unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58873650,2023-09-20T13:45:31.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,10014,35 CORNELIA STREET,CORNELIA STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-25T00:00:00.000,02 MANHATTAN,1005900149,MANHATTAN,983543,205704,UNKNOWN,Unspecified,MANHATTAN,40.73128660798952,-74.0025509587187,"{'latitude': '40.73128660798952', 'longitude': '-74.0025509587187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58879429,2023-09-20T13:45:11.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10032,514 WEST  171 STREET,WEST  171 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  171 STREET,In Progress,,,12 MANHATTAN,1021270036,MANHATTAN,1001921,246024,MOBILE,Unspecified,MANHATTAN,40.84193656059636,-73.93613440869298,"{'latitude': '40.84193656059636', 'longitude': '-73.93613440869298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880049,2023-09-20T13:45:11.000,2023-09-20T15:27:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11235,1313 AVENUE X,AVENUE X,EAST   13 STREET,EAST   14 STREET,EAST   13 STREET,EAST   14 STREET,ADDRESS,BROOKLYN,AVENUE X,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T15:27:38.000,15 BROOKLYN,3073987503,BROOKLYN,996251,154973,MOBILE,Unspecified,BROOKLYN,40.59203315140377,-73.95678894652674,"{'latitude': '40.59203315140377', 'longitude': '-73.95678894652674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873906,2023-09-20T13:45:03.000,2023-10-04T12:42:46.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10034,77 COOPER STREET,COOPER STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,12 MANHATTAN,1022410014,MANHATTAN,1005738,255624,PHONE,Unspecified,MANHATTAN,40.86827722290935,-73.9223084439249,"{'latitude': '40.86827722290935', 'longitude': '-73.9223084439249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874824,2023-09-20T13:44:57.000,2023-09-20T14:29:58.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11238,237 ST JAMES PLACE,ST JAMES PLACE,FULTON STREET,LEFFERTS PLACE,FULTON STREET,LEFFERTS PLACE,ADDRESS,BROOKLYN,ST JAMES PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T14:30:04.000,02 BROOKLYN,3020140007,BROOKLYN,994356,187883,MOBILE,Unspecified,BROOKLYN,40.68236643106554,-73.96356283251804,"{'latitude': '40.68236643106554', 'longitude': '-73.96356283251804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872724,2023-09-20T13:44:56.000,2023-09-22T21:58:11.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10025,15 WEST  107 STREET,WEST  107 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,07 MANHATTAN,1018430022,MANHATTAN,995279,230374,PHONE,Unspecified,MANHATTAN,40.798992525108524,-73.96016528984507,"{'latitude': '40.798992525108524', 'longitude': '-73.96016528984507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875222,2023-09-20T13:44:56.000,2023-09-22T21:58:11.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10025,15 WEST  107 STREET,WEST  107 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,07 MANHATTAN,1018430022,MANHATTAN,995279,230374,PHONE,Unspecified,MANHATTAN,40.798992525108524,-73.96016528984507,"{'latitude': '40.798992525108524', 'longitude': '-73.96016528984507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871286,2023-09-20T13:44:56.000,2023-09-22T21:58:11.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10025,15 WEST  107 STREET,WEST  107 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,07 MANHATTAN,1018430022,MANHATTAN,995279,230374,PHONE,Unspecified,MANHATTAN,40.798992525108524,-73.96016528984507,"{'latitude': '40.798992525108524', 'longitude': '-73.96016528984507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58875307,2023-09-20T13:44:48.000,2023-09-22T16:22:48.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10065,43 EAST   67 STREET,EAST   67 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,08 MANHATTAN,1013820030,MANHATTAN,993310,219231,ONLINE,Unspecified,MANHATTAN,40.7684101956347,-73.96729198096169,"{'latitude': '40.7684101956347', 'longitude': '-73.96729198096169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880592,2023-09-20T13:44:48.000,2023-09-22T16:22:48.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,10065,43 EAST   67 STREET,EAST   67 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,08 MANHATTAN,1013820030,MANHATTAN,993310,219231,ONLINE,Unspecified,MANHATTAN,40.7684101956347,-73.96729198096169,"{'latitude': '40.7684101956347', 'longitude': '-73.96729198096169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880621,2023-09-20T13:44:43.000,2023-11-05T12:40:22.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10458,2681 MARION AVENUE,MARION AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-05T00:00:00.000,07 BRONX,2032870094,BRONX,1014589,254468,PHONE,Unspecified,BRONX,40.865078373125385,-73.89031221865868,"{'latitude': '40.865078373125385', 'longitude': '-73.89031221865868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871847,2023-09-20T13:44:41.000,2023-09-23T13:40:47.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11423,98-01 197 STREET,197 STREET,CARPENTER AVENUE,DEAD END,CARPENTER AVENUE,DEAD END,ADDRESS,HOLLIS,197 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T22:56:30.000,12 QUEENS,4108290008,QUEENS,1049885,198592,PHONE,Unspecified,QUEENS,40.711522462614994,-73.7632493153984,"{'latitude': '40.711522462614994', 'longitude': '-73.7632493153984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876841,2023-09-20T13:44:32.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10032,508 WEST  171 STREET,WEST  171 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  171 STREET,In Progress,,,12 MANHATTAN,1021270039,MANHATTAN,1001962,246002,MOBILE,Unspecified,MANHATTAN,40.84187609489635,-73.9359862868241,"{'latitude': '40.84187609489635', 'longitude': '-73.9359862868241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880315,2023-09-20T13:44:31.000,2023-09-20T13:46:36.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,177 SANDS STREET,SANDS STREET,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,ADDRESS,BROOKLYN,SANDS STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T13:46:41.000,02 BROOKLYN,3000680001,BROOKLYN,988793,194233,ONLINE,Unspecified,BROOKLYN,40.699800319891985,-73.98361593748928,"{'latitude': '40.699800319891985', 'longitude': '-73.98361593748928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872831,2023-09-20T13:44:30.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11230,1073 EAST   12 STREET,EAST   12 STREET,CARY COURT,AVENUE K,CARY COURT,AVENUE K,ADDRESS,BROOKLYN,EAST   12 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-19T07:37:55.000,14 BROOKLYN,3067140058,BROOKLYN,994291,166297,ONLINE,Unspecified,BROOKLYN,40.623117647632476,-73.96382932676926,"{'latitude': '40.623117647632476', 'longitude': '-73.96382932676926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58874316,2023-09-20T13:44:24.000,2023-10-18T15:59:07.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,10013,55 MULBERRY STREET,MULBERRY STREET,MOSCO STREET,BAYARD STREET,MOSCO STREET,BAYARD STREET,ADDRESS,NEW YORK,MULBERRY STREET,Closed,"Upon inspection the reported condition was not found, and, therefore, no action was taken.",2023-10-18T15:59:10.000,03 MANHATTAN,1001650001,MANHATTAN,984378,199937,MOBILE,Columbus Park (Manhattan),MANHATTAN,40.71545761672882,-73.99953826708476,"{'latitude': '40.71545761672882', 'longitude': '-73.99953826708476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873483,2023-09-20T13:44:21.000,2023-09-20T13:45:30.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11223,2020 WEST   12 STREET,WEST   12 STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,WEST   12 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T13:45:36.000,11 BROOKLYN,3070930015,BROOKLYN,988846,156955,PHONE,Unspecified,BROOKLYN,40.5974802754912,-73.9834501961214,"{'latitude': '40.5974802754912', 'longitude': '-73.9834501961214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58880034,2023-09-20T13:44:11.000,2023-09-20T14:13:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,1730 OCEAN AVENUE,OCEAN AVENUE,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T14:13:33.000,14 BROOKLYN,3067390057,BROOKLYN,996664,165091,ONLINE,Unspecified,BROOKLYN,40.61980442229998,-73.95528329290981,"{'latitude': '40.61980442229998', 'longitude': '-73.95528329290981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58871563,2023-09-20T13:44:09.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10032,505 WEST  171 STREET,WEST  171 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  171 STREET,In Progress,,,12 MANHATTAN,1021280052,MANHATTAN,1001990,245994,MOBILE,Unspecified,MANHATTAN,40.84185408103274,-73.93588511199903,"{'latitude': '40.84185408103274', 'longitude': '-73.93588511199903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58872069,2023-09-20T13:44:00.000,2023-09-20T13:51:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11436,,,,,144 STREET,ROCKAWAY BOULEVARD,INTERSECTION,QUEENS,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-20T13:51:00.000,12 QUEENS,,QUEENS,1041191,184812,PHONE,Unspecified,QUEENS,40.67375987529319,-73.79472562303661,"{'latitude': '40.67375987529319', 'longitude': '-73.79472562303661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58877318,2023-09-20T13:44:00.000,2023-09-20T20:45:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11208,3261 FULTON STREET,FULTON STREET,CHESTNUT ST,EUCLID AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-20T20:45:00.000,05 BROOKLYN,3041280066,BROOKLYN,1018965,188103,MOBILE,Unspecified,BROOKLYN,40.682907974833405,-73.87483406536836,"{'latitude': '40.682907974833405', 'longitude': '-73.87483406536836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58876056,2023-09-20T13:44:00.000,2023-09-21T10:40:00.000,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),,11216,1233 PACIFIC STREET,PACIFIC STREET,BEDFORD AVE,NOSTRAND AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection requires an appointment to inspect this complaint type.  Complainant information was not provided and an appointment could not be scheduled.  The complaint has been closed. If the problem still exists, please call 311 and file a new complaint including your contact information.",2023-09-21T10:40:00.000,08 BROOKLYN,3012000070,BROOKLYN,997601,186218,PHONE,Unspecified,BROOKLYN,40.67779208471175,-73.95186629073676,"{'latitude': '40.67779208471175', 'longitude': '-73.95186629073676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58879948,2023-09-20T13:44:00.000,2023-09-26T16:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11211,168 POWERS STREET,POWERS STREET,MANHATTAN AVE,GRAHAM AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-26T16:45:00.000,01 BROOKLYN,3027820021,BROOKLYN,999652,198803,ONLINE,Unspecified,BROOKLYN,40.712331652284874,-73.94444314593264,"{'latitude': '40.712331652284874', 'longitude': '-73.94444314593264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58879618,2023-09-20T13:44:00.000,2023-09-22T11:55:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10306,12 CLAWSON STREET,CLAWSON STREET,MIDLAND AVENUE,COLFAX AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-22T11:55:00.000,02 STATEN ISLAND,5035900032,STATEN ISLAND,955213,150125,PHONE,Unspecified,STATEN ISLAND,40.57868692597136,-74.10453036275513,"{'latitude': '40.57868692597136', 'longitude': '-74.10453036275513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58873565,2023-09-20T13:43:43.000,2023-10-11T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10468,2430 DAVIDSON AVENUE,DAVIDSON AVENUE,,,,,ADDRESS,BRONX,,Closed,The City has removed the graffiti from this property.,2023-10-12T07:08:16.000,07 BRONX,2031990076,BRONX,1011160,253399,UNKNOWN,Unspecified,BRONX,40.86215541227375,-73.90271372493773,"{'latitude': '40.86215541227375', 'longitude': '-73.90271372493773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-10-20T13:43:43.000,,,,,
58874169,2023-09-20T13:43:36.000,2023-11-20T12:28:18.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Street,10459,1165 LONGFELLOW AVENUE,LONGFELLOW AVENUE,EAST  167 STREET,HOME STREET,EAST  167 STREET,HOME STREET,ADDRESS,BRONX,LONGFELLOW AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-11-20T12:28:21.000,03 BRONX,2027540135,BRONX,1015244,240972,ONLINE,Unspecified,BRONX,40.82803357961714,-73.88800651344974,"{'latitude': '40.82803357961714', 'longitude': '-73.88800651344974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58879356,2023-09-20T13:43:35.000,2023-09-20T14:20:22.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10475,3416 WRIGHT AVENUE,WRIGHT AVENUE,TILLOTSON AVENUE,DEAD END,TILLOTSON AVENUE,DEAD END,ADDRESS,BRONX,WRIGHT AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-20T14:20:26.000,12 BRONX,2052630249,BRONX,1030320,260306,PHONE,Unspecified,BRONX,40.88103377946493,-73.83339824862873,"{'latitude': '40.88103377946493', 'longitude': '-73.83339824862873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
