unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location
58930184,2023-09-26T00:00:00.000,2023-09-26T14:43:56.000,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10001,404 WEST   33 STREET,WEST   33 STREET,9 AVENUE,LINCOLN TUNNEL EN W 33 ST,9 AVENUE,LINCOLN TUNNEL EN W   33 ST,ADDRESS,NEW YORK,WEST   33 STREET,Closed,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  The establishment will be inspected according to its normal schedule for sanitary inspections.,2023-09-26T14:43:56.000,04 MANHATTAN,1007297504,MANHATTAN,985037,213567,ONLINE,Unspecified,MANHATTAN,40.75286857642774,-73.99715946967216,"{'latitude': '40.75286857642774', 'longitude': '-73.99715946967216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58935318,2023-09-26T00:00:00.000,2023-09-29T00:00:01.000,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Other (Explain Below),10469,1326 EAST GUN HILL ROAD,EAST GUN HILL ROAD,YOUNG AVENUE,FISH AVENUE,YOUNG AVENUE,FISH AVENUE,ADDRESS,BRONX,EAST GUN HILL ROAD,Closed,The Health Departmentâs Office of Environmental Investigations has determined this case was an isolated incident. The Departmentâs Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. All food establishments are inspected annually. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,2023-09-29T14:13:20.000,11 BRONX,2045900043,BRONX,1026466,256656,PHONE,Unspecified,BRONX,40.87103494795009,-73.84735834026269,"{'latitude': '40.87103494795009', 'longitude': '-73.84735834026269', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58935319,2023-09-26T00:00:00.000,2023-09-27T00:00:01.000,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11355,45-72 KISSENA BOULEVARD,KISSENA BOULEVARD,HOLLY AVENUE,HOLLY AVENUE,HOLLY AVENUE,HOLLY AVENUE,ADDRESS,FLUSHING,KISSENA BOULEVARD,Closed,The Department of Health and Mental Hygiene has determined that the reported incident is isolated.  The establishment will be inspected according to its normal schedule for sanitary inspections.,2023-09-27T10:26:21.000,07 QUEENS,4051480034,QUEENS,1034334,212835,ONLINE,Unspecified,QUEENS,40.75071761915818,-73.81923681279214,"{'latitude': '40.75071761915818', 'longitude': '-73.81923681279214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922601,2023-09-25T23:59:56.000,2023-09-26T00:25:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2498 ARTHUR AVENUE,ARTHUR AVENUE,EAST  189 STREET,EAST FORDHAM ROAD,EAST  189 STREET,EAST FORDHAM ROAD,ADDRESS,BRONX,ARTHUR AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-26T00:25:16.000,06 BRONX,2030780009,BRONX,1015962,251940,ONLINE,Unspecified,BRONX,40.85813495559994,-73.88536023403962,"{'latitude': '40.85813495559994', 'longitude': '-73.88536023403962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917061,2023-09-25T23:59:20.000,2023-10-02T09:33:35.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,STAIRS,RESIDENTIAL BUILDING,10474,720 HUNTS POINT AVENUE,HUNTS POINT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,02 BRONX,2027630252,BRONX,1015695,236260,PHONE,Unspecified,BRONX,40.815098888194186,-73.88639895591905,"{'latitude': '40.815098888194186', 'longitude': '-73.88639895591905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922690,2023-09-25T23:59:20.000,2023-10-02T09:33:34.000,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10474,720 HUNTS POINT AVENUE,HUNTS POINT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,02 BRONX,2027630252,BRONX,1015695,236260,PHONE,Unspecified,BRONX,40.815098888194186,-73.88639895591905,"{'latitude': '40.815098888194186', 'longitude': '-73.88639895591905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58920346,2023-09-25T23:59:20.000,2023-10-02T09:33:34.000,HPD,Department of Housing Preservation and Development,GENERAL,MAILBOX,RESIDENTIAL BUILDING,10474,720 HUNTS POINT AVENUE,HUNTS POINT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,02 BRONX,2027630252,BRONX,1015695,236260,PHONE,Unspecified,BRONX,40.815098888194186,-73.88639895591905,"{'latitude': '40.815098888194186', 'longitude': '-73.88639895591905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922700,2023-09-25T23:59:20.000,2023-10-02T09:33:35.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10474,720 HUNTS POINT AVENUE,HUNTS POINT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,02 BRONX,2027630252,BRONX,1015695,236260,PHONE,Unspecified,BRONX,40.815098888194186,-73.88639895591905,"{'latitude': '40.815098888194186', 'longitude': '-73.88639895591905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922760,2023-09-25T23:59:20.000,2023-10-02T09:33:35.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10474,720 HUNTS POINT AVENUE,HUNTS POINT AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,02 BRONX,2027630252,BRONX,1015695,236260,PHONE,Unspecified,BRONX,40.815098888194186,-73.88639895591905,"{'latitude': '40.815098888194186', 'longitude': '-73.88639895591905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917888,2023-09-25T23:59:17.000,2023-09-26T01:05:37.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11235,2800 COYLE STREET,COYLE STREET,SHORE PARKWAY,EMMONS AVENUE,SHORE PARKWAY,EMMONS AVENUE,ADDRESS,BROOKLYN,COYLE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T01:05:40.000,15 BROOKLYN,3088040042,BROOKLYN,1002538,152438,MOBILE,Unspecified,BROOKLYN,40.58506434208762,-73.93415870953282,"{'latitude': '40.58506434208762', 'longitude': '-73.93415870953282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922318,2023-09-25T23:59:14.000,2023-09-26T02:02:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11356,23-38 124 STREET,124 STREET,23 AVENUE,25 AVENUE,23 AVENUE,25 AVENUE,ADDRESS,COLLEGE POINT,124 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T02:02:23.000,07 QUEENS,4042270043,QUEENS,1027366,222855,ONLINE,Unspecified,QUEENS,40.77825661031194,-73.84432139192661,"{'latitude': '40.77825661031194', 'longitude': '-73.84432139192661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58923089,2023-09-25T23:59:13.000,2023-09-26T19:41:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11414,153-39 80 STREET,80 STREET,153 AVENUE,155 AVENUE,153 AVENUE,155 AVENUE,ADDRESS,HOWARD BEACH,80 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T19:41:38.000,10 QUEENS,4114420043,QUEENS,1024738,181765,ONLINE,Unspecified,QUEENS,40.66548709020105,-73.85405745558171,"{'latitude': '40.66548709020105', 'longitude': '-73.85405745558171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917592,2023-09-25T23:59:04.000,2023-09-29T11:51:35.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Sidewalk,11201,OLD FULTON STREET,OLD FULTON STREET,OLD FULTON STREET,HICKS STREET,OLD FULTON STREET,HICKS STREET,INTERSECTION,,,Closed,The location does not meet the criteria for Litter Basket placement.,2023-09-26T12:45:44.000,02 BROOKLYN,,BROOKLYN,986298,195056,ONLINE,Unspecified,BROOKLYN,40.70206019145194,-73.99261375801929,"{'latitude': '40.70206019145194', 'longitude': '-73.99261375801929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58918826,2023-09-25T23:59:00.000,2023-09-26T18:28:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10005,63 WALL STREET,WALL STREET,HANOVER ST,PEARL ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T18:28:00.000,01 MANHATTAN,1000270009,MANHATTAN,981791,196409,ONLINE,Unspecified,MANHATTAN,40.70577375373337,-74.00886903361369,"{'latitude': '40.70577375373337', 'longitude': '-74.00886903361369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58922234,2023-09-25T23:59:00.000,2023-09-26T11:26:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11105,21-35 27 STREET,27 STREET,21 AVE,DITMARS BLVD,,,ADDRESS,ASTORIA,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-26T11:26:00.000,01 QUEENS,4008570019,QUEENS,1008667,223028,ONLINE,Unspecified,QUEENS,40.77880288344407,-73.91183703501689,"{'latitude': '40.77880288344407', 'longitude': '-73.91183703501689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58916579,2023-09-25T23:59:00.000,2023-09-26T01:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11201,168 CADMAN PLAZA WEST,CADMAN PLAZA WEST,MIDDAGH ST,PINEAPPLE ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-26T01:00:00.000,02 BROOKLYN,,BROOKLYN,986696,194136,ONLINE,Unspecified,BROOKLYN,40.69953490563778,-73.99117867990532,"{'latitude': '40.69953490563778', 'longitude': '-73.99117867990532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58917811,2023-09-25T23:58:52.000,2023-09-26T00:27:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,6820 COLONIAL ROAD,COLONIAL ROAD,68 STREET,BAY RIDGE AVENUE,68 STREET,BAY RIDGE AVENUE,ADDRESS,BROOKLYN,COLONIAL ROAD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-26T00:27:16.000,10 BROOKLYN,3058600118,BROOKLYN,975623,171658,ONLINE,Unspecified,BROOKLYN,40.63783394915983,-74.03108387729453,"{'latitude': '40.63783394915983', 'longitude': '-74.03108387729453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917800,2023-09-25T23:58:33.000,2023-09-26T00:22:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10467,695 THWAITES PLACE,THWAITES PLACE,OLINVILLE AVENUE,BOSTON ROAD,OLINVILLE AVENUE,BOSTON ROAD,ADDRESS,BRONX,THWAITES PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T00:22:31.000,11 BRONX,2043420046,BRONX,1020759,252115,ONLINE,Unspecified,BRONX,40.858596743374655,-73.86801801636541,"{'latitude': '40.858596743374655', 'longitude': '-73.86801801636541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58921456,2023-09-25T23:57:56.000,2023-09-26T00:24:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,2989 FULTON STREET,FULTON STREET,ELTON STREET,LINWOOD STREET,ELTON STREET,LINWOOD STREET,ADDRESS,BROOKLYN,FULTON STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T00:24:16.000,05 BROOKLYN,3039410021,BROOKLYN,1016320,187056,ONLINE,Unspecified,BROOKLYN,40.680044178678905,-73.88437566049804,"{'latitude': '40.680044178678905', 'longitude': '-73.88437566049804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58921479,2023-09-25T23:57:50.000,2023-09-26T00:07:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10030,217 WEST  135 STREET,WEST  135 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  135 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T00:07:56.000,10 MANHATTAN,1019410020,MANHATTAN,999572,236468,ONLINE,Unspecified,MANHATTAN,40.815712466861115,-73.9446458618827,"{'latitude': '40.815712466861115', 'longitude': '-73.9446458618827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58922474,2023-09-25T23:57:24.000,2023-09-26T00:48:23.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,254 QUENTIN ROAD,QUENTIN ROAD,WEST    4 STREET,WEST    3 STREET,WEST    4 STREET,WEST    3 STREET,ADDRESS,BROOKLYN,QUENTIN ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T00:48:28.000,11 BROOKLYN,3066530006,BROOKLYN,990679,160130,ONLINE,Unspecified,BROOKLYN,40.6061938651725,-73.97684669787955,"{'latitude': '40.6061938651725', 'longitude': '-73.97684669787955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58924809,2023-09-25T23:57:10.000,2023-09-26T00:41:45.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,265 EAST  182 STREET,EAST  182 STREET,RYER AVENUE,VALENTINE AVENUE,RYER AVENUE,VALENTINE AVENUE,ADDRESS,BRONX,EAST  182 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-26T00:41:51.000,05 BRONX,2031500045,BRONX,1012093,251000,ONLINE,Unspecified,BRONX,40.85556798829767,-73.89935066841451,"{'latitude': '40.85556798829767', 'longitude': '-73.89935066841451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58920122,2023-09-25T23:56:47.000,2023-09-26T00:01:28.000,NYPD,New York City Police Department,Drinking,In Public,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T00:01:32.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58919105,2023-09-25T23:56:01.000,2023-09-26T00:15:35.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11373,45-10 94 STREET,94 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,ADDRESS,ELMHURST,94 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T00:15:39.000,04 QUEENS,4016000061,QUEENS,1020095,210264,MOBILE,Unspecified,QUEENS,40.74373006283929,-73.8706418291427,"{'latitude': '40.74373006283929', 'longitude': '-73.8706418291427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58917724,2023-09-25T23:56:00.000,2023-09-27T17:46:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,11201,168 CADMAN PLAZA WEST,CADMAN PLAZA WEST,MIDDAGH ST,PINEAPPLE ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-27T17:46:00.000,02 BROOKLYN,,BROOKLYN,986696,194136,ONLINE,Unspecified,BROOKLYN,40.69953490563778,-73.99117867990532,"{'latitude': '40.69953490563778', 'longitude': '-73.99117867990532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58916597,2023-09-25T23:56:00.000,2023-09-26T18:28:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10005,80 BEAVER STREET,BEAVER STREET,HANOVER ST,PEARL ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-26T18:28:00.000,01 MANHATTAN,1000280015,MANHATTAN,981840,196253,ONLINE,Unspecified,MANHATTAN,40.70534558397714,-74.0086922463281,"{'latitude': '40.70534558397714', 'longitude': '-74.0086922463281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
