unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,due_date,taxi_company_borough,vehicle_type
58903957,2023-09-23T11:42:31.000,2023-09-23T11:43:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1460 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T11:43:05.000,03 BRONX,2029110001,BRONX,1010863,244145,ONLINE,Unspecified,BRONX,40.83675683376762,-73.90382418403077,"{'latitude': '40.83675683376762', 'longitude': '-73.90382418403077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58907331,2023-09-23T11:42:23.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,11106,36-08 29 STREET,29 STREET,,,,,ADDRESS,ASTORIA,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-25T00:00:00.000,01 QUEENS,4003430024,QUEENS,1003196,215089,UNKNOWN,Unspecified,QUEENS,40.75702581571652,-73.93161365714506,"{'latitude': '40.75702581571652', 'longitude': '-73.93161365714506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903016,2023-09-23T11:42:04.000,2023-09-23T17:03:40.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11414,149-16 85 STREET,85 STREET,149 AVENUE,151 AVENUE,149 AVENUE,151 AVENUE,ADDRESS,HOWARD BEACH,85 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T17:03:42.000,10 QUEENS,4114160010,QUEENS,1025844,183162,MOBILE,Unspecified,QUEENS,40.66931641177587,-73.850062170025,"{'latitude': '40.66931641177587', 'longitude': '-73.850062170025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904804,2023-09-23T11:41:38.000,2023-10-14T13:18:03.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10022,224 EAST   52 STREET,EAST   52 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   52 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-23T21:53:43.000,06 MANHATTAN,1013257501,MANHATTAN,992801,214988,ONLINE,Unspecified,MANHATTAN,40.75676476028758,-73.9691349478174,"{'latitude': '40.75676476028758', 'longitude': '-73.9691349478174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903491,2023-09-23T11:41:37.000,2023-09-25T15:28:36.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10314,ROCKLAND AVENUE,ROCKLAND AVENUE,FERNDALE AVENUE,ROCKLAND AVENUE,FERNDALE AVENUE,ROCKLAND AVENUE,INTERSECTION,,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-25T15:28:41.000,02 STATEN ISLAND,,STATEN ISLAND,940382,155758,UNKNOWN,Unspecified,STATEN ISLAND,40.5940873816122,-74.15795698353256,"{'latitude': '40.5940873816122', 'longitude': '-74.15795698353256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903230,2023-09-23T11:41:20.000,2023-09-25T09:50:27.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11238,345 CLINTON AVENUE,CLINTON AVENUE,LAFAYETTE AVENUE,GREENE AVENUE,LAFAYETTE AVENUE,GREENE AVENUE,ADDRESS,BROOKLYN,CLINTON AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-25T09:50:30.000,02 BROOKLYN,3019440004,BROOKLYN,993211,189768,PHONE,Unspecified,BROOKLYN,40.68754155826579,-73.96768862093403,"{'latitude': '40.68754155826579', 'longitude': '-73.96768862093403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903364,2023-09-23T11:41:05.000,2023-09-23T12:08:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11209,601 85 STREET,85 STREET,FORT HAMILTON PARKWAY,DEAD END,FORT HAMILTON PARKWAY,DEAD END,ADDRESS,BROOKLYN,85 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T12:08:52.000,10 BROOKLYN,3060280001,BROOKLYN,977697,165490,MOBILE,Unspecified,BROOKLYN,40.62090586777026,-74.02360507554765,"{'latitude': '40.62090586777026', 'longitude': '-74.02360507554765', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903891,2023-09-23T11:41:04.000,2023-09-23T12:29:20.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,2740 FULTON STREET,FULTON STREET,WYONA STREET,BRADFORD STREET,WYONA STREET,BRADFORD STREET,ADDRESS,BROOKLYN,FULTON STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T12:29:23.000,05 BROOKLYN,3036730021,BROOKLYN,1013758,186211,MOBILE,Unspecified,BROOKLYN,40.67773375801736,-73.89361631874753,"{'latitude': '40.67773375801736', 'longitude': '-73.89361631874753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58905954,2023-09-23T11:40:54.000,2023-10-22T14:55:11.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11213,1248 ST MARKS AVENUE,ST MARKS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-22T00:00:00.000,08 BROOKLYN,3013610043,BROOKLYN,1004091,184849,PHONE,Unspecified,BROOKLYN,40.67402232211897,-73.92847224907698,"{'latitude': '40.67402232211897', 'longitude': '-73.92847224907698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58908189,2023-09-23T11:40:54.000,2023-10-22T14:55:11.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11213,1248 ST MARKS AVENUE,ST MARKS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-22T00:00:00.000,08 BROOKLYN,3013610043,BROOKLYN,1004091,184849,PHONE,Unspecified,BROOKLYN,40.67402232211897,-73.92847224907698,"{'latitude': '40.67402232211897', 'longitude': '-73.92847224907698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58908127,2023-09-23T11:40:54.000,2023-10-22T14:55:11.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11213,1248 ST MARKS AVENUE,ST MARKS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-22T00:00:00.000,08 BROOKLYN,3013610043,BROOKLYN,1004091,184849,PHONE,Unspecified,BROOKLYN,40.67402232211897,-73.92847224907698,"{'latitude': '40.67402232211897', 'longitude': '-73.92847224907698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904116,2023-09-23T11:40:54.000,2023-09-23T12:24:04.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10024,127 WEST   84 STREET,WEST   84 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   84 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T12:24:06.000,07 MANHATTAN,1012150001,MANHATTAN,991415,225492,MOBILE,Unspecified,MANHATTAN,40.78559673055992,-73.97412655105215,"{'latitude': '40.78559673055992', 'longitude': '-73.97412655105215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58908715,2023-09-23T11:40:41.000,2023-10-04T20:04:54.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10451,910 SHERIDAN AVENUE,SHERIDAN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,04 BRONX,2024540011,BRONX,1006242,240760,ONLINE,Unspecified,BRONX,40.82747870213443,-73.92053494598669,"{'latitude': '40.82747870213443', 'longitude': '-73.92053494598669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58908080,2023-09-23T11:40:41.000,2023-09-27T13:16:33.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10032,2094 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-27T00:00:00.000,12 MANHATTAN,1021210053,MANHATTAN,1001122,244223,PHONE,Unspecified,MANHATTAN,40.83699490344081,-73.93902664191671,"{'latitude': '40.83699490344081', 'longitude': '-73.93902664191671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58909729,2023-09-23T11:40:41.000,2023-10-05T19:50:25.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10032,2094 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,12 MANHATTAN,1021210053,MANHATTAN,1001122,244223,PHONE,Unspecified,MANHATTAN,40.83699490344081,-73.93902664191671,"{'latitude': '40.83699490344081', 'longitude': '-73.93902664191671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903114,2023-09-23T11:40:40.000,2023-09-23T11:42:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T11:42:35.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58907601,2023-09-23T11:40:40.000,2023-10-05T19:50:25.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10032,2094 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,12 MANHATTAN,1021210053,MANHATTAN,1001122,244223,PHONE,Unspecified,MANHATTAN,40.83699490344081,-73.93902664191671,"{'latitude': '40.83699490344081', 'longitude': '-73.93902664191671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58905957,2023-09-23T11:40:40.000,2023-09-27T13:16:33.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10032,2094 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-27T00:00:00.000,12 MANHATTAN,1021210053,MANHATTAN,1001122,244223,PHONE,Unspecified,MANHATTAN,40.83699490344081,-73.93902664191671,"{'latitude': '40.83699490344081', 'longitude': '-73.93902664191671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903161,2023-09-23T11:40:36.000,2023-09-23T11:58:31.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10458,2874 GRANDCONCOURSE,GRANDCONCOURSE,MINERVA PLACE,EAST  199 STREET,MINERVA PLACE,EAST  199 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T11:58:35.000,07 BRONX,2033050021,BRONX,1014641,256500,MOBILE,Unspecified,BRONX,40.870655411048666,-73.89011500207667,"{'latitude': '40.870655411048666', 'longitude': '-73.89011500207667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58909789,2023-09-23T11:40:33.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11203,737 EAST   45 STREET,EAST   45 STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-23T00:00:00.000,17 BROOKLYN,3049620070,BROOKLYN,1002483,173608,PHONE,Unspecified,BROOKLYN,40.643171714920086,-73.93429955788328,"{'latitude': '40.643171714920086', 'longitude': '-73.93429955788328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904033,2023-09-23T11:40:29.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10036,599 11 AVENUE,11 AVENUE,WEST   44 STREET,WEST   45 STREET,WEST   44 STREET,WEST   45 STREET,ADDRESS,NEW YORK,11 AVENUE,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-12T11:09:08.000,04 MANHATTAN,1010920036,MANHATTAN,985048,217075,ONLINE,Unspecified,MANHATTAN,40.76249713958567,-73.9971193508406,"{'latitude': '40.76249713958567', 'longitude': '-73.9971193508406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,"599 11 AVENUE, MANHATTAN (NEW YORK), NY, 10036",,,,,,
58902898,2023-09-23T11:39:53.000,2023-09-23T12:42:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11203,EAST   34 STREET,EAST   34 STREET,EAST   34 STREET,VICTOR ROAD,EAST   34 STREET,VICTOR ROAD,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T12:43:01.000,17 BROOKLYN,,BROOKLYN,999669,172272,PHONE,Unspecified,BROOKLYN,40.63951002821453,-73.94444252178006,"{'latitude': '40.63951002821453', 'longitude': '-73.94444252178006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58903376,2023-09-23T11:39:40.000,2023-09-23T12:19:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10040,565 WEST  190 STREET,WEST  190 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  190 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T12:19:21.000,12 MANHATTAN,1021610083,MANHATTAN,1003948,250624,MOBILE,Unspecified,MANHATTAN,40.85455791031515,-73.92879502183422,"{'latitude': '40.85455791031515', 'longitude': '-73.92879502183422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904557,2023-09-23T11:39:34.000,2023-09-27T12:23:50.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10305,38 DELPHINE TERRACE,DELPHINE TERRACE,WINDERMERE ROAD,DEAD END,WINDERMERE ROAD,DEAD END,ADDRESS,STATEN ISLAND,DELPHINE TERRACE,Closed,The Department of Sanitation collected the requested items.,2023-09-26T13:08:14.000,02 STATEN ISLAND,5030600180,STATEN ISLAND,961901,158916,PHONE,Unspecified,STATEN ISLAND,40.60283583391353,-74.08048330846665,"{'latitude': '40.60283583391353', 'longitude': '-74.08048330846665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904014,2023-09-23T11:39:33.000,2023-09-23T14:15:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11367,65-10 KISSENA BOULEVARD,KISSENA BOULEVARD,65 AVENUE,MELBOURNE AVENUE,65 AVENUE,MELBOURNE AVENUE,ADDRESS,FLUSHING,KISSENA BOULEVARD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T14:16:03.000,08 QUEENS,4065170001,QUEENS,1035600,207795,ONLINE,Unspecified,QUEENS,40.736876848377456,-73.81470605662457,"{'latitude': '40.736876848377456', 'longitude': '-73.81470605662457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58904498,2023-09-23T11:39:33.000,2023-09-23T13:21:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11204,1947 64 STREET,64 STREET,19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,ADDRESS,BROOKLYN,64 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T13:21:47.000,11 BROOKLYN,3055410057,BROOKLYN,988033,164367,MOBILE,Unspecified,BROOKLYN,40.61782508217269,-73.9863735878773,"{'latitude': '40.61782508217269', 'longitude': '-73.9863735878773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
