unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,facility_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,road_ramp,bridge_highway_direction,taxi_pick_up_location,due_date,taxi_company_borough
58810131,2023-09-13T17:32:45.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11414,88-08 151 AVENUE,151 AVENUE,ADDRESS,HOWARD BEACH,In Progress,,,10 QUEENS,4114340007,QUEENS,1026720,182861,ONLINE,Unspecified,QUEENS,40.66848607627237,-73.84690627257683,"{'latitude': '40.66848607627237', 'longitude': '-73.84690627257683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",88 STREET,89 STREET,,88 STREET,89 STREET,151 AVENUE,,,,,,,
58803036,2023-09-13T17:32:44.000,2023-09-13T17:37:24.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11209,6905 5 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-13T17:37:27.000,10 BROOKLYN,3058740012,BROOKLYN,978404,170012,ONLINE,Unspecified,BROOKLYN,40.633318301498754,-74.02106225207872,"{'latitude': '40.633318301498754', 'longitude': '-74.02106225207872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BAY RIDGE AVENUE,OVINGTON AVENUE,,BAY RIDGE AVENUE,OVINGTON AVENUE,5 AVENUE,,,,,,,
58805437,2023-09-13T17:32:39.000,2023-09-13T18:09:41.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11249,1 SOUTH FIRST STREET,SOUTH FIRST STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T18:09:45.000,01 BROOKLYN,3024147501,BROOKLYN,993601,200090,MOBILE,Unspecified,BROOKLYN,40.71587262425871,-73.96626803530393,"{'latitude': '40.71587262425871', 'longitude': '-73.96626803530393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAND STREET,KENT AVENUE,,GRAND STREET,KENT AVENUE,SOUTH    1 STREET,,,,,,,
58807308,2023-09-13T17:32:24.000,2023-09-13T21:27:56.000,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Residential Building/House,11375,99-45 67 ROAD,67 ROAD,ADDRESS,FOREST HILLS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T21:28:04.000,06 QUEENS,4031680040,QUEENS,1024697,203261,ONLINE,Unspecified,QUEENS,40.724488727915144,-73.8540761664508,"{'latitude': '40.724488727915144', 'longitude': '-73.8540761664508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AUSTIN STREET,BOOTH STREET,,AUSTIN STREET,BOOTH STREET,67 ROAD,,,,,,,
58806510,2023-09-13T17:32:06.000,2023-09-14T03:10:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11223,2389 EAST    4 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T03:10:50.000,15 BROOKLYN,3071800032,BROOKLYN,993496,154968,MOBILE,Unspecified,BROOKLYN,40.59202272948193,-73.96670866332197,"{'latitude': '40.59202272948193', 'longitude': '-73.96670866332197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE W,ANGELA DRIVE,,AVENUE W,ANGELA DRIVE,EAST    4 STREET,,,,,,,
58800837,2023-09-13T17:31:39.000,2023-09-13T19:04:38.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11436,145-39 115 AVENUE,115 AVENUE,ADDRESS,JAMAICA,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T19:04:41.000,12 QUEENS,4119760038,QUEENS,1040539,188332,PHONE,Unspecified,QUEENS,40.68342562238965,-73.79704669762839,"{'latitude': '40.68342562238965', 'longitude': '-73.79704669762839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",INWOOD STREET,146 STREET,,INWOOD STREET,146 STREET,115 AVENUE,,,,,,,
58802772,2023-09-13T17:31:35.000,2023-09-13T19:59:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11201,301 GOLD STREET,GOLD STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T19:59:23.000,02 BROOKLYN,3001340006,BROOKLYN,988901,192647,ONLINE,Unspecified,BROOKLYN,40.69544706314867,-73.98322753703334,"{'latitude': '40.69544706314867', 'longitude': '-73.98322753703334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TILLARY STREET,JOHNSON STREET,,TILLARY STREET,JOHNSON STREET,GOLD STREET,,,,,,,
58804740,2023-09-13T17:31:29.000,2023-09-13T19:19:49.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11370,83-34 23 AVENUE,23 AVENUE,ADDRESS,EAST ELMHURST,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T19:19:52.000,03 QUEENS,4010780062,QUEENS,1015788,218613,ONLINE,Unspecified,QUEENS,40.76666233315882,-73.8861458389624,"{'latitude': '40.76666233315882', 'longitude': '-73.8861458389624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",83 STREET,PLANEVIEW PARK PATH,,83 STREET,PLANEVIEW PARK PATH,23 AVENUE,,,,,,,
58808003,2023-09-13T17:31:15.000,2023-09-13T18:05:35.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235,2211 AVENUE Z,AVENUE Z,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T18:05:37.000,15 BROOKLYN,3074410444,BROOKLYN,998921,153782,MOBILE,Unspecified,BROOKLYN,40.588760077992006,-73.94717787630282,"{'latitude': '40.588760077992006', 'longitude': '-73.94717787630282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   22 STREET,EAST   23 STREET,,EAST   22 STREET,EAST   23 STREET,AVENUE Z,,,,,,,
58806936,2023-09-13T17:31:03.000,2023-09-13T20:17:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,2223 GLEASON AVENUE,GLEASON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T20:17:17.000,09 BRONX,2038210077,BRONX,1025732,242455,MOBILE,Unspecified,BRONX,40.832060953050245,-73.85010014779408,"{'latitude': '40.832060953050245', 'longitude': '-73.85010014779408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CASTLE HILL AVENUE,HAVEMEYER AVENUE,,CASTLE HILL AVENUE,HAVEMEYER AVENUE,GLEASON AVENUE,,,,,,,
58805988,2023-09-13T17:30:54.000,2023-09-13T17:34:41.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:34:45.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,,
58802537,2023-09-13T17:30:52.000,2023-09-13T18:55:35.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11385,64-20 CATALPA AVENUE,CATALPA AVENUE,ADDRESS,RIDGEWOOD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T18:55:38.000,05 QUEENS,4036320009,QUEENS,1013845,195983,MOBILE,Unspecified,QUEENS,40.70455533414746,-73.89325973285709,"{'latitude': '40.70455533414746', 'longitude': '-73.89325973285709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",64 STREET,64 PLACE,,64 STREET,64 PLACE,CATALPA AVENUE,,,,,,,
58808549,2023-09-13T17:30:48.000,2023-09-13T17:33:58.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T17:34:00.000,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,40.72238703289527,-73.8095260418184,"{'latitude': '40.72238703289527', 'longitude': '-73.8095260418184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARSONS BOULEVARD,160 STREET,,PARSONS BOULEVARD,160 STREET,78 AVENUE,,,,,,,
58806328,2023-09-13T17:30:36.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10128,1642 THIRD AVENUE,THIRD AVENUE,ADDRESS,NEW YORK,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-13T21:10:13.000,08 MANHATTAN,1015200038,MANHATTAN,997743,224382,MOBILE,Unspecified,MANHATTAN,40.78254268094986,-73.95127781621709,"{'latitude': '40.78254268094986', 'longitude': '-73.95127781621709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST 91 STREET,EAST 92 STREET,,EAST   91 STREET,EAST   92 STREET,3 AVENUE,,,,,,,
58805713,2023-09-13T17:30:33.000,2023-09-13T18:00:42.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,PERETZ SQUARE,PERETZ SQUARE,UNRECOGNIZED,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T18:00:45.000,03 MANHATTAN,1004280001,MANHATTAN,987559,202676,ONLINE,Unspecified,MANHATTAN,40.72297489478653,-73.98806213624847,"{'latitude': '40.72297489478653', 'longitude': '-73.98806213624847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,BEND,,1 AVENUE,BEND,PERETZ SQUARE,,,,,,,
58802000,2023-09-13T17:30:31.000,2023-11-02T21:39:58.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10462,1569 METROPOLITAN AVENUE,METROPOLITAN AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-02T00:00:00.000,09 BRONX,2039447501,BRONX,1023622,245295,ONLINE,Unspecified,BRONX,40.83986557958842,-73.85770818478899,"{'latitude': '40.83986557958842', 'longitude': '-73.85770818478899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58805890,2023-09-13T17:30:24.000,2023-10-16T13:59:57.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,11226,531 EAST   22 STREET,EAST   22 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,14 BROOKLYN,3052080046,BROOKLYN,996194,172220,PHONE,Unspecified,BROOKLYN,40.639372667111694,-73.95696367234636,"{'latitude': '40.639372667111694', 'longitude': '-73.95696367234636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58809716,2023-09-13T17:30:11.000,2023-09-15T02:01:46.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10451,399 EAST  160 STREET,EAST  160 STREET,ADDRESS,BRONX,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-15T00:00:00.000,03 BRONX,2024070025,BRONX,1007921,239379,MOBILE,Unspecified,BRONX,40.82368391165611,-73.91447298726317,"{'latitude': '40.82368391165611', 'longitude': '-73.91447298726317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58807290,2023-09-13T17:30:10.000,2023-09-13T18:08:37.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10469,2515 PEARSALL AVENUE,PEARSALL AVENUE,ADDRESS,BRONX,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-13T18:08:41.000,11 BRONX,2044620077,BRONX,1025179,253843,PHONE,Unspecified,BRONX,40.86332019123706,-73.8520289569711,"{'latitude': '40.86332019123706', 'longitude': '-73.8520289569711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ESPLANADE,STEDMAN PLACE,,ESPLANADE,STEDMAN PLACE,PEARSALL AVENUE,,,,,,,
58808461,2023-09-13T17:30:09.000,2023-09-19T19:12:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10026,234 WEST  114 STREET,WEST  114 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,10 MANHATTAN,1018290050,MANHATTAN,996831,231602,PHONE,Unspecified,MANHATTAN,40.802360975539656,-73.95455745266254,"{'latitude': '40.802360975539656', 'longitude': '-73.95455745266254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58801149,2023-09-13T17:30:04.000,2023-09-15T06:16:20.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10128,1600 THIRD AVENUE,THIRD AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T06:15:53.000,08 MANHATTAN,1015180039,MANHATTAN,997477,223908,MOBILE,Unspecified,MANHATTAN,40.78124207898105,-73.95223925474319,"{'latitude': '40.78124207898105', 'longitude': '-73.95223925474319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   89 STREET,EAST   90 STREET,,EAST   89 STREET,EAST   90 STREET,3 AVENUE,,,,,,,
58800226,2023-09-13T17:29:59.000,2023-09-13T19:44:41.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11385,68-38 65 STREET,65 STREET,ADDRESS,RIDGEWOOD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T19:44:47.000,05 QUEENS,4036330001,QUEENS,1014063,196368,MOBILE,Unspecified,QUEENS,40.705611335888435,-73.89247176866475,"{'latitude': '40.705611335888435', 'longitude': '-73.89247176866475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",68 AVENUE,CATALPA AVENUE,,68 AVENUE,CATALPA AVENUE,65 STREET,,,,,,,
58801441,2023-09-13T17:29:43.000,2023-09-13T18:05:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11235,2618 EAST   21 STREET,EAST   21 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T18:05:20.000,15 BROOKLYN,,BROOKLYN,998614,153655,MOBILE,Unspecified,BROOKLYN,40.58841199121644,-73.94828348251531,"{'latitude': '40.58841199121644', 'longitude': '-73.94828348251531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE Z,JEROME AVENUE,,AVENUE Z,JEROME AVENUE,EAST   21 STREET,,,,,,,
58801039,2023-09-13T17:29:21.000,2023-10-11T11:40:53.000,DOT,Department of Transportation,Street Condition,Line/Marking - After Repaving,Street,10301,228 HENDERSON AVENUE,HENDERSON AVENUE,ADDRESS,STATEN ISLAND,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-11T11:40:58.000,01 STATEN ISLAND,5000920265,STATEN ISLAND,956472,172502,ONLINE,Unspecified,STATEN ISLAND,40.64011119080753,-74.10009013333712,"{'latitude': '40.64011119080753', 'longitude': '-74.10009013333712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TYSEN STREET,CALDERA PLACE,,TYSEN STREET,CALDERA PLACE,HENDERSON AVENUE,,,,,,,
58808648,2023-09-13T17:29:17.000,2023-09-15T13:01:03.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10301,23 PROSPECT AVENUE,PROSPECT AVENUE,ADDRESS,STATEN ISLAND,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-15T13:01:08.000,01 STATEN ISLAND,5000530079,STATEN ISLAND,959621,172514,ONLINE,Unspecified,STATEN ISLAND,40.640153444453674,-74.08874365829813,"{'latitude': '40.640153444453674', 'longitude': '-74.08874365829813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",YORK AVENUE,HARVARD AVENUE,,YORK AVENUE,HARVARD AVENUE,PROSPECT AVENUE,,,,,,,
58810254,2023-09-13T17:29:12.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,ADDRESS,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-15T19:32:50.000,Unspecified QUEENS,,QUEENS,1022607,205209,MOBILE,Unspecified,QUEENS,40.729844816129585,-73.86160530804291,"{'latitude': '40.729844816129585', 'longitude': '-73.86160530804291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,R,Mezzanine,,,,,
