unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough,road_ramp,vehicle_type
58855046,2023-09-18T20:43:15.000,2023-09-18T20:47:04.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10011,173 MACDOUGAL STREET,MACDOUGAL STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-18T20:47:07.000,02 MANHATTAN,1005537502,MANHATTAN,984737,206207,MOBILE,Unspecified,MANHATTAN,40.732667234423126,-73.99824279683753,"{'latitude': '40.732667234423126', 'longitude': '-73.99824279683753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MAC DOUGAL ALLEY,WEST    8 STREET,MAC DOUGAL ALLEY,WEST    8 STREET,MAC DOUGAL STREET,,,,,,,,,
58848422,2023-09-18T20:43:10.000,2023-10-03T10:09:31.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10468,2725 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,08 BRONX,2032480100,BRONX,1011874,256076,ONLINE,Unspecified,BRONX,40.86950075458368,-73.90012140647131,"{'latitude': '40.86950075458368', 'longitude': '-73.90012140647131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58850799,2023-09-18T20:43:10.000,2023-10-03T10:09:32.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10468,2725 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,08 BRONX,2032480100,BRONX,1011874,256076,ONLINE,Unspecified,BRONX,40.86950075458368,-73.90012140647131,"{'latitude': '40.86950075458368', 'longitude': '-73.90012140647131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58852051,2023-09-18T20:43:10.000,2023-10-03T10:09:32.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10468,2725 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,08 BRONX,2032480100,BRONX,1011874,256076,ONLINE,Unspecified,BRONX,40.86950075458368,-73.90012140647131,"{'latitude': '40.86950075458368', 'longitude': '-73.90012140647131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58847082,2023-09-18T20:43:10.000,2023-10-03T10:09:32.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10468,2725 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,08 BRONX,2032480100,BRONX,1011874,256076,ONLINE,Unspecified,BRONX,40.86950075458368,-73.90012140647131,"{'latitude': '40.86950075458368', 'longitude': '-73.90012140647131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58851091,2023-09-18T20:43:01.000,2023-09-19T03:43:25.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10461,3110 WILKINSON AVENUE,WILKINSON AVENUE,ADDRESS,BRONX,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T03:43:32.000,10 BRONX,2042380018,BRONX,1031633,249603,PHONE,Unspecified,BRONX,40.85165040065801,-73.82872577028041,"{'latitude': '40.85165040065801', 'longitude': '-73.82872577028041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CONTINENTAL AVENUE,BRUCKNER BOULEVARD,CONTINENTAL AVENUE,BRUCKNER BOULEVARD,WILKINSON AVENUE,,,,,,,,,
58847321,2023-09-18T20:42:45.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11358,189-01 NORTHERN BOULEVARD,NORTHERN BOULEVARD,ADDRESS,FLUSHING,In Progress,,,11 QUEENS,4053650001,QUEENS,1041904,215429,PHONE,Unspecified,QUEENS,40.757791353597625,-73.79189302052679,"{'latitude': '40.757791353597625', 'longitude': '-73.79189302052679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",189 STREET,190 STREET,189 STREET,190 STREET,NORTHERN BOULEVARD,,,,,,,,,
58849522,2023-09-18T20:42:35.000,2023-09-18T21:09:11.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10468,2760 PARKVIEW TERRACE,PARKVIEW TERRACE,ADDRESS,BRONX,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-18T21:09:14.000,07 BRONX,2033180011,BRONX,1013212,256179,MOBILE,Unspecified,BRONX,40.869779169235876,-73.89528323199303,"{'latitude': '40.869779169235876', 'longitude': '-73.89528323199303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  196 STREET,MORRIS AVENUE,EAST  196 STREET,MORRIS AVENUE,PARKVIEW TERRACE,,,,,,,,,
58850436,2023-09-18T20:42:23.000,2023-09-18T23:02:38.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10301,310 SHARON AVENUE,SHARON AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T23:02:42.000,01 STATEN ISLAND,5002530020,STATEN ISLAND,955808,168887,MOBILE,Unspecified,STATEN ISLAND,40.63018668376004,-74.10246742978327,"{'latitude': '40.63018668376004', 'longitude': '-74.10246742978327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FOREST AVENUE,REVERE STREET,FOREST AVENUE,REVERE STREET,SHARON AVENUE,,,,,,,,,
58850443,2023-09-18T20:42:07.000,2023-09-18T21:28:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11234,1222 EAST   56 STREET,EAST   56 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T21:28:28.000,18 BROOKLYN,3078350046,BROOKLYN,1005959,167247,MOBILE,Unspecified,BROOKLYN,40.62570428982054,-73.92179467591801,"{'latitude': '40.62570428982054', 'longitude': '-73.92179467591801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE K,AVENUE L,AVENUE K,AVENUE L,EAST   56 STREET,,,,,,,,,
58850597,2023-09-18T20:42:03.000,2023-09-18T23:21:19.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11370,82-07 30 AVENUE,30 AVENUE,ADDRESS,EAST ELMHURST,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T23:21:25.000,03 QUEENS,4013560138,QUEENS,1015770,216639,ONLINE,Unspecified,QUEENS,40.76124428101553,-73.8862200763094,"{'latitude': '40.76124428101553', 'longitude': '-73.8862200763094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",82 STREET,83 STREET,82 STREET,83 STREET,30 AVENUE,,,,,,,,,
58853928,2023-09-18T20:41:43.000,2023-09-23T13:49:14.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11205,120 WALWORTH STREET,WALWORTH STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-20T14:34:22.000,03 BROOKLYN,3017357501,BROOKLYN,996880,192658,ONLINE,Unspecified,BROOKLYN,40.69546946531167,-73.9544536042362,"{'latitude': '40.69546946531167', 'longitude': '-73.9544536042362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,WALWORTH STREET,,,,,,,,,
58846936,2023-09-18T20:41:38.000,2023-09-18T21:28:33.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,108-26 159 STREET,159 STREET,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T21:28:36.000,12 QUEENS,4101460051,QUEENS,1041463,192497,ONLINE,Unspecified,QUEENS,40.694851633900804,-73.79367980321378,"{'latitude': '40.694851633900804', 'longitude': '-73.79367980321378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",108 AVENUE,109 AVENUE,108 AVENUE,109 AVENUE,159 STREET,,,,,,,,,
58846951,2023-09-18T20:41:36.000,2023-09-18T21:19:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468,2760 PARKVIEW TERRACE,PARKVIEW TERRACE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:19:10.000,07 BRONX,2033180011,BRONX,1013212,256179,MOBILE,Unspecified,BRONX,40.869779169235876,-73.89528323199303,"{'latitude': '40.869779169235876', 'longitude': '-73.89528323199303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  196 STREET,MORRIS AVENUE,EAST  196 STREET,MORRIS AVENUE,PARKVIEW TERRACE,,,,,,,,,
58855059,2023-09-18T20:41:34.000,2023-09-18T21:18:26.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11225,303 WINTHROP STREET,WINTHROP STREET,ADDRESS,BROOKLYN,Closed,The Police Department visited the location and no Encampment was found.,2023-09-18T21:18:30.000,09 BROOKLYN,,BROOKLYN,998200,178693,ONLINE,Unspecified,BROOKLYN,40.6571367150185,-73.94972231708184,"{'latitude': '40.6571367150185', 'longitude': '-73.94972231708184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,WINTHROP STREET,,,,,,,,,
58854318,2023-09-18T20:41:20.000,2023-09-18T22:05:50.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11218,564 EAST    4 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T22:05:54.000,12 BROOKLYN,3053720044,BROOKLYN,991027,171972,PHONE,Unspecified,BROOKLYN,40.63869742075767,-73.97558152769358,"{'latitude': '40.63869742075767', 'longitude': '-73.97558152769358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE C,CORTELYOU ROAD,AVENUE C,CORTELYOU ROAD,EAST    4 STREET,,,,,,,,,
58845701,2023-09-18T20:41:12.000,2023-09-18T21:09:07.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10468,2760 PARKVIEW TERRACE,PARKVIEW TERRACE,ADDRESS,BRONX,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-18T21:09:11.000,07 BRONX,2033180011,BRONX,1013212,256179,MOBILE,Unspecified,BRONX,40.869779169235876,-73.89528323199303,"{'latitude': '40.869779169235876', 'longitude': '-73.89528323199303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  196 STREET,MORRIS AVENUE,EAST  196 STREET,MORRIS AVENUE,PARKVIEW TERRACE,,,,,,,,,
58851657,2023-09-18T20:41:08.000,2023-09-18T22:37:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,1032 EAST   10 STREET,EAST   10 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T22:37:24.000,12 BROOKLYN,3065300018,BROOKLYN,993686,166527,PHONE,Unspecified,BROOKLYN,40.62374961451711,-73.96600839526823,"{'latitude': '40.62374961451711', 'longitude': '-73.96600839526823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE J,AVENUE K,AVENUE J,AVENUE K,EAST   10 STREET,,,,,,,,,
58846038,2023-09-18T20:41:08.000,2023-09-19T02:24:58.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,59-22 KISSENA BOULEVARD,KISSENA BOULEVARD,ADDRESS,FLUSHING,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T02:25:05.000,07 QUEENS,4064400023,QUEENS,1035498,209091,PHONE,Unspecified,QUEENS,40.74043463078248,-73.8150642443532,"{'latitude': '40.74043463078248', 'longitude': '-73.8150642443532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",59 AVENUE,60 AVENUE,59 AVENUE,60 AVENUE,KISSENA BOULEVARD,,,,,,,,,
58853139,2023-09-18T20:41:03.000,2023-09-19T01:34:07.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11419,107-22 113 STREET,113 STREET,ADDRESS,SOUTH RICHMOND HILL,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T01:34:10.000,10 QUEENS,4095500016,QUEENS,1031935,188018,PHONE,Unspecified,QUEENS,40.68261429955696,-73.82807106123776,"{'latitude': '40.68261429955696', 'longitude': '-73.82807106123776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,113 STREET,,,,,,,,,
58849066,2023-09-18T20:41:00.000,2023-09-20T04:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11221,688 HART STREET,HART STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T04:00:00.000,04 BROOKLYN,3032340015,BROOKLYN,1004910,193990,ONLINE,Unspecified,BROOKLYN,40.69911039094008,-73.92549168669245,"{'latitude': '40.69911039094008', 'longitude': '-73.92549168669245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CENTRAL AVE,WILSON AVE,,,,,N/A,,,,,,,
58851070,2023-09-18T20:40:41.000,2023-09-18T21:55:42.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10304,76 BALTIC AVENUE,BALTIC AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T21:55:47.000,02 STATEN ISLAND,5031700030,STATEN ISLAND,959251,159948,ONLINE,Unspecified,STATEN ISLAND,40.605661382911144,-74.09003031240307,"{'latitude': '40.605661382911144', 'longitude': '-74.09003031240307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ODER AVENUE,BRITTON AVENUE,ODER AVENUE,BRITTON AVENUE,BALTIC AVENUE,,,,,,,,,
58854824,2023-09-18T20:40:24.000,2023-09-19T02:10:45.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11365,59-14 162 STREET,162 STREET,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T02:10:54.000,07 QUEENS,4067390047,QUEENS,1037872,208953,PHONE,Unspecified,QUEENS,40.74004178068307,-73.80649845229492,"{'latitude': '40.74004178068307', 'longitude': '-73.80649845229492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",59 AVENUE,HORACE HARDING EXPRESSWAY,59 AVENUE,HORACE HARDING EXPRESSWAY,162 STREET,,,,,,,,,
58848912,2023-09-18T20:40:18.000,2023-09-18T20:56:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11377,28 AVENUE,28 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T20:56:11.000,01 QUEENS,,QUEENS,1010643,216646,ONLINE,Unspecified,QUEENS,40.76128028611614,-73.90472731925975,"{'latitude': '40.76128028611614', 'longitude': '-73.90472731925975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28 AVENUE,56 PLACE,28 AVENUE,56 PLACE,,,,,,,,,,
58849468,2023-09-18T20:40:17.000,2023-09-18T20:57:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10014,73 CHRISTOPHER STREET,CHRISTOPHER STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T20:58:02.000,02 MANHATTAN,1006190074,MANHATTAN,983367,206538,ONLINE,Unspecified,MANHATTAN,40.73357571739696,-74.00318610173981,"{'latitude': '40.73357571739696', 'longitude': '-74.00318610173981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE SOUTH,BLEECKER STREET,7 AVENUE SOUTH,BLEECKER STREET,CHRISTOPHER STREET,,,,,,,,,
58854372,2023-09-18T20:40:16.000,2023-09-18T21:18:29.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11239,558 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-18T21:18:33.000,05 BROOKLYN,3044520926,BROOKLYN,1020032,178199,ONLINE,Unspecified,BROOKLYN,40.65571948667194,-73.87103954245387,"{'latitude': '40.65571948667194', 'longitude': '-73.87103954245387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ESSEX STREET,BERRIMAN STREET,ESSEX STREET,BERRIMAN STREET,SCHROEDERS AVENUE,,,,,,,,,
58847925,2023-09-18T20:40:09.000,2023-09-18T21:19:34.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11229,2301 KINGS HIGHWAY,KINGS HIGHWAY,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T21:19:38.000,14 BROOKLYN,3067700031,BROOKLYN,997950,162141,MOBILE,Unspecified,BROOKLYN,40.61170538890312,-73.95065695433019,"{'latitude': '40.61170538890312', 'longitude': '-73.95065695433019', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   23 STREET,EAST   24 STREET,EAST   23 STREET,EAST   24 STREET,KINGS HIGHWAY,,,,,,,,,
58867412,2023-09-18T20:39:51.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,11375,110-44 63 DRIVE,63 DRIVE,ADDRESS,FOREST HILLS,Assigned,The Department of Buildings reviewed this complaint and assigned it to the Construction Division for further action.,2023-09-19T00:00:00.000,06 QUEENS,4021830027,QUEENS,1026844,206977,UNKNOWN,Unspecified,QUEENS,40.73467814643643,-73.84630675833759,"{'latitude': '40.73467814643643', 'longitude': '-73.84630675833759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
