unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,vehicle_type,taxi_company_borough
58794068,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11378,73-17 53 AVENUE,53 AVENUE,73 STREET,74 STREET,ADDRESS,MASPETH,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-13T12:00:00.000,05 QUEENS,4024890058,QUEENS,1014788,205707,PHONE,Unspecified,QUEENS,40.73124215380199,-73.88981450365708,"{'latitude': '40.73124215380199', 'longitude': '-73.88981450365708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58799760,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10470,4709 BARNES AVENUE,BARNES AVENUE,EAST 241 STREET,CRANFORD AVENUE,ADDRESS,BRONX,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-13T12:00:00.000,12 BRONX,,BRONX,1026249,268192,PHONE,Unspecified,BRONX,40.90269863237947,-73.84807060815342,"{'latitude': '40.90269863237947', 'longitude': '-73.84807060815342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795450,2023-09-12T12:00:00.000,2023-09-15T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10467,3637 BRONX BOULEVARD,BRONX BOULEVARD,EAST 211 STREET,EAST 213 STREET,ADDRESS,BRONX,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-15T12:00:00.000,12 BRONX,,BRONX,1020514,259439,PHONE,Unspecified,BRONX,40.8786998772887,-73.86886406672753,"{'latitude': '40.8786998772887', 'longitude': '-73.86886406672753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58797744,2023-09-12T12:00:00.000,2023-09-12T12:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Lense,,10302,,,,,INTERSECTION,STATEN ISLAND,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-12T12:30:00.000,01 STATEN ISLAND,,STATEN ISLAND,947045,169849,UNKNOWN,Unspecified,STATEN ISLAND,40.63279469724564,-74.13404297615234,"{'latitude': '40.63279469724564', 'longitude': '-74.13404297615234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,HEBERTON AVENUE,POST AVENUE,,,,,,,,,
58791185,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10458,2324 BATHGATE AVENUE,BATHGATE AVENUE,EAST 184 STREET,EAST 185 STREET,ADDRESS,BRONX,Closed,The owner claimed the vehicle.Â Your request is now closed and no further action will be taken.,2023-09-13T12:00:00.000,06 BRONX,2030520027,BRONX,1014347,250883,PHONE,Unspecified,BRONX,40.8552394623807,-73.89120324382162,"{'latitude': '40.8552394623807', 'longitude': '-73.89120324382162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58791175,2023-09-12T12:00:00.000,2023-09-20T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11236,321 EAST   89 STREET,EAST   89 STREET,DITMAS AVENUE,DEAD END,ADDRESS,BROOKLYN,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-20T12:00:00.000,17 BROOKLYN,3079240160,BROOKLYN,1007829,175082,PHONE,Unspecified,BROOKLYN,40.64720490610448,-73.91503074280551,"{'latitude': '40.64720490610448', 'longitude': '-73.91503074280551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58792636,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11232,223 43 STREET,43 STREET,2 AVENUE,3 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. The owner then claimed the vehicle. DSNY closed your Service Request. No further action will be taken.,2023-09-14T12:00:00.000,07 BROOKLYN,3007220065,BROOKLYN,980873,177040,PHONE,Unspecified,BROOKLYN,40.65260993597114,-74.01217033734768,"{'latitude': '40.65260993597114', 'longitude': '-74.01217033734768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58798377,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10469,2715 WOODHULL AVENUE,WOODHULL AVENUE,ALLERTON AVENUE,BANTAM PLACE,ADDRESS,BRONX,Closed,"The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. When DSNY returned, the vehicle wasn't in the same exact location. This indicated that the vehicle wasn't abandoned. DSNY closed your Service Request. No further action will be taken.",2023-09-14T12:00:00.000,11 BRONX,2045340086,BRONX,1028040,254696,PHONE,Unspecified,BRONX,40.86564768571849,-73.84168000180033,"{'latitude': '40.86564768571849', 'longitude': '-73.84168000180033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,,,,,,
58792627,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10455,523 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,BRUCKNER EXPWY WB EN LEGGETT AVE,AUSTIN PLACE,ADDRESS,BRONX,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-13T12:00:00.000,02 BRONX,2026020010,BRONX,1011346,234531,PHONE,Unspecified,BRONX,40.810367677779126,-73.90211751132716,"{'latitude': '40.810367677779126', 'longitude': '-73.90211751132716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,,,,,,
58792620,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10467,3424 DUNCOMB AVENUE,DUNCOMB AVENUE,BRONX BOULEVARD,BARKER AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-14T12:00:00.000,12 BRONX,2046260012,BRONX,1020293,258449,PHONE,Unspecified,BRONX,40.87598354173917,-73.86966856037282,"{'latitude': '40.87598354173917', 'longitude': '-73.86966856037282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58791177,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11365,196-33 51 AVENUE,51 AVENUE,196 STREET,WEEKS LANE,ADDRESS,FRESH MEADOWS,Closed,"The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. When DSNY returned, the vehicle wasn't in the same exact location. This indicated that the vehicle wasn't abandoned. DSNY closed your Service Request. No further action will be taken.",2023-09-14T12:00:00.000,11 QUEENS,4056510057,QUEENS,1044403,212056,PHONE,Unspecified,QUEENS,40.7485167037917,-73.7829028795053,"{'latitude': '40.7485167037917', 'longitude': '-73.7829028795053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58789757,2023-09-12T12:00:00.000,2023-09-18T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11223,2337 MCDONALD AVENUE,MCDONALD AVENUE,GRAVESEND NECK ROAD,VILLAGE ROAD SOUTH,ADDRESS,BROOKLYN,Closed,The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. The owner then claimed the vehicle. DSNY closed your Service Request. No further action will be taken.,2023-09-18T12:00:00.000,15 BROOKLYN,3071470020,BROOKLYN,991611,156072,PHONE,Unspecified,BROOKLYN,40.595054753460545,-73.97349462961212,"{'latitude': '40.595054753460545', 'longitude': '-73.97349462961212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795449,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10452,1178 ANDERSON AVENUE,ANDERSON AVENUE,WEST 167 STREET,SHAKESPEARE AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. The owner then claimed the vehicle. DSNY closed your Service Request. No further action will be taken.,2023-09-14T12:00:00.000,04 BRONX,2025100067,BRONX,1005278,244003,PHONE,Unspecified,BRONX,40.83638214944222,-73.92400805937463,"{'latitude': '40.83638214944222', 'longitude': '-73.92400805937463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58789750,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11421,74-15 87 ROAD,87 ROAD,ELDERT LANE,75 STREET,ADDRESS,WOODHAVEN,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-13T12:00:00.000,09 QUEENS,4088980028,QUEENS,1021030,190640,PHONE,Unspecified,QUEENS,40.68986311129354,-73.8673748101125,"{'latitude': '40.68986311129354', 'longitude': '-73.8673748101125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,,,,,,
58795462,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11412,116-22 LOVINGHAM PLACE,LOVINGHAM PLACE,DEAD END,FOCH BOULEVARD,ADDRESS,SAINT ALBANS,Closed,"The Department of Sanitation (DSNY) will only remove abandoned motor vehicles (no boats) without license plates from private property.Â  If a motor vehicle is left abandoned on your property, you may ask the DSNY to remove it. Vehicles owned by the property owner are not eligible for this service. The property owner must complete a waiver and email it to customerservice@dsny.nyc.gov.Â  Access to the property is required and there will be a fee for removal.",2023-09-13T12:00:00.000,12 QUEENS,,QUEENS,1049535,191179,PHONE,Unspecified,QUEENS,40.691178176449846,-73.76458364852328,"{'latitude': '40.691178176449846', 'longitude': '-73.76458364852328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58799768,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11385,1721 PALMETTO STREET,PALMETTO STREET,CYPRESS AVENUE,SENECA AVENUE,ADDRESS,RIDGEWOOD,Closed,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,2023-09-13T12:00:00.000,05 QUEENS,4034530044,QUEENS,1009664,195116,PHONE,Unspecified,QUEENS,40.70218862004453,-73.9083426028553,"{'latitude': '40.70218862004453', 'longitude': '-73.9083426028553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58789743,2023-09-12T12:00:00.000,2023-09-14T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11377,51-53 48 STREET,48 STREET,LAUREL HILL BOULEVARD,47 STREET,ADDRESS,WOODSIDE,Closed,The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. The owner then claimed the vehicle. DSNY closed your Service Request. No further action will be taken.,2023-09-14T12:00:00.000,02 QUEENS,4023060228,QUEENS,1006780,206586,PHONE,Unspecified,QUEENS,40.73367881473752,-73.918705556568,"{'latitude': '40.73367881473752', 'longitude': '-73.918705556568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795445,2023-09-12T12:00:00.000,2023-09-12T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11103,30-40 45 STREET,45 STREET,30 ROAD,31 AVENUE,ADDRESS,ASTORIA,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-12T12:00:00.000,01 QUEENS,4007130129,QUEENS,1008657,216509,PHONE,Unspecified,QUEENS,40.760909962113416,-73.91189681643314,"{'latitude': '40.760909962113416', 'longitude': '-73.91189681643314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,,,,,,
58795451,2023-09-12T12:00:00.000,2023-09-18T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11214,1317 SHORE PARKWAY,SHORE PARKWAY,18 AVENUE,BAY 19 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Sanitation (DSNY) tagged the vehicle to confirm it was abandoned. When DSNY returned, the vehicle wasn't in the same exact location. This indicated that the vehicle wasn't abandoned. DSNY closed your Service Request. No further action will be taken.",2023-09-18T12:00:00.000,11 BROOKLYN,3064630094,BROOKLYN,981736,158082,PHONE,Unspecified,BROOKLYN,40.60057449753938,-74.00905311900173,"{'latitude': '40.60057449753938', 'longitude': '-74.00905311900173', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58798380,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11220,568 49 STREET,49 STREET,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-13T12:00:00.000,07 BROOKLYN,3007840036,BROOKLYN,981935,174200,PHONE,Unspecified,BROOKLYN,40.644815092771736,-74.00834203123816,"{'latitude': '40.644815092771736', 'longitude': '-74.00834203123816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795460,2023-09-12T12:00:00.000,2023-09-18T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11204,1692 64 STREET,64 STREET,16 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,2023-09-18T12:00:00.000,11 BROOKLYN,3055450042,BROOKLYN,986382,165666,PHONE,Unspecified,BROOKLYN,40.62139111800154,-73.99232009974163,"{'latitude': '40.62139111800154', 'longitude': '-73.99232009974163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58796892,2023-09-12T12:00:00.000,2023-09-12T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,10469,2909 EASTCHESTER ROAD,EASTCHESTER ROAD,ARNOW AVENUE,EAST GUN HILL ROAD,ADDRESS,BRONX,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-12T12:00:00.000,11 BRONX,,BRONX,1027753,255478,PHONE,Unspecified,BRONX,40.86779545359568,-73.84271255348526,"{'latitude': '40.86779545359568', 'longitude': '-73.84271255348526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DSNY Garage,,,,,,,,,,,
58792624,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11385,72-07 73 STREET,73 STREET,COOPER AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-13T12:00:00.000,05 QUEENS,4036960084,QUEENS,1018367,195666,PHONE,Unspecified,QUEENS,40.70366896484266,-73.87695186447745,"{'latitude': '40.70366896484266', 'longitude': '-73.87695186447745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58798371,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11417,133-28 85 STREET,85 STREET,133 AVENUE,DUMONT AVENUE,ADDRESS,OZONE PARK,Closed,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,2023-09-13T12:00:00.000,10 QUEENS,4113640019,QUEENS,1025535,184722,PHONE,Unspecified,QUEENS,40.673599702554625,-73.85116649477405,"{'latitude': '40.673599702554625', 'longitude': '-73.85116649477405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795467,2023-09-12T12:00:00.000,2023-09-13T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11223,50 GRAVESEND NECK ROAD,GRAVESEND NECK ROAD,MCDONALD AVENUE,VILLAGE ROAD EAST,ADDRESS,BROOKLYN,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-13T12:00:00.000,15 BROOKLYN,3071470020,BROOKLYN,991687,156134,PHONE,Unspecified,BROOKLYN,40.595224867524365,-73.97322090180295,"{'latitude': '40.595224867524365', 'longitude': '-73.97322090180295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795447,2023-09-12T12:00:00.000,2023-09-12T12:00:00.000,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Street,11221,73 STOCKHOLM STREET,STOCKHOLM STREET,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,Closed,DSNY already has a request to investigate this reportedly abandoned vehicle and cannot open multiple service requests for the same vehicle at once. Your request is being closed while we action the prior report.,2023-09-12T12:00:00.000,04 BROOKLYN,3032430060,BROOKLYN,1004919,193142,PHONE,Unspecified,BROOKLYN,40.69678280830834,-73.92546183137607,"{'latitude': '40.69678280830834', 'longitude': '-73.92546183137607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
