unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,vehicle_type,due_date,taxi_company_borough
58833958,2023-09-16T15:52:49.000,2023-09-22T12:48:45.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11369,25-54 100 STREET,100 STREET,MCINTOSH STREET,KEARNEY STREET,MCINTOSH STREET,KEARNEY STREET,ADDRESS,EAST ELMHURST,100 STREET,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-22T12:48:48.000,03 QUEENS,4013730034,QUEENS,1020349,217609,ONLINE,Unspecified,QUEENS,40.763889167899684,-73.86968575722315,"{'latitude': '40.763889167899684', 'longitude': '-73.86968575722315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831253,2023-09-16T15:52:33.000,2023-11-15T14:12:17.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11102,30-61 29 STREET,29 STREET,30 ROAD,30 DRIVE,30 ROAD,30 DRIVE,ADDRESS,ASTORIA,29 STREET,Closed,NYC Parks performed the work necessary to correct the condition.,2023-11-15T14:12:22.000,01 QUEENS,4005920002,QUEENS,1005279,218461,PHONE,Unspecified,QUEENS,40.76627637693784,-73.92408444088782,"{'latitude': '40.76627637693784', 'longitude': '-73.92408444088782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58827051,2023-09-16T15:52:05.000,2023-09-16T16:01:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11216,1339 FULTON STREET,FULTON STREET,NOSTRAND AVENUE,VERONA PLACE,NOSTRAND AVENUE,VERONA PLACE,ADDRESS,BROOKLYN,FULTON STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T16:01:34.000,03 BROOKLYN,3018490035,BROOKLYN,998672,187137,ONLINE,Unspecified,BROOKLYN,40.680312851038515,-73.94800310083563,"{'latitude': '40.680312851038515', 'longitude': '-73.94800310083563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58832161,2023-09-16T15:51:51.000,2023-09-16T16:25:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10035,322 PLEASANT AVENUE,PLEASANT AVENUE,EAST  117 STREET,EAST  118 STREET,EAST  117 STREET,EAST  118 STREET,ADDRESS,NEW YORK,PLEASANT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T16:25:59.000,11 MANHATTAN,1017160003,MANHATTAN,1002932,229251,ONLINE,Unspecified,MANHATTAN,40.7958973301245,-73.93252720082958,"{'latitude': '40.7958973301245', 'longitude': '-73.93252720082958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835364,2023-09-16T15:51:50.000,,DOT,Department of Transportation,Street Sign - Damaged,"No Parking, Standing, Stopping",Street,11417,95-04 150 ROAD,150 ROAD,95 STREET,CENTREVILLE STREET,95 STREET,CENTREVILLE STREET,ADDRESS,OZONE PARK,150 ROAD,In Progress,The Department of Transportation inspected the condition and opened a repair order. Repairs of this type are corrected within 180 (120 Biz) days from the date of inspection.,2023-09-18T14:46:22.000,10 QUEENS,4115477501,QUEENS,1028582,183137,PHONE,Unspecified,QUEENS,40.669234505531186,-73.84019242782045,"{'latitude': '40.669234505531186', 'longitude': '-73.84019242782045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58830275,2023-09-16T15:51:38.000,2023-09-16T18:33:13.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10463,125 WEST  228 STREET,WEST  228 STREET,MARBLE HILL LANE,MARBLE HILL AVENUE,MARBLE HILL LANE,MARBLE HILL AVENUE,ADDRESS,BRONX,WEST  228 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T18:33:17.000,08 BRONX,1022150623,BRONX,1009558,258629,ONLINE,Unspecified,BRONX,40.876514895888434,-73.90848559174515,"{'latitude': '40.876514895888434', 'longitude': '-73.90848559174515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58830019,2023-09-16T15:51:26.000,2023-09-16T15:51:26.000,DOHMH,Department of Health and Mental Hygiene,Pet Shop,Dogs or Cats Sold,Commercial Building,10467,380 EAST  204 STREET,EAST  204 STREET,DECATUR AVENUE,WEBSTER AVENUE,DECATUR AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,EAST  204 STREET,Closed,"The Department of Health and Mental Hygiene could not locate the address provided. Please go online to nyc.gov/311 or call 311 and file another request and provide the complete street address of the builiding. If your complaint was about a vacant lot, abandoned building ,street, or in a sewer, provide the nearest street address or intersection.",2023-09-16T15:51:26.000,07 BRONX,2033310048,BRONX,1018224,256797,PHONE,Unspecified,BRONX,40.87145752071709,-73.87715842857473,"{'latitude': '40.87145752071709', 'longitude': '-73.87715842857473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835558,2023-09-16T15:51:23.000,2023-09-18T10:50:45.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Other Store (Non-Food),Business,11235,2626 HOMECREST AVENUE,HOMECREST AVENUE,AVENUE Z,WILLIAMS COURT,AVENUE Z,WILLIAMS COURT,ADDRESS,BROOKLYN,HOMECREST AVENUE,Closed,"The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  Unfortunately, DCWP doesn't know of any agency that can act on the complaint and can't provide further assistance.",2023-09-18T10:50:47.000,15 BROOKLYN,3074560006,BROOKLYN,996188,153163,ONLINE,Unspecified,BROOKLYN,40.587065148827286,-73.9570189833512,"{'latitude': '40.587065148827286', 'longitude': '-73.9570189833512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58827135,2023-09-16T15:51:22.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10458,254 EAST  202 STREET,EAST  202 STREET,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-16T00:00:00.000,07 BRONX,2033070012,BRONX,1016168,257265,ONLINE,Unspecified,BRONX,40.872749710206584,-73.88459017714787,"{'latitude': '40.872749710206584', 'longitude': '-73.88459017714787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58828485,2023-09-16T15:51:22.000,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10458,254 EAST  202 STREET,EAST  202 STREET,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-16T00:00:00.000,07 BRONX,2033070012,BRONX,1016168,257265,ONLINE,Unspecified,BRONX,40.872749710206584,-73.88459017714787,"{'latitude': '40.872749710206584', 'longitude': '-73.88459017714787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826833,2023-09-16T15:51:17.000,2023-09-16T16:20:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10014,601 HUDSON STREET,HUDSON STREET,BETHUNE STREET,WEST   12 STREET,BETHUNE STREET,WEST   12 STREET,ADDRESS,NEW YORK,HUDSON STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T16:20:39.000,02 MANHATTAN,1006240019,MANHATTAN,982651,207868,ONLINE,Unspecified,MANHATTAN,40.73722613887026,-74.0057699386156,"{'latitude': '40.73722613887026', 'longitude': '-74.0057699386156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58833167,2023-09-16T15:51:11.000,2023-09-16T16:28:31.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11693,377 BEACH   92 STREET,BEACH   92 STREET,CROSS BAY BRIDGE ENTRANCE RAMP,DEAD END,CROSS BAY BRIDGE ENTRANCE RAMP,DEAD END,ADDRESS,FAR ROCKAWAY,BEACH   92 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T16:28:34.000,14 QUEENS,4161090037,QUEENS,1035064,153804,PHONE,Unspecified,QUEENS,40.58868695398903,-73.81704708314479,"{'latitude': '40.58868695398903', 'longitude': '-73.81704708314479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826985,2023-09-16T15:50:49.000,2023-09-16T16:01:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,2190 8 AVENUE,8 AVENUE,WEST  118 STREET,WEST  119 STREET,WEST  118 STREET,WEST  119 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T16:02:02.000,10 MANHATTAN,1019240001,MANHATTAN,996892,232861,ONLINE,Unspecified,MANHATTAN,40.80581649697682,-73.95433475016527,"{'latitude': '40.80581649697682', 'longitude': '-73.95433475016527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831273,2023-09-16T15:50:43.000,2023-09-18T13:11:02.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,10458,CROTONA AVENUE,CROTONA AVENUE,CROTONA AVENUE,EAST FORDHAM ROAD,CROTONA AVENUE,EAST FORDHAM ROAD,INTERSECTION,,,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-18T13:11:05.000,06 BRONX,,BRONX,1016950,251719,PHONE,Unspecified,BRONX,40.85752477316438,-73.88178966883191,"{'latitude': '40.85752477316438', 'longitude': '-73.88178966883191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834433,2023-09-16T15:50:40.000,2023-09-16T16:01:02.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T16:01:07.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826402,2023-09-16T15:50:27.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,11236,1425 EAST  101 STREET,EAST  101 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-18T00:00:00.000,18 BROOKLYN,3083040131,BROOKLYN,1015345,171361,UNKNOWN,Unspecified,BROOKLYN,40.6369683680711,-73.8879632699201,"{'latitude': '40.6369683680711', 'longitude': '-73.8879632699201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58836686,2023-09-16T15:50:06.000,2023-09-16T16:55:34.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11225,303 WINTHROP STREET,WINTHROP STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,WINTHROP STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-16T16:55:38.000,09 BROOKLYN,,BROOKLYN,998200,178693,ONLINE,Unspecified,BROOKLYN,40.6571367150185,-73.94972231708184,"{'latitude': '40.6571367150185', 'longitude': '-73.94972231708184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58834516,2023-09-16T15:50:04.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11223,1927 WEST    3 STREET,WEST    3 STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T00:00:00.000,11 BROOKLYN,3070850159,BROOKLYN,991092,158061,UNKNOWN,Unspecified,BROOKLYN,40.60051457225173,-73.97536142190816,"{'latitude': '40.60051457225173', 'longitude': '-73.97536142190816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58836577,2023-09-16T15:50:03.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11421,90-10 88 AVENUE,88 AVENUE,90 STREET,92 STREET,90 STREET,92 STREET,ADDRESS,WOODHAVEN,88 AVENUE,In Progress,,,09 QUEENS,,QUEENS,1024751,191269,ONLINE,Unspecified,QUEENS,40.69157332348847,-73.85395347941493,"{'latitude': '40.69157332348847', 'longitude': '-73.85395347941493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58835645,2023-09-16T15:50:00.000,2023-09-16T16:03:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11385,71-12 FRESH POND ROAD,FRESH POND ROAD,71 AVE,MYRTLE AVE,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-16T16:03:00.000,05 QUEENS,4035380027,QUEENS,1013398,194919,PHONE,Unspecified,QUEENS,40.70163638978325,-73.89487653123398,"{'latitude': '40.70163638978325', 'longitude': '-73.89487653123398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826910,2023-09-16T15:49:33.000,2023-09-16T16:33:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11361,38-35 218 STREET,218 STREET,38 AVENUE,39 AVENUE,38 AVENUE,39 AVENUE,ADDRESS,BAYSIDE,218 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T16:33:49.000,11 QUEENS,4062510030,QUEENS,1049183,218871,ONLINE,Unspecified,QUEENS,40.76718826333542,-73.76558572637698,"{'latitude': '40.76718826333542', 'longitude': '-73.76558572637698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58836451,2023-09-16T15:49:18.000,2023-09-16T16:02:32.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T16:02:37.000,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,40.72238703289527,-73.8095260418184,"{'latitude': '40.72238703289527', 'longitude': '-73.8095260418184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58831566,2023-09-16T15:49:15.000,2023-09-16T17:32:52.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11373,76-10 46 AVENUE,46 AVENUE,76 STREET,78 STREET,76 STREET,78 STREET,ADDRESS,ELMHURST,46 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-16T17:32:55.000,04 QUEENS,4015310006,QUEENS,1015264,208999,MOBILE,Unspecified,QUEENS,40.74027621775354,-73.88808185317852,"{'latitude': '40.74027621775354', 'longitude': '-73.88808185317852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58828861,2023-09-16T15:49:15.000,2023-09-16T16:35:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10034,BROADWAY,BROADWAY,BROADWAY,WEST  213 STREET,BROADWAY,WEST  213 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T16:35:20.000,12 MANHATTAN,,MANHATTAN,1007042,255847,ONLINE,Unspecified,MANHATTAN,40.868886018978706,-73.91759297344191,"{'latitude': '40.868886018978706', 'longitude': '-73.91759297344191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58836682,2023-09-16T15:48:44.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11104,45-03 QUEENS BOULEVARD,QUEENS BOULEVARD,45 STREET,46 STREET,45 STREET,46 STREET,ADDRESS,SUNNYSIDE,QUEENS BOULEVARD,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-16T19:02:22.000,02 QUEENS,4001600005,QUEENS,1006564,210075,MOBILE,Unspecified,QUEENS,40.7432557985593,-73.91947337050158,"{'latitude': '40.7432557985593', 'longitude': '-73.91947337050158', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58833871,2023-09-16T15:48:33.000,2023-09-27T12:34:09.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10456,336 EAST  167 STREET,EAST  167 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-27T00:00:00.000,04 BRONX,2024340068,BRONX,1008390,242057,PHONE,Unspecified,BRONX,40.8310329847214,-73.91276878266842,"{'latitude': '40.8310329847214', 'longitude': '-73.91276878266842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
