unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_company_borough
58810124,2023-09-14T01:21:53.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10003,3 WASHINGTON SQUARE NORTH,WASHINGTON SQUARE NORTH,ADDRESS,NEW YORK,,Closed,,NYC Parks inspected the condition and determined that no work was needed.,2023-10-24T10:07:05.000,02 MANHATTAN,1005500001,MANHATTAN,985377,205566,MOBILE,Washington Square Park,MANHATTAN,40.73090778826059,-73.99593364337622,"{'latitude': '40.73090778826059', 'longitude': '-73.99593364337622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-24T10:06:57.000,UNIVERSITY PLACE,5 AVENUE,UNIVERSITY PLACE,5 AVENUE,WASHINGTON SQUARE NORTH,,,,,
58800463,2023-09-14T01:21:48.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11435,90-12 143 STREET,143 STREET,ADDRESS,JAMAICA,,Closed,,The Police Department issued a summons in response to the complaint.,2023-09-14T01:39:38.000,12 QUEENS,4099790012,QUEENS,1036513,194882,ONLINE,Unspecified,QUEENS,40.70142850452478,-73.81151181429665,"{'latitude': '40.70142850452478', 'longitude': '-73.81151181429665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:39:35.000,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,143 STREET,,,,,
58803067,2023-09-14T01:21:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10014,BLEEKER STREET,BLEEKER STREET,INTERSECTION,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T01:34:21.000,02 MANHATTAN,,MANHATTAN,983434,205649,ONLINE,Unspecified,MANHATTAN,40.73113563708422,-74.00294423988477,"{'latitude': '40.73113563708422', 'longitude': '-74.00294423988477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:34:16.000,BLEEKER STREET,CORNELIA STREET,BLEEKER STREET,CORNELIA STREET,,,,,,
58817601,2023-09-14T01:21:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10036,,,INTERSECTION,MANHATTAN,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-14T02:00:00.000,04 MANHATTAN,,MANHATTAN,985808,215574,UNKNOWN,Unspecified,MANHATTAN,40.75837717830091,-73.99437622331752,"{'latitude': '40.75837717830091', 'longitude': '-73.99437622331752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T02:00:00.000,,,DYER AVENUE,WEST 41 STREET,,,,,,
58802341,2023-09-14T01:20:06.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11423,188-52 85 ROAD,85 ROAD,ADDRESS,HOLLIS,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T02:35:57.000,08 QUEENS,4105060028,QUEENS,1046672,202784,ONLINE,Unspecified,QUEENS,40.72305171061597,-73.77479993696895,"{'latitude': '40.72305171061597', 'longitude': '-73.77479993696895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T02:35:52.000,GRAND CENTRAL PKWY EB EN  188 ST,193 STREET,GRAND CENTRAL PKWY EB EN  188 ST,193 STREET,85 ROAD,,,,,
58802945,2023-09-14T01:19:56.000,NYPD,New York City Police Department,Drinking,In Public,Street/Sidewalk,11435,90-12 143 STREET,143 STREET,ADDRESS,JAMAICA,,Closed,,The Police Department issued a summons in response to the complaint.,2023-09-14T01:39:26.000,12 QUEENS,4099790012,QUEENS,1036513,194882,ONLINE,Unspecified,QUEENS,40.70142850452478,-73.81151181429665,"{'latitude': '40.70142850452478', 'longitude': '-73.81151181429665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:39:20.000,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,143 STREET,,,,,
58816774,2023-09-14T01:19:20.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453,2095 CRESTON AVENUE,CRESTON AVENUE,ADDRESS,BRONX,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-11-20T00:00:00.000,05 BRONX,2031690043,BRONX,1010917,250467,UNKNOWN,Unspecified,BRONX,40.85410869350923,-73.90360389367528,"{'latitude': '40.85410869350923', 'longitude': '-73.90360389367528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-20T00:00:00.000,,,,,,,,,,
58816360,2023-09-14T01:19:20.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,10461,1327 BRADFORD AVENUE,BRADFORD AVENUE,ADDRESS,BRONX,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-10-17T00:00:00.000,10 BRONX,2053530034,BRONX,1030896,244564,UNKNOWN,Unspecified,BRONX,40.837823774028294,-73.83142483273399,"{'latitude': '40.837823774028294', 'longitude': '-73.83142483273399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-17T00:00:00.000,,,,,,,,,,
58806987,2023-09-14T01:18:51.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11368,110 STREET,110 STREET,INTERSECTION,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T01:54:44.000,03 QUEENS,,QUEENS,1023170,215424,ONLINE,Unspecified,QUEENS,40.75787994256456,-73.85951485991768,"{'latitude': '40.75787994256456', 'longitude': '-73.85951485991768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:54:38.000,110 STREET,NORTHERN BOULEVARD,110 STREET,NORTHERN BOULEVARD,,,,,,
58800440,2023-09-14T01:17:46.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10305,20 FATHER CAPODANNO BOULEVARD,FATHER CAPODANNO BOULEVARD,ADDRESS,STATEN ISLAND,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T01:49:39.000,02 STATEN ISLAND,5031250116,STATEN ISLAND,966982,156412,ONLINE,Unspecified,STATEN ISLAND,40.59597421974536,-74.06217919709624,"{'latitude': '40.59597421974536', 'longitude': '-74.06217919709624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:49:35.000,LILY POND AVENUE,ROBIN ROAD,LILY POND AVENUE,ROBIN ROAD,FATHER CAPODANNO BOULEVARD,,,,,
58803125,2023-09-14T01:16:53.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,64-08 GRAND CENTRAL PARKWAY SR WEST,GRAND CENTRAL PARKWAY SR WEST,ADDRESS,FOREST HILLS,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T01:18:26.000,06 QUEENS,,QUEENS,1027194,206776,ONLINE,Unspecified,QUEENS,40.73412475935,-73.84504512815593,"{'latitude': '40.73412475935', 'longitude': '-73.84504512815593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:18:19.000,64 AVENUE,64 AVENUE PEDESTRIAN OVERPASS,64 AVENUE,64 AVENUE PEDESTRIAN OVERPASS,GRAND CENTRAL PARKWAY SR WEST,,,,,
58803114,2023-09-14T01:16:29.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10460,575 VAN NEST AVENUE,VAN NEST AVENUE,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T01:46:14.000,11 BRONX,2040210035,BRONX,1020607,246114,ONLINE,Unspecified,BRONX,40.842126420822844,-73.86860004554826,"{'latitude': '40.842126420822844', 'longitude': '-73.86860004554826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:46:11.000,TAYLOR AVENUE,GARFIELD STREET,TAYLOR AVENUE,GARFIELD STREET,VAN NEST AVENUE,,,,,
58810667,2023-09-14T01:16:19.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,10453,2095 CRESTON AVENUE,CRESTON AVENUE,ADDRESS,BRONX,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-16T00:00:00.000,05 BRONX,2031690043,BRONX,1010917,250467,UNKNOWN,Unspecified,BRONX,40.85410869350923,-73.90360389367528,"{'latitude': '40.85410869350923', 'longitude': '-73.90360389367528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-16T00:00:00.000,,,,,,,,,,
58804251,2023-09-14T01:15:52.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,10001,13 WEST   29 STREET,WEST   29 STREET,ADDRESS,NEW YORK,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,2023-09-14T01:27:56.000,05 MANHATTAN,1008310026,MANHATTAN,987668,210939,ONLINE,Unspecified,MANHATTAN,40.74565475324241,-73.98766469961538,"{'latitude': '40.74565475324241', 'longitude': '-73.98766469961538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:27:51.000,5 AVENUE,BROADWAY,5 AVENUE,BROADWAY,WEST   29 STREET,,,,,
58800833,2023-09-14T01:14:24.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11201,170 ATLANTIC AVENUE,ATLANTIC AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T01:57:12.000,06 BROOKLYN,3002860011,BROOKLYN,985993,190681,PHONE,Unspecified,BROOKLYN,40.69005189810301,-73.99371489199669,"{'latitude': '40.69005189810301', 'longitude': '-73.99371489199669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:57:07.000,CLINTON STREET,COURT STREET,CLINTON STREET,COURT STREET,ATLANTIC AVENUE,,,,,
58805621,2023-09-14T01:14:05.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10012,131 WEST    3 STREET,WEST    3 STREET,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T01:24:38.000,02 MANHATTAN,1005430066,MANHATTAN,984030,205516,MOBILE,Unspecified,MANHATTAN,40.73077061956904,-74.00079378581671,"{'latitude': '40.73077061956904', 'longitude': '-74.00079378581671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:24:33.000,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,WEST    3 STREET,,,,,
58813833,2023-09-14T01:14:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11385,680 SENECA AVENUE,SENECA AVENUE,ADDRESS,RIDGEWOOD,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-18T23:30:00.000,05 QUEENS,4034530031,QUEENS,1009694,195455,ONLINE,Unspecified,QUEENS,40.703119008791084,-73.9082331249779,"{'latitude': '40.703119008791084', 'longitude': '-73.9082331249779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-18T23:30:00.000,GATES AVE,PALMETTO ST,,,,,,,,
58808188,2023-09-14T01:13:56.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11385,64-01 MYRTLE AVENUE,MYRTLE AVENUE,ADDRESS,RIDGEWOOD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T01:26:57.000,05 QUEENS,4036390036,QUEENS,1014110,194682,ONLINE,Unspecified,QUEENS,40.70098350684144,-73.89230972712505,"{'latitude': '40.70098350684144', 'longitude': '-73.89230972712505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:26:48.000,64 STREET,64 PLACE,64 STREET,64 PLACE,MYRTLE AVENUE,,,,,
58803616,2023-09-14T01:13:51.000,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11201,144 HENRY STREET,HENRY STREET,ADDRESS,BROOKLYN,,Closed,,This request required re-assignment to a new DOT unit.,2023-09-14T15:09:36.000,02 BROOKLYN,3002360131,BROOKLYN,986039,192990,ONLINE,Unspecified,BROOKLYN,40.69638955982422,-73.99354840673647,"{'latitude': '40.69638955982422', 'longitude': '-73.99354840673647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T15:09:27.000,CLARK STREET,LOVE LANE,CLARK STREET,LOVE LANE,HENRY STREET,,,,,
58807393,2023-09-14T01:13:03.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10017,708 3 AVENUE,3 AVENUE,ADDRESS,NEW YORK,,Closed,,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-14T01:13:03.000,06 MANHATTAN,1012990033,MANHATTAN,991641,213371,ONLINE,Unspecified,MANHATTAN,40.75232755216677,-73.97332377450489,"{'latitude': '40.75232755216677', 'longitude': '-73.97332377450489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-19T09:28:39.000,EAST 44 STREET,EAST 45 STREET,EAST   44 STREET,EAST   45 STREET,3 AVENUE,,,,,
58808836,2023-09-14T01:12:18.000,DOT,Department of Transportation,Outdoor Dining,Street Zone Blocked,Street,10128,1754 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,,Closed,,"The Department of Transportation's inspectors could not find the condition you reported. If you would like to pursue the complaint, please check the address and submit a new Service Request.",2023-10-10T15:37:44.000,08 MANHATTAN,1015540004,MANHATTAN,998312,223935,ONLINE,Unspecified,MANHATTAN,40.78131489777989,-73.94922413709703,"{'latitude': '40.78131489777989', 'longitude': '-73.94922413709703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-10T15:37:40.000,EAST   91 STREET,EAST   92 STREET,EAST   91 STREET,EAST   92 STREET,2 AVENUE,,,,,
58808194,2023-09-14T01:12:17.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T01:12:48.000,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,ONLINE,Unspecified,MANHATTAN,40.8388111804014,-73.93767696356736,"{'latitude': '40.8388111804014', 'longitude': '-73.93767696356736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:12:41.000,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,AMSTERDAM AVENUE,,,,,
58800453,2023-09-14T01:11:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,3363 CRUGER AVENUE,CRUGER AVENUE,ADDRESS,BRONX,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T01:48:46.000,12 BRONX,2046290024,BRONX,1021293,257906,ONLINE,Unspecified,BRONX,40.87448903549135,-73.86605556963036,"{'latitude': '40.87448903549135', 'longitude': '-73.86605556963036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T01:48:43.000,BARTHOLDI STREET,MAGENTA STREET,BARTHOLDI STREET,MAGENTA STREET,CRUGER AVENUE,,,,,
58813834,2023-09-14T01:11:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11427,88-14 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,ADDRESS,QUEENS VILLAGE,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T06:00:00.000,13 QUEENS,4106790039,QUEENS,1055086,205174,ONLINE,Unspecified,QUEENS,40.729548277640774,-73.7444197250734,"{'latitude': '40.729548277640774', 'longitude': '-73.7444197250734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T06:00:00.000,HILLSIDE AVE,89 AVE,,,,,,,,
58806221,2023-09-14T01:10:50.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11238,400 CLINTON AVENUE,CLINTON AVENUE,ADDRESS,BROOKLYN,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-14T02:15:17.000,02 BROOKLYN,3019600038,BROOKLYN,993287,189229,ONLINE,Unspecified,BROOKLYN,40.68606204957919,-73.96741530476541,"{'latitude': '40.68606204957919', 'longitude': '-73.96741530476541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-14T02:15:11.000,GREENE AVENUE,GATES AVENUE,GREENE AVENUE,GATES AVENUE,CLINTON AVENUE,,,,,
58811773,2023-09-14T01:08:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11385,815 SENECA AVENUE,SENECA AVENUE,ADDRESS,RIDGEWOOD,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T02:15:00.000,05 QUEENS,4034630001,QUEENS,1010536,194810,ONLINE,Unspecified,QUEENS,40.701346174894056,-73.90519886966817,"{'latitude': '40.701346174894056', 'longitude': '-73.90519886966817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-15T02:15:00.000,PUTNAM AVE,CORNELIA ST,,,,,,,,
