unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,due_date,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location
59460266,2023-09-29T10:43:41.000,2023-09-29T13:40:00.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,11217,60 SOUTH OXFORD STREET,SOUTH OXFORD STREET,ADDRESS,BROOKLYN,Closed,,2023-09-29T13:40:00.000,02 BROOKLYN,,BROOKLYN,991518,189926,PHONE,Unspecified,BROOKLYN,40.68797678414644,-73.97379303269197,"{'latitude': '40.68797678414644', 'longitude': '-73.97379303269197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,SOUTH OXFORD STREET,,,,,,,
58957741,2023-09-29T10:43:37.000,2023-09-29T14:28:56.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10309,1021 RATHBUN AVENUE,RATHBUN AVENUE,ADDRESS,STATEN ISLAND,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-29T13:30:22.000,03 STATEN ISLAND,,STATEN ISLAND,925786,134667,ONLINE,Unspecified,STATEN ISLAND,40.536112581345066,-74.21033076739249,"{'latitude': '40.536112581345066', 'longitude': '-74.21033076739249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MINTURN AVENUE,MAGUIRE AVENUE,MINTURN AVENUE,MAGUIRE AVENUE,RATHBUN AVENUE,,,,,,,
59442174,2023-09-29T10:43:31.000,2023-10-01T10:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11377,67-16 43 AVENUE,43 AVENUE,ADDRESS,WOODSIDE,Closed,,2023-10-01T10:00:00.000,02 QUEENS,4013470022,QUEENS,1012804,209586,ONLINE,Unspecified,QUEENS,40.741895670202894,-73.89695659026694,"{'latitude': '40.741895670202894', 'longitude': '-73.89695659026694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAD END,68 STREET,DEAD END,68 STREET,43 AVENUE,,,,,,,
58960954,2023-09-29T10:43:27.000,2023-09-29T10:43:27.000,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,11222,57 HERBERT STREET,HERBERT STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-29T00:00:00.000,01 BROOKLYN,3028270030,BROOKLYN,1000008,201606,UNKNOWN,Unspecified,BROOKLYN,40.72002458751302,-73.94315245023067,"{'latitude': '40.72002458751302', 'longitude': '-73.94315245023067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,,
59435366,2023-09-29T10:43:18.000,2023-09-29T14:15:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,10472,1948 BLACKROCK AVENUE,BLACKROCK AVENUE,ADDRESS,BRONX,Closed,,2023-09-29T14:15:00.000,09 BRONX,,BRONX,1023501,240968,PHONE,Unspecified,BRONX,40.82798976634953,-73.85817080179608,"{'latitude': '40.82798976634953', 'longitude': '-73.85817080179608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VIRGINIA AVENUE,PUGSLEY AVENUE,VIRGINIA AVENUE,PUGSLEY AVENUE,BLACKROCK AVENUE,,,,,,,
59455546,2023-09-29T10:43:16.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11229,1620 EAST   12 STREET,EAST   12 STREET,ADDRESS,BROOKLYN,In Progress,,,15 BROOKLYN,3067740014,BROOKLYN,995004,161334,PHONE,Unspecified,BROOKLYN,40.609494405133354,-73.96126879355528,"{'latitude': '40.609494405133354', 'longitude': '-73.96126879355528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE P,QUENTIN ROAD,AVENUE P,QUENTIN ROAD,EAST   12 STREET,,,,,,,
59449715,2023-09-29T10:43:13.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11229,1620 EAST   12 STREET,EAST   12 STREET,ADDRESS,BROOKLYN,In Progress,,,15 BROOKLYN,3067740014,BROOKLYN,995004,161334,PHONE,Unspecified,BROOKLYN,40.609494405133354,-73.96126879355528,"{'latitude': '40.609494405133354', 'longitude': '-73.96126879355528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE P,QUENTIN ROAD,AVENUE P,QUENTIN ROAD,EAST   12 STREET,,,,,,,
59438622,2023-09-29T10:43:09.000,2023-09-29T12:45:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11234,2074 EAST   54 STREET,EAST   54 STREET,ADDRESS,BROOKLYN,Closed,,2023-09-29T12:45:00.000,18 BROOKLYN,,BROOKLYN,1006167,162154,PHONE,Unspecified,BROOKLYN,40.611724556716055,-73.92106190280002,"{'latitude': '40.611724556716055', 'longitude': '-73.92106190280002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE T,AVENUE U,AVENUE T,AVENUE U,EAST   54 STREET,,,,,,,
59445613,2023-09-29T10:43:03.000,2023-09-29T11:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11218,155 TERRACE PLACE,TERRACE PLACE,ADDRESS,BROOKLYN,Closed,,2023-09-29T11:00:00.000,07 BROOKLYN,,BROOKLYN,990839,178073,PHONE,Unspecified,BROOKLYN,40.65544348789247,-73.97625295839153,"{'latitude': '40.65544348789247', 'longitude': '-73.97625295839153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PROSPECT AVENUE,SHERMAN STREET,PROSPECT AVENUE,SHERMAN STREET,TERRACE PLACE,,,,,,,
59452104,2023-09-29T10:43:01.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11373,83-40 BRITTON AVENUE,BRITTON AVENUE,ADDRESS,ELMHURST,In Progress,,,04 QUEENS,,QUEENS,1017080,210434,ONLINE,Unspecified,QUEENS,40.744208376594656,-73.88152157929451,"{'latitude': '40.744208376594656', 'longitude': '-73.88152157929451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KETCHAM STREET,JUDGE STREET,KETCHAM STREET,JUDGE STREET,BRITTON AVENUE,,,,,,,
58959466,2023-09-29T10:43:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11232,,,INTERSECTION,BROOKLYN,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-28T10:42:00.000,07 BROOKLYN,,BROOKLYN,978618,175836,UNKNOWN,Unspecified,BROOKLYN,40.64930407076511,-74.02029610425393,"{'latitude': '40.64930407076511', 'longitude': '-74.02029610425393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,52 STREET,1 AVENUE,,,,,,,,
59439297,2023-09-29T10:43:00.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11373,83-40 BRITTON AVENUE,BRITTON AVENUE,ADDRESS,ELMHURST,In Progress,,,04 QUEENS,,QUEENS,1017080,210434,ONLINE,Unspecified,QUEENS,40.744208376594656,-73.88152157929451,"{'latitude': '40.744208376594656', 'longitude': '-73.88152157929451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KETCHAM STREET,JUDGE STREET,KETCHAM STREET,JUDGE STREET,BRITTON AVENUE,,,,,,,
59455480,2023-09-29T10:42:59.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11373,83-40 BRITTON AVENUE,BRITTON AVENUE,ADDRESS,ELMHURST,In Progress,,,04 QUEENS,,QUEENS,1017080,210434,ONLINE,Unspecified,QUEENS,40.744208376594656,-73.88152157929451,"{'latitude': '40.744208376594656', 'longitude': '-73.88152157929451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KETCHAM STREET,JUDGE STREET,KETCHAM STREET,JUDGE STREET,BRITTON AVENUE,,,,,,,
59456575,2023-09-29T10:42:53.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11102,27-16 12 STREET,12 STREET,ADDRESS,ASTORIA,In Progress,,,01 QUEENS,4005107501,QUEENS,1003637,220938,PHONE,Unspecified,QUEENS,40.773078848524094,-73.93000498091304,"{'latitude': '40.773078848524094', 'longitude': '-73.93000498091304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27 AVENUE,ASTORIA BOULEVARD,27 AVENUE,ASTORIA BOULEVARD,12 STREET,,,,,,,
59450203,2023-09-29T10:42:51.000,,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,11355,147-25 SANFORD AVENUE,SANFORD AVENUE,ADDRESS,FLUSHING,In Progress,,,07 QUEENS,4050530011,QUEENS,1035062,216209,PHONE,Unspecified,QUEENS,40.75997421703607,-73.81658382480778,"{'latitude': '40.75997421703607', 'longitude': '-73.81658382480778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",147 STREET,149 STREET,147 STREET,149 STREET,SANFORD AVENUE,,,,,,,
59453164,2023-09-29T10:42:47.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11355,147-25 SANFORD AVENUE,SANFORD AVENUE,ADDRESS,FLUSHING,In Progress,,,07 QUEENS,4050530011,QUEENS,1035062,216209,PHONE,Unspecified,QUEENS,40.75997421703607,-73.81658382480778,"{'latitude': '40.75997421703607', 'longitude': '-73.81658382480778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",147 STREET,149 STREET,147 STREET,149 STREET,SANFORD AVENUE,,,,,,,
59459562,2023-09-29T10:42:41.000,2023-10-02T10:20:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11434,140-35 169 STREET,169 STREET,ADDRESS,JAMAICA,Closed,,2023-10-02T10:20:00.000,12 QUEENS,4125870045,QUEENS,1047787,183681,PHONE,Unspecified,QUEENS,40.67061066125496,-73.77095756675428,"{'latitude': '40.67061066125496', 'longitude': '-73.77095756675428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",140 AVENUE,144 AVENUE,140 AVENUE,144 AVENUE,169 STREET,,,,,,,
59445249,2023-09-29T10:42:32.000,,HPD,Department of Housing Preservation and Development,Plumbing,Bathtub/Shower,Apartment,10468,2274 UNIVERSITY AVENUE,UNIVERSITY AVENUE,ADDRESS,BRONX,In Progress,,,07 BRONX,2032120015,BRONX,1009970,252770,ONLINE,Unspecified,BRONX,40.86043254503102,-73.90701827836965,"{'latitude': '40.86043254503102', 'longitude': '-73.90701827836965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  183 STREET,WEST FORDHAM ROAD,WEST  183 STREET,WEST FORDHAM ROAD,UNIVERSITY AVENUE,,,,,,,
59008329,2023-09-29T10:42:29.000,2023-10-04T14:16:51.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11369,112-16 ASTORIA BOULEVARD,ASTORIA BOULEVARD,ADDRESS,EAST ELMHURST,Closed,"The Department of Transportation reviewed its records and could not find a violation for your sidewalk. The City can only repair sidewalks which have received a violation. If you are the owner and you would like to make your sidewalk eligible for City Repair, call 311 or visit www.nyc.gov/311 online to report the damage on your sidewalk.",2023-10-04T14:16:58.000,03 QUEENS,4017060011,QUEENS,1023712,216020,ONLINE,Unspecified,QUEENS,40.75951340550797,-73.85755496866655,"{'latitude': '40.75951340550797', 'longitude': '-73.85755496866655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VAN WYCK EP SB EN ASTORIA BL,112 PLACE,VAN WYCK EP SB EN ASTORIA BL,112 PLACE,ASTORIA BOULEVARD,,,,,,,
59446145,2023-09-29T10:42:26.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10011,212 WEST   16 STREET,WEST   16 STREET,ADDRESS,NEW YORK,Closed,,2023-10-12T00:00:00.000,04 MANHATTAN,,MANHATTAN,984420,208935,PHONE,Unspecified,MANHATTAN,40.74015493225061,-73.99938653365741,"{'latitude': '40.74015493225061', 'longitude': '-73.99938653365741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,WEST   16 STREET,,,,,,,
59448970,2023-09-29T10:42:20.000,2023-09-29T18:50:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11211,453 GRAND STREET,GRAND STREET,ADDRESS,BROOKLYN,Closed,,2023-09-29T18:50:00.000,01 BROOKLYN,3023870037,BROOKLYN,997387,198408,PHONE,Unspecified,BROOKLYN,40.71125112442472,-73.9526140405554,"{'latitude': '40.71125112442472', 'longitude': '-73.9526140405554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KEAP STREET,BORINQUEN PLACE,KEAP STREET,BORINQUEN PLACE,GRAND STREET,,,,,,,
59439520,2023-09-29T10:42:17.000,2023-09-30T11:00:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,11106,33-15 9 STREET,9 STREET,ADDRESS,ASTORIA,Closed,,2023-09-30T11:00:00.000,01 QUEENS,4003200020,QUEENS,1001233,218494,ONLINE,Unspecified,QUEENS,40.76637565178114,-73.93869057938743,"{'latitude': '40.76637565178114', 'longitude': '-73.93869057938743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33 ROAD,34 AVENUE,33 ROAD,34 AVENUE,9 STREET,,,,,,,
59459960,2023-09-29T10:42:15.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10460,1572 VYSE AVENUE,VYSE AVENUE,ADDRESS,BRONX,Closed,,2023-10-03T00:00:00.000,03 BRONX,,BRONX,1015472,243410,ONLINE,Unspecified,BRONX,40.83472438101136,-73.88717131395815,"{'latitude': '40.83472438101136', 'longitude': '-73.88717131395815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  172 STREET,EAST  173 STREET,EAST  172 STREET,EAST  173 STREET,VYSE AVENUE,,,,,,,
59456100,2023-09-29T10:42:09.000,2023-09-30T14:15:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,10013,62 GRAND STREET,GRAND STREET,ADDRESS,NEW YORK,Closed,,2023-09-30T14:15:00.000,02 MANHATTAN,,MANHATTAN,983318,202392,PHONE,Unspecified,MANHATTAN,40.72219595325386,-74.00336233271216,"{'latitude': '40.72219595325386', 'longitude': '-74.00336233271216', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST BROADWAY,WOOSTER STREET,WEST BROADWAY,WOOSTER STREET,GRAND STREET,,,,,,,
59452501,2023-09-29T10:42:09.000,2023-09-29T13:05:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11234,2009 EAST   53 PLACE,EAST   53 PLACE,ADDRESS,BROOKLYN,Closed,,2023-09-29T13:05:00.000,18 BROOKLYN,3085450036,BROOKLYN,1005744,162266,PHONE,Unspecified,BROOKLYN,40.61203300971752,-73.92258505761947,"{'latitude': '40.61203300971752', 'longitude': '-73.92258505761947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE T,AVENUE U,AVENUE T,AVENUE U,EAST   53 PLACE,,,,,,,
59448644,2023-09-29T10:42:01.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11226,377 EAST   31 STREET,EAST   31 STREET,ADDRESS,BROOKLYN,In Progress,,,17 BROOKLYN,3049480056,BROOKLYN,998790,173074,PHONE,Unspecified,BROOKLYN,40.64171283259724,-73.94760799046846,"{'latitude': '40.64171283259724', 'longitude': '-73.94760799046846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CLARENDON ROAD,AVENUE D,CLARENDON ROAD,AVENUE D,EAST   31 STREET,,,,,,,
59449288,2023-09-29T10:41:59.000,2023-09-30T13:15:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11234,AVENUE N,AVENUE N,INTERSECTION,,Closed,,2023-09-30T13:15:00.000,18 BROOKLYN,,BROOKLYN,1007597,165080,PHONE,Unspecified,BROOKLYN,40.61975216500402,-73.9159013808503,"{'latitude': '40.61975216500402', 'longitude': '-73.9159013808503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE N,EAST   64 STREET,AVENUE N,EAST   64 STREET,,,,,,,,
58957089,2023-09-29T10:41:52.000,2023-10-06T10:40:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10314,SLOSSON AVENUE,SLOSSON AVENUE,BLOCKFACE,STATEN ISLAND,Closed,The Department of Transportation inspected this complaint and did not find the reported problem.,2023-10-06T10:40:00.000,01 STATEN ISLAND,,STATEN ISLAND,,,UNKNOWN,Unspecified,STATEN ISLAND,,,,STATEN ISLAND EXPWY WB ET   12,WINDSOR ROAD,,,,N/A,,,,,,
59460080,2023-09-29T10:41:46.000,,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11226,612 OCEAN AVENUE,OCEAN AVENUE,ADDRESS,BROOKLYN,In Progress,,,14 BROOKLYN,,BROOKLYN,995181,175327,PHONE,Unspecified,BROOKLYN,40.64790202088548,-73.96060865429247,"{'latitude': '40.64790202088548', 'longitude': '-73.96060865429247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TENNIS COURT,ALBEMARLE ROAD,TENNIS COURT,ALBEMARLE ROAD,OCEAN AVENUE,,,,,,,
59453150,2023-09-29T10:41:44.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10453,1891 BILLINGSLY TERRACE,BILLINGSLY TERRACE,ADDRESS,BRONX,In Progress,,,05 BRONX,2028790166,BRONX,1007281,250454,PHONE,Unspecified,BRONX,40.854083245867145,-73.91674737460194,"{'latitude': '40.854083245867145', 'longitude': '-73.91674737460194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEND,PHELAN PLACE,BEND,PHELAN PLACE,BILLINGSLEY TERRACE,,,,,,,
