unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_company_borough,vehicle_type
58889796,2023-09-21T15:51:38.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,265 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-22T00:00:00.000,09 BROOKLYN,3050260337,BROOKLYN,994752,178471,MOBILE,Unspecified,BROOKLYN,40.65653213443921,-73.96214971840563,"{'latitude': '40.65653213443921', 'longitude': '-73.96214971840563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T11:31:03.000,,,,,,,,,
58882717,2023-09-21T15:51:37.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11217,86 4 AVENUE,4 AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The graffiti on this property has been scheduled to be removed by the City.,2023-09-21T15:51:37.000,02 BROOKLYN,3003950032,BROOKLYN,989767,187661,UNKNOWN,Unspecified,BROOKLYN,40.68176114138598,-73.98010864592364,"{'latitude': '40.68176114138598', 'longitude': '-73.98010864592364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,2023-10-21T15:51:37.000,,,,,,,
58889761,2023-09-21T15:51:35.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10031,1488 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,09 MANHATTAN,1019870033,MANHATTAN,997273,237279,PHONE,Unspecified,MANHATTAN,40.81794212236532,-73.95294993605572,"{'latitude': '40.81794212236532', 'longitude': '-73.95294993605572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T11:42:31.000,,,,,,,,,
58885906,2023-09-21T15:51:35.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10031,1488 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-10-01T00:00:00.000,09 MANHATTAN,1019870033,MANHATTAN,997273,237279,PHONE,Unspecified,MANHATTAN,40.81794212236532,-73.95294993605572,"{'latitude': '40.81794212236532', 'longitude': '-73.95294993605572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T11:42:31.000,,,,,,,,,
58886591,2023-09-21T15:51:32.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,11239,11629 SEAVIEW AVENUE,SEAVIEW AVENUE,ERSKINE STREET,FOUNTAIN AVENUE,ERSKINE STREET,FOUNTAIN AVENUE,ADDRESS,BROOKLYN,SEAVIEW AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T19:21:31.000,05 BROOKLYN,3045860501,BROOKLYN,1021739,177586,ONLINE,Unspecified,BROOKLYN,40.654029875415695,-73.8648908299817,"{'latitude': '40.654029875415695', 'longitude': '-73.8648908299817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T19:21:28.000,,,,,,,,,
58882453,2023-09-21T15:51:29.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11421,87-72 95 STREET,95 STREET,JAMAICA AVENUE,89 AVENUE,JAMAICA AVENUE,89 AVENUE,ADDRESS,WOODHAVEN,95 STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-22T12:47:32.000,09 QUEENS,,QUEENS,1025777,192057,MOBILE,Unspecified,QUEENS,40.69373144354837,-73.8502488749946,"{'latitude': '40.69373144354837', 'longitude': '-73.8502488749946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T12:47:28.000,,,,,,,,,
58884129,2023-09-21T15:51:26.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10456,1244 GRAND CONCOURSE,GRAND CONCOURSE,EAST  167 STREET,EAST  168 STREET,EAST  167 STREET,EAST  168 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T17:19:26.000,04 BRONX,2024570013,BRONX,1007281,243666,ONLINE,Unspecified,BRONX,40.835452185885146,-73.91677068838624,"{'latitude': '40.835452185885146', 'longitude': '-73.91677068838624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T17:19:23.000,,,,,,,,,
58885732,2023-09-21T15:51:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10033,1380 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  179 STREET,WEST  180 STREET,WEST  179 STREET,WEST  180 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T16:10:04.000,12 MANHATTAN,1021530029,MANHATTAN,1002339,248266,MOBILE,Unspecified,MANHATTAN,40.84808934448149,-73.9346176478132,"{'latitude': '40.84808934448149', 'longitude': '-73.9346176478132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:10:00.000,,,,,,,,,
58883775,2023-09-21T15:50:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11374,89-11 63 DRIVE,63 DRIVE,BOURTON STREET,HARING STREET,BOURTON STREET,HARING STREET,ADDRESS,REGO PARK,63 DRIVE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T17:40:59.000,06 QUEENS,4031100031,QUEENS,1021498,203455,MOBILE,Unspecified,QUEENS,40.72503525873787,-73.86561635856087,"{'latitude': '40.72503525873787', 'longitude': '-73.86561635856087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T17:40:56.000,,,,,,,,,
58884133,2023-09-21T15:50:42.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11372,35-27 80 STREET,80 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,80 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T16:41:15.000,03 QUEENS,4012800060,QUEENS,1015705,212999,ONLINE,Unspecified,QUEENS,40.751253648378395,-73.88647174023853,"{'latitude': '40.751253648378395', 'longitude': '-73.88647174023853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:41:11.000,,,,,,,,,
58881672,2023-09-21T15:50:40.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029,130 EAST  115 STREET,EAST  115 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST  115 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T17:11:34.000,11 MANHATTAN,1016400001,MANHATTAN,1000073,230102,ONLINE,Unspecified,MANHATTAN,40.798238675221924,-73.94285089274292,"{'latitude': '40.798238675221924', 'longitude': '-73.94285089274292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T17:12:01.000,,,,,,,,,
58884749,2023-09-21T15:50:03.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11421,87-68 95 STREET,95 STREET,JAMAICA AVENUE,89 AVENUE,JAMAICA AVENUE,89 AVENUE,ADDRESS,WOODHAVEN,95 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-21T17:18:39.000,09 QUEENS,,QUEENS,1025776,192059,MOBILE,Unspecified,QUEENS,40.693736937769614,-73.85025246877298,"{'latitude': '40.693736937769614', 'longitude': '-73.85025246877298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T17:18:36.000,,,,,,,,,
58884050,2023-09-21T15:50:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11355,133-43 41 ROAD,41 ROAD,FRAME PLACE,MAIN STREET,FRAME PLACE,MAIN STREET,ADDRESS,FLUSHING,41 ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T17:54:03.000,07 QUEENS,4050410048,QUEENS,1031248,215102,PHONE,Unspecified,QUEENS,40.75695688757568,-73.83035893074272,"{'latitude': '40.75695688757568', 'longitude': '-73.83035893074272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T17:53:57.000,,,,,,,,,
58881594,2023-09-21T15:50:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11214,1850 83 STREET,83 STREET,18 AVE,19 AVE,83 STREET,19 AVENUE,INTERSECTION,BROOKLYN,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-11-20T00:00:00.000,11 BROOKLYN,3063270028,BROOKLYN,984620,160662,UNKNOWN,Unspecified,BROOKLYN,40.60765642074455,-73.99866745849124,"{'latitude': '40.60765642074455', 'longitude': '-73.99866745849124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58883905,2023-09-21T15:50:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10001,101 WEST   25 STREET,WEST   25 STREET,AVENUE OF THE AMERICAS,7 AVE,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-06T09:45:00.000,04 MANHATTAN,1008010036,MANHATTAN,986386,210472,ONLINE,Unspecified,MANHATTAN,40.74437335775038,-73.99229148777088,"{'latitude': '40.74437335775038', 'longitude': '-73.99229148777088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-06T09:45:00.000,N/A,,,,,,,,
58889217,2023-09-21T15:50:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11219,6710 13 AVENUE,13 AVENUE,67 ST,OVINGTON AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-22T09:40:00.000,10 BROOKLYN,3057670046,BROOKLYN,983445,166861,ONLINE,Unspecified,BROOKLYN,40.62467136315482,-74.00289991723415,"{'latitude': '40.62467136315482', 'longitude': '-74.00289991723415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T09:40:00.000,N/A,,,,,,,,
58886685,2023-09-21T15:49:55.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11419,115-02 ATLANTIC AVENUE,ATLANTIC AVENUE,115 STREET,116 STREET,115 STREET,116 STREET,ADDRESS,SOUTH RICHMOND HILL,ATLANTIC AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T17:28:24.000,09 QUEENS,4094010001,QUEENS,1031061,191855,PHONE,Unspecified,QUEENS,40.69315062980763,-73.83119561317962,"{'latitude': '40.69315062980763', 'longitude': '-73.83119561317962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T17:28:20.000,,,,,,,,,
58885535,2023-09-21T15:49:54.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11209,215 BAY RIDGE PARKWAY,BAY RIDGE PARKWAY,RIDGE BOULEVARD,3 AVENUE,RIDGE BOULEVARD,3 AVENUE,ADDRESS,BROOKLYN,BAY RIDGE PARKWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T16:06:59.000,10 BROOKLYN,3059280073,BROOKLYN,975979,169514,ONLINE,Unspecified,BROOKLYN,40.631949464711944,-74.02979854865977,"{'latitude': '40.631949464711944', 'longitude': '-74.02979854865977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:06:56.000,,,,,,,,,
58881764,2023-09-21T15:49:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10016,35 EAST   30 STREET,EAST   30 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   30 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T16:13:49.000,05 MANHATTAN,1008600027,MANHATTAN,988578,210729,ONLINE,Unspecified,MANHATTAN,40.74507795731107,-73.98438071446448,"{'latitude': '40.74507795731107', 'longitude': '-73.98438071446448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:13:46.000,,,,,,,,,
58889649,2023-09-21T15:49:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,1380 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST  179 STREET,WEST  180 STREET,WEST  179 STREET,WEST  180 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T16:10:28.000,12 MANHATTAN,1021530029,MANHATTAN,1002339,248266,MOBILE,Unspecified,MANHATTAN,40.84808934448149,-73.9346176478132,"{'latitude': '40.84808934448149', 'longitude': '-73.9346176478132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:10:22.000,,,,,,,,,
58890047,2023-09-21T15:49:23.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11215,267 7 STREET,7 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,7 STREET,In Progress,,,06 BROOKLYN,3009930001,BROOKLYN,987789,183862,PHONE,Unspecified,BROOKLYN,40.67133475556333,-73.98724225174955,"{'latitude': '40.67133475556333', 'longitude': '-73.98724225174955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58888769,2023-09-21T15:49:18.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11218,27 EAST   10 STREET,EAST   10 STREET,CATON AVENUE,CHURCH AVENUE,CATON AVENUE,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST   10 STREET,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-21T15:49:18.000,14 BROOKLYN,3050710063,BROOKLYN,992425,175271,MOBILE,Unspecified,BROOKLYN,40.64775128589628,-73.97054034225069,"{'latitude': '40.64775128589628', 'longitude': '-73.97054034225069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T15:49:18.000,,,,,,,,,
58890041,2023-09-21T15:49:15.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,Street,11236,9115 FOSTER AVENUE,FOSTER AVENUE,REMSEN AVENUE,EAST   92 STREET,REMSEN AVENUE,EAST   92 STREET,ADDRESS,BROOKLYN,FOSTER AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-27T15:44:27.000,18 BROOKLYN,3081240009,BROOKLYN,1009102,174382,ONLINE,Unspecified,BROOKLYN,40.645280077495286,-73.91044594345753,"{'latitude': '40.645280077495286', 'longitude': '-73.91044594345753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T15:44:23.000,,,,,,,,,
58882885,2023-09-21T15:49:10.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10028,1 AVENUE,1 AVENUE,1 AVENUE,EAST   86 STREET,1 AVENUE,EAST   86 STREET,INTERSECTION,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T16:16:33.000,08 MANHATTAN,,MANHATTAN,998271,222318,PHONE,Unspecified,MANHATTAN,40.776876725758946,-73.94937555652666,"{'latitude': '40.776876725758946', 'longitude': '-73.94937555652666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-21T16:16:29.000,,,,,,,,,
58889769,2023-09-21T15:49:09.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10028,529 EAST   81 STREET,EAST   81 STREET,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-24T00:00:00.000,08 MANHATTAN,1015780017,MANHATTAN,998586,220613,ONLINE,Unspecified,MANHATTAN,40.77219644340623,-73.94824185025065,"{'latitude': '40.77219644340623', 'longitude': '-73.94824185025065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-24T18:40:31.000,,,,,,,,,
58884538,2023-09-21T15:49:08.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10039,2819 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,10 MANHATTAN,1020460007,MANHATTAN,1000975,240241,PHONE,Unspecified,MANHATTAN,40.82606573931628,-73.93956780967974,"{'latitude': '40.82606573931628', 'longitude': '-73.93956780967974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T18:00:33.000,,,,,,,,,
