unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,taxi_pick_up_location,due_date,vehicle_type
58849129,2023-09-15T09:51:56.000,2023-09-18T12:52:24.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,10012,386 WEST BROADWAY,WEST BROADWAY,ADDRESS,NEW YORK,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-09-18T12:52:30.000,02 MANHATTAN,1004887502,MANHATTAN,983578,203043,ONLINE,Unspecified,MANHATTAN,40.723982814266805,-74.00242440790147,"{'latitude': '40.723982814266805', 'longitude': '-74.00242440790147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOME STREET,SPRING STREET,BROOME STREET,SPRING STREET,WEST BROADWAY,,,,,,,,
58856408,2023-09-15T09:51:35.000,2023-09-15T10:33:31.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:33:35.000,0 Unspecified,,Unspecified,1012159,251831,ONLINE,Unspecified,Unspecified,40.85784862484792,-73.89910862613876,"{'latitude': '40.85784862484792', 'longitude': '-73.89910862613876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58836847,2023-09-15T09:51:34.000,2023-09-16T11:39:09.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,,,,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-16T04:35:59.000,0 Unspecified,,Unspecified,984369,178180,MOBILE,Unspecified,Unspecified,40.655739630087695,-73.99957111694319,"{'latitude': '40.655739630087695', 'longitude': '-73.99957111694319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58859364,2023-09-15T09:51:34.000,2023-09-15T14:46:04.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T14:46:10.000,0 Unspecified,,Unspecified,,264746,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58857255,2023-09-15T09:51:11.000,2023-09-15T10:23:22.000,NYPD,New York City Police Department,Illegal Parking,Detached Trailer,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T10:23:28.000,0 Unspecified,,Unspecified,993829,197779,ONLINE,Unspecified,Unspecified,40.70952923633803,-73.96544885667132,"{'latitude': '40.70952923633803', 'longitude': '-73.96544885667132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58822374,2023-09-15T09:51:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11233,,,INTERSECTION,BROOKLYN,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-11-07T00:00:00.000,16 BROOKLYN,,BROOKLYN,1007865,183581,UNKNOWN,Unspecified,BROOKLYN,40.670532685141616,-73.91487124941627,"{'latitude': '40.670532685141616', 'longitude': '-73.91487124941627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,EAST NEW YORK AVENUE,AMBOY STREET,,,,,,,,,
58856409,2023-09-15T09:50:54.000,2023-09-15T10:15:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:15:32.000,0 Unspecified,,Unspecified,994575,231493,ONLINE,Unspecified,Unspecified,40.802064724684755,-73.96270628676531,"{'latitude': '40.802064724684755', 'longitude': '-73.96270628676531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58856931,2023-09-15T09:50:43.000,2023-09-15T11:58:37.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,,,,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T11:57:12.000,0 Unspecified,,Unspecified,1035333,187738,PHONE,Unspecified,Unspecified,40.681826806969944,-73.81582168193314,"{'latitude': '40.681826806969944', 'longitude': '-73.81582168193314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58820944,2023-09-15T09:50:39.000,2023-09-17T11:36:15.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10030,137 WEST  141 STREET,WEST  141 STREET,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-17T00:00:00.000,10 MANHATTAN,1020100006,MANHATTAN,1001151,237400,PHONE,Unspecified,MANHATTAN,40.81826766495756,-73.9389390273493,"{'latitude': '40.81826766495756', 'longitude': '-73.9389390273493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58820064,2023-09-15T09:50:39.000,2023-09-17T11:36:15.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,10030,137 WEST  141 STREET,WEST  141 STREET,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-17T00:00:00.000,10 MANHATTAN,1020100006,MANHATTAN,1001151,237400,PHONE,Unspecified,MANHATTAN,40.81826766495756,-73.9389390273493,"{'latitude': '40.81826766495756', 'longitude': '-73.9389390273493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58821806,2023-09-15T09:50:39.000,2023-09-17T11:36:15.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10030,137 WEST  141 STREET,WEST  141 STREET,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-17T00:00:00.000,10 MANHATTAN,1020100006,MANHATTAN,1001151,237400,PHONE,Unspecified,MANHATTAN,40.81826766495756,-73.9389390273493,"{'latitude': '40.81826766495756', 'longitude': '-73.9389390273493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58823095,2023-09-15T09:50:25.000,2023-09-15T17:33:02.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T17:33:10.000,0 Unspecified,,Unspecified,1010266,238312,PHONE,Unspecified,Unspecified,40.820748704709416,-73.90600427978477,"{'latitude': '40.820748704709416', 'longitude': '-73.90600427978477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58866089,2023-09-15T09:50:19.000,2023-09-15T10:17:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T10:17:23.000,0 Unspecified,,Unspecified,994126,231794,ONLINE,Unspecified,Unspecified,40.802891400368324,-73.96432762371508,"{'latitude': '40.802891400368324', 'longitude': '-73.96432762371508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58867094,2023-09-15T09:50:09.000,2023-09-15T10:47:18.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:47:23.000,0 Unspecified,,Unspecified,989023,187005,MOBILE,Unspecified,Unspecified,40.67996100283822,-73.9827915769436,"{'latitude': '40.67996100283822', 'longitude': '-73.9827915769436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58826071,2023-09-15T09:50:08.000,2023-09-26T02:03:14.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11207,869 VAN SICLEN AVENUE,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-26T00:00:00.000,05 BROOKLYN,3043750001,BROOKLYN,1016361,179262,PHONE,Unspecified,BROOKLYN,40.65865125900525,-73.88426496691983,"{'latitude': '40.65865125900525', 'longitude': '-73.88426496691983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58860402,2023-09-15T09:50:07.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11358,47-35 197 STREET,197 STREET,ADDRESS,FLUSHING,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-28T11:13:17.000,11 QUEENS,4056170012,QUEENS,1044375,213384,ONLINE,Unspecified,QUEENS,40.75216190777224,-73.78299205988051,"{'latitude': '40.75216190777224', 'longitude': '-73.78299205988051', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47 AVENUE,48 AVENUE,47 AVENUE,48 AVENUE,197 STREET,,,,,,,,
58868749,2023-09-15T09:50:06.000,2023-09-15T10:26:50.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:26:55.000,0 Unspecified,,Unspecified,987635,186314,ONLINE,Unspecified,Unspecified,40.67806500394469,-73.98779617519558,"{'latitude': '40.67806500394469', 'longitude': '-73.98779617519558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58820441,2023-09-15T09:50:00.000,2023-09-25T09:16:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Dust, Construction/Demolition (AE4)",,10017,131 EAST   45 STREET,EAST   45 STREET,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T09:16:00.000,06 MANHATTAN,1013000122,MANHATTAN,991367,213702,PHONE,Unspecified,MANHATTAN,40.75323628802781,-73.97431236820488,"{'latitude': '40.75323628802781', 'longitude': '-73.97431236820488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LEXINGTON AVE,3 AVE,,,,N/A,,,,,,,
58819642,2023-09-15T09:50:00.000,2023-09-15T17:10:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11423,93-48 204 STREET,204 STREET,ADDRESS,HOLLIS,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-15T17:10:00.000,12 QUEENS,4104760054,QUEENS,1051611,199784,PHONE,Unspecified,QUEENS,40.71478123353011,-73.75701160028086,"{'latitude': '40.71478123353011', 'longitude': '-73.75701160028086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",93 AVE,94 AVE,,,,,,,,,,,
58822285,2023-09-15T09:50:00.000,2023-09-15T14:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11378,61-01 61 STREET,61 STREET,ADDRESS,MASPETH,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T14:00:00.000,05 QUEENS,,QUEENS,1011314,199902,ONLINE,Unspecified,QUEENS,40.71532015599572,-73.90237252786618,"{'latitude': '40.71532015599572', 'longitude': '-73.90237252786618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",60 DR,ELIOT AVE,,,,N/A,,,,,,,
58868965,2023-09-15T09:49:57.000,2023-09-15T10:47:05.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T10:47:10.000,0 Unspecified,,Unspecified,991014,185096,MOBILE,Unspecified,Unspecified,40.67471993182026,-73.97561520485817,"{'latitude': '40.67471993182026', 'longitude': '-73.97561520485817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58825964,2023-09-15T09:49:57.000,2023-09-29T06:40:31.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11374,98-05 67 AVENUE,67 AVENUE,ADDRESS,REGO PARK,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,06 QUEENS,4031560133,QUEENS,1024275,203144,PHONE,Unspecified,QUEENS,40.72416951118895,-73.85559934220954,"{'latitude': '40.72416951118895', 'longitude': '-73.85559934220954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58822795,2023-09-15T09:49:54.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10457,1795 CLINTON AVENUE,CLINTON AVENUE,ADDRESS,BRONX,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-15T00:00:00.000,06 BRONX,2029480018,BRONX,1013910,246061,PHONE,Unspecified,BRONX,40.842005984761876,-73.89280427140758,"{'latitude': '40.842005984761876', 'longitude': '-73.89280427140758', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58822716,2023-09-15T09:49:54.000,2023-09-17T11:35:15.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10457,1795 CLINTON AVENUE,CLINTON AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-17T00:00:00.000,06 BRONX,2029480018,BRONX,1013910,246061,PHONE,Unspecified,BRONX,40.842005984761876,-73.89280427140758,"{'latitude': '40.842005984761876', 'longitude': '-73.89280427140758', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58865244,2023-09-15T09:49:45.000,2023-09-15T13:42:22.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T13:42:25.000,0 Unspecified,,Unspecified,,251446,ONLINE,Unspecified,Unspecified,,,,,,,,,,,,,,,,
58869967,2023-09-15T09:49:44.000,2023-09-15T10:28:28.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T10:28:33.000,0 Unspecified,,Unspecified,987439,190500,ONLINE,Unspecified,Unspecified,40.68955469186441,-73.98850082615905,"{'latitude': '40.68955469186441', 'longitude': '-73.98850082615905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
