unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,location_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,due_date
58960770,2023-09-29T18:57:36.000,2023-10-02T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Inadequate Support Shoring,10013,356 BROADWAY,BROADWAY,,,ADDRESS,NEW YORK,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-02T00:00:00.000,01 MANHATTAN,1001717501,MANHATTAN,983204,200555,UNKNOWN,Unspecified,MANHATTAN,40.7171538177931,-74.00377331969348,"{'latitude': '40.7171538177931', 'longitude': '-74.00377331969348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,,,
58964794,2023-09-29T18:57:28.000,2023-11-16T12:36:08.000,TLC,Taxi and Limousine Commission,Taxi Compliment,Driver Compliment,,,,,,,,Closed,See notes for more information,2023-11-16T12:36:09.000,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,N/A,,,,,,,,,
59445166,2023-09-29T18:57:27.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Wall,10034,47 COOPER STREET,COOPER STREET,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,In Progress,,,12 MANHATTAN,1022410001,MANHATTAN,1005487,255505,PHONE,Unspecified,MANHATTAN,40.8679512117346,-73.92321633086281,"{'latitude': '40.8679512117346', 'longitude': '-73.92321633086281', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,WEST  204 STREET,WEST  207 STREET,COOPER STREET,,,,,,
59435982,2023-09-29T18:57:17.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,10027,79 WEST  127 STREET,WEST  127 STREET,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,In Progress,,,10 MANHATTAN,1017250005,MANHATTAN,999882,233898,ONLINE,Unspecified,MANHATTAN,40.80865799076518,-73.94353190335941,"{'latitude': '40.80865799076518', 'longitude': '-73.94353190335941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,5 AVENUE,LENOX AVENUE,WEST  127 STREET,,,,,,
58967980,2023-09-29T18:57:08.000,2023-09-30T13:53:54.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,11235,3152 BRIGHTON    6 STREET,BRIGHTON    6 STREET,BRIGHTWATER COURT,BOARDWALK EAST,ADDRESS,BROOKLYN,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-30T13:53:57.000,13 BROOKLYN,3086900083,BROOKLYN,995046,149032,ONLINE,Unspecified,BROOKLYN,40.575727836397036,-73.96113718463543,"{'latitude': '40.575727836397036', 'longitude': '-73.96113718463543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Street,BRIGHTWATER COURT,BOARDWALK EAST,BRIGHTON    6 STREET,,,,,,
59452426,2023-09-29T18:57:07.000,2023-09-30T13:25:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11413,232-08 147 AVENUE,147 AVENUE,232 STREET,CONSELYEAS POND SHORELINE,ADDRESS,SPRINGFIELD GARDENS,Closed,,2023-09-30T13:25:00.000,13 QUEENS,4137260007,QUEENS,1053953,178957,ONLINE,Unspecified,QUEENS,40.65759798176705,-73.74877891212448,"{'latitude': '40.65759798176705', 'longitude': '-73.74877891212448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sewer,232 STREET,CONSELYEAS POND SHORELINE,147 AVENUE,,,,,,
59435279,2023-09-29T18:57:02.000,2023-09-30T01:35:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11222,643 MORGAN AVENUE,MORGAN AVENUE,NASSAU AVENUE,NORMAN AVENUE,ADDRESS,BROOKLYN,Closed,,2023-09-30T01:35:00.000,01 BROOKLYN,3026590134,BROOKLYN,1000911,203963,ONLINE,Unspecified,BROOKLYN,40.72649232583075,-73.93988901145853,"{'latitude': '40.72649232583075', 'longitude': '-73.93988901145853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sewer,NASSAU AVENUE,NORMAN AVENUE,MORGAN AVENUE,,,,,,
58966368,2023-09-29T18:56:40.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,10111,45 ROCKEFELLER PLAZA,ROCKEFELLER PLAZA,WEST   50 STREET,WEST   51 STREET,ADDRESS,NEW YORK,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-19T14:35:27.000,05 MANHATTAN,1012660001,MANHATTAN,990252,215876,MOBILE,Unspecified,MANHATTAN,40.75920419108806,-73.9783348350052,"{'latitude': '40.75920419108806', 'longitude': '-73.9783348350052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,WEST   50 STREET,WEST   51 STREET,ROCKEFELLER PLAZA,,,,"45 ROCKEFELLER PLAZA, MANHATTAN (NEW YORK), NY, 10111",,
58958377,2023-09-29T18:56:39.000,2023-10-06T14:37:29.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10028,211 EAST   81 STREET,EAST   81 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,08 MANHATTAN,1015270006,MANHATTAN,996485,221777,PHONE,Unspecified,MANHATTAN,40.77539447577492,-73.95582510015075,"{'latitude': '40.77539447577492', 'longitude': '-73.95582510015075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58963362,2023-09-29T18:56:34.000,2023-09-30T04:02:59.000,DSNY,Department of Sanitation,Dirty Condition,Trash,10038,106 FULTON STREET,FULTON STREET,WILLIAM STREET,DUTCH STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-30T04:03:02.000,01 MANHATTAN,1000780020,MANHATTAN,982367,197850,MOBILE,Unspecified,MANHATTAN,40.709729099354284,-74.00679194032128,"{'latitude': '40.709729099354284', 'longitude': '-74.00679194032128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Sidewalk,WILLIAM STREET,DUTCH STREET,FULTON STREET,,,,,,
58960178,2023-09-29T18:56:31.000,2023-10-02T14:32:22.000,DOHMH,Department of Health and Mental Hygiene,Drinking Water,Illness Caused by Drinking Water,11220,318 57 STREET,57 STREET,GOWANUS EXPWY EB EN    3 AVE,4 AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Health and Mental Hygiene has investigated the Service Request. No Health Code violations or health hazards were noted. No further action is needed.,2023-10-02T14:32:25.000,07 BROOKLYN,3008460011,BROOKLYN,979259,173662,PHONE,Unspecified,BROOKLYN,40.64333729486503,-74.01798451663942,"{'latitude': '40.64333729486503', 'longitude': '-74.01798451663942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,3+ Family Apartment Building,GOWANUS EXPWY EB EN    3 AVE,4 AVENUE,57 STREET,,,,,,
58957033,2023-09-29T18:56:23.000,2023-10-16T08:44:57.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,10009,425 EAST    6 STREET,EAST    6 STREET,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,03 MANHATTAN,1004340045,MANHATTAN,988283,203817,ONLINE,Unspecified,MANHATTAN,40.72610636253137,-73.98544948113431,"{'latitude': '40.72610636253137', 'longitude': '-73.98544948113431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58964413,2023-09-29T18:56:17.000,2023-10-09T17:35:52.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,10033,199 AUDUBON AVENUE,AUDUBON AVENUE,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-09T00:00:00.000,12 MANHATTAN,1021320001,MANHATTAN,1002217,247137,ONLINE,Unspecified,MANHATTAN,40.844990821608675,-73.93506163954635,"{'latitude': '40.844990821608675', 'longitude': '-73.93506163954635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58967570,2023-09-29T18:56:12.000,2023-10-16T07:59:43.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,10469,1464 EAST GUN HILL ROAD,EAST GUN HILL ROAD,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,11 BRONX,2045670107,BRONX,1027532,255930,PHONE,Unspecified,BRONX,40.86903714023238,-73.84350866969055,"{'latitude': '40.86903714023238', 'longitude': '-73.84350866969055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58964296,2023-09-29T18:56:12.000,2023-09-30T13:10:51.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,10469,1464 EAST GUN HILL ROAD,EAST GUN HILL ROAD,,,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-30T00:00:00.000,11 BRONX,2045670107,BRONX,1027532,255930,PHONE,Unspecified,BRONX,40.86903714023238,-73.84350866969055,"{'latitude': '40.86903714023238', 'longitude': '-73.84350866969055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58959630,2023-09-29T18:56:12.000,2023-10-05T21:16:58.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,10469,1464 EAST GUN HILL ROAD,EAST GUN HILL ROAD,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,11 BRONX,2045670107,BRONX,1027532,255930,PHONE,Unspecified,BRONX,40.86903714023238,-73.84350866969055,"{'latitude': '40.86903714023238', 'longitude': '-73.84350866969055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58965853,2023-09-29T18:56:12.000,2023-10-16T07:59:43.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10469,1464 EAST GUN HILL ROAD,EAST GUN HILL ROAD,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,11 BRONX,2045670107,BRONX,1027532,255930,PHONE,Unspecified,BRONX,40.86903714023238,-73.84350866969055,"{'latitude': '40.86903714023238', 'longitude': '-73.84350866969055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58966008,2023-09-29T18:56:12.000,2023-10-16T07:59:43.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,10469,1464 EAST GUN HILL ROAD,EAST GUN HILL ROAD,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,11 BRONX,2045670107,BRONX,1027532,255930,PHONE,Unspecified,BRONX,40.86903714023238,-73.84350866969055,"{'latitude': '40.86903714023238', 'longitude': '-73.84350866969055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58965936,2023-09-29T18:56:12.000,2023-10-16T07:59:43.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,10469,1464 EAST GUN HILL ROAD,EAST GUN HILL ROAD,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,11 BRONX,2045670107,BRONX,1027532,255930,PHONE,Unspecified,BRONX,40.86903714023238,-73.84350866969055,"{'latitude': '40.86903714023238', 'longitude': '-73.84350866969055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,RESIDENTIAL BUILDING,,,,,,,,,
58965746,2023-09-29T18:56:02.000,2023-09-29T18:57:42.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T18:57:44.000,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,ONLINE,Unspecified,BROOKLYN,40.688334599490894,-73.93014442097454,"{'latitude': '40.688334599490894', 'longitude': '-73.93014442097454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Residential Building/House,GATES AVENUE,MONROE STREET,MALCOLM X BOULEVARD,,,,,,
58965122,2023-09-29T18:56:00.000,2023-10-01T10:50:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),10469,1806 EAST GUN HILL ROAD,EAST GUN HILL ROAD,ALLERTON AVE,NEW ENGLAND THRWY EXIT 10  NB,ADDRESS,BRONX,Closed,"The Department of Environmental Protection inspected your complaint and determined that the catch basin is now functioning properly.  If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-10-01T10:50:00.000,11 BRONX,2045040412,BRONX,1030210,254064,ONLINE,Unspecified,BRONX,40.863902008993634,-73.83383885556813,"{'latitude': '40.863902008993634', 'longitude': '-73.83383885556813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58959148,2023-09-29T18:56:00.000,2023-09-30T08:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11224,4028 ATLANTIC AVENUE,ATLANTIC AVENUE,BEACH 40 ST,BEACH 42 ST,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection inspected the condition and determined that it is outside its jurisdiction.,2023-09-30T08:10:00.000,13 BROOKLYN,3070420013,BROOKLYN,982365,148491,ONLINE,Unspecified,BROOKLYN,40.5742492705002,-74.00678536337742,"{'latitude': '40.5742492705002', 'longitude': '-74.00678536337742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58959561,2023-09-29T18:55:51.000,2023-09-29T19:40:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10039,2949 8 AVENUE,8 AVENUE,MACOMBS DAM BRDG PEDESTRIAN PATH,HARLEM RIVER DRIVE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T19:40:39.000,10 MANHATTAN,1021060003,MANHATTAN,1001771,241670,ONLINE,Unspecified,MANHATTAN,40.82998639205742,-73.93668790395482,"{'latitude': '40.82998639205742', 'longitude': '-73.93668790395482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Residential Building/House,MACOMBS DAM BRDG PEDESTRIAN PATH,HARLEM RIVER DRIVE,8 AVENUE,,,,,,
58962576,2023-09-29T18:55:50.000,2023-09-29T20:00:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11216,697 LINCOLN PLACE,LINCOLN PLACE,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T20:00:56.000,08 BROOKLYN,,BROOKLYN,997133,183716,MOBILE,Unspecified,BROOKLYN,40.670925351899285,-73.95355833033148,"{'latitude': '40.670925351899285', 'longitude': '-73.95355833033148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Residential Building/House,BEDFORD AVENUE,ROGERS AVENUE,LINCOLN PLACE,,,,,,
59460179,2023-09-29T18:55:01.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,10009,425 EAST    6 STREET,EAST    6 STREET,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,Closed,,2023-10-16T00:00:00.000,03 MANHATTAN,1004340045,MANHATTAN,988283,203817,ONLINE,Unspecified,MANHATTAN,40.72610636253137,-73.98544948113431,"{'latitude': '40.72610636253137', 'longitude': '-73.98544948113431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Apartment,1 AVENUE,AVENUE A,EAST    6 STREET,,,,,,
58959497,2023-09-29T18:54:55.000,2023-09-29T19:07:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10031,532 WEST  152 STREET,WEST  152 STREET,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T19:07:44.000,09 MANHATTAN,1020830053,MANHATTAN,999372,241692,ONLINE,Unspecified,MANHATTAN,40.830051209018244,-73.94535663330883,"{'latitude': '40.830051209018244', 'longitude': '-73.94535663330883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Residential Building/House,AMSTERDAM AVENUE,BROADWAY,WEST  152 STREET,,,,,,
