unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_pick_up_location,road_ramp,taxi_company_borough
58933502,2023-09-26T18:19:00.000,2023-11-24T10:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11225,,,,,PARKSIDE AVENUE,ROGERS AVENUE,INTERSECTION,BROOKLYN,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-11-24T10:45:00.000,09 BROOKLYN,,BROOKLYN,997276,178308,UNKNOWN,Unspecified,BROOKLYN,40.65608138201913,-73.95305328080327,"{'latitude': '40.65608138201913', 'longitude': '-73.95305328080327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58927089,2023-09-26T18:19:00.000,2023-09-27T10:13:00.000,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Missing,,10472,2110 CHATTERTON AVENUE,CHATTERTON AVENUE,CASTLE HILL AVE,OLMSTEAD AVE,CHATTERTON AVENUE,OLMSTEAD AVENUE,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-27T10:13:00.000,09 BRONX,2038060013,BRONX,1024860,240944,UNKNOWN,Unspecified,BRONX,40.82791774937304,-73.85326035814563,"{'latitude': '40.82791774937304', 'longitude': '-73.85326035814563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931040,2023-09-26T18:18:58.000,2023-09-26T18:41:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235,3062 BRIGHTON    7 STREET,BRIGHTON    7 STREET,OCEAN VIEW AVENUE,BRIGHTON    8 STREET,OCEAN VIEW AVENUE,BRIGHTON    8 STREET,ADDRESS,BROOKLYN,BRIGHTON    7 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T18:41:43.000,13 BROOKLYN,3086760067,BROOKLYN,995120,150053,MOBILE,Unspecified,BROOKLYN,40.57853018987173,-73.96086916193649,"{'latitude': '40.57853018987173', 'longitude': '-73.96086916193649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925947,2023-09-26T18:18:35.000,2023-09-26T19:48:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,1616 GRAND AVENUE,GRAND AVENUE,FEATHERBED LANE,WEST  174 STREET,FEATHERBED LANE,WEST  174 STREET,ADDRESS,BRONX,GRAND AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T19:48:33.000,05 BRONX,2028650162,BRONX,1007526,247749,ONLINE,Unspecified,BRONX,40.84665818261717,-73.91587113826502,"{'latitude': '40.84665818261717', 'longitude': '-73.91587113826502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934051,2023-09-26T18:18:25.000,,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,11375,67-09 108 STREET,108 STREET,67 AVENUE,67 ROAD,67 AVENUE,67 ROAD,ADDRESS,FOREST HILLS,108 STREET,In Progress,,,06 QUEENS,4021760001,QUEENS,1026541,204799,MOBILE,Unspecified,QUEENS,40.72870153365678,-73.84741376988386,"{'latitude': '40.72870153365678', 'longitude': '-73.84741376988386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933114,2023-09-26T18:18:13.000,,DSNY,Department of Sanitation,Lot Condition,Trash,Lot,11215,234 4 AVENUE,4 AVENUE,UNION STREET,PRESIDENT STREET,UNION STREET,PRESIDENT STREET,ADDRESS,BROOKLYN,4 AVENUE,In Progress,,,06 BROOKLYN,3004410034,BROOKLYN,988886,185952,ONLINE,Unspecified,BROOKLYN,40.677070828995085,-73.98328623676551,"{'latitude': '40.677070828995085', 'longitude': '-73.98328623676551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930128,2023-09-26T18:17:56.000,2023-09-26T18:40:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11239,507 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-26T18:41:03.000,05 BROOKLYN,3044520451,BROOKLYN,1019433,177859,ONLINE,Unspecified,BROOKLYN,40.654788662239774,-73.87320014483838,"{'latitude': '40.654788662239774', 'longitude': '-73.87320014483838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928858,2023-09-26T18:17:30.000,2023-09-26T21:51:22.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11357,15-79 MURRAY STREET,MURRAY STREET,DEAD END,16 ROAD,DEAD END,16 ROAD,ADDRESS,WHITESTONE,MURRAY STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-26T21:51:29.000,07 QUEENS,4046830062,QUEENS,1036281,225375,PHONE,Unspecified,QUEENS,40.78512534313846,-73.8121126442638,"{'latitude': '40.78512534313846', 'longitude': '-73.8121126442638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929670,2023-09-26T18:17:25.000,2023-09-26T18:42:54.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10039,220 WEST  149 STREET,WEST  149 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  149 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T18:42:58.000,10 MANHATTAN,1020340047,MANHATTAN,1001375,239691,ONLINE,Unspecified,MANHATTAN,40.824555379608164,-73.93812389996073,"{'latitude': '40.824555379608164', 'longitude': '-73.93812389996073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930429,2023-09-26T18:17:09.000,2023-09-27T09:58:07.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11101,29-72 NORTHERN BOULEVARD,NORTHERN BOULEVARD,41 AVENUE,40 ROAD,41 AVENUE,40 ROAD,ADDRESS,LONG ISLAND CITY,NORTHERN BOULEVARD,Closed,The Department of Sanitation cleaned the location.,2023-09-27T09:58:11.000,01 QUEENS,,QUEENS,1002160,212672,ONLINE,Unspecified,QUEENS,40.75039392517305,-73.93535957695005,"{'latitude': '40.75039392517305', 'longitude': '-73.93535957695005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930657,2023-09-26T18:17:00.000,2023-10-03T15:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10463,3450 CANNON PLACE,CANNON PLACE,BEND,BEND,,,ADDRESS,BRONX,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-03T15:45:00.000,08 BRONX,2032581175,BRONX,1012339,260254,ONLINE,Unspecified,BRONX,40.880966601793595,-73.89842261572967,"{'latitude': '40.880966601793595', 'longitude': '-73.89842261572967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58928057,2023-09-26T18:17:00.000,2023-09-27T02:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11694,443 BEACH  139 STREET,BEACH  139 STREET,NEWPORT AVE,CRONSTON AVE,,,ADDRESS,FAR ROCKAWAY,,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-09-27T02:45:00.000,14 QUEENS,4162620018,QUEENS,1023747,149122,PHONE,Unspecified,QUEENS,40.57589346049243,-73.85782057722486,"{'latitude': '40.57589346049243', 'longitude': '-73.85782057722486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933182,2023-09-26T18:17:00.000,2023-09-27T16:29:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10010,149 EAST   23 STREET,EAST   23 STREET,LEXINGTON AVE,3 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-27T16:29:00.000,06 MANHATTAN,1008790030,MANHATTAN,988720,208569,ONLINE,Unspecified,MANHATTAN,40.739149225136856,-73.98386968720396,"{'latitude': '40.739149225136856', 'longitude': '-73.98386968720396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58931946,2023-09-26T18:17:00.000,2023-09-27T12:35:00.000,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),,11694,140-04 CRONSTON AVENUE,CRONSTON AVENUE,BEACH 140 ST,BEACH 141 ST,,,ADDRESS,FAR ROCKAWAY,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-27T12:35:00.000,14 QUEENS,4162520015,QUEENS,1023313,149385,PHONE,Unspecified,QUEENS,40.57661726577979,-73.85938134731268,"{'latitude': '40.57661726577979', 'longitude': '-73.85938134731268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935170,2023-09-26T18:17:00.000,2023-09-26T18:17:00.000,DEP,Department of Environmental Protection,Water System,LOW WATER PRESSURE - WLWP,,11236,1228 EAST   84 STREET,EAST   84 STREET,AVENUE L,AVENUE M,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.,2023-09-26T18:17:00.000,18 BROOKLYN,3080620054,BROOKLYN,1010823,169508,PHONE,Unspecified,BROOKLYN,40.63189700017608,-73.90426352878714,"{'latitude': '40.63189700017608', 'longitude': '-73.90426352878714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929615,2023-09-26T18:17:00.000,2023-09-26T18:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,11218,,,,,CATON AVENUE,CONEY ISLAND AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T18:40:00.000,14 BROOKLYN,,BROOKLYN,992187,175455,UNKNOWN,Unspecified,BROOKLYN,40.64825654253355,-73.9713977891148,"{'latitude': '40.64825654253355', 'longitude': '-73.9713977891148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58928013,2023-09-26T18:17:00.000,2023-09-26T19:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,11222,,,,,DRIGGS AVENUE,ECKFORD STREET,INTERSECTION,BROOKLYN,,Closed,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,2023-09-26T19:00:00.000,01 BROOKLYN,,BROOKLYN,998618,202563,ONLINE,Unspecified,BROOKLYN,40.72265368779736,-73.94816488087825,"{'latitude': '40.72265368779736', 'longitude': '-73.94816488087825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58934517,2023-09-26T18:17:00.000,2023-09-27T05:25:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11368,97-36 CORONA AVENUE,CORONA AVENUE,ALSTYNE AVE,46 AVE,,,ADDRESS,CORONA,,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2023-09-27T05:25:00.000,04 QUEENS,4018790009,QUEENS,1021394,210191,PHONE,Unspecified,QUEENS,40.743524335702396,-73.8659543816368,"{'latitude': '40.743524335702396', 'longitude': '-73.8659543816368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930280,2023-09-26T18:16:57.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,10035,175 EAST  128 STREET,EAST  128 STREET,3 AVE-E  128 STREET PED OVPS,3 AVE-E  128 STREET PED OVPS,3 AVE-E  128 STREET PED OVPS,3 AVE-E  128 STREET PED OVPS,ADDRESS,NEW YORK,EAST  128 STREET,In Progress,,,11 MANHATTAN,1017770090,MANHATTAN,1002282,232875,PHONE,Unspecified,MANHATTAN,40.80584556673413,-73.93486503850421,"{'latitude': '40.80584556673413', 'longitude': '-73.93486503850421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932444,2023-09-26T18:16:51.000,2023-09-27T16:21:16.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10457,2235 BASSFORD AVENUE,BASSFORD AVENUE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-27T00:00:00.000,06 BRONX,2030500008,BRONX,1013703,250364,ONLINE,Unspecified,BRONX,40.853817134994394,-73.89353349832906,"{'latitude': '40.853817134994394', 'longitude': '-73.89353349832906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928606,2023-09-26T18:16:51.000,2023-09-27T16:21:16.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10457,2235 BASSFORD AVENUE,BASSFORD AVENUE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-27T00:00:00.000,06 BRONX,2030500008,BRONX,1013703,250364,ONLINE,Unspecified,BRONX,40.853817134994394,-73.89353349832906,"{'latitude': '40.853817134994394', 'longitude': '-73.89353349832906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932508,2023-09-26T18:16:46.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10305,17 RAILROAD AVENUE,RAILROAD AVENUE,,,,,ADDRESS,STATEN ISLAND,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,02 STATEN ISLAND,5031180007,STATEN ISLAND,966026,157052,ONLINE,Unspecified,STATEN ISLAND,40.59772897593788,-74.0656233193388,"{'latitude': '40.59772897593788', 'longitude': '-74.0656233193388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935519,2023-09-26T18:16:41.000,2023-09-27T08:00:44.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,11415,120-20 QUEENS BOULEVARD,QUEENS BOULEVARD,80 ROAD,82 AVENUE,80 ROAD,82 AVENUE,ADDRESS,KEW GARDENS,QUEENS BOULEVARD,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-26T23:59:32.000,09 QUEENS,4033580001,QUEENS,1031532,199324,PHONE,Unspecified,QUEENS,40.713648737788226,-73.82944471080914,"{'latitude': '40.713648737788226', 'longitude': '-73.82944471080914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932515,2023-09-26T18:16:38.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10009,56 AVENUE B,AVENUE B,,,,,ADDRESS,NEW YORK,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-26T00:00:00.000,03 MANHATTAN,1004000039,MANHATTAN,989110,202822,ONLINE,Unspecified,MANHATTAN,40.72337491330445,-73.98246649553276,"{'latitude': '40.72337491330445', 'longitude': '-73.98246649553276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930776,2023-09-26T18:16:25.000,2023-09-26T20:40:50.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11427,89 AVENUE,89 AVENUE,89 AVENUE,220 STREET,89 AVENUE,220 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T20:40:52.000,13 QUEENS,,QUEENS,1055444,205153,PHONE,Unspecified,QUEENS,40.72948776380762,-73.7431282704963,"{'latitude': '40.72948776380762', 'longitude': '-73.7431282704963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928607,2023-09-26T18:16:25.000,2023-09-29T08:55:48.000,HPD,Department of Housing Preservation and Development,OUTSIDE BUILDING,ROOFING,RESIDENTIAL BUILDING,11374,65-74 WETHEROLE STREET,WETHEROLE STREET,,,,,ADDRESS,REGO PARK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,06 QUEENS,4031000026,QUEENS,1023568,203807,PHONE,Unspecified,QUEENS,40.725992453506166,-73.8581461516734,"{'latitude': '40.725992453506166', 'longitude': '-73.8581461516734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932779,2023-09-26T18:16:21.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Clear Street Light,Street,11426,244-31 85 ROAD,85 ROAD,CROSS ISLAND PARKWAY,246 STREET,CROSS ISLAND PARKWAY,246 STREET,ADDRESS,BELLEROSE,85 ROAD,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-06T12:24:38.000,13 QUEENS,4086090032,QUEENS,1061204,206211,ONLINE,Unspecified,QUEENS,40.732343463794564,-73.72233391875088,"{'latitude': '40.732343463794564', 'longitude': '-73.72233391875088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
