unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,taxi_pick_up_location
58949340,2023-09-29T01:30:59.000,2023-09-29T02:10:21.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11377,40-51 72 STREET,72 STREET,ROOSEVELT AVENUE,41 AVENUE,ROOSEVELT AVENUE,41 AVENUE,ADDRESS,WOODSIDE,72 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T02:10:24.000,04 QUEENS,,QUEENS,1013787,211007,ONLINE,Unspecified,QUEENS,40.745792728710896,-73.89340298105401,"{'latitude': '40.745792728710896', 'longitude': '-73.89340298105401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951054,2023-09-29T01:30:56.000,2023-09-29T01:57:57.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11373,53-01 94 STREET,94 STREET,53 AVENUE,54 AVENUE,53 AVENUE,54 AVENUE,ADDRESS,ELMHURST,94 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T01:58:00.000,04 QUEENS,,QUEENS,1020644,208577,ONLINE,Unspecified,QUEENS,40.73909743076647,-73.86866971719114,"{'latitude': '40.73909743076647', 'longitude': '-73.86866971719114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951776,2023-09-29T01:30:49.000,2023-09-29T02:13:17.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11354,25-20 PARSONS BOULEVARD,PARSONS BOULEVARD,25 AVENUE,25 DRIVE,25 AVENUE,25 DRIVE,ADDRESS,FLUSHING,PARSONS BOULEVARD,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T02:13:20.000,07 QUEENS,4047690034,QUEENS,1032875,222076,MOBILE,Unspecified,QUEENS,40.776089875230355,-73.82443577576649,"{'latitude': '40.776089875230355', 'longitude': '-73.82443577576649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952965,2023-09-29T01:30:47.000,2023-09-29T02:17:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11101,43-12 HUNTER STREET,HUNTER STREET,27 STREET,44 ROAD,27 STREET,44 ROAD,ADDRESS,LONG ISLAND CITY,HUNTER STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T02:17:03.000,02 QUEENS,4004340016,QUEENS,1000304,211836,ONLINE,Unspecified,QUEENS,40.748102880776216,-73.94206020964992,"{'latitude': '40.748102880776216', 'longitude': '-73.94206020964992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58949992,2023-09-29T01:30:46.000,2023-09-29T01:37:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,2070 GRAND CONCOURSE,GRAND CONCOURSE,EAST BURNSIDE AVENUE,EAST  180 STREET,EAST BURNSIDE AVENUE,EAST  180 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-29T01:37:47.000,05 BRONX,2031560009,BRONX,1011099,250144,ONLINE,Unspecified,BRONX,40.85322160359933,-73.90294729262462,"{'latitude': '40.85322160359933', 'longitude': '-73.90294729262462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58955003,2023-09-29T01:28:57.000,2023-09-29T01:41:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11432,170-22 HENLEY ROAD,HENLEY ROAD,HOMELAWN STREET,KINGSTON PLACE,HOMELAWN STREET,KINGSTON PLACE,ADDRESS,JAMAICA,HENLEY ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T01:42:00.000,08 QUEENS,,QUEENS,1041572,199219,MOBILE,Unspecified,QUEENS,40.713301186663216,-73.79322951204642,"{'latitude': '40.713301186663216', 'longitude': '-73.79322951204642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59439081,2023-09-29T01:28:29.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Damp Spot,Apartment,11232,225 23 STREET,23 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,23 STREET,Closed,,2023-10-11T00:00:00.000,07 BROOKLYN,3006460052,BROOKLYN,985569,179964,ONLINE,Unspecified,BROOKLYN,40.66063622073991,-73.99524589683543,"{'latitude': '40.66063622073991', 'longitude': '-73.99524589683543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59436124,2023-09-29T01:28:28.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11232,225 23 STREET,23 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,23 STREET,Closed,,2023-10-11T00:00:00.000,07 BROOKLYN,3006460052,BROOKLYN,985569,179964,ONLINE,Unspecified,BROOKLYN,40.66063622073991,-73.99524589683543,"{'latitude': '40.66063622073991', 'longitude': '-73.99524589683543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58954225,2023-09-29T01:27:49.000,2023-09-29T02:53:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10309,177 MACGREGOR STREET,MACGREGOR STREET,HOLTEN AVENUE,SEGUINE AVENUE,HOLTEN AVENUE,SEGUINE AVENUE,ADDRESS,STATEN ISLAND,MACGREGOR STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T02:53:53.000,03 STATEN ISLAND,,STATEN ISLAND,928784,130116,ONLINE,Unspecified,STATEN ISLAND,40.5236402164488,-74.19950787618696,"{'latitude': '40.5236402164488', 'longitude': '-74.19950787618696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948491,2023-09-29T01:27:42.000,2023-09-29T01:59:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10468,2535 GRAND AVENUE,GRAND AVENUE,WEST  190 STREET,WEST  192 STREET,WEST  190 STREET,WEST  192 STREET,ADDRESS,BRONX,GRAND AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T01:59:42.000,07 BRONX,2032140044,BRONX,1011527,254549,MOBILE,Unspecified,BRONX,40.865310686039486,-73.90138225011205,"{'latitude': '40.865310686039486', 'longitude': '-73.90138225011205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58949949,2023-09-29T01:27:42.000,2023-09-29T01:30:12.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,557 DRIGGS AVENUE,DRIGGS AVENUE,NORTH    7 STREET,NORTH    6 STREET,NORTH    7 STREET,NORTH    6 STREET,ADDRESS,BROOKLYN,DRIGGS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T01:30:17.000,01 BROOKLYN,,BROOKLYN,996283,200457,ONLINE,Unspecified,BROOKLYN,40.71687670994935,-73.95659257271318,"{'latitude': '40.71687670994935', 'longitude': '-73.95659257271318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58952943,2023-09-29T01:26:28.000,2023-09-29T02:28:03.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11357,24-24 PARSONS BOULEVARD,PARSONS BOULEVARD,24 AVENUE,25 AVENUE,24 AVENUE,25 AVENUE,ADDRESS,WHITESTONE,PARSONS BOULEVARD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T02:28:11.000,07 QUEENS,,QUEENS,1032924,222459,MOBILE,Unspecified,QUEENS,40.77714083766083,-73.8242560836801,"{'latitude': '40.77714083766083', 'longitude': '-73.8242560836801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948859,2023-09-29T01:26:26.000,2023-09-29T01:33:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10027,100 CONVENT AVENUE,CONVENT AVENUE,WEST  131 STREET,WEST  133 STREET,WEST  131 STREET,WEST  133 STREET,ADDRESS,NEW YORK,CONVENT AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-29T01:34:02.000,09 MANHATTAN,1019700051,MANHATTAN,997362,236842,ONLINE,Unspecified,MANHATTAN,40.81674254856548,-73.95262924681475,"{'latitude': '40.81674254856548', 'longitude': '-73.95262924681475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58951739,2023-09-29T01:26:17.000,2023-09-29T07:50:17.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10029,111 EAST  100 STREET,EAST  100 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST  100 STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-29T01:26:17.000,11 MANHATTAN,1016280006,MANHATTAN,998065,226692,PHONE,Unspecified,MANHATTAN,40.78888251589769,-73.95011034864612,"{'latitude': '40.78888251589769', 'longitude': '-73.95011034864612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58965105,2023-09-29T01:26:00.000,2023-09-29T14:41:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11101,43-25 HUNTER STREET,HUNTER STREET,44 RD,CRESCENT ST,,,ADDRESS,LONG ISLAND CITY,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-29T14:41:00.000,02 QUEENS,4004337501,QUEENS,1000235,211796,ONLINE,Unspecified,QUEENS,40.74799321586039,-73.94230932954018,"{'latitude': '40.74799321586039', 'longitude': '-73.94230932954018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,
58951309,2023-09-29T01:25:42.000,2023-09-29T01:49:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,128 NAGLE AVENUE,NAGLE AVENUE,ARDEN STREET,THAYER STREET,ARDEN STREET,THAYER STREET,ADDRESS,NEW YORK,NAGLE AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-29T01:49:04.000,12 MANHATTAN,,MANHATTAN,1004643,252989,MOBILE,Unspecified,MANHATTAN,40.86104754644688,-73.92627551898265,"{'latitude': '40.86104754644688', 'longitude': '-73.92627551898265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58956821,2023-09-29T01:25:29.000,2023-10-30T07:51:46.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11207,713 JEROME STREET,JEROME STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-30T00:00:00.000,05 BROOKLYN,3043330057,BROOKLYN,1016675,180841,ONLINE,Unspecified,BROOKLYN,40.66298411768237,-73.88312565076768,"{'latitude': '40.66298411768237', 'longitude': '-73.88312565076768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58957128,2023-09-29T01:25:29.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11207,713 JEROME STREET,JEROME STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,05 BROOKLYN,3043330057,BROOKLYN,1016675,180841,ONLINE,Unspecified,BROOKLYN,40.66298411768237,-73.88312565076768,"{'latitude': '40.66298411768237', 'longitude': '-73.88312565076768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58967404,2023-09-29T01:25:29.000,2023-10-30T07:51:46.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,11207,713 JEROME STREET,JEROME STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-30T00:00:00.000,05 BROOKLYN,3043330057,BROOKLYN,1016675,180841,ONLINE,Unspecified,BROOKLYN,40.66298411768237,-73.88312565076768,"{'latitude': '40.66298411768237', 'longitude': '-73.88312565076768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58947536,2023-09-29T01:25:03.000,2023-09-29T01:29:31.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11229,1775 EAST   13 STREET,EAST   13 STREET,KINGS HIGHWAY,AVENUE R,KINGS HIGHWAY,AVENUE R,ADDRESS,BROOKLYN,EAST   13 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T01:29:37.000,15 BROOKLYN,,BROOKLYN,995436,160200,ONLINE,Unspecified,BROOKLYN,40.60638127287655,-73.95971479691215,"{'latitude': '40.60638127287655', 'longitude': '-73.95971479691215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59453386,2023-09-29T01:25:01.000,,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,Apartment,11207,713 JEROME STREET,JEROME STREET,HEGEMAN AVENUE,LINDEN BOULEVARD,HEGEMAN AVENUE,LINDEN BOULEVARD,ADDRESS,BROOKLYN,JEROME STREET,In Progress,,,05 BROOKLYN,3043330057,BROOKLYN,1016675,180841,ONLINE,Unspecified,BROOKLYN,40.66298411768237,-73.88312565076768,"{'latitude': '40.66298411768237', 'longitude': '-73.88312565076768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58949308,2023-09-29T01:24:33.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,10014,55 CARMINE STREET,CARMINE STREET,BEDFORD STREET,7 AVENUE SOUTH,BEDFORD STREET,7 AVENUE SOUTH,ADDRESS,NEW YORK,CARMINE STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:06:02.000,02 MANHATTAN,1005820035,MANHATTAN,983082,205155,ONLINE,Unspecified,MANHATTAN,40.72977968853115,-74.00421421839664,"{'latitude': '40.72977968853115', 'longitude': '-74.00421421839664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58964394,2023-09-29T01:24:20.000,2023-10-10T09:31:27.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10029,1962 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,11 MANHATTAN,1016940005,MANHATTAN,1000184,225754,PHONE,Unspecified,MANHATTAN,40.78630439106765,-73.94246030132221,"{'latitude': '40.78630439106765', 'longitude': '-73.94246030132221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58948049,2023-09-29T01:24:00.000,2023-09-29T05:27:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11426,88-16 240 STREET,240 STREET,88 AVENUE,89 AVENUE,88 AVENUE,89 AVENUE,ADDRESS,BELLEROSE,240 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T05:27:11.000,13 QUEENS,4079780041,QUEENS,1059890,205170,MOBILE,Unspecified,QUEENS,40.729497522284674,-73.72708677625161,"{'latitude': '40.729497522284674', 'longitude': '-73.72708677625161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58946954,2023-09-29T01:22:38.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10169,230 PARK AVENUE,PARK AVENUE,EAST 45 STREET,EAST 46 STREET,EAST   45 STREET,EAST   46 STREET,ADDRESS,NEW YORK,PARK AVENUE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-29T03:37:07.000,05 MANHATTAN,1013000001,MANHATTAN,990913,214165,MOBILE,Unspecified,MANHATTAN,40.75450745921105,-73.97595054706579,"{'latitude': '40.75450745921105', 'longitude': '-73.97595054706579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58950550,2023-09-29T01:22:17.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,11225,160 FENIMORE STREET,FENIMORE STREET,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,FENIMORE STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:30:56.000,09 BROOKLYN,,BROOKLYN,996043,179096,ONLINE,Unspecified,BROOKLYN,40.65824599685546,-73.95749573012236,"{'latitude': '40.65824599685546', 'longitude': '-73.95749573012236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58961229,2023-09-29T01:22:00.000,2023-10-02T11:01:01.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11208,50 MILFORD STREET,MILFORD STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,05 BROOKLYN,3039760053,BROOKLYN,1018068,186484,PHONE,Unspecified,BROOKLYN,40.67846766423381,-73.87807634533844,"{'latitude': '40.67846766423381', 'longitude': '-73.87807634533844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
