unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,vehicle_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment
58960765,2023-09-29T12:44:29.000,2023-09-29T14:25:59.000,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,11201,275 JAY STREET,JAY STREET,TILLARY STREET,JOHNSON STREET,TILLARY STREET,JOHNSON STREET,ADDRESS,BROOKLYN,JAY STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T14:26:03.000,02 BROOKLYN,,BROOKLYN,987825,192773,ONLINE,Unspecified,BROOKLYN,40.69579340397245,-73.98710774748696,"{'latitude': '40.69579340397245', 'longitude': '-73.98710774748696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58957267,2023-09-29T12:44:17.000,2023-09-29T13:19:48.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10038,45 JOHN STREET,JOHN STREET,NASSAU STREET,DUTCH STREET,NASSAU STREET,DUTCH STREET,ADDRESS,NEW YORK,JOHN STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T13:19:51.000,01 MANHATTAN,,MANHATTAN,982032,197672,ONLINE,Unspecified,MANHATTAN,40.709240453915136,-74.00800021944058,"{'latitude': '40.709240453915136', 'longitude': '-74.00800021944058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59456138,2023-09-29T12:44:12.000,2023-09-29T14:13:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11434,126-10 BEDELL STREET,BEDELL STREET,BAISLEY BOULEVARD,127 AVENUE,BAISLEY BOULEVARD,127 AVENUE,ADDRESS,JAMAICA,BEDELL STREET,Closed,,2023-09-29T14:13:00.000,12 QUEENS,,QUEENS,1046814,187212,PHONE,Unspecified,QUEENS,40.68030935822062,-73.77443230945063,"{'latitude': '40.68030935822062', 'longitude': '-73.77443230945063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58967087,2023-09-29T12:44:10.000,2023-09-30T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,11372,89-07 34 AVENUE,34 AVENUE,,,,,ADDRESS,JACKSON HEIGHTS,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-30T00:00:00.000,03 QUEENS,4014370032,QUEENS,1017953,214164,UNKNOWN,Unspecified,QUEENS,40.754442992557145,-73.87835236707805,"{'latitude': '40.754442992557145', 'longitude': '-73.87835236707805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
58967081,2023-09-29T12:44:10.000,2023-11-14T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,10019,534 WEST   50 STREET,WEST   50 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-14T00:00:00.000,04 MANHATTAN,1010780050,MANHATTAN,986141,218081,UNKNOWN,Unspecified,MANHATTAN,40.76525818394538,-73.99317351705729,"{'latitude': '40.76525818394538', 'longitude': '-73.99317351705729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58965803,2023-09-29T12:44:08.000,2023-09-29T12:45:25.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11374,66-76 BOOTH STREET,BOOTH STREET,66 AVENUE,67 AVENUE,66 AVENUE,67 AVENUE,ADDRESS,REGO PARK,BOOTH STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T12:45:31.000,06 QUEENS,,QUEENS,1024423,203726,ONLINE,Unspecified,QUEENS,40.72576628685482,-73.8550619202845,"{'latitude': '40.72576628685482', 'longitude': '-73.8550619202845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59435568,2023-09-29T12:44:04.000,2023-09-30T08:15:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11235,157 EXETER STREET,EXETER STREET,HAMPTON AVENUE,ORIENTAL BOULEVARD,HAMPTON AVENUE,ORIENTAL BOULEVARD,ADDRESS,BROOKLYN,EXETER STREET,Closed,,2023-09-30T08:15:00.000,15 BROOKLYN,3087370029,BROOKLYN,998574,150045,ONLINE,Unspecified,BROOKLYN,40.578503323505174,-73.94843515062689,"{'latitude': '40.578503323505174', 'longitude': '-73.94843515062689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59459626,2023-09-29T12:44:01.000,2023-09-29T14:07:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11101,45-57 DAVIS STREET,DAVIS STREET,FLUSHING LINE,DEAD END,FLUSHING LINE,DEAD END,ADDRESS,LONG ISLAND CITY,DAVIS STREET,Closed,,2023-09-29T14:07:00.000,02 QUEENS,,QUEENS,999597,210435,ONLINE,Unspecified,QUEENS,40.74425874322234,-73.94461500871317,"{'latitude': '40.74425874322234', 'longitude': '-73.94461500871317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58955881,2023-09-29T12:44:00.000,2023-10-01T16:20:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11212,,,,,LIVONIA AVENUE,LEGION STREET,INTERSECTION,BROOKLYN,,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-10-01T16:20:00.000,16 BROOKLYN,,BROOKLYN,1007435,180265,PHONE,Unspecified,BROOKLYN,40.66143214257817,-73.91643274170418,"{'latitude': '40.66143214257817', 'longitude': '-73.91643274170418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58963665,2023-09-29T12:44:00.000,2023-09-29T19:10:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11419,133-17 LIBERTY AVENUE,LIBERTY AVENUE,133 ST,134 ST,,,ADDRESS,SOUTH RICHMOND HILL,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-29T19:10:00.000,09 QUEENS,4095010032,QUEENS,1036098,191206,PHONE,Unspecified,QUEENS,40.69134120313,-73.81303681688864,"{'latitude': '40.69134120313', 'longitude': '-73.81303681688864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58960453,2023-09-29T12:44:00.000,2023-09-29T13:15:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11415,115 MOWBRAY DRIVE,MOWBRAY DRIVE,AUSTIN ST,KEW GARDENS RD,,,ADDRESS,KEW GARDENS,,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-29T13:15:00.000,09 QUEENS,4033530017,QUEENS,1031662,198257,PHONE,Unspecified,QUEENS,40.71071938664593,-73.82898329111374,"{'latitude': '40.71071938664593', 'longitude': '-73.82898329111374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58957618,2023-09-29T12:44:00.000,2023-09-30T10:25:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11377,32-48 53 PLACE,53 PLACE,32 AVE,BROADWAY,,,ADDRESS,WOODSIDE,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T10:25:00.000,01 QUEENS,4011540104,QUEENS,1009803,214046,PHONE,Unspecified,QUEENS,40.75414642177272,-73.90776940628572,"{'latitude': '40.75414642177272', 'longitude': '-73.90776940628572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58959462,2023-09-29T12:44:00.000,2023-10-02T01:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11238,,,,,CARLTON AVENUE,GREENE AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-02T01:40:00.000,02 BROOKLYN,,BROOKLYN,992173,189230,UNKNOWN,Unspecified,BROOKLYN,40.686065861649396,-73.97143205115357,"{'latitude': '40.686065861649396', 'longitude': '-73.97143205115357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,
59455325,2023-09-29T12:43:47.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Public Area,11208,82 GRANT AVENUE,GRANT AVENUE,JAMAICA AVENUE,ETNA STREET,JAMAICA AVENUE,ETNA STREET,ADDRESS,BROOKLYN,GRANT AVENUE,Closed,,2023-10-01T00:00:00.000,05 BROOKLYN,3041110084,BROOKLYN,1020688,190395,PHONE,Unspecified,BROOKLYN,40.68919205803995,-73.86860935291789,"{'latitude': '40.68919205803995', 'longitude': '-73.86860935291789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59436142,2023-09-29T12:43:41.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Public Area,11208,82 GRANT AVENUE,GRANT AVENUE,JAMAICA AVENUE,ETNA STREET,JAMAICA AVENUE,ETNA STREET,ADDRESS,BROOKLYN,GRANT AVENUE,Closed,,2023-09-30T00:00:00.000,05 BROOKLYN,3041110084,BROOKLYN,1020688,190395,PHONE,Unspecified,BROOKLYN,40.68919205803995,-73.86860935291789,"{'latitude': '40.68919205803995', 'longitude': '-73.86860935291789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59459765,2023-09-29T12:43:33.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11233,216 BAINBRIDGE STREET,BAINBRIDGE STREET,MALCOLM X BOULEVARD,PATCHEN AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,ADDRESS,BROOKLYN,BAINBRIDGE STREET,Closed,,2023-10-03T00:00:00.000,03 BROOKLYN,,BROOKLYN,1004231,187506,PHONE,Unspecified,BROOKLYN,40.68131486924192,-73.92795966514,"{'latitude': '40.68131486924192', 'longitude': '-73.92795966514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58957333,2023-09-29T12:43:20.000,2023-10-02T15:13:06.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11204,6413 BAY PARKWAY,BAY PARKWAY,64 STREET,65 STREET,64 STREET,65 STREET,ADDRESS,BROOKLYN,BAY PARKWAY,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-30T16:56:54.000,11 BROOKLYN,,BROOKLYN,989540,163083,ONLINE,Unspecified,BROOKLYN,40.61429999649713,-73.98094636165007,"{'latitude': '40.61429999649713', 'longitude': '-73.98094636165007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58966342,2023-09-29T12:43:19.000,2023-09-29T16:41:27.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11208,351 EUCLID AVENUE,EUCLID AVENUE,WELDON STREET,MC KINLEY AVENUE,WELDON STREET,MC KINLEY AVENUE,ADDRESS,BROOKLYN,EUCLID AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-29T16:41:31.000,05 BROOKLYN,,BROOKLYN,1019435,186837,PHONE,Unspecified,BROOKLYN,40.679431240303884,-73.873146079374,"{'latitude': '40.679431240303884', 'longitude': '-73.873146079374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59449717,2023-09-29T12:43:17.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10453,1639 NELSON AVENUE,NELSON AVENUE,FEATHERBED LANE,WEST  174 STREET,FEATHERBED LANE,WEST  174 STREET,ADDRESS,BRONX,NELSON AVENUE,In Progress,,,05 BRONX,,BRONX,1006727,247823,PHONE,Unspecified,BRONX,40.84686336078742,-73.918758797119,"{'latitude': '40.84686336078742', 'longitude': '-73.918758797119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58961727,2023-09-29T12:43:12.000,2023-10-02T09:35:46.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Trunk Split,Street,11213,BERGEN STREET,BERGEN STREET,BERGEN STREET,SCHENECTADY AVENUE,BERGEN STREET,SCHENECTADY AVENUE,INTERSECTION,,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-10-02T05:33:50.000,08 BROOKLYN,,BROOKLYN,1002752,185273,ONLINE,Unspecified,BROOKLYN,40.675189006155485,-73.93329824205912,"{'latitude': '40.675189006155485', 'longitude': '-73.93329824205912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59453340,2023-09-29T12:43:06.000,2023-09-29T13:15:00.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,11415,115 MOWBRAY DRIVE,MOWBRAY DRIVE,AUSTIN STREET,KEW GARDENS ROAD,AUSTIN STREET,KEW GARDENS ROAD,ADDRESS,KEW GARDENS,MOWBRAY DRIVE,Closed,,2023-09-29T13:15:00.000,09 QUEENS,4033530017,QUEENS,1031662,198257,PHONE,Unspecified,QUEENS,40.71071938664593,-73.82898329111374,"{'latitude': '40.71071938664593', 'longitude': '-73.82898329111374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
59445544,2023-09-29T12:42:58.000,2023-09-29T19:10:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11419,133-17 LIBERTY AVENUE,LIBERTY AVENUE,133 STREET,134 STREET,133 STREET,134 STREET,ADDRESS,SOUTH RICHMOND HILL,LIBERTY AVENUE,Closed,,2023-09-29T19:10:00.000,09 QUEENS,4095010032,QUEENS,1036098,191206,PHONE,Unspecified,QUEENS,40.69134120313,-73.81303681688864,"{'latitude': '40.69134120313', 'longitude': '-73.81303681688864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58958887,2023-09-29T12:42:50.000,2023-11-01T04:05:23.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Home Improvement Contractor,Business,11218,178 OCEAN PARKWAY,OCEAN PARKWAY,CATON AVENUE,ALBEMARLE ROAD,CATON AVENUE,ALBEMARLE ROAD,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-11-01T04:05:28.000,12 BROOKLYN,3053280037,BROOKLYN,991229,174535,PHONE,Unspecified,BROOKLYN,40.645732148289255,-73.97485104237367,"{'latitude': '40.645732148289255', 'longitude': '-73.97485104237367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58964663,2023-09-29T12:42:47.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11225,270 EMPIRE BOULEVARD,EMPIRE BOULEVARD,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,09 BROOKLYN,3013150010,BROOKLYN,997291,181110,PHONE,Unspecified,BROOKLYN,40.66377223174456,-73.95299380054631,"{'latitude': '40.66377223174456', 'longitude': '-73.95299380054631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58963010,2023-09-29T12:42:46.000,,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10467,3609 BARNES AVENUE,BARNES AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,12 BRONX,2046610071,BRONX,1022511,259429,PHONE,Unspecified,BRONX,40.87866399903915,-73.86164269116733,"{'latitude': '40.87866399903915', 'longitude': '-73.86164269116733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58958592,2023-09-29T12:42:44.000,2023-10-14T09:40:55.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10468,2849 WEBB AVENUE,WEBB AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,08 BRONX,2032500036,BRONX,1011718,257438,PHONE,Unspecified,BRONX,40.873239511871404,-73.90067986315618,"{'latitude': '40.873239511871404', 'longitude': '-73.90067986315618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58967677,2023-09-29T12:42:44.000,2023-10-14T09:40:55.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10468,2849 WEBB AVENUE,WEBB AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-14T00:00:00.000,08 BRONX,2032500036,BRONX,1011718,257438,PHONE,Unspecified,BRONX,40.873239511871404,-73.90067986315618,"{'latitude': '40.873239511871404', 'longitude': '-73.90067986315618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58959972,2023-09-29T12:42:33.000,2023-10-02T16:59:18.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226,552 PARKSIDE AVENUE,PARKSIDE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,09 BROOKLYN,3050560028,BROOKLYN,996762,178263,PHONE,Unspecified,BROOKLYN,40.65595860808339,-73.95490586001881,"{'latitude': '40.65595860808339', 'longitude': '-73.95490586001881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58962850,2023-09-29T12:42:33.000,2023-10-02T16:59:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11226,552 PARKSIDE AVENUE,PARKSIDE AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,09 BROOKLYN,3050560028,BROOKLYN,996762,178263,PHONE,Unspecified,BROOKLYN,40.65595860808339,-73.95490586001881,"{'latitude': '40.65595860808339', 'longitude': '-73.95490586001881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
58967449,2023-09-29T12:42:26.000,2023-10-01T11:03:12.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11414,155-40 79 STREET,79 STREET,,,,,ADDRESS,HOWARD BEACH,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-01T00:00:00.000,10 QUEENS,4114580038,QUEENS,1024614,180944,PHONE,Unspecified,QUEENS,40.66323419646532,-73.8545093388474,"{'latitude': '40.66323419646532', 'longitude': '-73.8545093388474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,
