unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_segment,facility_type,due_date,bridge_highway_direction,road_ramp,taxi_pick_up_location
58903191,2023-09-23T08:30:06.000,2023-09-23T08:43:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,52 THAMES STREET,THAMES STREET,VANDERVOORT PLACE,KNICKERBOCKER AVENUE,VANDERVOORT PLACE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,THAMES STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T08:44:01.000,01 BROOKLYN,3030130001,BROOKLYN,1003523,196175,ONLINE,Unspecified,BROOKLYN,40.705110831296416,-73.93048751417194,"{'latitude': '40.705110831296416', 'longitude': '-73.93048751417194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903488,2023-09-23T08:29:34.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted Less Than 2 Years Ago,Street,10310,17 WHITE PLACE,WHITE PLACE,DONGAN STREET,CLOVE ROAD,DONGAN STREET,CLOVE ROAD,ADDRESS,STATEN ISLAND,WHITE PLACE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-28T12:42:11.000,01 STATEN ISLAND,5002130061,STATEN ISLAND,949728,169820,ONLINE,Unspecified,STATEN ISLAND,40.632725961085995,-74.1243764710523,"{'latitude': '40.632725961085995', 'longitude': '-74.1243764710523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903497,2023-09-23T08:29:22.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11204,1707 70 STREET,70 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,70 STREET,In Progress,,,11 BROOKLYN,3061607501,BROOKLYN,985649,164214,PHONE,Unspecified,BROOKLYN,40.61740582608808,-73.99496081661161,"{'latitude': '40.61740582608808', 'longitude': '-73.99496081661161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904796,2023-09-23T08:28:47.000,2023-09-25T14:46:15.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,10027,160 CLAREMONT AVENUE,CLAREMONT AVENUE,WEST  122 STREET,LA SALLE STREET,WEST  122 STREET,LA SALLE STREET,ADDRESS,NEW YORK,CLAREMONT AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-23T14:20:45.000,09 MANHATTAN,1019930047,MANHATTAN,995018,235700,ONLINE,Unspecified,MANHATTAN,40.81361124654964,-73.96109943085162,"{'latitude': '40.81361124654964', 'longitude': '-73.96109943085162', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58907586,2023-09-23T08:28:20.000,2023-09-26T06:39:08.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10309,206 WESTFIELD AVENUE,WESTFIELD AVENUE,,,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Housing Preservation and Development contacted an occupant of the apartment or building and verified that the complaint was addressed.  The complaint has been closed.,2023-09-26T00:00:00.000,03 STATEN ISLAND,5071040011,STATEN ISLAND,922777,139421,ONLINE,Unspecified,STATEN ISLAND,40.549141031840435,-74.22119912420399,"{'latitude': '40.549141031840435', 'longitude': '-74.22119912420399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903811,2023-09-23T08:28:18.000,2023-09-23T12:18:29.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,11216,1481 FULTON STREET,FULTON STREET,TOMPKINS AVENUE,KINGSTON AVENUE,TOMPKINS AVENUE,KINGSTON AVENUE,ADDRESS,BROOKLYN,FULTON STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-23T12:18:32.000,03 BROOKLYN,3018570022,BROOKLYN,1000309,187022,PHONE,Unspecified,BROOKLYN,40.67999438370878,-73.94210135710559,"{'latitude': '40.67999438370878', 'longitude': '-73.94210135710559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903655,2023-09-23T08:28:11.000,2023-09-23T10:46:48.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11435,81-10 135 STREET,135 STREET,COOLIDGE AVENUE,82 AVENUE,COOLIDGE AVENUE,82 AVENUE,ADDRESS,JAMAICA,135 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T10:46:51.000,08 QUEENS,4096630020,QUEENS,1033265,199832,ONLINE,Unspecified,QUEENS,40.71503364248577,-73.82318976369032,"{'latitude': '40.71503364248577', 'longitude': '-73.82318976369032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903321,2023-09-23T08:28:07.000,2023-09-25T13:58:06.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10461,1730 ST PETERS AVENUE,ST PETERS AVENUE,MACLAY AVENUE,EAST TREMONT AVENUE,MACLAY AVENUE,EAST TREMONT AVENUE,ADDRESS,BRONX,ST PETERS AVENUE,Closed,The Department of Sanitation has noted this as a location of concern.,2023-09-25T13:58:11.000,10 BRONX,,BRONX,1025724,246250,ONLINE,Unspecified,BRONX,40.84247715031761,-73.85010559015421,"{'latitude': '40.84247715031761', 'longitude': '-73.85010559015421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904310,2023-09-23T08:27:46.000,2023-10-14T13:19:58.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10009,340 EAST    4 STREET,EAST    4 STREET,AVENUE C,AVENUE D,AVENUE C,AVENUE D,ADDRESS,NEW YORK,EAST    4 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-26T12:22:20.000,03 MANHATTAN,1003730023,MANHATTAN,990169,202186,ONLINE,Unspecified,MANHATTAN,40.72162860195064,-73.97864648273149,"{'latitude': '40.72162860195064', 'longitude': '-73.97864648273149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904572,2023-09-23T08:27:33.000,2023-09-25T13:29:43.000,DSNY,Department of Sanitation,Missed Collection,Trash and Bulky Trash,Street,11238,476 WASHINGTON AVENUE,WASHINGTON AVENUE,GREENE AVENUE,GATES AVENUE,GREENE AVENUE,GATES AVENUE,ADDRESS,BROOKLYN,WASHINGTON AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-25T12:53:43.000,02 BROOKLYN,3019627503,BROOKLYN,993906,188841,ONLINE,Unspecified,BROOKLYN,40.68499642473529,-73.96518393381157,"{'latitude': '40.68499642473529', 'longitude': '-73.96518393381157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903475,2023-09-23T08:27:11.000,2023-09-23T08:42:04.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10040,510 WEST  190 STREET,WEST  190 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  190 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-23T08:42:08.000,12 MANHATTAN,1021590077,MANHATTAN,1004360,250391,MOBILE,Unspecified,MANHATTAN,40.853917466129296,-73.92730641031837,"{'latitude': '40.853917466129296', 'longitude': '-73.92730641031837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904271,2023-09-23T08:27:00.000,2023-09-25T11:08:00.000,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10304,22 WOODSIDE AVENUE,WOODSIDE AVENUE,DEAD END,CENTRE AVENUE,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Sanitation collected the E-waste.,2023-09-25T11:08:00.000,01 STATEN ISLAND,5006180160,STATEN ISLAND,959933,164695,PHONE,Unspecified,STATEN ISLAND,40.618692811381585,-74.0875912833688,"{'latitude': '40.618692811381585', 'longitude': '-74.0875912833688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904114,2023-09-23T08:25:27.000,2023-09-23T09:12:08.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10465,360 BALCOM AVENUE,BALCOM AVENUE,MILES AVENUE,SAMPSON AVENUE,MILES AVENUE,SAMPSON AVENUE,ADDRESS,BRONX,BALCOM AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T09:12:12.000,10 BRONX,2055820130,BRONX,1033029,237260,MOBILE,Unspecified,BRONX,40.81776489572984,-73.82376945442745,"{'latitude': '40.81776489572984', 'longitude': '-73.82376945442745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903057,2023-09-23T08:25:25.000,2023-09-27T13:36:37.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11215,353 1 STREET,1 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,1 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-26T10:05:12.000,06 BROOKLYN,3009650060,BROOKLYN,989509,184619,ONLINE,Unspecified,BROOKLYN,40.67341169609074,-73.98104122981495,"{'latitude': '40.67341169609074', 'longitude': '-73.98104122981495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58907050,2023-09-23T08:25:25.000,2023-09-23T18:35:29.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10468,2635 SEDGWICK AVENUE,SEDGWICK AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-23T00:00:00.000,07 BRONX,2032370107,BRONX,1010532,255954,PHONE,Unspecified,BRONX,40.86916999980648,-73.90497407745389,"{'latitude': '40.86916999980648', 'longitude': '-73.90497407745389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58909752,2023-09-23T08:25:22.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11232,215 31 STREET,31 STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-23T00:00:00.000,07 BROOKLYN,3006737501,BROOKLYN,984281,178325,ONLINE,Unspecified,BROOKLYN,40.65613762408311,-73.99988827349513,"{'latitude': '40.65613762408311', 'longitude': '-73.99988827349513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58903877,2023-09-23T08:25:21.000,2023-09-23T10:30:55.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,64-04 GATES AVENUE,GATES AVENUE,64 STREET,TRAFFIC AVENUE,64 STREET,TRAFFIC AVENUE,ADDRESS,RIDGEWOOD,GATES AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T10:30:58.000,05 QUEENS,4036160007,QUEENS,1013079,197838,MOBILE,Unspecified,QUEENS,40.70964939621983,-73.89601451981488,"{'latitude': '40.70964939621983', 'longitude': '-73.89601451981488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904350,2023-09-23T08:24:10.000,2023-09-23T10:29:20.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11379,65-02 77 PLACE,77 PLACE,FURMANVILLE AVENUE,JUNIPER VALLEY ROAD,FURMANVILLE AVENUE,JUNIPER VALLEY ROAD,ADDRESS,MIDDLE VILLAGE,77 PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T10:29:23.000,05 QUEENS,4030380030,QUEENS,1018544,200548,ONLINE,Unspecified,QUEENS,40.71706819841665,-73.87628862111504,"{'latitude': '40.71706819841665', 'longitude': '-73.87628862111504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904587,2023-09-23T08:23:47.000,2023-09-28T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10024,2282 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The City has removed the graffiti from this property.,2023-09-30T11:52:56.000,07 MANHATTAN,1012307501,MANHATTAN,990235,225626,UNKNOWN,Unspecified,MANHATTAN,40.78596540263877,-73.97838751587966,"{'latitude': '40.78596540263877', 'longitude': '-73.97838751587966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,2023-10-23T08:23:47.000,,,
58903299,2023-09-23T08:23:43.000,2023-09-27T12:27:20.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11433,176-15 111 AVENUE,111 AVENUE,176 STREET,177 STREET,176 STREET,177 STREET,ADDRESS,JAMAICA,111 AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-26T06:03:52.000,12 QUEENS,4102750007,QUEENS,1046118,193072,ONLINE,Unspecified,QUEENS,40.69639855230838,-73.77688783841803,"{'latitude': '40.69639855230838', 'longitude': '-73.77688783841803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904057,2023-09-23T08:23:39.000,2023-09-26T13:10:28.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11385,1693 LINDEN STREET,LINDEN STREET,LINDEN STREET,CYPRESS AVENUE,LINDEN STREET,CYPRESS AVENUE,ADDRESS,RIDGEWOOD,LINDEN STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-25T11:58:35.000,05 QUEENS,4034430036,QUEENS,1009039,195159,ONLINE,Unspecified,QUEENS,40.702308417820426,-73.91059654990802,"{'latitude': '40.702308417820426', 'longitude': '-73.91059654990802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904588,2023-09-23T08:23:21.000,2023-10-02T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10024,200 WEST   81 STREET,WEST   81 STREET,,,,,ADDRESS,NEW YORK,,Closed,The City has removed the graffiti from this property.,2023-10-03T09:56:47.000,07 MANHATTAN,1012280036,MANHATTAN,990453,225112,UNKNOWN,Unspecified,MANHATTAN,40.78455445946411,-73.97760076888993,"{'latitude': '40.78455445946411', 'longitude': '-73.97760076888993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,2023-10-23T08:23:21.000,,,
58904552,2023-09-23T08:23:19.000,2023-09-25T06:35:33.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11360,26-15 211 STREET,211 STREET,26 AVENUE,28 AVENUE,26 AVENUE,28 AVENUE,ADDRESS,BAYSIDE,211 STREET,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-25T06:35:32.000,11 QUEENS,4059980016,QUEENS,1045591,222672,ONLINE,Unspecified,QUEENS,40.7776466351986,-73.77851843469,"{'latitude': '40.7776466351986', 'longitude': '-73.77851843469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904343,2023-09-23T08:22:58.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10024,200 WEST   80 STREET,WEST   80 STREET,,,,,ADDRESS,NEW YORK,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:42:06.000,07 MANHATTAN,1012270036,MANHATTAN,990325,224881,UNKNOWN,Unspecified,MANHATTAN,40.78392051490722,-73.97806318985263,"{'latitude': '40.78392051490722', 'longitude': '-73.97806318985263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,2023-11-14T07:42:06.000,,,
58903139,2023-09-23T08:22:43.000,2023-09-23T08:52:04.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,25 JEROME STREET,JEROME STREET,JAMAICA AVENUE,ARLINGTON AVENUE,JAMAICA AVENUE,ARLINGTON AVENUE,ADDRESS,BROOKLYN,JEROME STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T08:52:08.000,05 BROOKLYN,3039220018,BROOKLYN,1015087,187572,MOBILE,Unspecified,BROOKLYN,40.68146486163352,-73.8888187203455,"{'latitude': '40.68146486163352', 'longitude': '-73.8888187203455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58904344,2023-09-23T08:22:26.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10024,460 COLUMBUS AVENUE,COLUMBUS AVENUE,,,,,ADDRESS,NEW YORK,,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:42:06.000,07 MANHATTAN,1012130029,MANHATTAN,991451,224910,UNKNOWN,Unspecified,MANHATTAN,40.783999266491726,-73.97399717574045,"{'latitude': '40.783999266491726', 'longitude': '-73.97399717574045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,2023-11-14T07:42:06.000,,,
58903720,2023-09-23T08:21:49.000,2023-09-23T08:45:42.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10310,555 DAVIS AVENUE,DAVIS AVENUE,FOREST AVENUE,MORRISON AVENUE,FOREST AVENUE,MORRISON AVENUE,ADDRESS,STATEN ISLAND,DAVIS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T08:45:44.000,01 STATEN ISLAND,5002760040,STATEN ISLAND,954226,168714,MOBILE,Unspecified,STATEN ISLAND,40.62970661498981,-74.10816609457991,"{'latitude': '40.62970661498981', 'longitude': '-74.10816609457991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902880,2023-09-23T08:21:03.000,2023-09-23T09:14:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11105,21-23 27 STREET,27 STREET,21 AVENUE,DITMARS BOULEVARD,21 AVENUE,DITMARS BOULEVARD,ADDRESS,ASTORIA,27 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T09:14:09.000,01 QUEENS,4008570024,QUEENS,1008729,223094,ONLINE,Unspecified,QUEENS,40.778983864434615,-73.91161293003498,"{'latitude': '40.778983864434615', 'longitude': '-73.91161293003498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
