unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,intersection_street_1,intersection_street_2,location_type,landmark,facility_type,taxi_pick_up_location,due_date,vehicle_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58963918,2023-09-29T16:15:24.000,2023-09-29T16:44:18.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,10001,107 WEST   25 STREET,WEST   25 STREET,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T16:44:21.000,04 MANHATTAN,1008010030,MANHATTAN,986353,210491,ONLINE,Unspecified,MANHATTAN,40.744425515906904,-73.99241057401285,"{'latitude': '40.744425515906904', 'longitude': '-73.99241057401285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE OF THE AMERICAS,7 AVENUE,Street/Sidewalk,WEST   25 STREET,,,,,,,,
59447009,2023-09-29T16:15:04.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,10027,540 MANHATTAN AVENUE,MANHATTAN AVENUE,WEST  122 STREET,WEST  123 STREET,ADDRESS,NEW YORK,Closed,,2023-09-30T00:00:00.000,10 MANHATTAN,1019490047,MANHATTAN,997058,234111,MOBILE,Unspecified,MANHATTAN,40.80924716196946,-73.95373274261046,"{'latitude': '40.80924716196946', 'longitude': '-73.95373274261046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  122 STREET,WEST  123 STREET,Building-Wide,MANHATTAN AVENUE,,,,,,,,
59436356,2023-09-29T16:15:02.000,,HPD,Department of Housing Preservation and Development,Door/Window,Door,10032,408 WEST  154 STREET,WEST  154 STREET,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,In Progress,,,09 MANHATTAN,1020680029,MANHATTAN,1000290,241784,PHONE,Unspecified,MANHATTAN,40.830302103128155,-73.94203922008579,"{'latitude': '40.830302103128155', 'longitude': '-73.94203922008579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST NICHOLAS AVENUE,AMSTERDAM AVENUE,Apartment,WEST  154 STREET,,,,,,,,
59456960,2023-09-29T16:15:01.000,,HPD,Department of Housing Preservation and Development,Door/Window,Door,10032,408 WEST  154 STREET,WEST  154 STREET,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,In Progress,,,09 MANHATTAN,1020680029,MANHATTAN,1000290,241784,PHONE,Unspecified,MANHATTAN,40.830302103128155,-73.94203922008579,"{'latitude': '40.830302103128155', 'longitude': '-73.94203922008579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST NICHOLAS AVENUE,AMSTERDAM AVENUE,Apartment,WEST  154 STREET,,,,,,,,
58960384,2023-09-29T16:15:00.000,2023-09-30T08:28:57.000,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,10023,321 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST   75 STREET,WEST   76 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation cleaned the location.,2023-09-30T05:30:44.000,07 MANHATTAN,1011477501,MANHATTAN,989753,223690,ONLINE,Unspecified,MANHATTAN,40.78065191082605,-73.98012965593959,"{'latitude': '40.78065191082605', 'longitude': '-73.98012965593959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   75 STREET,WEST   76 STREET,Sidewalk,AMSTERDAM AVENUE,,,,,,,,
59443107,2023-09-29T16:14:57.000,,HPD,Department of Housing Preservation and Development,Door/Window,Door Frame,10032,408 WEST  154 STREET,WEST  154 STREET,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,In Progress,,,09 MANHATTAN,1020680029,MANHATTAN,1000290,241784,PHONE,Unspecified,MANHATTAN,40.830302103128155,-73.94203922008579,"{'latitude': '40.830302103128155', 'longitude': '-73.94203922008579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST NICHOLAS AVENUE,AMSTERDAM AVENUE,Apartment,WEST  154 STREET,,,,,,,,
59455648,2023-09-29T16:14:56.000,,HPD,Department of Housing Preservation and Development,Plumbing,Basin/Sink,10034,127 VERMILYEA AVENUE,VERMILYEA AVENUE,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,In Progress,,,12 MANHATTAN,1022260016,MANHATTAN,1006031,254982,PHONE,Unspecified,MANHATTAN,40.86651441086621,-73.92125116665063,"{'latitude': '40.86651441086621', 'longitude': '-73.92125116665063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  204 STREET,WEST  207 STREET,Apartment,VERMILYEA AVENUE,,,,,,,,
58958029,2023-09-29T16:14:54.000,2023-09-29T16:53:33.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11226,844 FLATBUSH AVENUE,FLATBUSH AVENUE,LINDEN BOULEVARD,MARTENSE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T16:53:36.000,14 BROOKLYN,3050820026,BROOKLYN,995607,176736,ONLINE,Unspecified,BROOKLYN,40.651768883576516,-73.9590711331345,"{'latitude': '40.651768883576516', 'longitude': '-73.9590711331345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINDEN BOULEVARD,MARTENSE STREET,Residential Building/House,FLATBUSH AVENUE,,,,,,,,
59442186,2023-09-29T16:14:54.000,2023-10-02T12:30:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,11101,37 AVENUE,37 AVENUE,37 AVENUE,48 STREET,INTERSECTION,,Closed,,2023-10-02T12:30:00.000,01 QUEENS,,QUEENS,1007747,212960,ONLINE,Unspecified,QUEENS,40.75117133098466,-73.91519409018495,"{'latitude': '40.75117133098466', 'longitude': '-73.91519409018495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37 AVENUE,48 STREET,Sewer,,,,,,,,,
59449568,2023-09-29T16:14:47.000,2023-10-11T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,10451,381E EAST  160 STREET,EAST  160 STREET,COURTLANDT AVENUE,MELROSE AVENUE,ADDRESS,BRONX,Closed,,2023-10-11T00:00:00.000,03 BRONX,,BRONX,1007785,239433,ONLINE,Unspecified,BRONX,40.823832489682324,-73.91496418674754,"{'latitude': '40.823832489682324', 'longitude': '-73.91496418674754', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COURTLANDT AVENUE,MELROSE AVENUE,Apartment,EAST  160 STREET,,,,,,,,
58964960,2023-09-29T16:14:43.000,2023-10-10T15:11:18.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10471,5251 LONGVIEW PLACE,LONGVIEW PLACE,UNNAMED STREET,BEND,ADDRESS,BRONX,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-10-10T15:11:19.000,08 BRONX,2058404132,BRONX,1010958,267309,ONLINE,Unspecified,BRONX,40.90033462307166,-73.90338854110776,"{'latitude': '40.90033462307166', 'longitude': '-73.90338854110776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",UNNAMED STREET,BEND,Street,LONGVIEW PLACE,,"5251 LONGVIEW PLACE, BRONX, NY, 10471",,,,,,
58968022,2023-09-29T16:14:26.000,2023-10-20T12:19:04.000,DOT,Department of Transportation,Curb Condition,Defacement,11693,204 BEACH   79 STREET,BEACH   79 STREET,ROCKAWAY BEACH BOULEVARD,AQUATIC DRIVE,ADDRESS,FAR ROCKAWAY,Closed,The Department of Transportation inspected the condition you reported and issued a notice to the responsible party to correct the condition.,2023-10-20T12:19:10.000,14 QUEENS,4161110033,QUEENS,1038366,153702,PHONE,Unspecified,QUEENS,40.58838744062369,-73.80515927482301,"{'latitude': '40.58838744062369', 'longitude': '-73.80515927482301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROCKAWAY BEACH BOULEVARD,AQUATIC DRIVE,Curb,BEACH   79 STREET,,,,,,,,
59435396,2023-09-29T16:14:24.000,2023-09-30T03:01:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11433,111-14 175 STREET,175 STREET,111 AVENUE,SAYRES AVENUE,ADDRESS,JAMAICA,Closed,,2023-09-30T03:01:00.000,12 QUEENS,4102840115,QUEENS,1045876,192834,PHONE,Unspecified,QUEENS,40.69574698820509,-73.77776272735919,"{'latitude': '40.69574698820509', 'longitude': '-73.77776272735919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",111 AVENUE,SAYRES AVENUE,Sewer,175 STREET,,,,,,,,
58961066,2023-09-29T16:14:06.000,2023-09-29T16:40:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11209,7201 RIDGE BOULEVARD,RIDGE BOULEVARD,72 STREET,73 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T16:39:27.000,10 BROOKLYN,3059070006,BROOKLYN,976016,170279,MOBILE,Unspecified,BROOKLYN,40.63404926192071,-74.02966617941425,"{'latitude': '40.63404926192071', 'longitude': '-74.02966617941425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",72 STREET,73 STREET,Residential Building/House,RIDGE BOULEVARD,,,,,,,,
59449082,2023-09-29T16:14:01.000,2023-09-30T12:05:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,11692,74-23 HILLMEYER AVENUE,HILLMEYER AVENUE,BARBADOES DRIVE,DEAD END,ADDRESS,ARVERNE,Closed,,2023-09-30T12:05:00.000,14 QUEENS,4160620010,QUEENS,1038727,156924,PHONE,Unspecified,QUEENS,40.59722895042091,-73.80383354643939,"{'latitude': '40.59722895042091', 'longitude': '-73.80383354643939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BARBADOES DRIVE,DEAD END,Sewer,HILLMEYER AVENUE,,,,,,,,
58955970,2023-09-29T16:14:00.000,2023-09-30T09:25:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11214,59 BAY   38 STREET,BAY   38 STREET,86 ST,BENSON AVE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-30T09:25:00.000,11 BROOKLYN,3068660017,BROOKLYN,987285,156878,PHONE,Unspecified,BROOKLYN,40.59726959806854,-73.98907125845932,"{'latitude': '40.59726959806854', 'longitude': '-73.98907125845932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58966905,2023-09-29T16:14:00.000,2023-09-30T12:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11221,170 PALMETTO STREET,PALMETTO STREET,CENTRAL AVE,WILSON AVE,ADDRESS,BROOKLYN,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-30T12:55:00.000,04 BROOKLYN,3033510001,BROOKLYN,1007322,192002,ONLINE,Unspecified,BROOKLYN,40.69364783555681,-73.91679985406803,"{'latitude': '40.69364783555681', 'longitude': '-73.91679985406803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58963499,2023-09-29T16:14:00.000,2023-09-30T11:05:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11234,4602 AVENUE I,AVENUE I,E 46 ST,SCHENECTADY AVE,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-30T11:05:00.000,18 BROOKLYN,3077720040,BROOKLYN,1003173,168909,PHONE,Unspecified,BROOKLYN,40.63027251765241,-73.93182640387,"{'latitude': '40.63027251765241', 'longitude': '-73.93182640387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58956120,2023-09-29T16:14:00.000,2023-09-30T14:50:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),10466,3915 HARPER AVENUE,HARPER AVENUE,E 233 ST,BX-WESTCHESTER CNTY BNDY,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,2023-09-30T14:50:00.000,12 BRONX,2049640058,BRONX,1030406,263579,ONLINE,Unspecified,BRONX,40.89001667317463,-73.83306469366823,"{'latitude': '40.89001667317463', 'longitude': '-73.83306469366823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58959165,2023-09-29T16:14:00.000,2023-09-30T09:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11218,,,,,INTERSECTION,BROOKLYN,Closed,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-30T09:50:00.000,14 BROOKLYN,,BROOKLYN,992485,174851,PHONE,Unspecified,BROOKLYN,40.64659842119139,-73.97032463733287,"{'latitude': '40.64659842119139', 'longitude': '-73.97032463733287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST 10 STREET,CHURCH AVENUE,,,,,,,,,,
58958944,2023-09-29T16:14:00.000,2023-10-25T08:34:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",11101,41-03 10 STREET,10 STREET,41 AVE,41 RD,ADDRESS,LONG ISLAND CITY,Closed,,2023-10-25T08:34:00.000,01 QUEENS,4004650100,QUEENS,999289,214567,ONLINE,Unspecified,QUEENS,40.755600567699275,-73.94571729303452,"{'latitude': '40.755600567699275', 'longitude': '-73.94571729303452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,N/A,,,,,,,
58959566,2023-09-29T16:13:53.000,2023-09-29T18:19:48.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10453,1757 JEROME AVENUE,JEROME AVENUE,EAST  175 STREET,WEST  176 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T18:19:52.000,05 BRONX,2028610074,BRONX,1008572,248270,MOBILE,Unspecified,BRONX,40.8480853541564,-73.91208858456635,"{'latitude': '40.8480853541564', 'longitude': '-73.91208858456635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  175 STREET,WEST  176 STREET,Street/Sidewalk,JEROME AVENUE,,,,,,,,
58959312,2023-09-29T16:13:30.000,2023-09-29T20:04:53.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10308,3767 HYLAN BOULEVARD,HYLAN BOULEVARD,WATERSIDE PARKWAY,GREENCROFT LANE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-29T20:04:57.000,03 STATEN ISLAND,5051310020,STATEN ISLAND,945146,138577,MOBILE,Unspecified,STATEN ISLAND,40.54695124913659,-74.14070374998629,"{'latitude': '40.54695124913659', 'longitude': '-74.14070374998629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WATERSIDE PARKWAY,GREENCROFT LANE,Street/Sidewalk,HYLAN BOULEVARD,,,,,,,,
59435519,2023-09-29T16:13:29.000,2023-09-30T09:50:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,11218,CHURCH AVENUE,CHURCH AVENUE,CHURCH AVENUE,EAST   10 STREET,INTERSECTION,,Closed,,2023-09-30T09:50:00.000,14 BROOKLYN,,BROOKLYN,992485,174851,PHONE,Unspecified,BROOKLYN,40.64659842119139,-73.97032463733287,"{'latitude': '40.64659842119139', 'longitude': '-73.97032463733287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CHURCH AVENUE,EAST   10 STREET,Street,,,,,,,,,
58966280,2023-09-29T16:13:12.000,2023-10-05T08:07:21.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,10467,642 EAST  220 STREET,EAST  220 STREET,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,12 BRONX,2046540021,BRONX,1021857,261654,PHONE,Unspecified,BRONX,40.88477373469552,-73.86399515369192,"{'latitude': '40.88477373469552', 'longitude': '-73.86399515369192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58956626,2023-09-29T16:13:09.000,2023-10-11T21:31:27.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,10466,717 EAST  228 STREET,EAST  228 STREET,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,12 BRONX,2048420032,BRONX,1023364,263448,PHONE,Unspecified,BRONX,40.88969114389149,-73.8585346545794,"{'latitude': '40.88969114389149', 'longitude': '-73.8585346545794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58962279,2023-09-29T16:13:08.000,2023-10-12T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,11211,84 HAVEMEYER STREET,HAVEMEYER STREET,,,ADDRESS,BROOKLYN,Closed,The City has removed the graffiti from this property.,2023-10-13T08:07:33.000,01 BROOKLYN,3023680023,BROOKLYN,996410,199362,UNKNOWN,Unspecified,BROOKLYN,40.71387102358542,-73.95613641535165,"{'latitude': '40.71387102358542', 'longitude': '-73.95613641535165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,Mixed Use,,N/A,,2023-10-29T16:13:08.000,,,,,
58964424,2023-09-29T16:13:06.000,2023-10-02T20:01:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,10461,1603 HOBART AVENUE,HOBART AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,10 BRONX,2041680001,BRONX,1031429,246971,PHONE,Unspecified,BRONX,40.84442744305879,-73.82948168224083,"{'latitude': '40.84442744305879', 'longitude': '-73.82948168224083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
58964229,2023-09-29T16:13:06.000,2023-10-02T20:01:19.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,10461,1603 HOBART AVENUE,HOBART AVENUE,,,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,10 BRONX,2041680001,BRONX,1031429,246971,PHONE,Unspecified,BRONX,40.84442744305879,-73.82948168224083,"{'latitude': '40.84442744305879', 'longitude': '-73.82948168224083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,RESIDENTIAL BUILDING,,,,,,,,,
