unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,due_date,taxi_pick_up_location,bridge_highway_direction
58796164,2023-09-12T01:52:00.000,2023-09-12T03:45:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10017,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-12T03:45:00.000,05 MANHATTAN,,MANHATTAN,990760,214930,UNKNOWN,Unspecified,MANHATTAN,40.75660730339699,-73.97650204502507,"{'latitude': '40.75660730339699', 'longitude': '-73.97650204502507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,MADISON AVENUE,EAST 48 STREET,,N/A,,,,,
58778318,2023-09-12T01:50:58.000,2023-09-12T01:50:58.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11105,20-22 21 AVENUE,21 AVENUE,ADDRESS,ASTORIA,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-12T01:50:58.000,01 QUEENS,4008920037,QUEENS,1007762,224421,MOBILE,Unspecified,QUEENS,40.782628751463456,-73.91509986020928,"{'latitude': '40.782628751463456', 'longitude': '-73.91509986020928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20 STREET,21 STREET,20 STREET,21 STREET,21 AVENUE,,,,,,
58779142,2023-09-12T01:50:51.000,2023-09-12T02:05:36.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,2414 AVENUE D,AVENUE D,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T02:05:41.000,17 BROOKLYN,3052110006,BROOKLYN,997006,172667,ONLINE,Unspecified,BROOKLYN,40.64059845405855,-73.954037049291,"{'latitude': '40.64059845405855', 'longitude': '-73.954037049291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD AVENUE,EAST   25 STREET,BEDFORD AVENUE,EAST   25 STREET,AVENUE D,,,,,,
58779774,2023-09-12T01:50:39.000,2023-09-12T02:40:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,20 HIMROD STREET,HIMROD STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T02:40:15.000,04 BROOKLYN,3032740002,BROOKLYN,1004921,192265,ONLINE,Unspecified,BROOKLYN,40.69437564308059,-73.92545731019284,"{'latitude': '40.69437564308059', 'longitude': '-73.92545731019284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BUSHWICK AVENUE,EVERGREEN AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,HIMROD STREET,,,,,,
58778434,2023-09-12T01:50:16.000,2023-09-12T02:11:58.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,514 WEST  136 STREET,WEST  136 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-12T02:12:04.000,09 MANHATTAN,1019880118,MANHATTAN,997300,238040,ONLINE,Unspecified,MANHATTAN,40.82003081301524,-73.952850909447,"{'latitude': '40.82003081301524', 'longitude': '-73.952850909447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST  136 STREET,,,,,,
58786997,2023-09-12T01:50:02.000,2023-09-12T02:01:57.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-12T02:02:01.000,Unspecified MANHATTAN,,MANHATTAN,990496,217613,MOBILE,Unspecified,MANHATTAN,40.76397164061828,-73.97745246469351,"{'latitude': '40.76397164061828', 'longitude': '-73.97745246469351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,F,Mezzanine,,,
58786901,2023-09-12T01:49:51.000,2023-09-19T15:00:47.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11203,681 CLARKSON AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-19T15:00:50.000,09 BROOKLYN,3046170001,BROOKLYN,1001839,178374,MOBILE,Unspecified,BROOKLYN,40.656254649528286,-73.93660770603653,"{'latitude': '40.656254649528286', 'longitude': '-73.93660770603653', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TROY AVENUE,EAST   45 STREET,TROY AVENUE,EAST   45 STREET,CLARKSON AVENUE,,,,,,
58782635,2023-09-12T01:49:45.000,2023-09-12T02:09:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11201,12 REMSEN STREET,REMSEN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T02:09:26.000,02 BROOKLYN,3002510011,BROOKLYN,984822,192501,MOBILE,Unspecified,BROOKLYN,40.695047530697586,-73.99793726268146,"{'latitude': '40.695047530697586', 'longitude': '-73.99793726268146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,REMSEN STREET,,,,,,
58788265,2023-09-12T01:49:41.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,11357,160-21 13 AVENUE,13 AVENUE,ADDRESS,WHITESTONE,In Progress,,,07 QUEENS,4045820009,QUEENS,1039149,227054,ONLINE,Unspecified,QUEENS,40.789716387210206,-73.80174242024911,"{'latitude': '40.789716387210206', 'longitude': '-73.80174242024911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",160 STREET,162 STREET,160 STREET,162 STREET,13 AVENUE,,,,,,
58785416,2023-09-12T01:49:21.000,2023-09-12T03:42:35.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10453,109 HENWOOD PLACE,HENWOOD PLACE,ADDRESS,BRONX,Closed,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,2023-09-12T03:42:37.000,05 BRONX,2028260038,BRONX,1009136,248068,MOBILE,Unspecified,BRONX,40.847529352425994,-73.91005076822978,"{'latitude': '40.847529352425994', 'longitude': '-73.91005076822978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WALTON AVENUE,MORRIS AVENUE,WALTON AVENUE,MORRIS AVENUE,HENWOOD PLACE,,,,,,
58786853,2023-09-12T01:49:01.000,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10128,58 EAST   96 STREET,EAST   96 STREET,ADDRESS,NEW YORK,In Progress,,,08 MANHATTAN,1015070045,MANHATTAN,997079,226010,ONLINE,Unspecified,MANHATTAN,40.787012095174596,-73.9536723596059,"{'latitude': '40.787012095174596', 'longitude': '-73.9536723596059', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,EAST   96 STREET,,,,,,
58797550,2023-09-12T01:49:00.000,2023-09-29T08:00:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11213,1530 CARROLL STREET,CARROLL STREET,INTERSECTION,BROOKLYN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-29T08:00:00.000,09 BROOKLYN,3014120035,BROOKLYN,1000985,182135,UNKNOWN,Unspecified,BROOKLYN,40.66657941714623,-73.9396762610955,"{'latitude': '40.66657941714623', 'longitude': '-73.9396762610955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ALBANY AVE,TROY AVE,CARROLL STREET,ALBANY AVENUE,,,,,,,
58788094,2023-09-12T01:48:41.000,2023-10-27T15:17:42.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11203,657 EAST   37 STREET,EAST   37 STREET,ADDRESS,BROOKLYN,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-10-27T15:17:45.000,17 BROOKLYN,3049710077,BROOKLYN,1000429,172716,PHONE,Unspecified,BROOKLYN,40.64072735724337,-73.94170303881825,"{'latitude': '40.64072735724337', 'longitude': '-73.94170303881825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE D,FOSTER AVENUE,AVENUE D,FOSTER AVENUE,EAST   37 STREET,,,,,,
58782714,2023-09-12T01:48:25.000,2023-09-12T02:23:22.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11220,150 55 STREET,55 STREET,ADDRESS,BROOKLYN,Closed,The Police Department visited the location and no Encampment was found.,2023-09-12T02:22:54.000,07 BROOKLYN,3008280001,BROOKLYN,978442,174975,ONLINE,Unspecified,BROOKLYN,40.64694069858286,-74.02092961613677,"{'latitude': '40.64694069858286', 'longitude': '-74.02092961613677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,2 AVENUE,1 AVENUE,2 AVENUE,55 STREET,,,,,,
58779804,2023-09-12T01:48:15.000,2023-09-12T07:46:15.000,DOT,Department of Transportation,Street Sign - Missing,Other/Unknown,Street,11214,8855 BAY PARKWAY,BAY PARKWAY,ADDRESS,BROOKLYN,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-12T07:46:20.000,11 BROOKLYN,3064710090,BROOKLYN,984493,156711,ONLINE,Unspecified,BROOKLYN,40.596811733102776,-73.9991249864985,"{'latitude': '40.596811733102776', 'longitude': '-73.9991249864985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CROPSEY AVENUE,SHORE PARKWAY,CROPSEY AVENUE,SHORE PARKWAY,BAY PARKWAY,,,,,,
58789045,2023-09-12T01:48:00.000,2023-09-12T02:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10037,,,INTERSECTION,MANHATTAN,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-12T02:25:00.000,10 MANHATTAN,,MANHATTAN,1001638,237719,UNKNOWN,Unspecified,MANHATTAN,40.81914228480707,-73.93717873785177,"{'latitude': '40.81914228480707', 'longitude': '-73.93717873785177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,MALCOLM X BOULEVARD,WEST 143 STREET,,N/A,,,,,
58781635,2023-09-12T01:47:57.000,2023-09-12T01:53:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,746 54 STREET,54 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T01:53:56.000,07 BROOKLYN,3008260024,BROOKLYN,982298,172251,MOBILE,Unspecified,BROOKLYN,40.63946559367157,-74.00703340801063,"{'latitude': '40.63946559367157', 'longitude': '-74.00703340801063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,54 STREET,,,,,,
58785559,2023-09-12T01:47:14.000,2023-09-12T02:02:39.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10013,75 VARICK STREET,VARICK STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-12T02:02:44.000,02 MANHATTAN,1002260001,MANHATTAN,982524,202764,ONLINE,Unspecified,MANHATTAN,40.72321688398667,-74.00622690468593,"{'latitude': '40.72321688398667', 'longitude': '-74.00622690468593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAND STREET,WATTS STREET,GRAND STREET,WATTS STREET,VARICK STREET,,,,,,
58782636,2023-09-12T01:46:39.000,2023-09-12T02:09:31.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11201,10 REMSEN STREET,REMSEN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T02:09:36.000,02 BROOKLYN,3002510010,BROOKLYN,984812,192505,MOBILE,Unspecified,BROOKLYN,40.69505851041052,-73.99797332418893,"{'latitude': '40.69505851041052', 'longitude': '-73.99797332418893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,REMSEN STREET,,,,,,
58787342,2023-09-12T01:46:10.000,2023-09-12T02:02:36.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10456,535 EAST  170 STREET,EAST  170 STREET,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T02:02:41.000,03 BRONX,2029260002,BRONX,1011052,243480,MOBILE,Unspecified,BRONX,40.83493103062775,-73.90314382114883,"{'latitude': '40.83493103062775', 'longitude': '-73.90314382114883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,FULTON AVENUE,3 AVENUE,FULTON AVENUE,EAST  170 STREET,,,,,,
58778435,2023-09-12T01:46:02.000,2023-09-12T02:09:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11201,6 REMSEN STREET,REMSEN STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T02:09:46.000,02 BROOKLYN,3002510006,BROOKLYN,984790,192514,MOBILE,Unspecified,BROOKLYN,40.695083214692716,-73.99805265953118,"{'latitude': '40.695083214692716', 'longitude': '-73.99805265953118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,BROOKLYN HEIGHTS PROMENADE,MONTAGUE TERRACE,REMSEN STREET,,,,,,
58782575,2023-09-12T01:44:18.000,2023-09-12T03:14:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11418,102-22 PARK LANE SOUTH,PARK LANE SOUTH,ADDRESS,RICHMOND HILL,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T03:14:37.000,09 QUEENS,4091820011,QUEENS,1026765,193943,ONLINE,Unspecified,QUEENS,40.698903376213835,-73.8466741365125,"{'latitude': '40.698903376213835', 'longitude': '-73.8466741365125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",102 STREET,104 STREET,102 STREET,104 STREET,PARK LANE SOUTH,,,,,,
58790037,2023-09-12T01:44:00.000,2023-09-14T22:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10003,140 EAST   14 STREET,EAST   14 STREET,ADDRESS,NEW YORK,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-14T22:00:00.000,03 MANHATTAN,1005590022,MANHATTAN,987584,206552,PHONE,Unspecified,MANHATTAN,40.7336135596624,-73.98797002348333,"{'latitude': '40.7336135596624', 'longitude': '-73.98797002348333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",IRVING PL,3 AVE,,,,N/A,,,,,
58781345,2023-09-12T01:43:11.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11225,993 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-12T05:32:26.000,09 BROOKLYN,3013090001,BROOKLYN,997850,181294,MOBILE,Unspecified,BROOKLYN,40.6642764299065,-73.95097851794647,"{'latitude': '40.6642764299065', 'longitude': '-73.95097851794647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SULLIVAN PLACE,EMPIRE BOULEVARD,SULLIVAN PLACE,EMPIRE BOULEVARD,NOSTRAND AVENUE,,,,,,
58798994,2023-09-12T01:43:00.000,2023-09-12T03:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11694,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-12T03:40:00.000,14 QUEENS,,QUEENS,1030909,151081,UNKNOWN,Unspecified,QUEENS,40.58123571927996,-73.83202568591264,"{'latitude': '40.58123571927996', 'longitude': '-73.83202568591264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,ROCKAWAY BEACH BOULEVARD,BEACH 110 STREET,,N/A,,,,,
58777487,2023-09-12T01:42:57.000,2023-09-12T01:51:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,700 54 STREET,54 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T01:51:40.000,07 BROOKLYN,,BROOKLYN,981988,172497,MOBILE,Unspecified,BROOKLYN,40.64014073728393,-74.00815047638132,"{'latitude': '40.64014073728393', 'longitude': '-74.00815047638132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,54 STREET,,,,,,
58782582,2023-09-12T01:42:26.000,2023-09-12T02:25:46.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11203,744 LEFFERTS AVENUE,LEFFERTS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-12T02:27:04.000,09 BROOKLYN,3014290016,BROOKLYN,1001948,180923,MOBILE,Unspecified,BROOKLYN,40.66325087426304,-73.93620817043394,"{'latitude': '40.66325087426304', 'longitude': '-73.93620817043394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,LEFFERTS AVENUE,,,,,,
