unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58896950,2023-09-22T16:34:45.000,2023-09-25T09:09:15.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,11423,86-87 PALERMO STREET,PALERMO STREET,KENO AVENUE,SALERNO AVENUE,KENO AVENUE,SALERNO AVENUE,ADDRESS,HOLLIS,PALERMO STREET,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-25T05:09:12.000,08 QUEENS,4105150006,QUEENS,1047678,201470,PHONE,Unspecified,QUEENS,40.719437954125866,-73.77118298662768,"{'latitude': '40.719437954125866', 'longitude': '-73.77118298662768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895229,2023-09-22T16:34:41.000,2023-11-01T17:26:24.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10009,437 EAST   12 STREET,EAST   12 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-01T00:00:00.000,03 MANHATTAN,1004400040,MANHATTAN,989149,205058,PHONE,Unspecified,MANHATTAN,40.72951216770242,-73.98232416680203,"{'latitude': '40.72951216770242', 'longitude': '-73.98232416680203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58892479,2023-09-22T16:34:34.000,2023-10-04T02:02:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11237,1333 DECATUR STREET,DECATUR STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,04 BROOKLYN,3034310037,BROOKLYN,1010710,191332,ONLINE,Unspecified,BROOKLYN,40.691799360521635,-73.90458499767634,"{'latitude': '40.691799360521635', 'longitude': '-73.90458499767634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902617,2023-09-22T16:34:16.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10468,2680 CRESTON AVENUE,CRESTON AVENUE,EAST KINGSBRIDGE ROAD,EAST 196 STREET,EAST KINGSBRIDGE ROAD,EAST  196 STREET,ADDRESS,BRONX,CRESTON AVENUE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-22T17:48:54.000,07 BRONX,2033140011,BRONX,1013302,255257,ONLINE,Unspecified,BRONX,40.86724826637314,-73.89496182021065,"{'latitude': '40.86724826637314', 'longitude': '-73.89496182021065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897836,2023-09-22T16:34:11.000,2023-09-22T16:38:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10024,49 WEST   87 STREET,WEST   87 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   87 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T16:38:07.000,07 MANHATTAN,1012010010,MANHATTAN,992347,225925,ONLINE,Unspecified,MANHATTAN,40.78678439511036,-73.97076049490381,"{'latitude': '40.78678439511036', 'longitude': '-73.97076049490381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898777,2023-09-22T16:34:03.000,2023-09-22T18:31:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11377,34-01 69 STREET,69 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,WOODSIDE,69 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T18:31:54.000,03 QUEENS,4012560001,QUEENS,1012756,213368,MOBILE,Unspecified,QUEENS,40.75227645793032,-73.89711377840715,"{'latitude': '40.75227645793032', 'longitude': '-73.89711377840715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59011373,2023-09-22T16:33:50.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,,,,,,,,,,,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-11-27T10:29:54.000,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,
58894305,2023-09-22T16:33:49.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,House of Worship,11225,BEDFORD AVENUE,BEDFORD AVENUE,BEDFORD AVENUE,LEFFERTS AVENUE,BEDFORD AVENUE,LEFFERTS AVENUE,INTERSECTION,BROOKLYN,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-22T22:06:47.000,09 BROOKLYN,,BROOKLYN,996168,180451,PHONE,Unspecified,BROOKLYN,40.66196500555791,-73.95704281090684,"{'latitude': '40.66196500555791', 'longitude': '-73.95704281090684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58896049,2023-09-22T16:33:22.000,2023-09-22T16:51:43.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10013,116 MOTT STREET,MOTT STREET,HESTER STREET,GRAND STREET,HESTER STREET,GRAND STREET,ADDRESS,NEW YORK,MOTT STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T16:51:41.000,02 MANHATTAN,1002380040,MANHATTAN,985085,200877,ONLINE,Unspecified,MANHATTAN,40.718037652944616,-73.99698779758582,"{'latitude': '40.718037652944616', 'longitude': '-73.99698779758582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58897169,2023-09-22T16:33:06.000,2023-09-27T13:14:32.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10467,760 EAST GUN HILL ROAD,EAST GUN HILL ROAD,TILDEN STREET,CAPUCHIN WAY,TILDEN STREET,CAPUCHIN WAY,ADDRESS,BRONX,EAST GUN HILL ROAD,Closed,The Department of Sanitation cleaned the location.,2023-09-27T13:14:36.000,12 BRONX,2046310075,BRONX,1021829,258688,ONLINE,Unspecified,BRONX,40.87663311597237,-73.86411305451949,"{'latitude': '40.87663311597237', 'longitude': '-73.86411305451949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900911,2023-09-22T16:33:05.000,2023-09-22T17:02:34.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11228,1437 76 STREET,76 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,76 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T17:02:38.000,11 BROOKLYN,3062230163,BROOKLYN,982876,164370,ONLINE,Unspecified,BROOKLYN,40.61783401763112,-74.00494916539712,"{'latitude': '40.61783401763112', 'longitude': '-74.00494916539712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900627,2023-09-22T16:32:54.000,2023-09-22T16:38:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10024,49 WEST   87 STREET,WEST   87 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   87 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T16:38:22.000,07 MANHATTAN,1012010010,MANHATTAN,992347,225925,ONLINE,Unspecified,MANHATTAN,40.78678439511036,-73.97076049490381,"{'latitude': '40.78678439511036', 'longitude': '-73.97076049490381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900700,2023-09-22T16:32:51.000,2023-09-22T16:52:23.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10016,30 EAST   30 STREET,EAST   30 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   30 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T16:52:28.000,05 MANHATTAN,1008590026,MANHATTAN,988536,210746,ONLINE,Unspecified,MANHATTAN,40.74512463850905,-73.98453227710138,"{'latitude': '40.74512463850905', 'longitude': '-73.98453227710138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58899807,2023-09-22T16:32:41.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10033,599 WEST  187 STREET,WEST  187 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ADDRESS,NEW YORK,WEST  187 STREET,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-22T18:15:04.000,12 MANHATTAN,1021680023,MANHATTAN,1003280,250115,MOBILE,Unspecified,MANHATTAN,40.85316232237814,-73.93121117407667,"{'latitude': '40.85316232237814', 'longitude': '-73.93121117407667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895659,2023-09-22T16:32:38.000,2023-09-23T12:15:23.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11208,3034 FULTON STREET,FULTON STREET,ESSEX STREET,SHEPHERD AVENUE,ESSEX STREET,SHEPHERD AVENUE,ADDRESS,BROOKLYN,FULTON STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T12:15:27.000,05 BROOKLYN,3039570017,BROOKLYN,1016771,187238,MOBILE,Unspecified,BROOKLYN,40.680542081486294,-73.88274876050716,"{'latitude': '40.680542081486294', 'longitude': '-73.88274876050716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895371,2023-09-22T16:32:18.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11209,7602 6 AVENUE,6 AVENUE,76 STREET,77 STREET,76 STREET,77 STREET,ADDRESS,BROOKLYN,6 AVENUE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-23T08:58:29.000,10 BROOKLYN,3059520031,BROOKLYN,978516,167768,PHONE,Unspecified,BROOKLYN,40.62715906866598,-74.02065682654357,"{'latitude': '40.62715906866598', 'longitude': '-74.02065682654357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58894683,2023-09-22T16:32:15.000,2023-09-22T16:49:30.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10023,170 WEST   73 STREET,WEST   73 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   73 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T16:49:35.000,07 MANHATTAN,1011440061,MANHATTAN,989749,223039,MOBILE,Unspecified,MANHATTAN,40.77886509049186,-73.98014463203278,"{'latitude': '40.77886509049186', 'longitude': '-73.98014463203278', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902688,2023-09-22T16:32:09.000,2023-09-23T04:19:26.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11220,849 53 STREET,53 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,53 STREET,Closed,The Department of Sanitation cleaned the location.,2023-09-23T04:19:30.000,12 BROOKLYN,3056580058,BROOKLYN,983050,171994,PHONE,Unspecified,BROOKLYN,40.63876031741963,-74.00432377069784,"{'latitude': '40.63876031741963', 'longitude': '-74.00432377069784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58902654,2023-09-22T16:32:08.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10009,430E EAST   14 STREET,EAST   14 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   14 STREET,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-22T19:19:56.000,03 MANHATTAN,,MANHATTAN,989429,205543,MOBILE,Unspecified,MANHATTAN,40.730843214493405,-73.98131353975243,"{'latitude': '40.730843214493405', 'longitude': '-73.98131353975243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891792,2023-09-22T16:32:00.000,2023-09-24T21:15:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11102,30-76 33 STREET,33 STREET,30 AVE,31 AVE,,,ADDRESS,ASTORIA,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-24T21:15:00.000,01 QUEENS,4006160065,QUEENS,1006087,217800,ONLINE,Unspecified,QUEENS,40.764460144598274,-73.92116967645687,"{'latitude': '40.764460144598274', 'longitude': '-73.92116967645687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58895910,2023-09-22T16:32:00.000,2023-09-23T09:00:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10310,71 BARD AVENUE,BARD AVENUE,DELAFIELD PL,AMELIA CT,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-23T09:00:00.000,01 STATEN ISLAND,5000780072,STATEN ISLAND,954183,173698,ONLINE,Unspecified,STATEN ISLAND,40.64338647703457,-74.10834321667792,"{'latitude': '40.64338647703457', 'longitude': '-74.10834321667792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58898972,2023-09-22T16:32:00.000,2023-10-02T16:32:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11207,591 VAN SICLEN AVENUE,VAN SICLEN AVENUE,LIVONIA AVE,NEW LOTS AVE,VAN SICLEN AVENUE,NEW LOTS AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-02T16:32:00.000,05 BROOKLYN,3040880012,BROOKLYN,1015292,181227,UNKNOWN,Unspecified,BROOKLYN,40.66404855810654,-73.88810882486644,"{'latitude': '40.66404855810654', 'longitude': '-73.88810882486644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58901511,2023-09-22T16:32:00.000,2023-09-22T17:01:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11385,60-56 COOPER AVENUE,COOPER AVENUE,60 LN,61 ST,,,ADDRESS,RIDGEWOOD,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-22T17:01:00.000,05 QUEENS,4037130002,QUEENS,1013607,193001,PHONE,Unspecified,QUEENS,40.69637124024027,-73.89413112502353,"{'latitude': '40.69637124024027', 'longitude': '-73.89413112502353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58891747,2023-09-22T16:32:00.000,2023-09-26T15:00:00.000,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",,10024,,,,,BROADWAY,WEST 87 STREET,INTERSECTION,MANHATTAN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-26T15:00:00.000,07 MANHATTAN,,MANHATTAN,990912,226717,PHONE,Unspecified,MANHATTAN,40.78895942111809,-73.97594171353965,"{'latitude': '40.78895942111809', 'longitude': '-73.97594171353965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58901393,2023-09-22T16:31:50.000,2023-09-23T21:12:48.000,DSNY,Department of Sanitation,Obstruction,Merchandise,Sidewalk,11205,37 CLINTON AVENUE,CLINTON AVENUE,FLUSHING AVENUE,PARK AVENUE,FLUSHING AVENUE,PARK AVENUE,ADDRESS,BROOKLYN,CLINTON AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-23T21:12:52.000,02 BROOKLYN,3018730010,BROOKLYN,992704,193120,ONLINE,Unspecified,BROOKLYN,40.69674252240857,-73.96951254373896,"{'latitude': '40.69674252240857', 'longitude': '-73.96951254373896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58900006,2023-09-22T16:31:42.000,2023-09-23T07:17:45.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,Sidewalk,11373,85 STREET,85 STREET,55 AVENUE,57 AVENUE,55 AVENUE,57 AVENUE,BLOCKFACE,,,Closed,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,2023-09-23T07:17:44.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
58892533,2023-09-22T16:31:35.000,2023-09-27T16:57:55.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,11435,89-24 150 STREET,150 STREET,,,,,ADDRESS,JAMAICA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,12 QUEENS,4096810075,QUEENS,1038172,195961,ONLINE,Unspecified,QUEENS,40.70438014530324,-73.80551995731543,"{'latitude': '40.70438014530324', 'longitude': '-73.80551995731543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
