unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,taxi_pick_up_location,road_ramp,due_date,vehicle_type
58880990,2023-09-20T08:49:41.000,,DPR,Department of Parks and Recreation,Wood Pile Remaining,Remove Debris,Street,11220,773 49 STREET,49 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,49 STREET,In Progress,,,07 BROOKLYN,3007770044,BROOKLYN,983179,173221,PHONE,Unspecified,BROOKLYN,40.64212818615738,-74.00385916012131,"{'latitude': '40.64212818615738', 'longitude': '-74.00385916012131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880055,2023-09-20T08:49:36.000,2023-09-20T16:23:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10455,855 EAST  144 STREET,EAST  144 STREET,AUSTIN PLACE,BRUCKNER BOULEVARD,AUSTIN PLACE,BRUCKNER BOULEVARD,ADDRESS,BRONX,EAST  144 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-20T16:23:56.000,01 BRONX,2026010067,BRONX,1010508,233878,ONLINE,Unspecified,BRONX,40.808577905251056,-73.90514728220595,"{'latitude': '40.808577905251056', 'longitude': '-73.90514728220595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880198,2023-09-20T08:49:36.000,2023-09-20T09:48:15.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11436,117-41 141 STREET,141 STREET,FOCH BOULEVARD,120 AVENUE,FOCH BOULEVARD,120 AVENUE,ADDRESS,JAMAICA,141 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T09:48:18.000,12 QUEENS,4120130019,QUEENS,1039591,186375,MOBILE,Unspecified,QUEENS,40.67806009353793,-73.80048082701778,"{'latitude': '40.67806009353793', 'longitude': '-73.80048082701778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871840,2023-09-20T08:49:33.000,2023-09-21T07:33:13.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10468,100 WEST KINGSBRIDGE ROAD,WEST KINGSBRIDGE ROAD,UNIVERSITY AVENUE,WEBB AVENUE,UNIVERSITY AVENUE,WEBB AVENUE,ADDRESS,BRONX,WEST KINGSBRIDGE ROAD,Closed,The Department of Sanitation investigated this complaint and no DSNY related conditions/violations were observed. Location will be referred to the appropriate agency for further action.,2023-09-21T07:33:12.000,07 BRONX,2032200037,BRONX,1011557,255646,ONLINE,Unspecified,BRONX,40.868321522866765,-73.90126931747412,"{'latitude': '40.868321522866765', 'longitude': '-73.90126931747412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878096,2023-09-20T08:49:32.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11230,1073 EAST   12 STREET,EAST   12 STREET,CARY COURT,AVENUE K,CARY COURT,AVENUE K,ADDRESS,BROOKLYN,EAST   12 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-19T07:37:52.000,14 BROOKLYN,3067140058,BROOKLYN,994291,166297,MOBILE,Unspecified,BROOKLYN,40.623117647632476,-73.96382932676926,"{'latitude': '40.623117647632476', 'longitude': '-73.96382932676926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58891579,2023-09-20T08:49:29.000,2023-09-21T12:44:44.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,10310,10 ZACHARY COURT,ZACHARY COURT,JEWETT AVENUE,DEAD END,JEWETT AVENUE,DEAD END,ADDRESS,STATEN ISLAND,ZACHARY COURT,Closed,The Department of Sanitation collected the requested items.,2023-09-21T03:26:14.000,01 STATEN ISLAND,5003540150,STATEN ISLAND,947781,167207,ONLINE,Unspecified,STATEN ISLAND,40.625546033112215,-74.13137702757454,"{'latitude': '40.625546033112215', 'longitude': '-74.13137702757454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872103,2023-09-20T08:49:28.000,2023-09-20T10:06:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11213,1245 EASTERN PARKWAY,EASTERN PARKWAY,ROCHESTER AVENUE,BUFFALO AVENUE,ROCHESTER AVENUE,BUFFALO AVENUE,ADDRESS,BROOKLYN,EASTERN PARKWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T10:06:57.000,08 BROOKLYN,3013920023,BROOKLYN,1004481,182870,PHONE,Unspecified,BROOKLYN,40.668589529442876,-73.92707222075616,"{'latitude': '40.668589529442876', 'longitude': '-73.92707222075616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875823,2023-09-20T08:49:23.000,2023-09-23T11:46:15.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11223,402 QUENTIN ROAD,QUENTIN ROAD,EAST    2 STREET,EAST    3 STREET,EAST    2 STREET,EAST    3 STREET,ADDRESS,BROOKLYN,QUENTIN ROAD,Closed,The Department of Sanitation collected the requested items.,2023-09-23T10:57:16.000,15 BROOKLYN,3066590006,BROOKLYN,992269,160361,ONLINE,Unspecified,BROOKLYN,40.60682661674744,-73.9711202223348,"{'latitude': '40.60682661674744', 'longitude': '-73.9711202223348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875537,2023-09-20T08:49:22.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11234,3401 FILLMORE AVENUE,FILLMORE AVENUE,EAST   34 STREET,EAST   35 STREET,EAST   34 STREET,EAST   35 STREET,ADDRESS,BROOKLYN,FILLMORE AVENUE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-05T11:17:54.000,18 BROOKLYN,3084780011,BROOKLYN,1002431,161711,UNKNOWN,Unspecified,BROOKLYN,40.61051706643147,-73.93451897952468,"{'latitude': '40.61051706643147', 'longitude': '-73.93451897952468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871911,2023-09-20T08:49:07.000,2023-09-21T05:15:49.000,DSNY,Department of Sanitation,Obstruction,Cone,Street,11419,107-46 126 STREET,126 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,ADDRESS,SOUTH RICHMOND HILL,126 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-21T05:15:54.000,10 QUEENS,4096050029,QUEENS,1034948,189122,PHONE,Unspecified,QUEENS,40.68562777655218,-73.81719937133091,"{'latitude': '40.68562777655218', 'longitude': '-73.81719937133091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880958,2023-09-20T08:49:07.000,2023-09-21T12:53:51.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11222,21 INDIA STREET,INDIA STREET,DEAD END,WEST STREET,DEAD END,WEST STREET,ADDRESS,BROOKLYN,INDIA STREET,Closed,The Department of Transportation has determined that this issue is not within its jurisdiction. It has been referred to the New York City Police Department.,2023-09-21T12:53:54.000,01 BROOKLYN,3025307502,BROOKLYN,995282,205896,ONLINE,Unspecified,BROOKLYN,40.73180674931541,-73.96019462910861,"{'latitude': '40.73180674931541', 'longitude': '-73.96019462910861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875003,2023-09-20T08:49:00.000,2023-09-20T10:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11205,,,,,CUMBERLAND STREET,FLUSHING AVENUE,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-20T10:00:00.000,02 BROOKLYN,,BROOKLYN,991241,193579,UNKNOWN,Unspecified,BROOKLYN,40.698003647187576,-73.97478804860712,"{'latitude': '40.698003647187576', 'longitude': '-73.97478804860712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,,
58870951,2023-09-20T08:48:59.000,2023-09-20T09:29:57.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11201,85 ADAMS STREET,ADAMS STREET,FRONT STREET,YORK STREET,FRONT STREET,YORK STREET,ADDRESS,BROOKLYN,ADAMS STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T09:30:02.000,02 BROOKLYN,3000527501,BROOKLYN,987412,194967,PHONE,Unspecified,BROOKLYN,40.70181557936636,-73.98859608814186,"{'latitude': '40.70181557936636', 'longitude': '-73.98859608814186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58877114,2023-09-20T08:48:49.000,2023-09-23T11:46:37.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11230,MCDONALD AVENUE,MCDONALD AVENUE,MCDONALD AVENUE,RYDER AVENUE,MCDONALD AVENUE,RYDER AVENUE,INTERSECTION,,,Closed,The Department of Sanitation removed the items.,2023-09-22T13:07:15.000,12 BROOKLYN,,BROOKLYN,991550,162454,ONLINE,Unspecified,BROOKLYN,40.612572093327834,-73.97370737982817,"{'latitude': '40.612572093327834', 'longitude': '-73.97370737982817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58879683,2023-09-20T08:48:41.000,2023-09-20T10:04:28.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10452,1403 INWOOD AVENUE,INWOOD AVENUE,WEST  170 STREET,MACOMBS ROAD,WEST  170 STREET,MACOMBS ROAD,ADDRESS,BRONX,INWOOD AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-20T10:04:32.000,04 BRONX,,BRONX,1006706,245637,MOBILE,Unspecified,BRONX,40.84086348721115,-73.91884202008778,"{'latitude': '40.84086348721115', 'longitude': '-73.91884202008778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873969,2023-09-20T08:48:28.000,,HPD,Department of Housing Preservation and Development,PLUMBING,SEWER,RESIDENTIAL BUILDING,11218,114 ALBEMARLE ROAD,ALBEMARLE ROAD,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,12 BROOKLYN,3053340006,BROOKLYN,989989,174327,PHONE,Unspecified,BROOKLYN,40.645162123509614,-73.97931958244115,"{'latitude': '40.645162123509614', 'longitude': '-73.97931958244115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58872692,2023-09-20T08:48:28.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11218,114 ALBEMARLE ROAD,ALBEMARLE ROAD,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,12 BROOKLYN,3053340006,BROOKLYN,989989,174327,PHONE,Unspecified,BROOKLYN,40.645162123509614,-73.97931958244115,"{'latitude': '40.645162123509614', 'longitude': '-73.97931958244115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58875300,2023-09-20T08:48:28.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11218,114 ALBEMARLE ROAD,ALBEMARLE ROAD,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-20T00:00:00.000,12 BROOKLYN,3053340006,BROOKLYN,989989,174327,PHONE,Unspecified,BROOKLYN,40.645162123509614,-73.97931958244115,"{'latitude': '40.645162123509614', 'longitude': '-73.97931958244115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58870844,2023-09-20T08:48:15.000,2023-09-20T13:24:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11385,1703 DECATUR STREET,DECATUR STREET,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,ADDRESS,RIDGEWOOD,DECATUR STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T13:25:04.000,05 QUEENS,4035670001,QUEENS,1012071,193019,MOBILE,Unspecified,QUEENS,40.69642560808345,-73.89967025583368,"{'latitude': '40.69642560808345', 'longitude': '-73.89967025583368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878801,2023-09-20T08:48:15.000,2023-09-20T08:53:04.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10038,39 BEEKMAN STREET,BEEKMAN STREET,WILLIAM STREET,GOLD STREET,WILLIAM STREET,GOLD STREET,ADDRESS,NEW YORK,BEEKMAN STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T08:53:07.000,01 MANHATTAN,1000930026,MANHATTAN,982728,198051,ONLINE,Unspecified,MANHATTAN,40.71028086613151,-74.00548986656096,"{'latitude': '40.71028086613151', 'longitude': '-74.00548986656096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58873922,2023-09-20T08:48:14.000,2023-09-22T11:25:23.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031,45 HAMILTON TERRACE,HAMILTON TERRACE,,,,,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-22T00:00:00.000,09 MANHATTAN,1020500109,MANHATTAN,999069,239062,PHONE,Unspecified,MANHATTAN,40.82283312314735,-73.946457332823,"{'latitude': '40.82283312314735', 'longitude': '-73.946457332823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58878701,2023-09-20T08:48:11.000,2023-09-20T09:29:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10013,83 WHITE STREET,WHITE STREET,CORTLANDT ALLEY,LAFAYETTE STREET,CORTLANDT ALLEY,LAFAYETTE STREET,ADDRESS,NEW YORK,WHITE STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-20T09:29:56.000,01 MANHATTAN,1001720013,MANHATTAN,983672,200695,MOBILE,Unspecified,MANHATTAN,40.717538127160715,-74.00208507778018,"{'latitude': '40.717538127160715', 'longitude': '-74.00208507778018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58880665,2023-09-20T08:48:08.000,2023-10-20T06:57:47.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10026,228 WEST  116 STREET,WEST  116 STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-20T00:00:00.000,10 MANHATTAN,1018310047,MANHATTAN,997022,232118,ONLINE,Unspecified,MANHATTAN,40.803776979731424,-73.95386657959092,"{'latitude': '40.803776979731424', 'longitude': '-73.95386657959092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58871849,2023-09-20T08:48:06.000,2023-09-26T13:54:41.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,10030,2481 7 AVENUE,7 AVENUE,WEST  144 STREET,WEST  145 STREET,WEST  144 STREET,WEST  145 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-09-22T07:43:11.000,10 MANHATTAN,1020130001,MANHATTAN,1001000,238418,ONLINE,Unspecified,MANHATTAN,40.82106207504782,-73.93948202833352,"{'latitude': '40.82106207504782', 'longitude': '-73.93948202833352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58874113,2023-09-20T08:48:01.000,2023-09-20T22:29:46.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10465,241 BALCOM AVENUE,BALCOM AVENUE,HARDING AVENUE,LAWTON AVENUE,HARDING AVENUE,LAWTON AVENUE,ADDRESS,BRONX,BALCOM AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T22:29:49.000,10 BRONX,2055960074,BRONX,1033424,236329,ONLINE,Unspecified,BRONX,40.81520737700766,-73.82234920936637,"{'latitude': '40.81520737700766', 'longitude': '-73.82234920936637', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58870786,2023-09-20T08:48:00.000,2023-09-20T10:12:35.000,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,10305,BELL STREET,BELL STREET,BELL STREET,FLETCHER STREET,BELL STREET,FLETCHER STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-20T10:12:39.000,01 STATEN ISLAND,,STATEN ISLAND,962886,162478,PHONE,Unspecified,STATEN ISLAND,40.612615220213385,-74.07694739233514,"{'latitude': '40.612615220213385', 'longitude': '-74.07694739233514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
