unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
59460273,2023-09-29T14:25:31.000,2023-09-29T21:40:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,11214,104 BAY   41 STREET,BAY   41 STREET,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,BAY   41 STREET,Closed,2023-09-29T21:40:00.000,11 BROOKLYN,,BROOKLYN,987531,155942,PHONE,Unspecified,BROOKLYN,40.5947003790888,-73.98818589082282,"{'latitude': '40.5947003790888', 'longitude': '-73.98818589082282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59459662,2023-09-29T14:25:22.000,2023-09-29T14:26:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11238,5 QUINCY STREET,QUINCY STREET,DOWNING STREET,CLASSON AVENUE,DOWNING STREET,CLASSON AVENUE,ADDRESS,BROOKLYN,QUINCY STREET,Closed,2023-09-29T14:26:00.000,02 BROOKLYN,3019690030,BROOKLYN,995091,189130,PHONE,Unspecified,BROOKLYN,40.68578829151416,-73.96091078517523,"{'latitude': '40.68578829151416', 'longitude': '-73.96091078517523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59460122,2023-09-29T14:25:19.000,,HPD,Department of Housing Preservation and Development,Water Leak,Damp Spot,Apartment,10458,4575 PARK AVENUE,PARK AVENUE,EAST  184 STREET,EAST  185 STREET,EAST  184 STREET,EAST  185 STREET,ADDRESS,BRONX,PARK AVENUE,In Progress,,06 BRONX,,BRONX,1013590,251444,PHONE,Unspecified,BRONX,40.856781786769695,-73.8939372426174,"{'latitude': '40.856781786769695', 'longitude': '-73.8939372426174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442436,2023-09-29T14:25:19.000,,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10458,4575 PARK AVENUE,PARK AVENUE,EAST  184 STREET,EAST  185 STREET,EAST  184 STREET,EAST  185 STREET,ADDRESS,BRONX,PARK AVENUE,In Progress,,06 BRONX,,BRONX,1013590,251444,PHONE,Unspecified,BRONX,40.856781786769695,-73.8939372426174,"{'latitude': '40.856781786769695', 'longitude': '-73.8939372426174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59436210,2023-09-29T14:25:18.000,,HPD,Department of Housing Preservation and Development,Appliance,Electric/Gas Range,Apartment,10458,4575 PARK AVENUE,PARK AVENUE,EAST  184 STREET,EAST  185 STREET,EAST  184 STREET,EAST  185 STREET,ADDRESS,BRONX,PARK AVENUE,In Progress,,06 BRONX,,BRONX,1013590,251444,PHONE,Unspecified,BRONX,40.856781786769695,-73.8939372426174,"{'latitude': '40.856781786769695', 'longitude': '-73.8939372426174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58959517,2023-09-29T14:25:15.000,2023-09-29T15:27:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11234,1770 EAST   53 STREET,EAST   53 STREET,AVENUE O,FILLMORE AVENUE,AVENUE O,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   53 STREET,Closed,2023-09-29T15:27:41.000,18 BROOKLYN,,BROOKLYN,1005464,163502,MOBILE,Unspecified,BROOKLYN,40.61542624810689,-73.92358964995634,"{'latitude': '40.61542624810689', 'longitude': '-73.92358964995634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,
59456949,2023-09-29T14:25:12.000,,HPD,Department of Housing Preservation and Development,Door/Window,Door,Apartment,10458,4575 PARK AVENUE,PARK AVENUE,EAST  184 STREET,EAST  185 STREET,EAST  184 STREET,EAST  185 STREET,ADDRESS,BRONX,PARK AVENUE,In Progress,,06 BRONX,,BRONX,1013590,251444,PHONE,Unspecified,BRONX,40.856781786769695,-73.8939372426174,"{'latitude': '40.856781786769695', 'longitude': '-73.8939372426174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58967747,2023-09-29T14:25:12.000,2023-10-03T16:13:31.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10029,1932 2 AVENUE,2 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,2023-10-03T00:00:00.000,11 MANHATTAN,1016710051,MANHATTAN,999357,225823,PHONE,Unspecified,MANHATTAN,40.786495229918074,-73.94544654743721,"{'latitude': '40.786495229918074', 'longitude': '-73.94544654743721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
59458981,2023-09-29T14:25:03.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11217,73 ST MARKS AVENUE,ST MARKS AVENUE,FLATBUSH AVENUE,CARLTON AVENUE,FLATBUSH AVENUE,CARLTON AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,2023-10-04T00:00:00.000,08 BROOKLYN,3011430001,BROOKLYN,991500,186893,PHONE,Unspecified,BROOKLYN,40.67965190605752,-73.97386120051407,"{'latitude': '40.67965190605752', 'longitude': '-73.97386120051407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59449797,2023-09-29T14:24:58.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11217,73 ST MARKS AVENUE,ST MARKS AVENUE,FLATBUSH AVENUE,CARLTON AVENUE,FLATBUSH AVENUE,CARLTON AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,2023-10-04T00:00:00.000,08 BROOKLYN,3011430001,BROOKLYN,991500,186893,PHONE,Unspecified,BROOKLYN,40.67965190605752,-73.97386120051407,"{'latitude': '40.67965190605752', 'longitude': '-73.97386120051407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58966129,2023-09-29T14:24:58.000,2023-10-08T19:58:38.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10473,2045 STORY AVENUE,STORY AVENUE,,,,,ADDRESS,BRONX,,Closed,2023-10-08T00:00:00.000,09 BRONX,2036810001,BRONX,1024593,239819,PHONE,Unspecified,BRONX,40.82483117267298,-73.85423189520691,"{'latitude': '40.82483117267298', 'longitude': '-73.85423189520691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58966410,2023-09-29T14:24:56.000,2023-09-29T14:24:56.000,DOHMH,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,Other,11435,88-14 139 STREET,139 STREET,88 AVENUE,88 ROAD,88 AVENUE,88 ROAD,ADDRESS,JAMAICA,139 STREET,Closed,2023-09-29T14:24:56.000,12 QUEENS,4096200026,QUEENS,1035861,195643,ONLINE,Unspecified,QUEENS,40.7035210930583,-73.81385743392876,"{'latitude': '40.7035210930583', 'longitude': '-73.81385743392876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",An inspection of the property was conducted and the owner was issued a summons. Follow-up inspections will be scheduled.,,,,,,,
58961801,2023-09-29T14:24:42.000,2023-10-02T14:45:43.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11434,126-10 BEDELL STREET,BEDELL STREET,BAISLEY BOULEVARD,127 AVENUE,BAISLEY BOULEVARD,127 AVENUE,ADDRESS,JAMAICA,BEDELL STREET,Closed,2023-10-02T14:45:43.000,12 QUEENS,,QUEENS,1046814,187212,PHONE,Unspecified,QUEENS,40.68030935822062,-73.77443230945063,"{'latitude': '40.68030935822062', 'longitude': '-73.77443230945063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Work to correct the reported condition is under review for a future capital project.,,,,,,,
59449257,2023-09-29T14:24:40.000,2023-09-29T18:15:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,10002,550H GRAND STREET,GRAND STREET,GRAND STREET,BROOME STREET,GRAND STREET,BROOME STREET,ADDRESS,NEW YORK,GRAND STREET,Closed,2023-09-29T18:15:00.000,03 MANHATTAN,1003310120,MANHATTAN,989804,199617,ONLINE,Unspecified,MANHATTAN,40.714577550856305,-73.9799653845844,"{'latitude': '40.714577550856305', 'longitude': '-73.9799653845844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58971001,2023-09-29T14:24:29.000,2023-09-30T12:50:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11105,22-55 31 STREET,31 STREET,AMTRAK RAILROAD,DITMARS BOULEVARD,,,ADDRESS,ASTORIA,,Closed,2023-09-30T12:50:00.000,01 QUEENS,4008330013,QUEENS,1008602,221638,UNKNOWN,Unspecified,QUEENS,40.77498788055509,-73.91207676927651,"{'latitude': '40.77498788055509', 'longitude': '-73.91207676927651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Transportation inspected this complaint and repaired the problem.,N/A,,,,,,
59439598,2023-09-29T14:24:28.000,2023-10-06T00:00:00.000,DOB,Department of Buildings,Boiler,No Permit/Not Registered,Street Address,10312,144 SCRANTON AVENUE,SCRANTON AVENUE,POMPEY AVENUE,LOVELACE AVENUE,POMPEY AVENUE,LOVELACE AVENUE,ADDRESS,STATEN ISLAND,SCRANTON AVENUE,Closed,2023-10-06T00:00:00.000,03 STATEN ISLAND,,STATEN ISLAND,936034,140702,ONLINE,Unspecified,STATEN ISLAND,40.55273910430789,-74.17350555438254,"{'latitude': '40.55273910430789', 'longitude': '-74.17350555438254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442867,2023-09-29T14:24:22.000,2023-09-29T19:30:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,10013,70 LAFAYETTE STREET,LAFAYETTE STREET,FRANKLIN STREET,WHITE STREET,FRANKLIN STREET,WHITE STREET,ADDRESS,NEW YORK,LAFAYETTE STREET,Closed,2023-09-29T19:30:00.000,01 MANHATTAN,1001720023,MANHATTAN,983692,200433,ONLINE,Unspecified,MANHATTAN,40.716819001284,-74.00201290804165,"{'latitude': '40.716819001284', 'longitude': '-74.00201290804165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58959672,2023-09-29T14:24:20.000,2023-10-20T06:57:57.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11210,777 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-20T00:00:00.000,14 BROOKLYN,3075590011,BROOKLYN,999059,169780,ONLINE,Unspecified,BROOKLYN,40.6326710608679,-73.94664593188172,"{'latitude': '40.6326710608679', 'longitude': '-73.94664593188172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58956840,2023-09-29T14:24:20.000,2023-10-20T06:57:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11210,777 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-20T00:00:00.000,14 BROOKLYN,3075590011,BROOKLYN,999059,169780,ONLINE,Unspecified,BROOKLYN,40.6326710608679,-73.94664593188172,"{'latitude': '40.6326710608679', 'longitude': '-73.94664593188172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58959616,2023-09-29T14:24:20.000,2023-10-20T06:57:57.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11210,777 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-20T00:00:00.000,14 BROOKLYN,3075590011,BROOKLYN,999059,169780,ONLINE,Unspecified,BROOKLYN,40.6326710608679,-73.94664593188172,"{'latitude': '40.6326710608679', 'longitude': '-73.94664593188172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58956825,2023-09-29T14:24:20.000,2023-10-20T06:57:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11210,777 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-20T00:00:00.000,14 BROOKLYN,3075590011,BROOKLYN,999059,169780,ONLINE,Unspecified,BROOKLYN,40.6326710608679,-73.94664593188172,"{'latitude': '40.6326710608679', 'longitude': '-73.94664593188172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58966047,2023-09-29T14:24:20.000,2023-10-20T06:57:57.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11210,777 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-20T00:00:00.000,14 BROOKLYN,3075590011,BROOKLYN,999059,169780,ONLINE,Unspecified,BROOKLYN,40.6326710608679,-73.94664593188172,"{'latitude': '40.6326710608679', 'longitude': '-73.94664593188172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58967549,2023-09-29T14:24:20.000,2023-10-20T06:57:57.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11210,777 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-20T00:00:00.000,14 BROOKLYN,3075590011,BROOKLYN,999059,169780,ONLINE,Unspecified,BROOKLYN,40.6326710608679,-73.94664593188172,"{'latitude': '40.6326710608679', 'longitude': '-73.94664593188172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58959654,2023-09-29T14:24:20.000,2023-10-20T06:57:57.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,11210,777 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-20T00:00:00.000,14 BROOKLYN,3075590011,BROOKLYN,999059,169780,ONLINE,Unspecified,BROOKLYN,40.6326710608679,-73.94664593188172,"{'latitude': '40.6326710608679', 'longitude': '-73.94664593188172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58959690,2023-09-29T14:24:20.000,2023-10-20T06:57:57.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11210,777 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-20T00:00:00.000,14 BROOKLYN,3075590011,BROOKLYN,999059,169780,ONLINE,Unspecified,BROOKLYN,40.6326710608679,-73.94664593188172,"{'latitude': '40.6326710608679', 'longitude': '-73.94664593188172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58961632,2023-09-29T14:24:20.000,2023-10-20T06:57:57.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CABINET,RESIDENTIAL BUILDING,11210,777 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-20T00:00:00.000,14 BROOKLYN,3075590011,BROOKLYN,999059,169780,ONLINE,Unspecified,BROOKLYN,40.6326710608679,-73.94664593188172,"{'latitude': '40.6326710608679', 'longitude': '-73.94664593188172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58963144,2023-09-29T14:24:20.000,2023-10-20T06:57:57.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11210,777 EAST   31 STREET,EAST   31 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-20T00:00:00.000,14 BROOKLYN,3075590011,BROOKLYN,999059,169780,ONLINE,Unspecified,BROOKLYN,40.6326710608679,-73.94664593188172,"{'latitude': '40.6326710608679', 'longitude': '-73.94664593188172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58964195,2023-09-29T14:24:18.000,2023-10-18T15:42:32.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11213,769 ST MARKS AVENUE,ST MARKS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-18T00:00:00.000,08 BROOKLYN,3012210001,BROOKLYN,999063,185212,PHONE,Unspecified,BROOKLYN,40.675028516422984,-73.94659762574597,"{'latitude': '40.675028516422984', 'longitude': '-73.94659762574597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58966349,2023-09-29T14:24:06.000,2023-09-29T14:58:34.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10306,324 BOUNDARY AVENUE,BOUNDARY AVENUE,MAPLEWOOD PLACE,DEAD END,MAPLEWOOD PLACE,DEAD END,ADDRESS,STATEN ISLAND,BOUNDARY AVENUE,Closed,2023-09-29T14:58:38.000,02 STATEN ISLAND,,STATEN ISLAND,955326,148404,ONLINE,Unspecified,STATEN ISLAND,40.57396349187253,-74.10411621042496,"{'latitude': '40.57396349187253', 'longitude': '-74.10411621042496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,,
