unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,facility_type,bridge_highway_direction,road_ramp,due_date,taxi_pick_up_location
58867877,2023-09-19T14:54:35.000,2023-09-27T20:13:12.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11208,2858 LINDEN BOULEVARD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,05 BROOKLYN,3044967501,BROOKLYN,1023451,183423,PHONE,Unspecified,BROOKLYN,40.67004371682641,-73.85868691048096,"{'latitude': '40.67004371682641', 'longitude': '-73.85868691048096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58869889,2023-09-19T14:54:35.000,2023-09-27T20:13:12.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11208,2858 LINDEN BOULEVARD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,05 BROOKLYN,3044967501,BROOKLYN,1023451,183423,PHONE,Unspecified,BROOKLYN,40.67004371682641,-73.85868691048096,"{'latitude': '40.67004371682641', 'longitude': '-73.85868691048096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58865851,2023-09-19T14:54:29.000,2023-09-25T10:25:19.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10023,400 WEST   61 STREET,WEST   61 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,07 MANHATTAN,1011717513,MANHATTAN,986719,221084,ONLINE,Unspecified,MANHATTAN,40.77350049526065,-73.99108584214919,"{'latitude': '40.77350049526065', 'longitude': '-73.99108584214919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58861945,2023-09-19T14:54:29.000,2023-09-25T10:25:19.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10023,400 WEST   61 STREET,WEST   61 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,07 MANHATTAN,1011717513,MANHATTAN,986719,221084,ONLINE,Unspecified,MANHATTAN,40.77350049526065,-73.99108584214919,"{'latitude': '40.77350049526065', 'longitude': '-73.99108584214919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58866050,2023-09-19T14:54:29.000,2023-09-25T10:25:19.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10023,400 WEST   61 STREET,WEST   61 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,07 MANHATTAN,1011717513,MANHATTAN,986719,221084,ONLINE,Unspecified,MANHATTAN,40.77350049526065,-73.99108584214919,"{'latitude': '40.77350049526065', 'longitude': '-73.99108584214919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58861967,2023-09-19T14:54:29.000,2023-09-25T10:25:19.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10023,400 WEST   61 STREET,WEST   61 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,07 MANHATTAN,1011717513,MANHATTAN,986719,221084,ONLINE,Unspecified,MANHATTAN,40.77350049526065,-73.99108584214919,"{'latitude': '40.77350049526065', 'longitude': '-73.99108584214919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58858114,2023-09-19T14:54:29.000,2023-09-25T10:25:20.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10023,400 WEST   61 STREET,WEST   61 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,07 MANHATTAN,1011717513,MANHATTAN,986719,221084,ONLINE,Unspecified,MANHATTAN,40.77350049526065,-73.99108584214919,"{'latitude': '40.77350049526065', 'longitude': '-73.99108584214919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58863950,2023-09-19T14:54:29.000,2023-09-25T10:25:19.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10023,400 WEST   61 STREET,WEST   61 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,07 MANHATTAN,1011717513,MANHATTAN,986719,221084,ONLINE,Unspecified,MANHATTAN,40.77350049526065,-73.99108584214919,"{'latitude': '40.77350049526065', 'longitude': '-73.99108584214919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58864010,2023-09-19T14:54:29.000,2023-09-25T10:25:18.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10023,400 WEST   61 STREET,WEST   61 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,07 MANHATTAN,1011717513,MANHATTAN,986719,221084,ONLINE,Unspecified,MANHATTAN,40.77350049526065,-73.99108584214919,"{'latitude': '40.77350049526065', 'longitude': '-73.99108584214919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58866391,2023-09-19T14:54:27.000,,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Food Worker Activity,Mobile Food Vendor,11201,WASHINGTON STREET,WASHINGTON STREET,INTERSECTION,,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-20T07:55:55.000,02 BROOKLYN,,BROOKLYN,987098,194573,MOBILE,Unspecified,BROOKLYN,40.70073424824792,-73.98972871152452,"{'latitude': '40.70073424824792', 'longitude': '-73.98972871152452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WASHINGTON STREET,PROSPECT STREET,WASHINGTON STREET,PROSPECT STREET,,,,,,,,
58870507,2023-09-19T14:54:18.000,2023-09-21T12:57:14.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11230,1371 EAST   10 STREET,EAST   10 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-21T10:42:01.000,12 BROOKLYN,3065730059,BROOKLYN,994117,163586,ONLINE,Unspecified,BROOKLYN,40.615676712625046,-73.96446008872279,"{'latitude': '40.615676712625046', 'longitude': '-73.96446008872279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RODER AVENUE,AVENUE N,RODER AVENUE,AVENUE N,EAST   10 STREET,,,,,,,
58859300,2023-09-19T14:53:12.000,2023-09-19T15:18:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11223,2514 WEST    3 STREET,WEST    3 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T15:18:47.000,13 BROOKLYN,3072120023,BROOKLYN,991875,153420,MOBILE,Unspecified,BROOKLYN,40.5877753219514,-73.9725470154654,"{'latitude': '40.5877753219514', 'longitude': '-73.9725470154654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE Y,COBECK COURT,AVENUE Y,COBECK COURT,WEST    3 STREET,,,,,,,
58859335,2023-09-19T14:53:10.000,2023-09-19T18:22:27.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10301,60 FOOTE AVENUE,FOOTE AVENUE,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-19T18:22:30.000,01 STATEN ISLAND,5006100127,STATEN ISLAND,956590,162887,ONLINE,Unspecified,STATEN ISLAND,40.61372042310925,-74.099625552084,"{'latitude': '40.61372042310925', 'longitude': '-74.099625552084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",GRAND AVENUE,CLOVE ROAD,GRAND AVENUE,CLOVE ROAD,FOOTE AVENUE,,,,,,,
58862155,2023-09-19T14:53:04.000,2023-09-20T08:55:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11356,13 AVENUE,13 AVENUE,BLOCKFACE,QUEENS,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-20T08:55:00.000,07 QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,122 STREET,124 STREET,,,,,,N/A,,,,
58866509,2023-09-19T14:53:02.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,11374,97-10 QUEENS BOULEVARD,QUEENS BOULEVARD,ADDRESS,REGO PARK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-19T19:05:49.000,06 QUEENS,4030840002,QUEENS,1023099,204972,PHONE,Unspecified,QUEENS,40.72919216268432,-73.85983150954752,"{'latitude': '40.72919216268432', 'longitude': '-73.85983150954752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",64 ROAD,64 ROAD,64 ROAD,64 ROAD,QUEENS BOULEVARD,,,,,,,
58863207,2023-09-19T14:53:02.000,2023-09-19T15:09:00.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10026,265 WEST  114 STREET,WEST  114 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T15:09:05.000,10 MANHATTAN,1018300011,MANHATTAN,996586,231745,MOBILE,Unspecified,MANHATTAN,40.80275381673463,-73.95544212929333,"{'latitude': '40.80275381673463', 'longitude': '-73.95544212929333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  114 STREET,,,,,,,
58863358,2023-09-19T14:52:47.000,2023-09-19T21:19:44.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,11385,61-30 WOODBINE STREET,WOODBINE STREET,ADDRESS,RIDGEWOOD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T21:19:48.000,05 QUEENS,4036140020,QUEENS,1012739,197176,ONLINE,Unspecified,QUEENS,40.70783346549878,-73.89724369119668,"{'latitude': '40.70783346549878', 'longitude': '-73.89724369119668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRESH POND ROAD,64 STREET,FRESH POND ROAD,64 STREET,WOODBINE STREET,,,,,,,
58870098,2023-09-19T14:52:27.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11413,137-16 224 STREET,224 STREET,ADDRESS,SPRINGFIELD GARDENS,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-11-02T11:28:09.000,13 QUEENS,4131290040,QUEENS,1054144,185001,PHONE,Unspecified,QUEENS,40.6741858448778,-73.74802786052159,"{'latitude': '40.6741858448778', 'longitude': '-73.74802786052159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",137 AVENUE,138 AVENUE,137 AVENUE,138 AVENUE,224 STREET,,,,,,,
58862789,2023-09-19T14:52:26.000,2023-09-20T15:36:25.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,11415,84-57 126 STREET,126 STREET,ADDRESS,KEW GARDENS,Closed,The Department of Sanitation collected the requested items.,2023-09-20T12:12:24.000,09 QUEENS,4092480105,QUEENS,1032520,196786,ONLINE,Unspecified,QUEENS,40.70667720860919,-73.82589900943412,"{'latitude': '40.70667720860919', 'longitude': '-73.82589900943412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KEW GARDENS ROAD,AUSTIN STREET,KEW GARDENS ROAD,AUSTIN STREET,126 STREET,,,,,,,
58861488,2023-09-19T14:52:14.000,2023-09-19T15:35:39.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,101-18 117 STREET,117 STREET,ADDRESS,SOUTH RICHMOND HILL,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T15:35:37.000,09 QUEENS,4094840014,QUEENS,1032078,190399,PHONE,Unspecified,QUEENS,40.689148815629125,-73.82753857246225,"{'latitude': '40.689148815629125', 'longitude': '-73.82753857246225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,117 STREET,,,,,,,
58859614,2023-09-19T14:52:06.000,2023-09-19T17:29:56.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11230,1052 EAST   12 STREET,EAST   12 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-19T17:30:00.000,14 BROOKLYN,3067130027,BROOKLYN,994267,166423,ONLINE,Unspecified,BROOKLYN,40.62346351842373,-73.96391559493591,"{'latitude': '40.62346351842373', 'longitude': '-73.96391559493591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CARY COURT,AVENUE K,CARY COURT,AVENUE K,EAST   12 STREET,,,,,,,
58867120,2023-09-19T14:52:03.000,2023-09-19T15:08:46.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11205,184 NOSTRAND AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-19T15:08:50.000,03 BROOKLYN,3017530042,BROOKLYN,997480,192108,ONLINE,Unspecified,BROOKLYN,40.693958966408886,-73.95229096063842,"{'latitude': '40.693958966408886', 'longitude': '-73.95229096063842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VERNON AVENUE,WILLOUGHBY AVENUE,VERNON AVENUE,WILLOUGHBY AVENUE,NOSTRAND AVENUE,,,,,,,
58866227,2023-09-19T14:52:02.000,2023-11-09T13:30:59.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10312,332 WILSON AVENUE,WILSON AVENUE,ADDRESS,STATEN ISLAND,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-11-09T13:31:04.000,03 STATEN ISLAND,5054970202,STATEN ISLAND,939084,138483,ONLINE,Unspecified,STATEN ISLAND,40.546664439207895,-74.16251532344847,"{'latitude': '40.546664439207895', 'longitude': '-74.16251532344847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COCO COURT,RIDGEWOOD AVENUE,COCO COURT,RIDGEWOOD AVENUE,WILSON AVENUE,,,,,,,
58857715,2023-09-19T14:52:00.000,2023-09-19T17:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11413,,,INTERSECTION,QUEENS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-19T17:00:00.000,13 QUEENS,,QUEENS,1053182,187018,UNKNOWN,Unspecified,QUEENS,40.6797295752017,-73.7514752806726,"{'latitude': '40.6797295752017', 'longitude': '-73.7514752806726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,MERRICK BOULEVARD,218 STREET,,,,N/A,,,,
58858372,2023-09-19T14:51:56.000,2023-09-20T03:29:15.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,41-51 150 STREET,150 STREET,ADDRESS,FLUSHING,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T03:29:18.000,07 QUEENS,4050590010,QUEENS,1035943,216767,MOBILE,Unspecified,QUEENS,40.761500673291984,-73.81339939623913,"{'latitude': '40.761500673291984', 'longitude': '-73.81339939623913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BARCLAY AVENUE,SANFORD AVENUE,BARCLAY AVENUE,SANFORD AVENUE,150 STREET,,,,,,,
