unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,due_date
58946267,2023-09-28T17:01:30.000,2023-09-28T17:24:25.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10027,2 WEST  125 STREET,WEST  125 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  125 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T17:24:30.000,10 MANHATTAN,MANHATTAN,1000167,233115,PHONE,Unspecified,MANHATTAN,40.80650836377572,-73.94250424329658,"{'latitude': '40.80650836377572', 'longitude': '-73.94250424329658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017220039,,,,,,,,
58946450,2023-09-28T17:01:22.000,2023-11-15T20:35:27.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10040,75 ELLWOOD STREET,ELLWOOD STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-15T00:00:00.000,12 MANHATTAN,MANHATTAN,1003898,253010,ONLINE,Unspecified,MANHATTAN,40.86110687463308,-73.92896876952953,"{'latitude': '40.86110687463308', 'longitude': '-73.92896876952953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021740111,,,,,,,,
58951580,2023-09-28T17:01:21.000,2023-10-01T18:22:40.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11206,194 SCHOLES STREET,SCHOLES STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,01 BROOKLYN,BROOKLYN,1000506,197580,ONLINE,Unspecified,BROOKLYN,40.70897328059362,-73.94136561970276,"{'latitude': '40.70897328059362', 'longitude': '-73.94136561970276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3030450005,,,,,,,,
58946551,2023-09-28T17:01:21.000,2023-10-01T18:22:39.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11206,194 SCHOLES STREET,SCHOLES STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,01 BROOKLYN,BROOKLYN,1000506,197580,ONLINE,Unspecified,BROOKLYN,40.70897328059362,-73.94136561970276,"{'latitude': '40.70897328059362', 'longitude': '-73.94136561970276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3030450005,,,,,,,,
58951514,2023-09-28T17:01:19.000,2023-10-03T15:02:54.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10039,230 WEST  150 STREET,WEST  150 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,10 MANHATTAN,MANHATTAN,1001475,239932,PHONE,Unspecified,MANHATTAN,40.825216661516,-73.93776196109727,"{'latitude': '40.825216661516', 'longitude': '-73.93776196109727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1020350001,,,,,,,,
58952204,2023-09-28T17:01:17.000,2023-09-28T18:11:07.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11436,128-24 150 STREET,150 STREET,SUTTER AVENUE,130 AVENUE,SUTTER AVENUE,130 AVENUE,ADDRESS,JAMAICA,150 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T18:11:11.000,12 QUEENS,QUEENS,1042908,183840,PHONE,Unspecified,QUEENS,40.67108075069045,-73.78854425796472,"{'latitude': '40.67108075069045', 'longitude': '-73.78854425796472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950800,2023-09-28T17:01:15.000,2023-10-03T10:38:20.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,11229,2026 EAST   23 STREET,EAST   23 STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,EAST   23 STREET,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-10-03T10:38:25.000,15 BROOKLYN,BROOKLYN,998467,158284,PHONE,Unspecified,BROOKLYN,40.601117899530834,-73.94880300418914,"{'latitude': '40.601117899530834', 'longitude': '-73.94880300418914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58952662,2023-09-28T17:01:06.000,2023-10-13T17:54:24.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10452,1360 OGDEN AVENUE,OGDEN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-13T00:00:00.000,04 BRONX,BRONX,1005118,245993,PHONE,Unspecified,BRONX,40.841844498389676,-73.92458008252996,"{'latitude': '40.841844498389676', 'longitude': '-73.92458008252996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2025220043,,,,,,,,
58950279,2023-09-28T17:01:05.000,2023-10-04T20:59:11.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11209,7409 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,10 BROOKLYN,BROOKLYN,976602,169536,PHONE,Unspecified,BROOKLYN,40.63201040984822,-74.0275540451742,"{'latitude': '40.63201040984822', 'longitude': '-74.0275540451742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3059290006,,,,,,,,
58946431,2023-09-28T17:01:05.000,2023-10-04T20:59:11.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,11209,7409 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,10 BROOKLYN,BROOKLYN,976602,169536,PHONE,Unspecified,BROOKLYN,40.63201040984822,-74.0275540451742,"{'latitude': '40.63201040984822', 'longitude': '-74.0275540451742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3059290006,,,,,,,,
58953850,2023-09-28T17:01:05.000,2023-10-04T20:59:11.000,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,11209,7409 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,10 BROOKLYN,BROOKLYN,976602,169536,PHONE,Unspecified,BROOKLYN,40.63201040984822,-74.0275540451742,"{'latitude': '40.63201040984822', 'longitude': '-74.0275540451742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3059290006,,,,,,,,
58950299,2023-09-28T17:01:03.000,2023-09-30T18:03:35.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11224,2920 WEST   21 STREET,WEST   21 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-30T00:00:00.000,13 BROOKLYN,BROOKLYN,987619,149049,PHONE,Unspecified,BROOKLYN,40.57578043130392,-73.98787245978288,"{'latitude': '40.57578043130392', 'longitude': '-73.98787245978288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3070580013,,,,,,,,
58953980,2023-09-28T17:01:02.000,2023-10-01T19:26:59.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10456,1276 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,04 BRONX,BRONX,1009230,243104,PHONE,Unspecified,BRONX,40.83390436117062,-73.90972949974271,"{'latitude': '40.83390436117062', 'longitude': '-73.90972949974271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2024270021,,,,,,,,
58947210,2023-09-28T17:00:55.000,2023-11-27T00:00:00.000,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11355,41-31 HAIGHT STREET,HAIGHT STREET,,,,,ADDRESS,FLUSHING,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-27T00:00:00.000,07 QUEENS,QUEENS,1030152,214516,UNKNOWN,Unspecified,QUEENS,40.7553542275785,-73.83431897555259,"{'latitude': '40.7553542275785', 'longitude': '-73.83431897555259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4050630044,,,,,,,,
58954818,2023-09-28T17:00:52.000,2023-09-28T17:02:51.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11211,245 MANHATTAN AVENUE,MANHATTAN AVENUE,GRAND STREET,POWERS STREET,GRAND STREET,POWERS STREET,ADDRESS,BROOKLYN,MANHATTAN AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T17:02:21.000,01 BROOKLYN,BROOKLYN,999307,198673,PHONE,Unspecified,BROOKLYN,40.711975427148936,-73.94568789257055,"{'latitude': '40.711975427148936', 'longitude': '-73.94568789257055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3027817502,,,,,,,,
58950404,2023-09-28T17:00:51.000,2023-11-03T12:04:22.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11369,32-01 86 STREET,86 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,EAST ELMHURST,86 STREET,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-11-03T12:04:32.000,03 QUEENS,QUEENS,1016947,215392,PHONE,Unspecified,QUEENS,40.75781731397515,-73.88197744791881,"{'latitude': '40.75781731397515', 'longitude': '-73.88197744791881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58955069,2023-09-28T17:00:48.000,2023-11-01T18:32:51.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11216,30 ROGERS AVENUE,ROGERS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-11-01T00:00:00.000,08 BROOKLYN,BROOKLYN,997358,185473,PHONE,Unspecified,BROOKLYN,40.67574759133101,-73.95274381558792,"{'latitude': '40.67574759133101', 'longitude': '-73.95274381558792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3012180007,,,,,,,,
58953200,2023-09-28T17:00:47.000,2023-09-28T18:01:34.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11373,40-15 WARREN STREET,WARREN STREET,ROOSEVELT AVENUE,40 ROAD,ROOSEVELT AVENUE,40 ROAD,ADDRESS,ELMHURST,WARREN STREET,Closed,N/A,2023-09-28T18:01:37.000,04 QUEENS,QUEENS,1020248,212039,PHONE,Unspecified,QUEENS,40.74860136580631,-73.87008017987252,"{'latitude': '40.74860136580631', 'longitude': '-73.87008017987252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947534,2023-09-28T17:00:33.000,2023-09-28T17:16:49.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10039,210 WEST  147 STREET,WEST  147 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  147 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T17:16:53.000,10 MANHATTAN,MANHATTAN,1001136,239229,ONLINE,Unspecified,MANHATTAN,40.82328778112717,-73.93898861784321,"{'latitude': '40.82328778112717', 'longitude': '-73.93898861784321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58949700,2023-09-28T17:00:28.000,2023-09-28T17:29:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10001,109 WEST   25 STREET,WEST   25 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   25 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T17:29:26.000,04 MANHATTAN,MANHATTAN,986342,210497,PHONE,Unspecified,MANHATTAN,40.74444198701504,-73.99245026957196,"{'latitude': '40.74444198701504', 'longitude': '-73.99245026957196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950455,2023-09-28T17:00:04.000,2023-09-28T17:00:04.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11234,953 EAST   57 STREET,EAST   57 STREET,FLATLANDS AVENUE,AVENUE J,FLATLANDS AVENUE,AVENUE J,ADDRESS,BROOKLYN,EAST   57 STREET,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-28T17:00:04.000,18 BROOKLYN,BROOKLYN,1006122,168635,PHONE,Unspecified,BROOKLYN,40.62951365536253,-73.92120298100495,"{'latitude': '40.62951365536253', 'longitude': '-73.92120298100495', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3077830016,,,,,,,,
58950465,2023-09-28T16:59:46.000,2023-09-29T08:40:10.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10035,2400 2 AVENUE,2 AVENUE,EAST 123 STREET,EAST 124 STREET,EAST  123 STREET,EAST  124 STREET,ADDRESS,NEW YORK,2 AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-28T16:59:46.000,11 MANHATTAN,MANHATTAN,1002403,231268,MOBILE,Unspecified,MANHATTAN,40.80143454654757,-73.93443230896085,"{'latitude': '40.80143454654757', 'longitude': '-73.93443230896085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1017970001,,,,,,,,
58953565,2023-09-28T16:59:40.000,2023-09-28T17:09:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,109-33 54 AVENUE,54 AVENUE,OTIS AVENUE,111 STREET,OTIS AVENUE,111 STREET,ADDRESS,CORONA,54 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T17:09:30.000,04 QUEENS,QUEENS,1025069,209792,PHONE,Unspecified,QUEENS,40.74241298268449,-73.85269445216294,"{'latitude': '40.74241298268449', 'longitude': '-73.85269445216294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4020090054,,,,,,,,
58949936,2023-09-28T16:59:00.000,2023-10-05T07:43:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Dim,,11229,,,,,BROWN STREET,AVENUE V,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-05T07:43:00.000,15 BROOKLYN,BROOKLYN,1001034,157336,UNKNOWN,Unspecified,BROOKLYN,40.59851134238068,-73.93956131025685,"{'latitude': '40.59851134238068', 'longitude': '-73.93956131025685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947187,2023-09-28T16:59:00.000,2023-09-28T17:10:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11236,523 EAST   91 STREET,EAST   91 STREET,LINDEN BLVD,CHURCH AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-28T17:10:00.000,17 BROOKLYN,BROOKLYN,1006587,177404,PHONE,Unspecified,BROOKLYN,40.65358150866213,-73.91949872025535,"{'latitude': '40.65358150866213', 'longitude': '-73.91949872025535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3046880012,,,,,,,,
