unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,status,resolution_description,resolution_action_updated_date,community_board,borough,open_data_channel_type,park_facility_name,park_borough,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,incident_zip,incident_address,street_name,address_type,city,bbl,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,facility_type,vehicle_type,due_date,taxi_company_borough
58788991,2023-09-12T15:07:47.000,2023-09-12T16:24:17.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T16:24:21.000,12 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10470,741 PENFIELD STREET,PENFIELD STREET,ADDRESS,BRONX,2051140003,1026044,268968,40.90482947225627,-73.84880733934123,"{'latitude': '40.90482947225627', 'longitude': '-73.84880733934123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,PENFIELD STREET,,,,,
58798562,2023-09-12T15:07:44.000,2023-09-13T18:47:23.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,No Private Carter,Street,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-13T18:47:23.000,03 MANHATTAN,MANHATTAN,ONLINE,Unspecified,MANHATTAN,,,,,10002,157 RIVINGTON STREET,RIVINGTON STREET,ADDRESS,NEW YORK,1003480018,988290,201294,40.719181334647025,-73.98542574056125,"{'latitude': '40.719181334647025', 'longitude': '-73.98542574056125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SUFFOLK STREET,CLINTON STREET,SUFFOLK STREET,CLINTON STREET,RIVINGTON STREET,,,,,
58791057,2023-09-12T15:07:33.000,2023-11-14T11:34:36.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Car Service Company Complaint,Street,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-14T11:34:38.000,10 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10475,4100 HUTCHINSON RIVER PARKWAY EAST,HUTCHINSON RIVER PARKWAY EAST,ADDRESS,BRONX,2051350051,1032427,253734,40.86298443969784,-73.82582603395832,"{'latitude': '40.86298443969784', 'longitude': '-73.82582603395832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BOLLER AVENUE,EINSTEIN LOOP SOUTH,BOLLER AVENUE,EINSTEIN LOOP SOUTH,HUTCHINSON RIVER PARKWAY,"4100 HUTCHINSON RIVER PARKWAY EAST, BRONX, NY, 10475",,Car Service,,
58802954,2023-09-12T15:07:32.000,2023-09-13T12:25:00.000,DOT,Department of Transportation,Street Condition,Pothole,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-13T12:25:00.000,05 BROOKLYN,BROOKLYN,UNKNOWN,Unspecified,BROOKLYN,,,,,11207,755 NEW JERSEY AVENUE,NEW JERSEY AVENUE,ADDRESS,BROOKLYN,3043000056,1014407,180091,40.66093355020555,-73.89130389318575,"{'latitude': '40.66093355020555', 'longitude': '-73.89130389318575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HEGEMAN AVENUE,NEW LOTS AVENUE,,,,,N/A,,,
58795987,2023-09-12T15:07:28.000,2023-09-12T22:05:19.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T22:05:25.000,07 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11356,14 AVENUE,14 AVENUE,INTERSECTION,,,1028233,225403,40.78524591125151,-73.8411742475989,"{'latitude': '40.78524591125151', 'longitude': '-73.8411742475989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14 AVENUE,127 STREET,14 AVENUE,127 STREET,,,,,,
58796451,2023-09-12T15:07:17.000,2023-11-05T18:15:16.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-05T00:00:00.000,07 MANHATTAN,MANHATTAN,ONLINE,Unspecified,MANHATTAN,,,,,10025,660 WEST END AVENUE,WEST END AVENUE,ADDRESS,NEW YORK,1012400001,991190,228142,40.79287044850705,-73.97493630788182,"{'latitude': '40.79287044850705', 'longitude': '-73.97493630788182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58798767,2023-09-12T15:07:10.000,2023-09-12T20:58:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T20:58:54.000,12 BROOKLYN,BROOKLYN,MOBILE,Unspecified,BROOKLYN,,,,,11219,1060 39 STREET,39 STREET,ADDRESS,BROOKLYN,3055840025,986623,173804,40.64372814270173,-73.99144910684407,"{'latitude': '40.64372814270173', 'longitude': '-73.99144910684407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10 AVENUE,FORT HAMILTON PARKWAY,10 AVENUE,FORT HAMILTON PARKWAY,39 STREET,,,,,
58792241,2023-09-12T15:07:01.000,2023-09-24T09:10:58.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-24T00:00:00.000,04 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10452,1214 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,ADDRESS,BRONX,2025060022,1005474,244285,40.83715568860275,-73.9232988537014,"{'latitude': '40.83715568860275', 'longitude': '-73.9232988537014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58795881,2023-09-12T15:07:01.000,2023-09-12T20:40:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T20:40:31.000,11 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10469,2904 HERING AVENUE,HERING AVENUE,ADDRESS,BRONX,2045600007,1024705,255535,40.86796639626194,-73.85373239676368,"{'latitude': '40.86796639626194', 'longitude': '-73.85373239676368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARNOW AVENUE,ADEE AVENUE,ARNOW AVENUE,ADEE AVENUE,HERING AVENUE,,,,,
58796417,2023-09-12T15:07:01.000,2023-09-23T17:16:27.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,04 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10452,1214 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,ADDRESS,BRONX,2025060022,1005474,244285,40.83715568860275,-73.9232988537014,"{'latitude': '40.83715568860275', 'longitude': '-73.9232988537014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58794870,2023-09-12T15:07:01.000,2023-09-23T17:16:27.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-23T00:00:00.000,04 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10452,1214 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,ADDRESS,BRONX,2025060022,1005474,244285,40.83715568860275,-73.9232988537014,"{'latitude': '40.83715568860275', 'longitude': '-73.9232988537014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58793561,2023-09-12T15:07:01.000,2023-09-23T17:16:27.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,04 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10452,1214 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,ADDRESS,BRONX,2025060022,1005474,244285,40.83715568860275,-73.9232988537014,"{'latitude': '40.83715568860275', 'longitude': '-73.9232988537014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58792128,2023-09-12T15:07:01.000,2023-09-23T17:16:26.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-23T00:00:00.000,04 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10452,1214 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,ADDRESS,BRONX,2025060022,1005474,244285,40.83715568860275,-73.9232988537014,"{'latitude': '40.83715568860275', 'longitude': '-73.9232988537014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58790642,2023-09-12T15:07:01.000,2023-09-23T17:16:27.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,Closed,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-23T00:00:00.000,04 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10452,1214 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,ADDRESS,BRONX,2025060022,1005474,244285,40.83715568860275,-73.9232988537014,"{'latitude': '40.83715568860275', 'longitude': '-73.9232988537014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58792041,2023-09-12T15:07:01.000,2023-09-23T17:16:28.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-23T00:00:00.000,04 BRONX,BRONX,PHONE,Unspecified,BRONX,,,,,10452,1214 SHAKESPEARE AVENUE,SHAKESPEARE AVENUE,ADDRESS,BRONX,2025060022,1005474,244285,40.83715568860275,-73.9232988537014,"{'latitude': '40.83715568860275', 'longitude': '-73.9232988537014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58797886,2023-09-12T15:06:54.000,2023-09-24T18:45:50.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,11 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11204,1852 67 STREET,67 STREET,ADDRESS,BROOKLYN,3055690028,986948,164173,40.61729298925717,-73.99028184859193,"{'latitude': '40.61729298925717', 'longitude': '-73.99028184859193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58799290,2023-09-12T15:06:54.000,2023-09-24T18:45:50.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,11 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11204,1852 67 STREET,67 STREET,ADDRESS,BROOKLYN,3055690028,986948,164173,40.61729298925717,-73.99028184859193,"{'latitude': '40.61729298925717', 'longitude': '-73.99028184859193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58795131,2023-09-12T15:06:54.000,2023-09-12T15:12:52.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T15:12:54.000,08 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,4068290001,1037000,202363,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,
58792246,2023-09-12T15:06:54.000,2023-09-24T18:45:50.000,HPD,Department of Housing Preservation and Development,SAFETY,WINDOW GUARD BROKEN/MISSING,RESIDENTIAL BUILDING,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,11 BROOKLYN,BROOKLYN,ONLINE,Unspecified,BROOKLYN,,,,,11204,1852 67 STREET,67 STREET,ADDRESS,BROOKLYN,3055690028,986948,164173,40.61729298925717,-73.99028184859193,"{'latitude': '40.61729298925717', 'longitude': '-73.99028184859193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58793691,2023-09-12T15:06:51.000,2023-09-12T15:23:26.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T15:23:33.000,07 MANHATTAN,MANHATTAN,PHONE,Unspecified,MANHATTAN,,,,,10023,253 WEST   73 STREET,WEST   73 STREET,ADDRESS,NEW YORK,1011657501,988954,223485,40.78008970144342,-73.98301484480224,"{'latitude': '40.78008970144342', 'longitude': '-73.98301484480224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,WEST END AVENUE,BROADWAY,WEST END AVENUE,WEST   73 STREET,,,,,
58796177,2023-09-12T15:06:49.000,2023-09-12T15:40:23.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T15:40:29.000,Unspecified QUEENS,QUEENS,PHONE,Unspecified,QUEENS,,,,,11369,ASTORIA BOULEVARD,ASTORIA BOULEVARD,BLOCKFACE,,,,,,,,87 STREET,88 STREET,87 STREET,88 STREET,,,,,,
58792286,2023-09-12T15:06:48.000,2023-09-12T15:13:31.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T15:13:34.000,08 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,4068290001,1037000,202363,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,
58806823,2023-09-12T15:06:48.000,2023-09-13T12:10:00.000,DOT,Department of Transportation,Street Condition,Pothole,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-13T12:10:00.000,05 BROOKLYN,BROOKLYN,UNKNOWN,Unspecified,BROOKLYN,,,,,11207,422 NEW LOTS AVENUE,NEW LOTS AVENUE,ADDRESS,BROOKLYN,3043000004,1014212,180593,40.662312090332904,-73.89200450821808,"{'latitude': '40.662312090332904', 'longitude': '-73.89200450821808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW JERSEY AVENUE,VERMONT STREET,,,,,N/A,,,
58795132,2023-09-12T15:06:46.000,2023-09-12T15:13:48.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T15:13:55.000,08 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,4068290001,1037000,202363,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,
58793700,2023-09-12T15:06:38.000,2023-09-12T15:13:09.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T15:13:14.000,08 QUEENS,QUEENS,ONLINE,Unspecified,QUEENS,,,,,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,4068290001,1037000,202363,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,
58791722,2023-09-12T15:06:36.000,2023-09-12T15:40:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T15:40:09.000,01 BROOKLYN,BROOKLYN,MOBILE,Unspecified,BROOKLYN,,,,,11222,92 INDIA STREET,INDIA STREET,ADDRESS,BROOKLYN,3025400018,996285,206014,40.7321293224597,-73.95657542051576,"{'latitude': '40.7321293224597', 'longitude': '-73.95657542051576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRANKLIN STREET,MANHATTAN AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,INDIA STREET,,,,,
