unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date
58970011,2023-09-30T18:39:46.000,2023-09-30T18:57:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249,120 SOUTH    2 STREET,SOUTH    2 STREET,BERRY STREET,BEDFORD AVENUE,BERRY STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,SOUTH    2 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T18:57:25.000,01 BROOKLYN,3024177501,BROOKLYN,994534,199248,ONLINE,Unspecified,BROOKLYN,40.713560500323354,-73.96290370085248,"{'latitude': '40.713560500323354', 'longitude': '-73.96290370085248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58975727,2023-09-30T18:39:37.000,2023-09-30T19:10:05.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10009,1141 FDR DRIVE,FDR DRIVE,EAST   10 STREET PEDESTRIAN OVPS,FDR DRIVE SB ENTRANCE E   14 ST,EAST   10 STREET PEDESTRIAN OVPS,FDR DRIVE SB ENTRANCE E   14 ST,ADDRESS,NEW YORK,FRANKLIN D ROOSEVELT DRIVE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T19:10:09.000,03 MANHATTAN,1003670001,MANHATTAN,991835,203510,MOBILE,Unspecified,MANHATTAN,40.725261389582215,-73.9726346919091,"{'latitude': '40.725261389582215', 'longitude': '-73.9726346919091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58975310,2023-09-30T18:39:33.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Odor,Restaurant/Bar/Deli/Bakery,11231,338 UNION STREET,UNION STREET,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,UNION STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-10-02T09:39:39.000,06 BROOKLYN,3004360010,BROOKLYN,986028,187567,MOBILE,Unspecified,BROOKLYN,40.681504673492704,-73.99358950675027,"{'latitude': '40.681504673492704', 'longitude': '-73.99358950675027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59460940,2023-09-30T18:39:15.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11217,682 SACKETT STREET,SACKETT STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,SACKETT STREET,Closed,,2023-10-03T00:00:00.000,06 BROOKLYN,3009520012,BROOKLYN,989291,186191,ONLINE,Unspecified,BROOKLYN,40.67772660861773,-73.98182594714243,"{'latitude': '40.67772660861773', 'longitude': '-73.98182594714243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976593,2023-09-30T18:39:14.000,2023-10-03T10:26:22.000,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11215,77 10 STREET,10 STREET,DEAD END,2 AVENUE,DEAD END,2 AVENUE,ADDRESS,BROOKLYN,10 STREET,Closed,This request required re-assignment to a new DOT unit.,2023-10-03T10:26:30.000,06 BROOKLYN,3010070029,BROOKLYN,985721,184250,ONLINE,Unspecified,BROOKLYN,40.67240031376391,-73.9946971044233,"{'latitude': '40.67240031376391', 'longitude': '-73.9946971044233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58977635,2023-09-30T18:39:01.000,2023-11-21T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11104,47-55 39 PLACE,39 PLACE,,,,,ADDRESS,SUNNYSIDE,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-21T00:00:00.000,02 QUEENS,4001997501,QUEENS,1004819,209223,UNKNOWN,Unspecified,QUEENS,40.74092150256974,-73.92577331828451,"{'latitude': '40.74092150256974', 'longitude': '-73.92577331828451', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58971753,2023-09-30T18:38:36.000,2023-10-04T07:18:41.000,DOT,Department of Transportation,Street Condition,Blocked - Construction,Street,11249,42 PENN STREET,PENN STREET,WILLIAMSBURG ST EAST,WYTHE AVENUE,WILLIAMSBURG ST EAST,WYTHE AVENUE,ADDRESS,BROOKLYN,PENN STREET,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-04T07:18:46.000,01 BROOKLYN,3022160017,BROOKLYN,995081,194490,ONLINE,Unspecified,BROOKLYN,40.70050026260937,-73.9609382238569,"{'latitude': '40.70050026260937', 'longitude': '-73.9609382238569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58974451,2023-09-30T18:38:22.000,2023-09-30T23:10:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10471,6147 LIEBIG AVENUE,LIEBIG AVENUE,WEST  261 STREET,WEST  263 STREET,WEST  261 STREET,WEST  263 STREET,ADDRESS,BRONX,LIEBIG AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T23:10:36.000,08 BRONX,2058861409,BRONX,1011554,271023,PHONE,Unspecified,BRONX,40.91052652037968,-73.90121746827796,"{'latitude': '40.91052652037968', 'longitude': '-73.90121746827796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58968880,2023-09-30T18:38:21.000,2023-09-30T19:00:06.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10030,2647 8 AVENUE,8 AVENUE,WEST  141 STREET,WEST  142 STREET,WEST  141 STREET,WEST  142 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T19:00:08.000,10 MANHATTAN,1020430013,MANHATTAN,999836,238188,ONLINE,Unspecified,MANHATTAN,40.82043292062287,-73.94368810873968,"{'latitude': '40.82043292062287', 'longitude': '-73.94368810873968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58977293,2023-09-30T18:38:13.000,2023-09-30T19:31:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207,600 WILSON AVENUE,WILSON AVENUE,SCHAEFER STREET,DECATUR STREET,SCHAEFER STREET,DECATUR STREET,ADDRESS,BROOKLYN,WILSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T19:32:02.000,04 BROOKLYN,3034290034,BROOKLYN,1010052,190683,ONLINE,Unspecified,BROOKLYN,40.6900199489067,-73.90696023560007,"{'latitude': '40.6900199489067', 'longitude': '-73.90696023560007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972509,2023-09-30T18:38:06.000,2023-09-30T19:20:22.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10463,3114 BAILEY AVENUE,BAILEY AVENUE,WEST  231 STREET,SUMMIT PLACE,WEST  231 STREET,SUMMIT PLACE,ADDRESS,BRONX,BAILEY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T19:20:27.000,08 BRONX,2032610031,BRONX,1011327,259315,ONLINE,Unspecified,BRONX,40.87839250277802,-73.90208607260666,"{'latitude': '40.87839250277802', 'longitude': '-73.90208607260666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972508,2023-09-30T18:37:59.000,2023-09-30T19:06:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10016,30 EAST   30 STREET,EAST   30 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   30 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T19:06:10.000,05 MANHATTAN,1008590026,MANHATTAN,988536,210746,MOBILE,Unspecified,MANHATTAN,40.74512463850905,-73.98453227710138,"{'latitude': '40.74512463850905', 'longitude': '-73.98453227710138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58969462,2023-09-30T18:37:33.000,2023-10-03T12:32:56.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,10312,770 HUGUENOT AVENUE,HUGUENOT AVENUE,DRUMGOOLE ROAD WEST,CARLTON COURT,DRUMGOOLE ROAD WEST,CARLTON COURT,ADDRESS,STATEN ISLAND,HUGUENOT AVENUE,Closed,The Department of Sanitation has removed illegal postings from the location. The Department will issue a Notice of Violation to the responsible party once it is identified.,2023-10-03T12:33:01.000,03 STATEN ISLAND,5068270032,STATEN ISLAND,930418,134468,ONLINE,Unspecified,STATEN ISLAND,40.53559568323744,-74.19366510407113,"{'latitude': '40.53559568323744', 'longitude': '-74.19366510407113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58973040,2023-09-30T18:37:25.000,2023-10-02T11:27:42.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10036,308 WEST   48 STREET,WEST   48 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   48 STREET,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-10-02T11:27:46.000,04 MANHATTAN,1010380137,MANHATTAN,987721,216609,MOBILE,Unspecified,MANHATTAN,40.76121744403549,-73.98747049980011,"{'latitude': '40.76121744403549', 'longitude': '-73.98747049980011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59442437,2023-09-30T18:37:22.000,,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11238,416 ADELPHI STREET,ADELPHI STREET,GREENE AVENUE,FULTON STREET,GREENE AVENUE,FULTON STREET,ADDRESS,BROOKLYN,ADELPHI STREET,In Progress,,,02 BROOKLYN,3019570047,BROOKLYN,992489,188914,PHONE,Unspecified,BROOKLYN,40.68519822546021,-73.97029303693441,"{'latitude': '40.68519822546021', 'longitude': '-73.97029303693441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976363,2023-09-30T18:36:52.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,10456,1103 SHERIDAN AVENUE,SHERIDAN AVENUE,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-30T00:00:00.000,04 BRONX,2024560095,BRONX,1006891,242280,ONLINE,Unspecified,BRONX,40.831649025352846,-73.91818474570302,"{'latitude': '40.831649025352846', 'longitude': '-73.91818474570302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58976508,2023-09-30T18:36:45.000,2023-09-30T18:36:45.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,11422,243-45 144 AVENUE,144 AVENUE,243 STREET,249 STREET,243 STREET,249 STREET,ADDRESS,ROSEDALE,144 AVENUE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-30T18:36:45.000,13 QUEENS,4135700040,QUEENS,1056662,179909,MOBILE,Unspecified,QUEENS,40.660189261798166,-73.73900506373084,"{'latitude': '40.660189261798166', 'longitude': '-73.73900506373084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58970296,2023-09-30T18:36:44.000,2023-10-04T15:04:54.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11218,102 ALBEMARLE ROAD,ALBEMARLE ROAD,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-04T00:00:00.000,12 BROOKLYN,3053340001,BROOKLYN,989898,174314,ONLINE,Unspecified,BROOKLYN,40.64512649981427,-73.97964751072021,"{'latitude': '40.64512649981427', 'longitude': '-73.97964751072021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58973104,2023-09-30T18:36:35.000,2023-09-30T20:04:07.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,11373,89-54 ELMHURST AVENUE,ELMHURST AVENUE,CASE STREET,ROOSEVELT AVENUE,CASE STREET,ROOSEVELT AVENUE,ADDRESS,ELMHURST,ELMHURST AVENUE,Closed,N/A,2023-09-30T20:04:11.000,04 QUEENS,4015510001,QUEENS,1018503,211887,PHONE,Unspecified,QUEENS,40.74819109597497,-73.87637879775227,"{'latitude': '40.74819109597497', 'longitude': '-73.87637879775227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58975737,2023-09-30T18:36:31.000,2023-09-30T21:58:30.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11222,202 GREEN STREET,GREEN STREET,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,ADDRESS,BROOKLYN,GREEN STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T21:58:35.000,01 BROOKLYN,3025230023,BROOKLYN,997187,206652,ONLINE,Unspecified,BROOKLYN,40.73387920211913,-73.9533196060235,"{'latitude': '40.73387920211913', 'longitude': '-73.9533196060235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972964,2023-09-30T18:36:10.000,2023-10-04T07:20:52.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11249,77 WALLABOUT STREET,WALLABOUT STREET,FRANKLIN AVENUE,LYNCH STREET,FRANKLIN AVENUE,LYNCH STREET,ADDRESS,BROOKLYN,WALLABOUT STREET,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-04T07:20:56.000,01 BROOKLYN,3022307507,BROOKLYN,995737,194124,ONLINE,Unspecified,BROOKLYN,40.69949485101278,-73.9585729980974,"{'latitude': '40.69949485101278', 'longitude': '-73.9585729980974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58975229,2023-09-30T18:36:00.000,2023-09-30T18:36:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10459,830 EAST  163 STREET,EAST  163 STREET,,,,,ADDRESS,BRONX,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-30T00:00:00.000,03 BRONX,2026770070,BRONX,1011616,238851,UNKNOWN,Unspecified,BRONX,40.822224027258486,-73.90112454024609,"{'latitude': '40.822224027258486', 'longitude': '-73.90112454024609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
59448892,2023-09-30T18:35:53.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Water Supply,Building-Wide,11218,102 ALBEMARLE ROAD,ALBEMARLE ROAD,MCDONALD AVENUE,EAST    2 STREET,MCDONALD AVENUE,EAST    2 STREET,ADDRESS,BROOKLYN,ALBEMARLE ROAD,Closed,,2023-10-04T00:00:00.000,12 BROOKLYN,3053340001,BROOKLYN,989898,174314,ONLINE,Unspecified,BROOKLYN,40.64512649981427,-73.97964751072021,"{'latitude': '40.64512649981427', 'longitude': '-73.97964751072021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58977278,2023-09-30T18:35:42.000,2023-09-30T18:49:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,200 WEST  125 STREET,WEST  125 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  125 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T18:49:50.000,10 MANHATTAN,1019300030,MANHATTAN,998474,234053,MOBILE,Unspecified,MANHATTAN,40.80908580180059,-73.94861774822319,"{'latitude': '40.80908580180059', 'longitude': '-73.94861774822319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58972135,2023-09-30T18:35:17.000,2023-09-30T19:17:17.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235,1521 BRIGHTWATER AVENUE,BRIGHTWATER AVENUE,BRIGHTON   15 STREET,DEAD END,BRIGHTON   15 STREET,DEAD END,ADDRESS,BROOKLYN,BRIGHTWATER AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T19:17:20.000,13 BROOKLYN,3087230410,BROOKLYN,996913,149034,PHONE,Unspecified,BROOKLYN,40.575730855894754,-73.95441646357214,"{'latitude': '40.575730855894754', 'longitude': '-73.95441646357214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58969775,2023-09-30T18:35:00.000,2023-10-02T09:42:00.000,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Hanging,,11433,,,,,LIBERTY AVENUE,GUY R BREWER BOULEVARD,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-02T09:42:00.000,12 QUEENS,,QUEENS,1041191,194823,UNKNOWN,Unspecified,QUEENS,40.70123769868413,-73.79464101538265,"{'latitude': '40.70123769868413', 'longitude': '-73.79464101538265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58971918,2023-09-30T18:34:50.000,2023-10-03T12:30:13.000,DSNY,Department of Sanitation,Illegal Posting,Poster or Sign,Sidewalk,10312,757 HUGUENOT AVENUE,HUGUENOT AVENUE,DARLINGTON AVENUE,DRUMGOOLE ROAD WEST,DARLINGTON AVENUE,DRUMGOOLE ROAD WEST,ADDRESS,STATEN ISLAND,HUGUENOT AVENUE,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-10-03T12:30:17.000,03 STATEN ISLAND,5063330156,STATEN ISLAND,930364,134632,ONLINE,Unspecified,STATEN ISLAND,40.536045503595965,-74.19386067866508,"{'latitude': '40.536045503595965', 'longitude': '-74.19386067866508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58970613,2023-09-30T18:34:25.000,2023-10-02T12:37:37.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11432,185-19 HILLSIDE AVENUE,HILLSIDE AVENUE,184 PLACE,186 STREET,184 PLACE,186 STREET,ADDRESS,JAMAICA,HILLSIDE AVENUE,Closed,The Department of Sanitation cleaned the location.,2023-10-02T12:37:42.000,08 QUEENS,4099540056,QUEENS,1046237,199647,PHONE,Unspecified,QUEENS,40.71444448670634,-73.77639816990789,"{'latitude': '40.71444448670634', 'longitude': '-73.77639816990789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
