unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
58828357,2023-09-16T08:55:25.000,2023-09-16T11:45:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221,32 STARR STREET,STARR STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T11:45:09.000,04 BROOKLYN,3031960022,BROOKLYN,1004373,194576,ONLINE,Unspecified,BROOKLYN,40.700720060881764,-73.92742657402445,"{'latitude': '40.700720060881764', 'longitude': '-73.92742657402445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,STARR STREET,,,,,,
58834257,2023-09-16T08:55:19.000,2023-09-19T14:42:30.000,DSNY,Department of Sanitation,Missed Collection,Bulky Recycling,Street,11691,8 HIGHLAND COURT,HIGHLAND COURT,ADDRESS,FAR ROCKAWAY,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-16T13:17:07.000,14 QUEENS,4157830068,QUEENS,1051178,156533,ONLINE,Unspecified,QUEENS,40.59607045941994,-73.75900276802915,"{'latitude': '40.59607045941994', 'longitude': '-73.75900276802915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WATJEAN COURT,DUNE STREET,WATJEAN COURT,DUNE STREET,HIGHLAND COURT,,,,,,
58828511,2023-09-16T08:55:18.000,2023-10-21T10:26:31.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11423,102-48 187 STREET,187 STREET,ADDRESS,HOLLIS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-21T00:00:00.000,12 QUEENS,4103650034,QUEENS,1047886,197144,PHONE,Unspecified,QUEENS,40.70756266292576,-73.77047352011327,"{'latitude': '40.70756266292576', 'longitude': '-73.77047352011327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58832526,2023-09-16T08:55:17.000,2023-09-18T20:48:04.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11411,117-02 227 STREET,227 STREET,ADDRESS,CAMBRIA HEIGHTS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-18T00:00:00.000,13 QUEENS,4127430006,QUEENS,1057967,191861,PHONE,Unspecified,QUEENS,40.69298388486469,-73.7341707448902,"{'latitude': '40.69298388486469', 'longitude': '-73.7341707448902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58833385,2023-09-16T08:55:04.000,2023-09-16T09:27:40.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11216,1340 PACIFIC STREET,PACIFIC STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T09:27:45.000,08 BROOKLYN,3012080017,BROOKLYN,999230,186090,ONLINE,Unspecified,BROOKLYN,40.67743814692426,-73.94599362239096,"{'latitude': '40.67743814692426', 'longitude': '-73.94599362239096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK AVENUE,BROOKLYN AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,PACIFIC STREET,,,,,,
58835163,2023-09-16T08:55:01.000,2023-09-18T21:30:00.000,DOT,Department of Transportation,Street Condition,Pothole,,11206,,,INTERSECTION,BROOKLYN,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T21:30:00.000,01 BROOKLYN,,BROOKLYN,1000095,196198,UNKNOWN,Unspecified,BROOKLYN,40.70518076337023,-73.94285132278691,"{'latitude': '40.70518076337023', 'longitude': '-73.94285132278691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,GRAHAM AVENUE,MC KIBBIN STREET,,N/A,,,,,
58832585,2023-09-16T08:55:01.000,2023-09-16T20:06:27.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11413,223-15 134 ROAD,134 ROAD,ADDRESS,SPRINGFIELD GARDENS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T20:06:31.000,13 QUEENS,4131030001,QUEENS,1054523,186063,PHONE,Unspecified,QUEENS,40.677097782944905,-73.7466504769599,"{'latitude': '40.677097782944905', 'longitude': '-73.7466504769599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",223 STREET,224 STREET,223 STREET,224 STREET,134 ROAD,,,,,,
58831819,2023-09-16T08:54:48.000,2023-09-16T17:40:59.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10465,208 HOSMER AVENUE,HOSMER AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T17:41:04.000,10 BRONX,2056070038,BRONX,1032363,235489,MOBILE,Unspecified,BRONX,40.812907658363365,-73.82618829274384,"{'latitude': '40.812907658363365', 'longitude': '-73.82618829274384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SCHURZ AVENUE,HARDING AVENUE,SCHURZ AVENUE,HARDING AVENUE,HOSMER AVENUE,,,,,,
58834021,2023-09-16T08:54:34.000,2023-09-20T14:10:56.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,10013,310 WEST BROADWAY,WEST BROADWAY,ADDRESS,NEW YORK,Closed,See notes for information.,2023-09-20T14:10:58.000,02 MANHATTAN,1002270028,MANHATTAN,983045,202216,PHONE,Unspecified,MANHATTAN,40.72171284280231,-74.0043471905032,"{'latitude': '40.72171284280231', 'longitude': '-74.0043471905032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CANAL STREET,GRAND STREET,CANAL STREET,GRAND STREET,WEST BROADWAY,,"310 WEST BROADWAY, MANHATTAN (NEW YORK), NY, 10013",,,,
58826544,2023-09-16T08:54:33.000,2023-09-23T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,11104,41-25 44 STREET,44 STREET,ADDRESS,SUNNYSIDE,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-23T00:00:00.000,02 QUEENS,4001570009,QUEENS,1006441,211259,UNKNOWN,Unspecified,QUEENS,40.746505890326006,-73.91991334545592,"{'latitude': '40.746505890326006', 'longitude': '-73.91991334545592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,
58829137,2023-09-16T08:54:33.000,2023-09-16T08:54:33.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11361,212-21 42 AVENUE,42 AVENUE,ADDRESS,BAYSIDE,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-16T00:00:00.000,11 QUEENS,4062270330,QUEENS,1047358,217150,UNKNOWN,Unspecified,QUEENS,40.76247779510477,-73.77219027664111,"{'latitude': '40.76247779510477', 'longitude': '-73.77219027664111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,
58836891,2023-09-16T08:54:14.000,2023-09-16T09:41:31.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11208,498 ELTON STREET,ELTON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T09:41:35.000,05 BROOKLYN,3040490136,BROOKLYN,1016809,183650,PHONE,Unspecified,BROOKLYN,40.670693699144984,-73.88262908852406,"{'latitude': '40.670693699144984', 'longitude': '-73.88262908852406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,ELTON STREET,,,,,,
58833086,2023-09-16T08:53:54.000,2023-09-16T17:40:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11415,84-32 124 STREET,124 STREET,ADDRESS,KEW GARDENS,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T17:40:30.000,09 QUEENS,4092390025,QUEENS,1031938,196052,MOBILE,Unspecified,QUEENS,40.70466571130579,-73.82800336885613,"{'latitude': '40.70466571130579', 'longitude': '-73.82800336885613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",METROPOLITAN AVENUE,85 AVENUE,METROPOLITAN AVENUE,85 AVENUE,124 STREET,,,,,,
58826591,2023-09-16T08:53:20.000,2023-09-16T09:27:45.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,878 EAST   54 STREET,EAST   54 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T09:27:50.000,18 BROOKLYN,3079710030,BROOKLYN,1005097,171283,PHONE,Unspecified,BROOKLYN,40.63678432279401,-73.92488750861094,"{'latitude': '40.63678432279401', 'longitude': '-73.92488750861094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FOSTER AVENUE,GLENWOOD ROAD,FOSTER AVENUE,GLENWOOD ROAD,EAST   54 STREET,,,,,,
58832867,2023-09-16T08:53:19.000,2023-09-18T12:14:38.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11222,136 FRANKLIN STREET,FRANKLIN STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation collected the requested items.,2023-09-18T11:40:58.000,01 BROOKLYN,3025630005,BROOKLYN,996020,205078,ONLINE,Unspecified,BROOKLYN,40.72956058862036,-73.9575332282816,"{'latitude': '40.72956058862036', 'longitude': '-73.9575332282816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MILTON STREET,GREENPOINT AVENUE,MILTON STREET,GREENPOINT AVENUE,FRANKLIN STREET,,,,,,
58836483,2023-09-16T08:53:08.000,2023-09-16T09:18:52.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11694,320 BEACH  100 STREET,BEACH  100 STREET,ADDRESS,FAR ROCKAWAY,Closed,The Police Department responded to the complaint and a report was prepared.,2023-09-16T09:18:57.000,14 QUEENS,4161550021,QUEENS,1033703,152775,MOBILE,Unspecified,QUEENS,40.585870257596675,-73.82195480282432,"{'latitude': '40.585870257596675', 'longitude': '-73.82195480282432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CROSS BAY BRIDGE EXIT RAMP,BEACH  100 STREET,CROSS BAY BRIDGE EXIT RAMP,BEACH  100 STREET,BEACH  100 STREET,,,,,,
58830307,2023-09-16T08:53:00.000,2023-09-18T13:20:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11361,206-43 46 ROAD,46 ROAD,ADDRESS,BAYSIDE,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-18T13:20:00.000,11 QUEENS,4073080062,QUEENS,1046513,214671,ONLINE,Unspecified,QUEENS,40.755679588276415,-73.77526353583151,"{'latitude': '40.755679588276415', 'longitude': '-73.77526353583151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",206 ST,OCEANIA ST,,,,,,,,,
58833902,2023-09-16T08:52:37.000,2023-10-02T08:18:04.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11691,19-15 SEAGIRT BOULEVARD,SEAGIRT BOULEVARD,ADDRESS,FAR ROCKAWAY,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,14 QUEENS,4158100030,QUEENS,1052735,156194,PHONE,Unspecified,QUEENS,40.59512808199396,-73.75339972090964,"{'latitude': '40.59512808199396', 'longitude': '-73.75339972090964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58827538,2023-09-16T08:52:36.000,2023-09-18T11:56:28.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,Street,11205,460 LAFAYETTE AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T10:54:46.000,03 BROOKLYN,3019500013,BROOKLYN,996271,190395,ONLINE,Unspecified,BROOKLYN,40.689258902023866,-73.95665382226932,"{'latitude': '40.689258902023866', 'longitude': '-73.95665382226932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRANKLIN AVENUE,SKILLMAN STREET,FRANKLIN AVENUE,SKILLMAN STREET,LAFAYETTE AVENUE,,,,,,
58835138,2023-09-16T08:52:17.000,2023-09-18T20:48:03.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11411,117-02 227 STREET,227 STREET,ADDRESS,CAMBRIA HEIGHTS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-18T00:00:00.000,13 QUEENS,4127430006,QUEENS,1057967,191861,PHONE,Unspecified,QUEENS,40.69298388486469,-73.7341707448902,"{'latitude': '40.69298388486469', 'longitude': '-73.7341707448902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58827775,2023-09-16T08:52:09.000,2023-09-16T18:14:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11416,95-32 81 STREET,81 STREET,ADDRESS,OZONE PARK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-16T18:14:44.000,09 QUEENS,4090080021,QUEENS,1023353,188184,PHONE,Unspecified,QUEENS,40.68311200393659,-73.8590125604383,"{'latitude': '40.68311200393659', 'longitude': '-73.8590125604383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,81 STREET,,,,,,
58835456,2023-09-16T08:52:07.000,2023-09-18T11:46:05.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11249,98 NORTH   11 STREET,NORTH   11 STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T11:46:08.000,01 BROOKLYN,3022960012,BROOKLYN,996065,202068,MOBILE,Unspecified,BROOKLYN,40.72129881072798,-73.95737615043967,"{'latitude': '40.72129881072798', 'longitude': '-73.95737615043967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WYTHE AVENUE,BERRY STREET,WYTHE AVENUE,BERRY STREET,NORTH   11 STREET,,,,,,
58832868,2023-09-16T08:51:57.000,2023-09-20T10:13:13.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10011,100 WEST   18 STREET,WEST   18 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-17T13:17:27.000,04 MANHATTAN,1007937507,MANHATTAN,985511,208891,ONLINE,Unspecified,MANHATTAN,40.74003407491795,-73.99544953144043,"{'latitude': '40.74003407491795', 'longitude': '-73.99544953144043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,WEST   18 STREET,,,,,,
58833110,2023-09-16T08:51:51.000,2023-09-16T14:05:15.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11416,101-35 92 STREET,92 STREET,ADDRESS,OZONE PARK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T14:05:19.000,09 QUEENS,4090990056,QUEENS,1026306,188224,MOBILE,Unspecified,QUEENS,40.68320825660579,-73.84836517101188,"{'latitude': '40.68320825660579', 'longitude': '-73.84836517101188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,92 STREET,,,,,,
58831898,2023-09-16T08:51:46.000,2023-09-16T10:26:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11232,4018 3 AVENUE,3 AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-16T10:26:21.000,07 BROOKLYN,3007120043,BROOKLYN,981772,177230,PHONE,Unspecified,BROOKLYN,40.653131741745995,-74.00893050985545,"{'latitude': '40.653131741745995', 'longitude': '-74.00893050985545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40 STREET,41 STREET,40 STREET,41 STREET,3 AVENUE,,,,,,
58827788,2023-09-16T08:51:38.000,2023-09-16T09:55:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11208,268 LINWOOD STREET,LINWOOD STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T09:55:10.000,05 BROOKLYN,3039550034,BROOKLYN,1016540,186819,MOBILE,Unspecified,BROOKLYN,40.679392868193354,-73.8835836147724,"{'latitude': '40.679392868193354', 'longitude': '-73.8835836147724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FULTON STREET,FOLSOM PLACE,FULTON STREET,FOLSOM PLACE,LINWOOD STREET,,,,,,
58829157,2023-09-16T08:51:32.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Posted Notice Or Order Removed/Tampered With,,11233,1906 EASTERN PARKWAY,EASTERN PARKWAY,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-03T00:00:00.000,16 BROOKLYN,3015710016,BROOKLYN,1009774,186012,UNKNOWN,Unspecified,BROOKLYN,40.677199932142365,-73.9079803721944,"{'latitude': '40.677199932142365', 'longitude': '-73.9079803721944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58834168,2023-09-16T08:50:57.000,2023-09-19T12:31:28.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11225,183 EMPIRE BOULEVARD,EMPIRE BOULEVARD,ADDRESS,BROOKLYN,Closed,The Department of Sanitation cleaned the location.,2023-09-19T12:31:29.000,09 BROOKLYN,3013070068,BROOKLYN,996479,181050,MOBILE,Unspecified,BROOKLYN,40.66360870380869,-73.95592075756804,"{'latitude': '40.66360870380869', 'longitude': '-73.95592075756804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,EMPIRE BOULEVARD,,,,,,
58833226,2023-09-16T08:50:52.000,2023-09-16T09:10:15.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11232,206 19 STREET,19 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-16T09:10:20.000,07 BROOKLYN,3006370025,BROOKLYN,986104,180865,MOBILE,Unspecified,BROOKLYN,40.66310917088598,-73.99331733583277,"{'latitude': '40.66310917088598', 'longitude': '-73.99331733583277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,19 STREET,,,,,,
