unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,facility_type
58972367,2023-09-30T23:36:35.000,2023-10-01T01:25:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,104-35 124 STREET,124 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,ADDRESS,SOUTH RICHMOND HILL,124 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T01:25:46.000,10 QUEENS,4095780075,QUEENS,1034178,189777,MOBILE,Unspecified,QUEENS,40.68742997472471,-73.8199708812096,"{'latitude': '40.68742997472471', 'longitude': '-73.8199708812096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58970647,2023-09-30T23:36:35.000,2023-10-02T13:40:54.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10312,254 NIPPON AVENUE,NIPPON AVENUE,EDGEGROVE AVENUE,DARLINGTON AVENUE,EDGEGROVE AVENUE,DARLINGTON AVENUE,ADDRESS,STATEN ISLAND,NIPPON AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-10-02T06:48:44.000,03 STATEN ISLAND,5063330028,STATEN ISLAND,930950,135162,ONLINE,Unspecified,STATEN ISLAND,40.537503791158194,-74.1917566613993,"{'latitude': '40.537503791158194', 'longitude': '-74.1917566613993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58976069,2023-09-30T23:36:32.000,2023-10-01T00:02:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,111 ST MARKS PLACE,ST MARKS PLACE,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,ST MARKS PLACE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-10-01T00:02:57.000,03 MANHATTAN,1004360041,MANHATTAN,988517,204257,ONLINE,Unspecified,MANHATTAN,40.72731394564686,-73.98460496178762,"{'latitude': '40.72731394564686', 'longitude': '-73.98460496178762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58976850,2023-09-30T23:36:31.000,2023-09-30T23:58:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10470,4619 MATILDA AVENUE,MATILDA AVENUE,EAST  240 STREET,EAST  241 STREET,EAST  240 STREET,EAST  241 STREET,ADDRESS,BRONX,MATILDA AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T23:58:47.000,12 BRONX,2050790062,BRONX,1024893,268385,PHONE,Unspecified,BRONX,40.90323470530758,-73.85297469269463,"{'latitude': '40.90323470530758', 'longitude': '-73.85297469269463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58976554,2023-09-30T23:36:23.000,2023-10-01T03:16:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,1134 WARD AVENUE,WARD AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,ADDRESS,BRONX,WARD AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T03:16:31.000,09 BRONX,2037420018,BRONX,1018307,240691,MOBILE,Unspecified,BRONX,40.8272510360031,-73.87694013260781,"{'latitude': '40.8272510360031', 'longitude': '-73.87694013260781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58970791,2023-09-30T23:36:22.000,2023-10-01T00:16:29.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,11209,9921 4 AVENUE,4 AVENUE,99 STREET,100 STREET,99 STREET,100 STREET,ADDRESS,BROOKLYN,4 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-10-01T00:16:33.000,10 BROOKLYN,3061357501,BROOKLYN,975006,162695,MOBILE,Unspecified,BROOKLYN,40.61323177376008,-74.03329471026068,"{'latitude': '40.61323177376008', 'longitude': '-74.03329471026068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58972422,2023-09-30T23:36:21.000,2023-10-01T01:07:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,49-11 BROADWAY,BROADWAY,49 STREET,51 STREET,49 STREET,51 STREET,ADDRESS,WOODSIDE,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T01:07:03.000,01 QUEENS,4007380050,QUEENS,1008765,214525,ONLINE,Unspecified,QUEENS,40.755464093145434,-73.91151419802034,"{'latitude': '40.755464093145434', 'longitude': '-73.91151419802034', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971163,2023-09-30T23:36:19.000,2023-10-01T00:32:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,646 DEAN STREET,DEAN STREET,CARLTON AVENUE,VANDERBILT AVENUE,CARLTON AVENUE,VANDERBILT AVENUE,ADDRESS,BROOKLYN,DEAN STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-10-01T00:32:27.000,08 BROOKLYN,3011370040,BROOKLYN,992852,187164,ONLINE,Unspecified,BROOKLYN,40.68039452896444,-73.96898641953202,"{'latitude': '40.68039452896444', 'longitude': '-73.96898641953202', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
59438516,2023-09-30T23:36:14.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Plumbing,Toilet,Apartment,10452,935 SUMMIT AVENUE,SUMMIT AVENUE,WEST  161 STREET,WEST  162 STREET,WEST  161 STREET,WEST  162 STREET,ADDRESS,BRONX,SUMMIT AVENUE,Closed,,2023-10-16T00:00:00.000,04 BRONX,2025230067,BRONX,1003324,242289,PHONE,Unspecified,BRONX,40.831682151607964,-73.93107438401292,"{'latitude': '40.831682151607964', 'longitude': '-73.93107438401292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971239,2023-09-30T23:36:12.000,2023-10-01T00:10:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,317 FRANKLIN AVENUE,FRANKLIN AVENUE,LAFAYETTE AVENUE,CLIFTON PLACE,LAFAYETTE AVENUE,CLIFTON PLACE,ADDRESS,BROOKLYN,FRANKLIN AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-10-01T00:10:43.000,03 BROOKLYN,3019500003,BROOKLYN,996134,190193,ONLINE,Unspecified,BROOKLYN,40.68870464353258,-73.95714818286503,"{'latitude': '40.68870464353258', 'longitude': '-73.95714818286503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58974047,2023-09-30T23:36:12.000,2023-10-05T15:31:58.000,TLC,Taxi and Limousine Commission,Lost Property,Other,Taxi,10128,2 AVENUE,2 AVENUE,2 AVENUE,EAST   96 STREET,2 AVENUE,EAST   96 STREET,INTERSECTION,,,Closed,See notes for information.,2023-10-05T15:32:01.000,08 MANHATTAN,,MANHATTAN,998903,225003,ONLINE,Unspecified,MANHATTAN,40.78424531346722,-73.94708779204923,"{'latitude': '40.78424531346722', 'longitude': '-73.94708779204923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,"2 AVENUE AND EAST   96 STREET, MANHATTAN, NY, 10128",
58974950,2023-09-30T23:35:47.000,2023-09-30T23:52:50.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10029,1544 MADISON AVENUE,MADISON AVENUE,EAST  104 STREET,EAST  105 STREET,EAST  104 STREET,EAST  105 STREET,ADDRESS,NEW YORK,MADISON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:52:52.000,11 MANHATTAN,1016100055,MANHATTAN,998014,228028,MOBILE,Unspecified,MANHATTAN,40.79254955543749,-73.95029178540219,"{'latitude': '40.79254955543749', 'longitude': '-73.95029178540219', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973463,2023-09-30T23:35:44.000,2023-09-30T23:42:11.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11205,30 KOSCIUSKO STREET,KOSCIUSKO STREET,SPENCER COURT,NOSTRAND AVENUE,SPENCER COURT,NOSTRAND AVENUE,ADDRESS,BROOKLYN,KOSCIUSZKO STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T23:42:15.000,03 BROOKLYN,3017830020,BROOKLYN,997063,190789,MOBILE,Unspecified,BROOKLYN,40.69033923006802,-73.9537972234409,"{'latitude': '40.69033923006802', 'longitude': '-73.9537972234409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58969648,2023-09-30T23:35:35.000,2023-10-01T00:15:30.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10025,708 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST   94 STREET,WEST   95 STREET,WEST   94 STREET,WEST   95 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-10-01T00:15:35.000,07 MANHATTAN,1012420031,MANHATTAN,992236,228183,MOBILE,Unspecified,MANHATTAN,40.7929820990667,-73.9711586481519,"{'latitude': '40.7929820990667', 'longitude': '-73.9711586481519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58976535,2023-09-30T23:35:31.000,2023-10-01T09:14:58.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11416,100 STREET,100 STREET,100 STREET,ATLANTIC AVENUE,100 STREET,ATLANTIC AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-10-01T09:15:02.000,09 QUEENS,,QUEENS,1027460,190509,PHONE,Unspecified,QUEENS,40.689474490303276,-73.84418972574689,"{'latitude': '40.689474490303276', 'longitude': '-73.84418972574689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971051,2023-09-30T23:35:27.000,2023-10-01T00:06:35.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,25-89 STEINWAY STREET,STEINWAY STREET,25 AVENUE,28 AVENUE,25 AVENUE,28 AVENUE,ADDRESS,ASTORIA,STEINWAY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:06:39.000,01 QUEENS,4006840009,QUEENS,1008616,218915,ONLINE,Unspecified,QUEENS,40.7675139211184,-73.91203609469726,"{'latitude': '40.7675139211184', 'longitude': '-73.91203609469726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968637,2023-09-30T23:35:24.000,2023-10-01T00:33:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11412,119-17 189 STREET,189 STREET,119 AVENUE,119 ROAD,119 AVENUE,119 ROAD,ADDRESS,SAINT ALBANS,189 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:33:33.000,12 QUEENS,4126450060,QUEENS,1050685,190119,MOBILE,Unspecified,QUEENS,40.68826017351641,-73.76044724589906,"{'latitude': '40.68826017351641', 'longitude': '-73.76044724589906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58974135,2023-09-30T23:35:23.000,2023-10-01T05:05:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11422,6 3 STREET,3 STREET,1 STREET,2 STREET,1 STREET,2 STREET,ADDRESS,ROSEDALE,3 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T05:05:23.000,13 QUEENS,4139210102,QUEENS,1055967,170886,PHONE,Unspecified,QUEENS,40.63542884407384,-73.74160597308712,"{'latitude': '40.63542884407384', 'longitude': '-73.74160597308712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968741,2023-09-30T23:35:11.000,2023-10-01T01:10:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,38 AVENUE,38 AVENUE,38 AVENUE,111 STREET,38 AVENUE,111 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T01:10:12.000,03 QUEENS,,QUEENS,1023963,213717,ONLINE,Unspecified,QUEENS,40.753191142010024,-73.8566625445085,"{'latitude': '40.753191142010024', 'longitude': '-73.8566625445085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973700,2023-09-30T23:35:10.000,2023-09-30T23:57:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,151 AVENUE C,AVENUE C,EAST    9 STREET,EAST   10 STREET,EAST    9 STREET,EAST   10 STREET,ADDRESS,NEW YORK,AVENUE C,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T23:57:36.000,03 MANHATTAN,1003920035,MANHATTAN,990402,203609,ONLINE,Unspecified,MANHATTAN,40.72553423319804,-73.97780460597261,"{'latitude': '40.72553423319804', 'longitude': '-73.97780460597261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971280,2023-09-30T23:35:07.000,2023-10-01T00:33:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,1532 LELAND AVENUE,LELAND AVENUE,ARCHER STREET,GUERLAIN STREET,ARCHER STREET,GUERLAIN STREET,ADDRESS,BRONX,LELAND AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:33:08.000,09 BRONX,2039230054,BRONX,1021687,244920,PHONE,Unspecified,BRONX,40.838844730021236,-73.8647034257829,"{'latitude': '40.838844730021236', 'longitude': '-73.8647034257829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58968759,2023-09-30T23:35:05.000,2023-10-01T00:08:52.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10016,30 EAST   30 STREET,EAST   30 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   30 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T00:08:57.000,05 MANHATTAN,1008590026,MANHATTAN,988536,210746,ONLINE,Unspecified,MANHATTAN,40.74512463850905,-73.98453227710138,"{'latitude': '40.74512463850905', 'longitude': '-73.98453227710138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973442,2023-09-30T23:35:02.000,2023-10-01T00:03:59.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10004,62 STONE STREET,STONE STREET,MILL LANE,HANOVER SQUARE,MILL LANE,HANOVER SQUARE,ADDRESS,NEW YORK,STONE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:04:02.000,01 MANHATTAN,1000297502,MANHATTAN,981474,195972,ONLINE,Unspecified,MANHATTAN,40.70457419788357,-74.01001219776154,"{'latitude': '40.70457419788357', 'longitude': '-74.01001219776154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58975965,2023-09-30T23:35:01.000,2023-10-01T00:06:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11694,SHOREFRONT PARKWAY,SHOREFRONT PARKWAY,BEACH   98 STREET,BEACH   99 STREET,BEACH   98 STREET,BEACH   99 STREET,BLOCKFACE,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-10-01T00:06:49.000,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,
58974385,2023-09-30T23:35:00.000,2023-10-05T11:29:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10303,222 GRANITE AVENUE,GRANITE AVENUE,WALKER ST,DAVID PL,,,ADDRESS,STATEN ISLAND,,Closed,,2023-10-05T11:29:00.000,01 STATEN ISLAND,,STATEN ISLAND,942891,169297,ONLINE,Unspecified,STATEN ISLAND,40.6312611549401,-74.14900568655666,"{'latitude': '40.6312611549401', 'longitude': '-74.14900568655666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A
58972071,2023-09-30T23:34:48.000,2023-10-01T01:31:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11237,449 SUYDAM STREET,SUYDAM STREET,ST NICHOLAS AVENUE,CYPRESS AVENUE,ST NICHOLAS AVENUE,CYPRESS AVENUE,ADDRESS,BROOKLYN,SUYDAM STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-10-01T01:31:55.000,04 BROOKLYN,,BROOKLYN,1006672,196778,MOBILE,Unspecified,BROOKLYN,40.70675850425802,-73.91912792302364,"{'latitude': '40.70675850425802', 'longitude': '-73.91912792302364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58973232,2023-09-30T23:34:47.000,2023-09-30T23:45:46.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,11209,10002 FOURTH AVENUE,FOURTH AVENUE,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,4 AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T23:45:50.000,10 BROOKLYN,3061377502,BROOKLYN,974813,162573,MOBILE,Unspecified,BROOKLYN,40.612896705490506,-74.033989680221,"{'latitude': '40.612896705490506', 'longitude': '-74.033989680221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58977299,2023-09-30T23:34:43.000,2023-09-30T23:57:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458,EAST  196 STREET,EAST  196 STREET,EAST  196 STREET,GRAND CONCOURSE,EAST  196 STREET,GRAND CONCOURSE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T23:57:47.000,07 BRONX,,BRONX,1013844,255488,MOBILE,Unspecified,BRONX,40.86788049013062,-73.8930011884041,"{'latitude': '40.86788049013062', 'longitude': '-73.8930011884041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58971156,2023-09-30T23:34:41.000,2023-09-30T23:59:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11357,151-77 18 AVENUE,18 AVENUE,MURRAY STREET,154 STREET,MURRAY STREET,154 STREET,ADDRESS,WHITESTONE,18 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T23:59:31.000,07 QUEENS,4047040133,QUEENS,1036521,224419,MOBILE,Unspecified,QUEENS,40.78249996745329,-73.81125342961954,"{'latitude': '40.78249996745329', 'longitude': '-73.81125342961954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
