unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date
58844714,2023-09-17T23:02:16.000,2023-09-18T00:15:23.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11222,850 MANHATTAN AVENUE,MANHATTAN AVENUE,NOBLE STREET,MILTON STREET,NOBLE STREET,MILTON STREET,ADDRESS,BROOKLYN,MANHATTAN AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T00:15:29.000,01 BROOKLYN,3025740048,BROOKLYN,997068,204898,PHONE,Unspecified,BROOKLYN,40.729065076071635,-73.95375233337018,"{'latitude': '40.729065076071635', 'longitude': '-73.95375233337018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840086,2023-09-17T23:02:00.000,2023-09-20T09:33:00.000,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11215,310 5 AVENUE,5 AVENUE,2 ST,3 ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection requires contact with the complainant to investigate this complaint. There was no answer at the phone number provided.,2023-09-20T09:33:00.000,06 BROOKLYN,3009740038,BROOKLYN,988981,184549,PHONE,Unspecified,BROOKLYN,40.67321985972975,-73.9829447264457,"{'latitude': '40.67321985972975', 'longitude': '-73.9829447264457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,
58839788,2023-09-17T23:01:59.000,2023-09-18T03:40:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,87-20 89 STREET,89 STREET,JAMAICA AVENUE,88 AVENUE,JAMAICA AVENUE,88 AVENUE,ADDRESS,WOODHAVEN,89 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T03:40:58.000,09 QUEENS,4089270015,QUEENS,1024340,191541,ONLINE,Unspecified,QUEENS,40.69232177095838,-73.85543392312977,"{'latitude': '40.69232177095838', 'longitude': '-73.85543392312977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841831,2023-09-17T23:01:47.000,2023-09-18T02:35:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11218,637 EAST    5 STREET,EAST    5 STREET,CORTELYOU ROAD,DITMAS AVENUE,CORTELYOU ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST    5 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T02:35:42.000,12 BROOKLYN,3053890065,BROOKLYN,991396,171282,ONLINE,Unspecified,BROOKLYN,40.6368032280418,-73.97425270026942,"{'latitude': '40.6368032280418', 'longitude': '-73.97425270026942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844609,2023-09-17T23:01:46.000,2023-09-17T23:13:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10454,505 EAST  144 STREET,EAST  144 STREET,BROOK AVENUE,ST ANNS AVENUE,BROOK AVENUE,ST ANNS AVENUE,ADDRESS,BRONX,EAST  144 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:13:19.000,01 BRONX,2022710001,BRONX,1007353,234963,ONLINE,Unspecified,BRONX,40.81156474135162,-73.91654046056112,"{'latitude': '40.81156474135162', 'longitude': '-73.91654046056112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840410,2023-09-17T23:01:25.000,2023-09-17T23:14:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10037,30 WEST  132 STREET,WEST  132 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,ADDRESS,NEW YORK,WEST  132 STREET,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-17T23:14:52.000,10 MANHATTAN,1017290049,MANHATTAN,1000819,234867,ONLINE,Unspecified,MANHATTAN,40.81131591874087,-73.94014475014112,"{'latitude': '40.81131591874087', 'longitude': '-73.94014475014112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842506,2023-09-17T23:01:20.000,2023-09-17T23:21:08.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10016,30 EAST   30 STREET,EAST   30 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   30 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T23:21:18.000,05 MANHATTAN,1008590026,MANHATTAN,988536,210746,ONLINE,Unspecified,MANHATTAN,40.74512463850905,-73.98453227710138,"{'latitude': '40.74512463850905', 'longitude': '-73.98453227710138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841174,2023-09-17T23:01:19.000,2023-09-18T00:34:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11223,1927 WEST    3 STREET,WEST    3 STREET,APPLEGATE COURT,AVENUE T,APPLEGATE COURT,AVENUE T,ADDRESS,BROOKLYN,WEST    3 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T00:34:49.000,11 BROOKLYN,3070850159,BROOKLYN,991092,158061,ONLINE,Unspecified,BROOKLYN,40.60051457225173,-73.97536142190816,"{'latitude': '40.60051457225173', 'longitude': '-73.97536142190816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837193,2023-09-17T23:01:07.000,2023-09-17T23:36:44.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10458,2330 ARTHUR AVENUE,ARTHUR AVENUE,CRESCENT AVENUE,EAST  186 STREET,CRESCENT AVENUE,EAST  186 STREET,ADDRESS,BRONX,ARTHUR AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-17T23:36:53.000,06 BRONX,2030730008,BRONX,1014993,250442,MOBILE,Unspecified,BRONX,40.85402682399926,-73.88887006240707,"{'latitude': '40.85402682399926', 'longitude': '-73.88887006240707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58853168,2023-09-17T23:01:05.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,11369,22-32 99 STREET,99 STREET,,,,,ADDRESS,EAST ELMHURST,,Closed,The Department of Buildings reviewed this complaint and referred it to the Department of Transportation for further action.,2023-09-18T00:00:00.000,03 QUEENS,4010750023,QUEENS,1019768,219713,UNKNOWN,Unspecified,QUEENS,40.76966644993911,-73.87177199534507,"{'latitude': '40.76966644993911', 'longitude': '-73.87177199534507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,
58843691,2023-09-17T23:01:00.000,2023-09-17T23:46:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11372,37-08 73 STREET,73 STREET,37 AVENUE,37 ROAD,37 AVENUE,37 ROAD,ADDRESS,JACKSON HEIGHTS,73 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:46:48.000,03 QUEENS,4012830009,QUEENS,1013995,211976,MOBILE,Unspecified,QUEENS,40.74845169112677,-73.89264803828516,"{'latitude': '40.74845169112677', 'longitude': '-73.89264803828516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843459,2023-09-17T23:00:59.000,2023-09-17T23:08:16.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,131 WEST    3 STREET,WEST    3 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST    3 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T23:08:22.000,02 MANHATTAN,1005430066,MANHATTAN,984030,205516,ONLINE,Unspecified,MANHATTAN,40.73077061956904,-74.00079378581671,"{'latitude': '40.73077061956904', 'longitude': '-74.00079378581671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844724,2023-09-17T23:00:57.000,2023-09-17T23:19:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10039,159-70 HARLEM RIVER DRIVE,HARLEM RIVER DRIVE,FREDERICK DOUGLASS BOULEVARD,HARLEM RIVER DRIVE EXIT   23 SB,FREDERICK DOUGLASS BOULEVARD,HARLEM RIVER DRIVE EXIT   23 SB,ADDRESS,NEW YORK,HARLEM RIVER DRIVE SERVICE RD W,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T23:19:53.000,10 MANHATTAN,1021060320,MANHATTAN,1002102,243256,MOBILE,Unspecified,MANHATTAN,40.834338842077315,-73.9354876158992,"{'latitude': '40.834338842077315', 'longitude': '-73.9354876158992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841208,2023-09-17T23:00:51.000,2023-09-17T23:16:21.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11203,525 TROY AVENUE,TROY AVENUE,MIDWOOD STREET,RUTLAND ROAD,MIDWOOD STREET,RUTLAND ROAD,ADDRESS,BROOKLYN,TROY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:16:27.000,09 BROOKLYN,3048080031,BROOKLYN,1001684,180034,MOBILE,Unspecified,BROOKLYN,40.660811290035944,-73.93716204764146,"{'latitude': '40.660811290035944', 'longitude': '-73.93716204764146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844068,2023-09-17T23:00:38.000,2023-09-20T11:58:20.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11205,270 NOSTRAND AVENUE,NOSTRAND AVENUE,DEKALB AVENUE,KOSCIUSZKO STREET,DEKALB AVENUE,KOSCIUSZKO STREET,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-20T11:58:04.000,03 BROOKLYN,3017780055,BROOKLYN,997652,190976,ONLINE,Unspecified,BROOKLYN,40.69085162960162,-73.95167295928725,"{'latitude': '40.69085162960162', 'longitude': '-73.95167295928725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844627,2023-09-17T23:00:25.000,2023-09-17T23:20:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,10559 AVENUE K,AVENUE K,EAST  105 STREET,EAST  108 STREET,EAST  105 STREET,EAST  108 STREET,ADDRESS,BROOKLYN,AVENUE K,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:21:02.000,18 BROOKLYN,3082340048,BROOKLYN,1014823,174298,MOBILE,Unspecified,BROOKLYN,40.64503161429421,-73.8898307492349,"{'latitude': '40.64503161429421', 'longitude': '-73.8898307492349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843544,2023-09-17T23:00:10.000,2023-09-18T00:44:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11372,37-54 79 STREET,79 STREET,37 AVENUE,ROOSEVELT AVENUE,37 AVENUE,ROOSEVELT AVENUE,ADDRESS,JACKSON HEIGHTS,79 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T00:45:04.000,03 QUEENS,4012890034,QUEENS,1015547,212213,ONLINE,Unspecified,QUEENS,40.749096839185945,-73.88704565563972,"{'latitude': '40.749096839185945', 'longitude': '-73.88704565563972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844708,2023-09-17T23:00:08.000,2023-09-17T23:49:30.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11372,35-60 74 STREET,74 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,74 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:49:38.000,03 QUEENS,4012730034,QUEENS,1014156,212766,ONLINE,Unspecified,QUEENS,40.75061949726484,-73.89206346447213,"{'latitude': '40.75061949726484', 'longitude': '-73.89206346447213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843967,2023-09-17T22:59:54.000,2023-09-18T02:11:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11372,84-10 34 AVENUE,34 AVENUE,84 STREET,85 STREET,84 STREET,85 STREET,ADDRESS,JACKSON HEIGHTS,34 AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-18T02:11:51.000,03 QUEENS,4014450001,QUEENS,1016674,213979,ONLINE,Unspecified,QUEENS,40.753939997619135,-73.88296967711675,"{'latitude': '40.753939997619135', 'longitude': '-73.88296967711675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842683,2023-09-17T22:59:44.000,2023-09-17T23:03:55.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10024,560 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST   87 STREET,WEST   88 STREET,WEST   87 STREET,WEST   88 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:04:02.000,07 MANHATTAN,1012350029,MANHATTAN,991321,226534,MOBILE,Unspecified,MANHATTAN,40.78845681743678,-73.974464896485,"{'latitude': '40.78845681743678', 'longitude': '-73.974464896485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58841520,2023-09-17T22:59:40.000,2023-09-17T23:26:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,1396 JEFFERSON AVENUE,JEFFERSON AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,JEFFERSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T23:26:23.000,04 BROOKLYN,3033920021,BROOKLYN,1009298,192475,MOBILE,Unspecified,BROOKLYN,40.69494073827593,-73.90967242876035,"{'latitude': '40.69494073827593', 'longitude': '-73.90967242876035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58840475,2023-09-17T22:59:33.000,2023-09-17T23:10:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10128,520 EAST   87 STREET,EAST   87 STREET,YORK AVENUE,CARL SCHURZ PARK PATH,YORK AVENUE,CARL SCHURZ PARK PATH,ADDRESS,NEW YORK,EAST   87 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T23:10:32.000,08 MANHATTAN,1015830043,MANHATTAN,999221,222110,ONLINE,Unspecified,MANHATTAN,40.77630426260434,-73.94594593583267,"{'latitude': '40.77630426260434', 'longitude': '-73.94594593583267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58844430,2023-09-17T22:59:25.000,2023-09-18T00:22:32.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373,43-17 GLEANE STREET,GLEANE STREET,LAMONT AVENUE,43 AVENUE,LAMONT AVENUE,43 AVENUE,ADDRESS,ELMHURST,GLEANE STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T00:22:39.000,04 QUEENS,4015770034,QUEENS,1019158,210314,PHONE,Unspecified,QUEENS,40.74387104848265,-73.87402302972802,"{'latitude': '40.74387104848265', 'longitude': '-73.87402302972802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58837038,2023-09-17T22:59:21.000,2023-09-17T23:22:18.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10465,3950 THROGS NECK EXPRESSWAY SVC RD,THROGS NECK EXPRESSWAY SVC RD,BEND,KEARNEY AVENUE,BEND,KEARNEY AVENUE,ADDRESS,BRONX,THROGS NECK EXPRESSWAY SVC RD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:22:28.000,10 BRONX,2054970001,BRONX,1036050,237905,ONLINE,Unspecified,BRONX,40.81951803702111,-73.81285012938814,"{'latitude': '40.81951803702111', 'longitude': '-73.81285012938814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58843301,2023-09-17T22:59:16.000,2023-09-17T23:16:07.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11203,535 TROY AVENUE,TROY AVENUE,MIDWOOD STREET,RUTLAND ROAD,MIDWOOD STREET,RUTLAND ROAD,ADDRESS,BROOKLYN,TROY AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T23:16:17.000,09 BROOKLYN,3048080031,BROOKLYN,1001694,179922,MOBILE,Unspecified,BROOKLYN,40.66050385511162,-73.93712629406639,"{'latitude': '40.66050385511162', 'longitude': '-73.93712629406639', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58842813,2023-09-17T22:59:02.000,2023-09-21T15:01:44.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11226,180 LENOX ROAD,LENOX ROAD,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,17 BROOKLYN,3050840042,BROOKLYN,997068,177517,PHONE,Unspecified,BROOKLYN,40.65391056381976,-73.95380443229466,"{'latitude': '40.65391056381976', 'longitude': '-73.95380443229466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
