unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,vehicle_type
58853421,2023-09-18T09:06:04.000,2023-09-25T10:49:02.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10034,241 SHERMAN AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,12 MANHATTAN,1022230005,MANHATTAN,1006543,254798,PHONE,Unspecified,MANHATTAN,40.86600810878767,-73.9194006525354,"{'latitude': '40.86600810878767', 'longitude': '-73.9194006525354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58846641,2023-09-18T09:06:00.000,2023-09-18T10:10:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11222,177 HURON STREET,HURON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T10:10:16.000,01 BROOKLYN,3025230057,BROOKLYN,997013,206373,MOBILE,Unspecified,BROOKLYN,40.73311366863439,-73.95394797689718,"{'latitude': '40.73311366863439', 'longitude': '-73.95394797689718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,HURON STREET,,,,,,,,
58849407,2023-09-18T09:06:00.000,2023-09-18T10:30:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller Cabinet,10455,,,INTERSECTION,BRONX,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-18T10:30:00.000,01 BRONX,,BRONX,1010316,234759,UNKNOWN,Unspecified,BRONX,40.81099657305202,-73.90583742918514,"{'latitude': '40.81099657305202', 'longitude': '-73.90583742918514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,SOUTHERN BOULEVARD,EAST 147 STREET,,N/A,,,,,,,
58849785,2023-09-18T09:05:20.000,2023-09-18T09:38:29.000,NYPD,New York City Police Department,Drug Activity,Use Outside,11419,107-70 123 STREET,123 STREET,ADDRESS,SOUTH RICHMOND HILL,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T09:38:35.000,10 QUEENS,,QUEENS,1034301,188880,PHONE,Unspecified,QUEENS,40.68496722556418,-73.81953403556776,"{'latitude': '40.68496722556418', 'longitude': '-73.81953403556776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,123 STREET,,,,,,,,
58854522,2023-09-18T09:05:10.000,2023-09-18T09:42:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,11432,165 STREET,165 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T09:42:50.000,08 QUEENS,,QUEENS,1040057,198254,ONLINE,Unspecified,QUEENS,40.71066218412994,-73.79870236185664,"{'latitude': '40.71066218412994', 'longitude': '-73.79870236185664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,165 STREET,HIGHLAND AVENUE,165 STREET,HIGHLAND AVENUE,,,,,,,,,
58847468,2023-09-18T09:05:08.000,2023-09-18T09:09:06.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,10306,4 MILBANK ROAD,MILBANK ROAD,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T09:09:10.000,02 STATEN ISLAND,5040920047,STATEN ISLAND,955640,143789,ONLINE,Unspecified,STATEN ISLAND,40.56129724145105,-74.1029663950404,"{'latitude': '40.56129724145105', 'longitude': '-74.1029663950404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,NEUTRAL AVENUE,CEDAR GROVE AVENUE,NEUTRAL AVENUE,CEDAR GROVE AVENUE,MILBANK ROAD,,,,,,,,
58852580,2023-09-18T09:05:04.000,2023-09-18T09:13:02.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,11205,2 PARK AVENUE,PARK AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T09:13:11.000,02 BROOKLYN,,BROOKLYN,989818,192917,MOBILE,Unspecified,BROOKLYN,40.69618762099756,-73.97992042327036,"{'latitude': '40.69618762099756', 'longitude': '-73.97992042327036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,NAVY STREET,MONUMENT WALK,NAVY STREET,MONUMENT WALK,PARK AVENUE,,,,,,,,
58854119,2023-09-18T09:05:00.000,2023-09-21T11:40:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),11364,,,INTERSECTION,QUEENS,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-21T11:40:00.000,11 QUEENS,,QUEENS,1054413,211702,PHONE,Unspecified,QUEENS,40.747471308731626,-73.74677984700138,"{'latitude': '40.747471308731626', 'longitude': '-73.74677984700138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,230 STREET,67 AVENUE,,,,,,,,,
58852535,2023-09-18T09:04:54.000,2023-09-19T15:46:00.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,11358,33-03 166 STREET,166 STREET,ADDRESS,FLUSHING,Closed,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportation is in direct contact with the responsible party.,2023-09-19T15:46:08.000,07 QUEENS,4052510040,QUEENS,1039857,218882,PHONE,Unspecified,QUEENS,40.76728203618213,-73.79925324998452,"{'latitude': '40.76728203618213', 'longitude': '-73.79925324998452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,33 AVENUE,35 AVENUE,33 AVENUE,35 AVENUE,166 STREET,,,,,,,,
58854358,2023-09-18T09:04:52.000,2023-09-18T09:22:51.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11226,2413 ALBERMARLE ROAD,ALBERMARLE ROAD,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T09:22:59.000,17 BROOKLYN,3051100071,BROOKLYN,996868,175338,PHONE,Unspecified,BROOKLYN,40.64792997056794,-73.95452930071156,"{'latitude': '40.64792997056794', 'longitude': '-73.95452930071156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,OAKLAND PLACE,LOTT STREET,OAKLAND PLACE,LOTT STREET,ALBEMARLE ROAD,,,,,,,,
58846234,2023-09-18T09:04:41.000,,DPR,Department of Parks and Recreation,Wood Pile Remaining,Remove Debris,11104,43-12 SKILLMAN AVENUE,SKILLMAN AVENUE,ADDRESS,SUNNYSIDE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.    Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.    For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.     To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-19T09:23:59.000,02 QUEENS,4001580024,QUEENS,1006256,211387,ONLINE,Unspecified,QUEENS,40.74685768035781,-73.92058058572717,"{'latitude': '40.74685768035781', 'longitude': '-73.92058058572717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,43 STREET,44 STREET,43 STREET,44 STREET,SKILLMAN AVENUE,,,,,,,,
58845379,2023-09-18T09:04:29.000,2023-09-18T11:12:49.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11104,38-19 50 STREET,50 STREET,ADDRESS,SUNNYSIDE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T11:12:53.000,02 QUEENS,4001170001,QUEENS,1008204,212476,PHONE,Unspecified,QUEENS,40.74984164766279,-73.91354640045054,"{'latitude': '40.74984164766279', 'longitude': '-73.91354640045054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BARNETT AVENUE,39 AVENUE,BARNETT AVENUE,39 AVENUE,50 STREET,,,,,,,,
58854376,2023-09-18T09:04:26.000,2023-09-18T09:24:35.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11225,160 EMPIRE BOULEVARD,EMPIRE BOULEVARD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T09:24:40.000,09 BROOKLYN,3013140010,BROOKLYN,996327,181031,ONLINE,Unspecified,BROOKLYN,40.66355676165676,-73.95646867317333,"{'latitude': '40.66355676165676', 'longitude': '-73.95646867317333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,EMPIRE BOULEVARD,,,,,,,,
58848518,2023-09-18T09:04:24.000,2023-09-18T10:02:01.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10033,723 WEST  177 STREET,WEST  177 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T10:02:11.000,12 MANHATTAN,1021760001,MANHATTAN,1001267,248106,MOBILE,Unspecified,MANHATTAN,40.84765232283593,-73.9384927765209,"{'latitude': '40.84765232283593', 'longitude': '-73.9384927765209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,BROADWAY,FORT WASHINGTON AVENUE,BROADWAY,FORT WASHINGTON AVENUE,WEST  177 STREET,,,,,,,,
58852608,2023-09-18T09:04:24.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10018,70 WEST   37 STREET,WEST   37 STREET,ADDRESS,NEW YORK,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-09-21T12:12:28.000,05 MANHATTAN,1008380001,MANHATTAN,988334,212964,PHONE,Unspecified,MANHATTAN,40.75121258596499,-73.9852599268968,"{'latitude': '40.75121258596499', 'longitude': '-73.9852599268968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,WEST   37 STREET,,"70 WEST   37 STREET, MANHATTAN (NEW YORK), NY, 10018",,,,,,
58847310,2023-09-18T09:04:15.000,2023-09-21T13:14:20.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,11420,115-02 135 AVENUE,135 AVENUE,ADDRESS,SOUTH OZONE PARK,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-21T12:38:50.000,10 QUEENS,4118020033,QUEENS,1032958,183851,UNKNOWN,Unspecified,QUEENS,40.67117127804305,-73.82441274579863,"{'latitude': '40.67117127804305', 'longitude': '-73.82441274579863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,115 STREET,116 STREET,115 STREET,116 STREET,135 AVENUE,,,,,,,,
58853903,2023-09-18T09:04:12.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Recreation Center,11692,104 BEACH   60 STREET,BEACH   60 STREET,ADDRESS,ARVERNE,In Progress,,,14 QUEENS,4159310016,QUEENS,1042755,154039,ONLINE,Unspecified,QUEENS,40.58928455333636,-73.78935414018834,"{'latitude': '40.58928455333636', 'longitude': '-73.78935414018834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park,BEACH FRONT ROAD,LARKIN AVENUE,BEACH FRONT ROAD,LARKIN AVENUE,BEACH   60 STREET,,,,,,,,
58852696,2023-09-18T09:04:09.000,2023-09-19T13:35:45.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Trash or Recycling Not Secure,11206,269 MESEROLE STREET,MESEROLE STREET,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-19T13:35:48.000,01 BROOKLYN,3030467501,BROOKLYN,1001583,197458,ONLINE,Unspecified,BROOKLYN,40.70863637531011,-73.93748126307283,"{'latitude': '40.70863637531011', 'longitude': '-73.93748126307283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,BUSHWICK PLACE,WATERBURY STREET,BUSHWICK PLACE,WATERBURY STREET,MESEROLE STREET,,,,,,,,
58847527,2023-09-18T09:04:03.000,2023-09-18T09:30:36.000,NYPD,New York City Police Department,Encampment,N/A,10019,733 11 AVENUE,11 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-18T09:30:45.000,04 MANHATTAN,1010990032,MANHATTAN,985957,218711,ONLINE,Unspecified,MANHATTAN,40.76698740835338,-73.9938375944274,"{'latitude': '40.76698740835338', 'longitude': '-73.9938375944274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST   51 STREET,WEST   52 STREET,WEST   51 STREET,WEST   52 STREET,11 AVENUE,,,,,,,,
58850079,2023-09-18T09:04:03.000,2023-09-18T15:02:11.000,DHS,Department of Homeless Services,Encampment,N/A,10019,733 11 AVENUE,11 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-18T15:02:15.000,04 MANHATTAN,1010990032,MANHATTAN,985957,218711,ONLINE,Unspecified,MANHATTAN,40.76698740835338,-73.9938375944274,"{'latitude': '40.76698740835338', 'longitude': '-73.9938375944274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST   51 STREET,WEST   52 STREET,WEST   51 STREET,WEST   52 STREET,11 AVENUE,,,,,,,,
58853640,2023-09-18T09:03:55.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,11357,151-50 17 ROAD,17 ROAD,ADDRESS,WHITESTONE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-18T13:01:55.000,07 QUEENS,4047040054,QUEENS,1036538,224673,PHONE,Unspecified,QUEENS,40.783197027788304,-73.81119006720915,"{'latitude': '40.783197027788304', 'longitude': '-73.81119006720915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,MURRAY STREET,154 STREET,MURRAY STREET,154 STREET,17 ROAD,,,,,,,,
58850212,2023-09-18T09:03:52.000,2023-09-19T11:21:05.000,DSNY,Department of Sanitation,Obstruction,Cone,10306,154 ADELAIDE AVENUE,ADELAIDE AVENUE,ADDRESS,STATEN ISLAND,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-19T11:21:07.000,03 STATEN ISLAND,5047050168,STATEN ISLAND,949267,144221,PHONE,Unspecified,STATEN ISLAND,40.56246014496726,-74.12590480636597,"{'latitude': '40.56246014496726', 'longitude': '-74.12590480636597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,TARRING STREET,LEEDS STREET,TARRING STREET,LEEDS STREET,ADELAIDE AVENUE,,,,,,,,
58846827,2023-09-18T09:03:46.000,2023-09-18T09:03:46.000,DOT,Department of Transportation,Street Condition,Pothole,10312,WOODROW ROAD,WOODROW ROAD,BLOCKFACE,STATEN ISLAND,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-18T09:03:46.000,03 STATEN ISLAND,,STATEN ISLAND,,,UNKNOWN,Unspecified,STATEN ISLAND,,,,,GRANTWOOD AVENUE,SHOTWELL AVENUE,,,,N/A,,,,,,,
58850937,2023-09-18T09:03:04.000,2023-09-29T15:06:55.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10458,2802 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,07 BRONX,2033040155,BRONX,1014156,256022,ONLINE,Unspecified,BRONX,40.86934510466856,-73.89187075232557,"{'latitude': '40.86934510466856', 'longitude': '-73.89187075232557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58850954,2023-09-18T09:03:04.000,2023-09-29T15:06:55.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10458,2802 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,07 BRONX,2033040155,BRONX,1014156,256022,ONLINE,Unspecified,BRONX,40.86934510466856,-73.89187075232557,"{'latitude': '40.86934510466856', 'longitude': '-73.89187075232557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
