unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,due_date,taxi_pick_up_location,taxi_company_borough
58954752,2023-09-28T09:52:45.000,2023-09-28T12:10:21.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11369,99-01 DITMARS BOULEVARD,DITMARS BOULEVARD,GRAND CENTRAL PKWY EB EN DITMARS,100 STREET,GRAND CENTRAL PKWY EB EN DITMARS,100 STREET,ADDRESS,EAST ELMHURST,DITMARS BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T12:10:25.000,03 QUEENS,QUEENS,1019475,220180,ONLINE,Unspecified,QUEENS,40.77094941431326,-73.87282734237242,"{'latitude': '40.77094941431326', 'longitude': '-73.87282734237242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58948679,2023-09-28T09:52:25.000,2023-09-28T10:06:52.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11232,129 30 STREET,30 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,30 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T10:06:57.000,07 BROOKLYN,BROOKLYN,983626,179176,ONLINE,Unspecified,BROOKLYN,40.65847341044336,-74.00224902516594,"{'latitude': '40.65847341044336', 'longitude': '-74.00224902516594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58953150,2023-09-28T09:52:18.000,2023-09-28T10:41:42.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Street Not Swept,Street,11208,2485 PITKIN AVENUE,PITKIN AVENUE,SHEPHERD AVENUE,BERRIMAN STREET,SHEPHERD AVENUE,BERRIMAN STREET,ADDRESS,BROOKLYN,PITKIN AVENUE,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T10:41:41.000,05 BROOKLYN,BROOKLYN,1017384,184917,PHONE,Unspecified,BROOKLYN,40.674169193394995,-73.880550063537,"{'latitude': '40.674169193394995', 'longitude': '-73.880550063537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3040050038,,,,,,,,
58954904,2023-09-28T09:52:06.000,2023-09-28T09:52:06.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11435,147-22 COOLIDGE AVENUE,COOLIDGE AVENUE,,,,,ADDRESS,JAMAICA,,Assigned,The Department of Buildings reviewed this complaint and assigned it to the Special Operations Team for further action.,2023-09-28T00:00:00.000,08 QUEENS,QUEENS,1036342,199815,UNKNOWN,Unspecified,QUEENS,40.71496939954975,-73.81209036494384,"{'latitude': '40.71496939954975', 'longitude': '-73.81209036494384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4097430117,N/A,,,,,,,
58952800,2023-09-28T09:51:55.000,2023-09-28T10:33:33.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11236,1529 EAST   91 STREET,EAST   91 STREET,SCHENCK PLACE,AVENUE N,SCHENCK PLACE,AVENUE N,ADDRESS,BROOKLYN,EAST   91 STREET,Closed,The Police Department responded to the complaint and a report was prepared.,2023-09-28T10:33:36.000,18 BROOKLYN,BROOKLYN,1012772,170127,MOBILE,Unspecified,BROOKLYN,40.63358996178889,-73.89723911542211,"{'latitude': '40.63358996178889', 'longitude': '-73.89723911542211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58953425,2023-09-28T09:51:53.000,2023-09-28T10:41:12.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10463,276 WEST  238 STREET,WEST  238 STREET,KINGSBRIDGE AVENUE,CORLEAR AVENUE,KINGSBRIDGE AVENUE,CORLEAR AVENUE,ADDRESS,BRONX,WEST  238 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T10:41:16.000,08 BRONX,BRONX,1011438,261905,ONLINE,Unspecified,BRONX,40.885500900144315,-73.90167416975704,"{'latitude': '40.885500900144315', 'longitude': '-73.90167416975704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2057661751,,,,,,,,
58952883,2023-09-28T09:51:51.000,2023-10-04T14:17:39.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Street,11412,111 AVENUE,111 AVENUE,111 AVENUE,FARMERS BOULEVARD,111 AVENUE,FARMERS BOULEVARD,INTERSECTION,,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-10-04T14:17:43.000,12 QUEENS,QUEENS,1049287,195027,ONLINE,Unspecified,QUEENS,40.70174183008624,-73.76544077189857,"{'latitude': '40.70174183008624', 'longitude': '-73.76544077189857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
59008863,2023-09-28T09:51:48.000,2023-09-28T10:06:01.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11418,89-11 116 STREET,116 STREET,89 AVENUE,91 AVENUE,89 AVENUE,91 AVENUE,ADDRESS,RICHMOND HILL,116 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T10:06:07.000,09 QUEENS,QUEENS,1030839,193034,ONLINE,Unspecified,QUEENS,40.696387876956344,-73.83198800727503,"{'latitude': '40.696387876956344', 'longitude': '-73.83198800727503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58952810,2023-09-28T09:51:39.000,2023-09-28T10:14:28.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11433,153-28 111 AVENUE,111 AVENUE,153 STREET,155 STREET,153 STREET,155 STREET,ADDRESS,JAMAICA,111 AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-28T10:06:08.000,12 QUEENS,QUEENS,1041165,190359,MOBILE,Unspecified,QUEENS,40.68898525507459,-73.79477250335897,"{'latitude': '40.68898525507459', 'longitude': '-73.79477250335897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4121580040,,,,,,,,
58947017,2023-09-28T09:51:38.000,2023-10-17T09:40:57.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10012,105 MAC DOUGAL STREET,MAC DOUGAL STREET,BLEECKER STREET,MINETTA LANE,BLEECKER STREET,MINETTA LANE,ADDRESS,NEW YORK,MAC DOUGAL STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-30T13:14:00.000,02 MANHATTAN,MANHATTAN,984032,205111,ONLINE,Unspecified,MANHATTAN,40.72965899371875,-74.00078655646078,"{'latitude': '40.72965899371875', 'longitude': '-74.00078655646078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58955718,2023-09-28T09:51:37.000,2023-09-28T11:01:34.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10306,2510B HYLAN BOULEVARD,HYLAN BOULEVARD,NEW DORP LANE,CODDINGTON AVENUE,NEW DORP LANE,CODDINGTON AVENUE,ADDRESS,STATEN ISLAND,HYLAN BOULEVARD,Closed,N/A,2023-09-28T11:01:41.000,02 STATEN ISLAND,STATEN ISLAND,953702,147056,PHONE,Unspecified,STATEN ISLAND,40.57025805135363,-74.1099559414805,"{'latitude': '40.57025805135363', 'longitude': '-74.1099559414805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58954764,2023-09-28T09:51:37.000,2023-09-28T10:05:44.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11209,7910 3 AVENUE,3 AVENUE,79 STREET,80 STREET,79 STREET,80 STREET,ADDRESS,BROOKLYN,3 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T10:05:54.000,10 BROOKLYN,BROOKLYN,976186,168223,ONLINE,Unspecified,BROOKLYN,40.62840613331833,-74.02905123183062,"{'latitude': '40.62840613331833', 'longitude': '-74.02905123183062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58966631,2023-09-28T09:51:31.000,2023-10-04T08:29:45.000,DOT,Department of Transportation,DEP Highway Condition,Cave-in,Highway,,,,,,,,,,,Closed,This request required re-assignment to a new DOT unit.,2023-10-04T08:29:56.000,Unspecified QUEENS,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,Long Island Expwy,West/Manhattan Bound,Roadway,Utopia Pkwy 164 St (Exit 25) - Kissena Blvd (Exit 24),,,
58946171,2023-09-28T09:51:28.000,2023-09-28T11:00:37.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10472,1140 ROSEDALE AVENUE,ROSEDALE AVENUE,WATSON AVENUE,GLEASON AVENUE,WATSON AVENUE,GLEASON AVENUE,ADDRESS,BRONX,ROSEDALE AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T11:00:41.000,09 BRONX,BRONX,1020650,241163,PHONE,Unspecified,BRONX,40.82853719469148,-73.8684715045969,"{'latitude': '40.82853719469148', 'longitude': '-73.8684715045969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2037510028,,,,,,,,
58949266,2023-09-28T09:51:24.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11224,3128 MERMAID AVENUE,MERMAID AVENUE,WEST   31 STREET,WEST   32 STREET,WEST   31 STREET,WEST   32 STREET,ADDRESS,BROOKLYN,MERMAID AVENUE,In Progress,,,13 BROOKLYN,BROOKLYN,984843,148826,MOBILE,Unspecified,BROOKLYN,40.575168960367336,-73.99786537088465,"{'latitude': '40.575168960367336', 'longitude': '-73.99786537088465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58946966,2023-09-28T09:51:22.000,2023-09-30T10:40:42.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10304,614 RICHMOND ROAD,RICHMOND ROAD,LONGVIEW ROAD,PIERCE STREET,LONGVIEW ROAD,PIERCE STREET,ADDRESS,STATEN ISLAND,RICHMOND ROAD,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-30T10:40:46.000,01 STATEN ISLAND,STATEN ISLAND,959705,162091,MOBILE,Unspecified,STATEN ISLAND,40.61154474478718,-74.08840308635351,"{'latitude': '40.61154474478718', 'longitude': '-74.08840308635351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5028840039,,,,,,,,
58946972,2023-09-28T09:51:18.000,2023-09-29T09:56:39.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10036,605 WEST   42 STREET,WEST   42 STREET,11 AVENUE,12 AVENUE,11 AVENUE,12 AVENUE,ADDRESS,NEW YORK,WEST   42 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-29T09:56:42.000,04 MANHATTAN,MANHATTAN,984633,216515,ONLINE,Unspecified,MANHATTAN,40.76096011122231,-73.99861746470174,"{'latitude': '40.76096011122231', 'longitude': '-73.99861746470174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58949443,2023-09-28T09:51:08.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-10-23T21:11:00.000,Unspecified BROOKLYN,BROOKLYN,996874,205731,MOBILE,Unspecified,BROOKLYN,40.73135173593732,-73.95445072731815,"{'latitude': '40.73135173593732', 'longitude': '-73.95445072731815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,G,,,Mezzanine,,,
58952139,2023-09-28T09:51:08.000,2023-09-28T13:44:55.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,Street/Sidewalk,10040,2561 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  187 STREET,LAUREL HILL TERRACE,WEST  187 STREET,LAUREL HILL TERRACE,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T13:45:02.000,12 MANHATTAN,MANHATTAN,1004139,249657,MOBILE,Unspecified,MANHATTAN,40.85190335561317,-73.92810745791327,"{'latitude': '40.85190335561317', 'longitude': '-73.92810745791327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021490108,,,,,,,,
58947953,2023-09-28T09:50:20.000,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11101,51-28 35 STREET,35 STREET,GALE AVENUE,BRADLEY AVENUE,GALE AVENUE,BRADLEY AVENUE,ADDRESS,LONG ISLAND CITY,35 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-10-18T08:44:27.000,02 QUEENS,QUEENS,1002591,207690,PHONE,Unspecified,QUEENS,40.73671870014914,-73.93381760587965,"{'latitude': '40.73671870014914', 'longitude': '-73.93381760587965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4003060039,,,,,,,,
58953119,2023-09-28T09:50:17.000,2023-09-30T15:25:54.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11369,99-01 DITMARS BOULEVARD,DITMARS BOULEVARD,GRAND CENTRAL PKWY EB EN DITMARS,100 STREET,GRAND CENTRAL PKWY EB EN DITMARS,100 STREET,ADDRESS,EAST ELMHURST,DITMARS BOULEVARD,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-30T12:17:00.000,03 QUEENS,QUEENS,1019475,220180,ONLINE,Unspecified,QUEENS,40.77094941431326,-73.87282734237242,"{'latitude': '40.77094941431326', 'longitude': '-73.87282734237242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58947600,2023-09-28T09:50:15.000,2023-09-28T11:34:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,2116 BEEKMAN PLACE,BEEKMAN PLACE,DEAD END,FLATBUSH AVENUE,DEAD END,FLATBUSH AVENUE,ADDRESS,BROOKLYN,BEEKMAN PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T11:34:38.000,09 BROOKLYN,BROOKLYN,995106,179737,MOBILE,Unspecified,BROOKLYN,40.66000659902708,-73.96087182826301,"{'latitude': '40.66000659902708', 'longitude': '-73.96087182826301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58952008,2023-09-28T09:50:06.000,2023-09-29T11:30:20.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,Street,10019,10 AVENUE,10 AVENUE,10 AVENUE,WEST   52 STREET,10 AVENUE,WEST   52 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T11:29:19.000,04 MANHATTAN,MANHATTAN,986777,218327,PHONE,Unspecified,MANHATTAN,40.76593323141842,-73.99087747368824,"{'latitude': '40.76593323141842', 'longitude': '-73.99087747368824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58952601,2023-09-28T09:50:03.000,2023-10-29T17:57:41.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11427,218-10 SPENCER AVENUE,SPENCER AVENUE,,,,,ADDRESS,QUEENS VILLAGE,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-29T00:00:00.000,13 QUEENS,QUEENS,1054295,205184,PHONE,Unspecified,QUEENS,40.72958202427511,-73.74727357757175,"{'latitude': '40.72958202427511', 'longitude': '-73.74727357757175', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4106870035,,,,,,,,
58948075,2023-09-28T09:50:02.000,2023-10-02T13:28:14.000,DOT,Department of Transportation,Sidewalk Condition,Blocked - Construction,Sidewalk,11101,30-25 QUEENS BOULEVARD,QUEENS BOULEVARD,QUEENS PLAZA SOUTH,LIRR PENN CENTRAL LINE,QUEENS PLAZA SOUTH,LIRR PENN CENTRAL LINE,ADDRESS,LONG ISLAND CITY,QUEENS BOULEVARD,Closed,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.",2023-10-02T13:28:18.000,01 QUEENS,QUEENS,1001646,212077,ONLINE,Unspecified,QUEENS,40.74876182675402,-73.93721623424622,"{'latitude': '40.74876182675402', 'longitude': '-73.93721623424622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58950890,2023-09-28T09:50:00.000,2023-09-28T12:30:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11222,201 MCGUINNESS BOULEVARD,MCGUINNESS BOULEVARD,CALYER ST,GREENPOINT AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed and attributed to grease. Work was performed to relieve the blockage.,2023-09-28T12:30:00.000,01 BROOKLYN,BROOKLYN,997874,204985,PHONE,Unspecified,BROOKLYN,40.72930266507055,-73.95084408952899,"{'latitude': '40.72930266507055', 'longitude': '-73.95084408952899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3025760024,,,,,,,,
58950075,2023-09-28T09:49:54.000,2023-10-02T02:03:18.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11233,1843 ATLANTIC AVENUE,ATLANTIC AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-02T00:00:00.000,03 BROOKLYN,BROOKLYN,1005179,185970,PHONE,Unspecified,BROOKLYN,40.677096708058734,-73.92454647808289,"{'latitude': '40.677096708058734', 'longitude': '-73.92454647808289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3017120001,,,,,,,,
