unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,bbl,landmark,facility_type,taxi_pick_up_location,due_date,taxi_company_borough,bridge_highway_name,bridge_highway_segment
58819182,2023-09-14T12:21:37.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10026,1864 7 AVENUE,7 AVENUE,WEST  113 STREET,WEST  114 STREET,WEST  113 STREET,WEST  114 STREET,ADDRESS,In Progress,,,10 MANHATTAN,MANHATTAN,997022,231250,ONLINE,Unspecified,MANHATTAN,40.80139455805292,-73.95386823073954,"{'latitude': '40.80139455805292', 'longitude': '-73.95386823073954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1018290029,7 AVENUE,,,,,,
58810791,2023-09-14T12:21:33.000,2023-09-14T12:47:42.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,159 LUDLOW STREET,LUDLOW STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T12:47:45.000,03 MANHATTAN,MANHATTAN,987613,201980,MOBILE,Unspecified,MANHATTAN,40.72106452261362,-73.98786766847537,"{'latitude': '40.72106452261362', 'longitude': '-73.98786766847537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1004110019,LUDLOW STREET,,,,,,
58815209,2023-09-14T12:21:25.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11436,117-17 146 STREET,146 STREET,,,,,ADDRESS,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-18T00:00:00.000,12 QUEENS,QUEENS,1041247,187021,UNKNOWN,Unspecified,QUEENS,40.67982270461208,-73.79450506008489,"{'latitude': '40.67982270461208', 'longitude': '-73.79450506008489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",JAMAICA,4120210036,,N/A,,,,,
58816356,2023-09-14T12:21:25.000,2023-09-15T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,11201,56 COURT STREET,COURT STREET,,,,,ADDRESS,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T00:00:00.000,02 BROOKLYN,BROOKLYN,986698,191453,UNKNOWN,Unspecified,BROOKLYN,40.69217069316894,-73.99117244214905,"{'latitude': '40.69217069316894', 'longitude': '-73.99117244214905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3002657502,,N/A,,,,,
58816390,2023-09-14T12:21:20.000,2023-09-14T13:02:49.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11206,16 MANHATTAN AVENUE,MANHATTAN AVENUE,COOK STREET,VARET STREET,COOK STREET,VARET STREET,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T13:02:52.000,01 BROOKLYN,BROOKLYN,999729,195287,PHONE,Unspecified,BROOKLYN,40.70268093084379,-73.94417348056533,"{'latitude': '40.70268093084379', 'longitude': '-73.94417348056533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3031130004,MANHATTAN AVENUE,,,,,,
58816023,2023-09-14T12:21:18.000,2023-09-14T14:03:21.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,11368,108-66 37 DRIVE,37 DRIVE,108 STREET,DEAD END,108 STREET,DEAD END,ADDRESS,Closed,N/A,2023-09-14T14:03:24.000,03 QUEENS,QUEENS,1023424,213834,PHONE,Unspecified,QUEENS,40.75351468129382,-73.85860729015339,"{'latitude': '40.75351468129382', 'longitude': '-73.85860729015339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CORONA,4017780026,37 DRIVE,,,,,,
58812814,2023-09-14T12:21:15.000,2023-09-14T12:45:27.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11222,116 INDIA STREET,INDIA STREET,FRANKLIN STREET,MANHATTAN AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T12:45:32.000,01 BROOKLYN,BROOKLYN,996507,206042,MOBILE,Unspecified,BROOKLYN,40.732205870726,-73.95577435122672,"{'latitude': '40.732205870726', 'longitude': '-73.95577435122672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3025407504,INDIA STREET,,,,,,
58814534,2023-09-14T12:21:07.000,2023-09-15T07:50:46.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11213,1539 CARROLL STREET,CARROLL STREET,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-15T07:50:50.000,09 BROOKLYN,BROOKLYN,1002053,182062,MOBILE,Unspecified,BROOKLYN,40.666376965293985,-73.93582669403781,"{'latitude': '40.666376965293985', 'longitude': '-73.93582669403781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3014070071,CARROLL STREET,,,,,,
58819181,2023-09-14T12:20:43.000,2023-10-11T15:15:50.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11203,295 EAST   53 STREET,EAST   53 STREET,LINDEN BOULEVARD,CHURCH AVENUE,LINDEN BOULEVARD,CHURCH AVENUE,ADDRESS,Closed,"NYC Parks inspected and determined this site does not rate high enough to be repaired by NYC Parks at this time.   We understand conditions may become worse over time. In three years, you may submit a service request via 311, the Parks website, or NYC Tree Map for a new inspection.   You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.",2023-10-11T15:15:58.000,17 BROOKLYN,BROOKLYN,1004347,177171,PHONE,Unspecified,BROOKLYN,40.65294734165138,-73.92757224348973,"{'latitude': '40.65294734165138', 'longitude': '-73.92757224348973', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3046790060,EAST   53 STREET,,,,,,
58819315,2023-09-14T12:20:41.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,11234,1441 EAST   57 STREET,EAST   57 STREET,AVENUE N,AVENUE O,AVENUE N,AVENUE O,ADDRESS,In Progress,,,18 BROOKLYN,BROOKLYN,1006455,164578,PHONE,Unspecified,BROOKLYN,40.61837721570335,-73.92001664689309,"{'latitude': '40.61837721570335', 'longitude': '-73.92001664689309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3079020027,EAST   57 STREET,,,,,,
58819120,2023-09-14T12:20:29.000,2023-09-15T07:47:45.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11213,1541 CARROLL STREET,CARROLL STREET,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-15T07:47:48.000,09 BROOKLYN,BROOKLYN,1002068,182061,MOBILE,Unspecified,BROOKLYN,40.66637419034215,-73.93577262718436,"{'latitude': '40.66637419034215', 'longitude': '-73.93577262718436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3014070070,CARROLL STREET,,,,,,
58811945,2023-09-14T12:20:12.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10452,1210 WOODYCREST AVENUE,WOODYCREST AVENUE,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,04 BRONX,BRONX,1005151,244300,PHONE,Unspecified,BRONX,40.83719762959903,-73.92446609200726,"{'latitude': '40.83719762959903', 'longitude': '-73.92446609200726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2025100010,,,,,,,
58816687,2023-09-14T12:20:12.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10452,1210 WOODYCREST AVENUE,WOODYCREST AVENUE,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-14T00:00:00.000,04 BRONX,BRONX,1005151,244300,PHONE,Unspecified,BRONX,40.83719762959903,-73.92446609200726,"{'latitude': '40.83719762959903', 'longitude': '-73.92446609200726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,2025100010,,,,,,,
58810982,2023-09-14T12:20:05.000,2023-09-23T14:26:39.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10013,390 BROOME STREET,BROOME STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,02 MANHATTAN,MANHATTAN,985107,201790,ONLINE,Unspecified,MANHATTAN,40.720543616153485,-73.99690831792435,"{'latitude': '40.720543616153485', 'longitude': '-73.99690831792435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1004810035,,,,,,,
58811050,2023-09-14T12:20:00.000,2023-09-22T14:01:11.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11373,88-11 ELMHURST AVENUE,ELMHURST AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,04 QUEENS,QUEENS,1018124,211042,ONLINE,Unspecified,QUEENS,40.745873245399586,-73.87775088652562,"{'latitude': '40.745873245399586', 'longitude': '-73.87775088652562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ELMHURST,4015130028,,,,,,,
58813878,2023-09-14T12:20:00.000,2023-09-20T12:30:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11229,11 IVAN COURT,IVAN COURT,DEAD END,SEBA AVE,,,ADDRESS,Closed,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T12:30:00.000,15 BROOKLYN,BROOKLYN,1005337,153118,PHONE,Unspecified,BROOKLYN,40.58692458960572,-73.92407950514776,"{'latitude': '40.58692458960572', 'longitude': '-73.92407950514776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3088561516,,,,,,,
58813844,2023-09-14T12:20:00.000,2023-09-18T06:35:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10003,64 3 AVENUE,3 AVENUE,E 10 ST,E 11 ST,,,ADDRESS,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-09-18T06:35:00.000,03 MANHATTAN,MANHATTAN,987385,205686,ONLINE,Unspecified,MANHATTAN,40.73123667508269,-73.98868847296802,"{'latitude': '40.73123667508269', 'longitude': '-73.98868847296802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1005560020,,N/A,,,,,
58818455,2023-09-14T12:20:00.000,2023-09-14T13:00:00.000,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),,11414,102-15 160 AVENUE,160 AVENUE,102 ST,DEAD END,,,ADDRESS,Closed,The Department of Environmental Protection scheduled an inspection.,2023-09-14T13:00:00.000,10 QUEENS,QUEENS,1031162,179317,PHONE,Unspecified,QUEENS,40.65873617625404,-73.83091867039577,"{'latitude': '40.65873617625404', 'longitude': '-73.83091867039577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HOWARD BEACH,4141820074,,,,,,,
58814414,2023-09-14T12:20:00.000,2023-09-19T13:38:28.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10029,111 EAST  100 STREET,EAST  100 STREET,,,,,ADDRESS,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-19T00:00:00.000,11 MANHATTAN,MANHATTAN,998065,226692,PHONE,Unspecified,MANHATTAN,40.78888251589769,-73.95011034864612,"{'latitude': '40.78888251589769', 'longitude': '-73.95011034864612', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1016280006,,,,,,,
58811083,2023-09-14T12:19:59.000,2023-09-14T12:21:46.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T12:21:49.000,08 QUEENS,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRESH MEADOWS,4068290001,PARSONS BOULEVARD,,,,,,
58819030,2023-09-14T12:19:54.000,2023-09-14T12:21:35.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T12:21:39.000,08 QUEENS,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRESH MEADOWS,4068290001,PARSONS BOULEVARD,,,,,,
58813294,2023-09-14T12:19:49.000,2023-09-14T12:21:23.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T12:21:26.000,08 QUEENS,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRESH MEADOWS,4068290001,PARSONS BOULEVARD,,,,,,
58816738,2023-09-14T12:19:44.000,2023-09-14T12:21:04.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T12:21:07.000,08 QUEENS,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FRESH MEADOWS,4068290001,PARSONS BOULEVARD,,,,,,
58816244,2023-09-14T12:19:41.000,2023-09-14T12:58:52.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11211,72 KINGSLAND AVENUE,KINGSLAND AVENUE,WITHERS STREET,FROST STREET,WITHERS STREET,FROST STREET,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T12:58:55.000,01 BROOKLYN,BROOKLYN,1000774,200946,MOBILE,Unspecified,BROOKLYN,40.71821164909671,-73.94039069884607,"{'latitude': '40.71821164909671', 'longitude': '-73.94039069884607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,KINGSLAND AVENUE,,,,,,
58815159,2023-09-14T12:19:34.000,2023-09-14T15:13:50.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11209,243 88 STREET,88 STREET,RIDGE BOULEVARD,3 AVENUE,RIDGE BOULEVARD,3 AVENUE,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T15:13:54.000,10 BROOKLYN,BROOKLYN,975089,166027,MOBILE,Unspecified,BROOKLYN,40.622377507771915,-74.0330002849788,"{'latitude': '40.622377507771915', 'longitude': '-74.0330002849788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,3060480049,88 STREET,,,,,,
58819485,2023-09-14T12:19:34.000,2023-09-14T14:03:27.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,11354,39-01 MAIN STREET,MAIN STREET,39 AVENUE,ROOSEVELT AVENUE,39 AVENUE,ROOSEVELT AVENUE,ADDRESS,Closed,N/A,2023-09-14T14:03:29.000,07 QUEENS,QUEENS,1031228,216272,ONLINE,Unspecified,QUEENS,40.76016833864922,-73.83042294583589,"{'latitude': '40.76016833864922', 'longitude': '-73.83042294583589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FLUSHING,4049800005,MAIN STREET,,,,,,
58815818,2023-09-14T12:19:31.000,2023-10-07T12:52:10.000,DOT,Department of Transportation,Street Sign - Missing,St Name - Attached to Pole,Street,10002,65 COLUMBIA STREET,COLUMBIA STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,ADDRESS,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-07T12:52:15.000,03 MANHATTAN,MANHATTAN,989715,200504,PHONE,Unspecified,MANHATTAN,40.717012208925404,-73.9802857089103,"{'latitude': '40.717012208925404', 'longitude': '-73.9802857089103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,1003330001,COLUMBIA STREET,,,,,,
