unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,vehicle_type,taxi_company_borough,bridge_highway_direction,road_ramp
58820987,2023-09-15T17:09:58.000,2023-09-29T02:02:41.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,11209,8517 3 AVENUE,3 AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-29T00:00:00.000,10 BROOKLYN,3060340001,BROOKLYN,975703,166653,ONLINE,Unspecified,BROOKLYN,40.624096360394695,-74.03078929140095,"{'latitude': '40.624096360394695', 'longitude': '-74.03078929140095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825164,2023-09-15T17:09:39.000,2023-10-05T19:57:17.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10466,680 EAST  231 STREET,EAST  231 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,12 BRONX,2048330084,BRONX,1023230,264405,PHONE,Unspecified,BRONX,40.89231839587717,-73.85901372672963,"{'latitude': '40.89231839587717', 'longitude': '-73.85901372672963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58826085,2023-09-15T17:09:39.000,2023-10-05T19:57:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10466,680 EAST  231 STREET,EAST  231 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,12 BRONX,2048330084,BRONX,1023230,264405,PHONE,Unspecified,BRONX,40.89231839587717,-73.85901372672963,"{'latitude': '40.89231839587717', 'longitude': '-73.85901372672963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825325,2023-09-15T17:09:39.000,2023-10-05T19:57:17.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,10466,680 EAST  231 STREET,EAST  231 STREET,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,12 BRONX,2048330084,BRONX,1023230,264405,PHONE,Unspecified,BRONX,40.89231839587717,-73.85901372672963,"{'latitude': '40.89231839587717', 'longitude': '-73.85901372672963', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58860586,2023-09-15T17:09:25.000,2023-09-27T14:30:06.000,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11377,31 AVENUE,31 AVENUE,31 AVENUE,57 STREET,31 AVENUE,57 STREET,INTERSECTION,,,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-09-27T14:30:09.000,01 QUEENS,,QUEENS,1010611,215179,ONLINE,Unspecified,QUEENS,40.7572538445227,-73.90484858404072,"{'latitude': '40.7572538445227', 'longitude': '-73.90484858404072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58823150,2023-09-15T17:08:59.000,2023-09-15T17:31:48.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10035,347 EAST  118 STREET,EAST  118 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST  118 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T17:31:50.000,11 MANHATTAN,1017950023,MANHATTAN,1002057,229957,MOBILE,Unspecified,MANHATTAN,40.79783691435442,-73.93568551915834,"{'latitude': '40.79783691435442', 'longitude': '-73.93568551915834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58870438,2023-09-15T17:08:25.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10451,COURTLAND AVENUE,COURTLAND AVENUE,COURTLAND AVENUE,EAST  148 STREET,COURTLAND AVENUE,EAST 148 STREET,INTERSECTION,BRONX,,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-15T19:48:11.000,01 BRONX,,BRONX,1006433,236529,PHONE,Unspecified,BRONX,40.81586533043566,-73.91985878110543,"{'latitude': '40.81586533043566', 'longitude': '-73.91985878110543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58829844,2023-09-15T17:08:15.000,2023-09-16T03:20:56.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11417,90-54 DESARC ROAD,DESARC ROAD,LINDEN BOULEVARD,REDDING STREET,LINDEN BOULEVARD,REDDING STREET,ADDRESS,OZONE PARK,DESARC ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-16T03:21:02.000,10 QUEENS,4113720028,QUEENS,1027432,184610,PHONE,Unspecified,QUEENS,40.67328323818751,-73.84432849175904,"{'latitude': '40.67328323818751', 'longitude': '-73.84432849175904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58821287,2023-09-15T17:08:00.000,2023-09-15T19:05:00.000,DEP,Department of Environmental Protection,Hazardous Materials,Chemical Odor (HD1),,11208,1 KARWEG PLACE,KARWEG PLACE,GRANT AVE,ELDERT LN,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection investigated this complaint and determined that no further action is required.,2023-09-15T19:05:00.000,05 BROOKLYN,3041230027,BROOKLYN,1020834,189831,PHONE,Unspecified,BROOKLYN,40.68764340703244,-73.86808595946188,"{'latitude': '40.68764340703244', 'longitude': '-73.86808595946188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58819644,2023-09-15T17:08:00.000,2023-09-15T17:08:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10065,,,,,1 AVENUE,EAST 67 STREET,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-15T17:08:00.000,08 MANHATTAN,,MANHATTAN,995795,217850,PHONE,Unspecified,MANHATTAN,40.76461681260692,-73.95832311500644,"{'latitude': '40.76461681260692', 'longitude': '-73.95832311500644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822992,2023-09-15T17:08:00.000,2023-09-19T15:42:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10024,505 WEST END AVENUE,WEST END AVENUE,W 84 ST,W 85 ST,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection requires contact with the complainant to investigate this complaint. A message was left for the complainant at the phone number provided.,2023-09-19T15:42:00.000,07 MANHATTAN,1012460029,MANHATTAN,990155,226287,ONLINE,Unspecified,MANHATTAN,40.7877797246415,-73.97867582348091,"{'latitude': '40.7877797246415', 'longitude': '-73.97867582348091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58825630,2023-09-15T17:08:00.000,2023-09-15T17:26:57.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10309,967 RENSSELAER AVENUE,RENSSELAER AVENUE,FOSTER ROAD,LENEVAR AVENUE,FOSTER ROAD,LENEVAR AVENUE,ADDRESS,STATEN ISLAND,RENSSELAER AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T17:27:03.000,03 STATEN ISLAND,5069260023,STATEN ISLAND,926737,135168,PHONE,Unspecified,STATEN ISLAND,40.53749394535493,-74.20691370900163,"{'latitude': '40.53749394535493', 'longitude': '-74.20691370900163', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820783,2023-09-15T17:07:48.000,2023-09-15T17:44:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11377,49-18 QUEENS BOULEVARD,QUEENS BOULEVARD,49 STREET,50 STREET,49 STREET,50 STREET,ADDRESS,WOODSIDE,QUEENS BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T17:44:10.000,02 QUEENS,4022820030,QUEENS,1007642,209907,ONLINE,Unspecified,QUEENS,40.74279189499134,-73.91558367717539,"{'latitude': '40.74279189499134', 'longitude': '-73.91558367717539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825950,2023-09-15T17:07:36.000,2023-09-15T17:25:39.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10468,2644 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST  192 STREET,WEST KINGSBRIDGE ROAD,WEST  192 STREET,WEST KINGSBRIDGE ROAD,ADDRESS,BRONX,DAVIDSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T17:25:45.000,07 BRONX,,BRONX,1012237,255276,PHONE,Unspecified,BRONX,40.86730385641296,-73.8988122695674,"{'latitude': '40.86730385641296', 'longitude': '-73.8988122695674', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820542,2023-09-15T17:07:30.000,2023-09-15T17:43:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10016,30 EAST   30 STREET,EAST   30 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   30 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T17:43:35.000,05 MANHATTAN,1008590026,MANHATTAN,988536,210746,MOBILE,Unspecified,MANHATTAN,40.74512463850905,-73.98453227710138,"{'latitude': '40.74512463850905', 'longitude': '-73.98453227710138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819782,2023-09-15T17:07:29.000,2023-09-15T17:54:25.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11238,527 ST MARKS AVENUE,ST MARKS AVENUE,FRANKLIN AVENUE SHUTTLE LINE,FRANKLIN AVENUE,FRANKLIN AVENUE SHUTTLE LINE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T17:54:31.000,08 BROOKLYN,3011490059,BROOKLYN,996288,185582,MOBILE,Unspecified,BROOKLYN,40.676048291434505,-73.9566011208002,"{'latitude': '40.676048291434505', 'longitude': '-73.9566011208002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58859739,2023-09-15T17:07:24.000,2023-09-15T17:16:22.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,206 WEST  121 STREET,WEST  121 STREET,ADAM CLAYTON POWELL JR BOULEVARD,ST NICHOLAS AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  121 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T17:16:27.000,10 MANHATTAN,1019260037,MANHATTAN,997870,233168,ONLINE,Unspecified,MANHATTAN,40.8066576736774,-73.95080141057335,"{'latitude': '40.8066576736774', 'longitude': '-73.95080141057335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822802,2023-09-15T17:07:01.000,2023-09-15T19:11:58.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11373,73-20 BROADWAY,BROADWAY,ROOSEVELT AVENUE,74 STREET,ROOSEVELT AVENUE,74 STREET,ADDRESS,ELMHURST,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T19:12:03.000,04 QUEENS,4013050031,QUEENS,1014259,211366,ONLINE,Unspecified,QUEENS,40.746776503782655,-73.89169796512067,"{'latitude': '40.746776503782655', 'longitude': '-73.89169796512067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822337,2023-09-15T17:06:59.000,2023-09-15T17:39:44.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11211,762 METROPOLITAN AVENUE,METROPOLITAN AVENUE,GRAHAM AVENUE,HUMBOLDT STREET,GRAHAM AVENUE,HUMBOLDT STREET,ADDRESS,BROOKLYN,METROPOLITAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T17:39:56.000,01 BROOKLYN,,BROOKLYN,999879,199628,PHONE,Unspecified,BROOKLYN,40.714595681986786,-73.94362241476531,"{'latitude': '40.714595681986786', 'longitude': '-73.94362241476531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58825045,2023-09-15T17:06:35.000,2023-09-15T17:43:37.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,7201 RIDGE BOULEVARD,RIDGE BOULEVARD,72 STREET,73 STREET,72 STREET,73 STREET,ADDRESS,BROOKLYN,RIDGE BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T17:43:41.000,10 BROOKLYN,3059070006,BROOKLYN,976016,170279,MOBILE,Unspecified,BROOKLYN,40.63404926192071,-74.02966617941425,"{'latitude': '40.63404926192071', 'longitude': '-74.02966617941425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820850,2023-09-15T17:06:20.000,2023-09-15T17:40:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11230,1014 AVENUE J,AVENUE J,EAST   10 STREET,CONEY ISLAND AVENUE,EAST   10 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,AVENUE J,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T17:40:48.000,12 BROOKLYN,3065310006,BROOKLYN,993711,166864,ONLINE,Unspecified,BROOKLYN,40.62467458222418,-73.96591786464246,"{'latitude': '40.62467458222418', 'longitude': '-73.96591786464246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820263,2023-09-15T17:06:18.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11207,47 FURMAN AVENUE,FURMAN AVENUE,BROADWAY,BUSHWICK AVENUE,BROADWAY,BUSHWICK AVENUE,ADDRESS,BROOKLYN,FURMAN AVENUE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-16T12:13:30.000,04 BROOKLYN,3034610038,BROOKLYN,1010125,187935,ONLINE,Unspecified,BROOKLYN,40.682477109110984,-73.90670755744816,"{'latitude': '40.682477109110984', 'longitude': '-73.90670755744816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822054,2023-09-15T17:06:16.000,2023-09-15T17:47:21.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10009,295 EAST    8 STREET,EAST    8 STREET,AVENUE B,AVENUE C,AVENUE B,AVENUE C,ADDRESS,NEW YORK,EAST    8 STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-15T17:47:25.000,03 MANHATTAN,1003910001,MANHATTAN,989653,203627,MOBILE,Unspecified,MANHATTAN,40.72558412801862,-73.98050685900164,"{'latitude': '40.72558412801862', 'longitude': '-73.98050685900164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58868151,2023-09-15T17:05:47.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11234,1843 EAST   37 STREET,EAST   37 STREET,AVENUE R,FILLMORE AVENUE,AVENUE R,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   37 STREET,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-11-17T15:53:39.000,18 BROOKLYN,3084810027,BROOKLYN,1002761,162503,ONLINE,Unspecified,BROOKLYN,40.61269025956986,-73.93332827490262,"{'latitude': '40.61269025956986', 'longitude': '-73.93332827490262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58820694,2023-09-15T17:05:45.000,2023-09-15T17:22:14.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10472,1213 PUGSLEY AVENUE,PUGSLEY AVENUE,GLEASON AVENUE,ELLIS AVENUE,GLEASON AVENUE,ELLIS AVENUE,ADDRESS,BRONX,PUGSLEY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T17:22:20.000,09 BRONX,2037930039,BRONX,1023754,242232,MOBILE,Unspecified,BRONX,40.83145795182173,-73.85724917253154,"{'latitude': '40.83145795182173', 'longitude': '-73.85724917253154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58822294,2023-09-15T17:05:35.000,2023-09-18T00:00:00.000,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,11231,65 3 PLACE,3 PLACE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-18T00:00:00.000,06 BROOKLYN,3003660047,BROOKLYN,984575,186659,UNKNOWN,Unspecified,BROOKLYN,40.67901259210625,-73.99882827196296,"{'latitude': '40.67901259210625', 'longitude': '-73.99882827196296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
