unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,due_date,taxi_company_borough
58793650,2023-09-12T23:43:34.000,2023-09-17T17:52:50.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,11375,67-36 AUSTIN STREET,AUSTIN STREET,ADDRESS,FOREST HILLS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-17T00:00:00.000,06 QUEENS,4031660035,QUEENS,1024656,202937,PHONE,Unspecified,QUEENS,40.72359961504882,-73.85422603035707,"{'latitude': '40.72359961504882', 'longitude': '-73.85422603035707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58793062,2023-09-12T23:43:11.000,2023-09-13T00:54:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,10303,359 VANPELT AVENUE,VANPELT AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T00:54:53.000,01 STATEN ISLAND,5012000029,STATEN ISLAND,941037,167655,PHONE,Unspecified,STATEN ISLAND,40.62674536785477,-74.15567463793694,"{'latitude': '40.62674536785477', 'longitude': '-74.15567463793694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,NETHERLAND AVENUE,FOREST AVENUE,NETHERLAND AVENUE,FOREST AVENUE,VAN PELT AVENUE,,,,,,
58789938,2023-09-12T23:43:01.000,2023-09-13T14:26:21.000,DSNY,Department of Sanitation,Dead Animal,Cat,11422,240-17 WELLER AVENUE,WELLER AVENUE,ADDRESS,ROSEDALE,,Closed,The Department of Sanitation cleaned the location.,2023-09-13T12:23:16.000,13 QUEENS,4135540054,QUEENS,1056161,180797,PHONE,Unspecified,QUEENS,40.662630698161095,-73.74080133941824,"{'latitude': '40.662630698161095', 'longitude': '-73.74080133941824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,BROOKVILLE BOULEVARD,241 STREET,BROOKVILLE BOULEVARD,241 STREET,WELLER AVENUE,,,,,,
58796835,2023-09-12T23:42:55.000,2023-09-13T06:59:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11419,103-28 123 STREET,123 STREET,ADDRESS,SOUTH RICHMOND HILL,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T06:59:10.000,10 QUEENS,4095590020,QUEENS,1033710,190104,ONLINE,Unspecified,QUEENS,40.6883301404568,-73.82165597851242,"{'latitude': '40.6883301404568', 'longitude': '-73.82165597851242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,103 AVENUE,LIBERTY AVENUE,103 AVENUE,LIBERTY AVENUE,123 STREET,,,,,,
58799058,2023-09-12T23:42:50.000,2023-09-13T00:29:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11210,1364 NEW YORK AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:29:48.000,17 BROOKLYN,3049640040,BROOKLYN,999381,172332,ONLINE,Unspecified,BROOKLYN,40.63967521202906,-73.94548010364926,"{'latitude': '40.63967521202906', 'longitude': '-73.94548010364926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,NEWKIRK AVENUE,FOSTER AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,NEW YORK AVENUE,,,,,,
58790310,2023-09-12T23:42:46.000,2023-09-13T01:59:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11436,140-14 116 AVENUE,116 AVENUE,ADDRESS,JAMAICA,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T01:59:35.000,12 QUEENS,4119980066,QUEENS,1039294,187132,MOBILE,Unspecified,QUEENS,40.680139733532,-73.80154540507516,"{'latitude': '40.680139733532', 'longitude': '-73.80154540507516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,140 STREET,141 STREET,140 STREET,141 STREET,116 AVENUE,,,,,,
58804167,2023-09-12T23:42:43.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,10075,239 EAST   78 STREET,EAST   78 STREET,ADDRESS,NEW YORK,N/A,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-03T00:00:00.000,08 MANHATTAN,1014330114,MANHATTAN,996203,220981,UNKNOWN,Unspecified,MANHATTAN,40.77321005053604,-73.95684468683591,"{'latitude': '40.77321005053604', 'longitude': '-73.95684468683591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58795885,2023-09-12T23:42:41.000,2023-09-13T00:07:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10001,311 11 AVENUE,11 AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T00:07:12.000,04 MANHATTAN,1006750012,MANHATTAN,983137,213619,MOBILE,Unspecified,MANHATTAN,40.753011268221584,-74.0040171753845,"{'latitude': '40.753011268221584', 'longitude': '-74.0040171753845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST   29 STREET,WEST   30 STREET,WEST   29 STREET,WEST   30 STREET,11 AVENUE,,,,,,
58790472,2023-09-12T23:42:19.000,2023-09-12T23:57:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11204,1719 51 STREET,51 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T23:57:32.000,12 BROOKLYN,3054600070,BROOKLYN,988796,168109,ONLINE,Unspecified,BROOKLYN,40.62809573120724,-73.9836227326364,"{'latitude': '40.62809573120724', 'longitude': '-73.9836227326364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,17 AVENUE,OLD NEW UTRECHT ROAD,17 AVENUE,OLD NEW UTRECHT ROAD,51 STREET,,,,,,
58799096,2023-09-12T23:42:06.000,2023-09-13T00:32:10.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11226,29 EAST   31 STREET,EAST   31 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:32:13.000,17 BROOKLYN,3048850054,BROOKLYN,998540,176117,MOBILE,Unspecified,BROOKLYN,40.65006561623987,-73.94850236959708,"{'latitude': '40.65006561623987', 'longitude': '-73.94850236959708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,CHURCH AVENUE,SNYDER AVENUE,CHURCH AVENUE,SNYDER AVENUE,EAST   31 STREET,,,,,,
58794648,2023-09-12T23:42:05.000,2023-09-13T00:28:20.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11691,14-41 GATEWAY BOULEVARD,GATEWAY BOULEVARD,ADDRESS,FAR ROCKAWAY,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T00:28:23.000,14 QUEENS,4155740008,QUEENS,1053941,158600,PHONE,Unspecified,QUEENS,40.60172263753555,-73.74903236759233,"{'latitude': '40.60172263753555', 'longitude': '-73.74903236759233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,MOTT AVENUE,EVERDELL AVENUE,MOTT AVENUE,EVERDELL AVENUE,GATEWAY BOULEVARD,,,,,,
58795378,2023-09-12T23:42:04.000,2023-09-13T02:45:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10458,2473 CAMBRELENG AVENUE,CAMBRELENG AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T02:45:20.000,06 BRONX,2030910042,BRONX,1016431,251379,ONLINE,Unspecified,BRONX,40.85659348280935,-73.88366748121766,"{'latitude': '40.85659348280935', 'longitude': '-73.88366748121766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,EAST  189 STREET,EAST FORDHAM ROAD,EAST  189 STREET,EAST FORDHAM ROAD,CAMBRELENG AVENUE,,,,,,
58790515,2023-09-12T23:41:45.000,2023-09-13T00:12:01.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11225,2116 BEEKMAN PLACE,BEEKMAN PLACE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:12:07.000,09 BROOKLYN,,BROOKLYN,995106,179737,MOBILE,Unspecified,BROOKLYN,40.66000659902708,-73.96087182826301,"{'latitude': '40.66000659902708', 'longitude': '-73.96087182826301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DEAD END,FLATBUSH AVENUE,DEAD END,FLATBUSH AVENUE,BEEKMAN PLACE,,,,,,
58796196,2023-09-12T23:41:36.000,2023-09-13T00:16:22.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10002,72 GOUVERNEUR STREET,GOUVERNEUR STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-13T00:16:28.000,03 MANHATTAN,1002600001,MANHATTAN,988749,198872,ONLINE,Unspecified,MANHATTAN,40.71253330297719,-73.98377152140677,"{'latitude': '40.71253330297719', 'longitude': '-73.98377152140677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,MADISON STREET,MONROE STREET,MADISON STREET,MONROE STREET,GOUVERNEUR STREET,,,,,,
58790486,2023-09-12T23:41:31.000,2023-09-13T00:17:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10032,3872 BROADWAY,BROADWAY,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T00:17:20.000,12 MANHATTAN,1021200008,MANHATTAN,1000088,244201,ONLINE,Unspecified,MANHATTAN,40.83693643474811,-73.94276344313859,"{'latitude': '40.83693643474811', 'longitude': '-73.94276344313859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,WEST  161 STREET,WEST  162 STREET,WEST  161 STREET,WEST  162 STREET,BROADWAY,,,,,,
58790038,2023-09-12T23:41:00.000,2023-09-13T20:47:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),10013,194 GRAND STREET,GRAND STREET,ADDRESS,NEW YORK,N/A,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-13T20:47:00.000,02 MANHATTAN,1004710055,MANHATTAN,985094,201307,PHONE,Unspecified,MANHATTAN,40.71921789872836,-73.99695527681675,"{'latitude': '40.71921789872836', 'longitude': '-73.99695527681675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,MULBERRY ST,MOTT ST,,,,,,,,,
58793488,2023-09-12T23:40:47.000,2023-09-22T15:27:53.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,10453,1630 MACOMBS ROAD,MACOMBS ROAD,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,05 BRONX,2028660004,BRONX,1007352,247867,ONLINE,Unspecified,BRONX,40.846982514690204,-73.91649963758309,"{'latitude': '40.846982514690204', 'longitude': '-73.91649963758309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58789303,2023-09-12T23:40:47.000,2023-09-22T15:27:53.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,10453,1630 MACOMBS ROAD,MACOMBS ROAD,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,05 BRONX,2028660004,BRONX,1007352,247867,ONLINE,Unspecified,BRONX,40.846982514690204,-73.91649963758309,"{'latitude': '40.846982514690204', 'longitude': '-73.91649963758309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58797878,2023-09-12T23:40:47.000,2023-09-22T15:27:53.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,10453,1630 MACOMBS ROAD,MACOMBS ROAD,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,05 BRONX,2028660004,BRONX,1007352,247867,ONLINE,Unspecified,BRONX,40.846982514690204,-73.91649963758309,"{'latitude': '40.846982514690204', 'longitude': '-73.91649963758309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58790671,2023-09-12T23:40:47.000,2023-09-22T15:27:52.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,10453,1630 MACOMBS ROAD,MACOMBS ROAD,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,05 BRONX,2028660004,BRONX,1007352,247867,ONLINE,Unspecified,BRONX,40.846982514690204,-73.91649963758309,"{'latitude': '40.846982514690204', 'longitude': '-73.91649963758309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58794953,2023-09-12T23:40:47.000,2023-09-22T15:27:53.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10453,1630 MACOMBS ROAD,MACOMBS ROAD,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,05 BRONX,2028660004,BRONX,1007352,247867,ONLINE,Unspecified,BRONX,40.846982514690204,-73.91649963758309,"{'latitude': '40.846982514690204', 'longitude': '-73.91649963758309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58789335,2023-09-12T23:40:46.000,2023-09-22T15:27:52.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10453,1630 MACOMBS ROAD,MACOMBS ROAD,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,05 BRONX,2028660004,BRONX,1007352,247867,ONLINE,Unspecified,BRONX,40.846982514690204,-73.91649963758309,"{'latitude': '40.846982514690204', 'longitude': '-73.91649963758309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58797861,2023-09-12T23:40:46.000,2023-09-22T15:27:52.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10453,1630 MACOMBS ROAD,MACOMBS ROAD,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,05 BRONX,2028660004,BRONX,1007352,247867,ONLINE,Unspecified,BRONX,40.846982514690204,-73.91649963758309,"{'latitude': '40.846982514690204', 'longitude': '-73.91649963758309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58796361,2023-09-12T23:40:46.000,2023-09-22T15:27:52.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,10453,1630 MACOMBS ROAD,MACOMBS ROAD,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,05 BRONX,2028660004,BRONX,1007352,247867,ONLINE,Unspecified,BRONX,40.846982514690204,-73.91649963758309,"{'latitude': '40.846982514690204', 'longitude': '-73.91649963758309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58796418,2023-09-12T23:40:46.000,2023-09-22T15:27:51.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,10453,1630 MACOMBS ROAD,MACOMBS ROAD,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,05 BRONX,2028660004,BRONX,1007352,247867,ONLINE,Unspecified,BRONX,40.846982514690204,-73.91649963758309,"{'latitude': '40.846982514690204', 'longitude': '-73.91649963758309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58790504,2023-09-12T23:40:42.000,2023-09-13T00:22:57.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11203,4315 FARRAGUT ROAD,FARRAGUT ROAD,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T00:23:06.000,17 BROOKLYN,3049900046,BROOKLYN,1002277,171389,MOBILE,Unspecified,BROOKLYN,40.63708145833496,-73.9350477829115,"{'latitude': '40.63708145833496', 'longitude': '-73.9350477829115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST   43 STREET,TROY AVENUE,EAST   43 STREET,TROY AVENUE,FARRAGUT ROAD,,,,,,
58789312,2023-09-12T23:40:36.000,,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,11101,48-50 38 STREET,38 STREET,ADDRESS,LONG ISLAND CITY,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-12T00:00:00.000,02 QUEENS,4002320018,QUEENS,1004194,208606,PHONE,Unspecified,QUEENS,40.73922942297815,-73.92803056375823,"{'latitude': '40.73922942297815', 'longitude': '-73.92803056375823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58790593,2023-09-12T23:40:35.000,2023-09-23T09:56:59.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,10454,324 POWERS AVENUE,POWERS AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-23T00:00:00.000,01 BRONX,2025720001,BRONX,1008504,233489,ONLINE,Unspecified,BRONX,40.807515937109876,-73.91238780389276,"{'latitude': '40.807515937109876', 'longitude': '-73.91238780389276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
