unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,taxi_company_borough,road_ramp
58816688,2023-09-14T20:25:38.000,2023-10-01T10:57:34.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10026,63 WEST  119 STREET,WEST  119 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,10 MANHATTAN,1017180015,MANHATTAN,998946,231980,PHONE,Unspecified,MANHATTAN,40.80339521703659,-73.94691725116941,"{'latitude': '40.80339521703659', 'longitude': '-73.94691725116941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811979,2023-09-14T20:25:38.000,2023-10-01T10:57:34.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10026,63 WEST  119 STREET,WEST  119 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,10 MANHATTAN,1017180015,MANHATTAN,998946,231980,PHONE,Unspecified,MANHATTAN,40.80339521703659,-73.94691725116941,"{'latitude': '40.80339521703659', 'longitude': '-73.94691725116941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58817801,2023-09-14T20:25:38.000,2023-10-01T10:57:34.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10026,63 WEST  119 STREET,WEST  119 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,10 MANHATTAN,1017180015,MANHATTAN,998946,231980,PHONE,Unspecified,MANHATTAN,40.80339521703659,-73.94691725116941,"{'latitude': '40.80339521703659', 'longitude': '-73.94691725116941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58812135,2023-09-14T20:25:38.000,2023-10-01T10:57:34.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10026,63 WEST  119 STREET,WEST  119 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,10 MANHATTAN,1017180015,MANHATTAN,998946,231980,PHONE,Unspecified,MANHATTAN,40.80339521703659,-73.94691725116941,"{'latitude': '40.80339521703659', 'longitude': '-73.94691725116941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58865375,2023-09-14T20:25:34.000,2023-09-14T22:37:37.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11229,2059 HOMECREST AVENUE,HOMECREST AVENUE,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,HOMECREST AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T22:37:42.000,15 BROOKLYN,3073170058,BROOKLYN,995536,157696,MOBILE,Unspecified,BROOKLYN,40.59950817618737,-73.95935884137064,"{'latitude': '40.59950817618737', 'longitude': '-73.95935884137064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58856085,2023-09-14T20:25:29.000,2023-09-14T21:07:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,750 MAC DONOUGH STREET,MAC DONOUGH STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,MAC DONOUGH STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T21:07:45.000,16 BROOKLYN,3015020017,BROOKLYN,1007469,188544,ONLINE,Unspecified,BROOKLYN,40.68415604015419,-73.91628167411149,"{'latitude': '40.68415604015419', 'longitude': '-73.91628167411149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58851616,2023-09-14T20:24:57.000,2023-09-18T09:19:19.000,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,11691,28-14 SEAGIRT BOULEVARD,SEAGIRT BOULEVARD,BEACH   28 STREET,BEACH   29 STREET,BEACH   28 STREET,BEACH   29 STREET,ADDRESS,FAR ROCKAWAY,SEAGIRT BOULEVARD,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-18T09:19:25.000,14 QUEENS,4157980031,QUEENS,1050480,156558,ONLINE,Unspecified,QUEENS,40.596144322567774,-73.7615158989974,"{'latitude': '40.596144322567774', 'longitude': '-73.7615158989974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58867611,2023-09-14T20:24:48.000,2023-09-14T20:53:46.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11229,3661 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T20:53:55.000,15 BROOKLYN,3074051001,BROOKLYN,1000704,155913,ONLINE,Unspecified,BROOKLYN,40.59460611411102,-73.94075309594254,"{'latitude': '40.59460611411102', 'longitude': '-73.94075309594254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58855704,2023-09-14T20:24:42.000,2023-09-14T21:53:08.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11421,89-19 80 STREET,80 STREET,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,WOODHAVEN,80 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T21:53:16.000,09 QUEENS,4089650053,QUEENS,1022717,190149,MOBILE,Unspecified,QUEENS,40.688508259469494,-73.86129446162902,"{'latitude': '40.688508259469494', 'longitude': '-73.86129446162902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58856591,2023-09-14T20:24:22.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11205,54 CUMBERLAND STREET,CUMBERLAND STREET,FLUSHING AVENUE,PARK AVENUE,FLUSHING AVENUE,PARK AVENUE,ADDRESS,BROOKLYN,CUMBERLAND STREET,In Progress,,,02 BROOKLYN,3020290048,BROOKLYN,991308,193102,MOBILE,Unspecified,BROOKLYN,40.696694340077364,-73.97454692341307,"{'latitude': '40.696694340077364', 'longitude': '-73.97454692341307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819309,2023-09-14T20:24:12.000,2023-09-20T11:08:52.000,DOHMH,Department of Health and Mental Hygiene,Drinking Water,Illness Caused by Drinking Water,Restaurant,11233,327 STUYVESANT AVENUE,STUYVESANT AVENUE,HALSEY STREET,MACON STREET,HALSEY STREET,MACON STREET,ADDRESS,BROOKLYN,STUYVESANT AVENUE,Closed,The Department of Health and Mental Hygiene has investigated the Service Request. No Health Code violations or health hazards were noted. No further action is needed.,2023-09-20T11:08:58.000,03 BROOKLYN,3016660001,BROOKLYN,1003083,188195,PHONE,Unspecified,BROOKLYN,40.683208533838084,-73.93209678509623,"{'latitude': '40.683208533838084', 'longitude': '-73.93209678509623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819095,2023-09-14T20:24:01.000,2023-09-15T02:37:46.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10464,256 CITY ISLAND AVENUE,CITY ISLAND AVENUE,SCHOFIELD STREET,CAROLL STREET,SCHOFIELD STREET,CAROLL STREET,ADDRESS,BRONX,CITY ISLAND AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T02:37:48.000,10 BRONX,2056420010,BRONX,1043490,247453,ONLINE,Unspecified,BRONX,40.84567771015429,-73.78588569738709,"{'latitude': '40.84567771015429', 'longitude': '-73.78588569738709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818117,2023-09-14T20:23:55.000,2023-09-14T21:07:28.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,740 EMPIRE BOULEVARD,EMPIRE BOULEVARD,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,EMPIRE BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T21:07:35.000,09 BROOKLYN,3014260040,BROOKLYN,1001488,181117,ONLINE,Unspecified,BROOKLYN,40.66378426870688,-73.93786572797629,"{'latitude': '40.66378426870688', 'longitude': '-73.93786572797629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58813826,2023-09-14T20:23:43.000,2023-09-15T03:13:25.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10463,304 WEST  231 STREET,WEST  231 STREET,TIBBETT AVENUE,IRWIN AVENUE,TIBBETT AVENUE,IRWIN AVENUE,ADDRESS,BRONX,WEST  231 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T03:13:29.000,08 BRONX,2057120125,BRONX,1009516,260240,ONLINE,Unspecified,BRONX,40.88093670951692,-73.90863138854111,"{'latitude': '40.88093670951692', 'longitude': '-73.90863138854111', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818121,2023-09-14T20:23:28.000,2023-09-14T21:07:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11221,357 MARCUS GARVEY BOULEVARD,MARCUS GARVEY BOULEVARD,PUTNAM AVENUE,JEFFERSON AVENUE,PUTNAM AVENUE,JEFFERSON AVENUE,ADDRESS,BROOKLYN,MARCUS GARVEY BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T21:07:06.000,03 BROOKLYN,3016490001,BROOKLYN,1001323,188854,ONLINE,Unspecified,BROOKLYN,40.685020907757,-73.93844087100719,"{'latitude': '40.685020907757', 'longitude': '-73.93844087100719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818119,2023-09-14T20:23:25.000,2023-09-14T22:19:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10455,600 BERGEN AVENUE,BERGEN AVENUE,WESTCHESTER AVENUE,EAST  152 STREET,WESTCHESTER AVENUE,EAST  152 STREET,ADDRESS,BRONX,BERGEN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T22:19:52.000,01 BRONX,2023617501,BRONX,1007695,236852,ONLINE,Unspecified,BRONX,40.81674861534728,-73.9152983886053,"{'latitude': '40.81674861534728', 'longitude': '-73.9152983886053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811301,2023-09-14T20:23:21.000,2023-09-25T12:57:24.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10462,1718 PAULDING AVENUE,PAULDING AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,VAN NEST AVENUE,MORRIS PARK AVENUE,ADDRESS,BRONX,PAULDING AVENUE,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-25T12:57:28.000,11 BRONX,2041030133,BRONX,1024444,248083,MOBILE,Unspecified,BRONX,40.847514109396194,-73.85472074196949,"{'latitude': '40.847514109396194', 'longitude': '-73.85472074196949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58810490,2023-09-14T20:23:00.000,2023-09-15T18:58:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10005,15 WILLIAM STREET,WILLIAM STREET,BEAVER ST,EXCHANGE PL,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-15T18:58:00.000,01 MANHATTAN,1000257501,MANHATTAN,981478,196203,ONLINE,Unspecified,MANHATTAN,40.70520823975513,-74.00999786605462,"{'latitude': '40.70520823975513', 'longitude': '-74.00999786605462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58810491,2023-09-14T20:23:00.000,2023-09-21T22:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10025,160 WEST   97 STREET,WEST   97 STREET,COLUMBUS AVE,AMSTERDAM AVE,,,ADDRESS,NEW YORK,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-21T22:30:00.000,07 MANHATTAN,1018510008,MANHATTAN,992811,228700,ONLINE,Unspecified,MANHATTAN,40.79440058588625,-73.96908138306159,"{'latitude': '40.79440058588625', 'longitude': '-73.96908138306159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58819254,2023-09-14T20:22:32.000,2023-09-14T21:18:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10031,511 WEST  139 STREET,WEST  139 STREET,AMSTERDAM AVENUE,HAMILTON PLACE,AMSTERDAM AVENUE,HAMILTON PLACE,ADDRESS,NEW YORK,WEST  139 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T21:18:56.000,09 MANHATTAN,1020710023,MANHATTAN,997834,238643,MOBILE,Unspecified,MANHATTAN,40.8216850724758,-73.95092037008563,"{'latitude': '40.8216850724758', 'longitude': '-73.95092037008563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811292,2023-09-14T20:22:32.000,2023-09-14T20:38:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10455,626 MELROSE AVENUE,MELROSE AVENUE,EAST  151 STREET,EAST  152 STREET,EAST  151 STREET,EAST  152 STREET,ADDRESS,BRONX,MELROSE AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T20:38:10.000,01 BRONX,2023740034,BRONX,1007250,237290,ONLINE,Unspecified,BRONX,40.817951971660726,-73.91690457335922,"{'latitude': '40.817951971660726', 'longitude': '-73.91690457335922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816819,2023-09-14T20:22:10.000,2023-09-15T03:09:19.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11385,70-05 68 STREET,68 STREET,70 AVENUE,CENTRAL AVENUE,70 AVENUE,CENTRAL AVENUE,ADDRESS,RIDGEWOOD,68 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T03:09:24.000,05 QUEENS,4036560003,QUEENS,1015879,196057,PHONE,Unspecified,QUEENS,40.704751409891244,-73.88592336684073,"{'latitude': '40.704751409891244', 'longitude': '-73.88592336684073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58819102,2023-09-14T20:22:06.000,2023-09-14T22:20:24.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11235,84 WEST END AVENUE,WEST END AVENUE,OCEAN COURT,HAMPTON AVENUE,OCEAN COURT,HAMPTON AVENUE,ADDRESS,BROOKLYN,WEST END AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T22:20:32.000,15 BROOKLYN,3087130097,BROOKLYN,997181,150504,PHONE,Unspecified,BROOKLYN,40.57976532911435,-73.95344892073952,"{'latitude': '40.57976532911435', 'longitude': '-73.95344892073952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58814638,2023-09-14T20:22:03.000,2023-09-14T21:13:41.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11238,445 VANDERBILT AVENUE,VANDERBILT AVENUE,GREENE AVENUE,GATES AVENUE,GREENE AVENUE,GATES AVENUE,ADDRESS,BROOKLYN,VANDERBILT AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-14T21:13:46.000,02 BROOKLYN,3019600011,BROOKLYN,993068,188850,PHONE,Unspecified,BROOKLYN,40.6850220022043,-73.96820544862611,"{'latitude': '40.6850220022043', 'longitude': '-73.96820544862611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58816971,2023-09-14T20:21:55.000,2023-09-14T20:28:34.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,100-02 QUEENS BOULEVARD,QUEENS BOULEVARD,67 AVENUE,67 ROAD,67 AVENUE,67 ROAD,ADDRESS,FOREST HILLS,QUEENS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T20:28:39.000,06 QUEENS,4031700027,QUEENS,1024836,204138,ONLINE,Unspecified,QUEENS,40.72689523979765,-73.85356939702957,"{'latitude': '40.72689523979765', 'longitude': '-73.85356939702957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58818389,2023-09-14T20:21:53.000,2023-09-15T03:30:01.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10463,3600 FIELDSTON ROAD,FIELDSTON ROAD,RIVERDALE AVENUE,WEST  238 STREET,RIVERDALE AVENUE,WEST  238 STREET,ADDRESS,BRONX,FIELDSTON ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T03:30:08.000,08 BRONX,2057710020,BRONX,1010011,262118,ONLINE,Unspecified,BRONX,40.88608979903107,-73.90683411444684,"{'latitude': '40.88608979903107', 'longitude': '-73.90683411444684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58811581,2023-09-14T20:21:16.000,2023-09-14T21:26:02.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11249,90 BEDFORD AVENUE,BEDFORD AVENUE,LORIMER STREET,NORTH   12 STREET,LORIMER STREET,NORTH   12 STREET,ADDRESS,BROOKLYN,BEDFORD AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T21:26:06.000,01 BROOKLYN,,BROOKLYN,996851,201891,MOBILE,Unspecified,BROOKLYN,40.72081190382287,-73.95454090501391,"{'latitude': '40.72081190382287', 'longitude': '-73.95454090501391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
