unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,due_date,taxi_company_borough,bridge_highway_direction
58840775,2023-09-17T13:19:35.000,2023-09-25T15:28:39.000,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,10314,3 FERNDALE AVENUE,FERNDALE AVENUE,ROCKLAND AVENUE,FERNDALE COURT,ROCKLAND AVENUE,FERNDALE COURT,ADDRESS,STATEN ISLAND,FERNDALE AVENUE,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-25T15:28:43.000,02 STATEN ISLAND,5023600120,STATEN ISLAND,940369,155736,MOBILE,Unspecified,STATEN ISLAND,40.59402693178068,-74.15800365008234,"{'latitude': '40.59402693178068', 'longitude': '-74.15800365008234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58842511,2023-09-17T13:19:32.000,2023-09-17T14:48:52.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10473,950 EVERGREEN AVENUE,EVERGREEN AVENUE,STORY AVENUE,BRUCKNER BOULEVARD,STORY AVENUE,BRUCKNER BOULEVARD,ADDRESS,BRONX,EVERGREEN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T14:48:58.000,09 BRONX,2036500001,BRONX,1017570,238903,ONLINE,Unspecified,BRONX,40.82234629966529,-73.87961204742707,"{'latitude': '40.82234629966529', 'longitude': '-73.87961204742707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58840651,2023-09-17T13:19:20.000,2023-11-06T07:58:48.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,11367,72-60 150 STREET,150 STREET,,,,,ADDRESS,FLUSHING,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-06T00:00:00.000,08 QUEENS,4066810001,QUEENS,1035047,203970,PHONE,Unspecified,QUEENS,40.72638137777096,-73.81673040097624,"{'latitude': '40.72638137777096', 'longitude': '-73.81673040097624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838177,2023-09-17T13:19:17.000,2023-09-17T14:07:06.000,NYPD,New York City Police Department,Panhandling,N/A,Store/Commercial,10025,2592 BROADWAY,BROADWAY,WEST   97 STREET,WEST   98 STREET,WEST   97 STREET,WEST   98 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T14:07:12.000,07 MANHATTAN,1018690044,MANHATTAN,992286,229187,MOBILE,Unspecified,MANHATTAN,40.7957377618953,-73.97097687234887,"{'latitude': '40.7957377618953', 'longitude': '-73.97097687234887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843399,2023-09-17T13:19:11.000,2023-09-17T20:45:33.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,107-52 118 STREET,118 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,ADDRESS,SOUTH RICHMOND HILL,118 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T20:45:37.000,10 QUEENS,4095970031,QUEENS,1033080,188431,PHONE,Unspecified,QUEENS,40.683741645736745,-73.82393976573896,"{'latitude': '40.683741645736745', 'longitude': '-73.82393976573896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58844942,2023-09-17T13:18:59.000,2023-09-17T18:25:31.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,10030,634 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 141 STREET,WEST 145 STREET,WEST  141 STREET,WEST  145 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,,2023-09-17T18:25:31.000,09 MANHATTAN,1020510020,MANHATTAN,999270,238747,ONLINE,Unspecified,MANHATTAN,40.821968197965504,-73.9457318031254,"{'latitude': '40.821968197965504', 'longitude': '-73.9457318031254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837141,2023-09-17T13:18:56.000,2023-09-17T14:12:14.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11372,37-50 76 STREET,76 STREET,37 AVENUE,37 ROAD,37 AVENUE,37 ROAD,ADDRESS,JACKSON HEIGHTS,76 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T14:12:17.000,03 QUEENS,4012860058,QUEENS,1014798,211781,PHONE,Unspecified,QUEENS,40.74791372807365,-73.88975083914133,"{'latitude': '40.74791372807365', 'longitude': '-73.88975083914133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843218,2023-09-17T13:18:45.000,2023-09-17T14:10:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,863 70 STREET,70 STREET,8 AVENUE,FORT HAMILTON PARKWAY,8 AVENUE,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,70 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-17T14:10:32.000,10 BROOKLYN,3058770069,BROOKLYN,980386,168387,PHONE,Unspecified,BROOKLYN,40.62885910637453,-74.01392047620251,"{'latitude': '40.62885910637453', 'longitude': '-74.01392047620251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843226,2023-09-17T13:18:03.000,2023-09-17T14:42:02.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11105,21-62 38 STREET,38 STREET,21 AVENUE,DITMARS BOULEVARD,21 AVENUE,DITMARS BOULEVARD,ADDRESS,ASTORIA,38 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T14:42:08.000,01 QUEENS,4008080057,QUEENS,1010260,221261,ONLINE,Unspecified,QUEENS,40.77394839179522,-73.90609200115286,"{'latitude': '40.77394839179522', 'longitude': '-73.90609200115286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58841803,2023-09-17T13:17:47.000,2023-09-17T20:50:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10469,2865 GRACE AVENUE,GRACE AVENUE,DEAD END,ARNOW AVENUE,DEAD END,ARNOW AVENUE,ADDRESS,BRONX,GRACE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T20:51:03.000,12 BRONX,2047990107,BRONX,1029988,256030,ONLINE,Unspecified,BRONX,40.86929922490071,-73.83462804120742,"{'latitude': '40.86929922490071', 'longitude': '-73.83462804120742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58840761,2023-09-17T13:17:26.000,2023-09-17T14:20:37.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Residential Building/House,10009,40 AVENUE D,AVENUE D,EAST    4 STREET,EAST    5 STREET,EAST    4 STREET,EAST    5 STREET,ADDRESS,NEW YORK,AVENUE D,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T14:20:42.000,03 MANHATTAN,1003560001,MANHATTAN,990482,202189,ONLINE,Unspecified,MANHATTAN,40.721636621264146,-73.97751729417588,"{'latitude': '40.721636621264146', 'longitude': '-73.97751729417588', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838117,2023-09-17T13:17:00.000,2023-09-17T15:55:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373,92-08 43 AVENUE,43 AVENUE,GLEANE STREET,FORLEY STREET,GLEANE STREET,FORLEY STREET,ADDRESS,ELMHURST,43 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T15:55:34.000,04 QUEENS,4016000022,QUEENS,1019368,210244,ONLINE,Unspecified,QUEENS,40.74367808474293,-73.8732655423716,"{'latitude': '40.74367808474293', 'longitude': '-73.8732655423716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838267,2023-09-17T13:16:47.000,2023-09-17T13:20:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T13:20:35.000,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,ONLINE,Unspecified,BROOKLYN,40.688334599490894,-73.93014442097454,"{'latitude': '40.688334599490894', 'longitude': '-73.93014442097454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837671,2023-09-17T13:16:26.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Allergy Information,Restaurant/Bar/Deli/Bakery,10013,89 MOTT STREET,MOTT STREET,CANAL STREET,HESTER STREET,CANAL STREET,HESTER STREET,ADDRESS,NEW YORK,MOTT STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-19T12:18:14.000,02 MANHATTAN,,MANHATTAN,984895,200490,ONLINE,Unspecified,MANHATTAN,40.71697544670369,-73.99767324599571,"{'latitude': '40.71697544670369', 'longitude': '-73.99767324599571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838559,2023-09-17T13:16:19.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11367,72-60 150 STREET,150 STREET,,,,,ADDRESS,FLUSHING,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-17T00:00:00.000,08 QUEENS,4066810001,QUEENS,1035047,203970,PHONE,Unspecified,QUEENS,40.72638137777096,-73.81673040097624,"{'latitude': '40.72638137777096', 'longitude': '-73.81673040097624', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839458,2023-09-17T13:16:10.000,2023-09-17T13:17:54.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10016,EAST   34 STREET,EAST   34 STREET,EAST   34 STREET,MADISON AVENUE,EAST   34 STREET,MADISON AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-17T13:18:00.000,05 MANHATTAN,,MANHATTAN,988972,211708,ONLINE,Unspecified,MANHATTAN,40.74776486500815,-73.98295812360449,"{'latitude': '40.74776486500815', 'longitude': '-73.98295812360449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58842352,2023-09-17T13:15:57.000,2023-09-17T18:23:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,80-30 138 STREET,138 STREET,DEAD END,COOLIDGE AVENUE,DEAD END,COOLIDGE AVENUE,ADDRESS,JAMAICA,138 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-17T18:23:32.000,08 QUEENS,4066360034,QUEENS,1033742,200124,PHONE,Unspecified,QUEENS,40.715832455464714,-73.82146695485547,"{'latitude': '40.715832455464714', 'longitude': '-73.82146695485547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58838720,2023-09-17T13:15:48.000,2023-09-18T10:31:50.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,10012,85 THOMPSON STREET,THOMPSON STREET,SPRING STREET,PRINCE STREET,SPRING STREET,PRINCE STREET,ADDRESS,NEW YORK,THOMPSON STREET,Closed,"Upon inspection the reported condition was not found, and, therefore, no action was taken.",2023-09-18T10:31:57.000,02 MANHATTAN,1005030030,MANHATTAN,983564,203439,PHONE,Unspecified,MANHATTAN,40.72506973713849,-74.00247495676476,"{'latitude': '40.72506973713849', 'longitude': '-74.00247495676476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843354,2023-09-17T13:15:33.000,2023-09-17T13:52:03.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10003,317 EAST   18 STREET,EAST   18 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   18 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T13:52:06.000,06 MANHATTAN,1009240013,MANHATTAN,989104,206904,PHONE,Unspecified,MANHATTAN,40.73457900942982,-73.98248519727453,"{'latitude': '40.73457900942982', 'longitude': '-73.98248519727453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837667,2023-09-17T13:15:31.000,2023-09-17T13:43:51.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,Store/Commercial,10009,215 AVENUE B,AVENUE B,EAST   13 STREET,EAST   14 STREET,EAST   13 STREET,EAST   14 STREET,ADDRESS,NEW YORK,AVENUE B,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T13:43:56.000,03 MANHATTAN,1003967501,MANHATTAN,990229,204826,PHONE,Unspecified,MANHATTAN,40.728874720308355,-73.97842767991472,"{'latitude': '40.728874720308355', 'longitude': '-73.97842767991472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58837149,2023-09-17T13:15:22.000,2023-09-17T14:19:40.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10468,2649 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST  192 STREET,WEST KINGSBRIDGE ROAD,WEST  192 STREET,WEST KINGSBRIDGE ROAD,ADDRESS,BRONX,DAVIDSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-17T14:19:45.000,07 BRONX,2032050031,BRONX,1012234,255282,MOBILE,Unspecified,BRONX,40.86732033408748,-73.89882309108012,"{'latitude': '40.86732033408748', 'longitude': '-73.89882309108012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58843525,2023-09-17T13:14:58.000,2023-09-17T13:48:42.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11221,650 GATES AVENUE,GATES AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,GATES AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T13:48:46.000,03 BROOKLYN,3016340001,BROOKLYN,1001341,189799,MOBILE,Unspecified,BROOKLYN,40.68761468103616,-73.93837357234264,"{'latitude': '40.68761468103616', 'longitude': '-73.93837357234264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58842083,2023-09-17T13:14:38.000,2023-09-23T13:13:52.000,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Sidewalk,10016,242 EAST   40 STREET,EAST   40 STREET,QUEENS MIDTOWN TUNNEL EXIT,2 AVENUE,QUEENS MIDTOWN TUNNEL EXIT,2 AVENUE,ADDRESS,NEW YORK,EAST   40 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-23T13:13:57.000,06 MANHATTAN,1009200041,MANHATTAN,991510,212088,MOBILE,Unspecified,MANHATTAN,40.748806149866255,-73.97379797594809,"{'latitude': '40.748806149866255', 'longitude': '-73.97379797594809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58841325,2023-09-17T13:14:30.000,2023-09-17T13:42:14.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11231,152 BEARD STREET,BEARD STREET,VAN BRUNT STREET,CONOVER STREET,VAN BRUNT STREET,CONOVER STREET,ADDRESS,BROOKLYN,BEARD STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-17T13:42:19.000,06 BROOKLYN,3006037501,BROOKLYN,979859,185374,ONLINE,Unspecified,BROOKLYN,40.67548447430891,-74.01583010971737,"{'latitude': '40.67548447430891', 'longitude': '-74.01583010971737', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58839773,2023-09-17T13:14:11.000,2023-09-17T13:14:11.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11354,139-76 35 AVENUE,35 AVENUE,UNION STREET,PARSONS BOULEVARD,UNION STREET,PARSONS BOULEVARD,ADDRESS,FLUSHING,35 AVENUE,Closed,The Department of Health and Mental Hygiene closed this complaint and referred it to another agency because it was not within its jurisdiction.,2023-09-17T13:14:11.000,07 QUEENS,4050027501,QUEENS,1032120,218191,PHONE,Unspecified,QUEENS,40.76543070478173,-73.82718942539123,"{'latitude': '40.76543070478173', 'longitude': '-73.82718942539123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58841901,2023-09-17T13:13:42.000,2023-09-21T16:22:59.000,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Taxi,10003,121 EAST   17 STREET,EAST   17 STREET,PARK AVENUE SOUTH,IRVING PLACE,PARK AVENUE SOUTH,IRVING PLACE,ADDRESS,NEW YORK,EAST   17 STREET,Closed,See notes for information.,2023-09-21T16:23:03.000,05 MANHATTAN,1008730015,MANHATTAN,987681,207415,ONLINE,Unspecified,MANHATTAN,40.73598224487423,-73.98761958106813,"{'latitude': '40.73598224487423', 'longitude': '-73.98761958106813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","121 EAST   17 STREET, MANHATTAN (NEW YORK), NY, 10003",,,,,,,
58843921,2023-09-17T13:13:15.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10472,2216 BLACKROCK AVENUE,BLACKROCK AVENUE,CASTLE HILL AVENUE,EAST  177 STREET,CASTLE HILL AVENUE,EAST  177 STREET,ADDRESS,BRONX,BLACKROCK AVENUE,In Progress,,,09 BRONX,2038160015,BRONX,1025812,241384,PHONE,Unspecified,BRONX,40.82912099338887,-73.84981769467699,"{'latitude': '40.82912099338887', 'longitude': '-73.84981769467699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
