unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,taxi_company_borough
58817096,2023-09-14T09:37:12.000,2023-09-14T13:15:52.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10458,2496 GRAND CONCOURSE,GRAND CONCOURSE,EAST  188 STREET,EAST FORDHAM ROAD,EAST  188 STREET,EAST FORDHAM ROAD,ADDRESS,BRONX,GRAND CONCOURSE,Closed,The Department of Sanitation cleaned the location.,2023-09-14T13:15:55.000,05 BRONX,2031530009,BRONX,1012673,253431,MOBILE,Unspecified,BRONX,40.862238500845294,-73.8972437266235,"{'latitude': '40.862238500845294', 'longitude': '-73.8972437266235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811783,2023-09-14T09:37:10.000,2023-09-14T09:53:38.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10031,3424 BROADWAY,BROADWAY,WEST  139 STREET,WEST  140 STREET,WEST  139 STREET,WEST  140 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T09:53:43.000,09 MANHATTAN,1020710001,MANHATTAN,997239,239060,MOBILE,Unspecified,MANHATTAN,40.82283051428899,-73.95306932541597,"{'latitude': '40.82283051428899', 'longitude': '-73.95306932541597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813703,2023-09-14T09:36:55.000,2023-09-14T14:12:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10044,1 EAST LOOP ROAD,EAST LOOP ROAD,NORTH LOOP ROAD,SOUTH LOOP ROAD,NORTH LOOP ROAD,SOUTH LOOP ROAD,ADDRESS,NEW YORK,EAST LOOP ROAD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T14:12:44.000,08 MANHATTAN,1013737508,MANHATTAN,996910,214614,MOBILE,Unspecified,MANHATTAN,40.75573329705954,-73.95430411418883,"{'latitude': '40.75573329705954', 'longitude': '-73.95430411418883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58812595,2023-09-14T09:36:41.000,2023-09-18T11:52:33.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11207,1037 HENDRIX STREET,HENDRIX STREET,COZINE AVENUE,FLATLANDS AVENUE,COZINE AVENUE,FLATLANDS AVENUE,ADDRESS,BROOKLYN,HENDRIX STREET,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-15T10:21:16.000,05 BROOKLYN,3044200051,BROOKLYN,1017206,178321,ONLINE,Unspecified,BROOKLYN,40.656065318176886,-73.88122400542564,"{'latitude': '40.656065318176886', 'longitude': '-73.88122400542564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58812921,2023-09-14T09:36:38.000,2023-09-14T09:53:39.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10031,3424 BROADWAY,BROADWAY,WEST  139 STREET,WEST  140 STREET,WEST  139 STREET,WEST  140 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T09:53:43.000,09 MANHATTAN,1020710001,MANHATTAN,997239,239060,MOBILE,Unspecified,MANHATTAN,40.82283051428899,-73.95306932541597,"{'latitude': '40.82283051428899', 'longitude': '-73.95306932541597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819470,2023-09-14T09:36:32.000,2023-09-18T10:52:16.000,DSNY,Department of Sanitation,Litter Basket Request,Replacement Basket,Street,10030,FREDRICK DOUGLAS BOULEVARD,FREDRICK DOUGLAS BOULEVARD,FREDRICK DOUGLAS BOULEVARD,WEST  136 STREET,FREDRICK DOUGLAS BOULEVARD,WEST  136 STREET,INTERSECTION,,,Closed,A Litter Basket was placed at the location.,2023-09-16T14:28:04.000,10 MANHATTAN,,MANHATTAN,999181,237001,PHONE,Unspecified,MANHATTAN,40.81717607167883,-73.94605725033874,"{'latitude': '40.81717607167883', 'longitude': '-73.94605725033874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818550,2023-09-14T09:36:29.000,2023-09-14T17:17:42.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11379,82-14 60 AVENUE,60 AVENUE,82 STREET,83 STREET,82 STREET,83 STREET,ADDRESS,MIDDLE VILLAGE,60 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T17:17:46.000,05 QUEENS,4029150005,QUEENS,1017970,204207,ONLINE,Unspecified,QUEENS,40.72711346591357,-73.87834092078207,"{'latitude': '40.72711346591357', 'longitude': '-73.87834092078207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814768,2023-09-14T09:36:13.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10011,155 WEST   11 STREET,WEST   11 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   11 STREET,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-14T11:12:28.000,02 MANHATTAN,1006077503,MANHATTAN,984324,207427,PHONE,Unspecified,MANHATTAN,40.73601584708806,-73.9997329782979,"{'latitude': '40.73601584708806', 'longitude': '-73.9997329782979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819072,2023-09-14T09:36:09.000,2023-09-14T14:26:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10470,4367 WEBSTER AVENUE,WEBSTER AVENUE,EAST  236 STREET,EAST  240 STREET,EAST  236 STREET,EAST  240 STREET,ADDRESS,BRONX,WEBSTER AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-14T14:27:02.000,12 BRONX,2033980064,BRONX,1022481,267425,ONLINE,Unspecified,BRONX,40.900610599232316,-73.86170552617834,"{'latitude': '40.900610599232316', 'longitude': '-73.86170552617834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814043,2023-09-14T09:36:06.000,2023-09-14T09:53:40.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10031,3424 BROADWAY,BROADWAY,WEST  139 STREET,WEST  140 STREET,WEST  139 STREET,WEST  140 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T09:53:44.000,09 MANHATTAN,1020710001,MANHATTAN,997239,239060,MOBILE,Unspecified,MANHATTAN,40.82283051428899,-73.95306932541597,"{'latitude': '40.82283051428899', 'longitude': '-73.95306932541597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819262,2023-09-14T09:35:47.000,2023-09-21T11:10:42.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10115,475 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  119 STREET,WEST  120 STREET,WEST  119 STREET,WEST  120 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,The Department of Transportation determined that this issue is not within its jurisdiction.,2023-09-21T11:10:48.000,09 MANHATTAN,1019910001,MANHATTAN,994169,234785,PHONE,Unspecified,MANHATTAN,40.8111008206273,-73.96416788732337,"{'latitude': '40.8111008206273', 'longitude': '-73.96416788732337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58817837,2023-09-14T09:35:41.000,2023-09-26T11:11:23.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10456,1229 FRANKLIN AVENUE,FRANKLIN AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-26T00:00:00.000,03 BRONX,2026120058,BRONX,1011024,241884,PHONE,Unspecified,BRONX,40.83055055749899,-73.90325137665282,"{'latitude': '40.83055055749899', 'longitude': '-73.90325137665282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58817442,2023-09-14T09:35:40.000,2023-09-14T10:01:55.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10001,303 WEST   30 STREET,WEST   30 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   30 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T10:01:58.000,04 MANHATTAN,1007540036,MANHATTAN,985426,212478,ONLINE,Unspecified,MANHATTAN,40.74987950361902,-73.99575563687154,"{'latitude': '40.74987950361902', 'longitude': '-73.99575563687154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58817411,2023-09-14T09:35:33.000,2023-09-14T13:08:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11101,40-30 23 STREET,23 STREET,40 AVENUE,41 AVENUE,40 AVENUE,41 AVENUE,ADDRESS,LONG ISLAND CITY,23 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T13:08:03.000,01 QUEENS,4004090038,QUEENS,1000905,213928,MOBILE,Unspecified,QUEENS,40.75384377924507,-73.93988598614067,"{'latitude': '40.75384377924507', 'longitude': '-73.93988598614067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58816345,2023-09-14T09:35:32.000,2023-09-14T09:53:34.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10031,3424 BROADWAY,BROADWAY,WEST  139 STREET,WEST  140 STREET,WEST  139 STREET,WEST  140 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T09:53:38.000,09 MANHATTAN,1020710001,MANHATTAN,997239,239060,MOBILE,Unspecified,MANHATTAN,40.82283051428899,-73.95306932541597,"{'latitude': '40.82283051428899', 'longitude': '-73.95306932541597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58814655,2023-09-14T09:35:29.000,2023-10-06T11:26:05.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11216,HERBERT VON KING PARK,HERBERT VON KING PARK,LAFAYETTE AVENUE,VAN BUREN STREET,LAFAYETTE AVENUE,VAN BUREN STREET,UNRECOGNIZED,BROOKLYN,HERBERT VON KING PARK,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-06T11:26:09.000,03 BROOKLYN,3017900001,BROOKLYN,999043,190542,PHONE,Unspecified,BROOKLYN,40.68965818409251,-73.94665802675449,"{'latitude': '40.68965818409251', 'longitude': '-73.94665802675449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58815185,2023-09-14T09:35:28.000,2023-09-14T09:57:11.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10019,768 GRAND ARMY PLAZA,GRAND ARMY PLAZA,WEST   58 STREET,CENTRAL PARK SOUTH,WEST   58 STREET,CENTRAL PARK SOUTH,ADDRESS,NEW YORK,GRAND ARMY PLAZA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T09:57:14.000,05 MANHATTAN,1012747504,MANHATTAN,991466,217680,MOBILE,Unspecified,MANHATTAN,40.76415479981267,-73.97395077444625,"{'latitude': '40.76415479981267', 'longitude': '-73.97395077444625', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811183,2023-09-14T09:35:09.000,2023-09-14T10:37:01.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,1-2 Family Mixed Use Building,11221,1283 JEFFERSON AVENUE,JEFFERSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,CENTRAL AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,JEFFERSON AVENUE,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-14T10:37:01.000,04 BROOKLYN,3033830045,BROOKLYN,1008581,191524,PHONE,Unspecified,BROOKLYN,40.69233246498709,-73.91226149234456,"{'latitude': '40.69233246498709', 'longitude': '-73.91226149234456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58819431,2023-09-14T09:35:02.000,2023-09-14T12:35:59.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,10472,1341 STRATFORD AVENUE,STRATFORD AVENUE,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,ADDRESS,BRONX,STRATFORD AVENUE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T12:36:03.000,09 BRONX,2038660057,BRONX,1018463,242733,PHONE,Unspecified,BRONX,40.83285513245001,-73.8763660368367,"{'latitude': '40.83285513245001', 'longitude': '-73.8763660368367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811607,2023-09-14T09:35:00.000,2023-09-15T09:48:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10456,1061 TELLER AVENUE,TELLER AVENUE,E 165 ST,E 166 ST,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-15T09:48:00.000,04 BRONX,2024330070,BRONX,1008164,241304,ONLINE,Unspecified,BRONX,40.828966831280425,-73.91358812974819,"{'latitude': '40.828966831280425', 'longitude': '-73.91358812974819', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58818731,2023-09-14T09:35:00.000,2023-09-14T11:00:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10027,,,,,WEST 120 STREET,BROADWAY,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-14T11:00:00.000,09 MANHATTAN,,MANHATTAN,994754,234578,UNKNOWN,Unspecified,MANHATTAN,40.81053198701492,-73.96205491521049,"{'latitude': '40.81053198701492', 'longitude': '-73.96205491521049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58812511,2023-09-14T09:35:00.000,2023-09-14T09:37:46.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10014,10 MORTON STREET,MORTON STREET,BLEECKER STREET,7 AVENUE SOUTH,BLEECKER STREET,7 AVENUE SOUTH,ADDRESS,NEW YORK,MORTON STREET,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-14T09:37:46.000,02 MANHATTAN,1005860057,MANHATTAN,983271,205721,MOBILE,Unspecified,MANHATTAN,40.731333242899176,-74.00353237670966,"{'latitude': '40.731333242899176', 'longitude': '-74.00353237670966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58818442,2023-09-14T09:35:00.000,2023-09-19T18:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11205,538 LAFAYETTE AVENUE,LAFAYETTE AVENUE,BEDFORD AVE,NOSTRAND AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-19T18:00:00.000,03 BROOKLYN,3017880028,BROOKLYN,997162,190530,ONLINE,Unspecified,BROOKLYN,40.68962819090902,-73.953440732874,"{'latitude': '40.68962819090902', 'longitude': '-73.953440732874', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58813332,2023-09-14T09:34:50.000,2023-09-14T18:59:29.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11411,116-34 222 STREET,222 STREET,116 AVENUE,LINDEN BOULEVARD,116 AVENUE,LINDEN BOULEVARD,ADDRESS,CAMBRIA HEIGHTS,222 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-14T18:59:33.000,13 QUEENS,4113220050,QUEENS,1056934,192815,PHONE,Unspecified,QUEENS,40.69561092618008,-73.73788550714718,"{'latitude': '40.69561092618008', 'longitude': '-73.73788550714718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58813085,2023-09-14T09:34:46.000,2023-09-14T10:16:26.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Residential Building/House,10022,520 PARK AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,PARK AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-14T10:16:28.000,08 MANHATTAN,1013757504,MANHATTAN,992549,217603,ONLINE,Unspecified,MANHATTAN,40.76394250438831,-73.97004132000774,"{'latitude': '40.76394250438831', 'longitude': '-73.97004132000774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58811387,2023-09-14T09:34:46.000,2023-09-14T10:17:25.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10038,121 FULTON STREET,FULTON STREET,DUTCH STREET,NASSAU STREET,DUTCH STREET,NASSAU STREET,ADDRESS,NEW YORK,FULTON STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-14T10:17:28.000,01 MANHATTAN,1000910009,MANHATTAN,982249,197936,MOBILE,Unspecified,MANHATTAN,40.70996512305669,-74.00721758932923,"{'latitude': '40.70996512305669', 'longitude': '-74.00721758932923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58816337,2023-09-14T09:34:44.000,2023-10-04T00:00:00.000,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,11213,869 ST MARKS AVENUE,ST MARKS AVENUE,,,,,ADDRESS,BROOKLYN,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-10-04T00:00:00.000,08 BROOKLYN,3012220064,BROOKLYN,1000031,185143,UNKNOWN,Unspecified,BROOKLYN,40.67483745430515,-73.94310804962794,"{'latitude': '40.67483745430515', 'longitude': '-73.94310804962794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
