unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58849778,2023-09-18T23:24:09.000,2023-09-19T00:22:06.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T00:22:12.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854423,2023-09-18T23:24:04.000,2023-09-18T23:47:03.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,134 ELDRIDGE STREET,ELDRIDGE STREET,BROOME STREET,DELANCEY STREET,BROOME STREET,DELANCEY STREET,ADDRESS,NEW YORK,ELDRIDGE STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T23:47:08.000,03 MANHATTAN,1004140001,MANHATTAN,986588,201196,ONLINE,Unspecified,MANHATTAN,40.7189129617464,-73.99156572246149,"{'latitude': '40.7189129617464', 'longitude': '-73.99156572246149', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851694,2023-09-18T23:24:01.000,2023-09-19T00:27:01.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11434,144 AVENUE,144 AVENUE,144 AVENUE,169 STREET,144 AVENUE,169 STREET,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T00:27:07.000,12 QUEENS,,QUEENS,1047827,183100,PHONE,Unspecified,QUEENS,40.669015664357815,-73.77081885238395,"{'latitude': '40.669015664357815', 'longitude': '-73.77081885238395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58845502,2023-09-18T23:23:47.000,2023-09-19T00:54:47.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,110-26 147 STREET,147 STREET,110 ROAD,111 AVENUE,110 ROAD,111 AVENUE,ADDRESS,JAMAICA,147 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T00:54:53.000,12 QUEENS,4119430008,QUEENS,1040347,190136,MOBILE,Unspecified,QUEENS,40.68837839535992,-73.79772394272217,"{'latitude': '40.68837839535992', 'longitude': '-73.79772394272217', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58852997,2023-09-18T23:23:40.000,2023-09-18T23:31:42.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10011,359 WEST   24 STREET,WEST   24 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   24 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T23:31:48.000,04 MANHATTAN,1007480005,MANHATTAN,984132,211367,ONLINE,Unspecified,MANHATTAN,40.74683016564044,-74.00042586048032,"{'latitude': '40.74683016564044', 'longitude': '-74.00042586048032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58851668,2023-09-18T23:23:37.000,2023-09-18T23:46:59.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11235,177 BOARDWALK EAST,BOARDWALK EAST,BEACH WALK,BRIGHTON    1 ROAD,BEACH WALK,BRIGHTON    1 ROAD,ADDRESS,BROOKLYN,BOARDWALK EAST,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T23:47:03.000,13 BROOKLYN,3086800001,BROOKLYN,993294,148723,ONLINE,Unspecified,BROOKLYN,40.57488165246354,-73.96744434549696,"{'latitude': '40.57488165246354', 'longitude': '-73.96744434549696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853697,2023-09-18T23:23:33.000,2023-09-18T23:23:33.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11385,815 WOODWARD AVENUE,WOODWARD AVENUE,PUTNAM AVENUE,CORNELIA STREET,PUTNAM AVENUE,CORNELIA STREET,ADDRESS,RIDGEWOOD,WOODWARD AVENUE,Closed,An inspection of the property was conducted and it passed with minor violations found.,2023-09-18T23:23:33.000,05 QUEENS,4034820055,QUEENS,1011114,195555,MOBILE,Unspecified,QUEENS,40.70338928811415,-73.90311132773233,"{'latitude': '40.70338928811415', 'longitude': '-73.90311132773233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58845387,2023-09-18T23:23:30.000,2023-09-18T23:52:51.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11205,39 AUBURN PLACE,AUBURN PLACE,NORTH ELLIOTT PLACE,NORTH PORTLAND AVENUE,NORTH ELLIOTT PLACE,NORTH PORTLAND AVENUE,ADDRESS,BROOKLYN,AUBURN PLACE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T23:52:56.000,02 BROOKLYN,3020390101,BROOKLYN,990817,192265,PHONE,Unspecified,BROOKLYN,40.694397347412604,-73.97631841951525,"{'latitude': '40.694397347412604', 'longitude': '-73.97631841951525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850437,2023-09-18T23:23:22.000,2023-09-19T02:07:40.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11230,901 NEWKIRK AVENUE,NEWKIRK AVENUE,EAST    8 STREET,CONEY ISLAND AVENUE,EAST    8 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,NEWKIRK AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-19T02:07:44.000,14 BROOKLYN,3054250053,BROOKLYN,992954,169912,MOBILE,Unspecified,BROOKLYN,40.633041475465006,-73.96864093674586,"{'latitude': '40.633041475465006', 'longitude': '-73.96864093674586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854099,2023-09-18T23:23:00.000,2023-09-19T21:55:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10001,430 WEST   34 STREET,WEST   34 STREET,9 AVE,DYER AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-19T21:55:00.000,04 MANHATTAN,1007310060,MANHATTAN,984983,213912,ONLINE,Unspecified,MANHATTAN,40.75381551856248,-73.99735433503372,"{'latitude': '40.75381551856248', 'longitude': '-73.99735433503372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,
58853565,2023-09-18T23:22:50.000,2023-09-19T00:20:16.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T00:20:22.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850030,2023-09-18T23:22:46.000,2023-09-19T00:09:18.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10467,2925 MATTHEWS AVENUE,MATTHEWS AVENUE,ARNOW AVENUE,WILLIAMSBRIDGE ROAD,ARNOW AVENUE,WILLIAMSBRIDGE ROAD,ADDRESS,BRONX,MATTHEWS AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-19T00:09:24.000,11 BRONX,2045500012,BRONX,1022279,255636,ONLINE,Unspecified,BRONX,40.868254395183136,-73.86250316466833,"{'latitude': '40.868254395183136', 'longitude': '-73.86250316466833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58847005,2023-09-18T23:22:42.000,2023-09-20T15:59:46.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10029,122 EAST  103 STREET,EAST  103 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-20T00:00:00.000,11 MANHATTAN,1016300065,MANHATTAN,998528,227326,PHONE,Unspecified,MANHATTAN,40.790621939382916,-73.94843698476967,"{'latitude': '40.790621939382916', 'longitude': '-73.94843698476967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58845761,2023-09-18T23:22:42.000,2023-09-20T15:59:46.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10029,122 EAST  103 STREET,EAST  103 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,11 MANHATTAN,1016300065,MANHATTAN,998528,227326,PHONE,Unspecified,MANHATTAN,40.790621939382916,-73.94843698476967,"{'latitude': '40.790621939382916', 'longitude': '-73.94843698476967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58848449,2023-09-18T23:22:42.000,2023-09-20T15:59:45.000,HPD,Department of Housing Preservation and Development,PLUMBING,STEAM PIPE/RISER,RESIDENTIAL BUILDING,10029,122 EAST  103 STREET,EAST  103 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,11 MANHATTAN,1016300065,MANHATTAN,998528,227326,PHONE,Unspecified,MANHATTAN,40.790621939382916,-73.94843698476967,"{'latitude': '40.790621939382916', 'longitude': '-73.94843698476967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58847099,2023-09-18T23:22:42.000,2023-09-20T15:59:46.000,HPD,Department of Housing Preservation and Development,PLUMBING,STEAM PIPE/RISER,RESIDENTIAL BUILDING,10029,122 EAST  103 STREET,EAST  103 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-20T00:00:00.000,11 MANHATTAN,1016300065,MANHATTAN,998528,227326,PHONE,Unspecified,MANHATTAN,40.790621939382916,-73.94843698476967,"{'latitude': '40.790621939382916', 'longitude': '-73.94843698476967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854611,2023-09-18T23:22:42.000,2023-09-20T15:59:47.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10029,122 EAST  103 STREET,EAST  103 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-20T00:00:00.000,11 MANHATTAN,1016300065,MANHATTAN,998528,227326,PHONE,Unspecified,MANHATTAN,40.790621939382916,-73.94843698476967,"{'latitude': '40.790621939382916', 'longitude': '-73.94843698476967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850810,2023-09-18T23:22:42.000,2023-09-20T15:59:45.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10029,122 EAST  103 STREET,EAST  103 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,11 MANHATTAN,1016300065,MANHATTAN,998528,227326,PHONE,Unspecified,MANHATTAN,40.790621939382916,-73.94843698476967,"{'latitude': '40.790621939382916', 'longitude': '-73.94843698476967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58852084,2023-09-18T23:22:42.000,2023-09-20T15:59:46.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10029,122 EAST  103 STREET,EAST  103 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,11 MANHATTAN,1016300065,MANHATTAN,998528,227326,PHONE,Unspecified,MANHATTAN,40.790621939382916,-73.94843698476967,"{'latitude': '40.790621939382916', 'longitude': '-73.94843698476967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58852088,2023-09-18T23:22:42.000,2023-09-20T15:59:45.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10029,122 EAST  103 STREET,EAST  103 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,11 MANHATTAN,1016300065,MANHATTAN,998528,227326,PHONE,Unspecified,MANHATTAN,40.790621939382916,-73.94843698476967,"{'latitude': '40.790621939382916', 'longitude': '-73.94843698476967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58852204,2023-09-18T23:22:42.000,2023-09-20T15:59:45.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10029,122 EAST  103 STREET,EAST  103 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-20T00:00:00.000,11 MANHATTAN,1016300065,MANHATTAN,998528,227326,PHONE,Unspecified,MANHATTAN,40.790621939382916,-73.94843698476967,"{'latitude': '40.790621939382916', 'longitude': '-73.94843698476967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850733,2023-09-18T23:22:14.000,2023-09-18T23:51:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10025,461 CENTRAL PARK WEST,CENTRAL PARK WEST,CENTRAL PARK ENTRANCE W  106 ST,WEST  107 STREET,CENTRAL PARK ENTRANCE W  106 ST,WEST  107 STREET,ADDRESS,NEW YORK,CENTRAL PARK WEST,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T23:51:06.000,07 MANHATTAN,1018420029,MANHATTAN,995367,230123,ONLINE,Unspecified,MANHATTAN,40.798303488293556,-73.95984786569373,"{'latitude': '40.798303488293556', 'longitude': '-73.95984786569373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854553,2023-09-18T23:22:12.000,2023-10-16T07:59:41.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10461,2406 FRISBY AVENUE,FRISBY AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,10 BRONX,2039750014,BRONX,1026245,244710,PHONE,Unspecified,BRONX,40.838247842945584,-73.84823225041833,"{'latitude': '40.838247842945584', 'longitude': '-73.84823225041833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58850797,2023-09-18T23:22:12.000,2023-10-16T07:59:41.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10461,2406 FRISBY AVENUE,FRISBY AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,10 BRONX,2039750014,BRONX,1026245,244710,PHONE,Unspecified,BRONX,40.838247842945584,-73.84823225041833,"{'latitude': '40.838247842945584', 'longitude': '-73.84823225041833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854561,2023-09-18T23:22:12.000,2023-10-16T07:59:41.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,10461,2406 FRISBY AVENUE,FRISBY AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-16T00:00:00.000,10 BRONX,2039750014,BRONX,1026245,244710,PHONE,Unspecified,BRONX,40.838247842945584,-73.84823225041833,"{'latitude': '40.838247842945584', 'longitude': '-73.84823225041833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58853386,2023-09-18T23:22:08.000,2023-09-19T17:34:12.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11236,708 EAST   96 STREET,EAST   96 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-19T00:00:00.000,17 BROOKLYN,3081130055,BROOKLYN,1008910,176760,ONLINE,Unspecified,BROOKLYN,40.65180770561606,-73.91112912031024,"{'latitude': '40.65180770561606', 'longitude': '-73.91112912031024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58854652,2023-09-18T23:22:08.000,2023-09-19T17:34:12.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11236,708 EAST   96 STREET,EAST   96 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,2023-09-19T00:00:00.000,17 BROOKLYN,3081130055,BROOKLYN,1008910,176760,ONLINE,Unspecified,BROOKLYN,40.65180770561606,-73.91112912031024,"{'latitude': '40.65180770561606', 'longitude': '-73.91112912031024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
