unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,facility_type,due_date,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
58954186,2023-09-28T13:08:47.000,2023-10-06T13:07:44.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,,,,,,,,,,,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-10-06T13:07:47.000,0 Unspecified,Unspecified,,208488,PHONE,Unspecified,Unspecified,,,,,,,,,,,,,
58951262,2023-09-28T13:08:40.000,2023-09-28T14:41:01.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10452,1082 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST  165 STREET,WEST  166 STREET,WEST  165 STREET,WEST  166 STREET,ADDRESS,BRONX,WOODYCREST AVENUE,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-28T14:41:05.000,04 BRONX,BRONX,1004564,243297,ONLINE,Unspecified,BRONX,40.834446055385214,-73.92659048188585,"{'latitude': '40.834446055385214', 'longitude': '-73.92659048188585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2025090010,,,,,,,,,
58954999,2023-09-28T13:08:30.000,2023-09-28T14:02:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11435,147-40 ARCHER AVENUE,ARCHER AVENUE,147 PLACE,148 STREET,147 PLACE,148 STREET,ADDRESS,JAMAICA,ARCHER AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T14:02:59.000,12 QUEENS,QUEENS,1037889,194669,ONLINE,Unspecified,QUEENS,40.700835637070725,-73.80655093855829,"{'latitude': '40.700835637070725', 'longitude': '-73.80655093855829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58948873,2023-09-28T13:08:26.000,2023-09-28T13:13:24.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10314,91 QUINLAN AVENUE,QUINLAN AVENUE,PURDY AVENUE,NORTH GANNON AVENUE,PURDY AVENUE,NORTH GANNON AVENUE,ADDRESS,STATEN ISLAND,QUINLAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T13:13:27.000,01 STATEN ISLAND,STATEN ISLAND,948465,161493,ONLINE,Unspecified,STATEN ISLAND,40.6098650952254,-74.12888268305225,"{'latitude': '40.6098650952254', 'longitude': '-74.12888268305225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5007210075,,,,,,,,,
58954647,2023-09-28T13:08:17.000,2023-10-03T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11206,172 GRAHAM AVENUE,GRAHAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-04T06:59:07.000,01 BROOKLYN,BROOKLYN,999988,197077,UNKNOWN,Unspecified,BROOKLYN,40.70759360143136,-73.94323518862998,"{'latitude': '40.70759360143136', 'longitude': '-73.94323518862998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3030530003,N/A,2023-10-28T13:08:17.000,,,,,,,
58949709,2023-09-28T13:08:16.000,2023-09-28T20:05:29.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11422,259-19 CRAFT AVENUE,CRAFT AVENUE,259 STREET,DEAD END,259 STREET,DEAD END,ADDRESS,ROSEDALE,CRAFT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T20:05:35.000,13 QUEENS,QUEENS,1059193,176619,MOBILE,Unspecified,QUEENS,40.65113791451385,-73.72991918564352,"{'latitude': '40.65113791451385', 'longitude': '-73.72991918564352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58951296,2023-09-28T13:08:09.000,2023-09-28T19:27:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,104-31 133 STREET,133 STREET,LIBERTY AVENUE,105 AVENUE,LIBERTY AVENUE,105 AVENUE,ADDRESS,SOUTH RICHMOND HILL,133 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T19:28:00.000,10 QUEENS,QUEENS,1036065,190830,ONLINE,Unspecified,QUEENS,40.690309365398846,-73.81315870604881,"{'latitude': '40.690309365398846', 'longitude': '-73.81315870604881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58954648,2023-09-28T13:08:00.000,2023-10-03T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11206,162 GRAHAM AVENUE,GRAHAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-04T06:59:07.000,01 BROOKLYN,BROOKLYN,1000011,196896,UNKNOWN,Unspecified,BROOKLYN,40.707096758363605,-73.94315265447237,"{'latitude': '40.707096758363605', 'longitude': '-73.94315265447237', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3030620007,N/A,2023-10-28T13:08:00.000,,,,,,,
58947222,2023-09-28T13:07:49.000,2023-10-03T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,11206,152 GRAHAM AVENUE,GRAHAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-04T06:59:07.000,01 BROOKLYN,BROOKLYN,1000025,196778,UNKNOWN,Unspecified,BROOKLYN,40.70677285134712,-73.94310243522648,"{'latitude': '40.70677285134712', 'longitude': '-73.94310243522648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3030620002,N/A,2023-10-28T13:07:49.000,,,,,,,
58950795,2023-09-28T13:07:37.000,2023-09-29T15:34:15.000,DSNY,Department of Sanitation,Dead Animal,Cat,Sidewalk,11415,82-73 BEVERLY ROAD,BEVERLY ROAD,AUDLEY STREET,83 AVENUE,AUDLEY STREET,83 AVENUE,ADDRESS,KEW GARDENS,BEVERLY ROAD,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T23:13:02.000,09 QUEENS,QUEENS,1030690,197516,PHONE,Unspecified,QUEENS,40.70869067626181,-73.83249443080038,"{'latitude': '40.70869067626181', 'longitude': '-73.83249443080038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4033280001,,,,,,,,,
58951805,2023-09-28T13:07:23.000,,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Residential Building,10036,340 WEST   47 STREET,WEST   47 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   47 STREET,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-29T16:30:58.000,04 MANHATTAN,MANHATTAN,987376,216501,PHONE,Unspecified,MANHATTAN,40.760921140478935,-73.98871591951574,"{'latitude': '40.760921140478935', 'longitude': '-73.98871591951574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58951742,2023-09-28T13:07:22.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,Street,10035,1443 5 AVENUE,5 AVENUE,EAST  117 STREET,EAST  118 STREET,EAST  117 STREET,EAST  118 STREET,ADDRESS,NEW YORK,5 AVENUE,In Progress,,,11 MANHATTAN,MANHATTAN,999242,231285,PHONE,Unspecified,MANHATTAN,40.80148713562932,-73.94584963524073,"{'latitude': '40.80148713562932', 'longitude': '-73.94584963524073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58951773,2023-09-28T13:07:19.000,2023-11-06T15:09:46.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Car Service Company Complaint,Street,10457,2034 GRAND CONCOURSE,GRAND CONCOURSE,BUSH STREET,EAST BURNSIDE AVENUE,BUSH STREET,EAST BURNSIDE AVENUE,ADDRESS,BRONX,GRAND CONCOURSE,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-11-06T15:09:52.000,05 BRONX,BRONX,1010810,249673,ONLINE,Unspecified,BRONX,40.85192972342439,-73.90399382358613,"{'latitude': '40.85192972342439', 'longitude': '-73.90399382358613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028130009,,,Car Service,BRONX,"2034 GRAND CONCOURSE, BRONX, NY, 10457",,,,
58955319,2023-09-28T13:07:04.000,2023-09-28T14:22:58.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11208,398 DREW STREET,DREW STREET,95 AVENUE,MC KINLEY AVENUE,95 AVENUE,MC KINLEY AVENUE,ADDRESS,BROOKLYN,DREW STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-28T14:23:03.000,05 BROOKLYN,BROOKLYN,1022004,187576,MOBILE,Unspecified,BROOKLYN,40.68144904099019,-73.8638798327155,"{'latitude': '40.68144904099019', 'longitude': '-73.8638798327155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58949842,2023-09-28T13:07:01.000,2023-10-03T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11206,75 GRAHAM AVENUE,GRAHAM AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The City has removed the graffiti from this property.,2023-10-04T06:59:07.000,01 BROOKLYN,BROOKLYN,1000140,195821,UNKNOWN,Unspecified,BROOKLYN,40.70414590661279,-73.94268990947093,"{'latitude': '40.70414590661279', 'longitude': '-73.94268990947093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3030960021,N/A,2023-10-28T13:07:01.000,,,,,,,
58946216,2023-09-28T13:07:00.000,2023-10-02T10:56:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11426,83-47 242 STREET,242 STREET,83 AVE,HILLSIDE AVE,242 STREET,HILLSIDE AVENUE,INTERSECTION,QUEENS,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-10-02T10:56:00.000,13 QUEENS,QUEENS,1060587,206756,UNKNOWN,Unspecified,QUEENS,40.73384469402548,-73.72455398521821,"{'latitude': '40.73384469402548', 'longitude': '-73.72455398521821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4079100011,,,,,,,,,
58946661,2023-09-28T13:06:58.000,2023-10-30T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457,2031 HUGHES AVENUE,HUGHES AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",2023-10-30T00:00:00.000,06 BRONX,BRONX,1014383,248211,UNKNOWN,Unspecified,BRONX,40.84790549784514,-73.89108511814386,"{'latitude': '40.84790549784514', 'longitude': '-73.89108511814386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2030690093,,,,,,,,,
58953628,2023-09-28T13:06:58.000,2023-09-28T13:06:58.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11201,185 AMITY STREET,AMITY STREET,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T00:00:00.000,06 BROOKLYN,BROOKLYN,985898,190175,UNKNOWN,Unspecified,BROOKLYN,40.688663062670834,-73.99405757759696,"{'latitude': '40.688663062670834', 'longitude': '-73.99405757759696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3002920045,,,,,,,,,
58946120,2023-09-28T13:06:58.000,2023-09-28T13:06:58.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11416,94-10 FORBELL STREET,FORBELL STREET,,,,,ADDRESS,OZONE PARK,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-28T00:00:00.000,09 QUEENS,QUEENS,1021622,188185,UNKNOWN,Unspecified,QUEENS,40.68312222648519,-73.86525373495462,"{'latitude': '40.68312222648519', 'longitude': '-73.86525373495462', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4089950009,,,,,,,,,
58952133,2023-09-28T13:06:58.000,2023-09-28T16:22:03.000,TLC,Taxi and Limousine Commission,Lost Property,Electronics/Phones,Taxi,10012,166 WEST HOUSTON STREET,WEST HOUSTON STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST HOUSTON STREET,Closed,See notes for information.,2023-09-28T16:22:06.000,02 MANHATTAN,MANHATTAN,983533,204605,ONLINE,Unspecified,MANHATTAN,40.728270120921394,-74.00258692306673,"{'latitude': '40.728270120921394', 'longitude': '-74.00258692306673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,"166 WEST HOUSTON STREET, MANHATTAN (NEW YORK), NY, 10012",,,,
58951508,2023-09-28T13:06:39.000,2023-10-05T12:17:25.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10471,6200 RIVERDALE AVENUE,RIVERDALE AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,08 BRONX,BRONX,1011112,271409,PHONE,Unspecified,BRONX,40.91158732064909,-73.90281501953135,"{'latitude': '40.91158732064909', 'longitude': '-73.90281501953135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2058871348,,,,,,,,,
58947960,2023-09-28T13:06:35.000,2023-09-29T10:53:03.000,DPR,Department of Parks and Recreation,Illegal Tree Damage,Unauthorized Tree Removal,Street,10470,4427 CARPENTER AVENUE,CARPENTER AVENUE,NEREID AVENUE,EAST  239 STREET,NEREID AVENUE,EAST  239 STREET,ADDRESS,BRONX,CARPENTER AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-29T10:35:55.000,12 BRONX,BRONX,1023905,267233,PHONE,Unspecified,BRONX,40.900077336212405,-73.85655558230965,"{'latitude': '40.900077336212405', 'longitude': '-73.85655558230965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2050660057,,,,,,,,,
58947400,2023-09-28T13:06:34.000,2023-09-28T14:02:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11004,254-45 75 AVENUE,75 AVENUE,254 STREET,255 STREET,254 STREET,255 STREET,ADDRESS,GLEN OAKS,75 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T14:02:36.000,13 QUEENS,QUEENS,1062650,211243,PHONE,Unspecified,QUEENS,40.74614228427892,-73.71705783917307,"{'latitude': '40.74614228427892', 'longitude': '-73.71705783917307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4085110002,,,,,,,,,
58948543,2023-09-28T13:06:16.000,2023-09-28T15:26:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11102,23-12 30 DRIVE,30 DRIVE,23 STREET,CRESCENT STREET,23 STREET,CRESCENT STREET,ADDRESS,ASTORIA,30 DRIVE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T15:26:45.000,01 QUEENS,QUEENS,1004323,218895,PHONE,Unspecified,QUEENS,40.76746981644549,-73.92753434267112,"{'latitude': '40.76746981644549', 'longitude': '-73.92753434267112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4005700030,,,,,,,,,
58951683,2023-09-28T13:05:51.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,10040,350 CABRINI BOULEVARD,CABRINI BOULEVARD,WEST  187 STREET,WEST  190 STREET,WEST  187 STREET,WEST  190 STREET,ADDRESS,NEW YORK,CABRINI BOULEVARD,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-29T05:09:21.000,12 MANHATTAN,MANHATTAN,1001647,251404,UNKNOWN,Unspecified,MANHATTAN,40.85670361074392,-73.93711072498273,"{'latitude': '40.85670361074392', 'longitude': '-73.93711072498273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021790440,,,,,,,,,
58949416,2023-09-28T13:05:12.000,2023-09-28T13:11:16.000,NYPD,New York City Police Department,Encampment,N/A,Residential Building/House,10016,25 EAST   29 STREET,EAST   29 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   29 STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-28T13:11:19.000,05 MANHATTAN,MANHATTAN,988421,210523,PHONE,Unspecified,MANHATTAN,40.744512614321316,-73.98494743828199,"{'latitude': '40.744512614321316', 'longitude': '-73.98494743828199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58955562,2023-09-28T13:05:12.000,2023-09-28T13:36:52.000,DHS,Department of Homeless Services,Encampment,N/A,Residential Building/House,10016,25 EAST   29 STREET,EAST   29 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   29 STREET,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-28T13:36:58.000,05 MANHATTAN,MANHATTAN,988421,210523,PHONE,Unspecified,MANHATTAN,40.744512614321316,-73.98494743828199,"{'latitude': '40.744512614321316', 'longitude': '-73.98494743828199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
