unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,taxi_pick_up_location,latitude,longitude,location,closed_date,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction
58936252,2023-09-27T12:09:05.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10027,1473 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-03T00:00:00.000,09 MANHATTAN,1019700063,MANHATTAN,997171,237081,ONLINE,Unspecified,MANHATTAN,,40.817398817840306,-73.95331882725776,"{'latitude': '40.817398817840306', 'longitude': '-73.95331882725776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-03T16:45:59.000,,,,,
58937546,2023-09-27T12:09:04.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11414,162-37 95 STREET,95 STREET,,,,,ADDRESS,HOWARD BEACH,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-09T00:00:00.000,10 QUEENS,4141970043,QUEENS,1029606,177498,PHONE,Unspecified,QUEENS,,40.65375153540875,-73.83653906278424,"{'latitude': '40.65375153540875', 'longitude': '-73.83653906278424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-09T09:37:07.000,,,,,
58944100,2023-09-27T12:08:53.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11422,149 AVENUE,149 AVENUE,149 AVENUE,241 STREET,149 AVENUE,241 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T17:07:50.000,13 QUEENS,,QUEENS,1055630,177118,PHONE,Unspecified,QUEENS,,40.65253699093425,-73.74275422685635,"{'latitude': '40.65253699093425', 'longitude': '-73.74275422685635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T17:07:44.000,,,,,
58939056,2023-09-27T12:08:30.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11362,259-10 62 AVENUE,62 AVENUE,DEAD END,GRAND CENTRAL PARKWAY,DEAD END,GRAND CENTRAL PARKWAY,ADDRESS,LITTLE NECK,62 AVENUE,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-11-20T10:14:37.000,11 QUEENS,4083920174,QUEENS,1061359,215505,PHONE,Unspecified,QUEENS,,40.75785168774335,-73.7216680972396,"{'latitude': '40.75785168774335', 'longitude': '-73.7216680972396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58944144,2023-09-27T12:08:26.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,10465,2625 SCHURZ AVENUE,SCHURZ AVENUE,ROBINSON AVENUE,ANGELAS PLACE,ROBINSON AVENUE,ANGELAS PLACE,ADDRESS,BRONX,SCHURZ AVENUE,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-29T06:49:36.000,10 BRONX,2056060001,BRONX,1032744,235373,ONLINE,Unspecified,BRONX,,40.81258718814166,-73.8248127443063,"{'latitude': '40.81258718814166', 'longitude': '-73.8248127443063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:49:51.000,,,,,
58941612,2023-09-27T12:08:12.000,DOT,Department of Transportation,Broken Parking Meter,No Receipt,Street,11219,52 STREET,52 STREET,13 AVENUE,14 AVENUE,13 AVENUE,14 AVENUE,BLOCKFACE,,,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-28T07:54:11.000,Unspecified BROOKLYN,,BROOKLYN,986023,169948,PHONE,Unspecified,BROOKLYN,,40.63314438671624,-73.99361216638894,"{'latitude': '40.63314438671624', 'longitude': '-73.99361216638894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T07:54:08.000,,,,,
58940499,2023-09-27T12:08:08.000,DOT,Department of Transportation,Street Sign - Missing,St Name - Attached to Pole,Street,11419,131 STREET,131 STREET,131 STREET,LIBERTY AVENUE,131 STREET,LIBERTY AVENUE,INTERSECTION,,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-10-16T17:33:23.000,10 QUEENS,,QUEENS,1035609,190733,ONLINE,Unspecified,QUEENS,,40.6900457812227,-73.81480374496667,"{'latitude': '40.6900457812227', 'longitude': '-73.81480374496667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-16T17:33:19.000,,,,,
58942110,2023-09-27T12:08:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10038,150 NASSAU STREET,NASSAU STREET,BEEKMAN ST,PRINTING HOUSE SQ,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-28T10:55:00.000,01 MANHATTAN,1001007501,MANHATTAN,982579,198510,ONLINE,Unspecified,MANHATTAN,,40.71154068520162,-74.00602742470937,"{'latitude': '40.71154068520162', 'longitude': '-74.00602742470937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T10:55:00.000,N/A,,,,
58936435,2023-09-27T12:07:57.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11203,SCHENECTADY AVENUE,SCHENECTADY AVENUE,SCHENECTADY AVENUE,TILDEN AVENUE,SCHENECTADY AVENUE,TILDEN AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T12:18:49.000,17 BROOKLYN,,BROOKLYN,1002864,175366,PHONE,Unspecified,BROOKLYN,,40.64799625167952,-73.93292181945749,"{'latitude': '40.64799625167952', 'longitude': '-73.93292181945749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T12:18:45.000,,,,,
58942086,2023-09-27T12:07:50.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tow Truck Company,Business,11378,54-35 48 STREET,48 STREET,54 ROAD,55 AVENUE,54 ROAD,55 AVENUE,ADDRESS,MASPETH,48 STREET,Closed,The Department of Consumer and Worker Protection (DCWP) closed your complaint. It was closed because you didn't submit a completed complaint form or requested documents within 30 days of DCWP's request.,2023-10-28T00:01:37.000,02 QUEENS,4025570080,QUEENS,1006661,205189,PHONE,Unspecified,QUEENS,,40.72984469634685,-73.91913959417946,"{'latitude': '40.72984469634685', 'longitude': '-73.91913959417946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-28T00:01:35.000,,,,,
58941884,2023-09-27T12:07:44.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10013,18 DOYER STREET,DOYER STREET,BOWERY,PELL STREET,BOWERY,PELL STREET,ADDRESS,NEW YORK,DOYERS STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T15:01:14.000,03 MANHATTAN,1001620049,MANHATTAN,984779,199633,MOBILE,Unspecified,MANHATTAN,,40.71462319451455,-73.99809176832535,"{'latitude': '40.71462319451455', 'longitude': '-73.99809176832535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T15:01:11.000,,,,,
58950544,2023-09-27T12:07:22.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,10065,1230 YORK AVENUE,YORK AVENUE,EAST   66 STREET,EAST   67 STREET,EAST   66 STREET,EAST   67 STREET,ADDRESS,NEW YORK,YORK AVENUE,Closed,"The Department of Transportation will inspect the complaint location and notify the property owner within 180 days if a defective sidewalk condition exists. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-10-04T11:08:36.000,08 MANHATTAN,1014800010,MANHATTAN,996314,217310,PHONE,Unspecified,MANHATTAN,,40.76313395904646,-73.9564505198506,"{'latitude': '40.76313395904646', 'longitude': '-73.9564505198506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T11:08:32.000,,,,,
58941001,2023-09-27T12:07:07.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11364,50-41 208 STREET,208 STREET,,,,,ADDRESS,OAKLAND GARDENS,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-10-04T00:00:00.000,11 QUEENS,4073850038,QUEENS,1047494,213352,UNKNOWN,Unspecified,QUEENS,,40.752052317951254,-73.77173506726335,"{'latitude': '40.752052317951254', 'longitude': '-73.77173506726335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T00:00:00.000,,,,,
58938520,2023-09-27T12:07:07.000,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,10466,1816 PITMAN AVENUE,PITMAN AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-03T00:00:00.000,12 BRONX,,BRONX,1026044,265701,UNKNOWN,Unspecified,BRONX,,40.89586261920723,-73.8488277354453,"{'latitude': '40.89586261920723', 'longitude': '-73.8488277354453', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T00:00:00.000,N/A,,,,
58944070,2023-09-27T12:06:55.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11215,294 THIRD AVENUE,THIRD AVENUE,CARROLL STREET,1 STREET,CARROLL STREET,1 STREET,ADDRESS,BROOKLYN,3 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T13:01:54.000,06 BROOKLYN,3004530046,BROOKLYN,988016,185913,MOBILE,Unspecified,BROOKLYN,,40.67696419567791,-73.98642279301794,"{'latitude': '40.67696419567791', 'longitude': '-73.98642279301794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T13:01:51.000,,,,,
58940693,2023-09-27T12:06:48.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10007,20 DEY STREET,DEY STREET,BROADWAY,CHURCH STREET,BROADWAY,CHURCH STREET,ADDRESS,NEW YORK,DEY STREET,Closed,N/A,2023-09-27T14:01:33.000,01 MANHATTAN,1000800004,MANHATTAN,981392,198241,ONLINE,Unspecified,MANHATTAN,,40.71080204033306,-74.01030891020628,"{'latitude': '40.71080204033306', 'longitude': '-74.01030891020628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T14:01:28.000,,,,,
58939343,2023-09-27T12:06:45.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,10467,3747 OLINVILLE AVENUE,OLINVILLE AVENUE,EAST  216 STREET,EAST  219 STREET,EAST  216 STREET,EAST  219 STREET,ADDRESS,BRONX,OLINVILLE AVENUE,Closed,The Department of Sanitation collected the requested items.,2023-09-28T07:32:27.000,12 BRONX,2046490060,BRONX,1021394,261047,ONLINE,Unspecified,BRONX,,40.88310967227867,-73.8656729461056,"{'latitude': '40.88310967227867', 'longitude': '-73.8656729461056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T10:04:08.000,,,,,
58940080,2023-09-27T12:06:32.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10040,652 WEST  189 STREET,WEST  189 STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,12 MANHATTAN,1021700302,MANHATTAN,1003205,250744,PHONE,Unspecified,MANHATTAN,,40.85488890086641,-73.93148050224339,"{'latitude': '40.85488890086641', 'longitude': '-73.93148050224339', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-08T09:09:12.000,,,,,
58936634,2023-09-27T12:06:32.000,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Violation,Sidewalk,11385,481 GRANDVIEW AVENUE,GRANDVIEW AVENUE,HARMAN STREET,GREENE AVENUE,HARMAN STREET,GREENE AVENUE,ADDRESS,RIDGEWOOD,GRANDVIEW AVENUE,Closed,"The Department of Transportation is unable to schedule a sidewalk dismissal inspection because there is no record of a permit to make a sidewalk repair. Owner must obtain a permit of record. Once a permit is obtained, the owner must call 3-1-1 to make another request for sidewalk dismissal - work done by owner.",2023-10-03T09:59:12.000,05 QUEENS,4033690009,QUEENS,1009691,197979,PHONE,Unspecified,QUEENS,,40.7100467979284,-73.90823440854878,"{'latitude': '40.7100467979284', 'longitude': '-73.90823440854878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-03T09:59:07.000,,,,,
58941474,2023-09-27T12:06:03.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10453,2261 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,05 BRONX,2031820040,BRONX,1011258,251667,PHONE,Unspecified,BRONX,,40.857401296559736,-73.90236641012412,"{'latitude': '40.857401296559736', 'longitude': '-73.90236641012412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T10:39:00.000,,,,,
58937560,2023-09-27T12:06:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10024,365 WEST END AVENUE,WEST END AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,07 MANHATTAN,1011860025,MANHATTAN,989244,224639,PHONE,Unspecified,MANHATTAN,,40.78325696622378,-73.98196685798437,"{'latitude': '40.78325696622378', 'longitude': '-73.98196685798437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T08:35:37.000,,,,,
58938791,2023-09-27T12:06:01.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10460,1671 BOSTON ROAD,BOSTON ROAD,,,,,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-29T00:00:00.000,03 BRONX,2029400072,BRONX,1014835,244007,MOBILE,Unspecified,BRONX,,40.836365201146585,-73.8894705517809,"{'latitude': '40.836365201146585', 'longitude': '-73.8894705517809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T16:11:03.000,,,,,
58944188,2023-09-27T12:05:50.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11218,310 CATON AVENUE,CATON AVENUE,EAST    3 STREET,EAST    4 STREET,EAST    3 STREET,EAST    4 STREET,ADDRESS,BROOKLYN,CATON AVENUE,In Progress,,,12 BROOKLYN,3053260004,BROOKLYN,990359,175193,ONLINE,Unspecified,BROOKLYN,,40.64753885890648,-73.97798550768174,"{'latitude': '40.64753885890648', 'longitude': '-73.97798550768174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58939360,2023-09-27T12:05:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11215,312 THIRD AVENUE,THIRD AVENUE,CARROLL STREET,1 STREET,CARROLL STREET,1 STREET,ADDRESS,BROOKLYN,3 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-27T13:01:35.000,06 BROOKLYN,3004530054,BROOKLYN,987923,185773,MOBILE,Unspecified,BROOKLYN,,40.67657996635904,-73.98675815349858,"{'latitude': '40.67657996635904', 'longitude': '-73.98675815349858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-27T13:01:31.000,,,,,
