unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_company_borough,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp
59456834,2023-09-29T17:18:53.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Apartment,11221,461 JEFFERSON AVENUE,JEFFERSON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-04T00:00:00.000,03 BROOKLYN,3018310062,BROOKLYN,1001005,188662,ONLINE,Unspecified,BROOKLYN,40.68449451941104,-73.93958794229248,"{'latitude': '40.68449451941104', 'longitude': '-73.93958794229248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,JEFFERSON AVENUE,,,,,,,
59452768,2023-09-29T17:18:52.000,2023-10-04T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11221,461 JEFFERSON AVENUE,JEFFERSON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-04T00:00:00.000,03 BROOKLYN,3018310062,BROOKLYN,1001005,188662,ONLINE,Unspecified,BROOKLYN,40.68449451941104,-73.93958794229248,"{'latitude': '40.68449451941104', 'longitude': '-73.93958794229248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,JEFFERSON AVENUE,,,,,,,
58962793,2023-09-29T17:18:51.000,2023-10-04T16:20:41.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11226,2215 NEWKIRK AVENUE,NEWKIRK AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,14 BROOKLYN,3052080025,BROOKLYN,996288,171998,ONLINE,Unspecified,BROOKLYN,40.63876319738314,-73.95662536998938,"{'latitude': '40.63876319738314', 'longitude': '-73.95662536998938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59443044,2023-09-29T17:18:51.000,2023-11-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Electric,Power Outage,Apartment,11221,461 JEFFERSON AVENUE,JEFFERSON AVENUE,ADDRESS,BROOKLYN,Closed,,2023-11-02T00:00:00.000,03 BROOKLYN,3018310062,BROOKLYN,1001005,188662,ONLINE,Unspecified,BROOKLYN,40.68449451941104,-73.93958794229248,"{'latitude': '40.68449451941104', 'longitude': '-73.93958794229248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",THROOP AVENUE,MARCUS GARVEY BOULEVARD,THROOP AVENUE,MARCUS GARVEY BOULEVARD,JEFFERSON AVENUE,,,,,,,
58956694,2023-09-29T17:18:51.000,2023-10-04T16:20:39.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11226,2215 NEWKIRK AVENUE,NEWKIRK AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,14 BROOKLYN,3052080025,BROOKLYN,996288,171998,ONLINE,Unspecified,BROOKLYN,40.63876319738314,-73.95662536998938,"{'latitude': '40.63876319738314', 'longitude': '-73.95662536998938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59436786,2023-09-29T17:18:51.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11225,305 OCEAN AVENUE,OCEAN AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-02T00:00:00.000,09 BROOKLYN,3050260313,BROOKLYN,994785,178219,PHONE,Unspecified,BROOKLYN,40.65584041050342,-73.96203117671885,"{'latitude': '40.65584041050342', 'longitude': '-73.96203117671885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST LAKE DRIVE,EAST DRIVE,EAST LAKE DRIVE,EAST DRIVE,OCEAN AVENUE,,,,,,,
58965750,2023-09-29T17:18:47.000,2023-09-29T18:01:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1922 LINDEN STREET,LINDEN STREET,ADDRESS,RIDGEWOOD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T18:02:01.000,05 QUEENS,4034770027,QUEENS,1010105,196523,ONLINE,Unspecified,QUEENS,40.706049224494635,-73.90674670410995,"{'latitude': '40.706049224494635', 'longitude': '-73.90674670410995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WOODWARD AVENUE,FAIRVIEW AVENUE,WOODWARD AVENUE,FAIRVIEW AVENUE,LINDEN STREET,,,,,,,
59438637,2023-09-29T17:18:46.000,2023-09-30T12:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11104,44-12 BARNETT AVENUE,BARNETT AVENUE,ADDRESS,SUNNYSIDE,Closed,,2023-09-30T12:55:00.000,02 QUEENS,4001550056,QUEENS,1006736,212330,ONLINE,Unspecified,QUEENS,40.749444769483844,-73.91884511895537,"{'latitude': '40.749444769483844', 'longitude': '-73.91884511895537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44 STREET,39 AVENUE,44 STREET,39 AVENUE,BARNETT AVENUE,,,,,,,
58964787,2023-09-29T17:18:45.000,2023-09-30T04:39:13.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,59-12 BLEECKER STREET,BLEECKER STREET,ADDRESS,RIDGEWOOD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T04:39:21.000,05 QUEENS,4034940017,QUEENS,1010631,198257,PHONE,Unspecified,QUEENS,40.71080708870073,-73.90484274541315,"{'latitude': '40.71080708870073', 'longitude': '-73.90484274541315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FOREST AVENUE,60 STREET,FOREST AVENUE,60 STREET,BLEECKER STREET,,,,,,,
59449891,2023-09-29T17:18:44.000,2023-10-01T05:40:00.000,DEP,Department of Environmental Protection,Water Maintenance,Water in Basement,N/A,11422,253-27 149 DRIVE,149 DRIVE,ADDRESS,ROSEDALE,Closed,,2023-10-01T05:40:00.000,13 QUEENS,4136560073,QUEENS,1057371,176782,ONLINE,Unspecified,QUEENS,40.65160054369858,-73.73648353194133,"{'latitude': '40.65160054369858', 'longitude': '-73.73648353194133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",253 STREET,254 STREET,253 STREET,254 STREET,149 DRIVE,,,,,,,
59459591,2023-09-29T17:18:42.000,2023-10-01T13:00:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11385,72-27 73 STREET,73 STREET,ADDRESS,RIDGEWOOD,Closed,,2023-10-01T13:00:00.000,05 QUEENS,4036960074,QUEENS,1018395,195578,ONLINE,Unspecified,QUEENS,40.7034273177543,-73.87685132455958,"{'latitude': '40.7034273177543', 'longitude': '-73.87685132455958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",COOPER AVENUE,MYRTLE AVENUE,COOPER AVENUE,MYRTLE AVENUE,73 STREET,,,,,,,
58964807,2023-09-29T17:18:40.000,2023-09-30T08:02:01.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11379,60 ROAD,60 ROAD,INTERSECTION,,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-09-30T07:56:35.000,05 QUEENS,,QUEENS,1018661,204525,UNKNOWN,Unspecified,QUEENS,40.72798363643259,-73.87584622489979,"{'latitude': '40.72798363643259', 'longitude': '-73.87584622489979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",60 ROAD,84 STREET,60 ROAD,84 STREET,,,,,,,,
58960817,2023-09-29T17:18:33.000,2023-09-29T18:54:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11356,14 ROAD,14 ROAD,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-29T18:54:22.000,07 QUEENS,,QUEENS,1025447,225197,PHONE,Unspecified,QUEENS,40.78469392260919,-73.85123593577066,"{'latitude': '40.78469392260919', 'longitude': '-73.85123593577066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14 ROAD,116 STREET,14 ROAD,116 STREET,,,,,,,,
59456295,2023-09-29T17:18:30.000,2023-10-12T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,10040,516 WEST  188 STREET,WEST  188 STREET,ADDRESS,NEW YORK,Closed,,2023-10-12T00:00:00.000,12 MANHATTAN,1021590009,MANHATTAN,1004084,249960,ONLINE,Unspecified,MANHATTAN,40.85273512407151,-73.92830536928264,"{'latitude': '40.85273512407151', 'longitude': '-73.92830536928264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,WEST  188 STREET,,,,,,,
59443018,2023-09-29T17:18:29.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,10040,516 WEST  188 STREET,WEST  188 STREET,ADDRESS,NEW YORK,Closed,,2023-10-05T00:00:00.000,12 MANHATTAN,1021590009,MANHATTAN,1004084,249960,ONLINE,Unspecified,MANHATTAN,40.85273512407151,-73.92830536928264,"{'latitude': '40.85273512407151', 'longitude': '-73.92830536928264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,WEST  188 STREET,,,,,,,
58962742,2023-09-29T17:18:26.000,2023-10-01T18:57:03.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11230,1302 NEWKIRK AVENUE,NEWKIRK AVENUE,ADDRESS,BROOKLYN,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-01T00:00:00.000,14 BROOKLYN,3052340001,BROOKLYN,993982,170533,ONLINE,Unspecified,BROOKLYN,40.6347449187686,-73.96493632865035,"{'latitude': '40.6347449187686', 'longitude': '-73.96493632865035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
59460891,2023-09-29T17:17:57.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,11230,1302 NEWKIRK AVENUE,NEWKIRK AVENUE,ADDRESS,BROOKLYN,Closed,,2023-10-01T00:00:00.000,14 BROOKLYN,3052340001,BROOKLYN,993982,170533,ONLINE,Unspecified,BROOKLYN,40.6347449187686,-73.96493632865035,"{'latitude': '40.6347449187686', 'longitude': '-73.96493632865035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ARGYLE ROAD,RUGBY ROAD,ARGYLE ROAD,RUGBY ROAD,NEWKIRK AVENUE,,,,,,,
58959258,2023-09-29T17:17:44.000,2023-09-29T18:04:07.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10463,3805 ORLOFF AVENUE,ORLOFF AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T18:04:11.000,08 BRONX,2032630130,BRONX,1012605,260907,MOBILE,Unspecified,BRONX,40.882758031537406,-73.89745792470747,"{'latitude': '40.882758031537406', 'longitude': '-73.89745792470747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  238 STREET,CANNON PLACE,WEST  238 STREET,CANNON PLACE,ORLOFF AVENUE,,,,,,,
58964185,2023-09-29T17:17:39.000,2023-09-29T17:18:15.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,10019,306 WEST   54 STREET,WEST   54 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-29T17:18:19.000,04 MANHATTAN,1010440038,MANHATTAN,988451,217993,ONLINE,Unspecified,MANHATTAN,40.76501585078629,-73.98483450522959,"{'latitude': '40.76501585078629', 'longitude': '-73.98483450522959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,WEST   54 STREET,,,,,,,
58958109,2023-09-29T17:17:39.000,2023-09-29T18:25:15.000,DPR,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,11215,95 PROSPECT PARK WEST,PROSPECT PARK WEST,ADDRESS,BROOKLYN,Closed,"Upon inspection the reported condition was not found, and, therefore, no action was taken.",2023-09-29T18:25:18.000,55 BROOKLYN,3011170001,BROOKLYN,991322,182426,ONLINE,Unspecified,BROOKLYN,40.66739113906443,-73.97450763994523,"{'latitude': '40.66739113906443', 'longitude': '-73.97450763994523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4 STREET,5 STREET,4 STREET,5 STREET,PROSPECT PARK WEST,,,,,,,
59452949,2023-09-29T17:17:36.000,2023-10-16T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Damp Spot,Apartment,10025,964 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,,2023-10-16T00:00:00.000,07 MANHATTAN,1018790031,MANHATTAN,993922,231227,PHONE,Unspecified,MANHATTAN,40.80133536650071,-73.96506529386701,"{'latitude': '40.80133536650071', 'longitude': '-73.96506529386701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  107 STREET,WEST  108 STREET,WEST  107 STREET,WEST  108 STREET,AMSTERDAM AVENUE,,,,,,,
58964591,2023-09-29T17:17:36.000,2023-10-04T14:44:01.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11216,769 ST JOHNS PLACE,ST JOHNS PLACE,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-04T00:00:00.000,08 BROOKLYN,3012470074,BROOKLYN,997377,184026,ONLINE,Unspecified,BROOKLYN,40.67177587392569,-73.95267813606526,"{'latitude': '40.67177587392569', 'longitude': '-73.95267813606526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58960207,2023-09-29T17:17:33.000,2023-10-06T15:20:42.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11434,130-35 176 STREET,176 STREET,ADDRESS,JAMAICA,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-10-06T15:20:46.000,12 QUEENS,4125360008,QUEENS,1048929,186669,ONLINE,Unspecified,QUEENS,40.678803750217845,-73.76681215419876,"{'latitude': '40.678803750217845', 'longitude': '-73.76681215419876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",130 AVENUE,132 AVENUE,130 AVENUE,132 AVENUE,176 STREET,,,,,,,
58958128,2023-09-29T17:17:32.000,2023-10-05T15:13:26.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11372,90-10 34 AVENUE,34 AVENUE,ADDRESS,JACKSON HEIGHTS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,03 QUEENS,4014510001,QUEENS,1018219,214195,PHONE,Unspecified,QUEENS,40.754527061691505,-73.87739211112014,"{'latitude': '40.754527061691505', 'longitude': '-73.87739211112014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58965912,2023-09-29T17:17:32.000,2023-10-05T15:13:26.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11372,90-10 34 AVENUE,34 AVENUE,ADDRESS,JACKSON HEIGHTS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,03 QUEENS,4014510001,QUEENS,1018219,214195,PHONE,Unspecified,QUEENS,40.754527061691505,-73.87739211112014,"{'latitude': '40.754527061691505', 'longitude': '-73.87739211112014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58956623,2023-09-29T17:17:32.000,2023-10-05T15:13:26.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11372,90-10 34 AVENUE,34 AVENUE,ADDRESS,JACKSON HEIGHTS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,03 QUEENS,4014510001,QUEENS,1018219,214195,PHONE,Unspecified,QUEENS,40.754527061691505,-73.87739211112014,"{'latitude': '40.754527061691505', 'longitude': '-73.87739211112014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58959633,2023-09-29T17:17:32.000,2023-10-05T15:13:26.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11372,90-10 34 AVENUE,34 AVENUE,ADDRESS,JACKSON HEIGHTS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,03 QUEENS,4014510001,QUEENS,1018219,214195,PHONE,Unspecified,QUEENS,40.754527061691505,-73.87739211112014,"{'latitude': '40.754527061691505', 'longitude': '-73.87739211112014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58964461,2023-09-29T17:17:32.000,2023-10-05T15:13:26.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11372,90-10 34 AVENUE,34 AVENUE,ADDRESS,JACKSON HEIGHTS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,03 QUEENS,4014510001,QUEENS,1018219,214195,PHONE,Unspecified,QUEENS,40.754527061691505,-73.87739211112014,"{'latitude': '40.754527061691505', 'longitude': '-73.87739211112014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
