unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,due_date,road_ramp,taxi_company_borough
58890062,2023-09-21T22:38:07.000,2023-09-21T22:38:07.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10007,19 PARK PLACE,PARK PLACE,BROADWAY,CHURCH STREET,BROADWAY,CHURCH STREET,ADDRESS,NEW YORK,PARK PLACE,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-21T22:38:07.000,01 MANHATTAN,1001240008,MANHATTAN,981862,199032,PHONE,Unspecified,MANHATTAN,40.71297328646579,-74.00861388364788,"{'latitude': '40.71297328646579', 'longitude': '-74.00861388364788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882110,2023-09-21T22:38:06.000,2023-09-21T22:47:28.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11223,27 GRAVESEND NECK ROAD,GRAVESEND NECK ROAD,VAN SICKLEN STREET,MCDONALD AVENUE,VAN SICKLEN STREET,MCDONALD AVENUE,ADDRESS,BROOKLYN,GRAVESEND NECK ROAD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T22:47:33.000,15 BROOKLYN,3071230064,BROOKLYN,991401,156169,MOBILE,Unspecified,BROOKLYN,40.59532117084195,-73.97425069151967,"{'latitude': '40.59532117084195', 'longitude': '-73.97425069151967', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885663,2023-09-21T22:38:02.000,2023-09-21T22:45:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11378,73-33 53 ROAD,53 ROAD,73 STREET,74 STREET,73 STREET,74 STREET,ADDRESS,MASPETH,53 ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:45:20.000,05 QUEENS,,QUEENS,1014923,205451,ONLINE,Unspecified,QUEENS,40.73053902994734,-73.88932857175122,"{'latitude': '40.73053902994734', 'longitude': '-73.88932857175122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886552,2023-09-21T22:38:00.000,2023-09-22T23:37:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11205,340 MYRTLE AVENUE,MYRTLE AVENUE,CARLTON AVE,ADELPHI ST,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-22T23:37:00.000,02 BROOKLYN,3020730021,BROOKLYN,991817,191842,PHONE,Unspecified,BROOKLYN,40.69323551186245,-73.97271274590774,"{'latitude': '40.69323551186245', 'longitude': '-73.97271274590774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58881285,2023-09-21T22:38:00.000,2023-09-25T17:27:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10036,,,,,10 AVENUE,WEST 42 STREET,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-25T17:27:00.000,04 MANHATTAN,,MANHATTAN,985504,216029,ONLINE,Unspecified,MANHATTAN,40.75962608520787,-73.99547346072606,"{'latitude': '40.75962608520787', 'longitude': '-73.99547346072606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58884383,2023-09-21T22:37:59.000,2023-09-21T23:08:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,165 SHERMAN AVENUE,SHERMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,ADDRESS,NEW YORK,SHERMAN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T23:08:11.000,12 MANHATTAN,1022210011,MANHATTAN,1005613,254344,ONLINE,Unspecified,MANHATTAN,40.86476431663921,-73.92276447154296,"{'latitude': '40.86476431663921', 'longitude': '-73.92276447154296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885608,2023-09-21T22:37:56.000,2023-09-21T22:55:09.000,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,11364,54-38 202 STREET,202 STREET,53 AVENUE,56 AVENUE,53 AVENUE,56 AVENUE,ADDRESS,OAKLAND GARDENS,202 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:55:13.000,11 QUEENS,4074100030,QUEENS,1046285,212037,ONLINE,Saul Weprin Playground,QUEENS,40.748451551252344,-73.77611079123469,"{'latitude': '40.748451551252344', 'longitude': '-73.77611079123469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58887003,2023-09-21T22:37:42.000,2023-09-21T23:09:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11432,182 STREET,182 STREET,182 STREET,HILLSIDE AVENUE,182 STREET,HILLSIDE AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T23:09:26.000,08 QUEENS,,QUEENS,1045076,199274,ONLINE,Unspecified,QUEENS,40.71342875208296,-73.78058952509922,"{'latitude': '40.71342875208296', 'longitude': '-73.78058952509922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890658,2023-09-21T22:37:42.000,2023-09-21T22:50:33.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11219,1400 52 STREET,52 STREET,14 AVENUE,15 AVENUE,14 AVENUE,15 AVENUE,ADDRESS,BROOKLYN,52 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T22:50:38.000,12 BROOKLYN,,BROOKLYN,986654,169462,MOBILE,Unspecified,BROOKLYN,40.631810270880756,-73.99133894809566,"{'latitude': '40.631810270880756', 'longitude': '-73.99133894809566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884875,2023-09-21T22:37:30.000,2023-09-22T05:25:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,7512 17 AVENUE,17 AVENUE,BAY RIDGE PARKWAY,76 STREET,BAY RIDGE PARKWAY,76 STREET,ADDRESS,BROOKLYN,17 AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-22T05:25:24.000,11 BROOKLYN,3062250066,BROOKLYN,984659,163226,PHONE,Unspecified,BROOKLYN,40.614694071660466,-73.99852684611928,"{'latitude': '40.614694071660466', 'longitude': '-73.99852684611928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886196,2023-09-21T22:37:20.000,2023-10-04T10:10:41.000,EDC,Economic Development Corporation,Noise - Helicopter,Other,Above Address,10025,260 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,RIVERSIDE DRIVE,Closed,The Department of Health and Mental Hygiene has determined that this issue is not within its jurisdiction; it cannot be determined if another agency would regulate the issue reported. This Service Request has been closed.,2023-10-04T10:10:47.000,07 MANHATTAN,1018880001,MANHATTAN,991616,229699,ONLINE,Unspecified,MANHATTAN,40.79714364671336,-73.97339610844126,"{'latitude': '40.79714364671336', 'longitude': '-73.97339610844126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881713,2023-09-21T22:37:06.000,2023-09-22T00:10:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10473,227 STEPHENS AVENUE,STEPHENS AVENUE,GILDERSLEEVE AVENUE,O'BRIEN AVENUE,GILDERSLEEVE AVENUE,O'BRIEN AVENUE,ADDRESS,BRONX,STEPHENS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T00:10:50.000,09 BRONX,2034570066,BRONX,1024830,234534,ONLINE,Unspecified,BRONX,40.81032426660655,-73.85340752041016,"{'latitude': '40.81032426660655', 'longitude': '-73.85340752041016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58886921,2023-09-21T22:36:23.000,2023-09-21T22:46:56.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10029,157 EAST  106 STREET,EAST  106 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST  106 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:47:00.000,11 MANHATTAN,1016340027,MANHATTAN,999271,227841,ONLINE,Unspecified,MANHATTAN,40.79203424375497,-73.94575259229374,"{'latitude': '40.79203424375497', 'longitude': '-73.94575259229374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881720,2023-09-21T22:36:12.000,2023-09-21T23:14:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11356,14 AVENUE,14 AVENUE,14 AVENUE,COLLEGE POINT BOULEVARD,14 AVENUE,COLLEGE POINT BOULEVARD,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T23:14:59.000,07 QUEENS,,QUEENS,1026969,225675,ONLINE,Unspecified,QUEENS,40.785998677504516,-73.84573690252209,"{'latitude': '40.785998677504516', 'longitude': '-73.84573690252209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890660,2023-09-21T22:36:04.000,2023-09-21T23:09:26.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11364,226-40 UNION TURNPIKE,UNION TURNPIKE,226 STREET,GRAND CENTRAL PARKWAY,226 STREET,GRAND CENTRAL PARKWAY,ADDRESS,OAKLAND GARDENS,UNION TURNPIKE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T23:09:31.000,11 QUEENS,,QUEENS,1055207,207645,ONLINE,Unspecified,QUEENS,40.73632956665573,-73.74395709318077,"{'latitude': '40.73632956665573', 'longitude': '-73.74395709318077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882999,2023-09-21T22:35:48.000,2023-09-21T22:55:21.000,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,11364,54-38 202 STREET,202 STREET,53 AVENUE,56 AVENUE,53 AVENUE,56 AVENUE,ADDRESS,OAKLAND GARDENS,202 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:55:25.000,11 QUEENS,4074100030,QUEENS,1046285,212037,ONLINE,Saul Weprin Playground,QUEENS,40.748451551252344,-73.77611079123469,"{'latitude': '40.748451551252344', 'longitude': '-73.77611079123469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884835,2023-09-21T22:35:39.000,2023-09-21T22:35:39.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10003,60 UNIVERSITY PLACE,UNIVERSITY PLACE,EAST 10 STREET,EAST 11 STREET,EAST   10 STREET,EAST   11 STREET,ADDRESS,NEW YORK,UNIVERSITY PLACE,Closed,An inspection of the property was conducted and it passed with minor violations found.,2023-09-21T22:35:39.000,02 MANHATTAN,1005680024,MANHATTAN,985993,206279,PHONE,Unspecified,MANHATTAN,40.73286469840263,-73.99371085381748,"{'latitude': '40.73286469840263', 'longitude': '-73.99371085381748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58881646,2023-09-21T22:35:39.000,2023-09-21T22:39:56.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,161 ORCHARD STREET,ORCHARD STREET,RIVINGTON STREET,STANTON STREET,RIVINGTON STREET,STANTON STREET,ADDRESS,NEW YORK,ORCHARD STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:40:00.000,03 MANHATTAN,1004160059,MANHATTAN,987360,201949,ONLINE,Unspecified,MANHATTAN,40.720979527654166,-73.98878040353709,"{'latitude': '40.720979527654166', 'longitude': '-73.98878040353709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882782,2023-09-21T22:35:34.000,2023-09-21T22:49:12.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11207,109 WARWICK STREET,WARWICK STREET,RIDGEWOOD AVENUE,ARLINGTON AVENUE,RIDGEWOOD AVENUE,ARLINGTON AVENUE,ADDRESS,BROOKLYN,WARWICK STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-21T22:49:18.000,05 BROOKLYN,3039230012,BROOKLYN,1015347,187548,MOBILE,Unspecified,BROOKLYN,40.681398077547406,-73.8878814149668,"{'latitude': '40.681398077547406', 'longitude': '-73.8878814149668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882695,2023-09-21T22:35:30.000,2023-09-22T01:17:16.000,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,11228,1106 85 STREET,85 STREET,11 AVENUE,12 AVENUE,11 AVENUE,12 AVENUE,ADDRESS,BROOKLYN,85 STREET,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-09-22T01:17:23.000,10 BROOKLYN,3063370008,BROOKLYN,979454,164089,ONLINE,Unspecified,BROOKLYN,40.61706153942204,-74.01727505291056,"{'latitude': '40.61706153942204', 'longitude': '-74.01727505291056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58889674,2023-09-21T22:35:20.000,2023-09-21T22:59:22.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11234,1719 EAST   51 STREET,EAST   51 STREET,AVENUE N,AVENUE O,AVENUE N,AVENUE O,ADDRESS,BROOKLYN,EAST   51 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T22:59:26.000,18 BROOKLYN,3078960033,BROOKLYN,1004854,164528,MOBILE,Unspecified,BROOKLYN,40.61824384393963,-73.92578366661559,"{'latitude': '40.61824384393963', 'longitude': '-73.92578366661559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58885722,2023-09-21T22:35:11.000,2023-09-21T23:06:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,165 SHERMAN AVENUE,SHERMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,ADDRESS,NEW YORK,SHERMAN AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T23:06:49.000,12 MANHATTAN,1022210011,MANHATTAN,1005613,254344,ONLINE,Unspecified,MANHATTAN,40.86476431663921,-73.92276447154296,"{'latitude': '40.86476431663921', 'longitude': '-73.92276447154296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58884156,2023-09-21T22:35:06.000,2023-09-21T23:17:14.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11232,605 41 STREET,41 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,41 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T23:17:19.000,07 BROOKLYN,3009180001,BROOKLYN,983565,175575,MOBILE,Unspecified,BROOKLYN,40.64858944671842,-74.0024685160476,"{'latitude': '40.64858944671842', 'longitude': '-74.0024685160476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58890469,2023-09-21T22:35:00.000,2023-09-25T22:45:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11106,36-41 28 STREET,28 STREET,36 AVE,37 AVE,,,ADDRESS,ASTORIA,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T22:45:00.000,01 QUEENS,4003430001,QUEENS,1002905,215103,ONLINE,Unspecified,QUEENS,40.75706486089865,-73.9326639939924,"{'latitude': '40.75706486089865', 'longitude': '-73.9326639939924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58889243,2023-09-21T22:35:00.000,2023-09-21T22:51:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11367,136-66 72 AVENUE,72 AVENUE,136 ST,141 ST,,,ADDRESS,FLUSHING,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-21T22:51:00.000,08 QUEENS,4065790073,QUEENS,1032318,203560,MOBILE,Unspecified,QUEENS,40.72527128004168,-73.82657921392186,"{'latitude': '40.72527128004168', 'longitude': '-73.82657921392186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58882661,2023-09-21T22:35:00.000,2023-09-25T18:05:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10128,,,,,EAST 95 STREET,3 AVENUE,INTERSECTION,MANHATTAN,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-25T18:05:00.000,08 MANHATTAN,,MANHATTAN,998145,225101,PHONE,Unspecified,MANHATTAN,40.78451552152521,-73.94982473837051,"{'latitude': '40.78451552152521', 'longitude': '-73.94982473837051', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58885272,2023-09-21T22:35:00.000,2023-09-22T05:40:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11433,105-36 170 STREET,170 STREET,105 AVE,107 AVE,,,ADDRESS,JAMAICA,,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,2023-09-22T05:40:00.000,12 QUEENS,4102380046,QUEENS,1043311,194680,PHONE,Unspecified,QUEENS,40.700831302802605,-73.78699647183224,"{'latitude': '40.700831302802605', 'longitude': '-73.78699647183224', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
