unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
59452014,2023-09-29T13:28:31.000,2023-10-14T00:00:00.000,HPD,Department of Housing Preservation and Development,Paint/Plaster,Cabinet,Apartment,11225,284 EASTERN PARKWAY,EASTERN PARKWAY,CLASSON AVENUE,FRANKLIN AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,EASTERN PARKWAY,Closed,2023-10-14T00:00:00.000,09 BROOKLYN,,BROOKLYN,995380,183759,ONLINE,Unspecified,BROOKLYN,40.671045754682176,-73.95987761310398,"{'latitude': '40.671045754682176', 'longitude': '-73.95987761310398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456917,2023-09-29T13:28:30.000,2023-10-14T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Pane,Apartment,11225,284 EASTERN PARKWAY,EASTERN PARKWAY,CLASSON AVENUE,FRANKLIN AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,EASTERN PARKWAY,Closed,2023-10-14T00:00:00.000,09 BROOKLYN,,BROOKLYN,995380,183759,ONLINE,Unspecified,BROOKLYN,40.671045754682176,-73.95987761310398,"{'latitude': '40.671045754682176', 'longitude': '-73.95987761310398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59445929,2023-09-29T13:28:29.000,2023-10-14T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11225,284 EASTERN PARKWAY,EASTERN PARKWAY,CLASSON AVENUE,FRANKLIN AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,ADDRESS,BROOKLYN,EASTERN PARKWAY,Closed,2023-10-14T00:00:00.000,09 BROOKLYN,,BROOKLYN,995380,183759,ONLINE,Unspecified,BROOKLYN,40.671045754682176,-73.95987761310398,"{'latitude': '40.671045754682176', 'longitude': '-73.95987761310398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59453106,2023-09-29T13:28:28.000,2023-10-02T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11102,27-24 21 STREET,21 STREET,27 ROAD,28 AVENUE,27 ROAD,28 AVENUE,ADDRESS,ASTORIA,21 STREET,Closed,2023-10-02T00:00:00.000,01 QUEENS,,QUEENS,1004614,220389,PHONE,Unspecified,QUEENS,40.77156979077409,-73.92647927553604,"{'latitude': '40.77156979077409', 'longitude': '-73.92647927553604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58965544,2023-09-29T13:28:26.000,2023-09-29T18:58:03.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11204,1715 71 STREET,71 STREET,17 AVENUE,18 AVENUE,17 AVENUE,18 AVENUE,ADDRESS,BROOKLYN,71 STREET,Closed,2023-09-29T18:58:08.000,11 BROOKLYN,,BROOKLYN,985525,163980,MOBILE,Unspecified,BROOKLYN,40.61676356331794,-73.9954075075049,"{'latitude': '40.61676356331794', 'longitude': '-73.9954075075049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,,
59450491,2023-09-29T13:28:19.000,2023-09-30T00:00:00.000,HPD,Department of Housing Preservation and Development,Heat/Hot Water,Entire Building,Building-Wide,10460,1811 WATERLOO PLACE,WATERLOO PLACE,CROTONA PARK NORTH,EAST  176 STREET,CROTONA PARK NORTH,EAST  176 STREET,ADDRESS,BRONX,WATERLOO PLACE,Closed,2023-09-30T00:00:00.000,06 BRONX,2029580062,BRONX,1015282,245389,PHONE,Unspecified,BRONX,40.84015682741632,-73.88784877056428,"{'latitude': '40.84015682741632', 'longitude': '-73.88784877056428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456487,2023-09-29T13:28:07.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11229,2709 OCEAN AVENUE,OCEAN AVENUE,GRAVESEND NECK ROAD,AVENUE W,GRAVESEND NECK ROAD,AVENUE W,ADDRESS,BROOKLYN,OCEAN AVENUE,Closed,2023-10-03T00:00:00.000,15 BROOKLYN,3073810065,BROOKLYN,997955,156217,PHONE,Unspecified,BROOKLYN,40.595445209876765,-73.95065096603949,"{'latitude': '40.595445209876765', 'longitude': '-73.95065096603949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59459402,2023-09-29T13:28:02.000,2023-09-30T04:05:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11234,1296 EAST   53 STREET,EAST   53 STREET,FLATLANDS AVENUE,AVENUE K,FLATLANDS AVENUE,AVENUE K,ADDRESS,BROOKLYN,EAST   53 STREET,Closed,2023-09-30T04:05:00.000,18 BROOKLYN,,BROOKLYN,1005113,167777,PHONE,Unspecified,BROOKLYN,40.62716106070356,-73.92484069865276,"{'latitude': '40.62716106070356', 'longitude': '-73.92484069865276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456526,2023-09-29T13:27:58.000,,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,10036,410 WEST   45 STREET,WEST   45 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   45 STREET,In Progress,,04 MANHATTAN,,MANHATTAN,986512,216384,PHONE,Unspecified,MANHATTAN,40.760600268772365,-73.9918347834104,"{'latitude': '40.760600268772365', 'longitude': '-73.9918347834104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59439468,2023-09-29T13:27:47.000,2023-09-29T21:40:00.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,11214,247 AVENUE Z,AVENUE Z,WEST   15 PLACE,AVENUE Z,WEST   15 PLACE,AVENUE Z,ADDRESS,BROOKLYN,AVENUE Z,Closed,2023-09-29T21:40:00.000,13 BROOKLYN,,BROOKLYN,988650,152363,PHONE,Unspecified,BROOKLYN,40.58487625490434,-73.98415896563586,"{'latitude': '40.58487625490434', 'longitude': '-73.98415896563586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59002976,2023-09-29T13:27:35.000,2023-10-02T14:45:40.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Street/Curbside,11434,126-10 BEDELL STREET,BEDELL STREET,BAISLEY BOULEVARD,127 AVENUE,BAISLEY BOULEVARD,127 AVENUE,ADDRESS,JAMAICA,BEDELL STREET,Closed,2023-10-02T14:45:43.000,12 QUEENS,,QUEENS,1046814,187212,PHONE,Unspecified,QUEENS,40.68030935822062,-73.77443230945063,"{'latitude': '40.68030935822062', 'longitude': '-73.77443230945063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Work to correct the reported condition is under review for a future capital project.,,,,,,,
58961222,2023-09-29T13:27:24.000,,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,11207,329 NEW LOTS AVENUE,NEW LOTS AVENUE,,,,,ADDRESS,BROOKLYN,,Open,2023-09-29T00:00:00.000,05 BROOKLYN,3038380066,BROOKLYN,1013507,180188,ONLINE,Unspecified,BROOKLYN,40.66120281317825,-73.89454737587661,"{'latitude': '40.66120281317825', 'longitude': '-73.89454737587661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,,,,,,
58967648,2023-09-29T13:27:24.000,2023-10-03T10:45:21.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11207,329 NEW LOTS AVENUE,NEW LOTS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,05 BROOKLYN,3038380066,BROOKLYN,1013507,180188,ONLINE,Unspecified,BROOKLYN,40.66120281317825,-73.89454737587661,"{'latitude': '40.66120281317825', 'longitude': '-73.89454737587661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
58962712,2023-09-29T13:27:24.000,2023-10-03T10:45:21.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11207,329 NEW LOTS AVENUE,NEW LOTS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-03T00:00:00.000,05 BROOKLYN,3038380066,BROOKLYN,1013507,180188,ONLINE,Unspecified,BROOKLYN,40.66120281317825,-73.89454737587661,"{'latitude': '40.66120281317825', 'longitude': '-73.89454737587661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,,,,,,,
59441949,2023-09-29T13:27:22.000,2023-09-30T10:55:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11378,60-81 71 STREET,71 STREET,60 AVENUE,ELIOT AVENUE,60 AVENUE,ELIOT AVENUE,ADDRESS,MASPETH,71 STREET,Closed,2023-09-30T10:55:00.000,05 QUEENS,,QUEENS,1015413,202236,PHONE,Unspecified,QUEENS,40.721712931196286,-73.88757548965445,"{'latitude': '40.721712931196286', 'longitude': '-73.88757548965445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442111,2023-09-29T13:27:10.000,2023-09-29T22:40:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11235,2448 BRIGHAM STREET,BRIGHAM STREET,AVENUE X,AVENUE Y,AVENUE X,AVENUE Y,ADDRESS,BROOKLYN,BRIGHAM STREET,Closed,2023-09-29T22:40:00.000,15 BROOKLYN,,BROOKLYN,1002633,155479,PHONE,Unspecified,BROOKLYN,40.593411080666954,-73.93380841337711,"{'latitude': '40.593411080666954', 'longitude': '-73.93380841337711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58962784,2023-09-29T13:27:09.000,2023-10-01T17:43:53.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11234,1159 EAST   52 STREET,EAST   52 STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-01T00:00:00.000,18 BROOKLYN,3077560022,BROOKLYN,1004711,169453,PHONE,Unspecified,BROOKLYN,40.63176226320703,-73.92628382855165,"{'latitude': '40.63176226320703', 'longitude': '-73.92628382855165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,,
59457106,2023-09-29T13:27:06.000,2023-10-03T00:00:00.000,HPD,Department of Housing Preservation and Development,Flooring/Stairs,Floor,Apartment,11207,329 NEW LOTS AVENUE,NEW LOTS AVENUE,GEORGIA AVENUE,SHEFFIELD AVENUE,GEORGIA AVENUE,SHEFFIELD AVENUE,ADDRESS,BROOKLYN,NEW LOTS AVENUE,Closed,2023-10-03T00:00:00.000,05 BROOKLYN,,BROOKLYN,1013507,180188,ONLINE,Unspecified,BROOKLYN,40.66120281317825,-73.89454737587661,"{'latitude': '40.66120281317825', 'longitude': '-73.89454737587661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456715,2023-09-29T13:27:05.000,2023-09-29T21:00:00.000,DEP,Department of Environmental Protection,Water Maintenance,Leak,N/A,11234,1549 EAST   58 STREET,EAST   58 STREET,AVENUE O,AVENUE T,AVENUE O,AVENUE T,ADDRESS,BROOKLYN,EAST   58 STREET,Closed,2023-09-29T21:00:00.000,18 BROOKLYN,,BROOKLYN,1006774,163880,PHONE,Unspecified,BROOKLYN,40.61646054608751,-73.91886992460071,"{'latitude': '40.61646054608751', 'longitude': '-73.91886992460071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59436617,2023-09-29T13:27:05.000,,HPD,Department of Housing Preservation and Development,General,Ventilation System,Apartment,11207,329 NEW LOTS AVENUE,NEW LOTS AVENUE,GEORGIA AVENUE,SHEFFIELD AVENUE,GEORGIA AVENUE,SHEFFIELD AVENUE,ADDRESS,BROOKLYN,NEW LOTS AVENUE,In Progress,,05 BROOKLYN,,BROOKLYN,1013507,180188,ONLINE,Unspecified,BROOKLYN,40.66120281317825,-73.89454737587661,"{'latitude': '40.66120281317825', 'longitude': '-73.89454737587661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59456074,2023-09-29T13:26:58.000,2023-09-30T12:05:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11203,287 EAST   55 STREET,EAST   55 STREET,CHURCH AVENUE,SNYDER AVENUE,CHURCH AVENUE,SNYDER AVENUE,ADDRESS,BROOKLYN,EAST   55 STREET,Closed,2023-09-30T12:05:00.000,17 BROOKLYN,,BROOKLYN,1004937,176477,PHONE,Unspecified,BROOKLYN,40.65104110480821,-73.92544806690753,"{'latitude': '40.65104110480821', 'longitude': '-73.92544806690753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58966383,2023-09-29T13:26:56.000,2023-09-30T12:58:20.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11427,85-27 212 STREET,212 STREET,85 AVENUE,86 AVENUE,85 AVENUE,86 AVENUE,ADDRESS,QUEENS VILLAGE,212 STREET,Closed,2023-09-30T08:58:18.000,11 QUEENS,,QUEENS,1051641,205053,UNKNOWN,Unspecified,QUEENS,40.72924308120592,-73.75685062531907,"{'latitude': '40.72924308120592', 'longitude': '-73.75685062531907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NYC Parks performed the work necessary to correct the condition.,,,,,,,
59435008,2023-09-29T13:26:49.000,,HPD,Department of Housing Preservation and Development,Paint/Plaster,Ceiling,Apartment,11234,1159 EAST   52 STREET,EAST   52 STREET,AVENUE H,AVENUE I,AVENUE H,AVENUE I,ADDRESS,BROOKLYN,EAST   52 STREET,In Progress,,18 BROOKLYN,3077560022,BROOKLYN,1004711,169453,PHONE,Unspecified,BROOKLYN,40.63176226320703,-73.92628382855165,"{'latitude': '40.63176226320703', 'longitude': '-73.92628382855165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58963008,2023-09-29T13:26:45.000,2023-10-12T06:57:45.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11212,562 OSBORN STREET,OSBORN STREET,,,,,ADDRESS,BROOKLYN,,Closed,2023-10-12T00:00:00.000,16 BROOKLYN,3036270022,BROOKLYN,1010388,178965,PHONE,Unspecified,BROOKLYN,40.65785570595369,-73.90579409168107,"{'latitude': '40.65785570595369', 'longitude': '-73.90579409168107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58961176,2023-09-29T13:26:44.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,10027,232 WEST  122 STREET,WEST  122 STREET,,,,,ADDRESS,NEW YORK,,Open,2023-09-29T00:00:00.000,10 MANHATTAN,1019270049,MANHATTAN,997849,233478,ONLINE,Unspecified,MANHATTAN,40.80750857028182,-73.95087663944918,"{'latitude': '40.80750857028182', 'longitude': '-73.95087663944918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,,,,,,
58956555,2023-09-29T13:26:44.000,2023-10-16T07:59:43.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,2023-10-16T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58958282,2023-09-29T13:26:44.000,2023-10-16T07:59:43.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,2023-10-16T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58964409,2023-09-29T13:26:44.000,2023-10-16T07:59:43.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,2023-10-16T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58959904,2023-09-29T13:26:44.000,2023-10-16T07:59:43.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,2023-10-16T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
58962694,2023-09-29T13:26:44.000,2023-10-16T07:59:43.000,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10471,244 FIELDSTON TERRACE,FIELDSTON TERRACE,,,,,ADDRESS,BRONX,,Closed,2023-10-16T00:00:00.000,08 BRONX,2058271620,BRONX,1012399,265610,PHONE,Unspecified,BRONX,40.895666934715955,-73.89818312692441,"{'latitude': '40.895666934715955', 'longitude': '-73.89818312692441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
