unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,taxi_company_borough,due_date
58920257,2023-09-25T20:49:24.000,2023-09-25T21:55:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462,1816 WHITE PLAINS ROAD,WHITE PLAINS ROAD,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,WHITE PLAINS ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T21:55:59.000,11 BRONX,2040500013,BRONX,1021234,247463,MOBILE,Unspecified,BRONX,40.845826422497936,-73.8663265317506,"{'latitude': '40.845826422497936', 'longitude': '-73.8663265317506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921471,2023-09-25T20:49:09.000,2023-09-25T21:56:13.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462,1817 WHITE PLAINS ROAD,WHITE PLAINS ROAD,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,WHITE PLAINS ROAD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T21:56:17.000,11 BRONX,2040490059,BRONX,1021228,247461,ONLINE,Unspecified,BRONX,40.8458209582206,-73.86634822890261,"{'latitude': '40.8458209582206', 'longitude': '-73.86634822890261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58916977,2023-09-25T20:49:09.000,2023-09-25T21:08:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,3386 BROADWAY,BROADWAY,WEST  137 STREET,WEST  138 STREET,WEST  137 STREET,WEST  138 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T21:08:47.000,09 MANHATTAN,1019880165,MANHATTAN,997027,238674,ONLINE,Unspecified,MANHATTAN,40.82177136286552,-73.95383603939938,"{'latitude': '40.82177136286552', 'longitude': '-73.95383603939938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58916942,2023-09-25T20:48:51.000,2023-09-25T21:44:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10033,562 WEST  174 STREET,WEST  174 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  174 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T21:44:28.000,12 MANHATTAN,1021300009,MANHATTAN,1001905,246928,ONLINE,Unspecified,MANHATTAN,40.84441780739672,-73.93618985504303,"{'latitude': '40.84441780739672', 'longitude': '-73.93618985504303', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58924064,2023-09-25T20:48:20.000,2023-09-25T21:23:49.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11368,103-25 ALSTYNE AVENUE,ALSTYNE AVENUE,CORONA AVENUE,ALSTYNE AVENUE,CORONA AVENUE,ALSTYNE AVENUE,ADDRESS,CORONA,ALSTYNE AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T21:23:52.000,04 QUEENS,4019290075,QUEENS,1023345,210186,MOBILE,Unspecified,QUEENS,40.74350220226581,-73.85891363532663,"{'latitude': '40.74350220226581', 'longitude': '-73.85891363532663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58918048,2023-09-25T20:48:15.000,2023-09-25T21:09:32.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11377,45-36 49 STREET,49 STREET,QUEENS BOULEVARD,47 AVENUE,QUEENS BOULEVARD,47 AVENUE,ADDRESS,WOODSIDE,49 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T21:09:37.000,02 QUEENS,4022810001,QUEENS,1007498,209596,ONLINE,Unspecified,QUEENS,40.741938657646116,-73.91610441448265,"{'latitude': '40.741938657646116', 'longitude': '-73.91610441448265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58919967,2023-09-25T20:48:06.000,2023-09-25T21:30:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11368,102-02 35 AVENUE,35 AVENUE,102 STREET,103 STREET,102 STREET,103 STREET,ADDRESS,CORONA,35 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T21:30:58.000,03 QUEENS,,QUEENS,1021409,214215,MOBILE,Unspecified,QUEENS,40.75456912589881,-73.86587801488422,"{'latitude': '40.75456912589881', 'longitude': '-73.86587801488422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922325,2023-09-25T20:47:53.000,2023-09-25T21:54:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10301,99 MERRICK AVENUE,MERRICK AVENUE,ELMHURST AVENUE,DEAD END,ELMHURST AVENUE,DEAD END,ADDRESS,STATEN ISLAND,MERRICK AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T21:54:47.000,02 STATEN ISLAND,5008820270,STATEN ISLAND,953706,158433,ONLINE,Unspecified,STATEN ISLAND,40.60148564215583,-74.10999296440282,"{'latitude': '40.60148564215583', 'longitude': '-74.10999296440282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922053,2023-09-25T20:47:32.000,2023-09-25T21:01:35.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10012,52 PRINCE STREET,PRINCE STREET,MULBERRY STREET,LAFAYETTE STREET,MULBERRY STREET,LAFAYETTE STREET,ADDRESS,NEW YORK,PRINCE STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-25T21:01:41.000,02 MANHATTAN,1004950022,MANHATTAN,985348,202866,ONLINE,Unspecified,MANHATTAN,40.7234969495294,-73.99603871953985,"{'latitude': '40.7234969495294', 'longitude': '-73.99603871953985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58918890,2023-09-25T20:47:14.000,2023-09-25T21:58:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,6922 12 AVENUE,12 AVENUE,BAY RIDGE AVENUE,70 STREET,BAY RIDGE AVENUE,70 STREET,ADDRESS,BROOKLYN,12 AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-25T21:58:43.000,10 BROOKLYN,3061540049,BROOKLYN,982506,166932,MOBILE,Unspecified,BROOKLYN,40.62486610818996,-74.00628257194597,"{'latitude': '40.62486610818996', 'longitude': '-74.00628257194597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923687,2023-09-25T20:47:05.000,2023-09-25T23:00:24.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,1872 MONROE AVENUE,MONROE AVENUE,MOUNT HOPE PLACE,EAST TREMONT AVENUE,MOUNT HOPE PLACE,EAST TREMONT AVENUE,ADDRESS,BRONX,MONROE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-25T23:00:27.000,05 BRONX,2028040001,BRONX,1010260,248435,ONLINE,Unspecified,BRONX,40.848533419181855,-73.90598670450618,"{'latitude': '40.848533419181855', 'longitude': '-73.90598670450618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921336,2023-09-25T20:47:00.000,2023-09-26T09:38:00.000,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Hanging,,10463,2259 EDSALL AVENUE,EDSALL AVENUE,NONAME ST,UNNAMED ST,EDSALL AVENUE,HENRY HUDSON BRIDGE,INTERSECTION,BRONX,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-26T09:38:00.000,08 BRONX,2057160269,BRONX,1006297,259541,UNKNOWN,Unspecified,BRONX,40.87902680088302,-73.92027444693777,"{'latitude': '40.87902680088302', 'longitude': '-73.92027444693777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58923739,2023-09-25T20:46:48.000,2023-09-25T21:21:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,309 EAST   18 STREET,EAST   18 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   18 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-25T21:21:32.000,06 MANHATTAN,1009240009,MANHATTAN,989067,206925,ONLINE,Unspecified,MANHATTAN,40.734636669483606,-73.98261869020851,"{'latitude': '40.734636669483606', 'longitude': '-73.98261869020851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58919404,2023-09-25T20:46:42.000,2023-10-03T10:09:41.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10468,2725 UNIVERSITY AVENUE,UNIVERSITY AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following conditions were reported. No violations were issued. The complaint has been closed.,2023-10-03T00:00:00.000,08 BRONX,2032480100,BRONX,1011874,256076,ONLINE,Unspecified,BRONX,40.86950075458368,-73.90012140647131,"{'latitude': '40.86950075458368', 'longitude': '-73.90012140647131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58922732,2023-09-25T20:46:38.000,2023-09-26T19:35:12.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11218,435 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-26T00:00:00.000,12 BROOKLYN,3053900084,BROOKLYN,991731,171657,ONLINE,Unspecified,BROOKLYN,40.63783224642642,-73.97304526731234,"{'latitude': '40.63783224642642', 'longitude': '-73.97304526731234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58916652,2023-09-25T20:46:00.000,2023-09-25T21:59:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1149 71 STREET,71 STREET,11 AVENUE,12 AVENUE,11 AVENUE,12 AVENUE,ADDRESS,BROOKLYN,71 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T21:59:23.000,10 BROOKLYN,3061650057,BROOKLYN,981926,166833,MOBILE,Unspecified,BROOKLYN,40.624594240769795,-74.00837192530912,"{'latitude': '40.624594240769795', 'longitude': '-74.00837192530912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58924545,2023-09-25T20:45:43.000,2023-09-25T23:51:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11205,298 CLASSON AVENUE,CLASSON AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,DEKALB AVENUE,LAFAYETTE AVENUE,ADDRESS,BROOKLYN,CLASSON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T23:51:14.000,02 BROOKLYN,3019330121,BROOKLYN,995261,190775,ONLINE,Unspecified,BROOKLYN,40.690303228634036,-73.96029513058312,"{'latitude': '40.690303228634036', 'longitude': '-73.96029513058312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58919490,2023-09-25T20:45:38.000,2023-09-25T21:04:55.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11219,1014 45 STREET,45 STREET,10 AVENUE,FORT HAMILTON PARKWAY,10 AVENUE,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,45 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T21:05:01.000,12 BROOKLYN,3056140011,BROOKLYN,985380,172797,MOBILE,Unspecified,BROOKLYN,40.64096438978065,-73.99592831477203,"{'latitude': '40.64096438978065', 'longitude': '-73.99592831477203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927534,2023-09-25T20:45:19.000,2023-10-20T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10038,100 JOHN STREET,JOHN STREET,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-10-20T00:00:00.000,01 MANHATTAN,1000697502,MANHATTAN,982541,197214,UNKNOWN,Unspecified,MANHATTAN,40.70798346529741,-74.0061641646523,"{'latitude': '40.70798346529741', 'longitude': '-74.0061641646523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927539,2023-09-25T20:45:19.000,2023-11-21T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457,1853 ANTHONY AVENUE,ANTHONY AVENUE,,,,,ADDRESS,BRONX,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-11-21T00:00:00.000,05 BRONX,2028020037,BRONX,1010911,248140,UNKNOWN,Unspecified,BRONX,40.84772179001598,-73.90363483612138,"{'latitude': '40.84772179001598', 'longitude': '-73.90363483612138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921340,2023-09-25T20:45:00.000,2023-09-29T08:09:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10304,25 VISTA AVENUE,VISTA AVENUE,OVERLOOK AVE,RICHMOND RD,VISTA AVENUE,OVERLOOK AVENUE,INTERSECTION,STATEN ISLAND,,Closed,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2023-09-29T08:09:00.000,02 STATEN ISLAND,5008490042,STATEN ISLAND,957863,156868,UNKNOWN,Unspecified,STATEN ISLAND,40.597203388865246,-74.09501695976488,"{'latitude': '40.597203388865246', 'longitude': '-74.09501695976488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920711,2023-09-25T20:44:10.000,2023-09-26T16:10:50.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226,400 EAST   17 STREET,EAST   17 STREET,CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,ADDRESS,BROOKLYN,EAST   17 STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-25T20:44:10.000,14 BROOKLYN,3051590013,BROOKLYN,994663,172840,MOBILE,Unspecified,BROOKLYN,40.64107636645156,-73.9624791763626,"{'latitude': '40.64107636645156', 'longitude': '-73.9624791763626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58921043,2023-09-25T20:44:00.000,2023-09-26T11:26:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10009,430 EAST   10 STREET,EAST   10 STREET,SZOLD PL,AVENUE D,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-26T11:26:00.000,03 MANHATTAN,1003790023,MANHATTAN,990903,203496,ONLINE,Unspecified,MANHATTAN,40.72522371303838,-73.97599719299717,"{'latitude': '40.72522371303838', 'longitude': '-73.97599719299717', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58921080,2023-09-25T20:44:00.000,2023-09-26T12:45:00.000,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11434,170-32 118 AVENUE,118 AVENUE,170 ST,MERRICK BLVD,,,ADDRESS,JAMAICA,,Closed,The Department of Environmental Protection investigated this complaint and opened fire hydrants to flush water mains in the area.,2023-09-26T12:45:00.000,12 QUEENS,4123710313,QUEENS,1046475,189200,PHONE,Unspecified,QUEENS,40.68576833695511,-73.77563617347577,"{'latitude': '40.68576833695511', 'longitude': '-73.77563617347577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58916725,2023-09-25T20:43:49.000,2023-09-25T21:36:39.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10032,RIVERSIDE DRIVE,RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  157 STREET,RIVERSIDE DRIVE,WEST  157 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-25T21:36:44.000,12 MANHATTAN,,MANHATTAN,998943,243477,PHONE,Unspecified,MANHATTAN,40.834951243757345,-73.94690291525296,"{'latitude': '40.834951243757345', 'longitude': '-73.94690291525296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58917947,2023-09-25T20:43:36.000,2023-09-25T21:33:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207,670 ALABAMA AVENUE,ALABAMA AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,ALABAMA AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-25T21:33:59.000,05 BROOKLYN,3042950026,BROOKLYN,1013455,179650,MOBILE,Unspecified,BROOKLYN,40.65972629448921,-73.89473713238053,"{'latitude': '40.65972629448921', 'longitude': '-73.89473713238053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58920424,2023-09-25T20:43:25.000,2023-10-31T15:15:35.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11203,556 LEFFERTS AVENUE,LEFFERTS AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-31T00:00:00.000,09 BROOKLYN,3013330006,BROOKLYN,1000228,180781,ONLINE,Unspecified,BROOKLYN,40.662864386733716,-73.94240818563954,"{'latitude': '40.662864386733716', 'longitude': '-73.94240818563954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
