unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,taxi_pick_up_location,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,taxi_company_borough
58853618,2023-09-18T15:54:14.000,2023-09-18T16:42:37.000,NYPD,New York City Police Department,Animal-Abuse,Neglected,10459,1330 INTERVALE AVENUE,INTERVALE AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T16:42:41.000,03 BRONX,2029760007,BRONX,1013828,242016,PHONE,Unspecified,BRONX,40.83090391405836,-73.89311846914359,"{'latitude': '40.83090391405836', 'longitude': '-73.89311846914359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,FREEMAN STREET,LOUIS NINE BOULEVARD,FREEMAN STREET,LOUIS NINE BOULEVARD,INTERVALE AVENUE,,,,,,
58847297,2023-09-18T15:54:06.000,2023-11-13T12:29:39.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,11378,66-39 52 DRIVE,52 DRIVE,ADDRESS,MASPETH,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-11-13T12:29:44.000,05 QUEENS,4024100073,QUEENS,1012580,206020,ONLINE,Unspecified,QUEENS,40.73210860905198,-73.8977799598508,"{'latitude': '40.73210860905198', 'longitude': '-73.8977799598508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,66 STREET,68 STREET,66 STREET,68 STREET,52 DRIVE,,,,,,
58848813,2023-09-18T15:54:04.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10075,1456 YORK AVENUE,YORK AVENUE,ADDRESS,NEW YORK,,In Progress,"The Taxi and Limousine Commission has issued a notice to the driver, asking the driver to plead guilty to an appropriate charge. If a hearing is needed, you will be notified by mail or email of your hearing date.",2023-11-21T16:26:09.000,08 MANHATTAN,1014890001,MANHATTAN,997773,219942,ONLINE,Unspecified,MANHATTAN,40.770356004861405,-73.95117842412641,"{'latitude': '40.770356004861405', 'longitude': '-73.95117842412641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,EAST   77 STREET,EAST   78 STREET,EAST   77 STREET,EAST   78 STREET,YORK AVENUE,"1456 YORK AVENUE, MANHATTAN (NEW YORK), NY, 10075",,,,,
58852550,2023-09-18T15:53:56.000,2023-09-19T12:57:14.000,DOT,Department of Transportation,Street Condition,Failed Street Repair,10469,2318 TIEMANN AVENUE,TIEMANN AVENUE,ADDRESS,BRONX,,Closed,"The Department of Transportation inspected the condition and issued a Corrective Action Repair (CAR) to the contractor or utility company. The responsible party has a maximum of 30 days to correct the condition. If the condition still exists, a summons will be issued. In some cases, the Department of Transportation will make the repairs and charge the responsible party for the costs.",2023-09-19T12:57:18.000,11 BRONX,2044040009,BRONX,1029036,252485,PHONE,Unspecified,BRONX,40.859574171712616,-73.83809380920547,"{'latitude': '40.859574171712616', 'longitude': '-73.83809380920547', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,ASTOR AVENUE,WARING AVENUE,ASTOR AVENUE,WARING AVENUE,TIEMANN AVENUE,,,,,,
58854273,2023-09-18T15:53:49.000,2023-09-18T18:30:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10314,6 SHERADEN AVENUE,SHERADEN AVENUE,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T18:30:27.000,01 STATEN ISLAND,5007400008,STATEN ISLAND,945817,162123,ONLINE,Unspecified,STATEN ISLAND,40.61158322411595,-74.13842324764835,"{'latitude': '40.61158322411595', 'longitude': '-74.13842324764835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,VICTORY BOULEVARD,PURDY AVENUE,VICTORY BOULEVARD,PURDY AVENUE,SHERADEN AVENUE,,,,,,
58849217,2023-09-18T15:53:44.000,2023-09-18T21:29:19.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,10451,560 COURTLANDT AVENUE,COURTLANDT AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-18T21:29:23.000,01 BRONX,2023280001,BRONX,1006567,236907,MOBILE,Unspecified,BRONX,40.816902496538674,-73.9193734184391,"{'latitude': '40.816902496538674', 'longitude': '-73.9193734184391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST  149 STREET,EAST  150 STREET,EAST  149 STREET,EAST  150 STREET,COURTLANDT AVENUE,,,,,,
58850221,2023-09-18T15:53:28.000,2023-10-25T00:01:20.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Mobile Food Vendor,11201,30 WASHINGTON STREET,WASHINGTON STREET,ADDRESS,BROOKLYN,,Closed,The Department of Consumer and Worker Protection (DCWP) finished reviewing your complaint. DCWP will contact you directly to report its status.,2023-10-25T00:01:29.000,02 BROOKLYN,3000270040,BROOKLYN,987142,195592,ONLINE,Unspecified,BROOKLYN,40.70353115007899,-73.9895695882966,"{'latitude': '40.70353115007899', 'longitude': '-73.9895695882966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Business,PLYMOUTH STREET,WATER STREET,PLYMOUTH STREET,WATER STREET,WASHINGTON STREET,,,,,,
58854589,2023-09-18T15:53:19.000,2023-10-18T17:45:25.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,11234,1495 EAST   46 STREET,EAST   46 STREET,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-18T00:00:00.000,18 BROOKLYN,3078260020,BROOKLYN,1003309,166723,ONLINE,Unspecified,BROOKLYN,40.62427211757615,-73.93134261166892,"{'latitude': '40.62427211757615', 'longitude': '-73.93134261166892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58848321,2023-09-18T15:53:19.000,2023-09-21T14:42:31.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,11234,1495 EAST   46 STREET,EAST   46 STREET,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-21T00:00:00.000,18 BROOKLYN,3078260020,BROOKLYN,1003309,166723,ONLINE,Unspecified,BROOKLYN,40.62427211757615,-73.93134261166892,"{'latitude': '40.62427211757615', 'longitude': '-73.93134261166892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58849560,2023-09-18T15:53:03.000,2023-10-26T19:45:43.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,10036,521 WEST   42 STREET,WEST   42 STREET,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-26T00:00:00.000,04 MANHATTAN,1010717503,MANHATTAN,985184,216209,PHONE,Unspecified,MANHATTAN,40.76012017867832,-73.99662853345862,"{'latitude': '40.76012017867832', 'longitude': '-73.99662853345862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58853482,2023-09-18T15:53:02.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,11432,170-49 CEDARCROFT ROAD,CEDARCROFT ROAD,ADDRESS,JAMAICA,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-18T00:00:00.000,08 QUEENS,4098430029,QUEENS,1041975,198751,ONLINE,Unspecified,QUEENS,40.712014021585865,-73.79177983873349,"{'latitude': '40.712014021585865', 'longitude': '-73.79177983873349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58847130,2023-09-18T15:52:54.000,2023-09-25T07:39:52.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10466,4119 BARNES AVENUE,BARNES AVENUE,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,12 BRONX,2048430085,BRONX,1024139,263660,PHONE,Unspecified,BRONX,40.890269546944985,-73.85573041978151,"{'latitude': '40.890269546944985', 'longitude': '-73.85573041978151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58853521,2023-09-18T15:52:54.000,2023-09-20T17:34:49.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,10466,4119 BARNES AVENUE,BARNES AVENUE,ADDRESS,BRONX,,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-20T00:00:00.000,12 BRONX,2048430085,BRONX,1024139,263660,PHONE,Unspecified,BRONX,40.890269546944985,-73.85573041978151,"{'latitude': '40.890269546944985', 'longitude': '-73.85573041978151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,
58846134,2023-09-18T15:52:52.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11434,172-14 144 ROAD,144 ROAD,ADDRESS,JAMAICA,,In Progress,,,12 QUEENS,4125980011,QUEENS,1048804,182708,PHONE,Unspecified,QUEENS,40.66793264565527,-73.76730075178345,"{'latitude': '40.66793264565527', 'longitude': '-73.76730075178345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,169 STREET,FARMERS BOULEVARD,169 STREET,FARMERS BOULEVARD,144 ROAD,,,,,,
58851158,2023-09-18T15:52:48.000,2023-11-13T10:44:10.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,10302,19 TABB PLACE,TABB PLACE,ADDRESS,STATEN ISLAND,,Closed,NYC Parks performed the work necessary to correct the condition.,2023-11-13T10:44:14.000,01 STATEN ISLAND,5010570001,STATEN ISLAND,945587,168015,PHONE,Unspecified,STATEN ISLAND,40.627754517074706,-74.13928537482872,"{'latitude': '40.627754517074706', 'longitude': '-74.13928537482872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,DEAD END,RILEY PLACE,DEAD END,RILEY PLACE,TABB PLACE,,,,,,
58853054,2023-09-18T15:52:40.000,2023-09-18T15:54:58.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",11004,HILLSIDE AVENUE,HILLSIDE AVENUE,INTERSECTION,,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-18T15:55:03.000,13 QUEENS,,QUEENS,1063592,207609,PHONE,Unspecified,QUEENS,40.736159510365916,-73.71370109072407,"{'latitude': '40.736159510365916', 'longitude': '-73.71370109072407', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,HILLSIDE AVENUE,LITTLE NECK PARKWAY,HILLSIDE AVENUE,LITTLE NECK PARKWAY,,,,,,,
58855152,2023-09-18T15:52:33.000,2023-09-18T16:30:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,11385,70-20 60 LANE,60 LANE,ADDRESS,RIDGEWOOD,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T16:30:56.000,05 QUEENS,4035170033,QUEENS,1012838,195007,MOBILE,Unspecified,QUEENS,40.70187975588009,-73.89689581897603,"{'latitude': '40.70187975588009', 'longitude': '-73.89689581897603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,70 AVENUE,71 AVENUE,70 AVENUE,71 AVENUE,60 LANE,,,,,,
58855180,2023-09-18T15:52:11.000,2023-10-25T00:01:21.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Other Store (Non-Food),11201,30 WASHINGTON STREET,WASHINGTON STREET,ADDRESS,BROOKLYN,,Closed,The Department of Consumer and Worker Protection (DCWP) finished reviewing your complaint. DCWP will contact you directly to report its status.,2023-10-25T00:01:28.000,02 BROOKLYN,3000270040,BROOKLYN,987142,195592,ONLINE,Unspecified,BROOKLYN,40.70353115007899,-73.9895695882966,"{'latitude': '40.70353115007899', 'longitude': '-73.9895695882966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Business,PLYMOUTH STREET,WATER STREET,PLYMOUTH STREET,WATER STREET,WASHINGTON STREET,,,,,,
58847352,2023-09-18T15:52:03.000,2023-10-30T12:05:55.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11385,89-06 COOPER AVENUE,COOPER AVENUE,ADDRESS,RIDGEWOOD,,Closed,"NYC Parks inspected and determined this site does not rate high enough to be repaired by NYC Parks at this time.   We understand conditions may become worse over time. In three years, you may submit a service request via 311, the Parks website, or NYC Tree Map for a new inspection.   You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.",2023-10-30T12:06:01.000,05 QUEENS,4038510063,QUEENS,1022344,198686,ONLINE,Unspecified,QUEENS,40.71194191322607,-73.8625911472341,"{'latitude': '40.71194191322607', 'longitude': '-73.8625911472341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,88 STREET,METROPOLITAN AVENUE,88 STREET,METROPOLITAN AVENUE,COOPER AVENUE,,,,,,
58852707,2023-09-18T15:51:35.000,2023-09-18T16:31:16.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,11385,60 LANE,60 LANE,INTERSECTION,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-18T16:31:19.000,05 QUEENS,,QUEENS,1012907,194836,PHONE,Unspecified,QUEENS,40.701410178079364,-73.89664769458659,"{'latitude': '40.701410178079364', 'longitude': '-73.89664769458659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,60 LANE,71 AVENUE,60 LANE,71 AVENUE,,,,,,,
58851794,2023-09-18T15:51:28.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,11208,909 CRESCENT STREET,CRESCENT STREET,ADDRESS,BROOKLYN,N/A,Open,The graffiti on this property has been scheduled to be removed by the City.,2023-09-18T15:51:28.000,05 BROOKLYN,3045290057,BROOKLYN,1021035,181601,UNKNOWN,Unspecified,BROOKLYN,40.665053106462004,-73.86740611701529,"{'latitude': '40.665053106462004', 'longitude': '-73.86740611701529', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential,,,,,,,2023-10-18T15:51:28.000,,,,
58853703,2023-09-18T15:51:22.000,2023-09-18T15:51:22.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,11355,138-10 FRANKLIN AVENUE,FRANKLIN AVENUE,ADDRESS,FLUSHING,,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-18T15:51:22.000,07 QUEENS,4051370055,QUEENS,1032468,214384,ONLINE,Unspecified,QUEENS,40.754979595276545,-73.82596045488518,"{'latitude': '40.754979595276545', 'longitude': '-73.82596045488518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,COLDEN STREET,KISSENA BOULEVARD,COLDEN STREET,KISSENA BOULEVARD,FRANKLIN AVENUE,,,,,,
58852363,2023-09-18T15:51:19.000,2023-09-19T08:15:49.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,10310,13 MYRTLE AVENUE,MYRTLE AVENUE,ADDRESS,STATEN ISLAND,,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-19T04:14:29.000,01 STATEN ISLAND,,STATEN ISLAND,953196,168958,UNKNOWN,Unspecified,STATEN ISLAND,40.63037279208491,-74.11187794731165,"{'latitude': '40.63037279208491', 'longitude': '-74.11187794731165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,BEMENT AVENUE,SHEFFIELD STREET,BEMENT AVENUE,SHEFFIELD STREET,MYRTLE AVENUE,,,,,,
58855102,2023-09-18T15:50:46.000,2023-09-20T11:08:56.000,DSNY,Department of Sanitation,Dirty Condition,Trash,10463,5564 BROADWAY,BROADWAY,ADDRESS,BRONX,,Closed,The Department of Sanitation cleaned the location.,2023-09-20T11:09:00.000,08 BRONX,2032660035,BRONX,1010502,259356,MOBILE,Unspecified,BRONX,40.8785075275049,-73.90506921606058,"{'latitude': '40.8785075275049', 'longitude': '-73.90506921606058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,VERVEELEN PLACE,WEST  231 STREET,VERVEELEN PLACE,WEST  231 STREET,BROADWAY,,,,,,
58847719,2023-09-18T15:50:28.000,2023-10-25T00:01:28.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Mobile Food Vendor,11201,30 WASHINGTON STREET,WASHINGTON STREET,ADDRESS,BROOKLYN,,Closed,The Department of Consumer and Worker Protection (DCWP) finished reviewing your complaint. DCWP will contact you directly to report its status.,2023-10-25T00:01:32.000,02 BROOKLYN,3000270040,BROOKLYN,987142,195592,ONLINE,Unspecified,BROOKLYN,40.70353115007899,-73.9895695882966,"{'latitude': '40.70353115007899', 'longitude': '-73.9895695882966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Business,PLYMOUTH STREET,WATER STREET,PLYMOUTH STREET,WATER STREET,WASHINGTON STREET,,,,,,
58846130,2023-09-18T15:50:26.000,2023-09-19T07:33:12.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,10035,2400 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-18T15:50:26.000,11 MANHATTAN,1017970001,MANHATTAN,1002403,231268,MOBILE,Unspecified,MANHATTAN,40.80143454654757,-73.93443230896085,"{'latitude': '40.80143454654757', 'longitude': '-73.93443230896085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,EAST 123 STREET,EAST 124 STREET,EAST  123 STREET,EAST  124 STREET,2 AVENUE,,,,,,
