unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,vehicle_type,taxi_company_borough,taxi_pick_up_location
58913606,2023-09-24T14:33:05.000,2023-09-24T14:47:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10037,2155 MADISON AVENUE,MADISON AVENUE,EAST  132 STREET,EAST  135 STREET,EAST  132 STREET,EAST  135 STREET,ADDRESS,NEW YORK,MADISON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T14:47:28.000,11 MANHATTAN,1017570020,MANHATTAN,1001931,235089,ONLINE,Unspecified,MANHATTAN,40.81192309131884,-73.93612708437672,"{'latitude': '40.81192309131884', 'longitude': '-73.93612708437672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915089,2023-09-24T14:32:36.000,2023-09-24T14:46:41.000,NYPD,New York City Police Department,Urinating in Public,N/A,Store/Commercial,10010,655 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,WEST   20 STREET,WEST   21 STREET,WEST   20 STREET,WEST   21 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T14:46:44.000,04 MANHATTAN,1007967504,MANHATTAN,985885,209292,PHONE,Unspecified,MANHATTAN,40.74113465897297,-73.99409981047009,"{'latitude': '40.74113465897297', 'longitude': '-73.99409981047009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58916315,2023-09-24T14:32:18.000,2023-09-24T14:51:02.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11377,48-44 64 STREET,64 STREET,48 AVENUE,50 AVENUE,48 AVENUE,50 AVENUE,ADDRESS,WOODSIDE,64 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T14:51:05.000,02 QUEENS,4023370050,QUEENS,1011456,208022,PHONE,Unspecified,QUEENS,40.737607130889415,-73.90182746696372,"{'latitude': '40.737607130889415', 'longitude': '-73.90182746696372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58911827,2023-09-24T14:32:00.000,2023-09-24T15:03:37.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10472,1810 WATSON AVENUE,WATSON AVENUE,BEACH AVENUE,TAYLOR AVENUE,BEACH AVENUE,TAYLOR AVENUE,ADDRESS,BRONX,WATSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T15:03:40.000,09 BRONX,2037300001,BRONX,1021624,240917,ONLINE,Unspecified,BRONX,40.82785792798891,-73.86495340922012,"{'latitude': '40.82785792798891', 'longitude': '-73.86495340922012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912827,2023-09-24T14:31:51.000,2023-09-24T14:46:13.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10034,581 ACADEMY STREET,ACADEMY STREET,POST AVENUE,SHERMAN AVENUE,POST AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,ACADEMY STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T14:46:18.000,12 MANHATTAN,1022217501,MANHATTAN,1005444,253997,MOBILE,Unspecified,MANHATTAN,40.86381231443587,-73.92337656913543,"{'latitude': '40.86381231443587', 'longitude': '-73.92337656913543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58911858,2023-09-24T14:31:47.000,2023-09-24T14:42:26.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,5 WEST  123 STREET,WEST  123 STREET,MOUNT MORRIS PARK WEST,LENOX AVENUE,MOUNT MORRIS PARK WEST,LENOX AVENUE,ADDRESS,NEW YORK,WEST  123 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T14:42:29.000,10 MANHATTAN,1017210050,MANHATTAN,999461,232888,ONLINE,Unspecified,MANHATTAN,40.805886555178425,-73.94505498651843,"{'latitude': '40.805886555178425', 'longitude': '-73.94505498651843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914767,2023-09-24T14:31:44.000,2023-09-25T08:43:22.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11205,208 WASHINGTON PARK,WASHINGTON PARK,WILLOUGHBY AVENUE,CUMBERLAND STREET,WILLOUGHBY AVENUE,CUMBERLAND STREET,ADDRESS,BROOKLYN,WASHINGTON PARK,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-25T08:43:27.000,02 BROOKLYN,3020890002,BROOKLYN,991689,190639,MOBILE,Unspecified,BROOKLYN,40.68993366311186,-73.9731756533447,"{'latitude': '40.68993366311186', 'longitude': '-73.9731756533447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912534,2023-09-24T14:31:33.000,2023-10-05T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11106,11-50 31 AVENUE,31 AVENUE,,,,,ADDRESS,ASTORIA,,Closed,The City has removed the graffiti from this property.,2023-10-06T10:43:18.000,01 QUEENS,4005030027,QUEENS,1002441,219509,UNKNOWN,Unspecified,QUEENS,40.76915915949884,-73.9343268976218,"{'latitude': '40.76915915949884', 'longitude': '-73.9343268976218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-10-24T14:31:33.000,,,,,,,
58913447,2023-09-24T14:31:22.000,2023-09-24T16:14:00.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10459,855 JENNINGS STREET,JENNINGS STREET,STEBBINS AVENUE,INTERVALE AVENUE,STEBBINS AVENUE,INTERVALE AVENUE,ADDRESS,BRONX,JENNINGS STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T16:14:05.000,03 BRONX,2029650034,BRONX,1013747,242529,PHONE,Unspecified,BRONX,40.83231222155671,-73.89340891056345,"{'latitude': '40.83231222155671', 'longitude': '-73.89340891056345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913927,2023-09-24T14:31:22.000,2023-09-26T16:24:44.000,DOT,Department of Transportation,Street Condition,Cave-in,Street,11365,71 AVENUE,71 AVENUE,71 AVENUE,169 STREET,71 AVENUE,169 STREET,INTERSECTION,,,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-09-26T16:24:48.000,08 QUEENS,,QUEENS,1039536,205498,PHONE,Unspecified,QUEENS,40.73054843676206,-73.8005221169647,"{'latitude': '40.73054843676206', 'longitude': '-73.8005221169647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915616,2023-09-24T14:31:15.000,2023-09-25T09:55:53.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11207,655 WARWICK STREET,WARWICK STREET,DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,ADDRESS,BROOKLYN,WARWICK STREET,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-25T09:54:19.000,05 BROOKLYN,3040790011,BROOKLYN,1016383,182264,MOBILE,Unspecified,BROOKLYN,40.66689099812535,-73.88417136727578,"{'latitude': '40.66689099812535', 'longitude': '-73.88417136727578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915882,2023-09-24T14:30:54.000,2023-09-24T18:19:04.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11369,32-51 104 STREET,104 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,EAST ELMHURST,104 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T18:19:09.000,03 QUEENS,4016990046,QUEENS,1021712,215694,ONLINE,Unspecified,QUEENS,40.758627320449726,-73.86477612529474,"{'latitude': '40.758627320449726', 'longitude': '-73.86477612529474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913317,2023-09-24T14:30:52.000,2023-09-24T14:34:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T14:34:50.000,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,40.68364302931577,-74.00030286766025,"{'latitude': '40.68364302931577', 'longitude': '-74.00030286766025', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912826,2023-09-24T14:30:45.000,2023-09-24T15:04:31.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11221,KOSCIUSZKO STREET,KOSCIUSZKO STREET,KOSCIUSZKO STREET,STUYVESANT AVENUE,KOSCIUSZKO STREET,STUYVESANT AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T15:04:34.000,03 BROOKLYN,,BROOKLYN,1002559,191625,ONLINE,Unspecified,BROOKLYN,40.69262419343966,-73.93397676837068,"{'latitude': '40.69262419343966', 'longitude': '-73.93397676837068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910049,2023-09-24T14:30:38.000,2023-09-24T16:41:00.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10473,722 TAYLOR AVENUE,TAYLOR AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,ADDRESS,BRONX,TAYLOR AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-24T16:41:02.000,09 BRONX,2035990016,BRONX,1022277,238021,MOBILE,Unspecified,BRONX,40.81990645206651,-73.86261028625496,"{'latitude': '40.81990645206651', 'longitude': '-73.86261028625496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58910097,2023-09-24T14:30:34.000,2023-10-05T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11106,12-15 31 AVENUE,31 AVENUE,,,,,ADDRESS,ASTORIA,,Closed,The City has removed the graffiti from this property.,2023-10-06T10:43:18.000,01 QUEENS,4005170018,QUEENS,1002838,219309,UNKNOWN,Unspecified,QUEENS,40.76860938578919,-73.93289420291082,"{'latitude': '40.76860938578919', 'longitude': '-73.93289420291082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,2023-10-24T14:30:34.000,,,,,,,
58915833,2023-09-24T14:30:32.000,2023-09-24T14:59:22.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10013,512 GREENWICH STREET,GREENWICH STREET,CANAL STREET,HOLLAND TUNNEL ENTRANCE,CANAL STREET,HOLLAND TUNNEL ENTRANCE,ADDRESS,NEW YORK,GREENWICH STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T14:59:25.000,02 MANHATTAN,1005950074,MANHATTAN,981718,203705,ONLINE,Unspecified,MANHATTAN,40.725799506751535,-74.00913507166487,"{'latitude': '40.725799506751535', 'longitude': '-74.00913507166487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913324,2023-09-24T14:30:28.000,2023-09-24T15:06:21.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11220,644 49 STREET,49 STREET,6 AVENUE,7 AVENUE,6 AVENUE,7 AVENUE,ADDRESS,BROOKLYN,49 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-24T15:06:25.000,07 BROOKLYN,3007850024,BROOKLYN,982442,173798,PHONE,Unspecified,BROOKLYN,40.64371180735426,-74.00651496461474,"{'latitude': '40.64371180735426', 'longitude': '-74.00651496461474', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915154,2023-09-24T14:30:22.000,2023-09-24T14:40:35.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11373,40-26 BENHAM STREET,BENHAM STREET,ROOSEVELT AVENUE,WHITNEY AVENUE,ROOSEVELT AVENUE,WHITNEY AVENUE,ADDRESS,ELMHURST,BENHAM STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T14:40:39.000,04 QUEENS,4015510024,QUEENS,1018899,211926,ONLINE,Unspecified,QUEENS,40.74829659827454,-73.87494941017859,"{'latitude': '40.74829659827454', 'longitude': '-73.87494941017859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912303,2023-09-24T14:30:20.000,2023-09-25T12:18:29.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,10023,351 WEST   71 STREET,WEST   71 STREET,WEST END AVENUE,RIVERSIDE BOULEVARD,WEST END AVENUE,RIVERSIDE BOULEVARD,ADDRESS,NEW YORK,WEST   71 STREET,Closed,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-25T12:18:04.000,07 MANHATTAN,1011830014,MANHATTAN,988156,223277,ONLINE,Unspecified,MANHATTAN,40.77951918512853,-73.98589637592629,"{'latitude': '40.77951918512853', 'longitude': '-73.98589637592629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913642,2023-09-24T14:30:12.000,2023-09-24T14:42:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11691,BEACH   21 STREET,BEACH   21 STREET,BEACH   21 STREET,CORNAGA AVENUE,BEACH   21 STREET,CORNAGA AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-24T14:42:44.000,14 QUEENS,,QUEENS,1052520,158786,ONLINE,Unspecified,QUEENS,40.602244228388656,-73.75414769239295,"{'latitude': '40.602244228388656', 'longitude': '-73.75414769239295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58914255,2023-09-24T14:29:42.000,2023-09-24T15:02:33.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11210,1503 EAST   22 STREET,EAST   22 STREET,OLEAN STREET,BAY AVENUE,OLEAN STREET,BAY AVENUE,ADDRESS,BROOKLYN,EAST   22 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-24T15:02:35.000,14 BROOKLYN,3076760044,BROOKLYN,997461,163461,PHONE,Unspecified,BROOKLYN,40.61532925857018,-73.9524155939777,"{'latitude': '40.61532925857018', 'longitude': '-73.9524155939777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912179,2023-09-24T14:29:32.000,2023-09-27T15:12:48.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11209,325 84 STREET,84 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,84 STREET,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-09-27T15:12:52.000,10 BROOKLYN,3060170068,BROOKLYN,976038,166916,ONLINE,Unspecified,BROOKLYN,40.624818557128904,-74.02958282396786,"{'latitude': '40.624818557128904', 'longitude': '-74.02958282396786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58912720,2023-09-24T14:29:27.000,2023-09-24T14:56:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,360 DUMONT AVENUE,DUMONT AVENUE,OSBORN STREET,MOTHER GASTON BOULEVARD,OSBORN STREET,MOTHER GASTON BOULEVARD,ADDRESS,BROOKLYN,DUMONT AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-24T14:56:59.000,16 BROOKLYN,3035760001,BROOKLYN,1010286,181410,ONLINE,Unspecified,BROOKLYN,40.66456698813642,-73.90615227618277,"{'latitude': '40.66456698813642', 'longitude': '-73.90615227618277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58913237,2023-09-24T14:29:00.000,2023-09-25T12:26:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11106,21-80 33 ROAD,33 ROAD,23 ST,CRESCENT ST,,,ADDRESS,ASTORIA,,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-25T12:26:00.000,01 QUEENS,4005570003,QUEENS,1003585,217169,ONLINE,Unspecified,QUEENS,40.76273403879349,-73.93020356455497,"{'latitude': '40.76273403879349', 'longitude': '-73.93020356455497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,,
58914492,2023-09-24T14:28:50.000,2023-10-05T10:57:19.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10040,371 WADSWORTH AVENUE,WADSWORTH AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,12 MANHATTAN,1021690012,MANHATTAN,1003595,251298,PHONE,Unspecified,MANHATTAN,40.85640861904781,-73.93006911226374,"{'latitude': '40.85640861904781', 'longitude': '-73.93006911226374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
58915381,2023-09-24T14:28:50.000,2023-10-04T20:09:30.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10040,371 WADSWORTH AVENUE,WADSWORTH AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,12 MANHATTAN,1021690012,MANHATTAN,1003595,251298,PHONE,Unspecified,MANHATTAN,40.85640861904781,-73.93006911226374,"{'latitude': '40.85640861904781', 'longitude': '-73.93006911226374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,
