unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,city,landmark,bbl,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,due_date,vehicle_type,taxi_company_borough
58805111,2023-09-13T10:45:49.000,2023-09-14T15:07:51.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11230,1093 EAST    5 STREET,EAST    5 STREET,BAY PARKWAY,AVENUE J,BAY PARKWAY,AVENUE J,ADDRESS,Closed,The Department of Sanitation collected the requested items.,2023-09-14T09:22:00.000,12 BROOKLYN,BROOKLYN,992055,166735,ONLINE,Unspecified,BROOKLYN,40.62432211799194,-73.97188355780995,"{'latitude': '40.62432211799194', 'longitude': '-73.97188355780995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,EAST    5 STREET,3065180076,,,,,,,,,
58801229,2023-09-13T10:45:37.000,2023-09-13T11:44:21.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10032,568 WEST  161 STREET,WEST  161 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T11:44:25.000,12 MANHATTAN,MANHATTAN,1000311,243891,MOBILE,Unspecified,MANHATTAN,40.83608517193779,-73.94195829149169,"{'latitude': '40.83608517193779', 'longitude': '-73.94195829149169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,WEST  161 STREET,1021190016,,,,,,,,,
58801615,2023-09-13T10:45:32.000,2023-09-13T16:19:06.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419,103-43 118 STREET,118 STREET,103 AVENUE,LIBERTY AVENUE,103 AVENUE,LIBERTY AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T16:19:10.000,10 QUEENS,QUEENS,1032647,189601,PHONE,Unspecified,QUEENS,40.68695540002609,-73.82549257167868,"{'latitude': '40.68695540002609', 'longitude': '-73.82549257167868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SOUTH RICHMOND HILL,118 STREET,4095560043,,,,,,,,,
58800510,2023-09-13T10:45:26.000,2023-09-13T11:37:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11238,762 CLASSON AVENUE,CLASSON AVENUE,STERLING PLACE,ST JOHNS PLACE,STERLING PLACE,ST JOHNS PLACE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T11:37:13.000,08 BROOKLYN,BROOKLYN,995217,184775,ONLINE,Unspecified,BROOKLYN,40.67383464994848,-73.96046355645053,"{'latitude': '40.67383464994848', 'longitude': '-73.96046355645053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,CLASSON AVENUE,3011740036,,,,,,,,,
58802800,2023-09-13T10:45:21.000,2023-09-13T12:12:25.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11369,22 DRIVE,22 DRIVE,22 DRIVE,99 STREET,22 DRIVE,99 STREET,INTERSECTION,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T12:12:29.000,03 QUEENS,QUEENS,1019740,219938,PHONE,Unspecified,QUEENS,40.77028412815438,-73.87187189337871,"{'latitude': '40.77028412815438', 'longitude': '-73.87187189337871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58807324,2023-09-13T10:45:20.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11228,6917 10 AVENUE,10 AVENUE,BAY RIDGE AVENUE,70 STREET,BAY RIDGE AVENUE,70 STREET,ADDRESS,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-29T15:19:54.000,10 BROOKLYN,BROOKLYN,981241,167837,PHONE,Unspecified,BROOKLYN,40.62734980384485,-74.01084000144496,"{'latitude': '40.62734980384485', 'longitude': '-74.01084000144496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,10 AVENUE,3058800002,,,,,,,,,
58804238,2023-09-13T10:45:06.000,2023-09-13T12:26:23.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10308,86 STIEG AVENUE,STIEG AVENUE,LEVERETT AVENUE,DEAD END,LEVERETT AVENUE,DEAD END,ADDRESS,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T12:26:26.000,03 STATEN ISLAND,STATEN ISLAND,941493,142129,ONLINE,Unspecified,STATEN ISLAND,40.556683939070986,-74.15387037442926,"{'latitude': '40.556683939070986', 'longitude': '-74.15387037442926', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",STATEN ISLAND,STIEG AVENUE,5054420280,,,,,,,,,
58803726,2023-09-13T10:45:00.000,2023-11-12T12:43:00.000,DSNY,Department of Sanitation,Adopt-A-Basket,Adopt-A-Basket,Sidewalk,11238,550 VANDERBILT AVENUE,VANDERBILT AVENUE,,,,,ADDRESS,Closed,,,08 BROOKLYN,BROOKLYN,993147,187133,PHONE,Unspecified,BROOKLYN,40.680309149413695,-73.96792286996539,"{'latitude': '40.680309149413695', 'longitude': '-73.96792286996539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3011297501,,,,,,,,,
58806905,2023-09-13T10:44:53.000,2023-09-13T11:03:06.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,80 WOODRUFF AVENUE,WOODRUFF AVENUE,ST PAULS PLACE,OCEAN AVENUE,ST PAULS PLACE,OCEAN AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T11:03:10.000,14 BROOKLYN,BROOKLYN,994457,177362,PHONE,Unspecified,BROOKLYN,40.653488517173436,-73.9632146069062,"{'latitude': '40.653488517173436', 'longitude': '-73.9632146069062', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,WOODRUFF AVENUE,3050590016,,,,,,,,,
58805103,2023-09-13T10:44:47.000,2023-09-16T11:42:04.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11219,1047 50 STREET,50 STREET,FORT HAMILTON PARKWAY,11 AVENUE,FORT HAMILTON PARKWAY,11 AVENUE,ADDRESS,Closed,The Department of Sanitation collected the requested items.,2023-09-15T10:12:26.000,12 BROOKLYN,BROOKLYN,984773,171625,ONLINE,Unspecified,BROOKLYN,40.637747557055924,-73.99811558520479,"{'latitude': '40.637747557055924', 'longitude': '-73.99811558520479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,50 STREET,3056390069,,,,,,,,,
58800664,2023-09-13T10:44:39.000,2023-09-18T11:08:13.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10039,700 ESPLANADE GDNS PLAZA,ESPLANADE GDNS PLAZA,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-18T00:00:00.000,10 MANHATTAN,MANHATTAN,1001924,238226,PHONE,Unspecified,MANHATTAN,40.820533288941945,-73.93614411094367,"{'latitude': '40.820533288941945', 'longitude': '-73.93614411094367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1017440001,,,,,,,,,
58807033,2023-09-13T10:44:17.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,RESIDENTIAL BUILDING,10451,508 EAST  163 STREET,EAST  163 STREET,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,03 BRONX,BRONX,1009347,239590,PHONE,Unspecified,BRONX,40.82425910990604,-73.90931984135365,"{'latitude': '40.82425910990604', 'longitude': '-73.90931984135365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2023677501,,,,,,,,,
58805875,2023-09-13T10:44:17.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10451,508 EAST  163 STREET,EAST  163 STREET,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,03 BRONX,BRONX,1009347,239590,PHONE,Unspecified,BRONX,40.82425910990604,-73.90931984135365,"{'latitude': '40.82425910990604', 'longitude': '-73.90931984135365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2023677501,,,,,,,,,
58800549,2023-09-13T10:44:17.000,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10451,508 EAST  163 STREET,EAST  163 STREET,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,03 BRONX,BRONX,1009347,239590,PHONE,Unspecified,BRONX,40.82425910990604,-73.90931984135365,"{'latitude': '40.82425910990604', 'longitude': '-73.90931984135365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2023677501,,,,,,,,,
58803241,2023-09-13T10:44:17.000,2023-11-12T12:50:04.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10032,505 WEST  162 STREET,WEST  162 STREET,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-11-12T00:00:00.000,12 MANHATTAN,MANHATTAN,1000742,243960,PHONE,Unspecified,MANHATTAN,40.836273762577946,-73.9404005619862,"{'latitude': '40.836273762577946', 'longitude': '-73.9404005619862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1021220001,,,,,,,,,
58802799,2023-09-13T10:44:07.000,2023-09-13T10:52:59.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11220,528 50 STREET,50 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T10:53:02.000,07 BROOKLYN,BROOKLYN,981598,174134,PHONE,Unspecified,BROOKLYN,40.644633842494315,-74.00955637440956,"{'latitude': '40.644633842494315', 'longitude': '-74.00955637440956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,50 STREET,3007920014,,,,,,,,,
58802421,2023-09-13T10:44:05.000,2023-09-13T11:06:50.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10013,220 CHURCH STREET,CHURCH STREET,THOMAS STREET,WORTH STREET,THOMAS STREET,WORTH STREET,ADDRESS,Closed,The Police Department visited the location and no Encampment was found.,2023-09-13T11:06:55.000,01 MANHATTAN,MANHATTAN,982461,200437,MOBILE,Unspecified,MANHATTAN,40.71682981704064,-74.00645357181688,"{'latitude': '40.71682981704064', 'longitude': '-74.00645357181688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,CHURCH STREET,1001487501,,,,,,,,,
58805298,2023-09-13T10:44:00.000,2023-09-13T12:00:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10021,520 EAST   70 STREET,EAST   70 STREET,YORK AVE,FDR DRIVE SB ENTRANCE E 73 ST,,,ADDRESS,Closed,The Department of Environmental Protection investigated this complaint and repaired or replaced the hydrant.,2023-09-13T12:00:00.000,08 MANHATTAN,MANHATTAN,996964,218094,PHONE,Unspecified,MANHATTAN,40.76528492561706,-73.95410262143557,"{'latitude': '40.76528492561706', 'longitude': '-73.95410262143557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1014800001,,,,,,,,,
58804268,2023-09-13T10:44:00.000,2023-09-13T15:05:00.000,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Hanging,,10014,59 GREENWICH AVENUE,GREENWICH AVENUE,7 AVE,PERRY ST,,,ADDRESS,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-13T15:05:00.000,02 MANHATTAN,MANHATTAN,984022,207451,UNKNOWN,Unspecified,MANHATTAN,40.736081718533086,-74.00082271632795,"{'latitude': '40.736081718533086', 'longitude': '-74.00082271632795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1006130060,,,,,,,,,
58808347,2023-09-13T10:43:58.000,,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,10458,320 EAST  197 STREET,EAST  197 STREET,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,07 BRONX,BRONX,1014919,255123,PHONE,Unspecified,BRONX,40.86687500748989,-73.88911613856169,"{'latitude': '40.86687500748989', 'longitude': '-73.88911613856169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2032880025,,,,,,,,,
58803222,2023-09-13T10:43:58.000,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10458,320 EAST  197 STREET,EAST  197 STREET,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,07 BRONX,BRONX,1014919,255123,PHONE,Unspecified,BRONX,40.86687500748989,-73.88911613856169,"{'latitude': '40.86687500748989', 'longitude': '-73.88911613856169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONX,,2032880025,,,,,,,,,
58807038,2023-09-13T10:43:52.000,2023-09-16T16:01:48.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,11216,703 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-16T00:00:00.000,08 BROOKLYN,BROOKLYN,998070,184524,PHONE,Unspecified,BROOKLYN,40.673141717314394,-73.95017890180124,"{'latitude': '40.673141717314394', 'longitude': '-73.95017890180124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3012410003,,,,,,,,,
58803717,2023-09-13T10:43:52.000,2023-09-13T10:51:42.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10014,10 MORTON STREET,MORTON STREET,BLEECKER STREET,7 AVENUE SOUTH,BLEECKER STREET,7 AVENUE SOUTH,ADDRESS,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-13T10:51:42.000,02 MANHATTAN,MANHATTAN,983271,205721,MOBILE,Unspecified,MANHATTAN,40.731333242899176,-74.00353237670966,"{'latitude': '40.731333242899176', 'longitude': '-74.00353237670966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,MORTON STREET,1005860057,,,,,,,,,
58804515,2023-09-13T10:43:46.000,,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,11233,2180 FULTON STREET,FULTON STREET,,,,,ADDRESS,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,16 BROOKLYN,BROOKLYN,1009333,186377,PHONE,Unspecified,BROOKLYN,40.678203034679015,-73.9095689144702,"{'latitude': '40.678203034679015', 'longitude': '-73.9095689144702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKLYN,,3015520021,,,,,,,,,
58807148,2023-09-13T10:43:38.000,2023-09-25T10:00:31.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10032,938 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,,,,,ADDRESS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-25T00:00:00.000,12 MANHATTAN,MANHATTAN,1000602,242501,PHONE,Unspecified,MANHATTAN,40.83226948970228,-73.94091005603669,"{'latitude': '40.83226948970228', 'longitude': '-73.94091005603669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEW YORK,,1021070020,,,,,,,,,
58806069,2023-09-13T10:43:37.000,2023-09-21T11:43:24.000,DOT,Department of Transportation,Street Condition,Crash Cushion Defect,Street,11372,85 STREET,85 STREET,85 STREET,NORTHERN BOULEVARD,85 STREET,NORTHERN BOULEVARD,INTERSECTION,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-21T11:43:28.000,03 QUEENS,QUEENS,1016781,214676,PHONE,Unspecified,QUEENS,40.75585269066662,-73.8825801024075,"{'latitude': '40.75585269066662', 'longitude': '-73.8825801024075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58808930,2023-09-13T10:43:31.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,,,,,,,,ADDRESS,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-19T08:40:22.000,Unspecified MANHATTAN,MANHATTAN,998719,224569,ONLINE,Unspecified,MANHATTAN,40.78305440228594,-73.94775315345086,"{'latitude': '40.78305440228594', 'longitude': '-73.94775315345086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,Q,E 94 St & 2 Av,Entrance,,,,,
