unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,resolution_description,facility_type,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,bridge_highway_direction,road_ramp
58962581,2023-09-30T01:09:45.000,2023-09-30T01:30:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10461,2890 EAST  195 STREET,EAST  195 STREET,MAYFLOWER AVENUE,HOBART AVENUE,MAYFLOWER AVENUE,HOBART AVENUE,ADDRESS,BRONX,EAST  195 STREET,Closed,2023-09-30T01:30:47.000,10 BRONX,2042410028,BRONX,1030844,250143,ONLINE,Unspecified,BRONX,40.85313673649777,-73.83157399014387,"{'latitude': '40.85313673649777', 'longitude': '-73.83157399014387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58961011,2023-09-30T01:09:44.000,2023-09-30T01:23:11.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10461,1649 OVERING STREET,OVERING STREET,MACLAY AVENUE,EAST TREMONT AVENUE,MACLAY AVENUE,EAST TREMONT AVENUE,ADDRESS,BRONX,OVERING STREET,Closed,2023-09-30T01:23:17.000,10 BRONX,2040010058,BRONX,1026235,246361,MOBILE,Unspecified,BRONX,40.842779397618,-73.84825805403335,"{'latitude': '40.842779397618', 'longitude': '-73.84825805403335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58965692,2023-09-30T01:09:21.000,2023-09-30T01:43:55.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11203,282 EAST   35 STREET,EAST   35 STREET,SNYDER AVENUE,TILDEN AVENUE,SNYDER AVENUE,TILDEN AVENUE,ADDRESS,BROOKLYN,EAST   35 STREET,Closed,2023-09-30T01:44:04.000,17 BROOKLYN,3049050017,BROOKLYN,999655,175471,ONLINE,Unspecified,BROOKLYN,40.6482906172882,-73.944485661411,"{'latitude': '40.6482906172882', 'longitude': '-73.944485661411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58958650,2023-09-30T01:09:19.000,2023-09-30T03:46:09.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11235,2688 EAST   12 STREET,EAST   12 STREET,GILMORE COURT,SHORE PARKWAY,GILMORE COURT,SHORE PARKWAY,ADDRESS,BROOKLYN,EAST   12 STREET,Closed,2023-09-30T03:46:13.000,15 BROOKLYN,3074550091,BROOKLYN,995956,152617,ONLINE,Unspecified,BROOKLYN,40.585566797084695,-73.9578552109487,"{'latitude': '40.585566797084695', 'longitude': '-73.9578552109487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,
58959477,2023-09-30T01:09:05.000,2023-09-30T01:29:34.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226,774 FLATBUSH AVENUE,FLATBUSH AVENUE,CLARKSON AVENUE,LENOX ROAD,CLARKSON AVENUE,LENOX ROAD,ADDRESS,BROOKLYN,FLATBUSH AVENUE,Closed,2023-09-30T01:29:37.000,14 BROOKLYN,3050630051,BROOKLYN,995473,177567,ONLINE,Unspecified,BROOKLYN,40.6540499680012,-73.95955266546295,"{'latitude': '40.6540499680012', 'longitude': '-73.95955266546295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58958625,2023-09-30T01:08:53.000,2023-09-30T01:18:59.000,NYPD,New York City Police Department,Drug Activity,Use Indoor,Common Area,10031,561 WEST  140 STREET,WEST  140 STREET,HAMILTON PLACE,BROADWAY,HAMILTON PLACE,BROADWAY,ADDRESS,NEW YORK,WEST  140 STREET,Closed,2023-09-30T01:19:05.000,09 MANHATTAN,1020720006,MANHATTAN,997583,239079,ONLINE,Unspecified,MANHATTAN,40.822882151350605,-73.95182637836693,"{'latitude': '40.822882151350605', 'longitude': '-73.95182637836693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,,,,,
59435392,2023-09-30T01:08:44.000,2023-09-30T02:10:00.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11224,145 SEA BREEZE AVENUE,SEA BREEZE AVENUE,WEST    1 STREET,WEST    2 STREET,WEST    1 STREET,WEST    2 STREET,ADDRESS,BROOKLYN,SEA BREEZE AVENUE,Closed,2023-09-30T02:10:00.000,13 BROOKLYN,3072810182,BROOKLYN,992529,149005,ONLINE,Unspecified,BROOKLYN,40.575656434461635,-73.97019776768168,"{'latitude': '40.575656434461635', 'longitude': '-73.97019776768168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58959479,2023-09-30T01:08:38.000,2023-09-30T01:30:53.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,341 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,PALMETTO STREET,WOODBINE STREET,PALMETTO STREET,WOODBINE STREET,ADDRESS,RIDGEWOOD,ST NICHOLAS AVENUE,Closed,2023-09-30T01:30:57.000,05 QUEENS,4034490006,QUEENS,1009255,194517,ONLINE,Unspecified,QUEENS,40.700545671364274,-73.90981991340574,"{'latitude': '40.700545671364274', 'longitude': '-73.90981991340574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58965691,2023-09-30T01:08:33.000,2023-09-30T01:17:28.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11692,57-15 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,BEACH   56 PLACE,BEACH   59 STREET,BEACH   56 PLACE,BEACH   59 STREET,ADDRESS,ARVERNE,SHORE FRONT PARKWAY,Closed,2023-09-30T01:17:32.000,14 QUEENS,4159260001,QUEENS,1043179,155065,ONLINE,Unspecified,QUEENS,40.59209790098616,-73.78781859628411,"{'latitude': '40.59209790098616', 'longitude': '-73.78781859628411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,
58976762,2023-09-30T01:08:00.000,2023-10-02T16:34:00.000,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10036,247 WEST   46 STREET,WEST   46 STREET,BROADWAY,8 AVE,,,ADDRESS,NEW YORK,,Closed,2023-10-02T16:34:00.000,05 MANHATTAN,1010187502,MANHATTAN,987970,215884,ONLINE,Unspecified,MANHATTAN,40.75922740367878,-73.98657206908341,"{'latitude': '40.75922740367878', 'longitude': '-73.98657206908341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection closed or canceled this complaint at the complainant's request.,N/A,,,,,
58964170,2023-09-30T01:07:43.000,2023-09-30T01:18:29.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10026,1925 7 AVENUE,7 AVENUE,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,2023-09-30T01:18:32.000,10 MANHATTAN,1019010001,MANHATTAN,997439,231993,ONLINE,Unspecified,MANHATTAN,40.803433276488676,-73.95236059020847,"{'latitude': '40.803433276488676', 'longitude': '-73.95236059020847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58959599,2023-09-30T01:06:54.000,2023-09-30T01:45:54.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11229,1815 EAST   17 STREET,EAST   17 STREET,AVENUE R,MOORE PLACE,AVENUE R,MOORE PLACE,ADDRESS,BROOKLYN,EAST   17 STREET,Closed,2023-09-30T01:45:57.000,15 BROOKLYN,3068210275,BROOKLYN,996536,159911,MOBILE,Unspecified,BROOKLYN,40.605586570194475,-73.95575378891145,"{'latitude': '40.605586570194475', 'longitude': '-73.95575378891145', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58960271,2023-09-30T01:06:43.000,2023-09-30T08:31:18.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10470,4754 RICHARDSON AVENUE,RICHARDSON AVENUE,EAST  241 STREET,EAST  242 STREET,EAST  241 STREET,EAST  242 STREET,ADDRESS,BRONX,RICHARDSON AVENUE,Closed,2023-09-30T08:31:27.000,12 BRONX,2051070010,BRONX,1025565,269003,ONLINE,Unspecified,BRONX,40.904927791965534,-73.8505399352694,"{'latitude': '40.904927791965534', 'longitude': '-73.8505399352694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,,,,,
58961104,2023-09-30T01:06:20.000,2023-09-30T01:44:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10463,3625 GREYSTONE AVENUE,GREYSTONE AVENUE,WEST  236 STREET,WEST  238 STREET,WEST  236 STREET,WEST  238 STREET,ADDRESS,BRONX,GREYSTONE AVENUE,Closed,2023-09-30T01:44:06.000,08 BRONX,2057710052,BRONX,1010312,262220,ONLINE,Unspecified,BRONX,40.88636887306702,-73.90574513749733,"{'latitude': '40.88636887306702', 'longitude': '-73.90574513749733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58957231,2023-09-30T01:06:14.000,2023-09-30T02:27:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1801 ARCHER STREET,ARCHER STREET,BEACH AVENUE,TAYLOR AVENUE,BEACH AVENUE,TAYLOR AVENUE,ADDRESS,BRONX,ARCHER STREET,Closed,2023-09-30T02:27:34.000,09 BRONX,2039200029,BRONX,1021015,244438,ONLINE,Unspecified,BRONX,40.83752460469645,-73.86713465880064,"{'latitude': '40.83752460469645', 'longitude': '-73.86713465880064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58959481,2023-09-30T01:06:11.000,2023-09-30T01:07:48.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10034,49 PAYSON AVENUE,PAYSON AVENUE,DYCKMAN STREET,BEAK STREET,DYCKMAN STREET,BEAK STREET,ADDRESS,NEW YORK,PAYSON AVENUE,Closed,2023-09-30T01:07:52.000,12 MANHATTAN,1022470001,MANHATTAN,1004126,255210,MOBILE,Unspecified,MANHATTAN,40.86714469626967,-73.92813798210909,"{'latitude': '40.86714469626967', 'longitude': '-73.92813798210909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58971528,2023-09-30T01:06:08.000,2023-10-01T21:09:32.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11413,229-04 148 AVENUE,148 AVENUE,,,,,ADDRESS,SPRINGFIELD GARDENS,,Closed,2023-10-01T00:00:00.000,13 QUEENS,4137170034,QUEENS,1052573,178600,ONLINE,Unspecified,QUEENS,40.656628854459626,-73.75375624984329,"{'latitude': '40.656628854459626', 'longitude': '-73.75375624984329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,,,,,
58967326,2023-09-30T01:05:56.000,2023-09-30T01:55:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10461,1452 BLONDELL AVENUE,BLONDELL AVENUE,ST RAYMOND AVENUE,CHESBROUGH AVENUE,ST RAYMOND AVENUE,CHESBROUGH AVENUE,ADDRESS,BRONX,BLONDELL AVENUE,Closed,2023-09-30T01:55:42.000,11 BRONX,2041410002,BRONX,1027448,246894,MOBILE,Unspecified,BRONX,40.84423647363205,-73.84387061208709,"{'latitude': '40.84423647363205', 'longitude': '-73.84387061208709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58962609,2023-09-30T01:05:55.000,2023-09-30T01:39:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11209,355 89 STREET,89 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,89 STREET,Closed,2023-09-30T01:39:08.000,10 BROOKLYN,3060620053,BROOKLYN,975794,165536,MOBILE,Unspecified,BROOKLYN,40.62103051624945,-74.03046007831419,"{'latitude': '40.62103051624945', 'longitude': '-74.03046007831419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and took action to fix the condition.,,,,,,
58967308,2023-09-30T01:05:29.000,2023-09-30T01:18:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,751 EAST   80 STREET,EAST   80 STREET,GLENWOOD ROAD,FLATLANDS AVENUE,GLENWOOD ROAD,FLATLANDS AVENUE,ADDRESS,BROOKLYN,EAST   80 STREET,Closed,2023-09-30T01:18:07.000,18 BROOKLYN,3080010018,BROOKLYN,1008124,171057,ONLINE,Unspecified,BROOKLYN,40.636156359689885,-73.91398192482698,"{'latitude': '40.636156359689885', 'longitude': '-73.91398192482698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58961088,2023-09-30T01:05:26.000,2023-09-30T02:04:33.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,36 COOPER STREET,COOPER STREET,BROADWAY,BUSHWICK AVENUE,BROADWAY,BUSHWICK AVENUE,ADDRESS,BROOKLYN,COOPER STREET,Closed,2023-09-30T02:04:37.000,04 BROOKLYN,3034380026,BROOKLYN,1009020,188615,ONLINE,Unspecified,BROOKLYN,40.68434671432969,-73.91068913797449,"{'latitude': '40.68434671432969', 'longitude': '-73.91068913797449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
58971010,2023-09-30T01:05:00.000,2023-11-20T19:45:00.000,DOT,Department of Transportation,Street Light Condition,Flood Light Lamp Out,,10009,517 EAST   11 STREET,EAST   11 STREET,AVE A,AVE B,,,ADDRESS,NEW YORK,,Closed,2023-11-20T19:45:00.000,03 MANHATTAN,1004057501,MANHATTAN,989468,204578,UNKNOWN,Unspecified,MANHATTAN,40.72819450250779,-73.98117357134348,"{'latitude': '40.72819450250779', 'longitude': '-73.98117357134348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,,,,,
58973221,2023-09-30T01:05:00.000,2023-09-30T03:55:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10453,1870 ANDREWS AVENUE,ANDREWS AVENUE,W TREMONT AVE,BEND,,,ADDRESS,BRONX,,Closed,2023-09-30T03:55:00.000,05 BRONX,2028790020,BRONX,1007917,250010,ONLINE,Unspecified,BRONX,40.852862916596145,-73.9144499261091,"{'latitude': '40.852862916596145', 'longitude': '-73.9144499261091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection investigated this complaint and determined it is an inside condition within the complainant's property.,,,,,,
58975606,2023-09-30T01:05:00.000,2023-09-30T22:05:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11233,144 RALPH AVENUE,RALPH AVENUE,HANCOCK ST,HALSEY ST,,,ADDRESS,BROOKLYN,,Closed,2023-09-30T22:05:00.000,03 BROOKLYN,3016630055,BROOKLYN,1005564,188867,ONLINE,Unspecified,BROOKLYN,40.685047393309745,-73.92314930845146,"{'latitude': '40.685047393309745', 'longitude': '-73.92314930845146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,,,,,,
58963859,2023-09-30T01:04:35.000,2023-09-30T01:33:29.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11435,90-27 143 STREET,143 STREET,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,ADDRESS,JAMAICA,143 STREET,Closed,2023-09-30T01:33:32.000,12 QUEENS,4099830037,QUEENS,1036535,194841,ONLINE,Unspecified,QUEENS,40.70131583942497,-73.81143278914502,"{'latitude': '40.70131583942497', 'longitude': '-73.81143278914502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department issued a summons in response to the complaint.,,,,,,
58965712,2023-09-30T01:04:34.000,2023-09-30T01:37:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,511 SENATOR STREET,SENATOR STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,SENATOR STREET,Closed,2023-09-30T01:37:47.000,10 BROOKLYN,3058560083,BROOKLYN,978717,170442,PHONE,Unspecified,BROOKLYN,40.63449876125436,-74.01993491311613,"{'latitude': '40.63449876125436', 'longitude': '-74.01993491311613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,,,,,
58966527,2023-09-30T01:04:34.000,2023-09-30T01:13:07.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,Closed,2023-09-30T01:13:12.000,Unspecified BROOKLYN,,BROOKLYN,1008654,194179,MOBILE,Unspecified,BROOKLYN,40.699619618658396,-73.91198863246528,"{'latitude': '40.699619618658396', 'longitude': '-73.91198863246528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department visited the location and no Encampment was found.,,L,Mezzanine,,,
58964122,2023-09-30T01:03:54.000,2023-09-30T01:43:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10028,323 EAST   84 STREET,EAST   84 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   84 STREET,Closed,2023-09-30T01:43:19.000,08 MANHATTAN,1015470012,MANHATTAN,997552,222094,ONLINE,Unspecified,MANHATTAN,40.77626301604909,-73.95197203215693,"{'latitude': '40.77626301604909', 'longitude': '-73.95197203215693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,
