unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,facility_type,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,taxi_pick_up_location,due_date
58894147,2023-09-23T01:52:12.000,2023-09-23T02:24:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10457,2090 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T02:24:35.000,05 BRONX,2031560096,BRONX,1011236,250373,ONLINE,Unspecified,BRONX,40.853849722390514,-73.90245114900961,"{'latitude': '40.853849722390514', 'longitude': '-73.90245114900961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  180 STREET,EAST  181 STREET,,EAST  180 STREET,EAST  181 STREET,GRAND CONCOURSE,,,,,
58901126,2023-09-23T01:52:05.000,2023-09-23T02:57:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11422,239-07 147 DRIVE,147 DRIVE,ADDRESS,ROSEDALE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-23T02:57:07.000,13 QUEENS,4137390085,QUEENS,1055152,178171,ONLINE,Unspecified,QUEENS,40.6554310737597,-73.7444658069221,"{'latitude': '40.6554310737597', 'longitude': '-73.7444658069221', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKVILLE BOULEVARD,241 STREET,,BROOKVILLE BOULEVARD,241 STREET,147 DRIVE,,,,,
58902485,2023-09-23T01:51:37.000,2023-09-23T02:23:39.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10457,2050 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Police Department issued a summons in response to the complaint.,2023-09-23T02:23:46.000,05 BRONX,2031560001,BRONX,1010939,249884,ONLINE,Unspecified,BRONX,40.852508466421845,-73.90352668892122,"{'latitude': '40.852508466421845', 'longitude': '-73.90352668892122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST BURNSIDE AVENUE,EAST  180 STREET,,EAST BURNSIDE AVENUE,EAST  180 STREET,GRAND CONCOURSE,,,,,
58899196,2023-09-23T01:51:35.000,2023-09-23T01:59:19.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10014,10 DOWNING STREET,DOWNING STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T01:59:23.000,02 MANHATTAN,1005270027,MANHATTAN,983467,205088,ONLINE,Unspecified,MANHATTAN,40.72959583237184,-74.00282510607859,"{'latitude': '40.72959583237184', 'longitude': '-74.00282510607859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE OF THE AMERICAS,BEDFORD STREET,,AVENUE OF THE AMERICAS,BEDFORD STREET,DOWNING STREET,,,,,
58898310,2023-09-23T01:51:17.000,2023-09-23T02:57:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,488 JEFFERSON STREET,JEFFERSON STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T02:57:09.000,04 BROOKLYN,3031780020,BROOKLYN,1005963,197549,MOBILE,Unspecified,BROOKLYN,40.70887648433682,-73.92168266946327,"{'latitude': '40.70887648433682', 'longitude': '-73.92168266946327', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SCOTT AVENUE,CYPRESS AVENUE,,SCOTT AVENUE,CYPRESS AVENUE,JEFFERSON STREET,,,,,
58892778,2023-09-23T01:51:10.000,2023-09-23T05:20:06.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10452,WEST  163 STREET,WEST  163 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T05:20:10.000,04 BRONX,,BRONX,1004019,242369,ONLINE,Unspecified,BRONX,40.831900200234024,-73.92856270428858,"{'latitude': '40.831900200234024', 'longitude': '-73.92856270428858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  163 STREET,WOODYCREST AVENUE,,WEST  163 STREET,WOODYCREST AVENUE,,,,,,
58901116,2023-09-23T01:51:04.000,2023-09-23T02:13:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11102,3-20 27 AVENUE,27 AVENUE,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:13:33.000,01 QUEENS,4004900101,QUEENS,1002500,221612,ONLINE,Unspecified,QUEENS,40.77493122194424,-73.93410818506266,"{'latitude': '40.77493122194424', 'longitude': '-73.93410818506266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 STREET,4 STREET,,3 STREET,4 STREET,27 AVENUE,,,,,
58902486,2023-09-23T01:51:03.000,2023-09-23T02:22:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10457,1838 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T02:22:38.000,05 BRONX,,BRONX,1009897,248250,ONLINE,Unspecified,BRONX,40.84802671089349,-73.90729947675985,"{'latitude': '40.84802671089349', 'longitude': '-73.90729947675985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  176 STREET,MOUNT HOPE PLACE,,EAST  176 STREET,MOUNT HOPE PLACE,GRAND CONCOURSE,,,,,
58899106,2023-09-23T01:50:55.000,2023-09-23T02:07:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,720 EAST    6 STREET,EAST    6 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:07:18.000,03 MANHATTAN,1003750001,MANHATTAN,990173,202766,ONLINE,Unspecified,MANHATTAN,40.72322055899502,-73.97863154181736,"{'latitude': '40.72322055899502', 'longitude': '-73.97863154181736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AVENUE C,AVENUE D,,AVENUE C,AVENUE D,EAST    6 STREET,,,,,
58901080,2023-09-23T01:50:34.000,2023-09-23T02:40:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11211,160 AINSLIE STREET,AINSLIE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:40:37.000,01 BROOKLYN,3027740015,BROOKLYN,998581,198930,MOBILE,Unspecified,BROOKLYN,40.71268203656798,-73.94830609961215,"{'latitude': '40.71268203656798', 'longitude': '-73.94830609961215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LORIMER STREET,LEONARD STREET,,LORIMER STREET,LEONARD STREET,AINSLIE STREET,,,,,
58895512,2023-09-23T01:50:30.000,2023-09-23T02:25:50.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11219,5918 FORT HAMILTON PARKWAY,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:25:55.000,12 BROOKLYN,3057080034,BROOKLYN,982852,170059,MOBILE,Unspecified,BROOKLYN,40.633449125301,-74.00503679197081,"{'latitude': '40.633449125301', 'longitude': '-74.00503679197081', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",59 STREET,60 STREET,,59 STREET,60 STREET,FORT HAMILTON PARKWAY,,,,,
58896865,2023-09-23T01:50:15.000,2023-09-23T02:19:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10457,1838 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T02:19:48.000,05 BRONX,,BRONX,1009897,248250,ONLINE,Unspecified,BRONX,40.84802671089349,-73.90729947675985,"{'latitude': '40.84802671089349', 'longitude': '-73.90729947675985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  176 STREET,MOUNT HOPE PLACE,,EAST  176 STREET,MOUNT HOPE PLACE,GRAND CONCOURSE,,,,,
58898308,2023-09-23T01:50:07.000,2023-09-23T02:57:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,448 WILSON AVENUE,WILSON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T02:57:47.000,04 BROOKLYN,3033830036,BROOKLYN,1008528,191818,ONLINE,Unspecified,BROOKLYN,40.693139572178815,-73.9124515526404,"{'latitude': '40.693139572178815', 'longitude': '-73.9124515526404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CORNELIA STREET,JEFFERSON AVENUE,,CORNELIA STREET,JEFFERSON AVENUE,WILSON AVENUE,,,,,
58899750,2023-09-23T01:50:00.000,2023-09-23T04:37:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10455,869 EAST  147 STREET,EAST  147 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T04:37:20.000,01 BRONX,2026007501,BRONX,1010639,234547,ONLINE,Unspecified,BRONX,40.81041373338716,-73.90467143662154,"{'latitude': '40.81041373338716', 'longitude': '-73.90467143662154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TIMPSON PLACE,AUSTIN PLACE,,TIMPSON PLACE,AUSTIN PLACE,EAST  147 STREET,,,,,
58901372,2023-09-23T01:49:40.000,2023-10-02T08:07:24.000,DSNY,Department of Sanitation,Dead Animal,Cat,Sidewalk,10128,491 EAST   89 STREET,EAST   89 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-23T11:40:53.000,08 MANHATTAN,,MANHATTAN,999244,222703,ONLINE,Unspecified,MANHATTAN,40.77793185216743,-73.94586156913776,"{'latitude': '40.77793185216743', 'longitude': '-73.94586156913776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1 AVENUE,YORK AVENUE,,1 AVENUE,YORK AVENUE,EAST   89 STREET,,,,,
58899697,2023-09-23T01:49:39.000,2023-09-23T02:19:18.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10457,1838 GRAND CONCOURSE,GRAND CONCOURSE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T02:19:26.000,05 BRONX,,BRONX,1009897,248250,ONLINE,Unspecified,BRONX,40.84802671089349,-73.90729947675985,"{'latitude': '40.84802671089349', 'longitude': '-73.90729947675985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  176 STREET,MOUNT HOPE PLACE,,EAST  176 STREET,MOUNT HOPE PLACE,GRAND CONCOURSE,,,,,
58898314,2023-09-23T01:49:07.000,2023-09-23T02:19:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,MACDONOUGH STREET,MACDONOUGH STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T02:19:12.000,03 BROOKLYN,,BROOKLYN,1007155,188499,ONLINE,Unspecified,BROOKLYN,40.684033343601605,-73.9174139834465,"{'latitude': '40.684033343601605', 'longitude': '-73.9174139834465', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MACDONOUGH STREET,SARATOGA AVENUE,,MACDONOUGH STREET,SARATOGA AVENUE,,,,,,
58898365,2023-09-23T01:49:02.000,2023-11-16T08:01:49.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,10003,45 4 AVENUE,4 AVENUE,ADDRESS,NEW YORK,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-16T08:01:55.000,03 MANHATTAN,1005540035,MANHATTAN,986868,205376,ONLINE,Unspecified,MANHATTAN,40.73038596914444,-73.99055400328861,"{'latitude': '40.73038596914444', 'longitude': '-73.99055400328861', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ASTOR PLACE,WANAMAKER PLACE,,ASTOR PLACE,WANAMAKER PLACE,4 AVENUE,,,,"45 4 AVENUE, MANHATTAN (NEW YORK), NY, 10003",
58902502,2023-09-23T01:48:54.000,2023-09-23T05:19:50.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10452,WEST  163 STREET,WEST  163 STREET,INTERSECTION,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T05:19:55.000,04 BRONX,,BRONX,1004019,242369,ONLINE,Unspecified,BRONX,40.831900200234024,-73.92856270428858,"{'latitude': '40.831900200234024', 'longitude': '-73.92856270428858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  163 STREET,WOODYCREST AVENUE,,WEST  163 STREET,WOODYCREST AVENUE,,,,,,
58898313,2023-09-23T01:48:50.000,2023-09-23T02:16:21.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10031,AMSTERDAM AVENUE,AMSTERDAM AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:16:24.000,09 MANHATTAN,,MANHATTAN,999139,240636,ONLINE,Unspecified,MANHATTAN,40.82715318728578,-73.9462009224613,"{'latitude': '40.82715318728578', 'longitude': '-73.9462009224613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,WEST  148 STREET,,AMSTERDAM AVENUE,WEST  148 STREET,,,,,,
58899746,2023-09-23T01:48:32.000,2023-09-23T06:12:46.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,10458,2476 ARTHUR AVENUE,ARTHUR AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T06:12:50.000,06 BRONX,2030770043,BRONX,1015750,251609,MOBILE,Unspecified,BRONX,40.857227219488365,-73.88612817457927,"{'latitude': '40.857227219488365', 'longitude': '-73.88612817457927', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST  188 STREET,EAST  189 STREET,,EAST  188 STREET,EAST  189 STREET,ARTHUR AVENUE,,,,,
58899701,2023-09-23T01:48:27.000,2023-09-23T05:56:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11221,263 WOODBINE STREET,WOODBINE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-23T05:56:38.000,04 BROOKLYN,3033520042,BROOKLYN,1008135,192666,PHONE,Unspecified,BROOKLYN,40.6954682039567,-73.91386573487522,"{'latitude': '40.6954682039567', 'longitude': '-73.91386573487522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WILSON AVENUE,KNICKERBOCKER AVENUE,,WILSON AVENUE,KNICKERBOCKER AVENUE,WOODBINE STREET,,,,,
58895480,2023-09-23T01:48:21.000,2023-09-23T02:13:56.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11215,480 2 STREET,2 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T02:13:59.000,06 BROOKLYN,3009760027,BROOKLYN,990062,183953,ONLINE,Unspecified,BROOKLYN,40.67158332974394,-73.97904823124534,"{'latitude': '40.67158332974394', 'longitude': '-73.97904823124534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6 AVENUE,7 AVENUE,,6 AVENUE,7 AVENUE,2 STREET,,,,,
58902076,2023-09-23T01:48:21.000,2023-09-23T01:50:24.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10460,961 EAST  180 STREET,EAST  180 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T01:50:27.000,06 BRONX,2031330001,BRONX,1017390,246714,ONLINE,Unspecified,BRONX,40.84378590277677,-73.88022381261253,"{'latitude': '40.84378590277677', 'longitude': '-73.88022381261253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VYSE AVENUE,BRYANT AVENUE,,VYSE AVENUE,BRYANT AVENUE,EAST  180 STREET,,,,,
58896910,2023-09-23T01:48:18.000,2023-09-23T03:33:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11422,239-14 147 ROAD,147 ROAD,ADDRESS,ROSEDALE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T03:33:18.000,13 QUEENS,4137390055,QUEENS,1055114,178428,ONLINE,Unspecified,QUEENS,40.65613678368158,-73.74460005940611,"{'latitude': '40.65613678368158', 'longitude': '-73.74460005940611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROOKVILLE BOULEVARD,240 STREET,,BROOKVILLE BOULEVARD,240 STREET,147 ROAD,,,,,
58893656,2023-09-23T01:48:07.000,2023-09-23T02:06:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,2111 BEEKMAN PLACE,BEEKMAN PLACE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T02:06:16.000,09 BROOKLYN,3050260075,BROOKLYN,994992,179735,MOBILE,Unspecified,BROOKLYN,40.66000124850346,-73.96128272045006,"{'latitude': '40.66000124850346', 'longitude': '-73.96128272045006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",DEAD END,FLATBUSH AVENUE,,DEAD END,FLATBUSH AVENUE,BEEKMAN PLACE,,,,,
58899224,2023-09-23T01:48:00.000,2023-09-23T01:57:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10011,30 WASHINGTON SQUARE WEST,WASHINGTON SQUARE WEST,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-23T01:57:43.000,02 MANHATTAN,1005520060,MANHATTAN,984612,206011,MOBILE,Unspecified,MANHATTAN,40.73212926854382,-73.99869383488847,"{'latitude': '40.73212926854382', 'longitude': '-73.99869383488847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MAC DOUGAL STREET,WASHINGTON PLACE,,MAC DOUGAL STREET,WASHINGTON PLACE,WASHINGTON SQUARE WEST,,,,,
