unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bbl,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction,due_date
58953811,2023-09-28T08:13:38.000,2023-11-06T07:58:40.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10040,4648 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-06T00:00:00.000,12 MANHATTAN,MANHATTAN,1003610,253353,PHONE,Unspecified,MANHATTAN,40.86204894221746,-73.93000895269132,"{'latitude': '40.86204894221746', 'longitude': '-73.93000895269132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021720032,,,,,,,
58953908,2023-09-28T08:13:38.000,2023-11-06T07:58:40.000,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10040,4648 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-11-06T00:00:00.000,12 MANHATTAN,MANHATTAN,1003610,253353,PHONE,Unspecified,MANHATTAN,40.86204894221746,-73.93000895269132,"{'latitude': '40.86204894221746', 'longitude': '-73.93000895269132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021720032,,,,,,,
58947031,2023-09-28T08:13:33.000,2023-09-28T09:01:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11215,397 FOURTH AVENUE,FOURTH AVENUE,6 STREET,7 STREET,6 STREET,7 STREET,ADDRESS,BROOKLYN,4 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T09:01:57.000,06 BROOKLYN,BROOKLYN,987711,184021,MOBILE,Unspecified,BROOKLYN,40.67177120578125,-73.98752335246421,"{'latitude': '40.67177120578125', 'longitude': '-73.98752335246421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58950292,2023-09-28T08:13:26.000,2023-10-14T14:59:19.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10034,222 SEAMAN AVENUE,SEAMAN AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-14T00:00:00.000,12 MANHATTAN,MANHATTAN,1006609,256648,ONLINE,Unspecified,MANHATTAN,40.87108562568783,-73.91915585966319,"{'latitude': '40.87108562568783', 'longitude': '-73.91915585966319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1022500027,,,,,,,
58951456,2023-09-28T08:13:26.000,2023-10-14T14:59:19.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10034,222 SEAMAN AVENUE,SEAMAN AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-14T00:00:00.000,12 MANHATTAN,MANHATTAN,1006609,256648,ONLINE,Unspecified,MANHATTAN,40.87108562568783,-73.91915585966319,"{'latitude': '40.87108562568783', 'longitude': '-73.91915585966319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1022500027,,,,,,,
58953274,2023-09-28T08:13:24.000,2023-09-28T09:03:58.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11221,77 CEDAR STREET,CEDAR STREET,EVERGREEN AVENUE,MYRTLE AVENUE,EVERGREEN AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,CEDAR STREET,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T09:04:03.000,04 BROOKLYN,BROOKLYN,1004567,193439,MOBILE,Unspecified,BROOKLYN,40.69759881903745,-73.926730344903,"{'latitude': '40.69759881903745', 'longitude': '-73.926730344903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58953085,2023-09-28T08:13:15.000,2023-09-28T22:50:17.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11367,72-50 MAIN STREET,MAIN STREET,72 CRESCENT,MAIN STREET,72 CRESCENT,MAIN STREET,ADDRESS,FLUSHING,MAIN STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T22:50:24.000,08 QUEENS,QUEENS,1033706,203583,MOBILE,Unspecified,QUEENS,40.725326758129434,-73.82157140167205,"{'latitude': '40.725326758129434', 'longitude': '-73.82157140167205', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4066210020,,,,,,,
58946865,2023-09-28T08:13:13.000,2023-10-04T08:41:36.000,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11419,95-30 121 STREET,121 STREET,95 AVENUE,97 AVENUE,95 AVENUE,97 AVENUE,ADDRESS,SOUTH RICHMOND HILL,121 STREET,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-10-04T08:41:42.000,09 QUEENS,QUEENS,1032827,191579,PHONE,Unspecified,QUEENS,40.69238355800285,-73.82482927621716,"{'latitude': '40.69238355800285', 'longitude': '-73.82482927621716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4094580022,,,,,,,
58946674,2023-09-28T08:13:10.000,2023-09-28T08:21:29.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11691,200 BEACH   13 STREET,BEACH   13 STREET,SEAGIRT BOULEVARD,HEYSON ROAD,SEAGIRT BOULEVARD,HEYSON ROAD,ADDRESS,FAR ROCKAWAY,BEACH   13 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-28T08:21:33.000,14 QUEENS,QUEENS,1054485,156419,MOBILE,Unspecified,QUEENS,40.595731964019286,-73.74709602941601,"{'latitude': '40.595731964019286', 'longitude': '-73.74709602941601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58952598,2023-09-28T08:13:05.000,2023-10-11T13:03:49.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10460,867 CROTONA PARK NORTH,CROTONA PARK NORTH,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-11T00:00:00.000,06 BRONX,BRONX,1014819,245148,PHONE,Unspecified,BRONX,40.83949696796321,-73.88952317285097,"{'latitude': '40.83949696796321', 'longitude': '-73.88952317285097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2029570008,,,,,,,
58948248,2023-09-28T08:13:04.000,2023-10-14T13:26:45.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,10009,643 EAST   11 STREET,EAST   11 STREET,AVENUE B,AVENUE C,AVENUE B,AVENUE C,ADDRESS,NEW YORK,EAST   11 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-29T14:10:53.000,03 MANHATTAN,MANHATTAN,990427,204047,ONLINE,Unspecified,MANHATTAN,40.72673641923335,-73.97771400809602,"{'latitude': '40.72673641923335', 'longitude': '-73.97771400809602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1003947505,,,,,,,
58948802,2023-09-28T08:12:59.000,2023-09-28T08:20:55.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11427,80-09 211 STREET,211 STREET,UNION TURNPIKE,82 AVENUE,UNION TURNPIKE,82 AVENUE,ADDRESS,QUEENS VILLAGE,211 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T08:20:58.000,11 QUEENS,QUEENS,1050864,206428,MOBILE,Unspecified,QUEENS,40.73302299074123,-73.75964044499405,"{'latitude': '40.73302299074123', 'longitude': '-73.75964044499405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58949427,2023-09-28T08:12:47.000,2023-09-28T08:44:44.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10019,435 WEST   57 STREET,WEST   57 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   57 STREET,Closed,The Police Department visited the location and no Encampment was found.,2023-09-28T08:44:48.000,04 MANHATTAN,MANHATTAN,987899,219224,ONLINE,Unspecified,MANHATTAN,40.76839487197145,-73.98682654175653,"{'latitude': '40.76839487197145', 'longitude': '-73.98682654175653', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58952487,2023-09-28T08:12:45.000,2023-09-28T09:24:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10309,134 HAMPTON PLACE,HAMPTON PLACE,CYPRESS LOOP,MEADOW COURT,CYPRESS LOOP,MEADOW COURT,ADDRESS,STATEN ISLAND,HAMPTON PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T09:24:34.000,03 STATEN ISLAND,STATEN ISLAND,924715,139293,ONLINE,Unspecified,STATEN ISLAND,40.54880291802844,-74.2142244945633,"{'latitude': '40.54880291802844', 'longitude': '-74.2142244945633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5070487501,,,,,,,
58947008,2023-09-28T08:12:43.000,2023-10-07T11:50:09.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11206,21 PULASKI STREET,PULASKI STREET,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,PULASKI STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-30T10:59:35.000,03 BROOKLYN,BROOKLYN,997906,191468,ONLINE,Unspecified,BROOKLYN,40.69220166760365,-73.95075604895436,"{'latitude': '40.69220166760365', 'longitude': '-73.95075604895436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58946340,2023-09-28T08:12:41.000,2023-09-28T08:15:23.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T08:15:28.000,03 BRONX,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58950510,2023-09-28T08:12:19.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Report,Driver Report - Non Passenger,,10452,1350 JEROME AVENUE,JEROME AVENUE,MARCY PLACE,ELLIOT PLACE,MARCY PLACE,ELLIOT PLACE,ADDRESS,BRONX,JEROME AVENUE,In Progress,,2023-11-01T14:04:22.000,04 BRONX,BRONX,1006813,245014,PHONE,Unspecified,BRONX,40.839153261593644,-73.91845740875023,"{'latitude': '40.839153261593644', 'longitude': '-73.91845740875023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2028410001,"1350 JEROME AVENUE, BRONX, NY, 10452",,,,,,
58949189,2023-09-28T08:12:06.000,2023-09-28T09:52:51.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10460,2155 DALY AVENUE,DALY AVENUE,EAST  181 STREET,BRONX PARK SOUTH,EAST  181 STREET,BRONX PARK SOUTH,ADDRESS,BRONX,DALY AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T09:52:56.000,06 BRONX,BRONX,1017217,247417,ONLINE,Unspecified,BRONX,40.845716077315146,-73.88084562063777,"{'latitude': '40.845716077315146', 'longitude': '-73.88084562063777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58952077,2023-09-28T08:12:04.000,2023-09-28T09:43:24.000,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,10304,41 BAYVIEW PLACE,BAYVIEW PLACE,ROSEWOOD PLACE,CRESTON PLACE,ROSEWOOD PLACE,CRESTON PLACE,ADDRESS,STATEN ISLAND,BAYVIEW PLACE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T09:43:30.000,01 STATEN ISLAND,STATEN ISLAND,961184,170328,MOBILE,Unspecified,STATEN ISLAND,40.634157551522264,-74.08310435928102,"{'latitude': '40.634157551522264', 'longitude': '-74.08310435928102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58947525,2023-09-28T08:11:45.000,2023-09-28T12:44:39.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10465,3255 RANDALL AVENUE,RANDALL AVENUE,CLARENCE AVENUE,DEAD END,CLARENCE AVENUE,DEAD END,ADDRESS,BRONX,RANDALL AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T12:44:46.000,10 BRONX,BRONX,1035490,241560,MOBILE,Unspecified,BRONX,40.82955321771877,-73.81484545320286,"{'latitude': '40.82955321771877', 'longitude': '-73.81484545320286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58953006,2023-09-28T08:11:30.000,2023-10-02T07:50:05.000,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10460,1801 MARMION AVENUE,MARMION AVENUE,CROTONA PARK NORTH,EAST  175 STREET,CROTONA PARK NORTH,EAST  175 STREET,ADDRESS,BRONX,MARMION AVENUE,Closed,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,2023-10-02T07:50:09.000,06 BRONX,BRONX,1014762,245451,ONLINE,Unspecified,BRONX,40.84032881122739,-73.88972779298895,"{'latitude': '40.84032881122739', 'longitude': '-73.88972779298895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2029520053,,,,,,,
58949249,2023-09-28T08:11:12.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11214,19 AVENUE,19 AVENUE,19 AVENUE,77 STREET,19 AVENUE,77 STREET,INTERSECTION,,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-11-21T14:29:28.000,11 BROOKLYN,BROOKLYN,985589,161884,ONLINE,Unspecified,BROOKLYN,40.61101046658153,-73.99517739803497,"{'latitude': '40.61101046658153', 'longitude': '-73.99517739803497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58949321,2023-09-28T08:11:05.000,2023-10-10T15:46:17.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,10028,1000 5 AVENUE,5 AVENUE,EAST   81 STREET,EAST   82 STREET,EAST   81 STREET,EAST   82 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-10T15:46:20.000,64 MANHATTAN,MANHATTAN,994623,222956,ONLINE,Unspecified,MANHATTAN,40.77863290127972,-73.96254609596876,"{'latitude': '40.77863290127972', 'longitude': '-73.96254609596876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1011110001,,,,,,,
58952100,2023-09-28T08:11:00.000,2023-10-04T06:30:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11222,,,,,NASSAU AVENUE,NORTH HENRY STREET,INTERSECTION,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-04T06:30:00.000,01 BROOKLYN,BROOKLYN,999891,203677,ONLINE,Unspecified,BROOKLYN,40.72570918790308,-73.94356971884365,"{'latitude': '40.72570918790308', 'longitude': '-73.94356971884365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,N/A,,,,,
58951747,2023-09-28T08:10:56.000,2023-09-28T09:20:42.000,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10040,562 WEST  189 STREET,WEST  189 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  189 STREET,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-28T08:10:56.000,12 MANHATTAN,MANHATTAN,1003835,250395,PHONE,Unspecified,MANHATTAN,40.853929625130235,-73.92920416679466,"{'latitude': '40.853929625130235', 'longitude': '-73.92920416679466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1021580043,,,,,,,
58946305,2023-09-28T08:10:47.000,2023-09-28T08:41:30.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11368,96-10 57 AVENUE,57 AVENUE,96 STREET,97 STREET,96 STREET,97 STREET,ADDRESS,CORONA,57 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T08:41:34.000,04 QUEENS,QUEENS,1021769,207808,ONLINE,Unspecified,QUEENS,40.73698201773687,-73.86461437160887,"{'latitude': '40.73698201773687', 'longitude': '-73.86461437160887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58955580,2023-09-28T08:10:24.000,2023-09-28T08:35:35.000,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-28T08:35:39.000,Unspecified QUEENS,QUEENS,1014325,211400,ONLINE,Unspecified,QUEENS,40.746869600956764,-73.89145962030294,"{'latitude': '40.746869600956764', 'longitude': '-73.89145962030294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,7,74 St & Broadway SW corner,Entrance,,
