unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp
58886897,2023-09-21T20:04:56.000,2023-09-21T20:26:51.000,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,Store/Commercial,10036,199 WEST   47 STREET,WEST   47 STREET,AVENUE OF THE AMERICAS,WEST   47 STREET BIKE PATH,AVENUE OF THE AMERICAS,WEST   47 STREET BIKE PATH,ADDRESS,NEW YORK,WEST   47 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-21T20:26:55.000,05 MANHATTAN,,MANHATTAN,988630,215812,ONLINE,Unspecified,MANHATTAN,40.759029479783635,-73.98418974119924,"{'latitude': '40.759029479783635', 'longitude': '-73.98418974119924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58889189,2023-09-21T20:04:24.000,2023-09-22T15:10:31.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Restaurant,Business,10468,2 WEST FORDHAM ROAD,WEST FORDHAM ROAD,EAST FORDHAM ROAD,DAVIDSON AVENUE,EAST FORDHAM ROAD,DAVIDSON AVENUE,ADDRESS,BRONX,WEST FORDHAM ROAD,Closed,"The Department of Consumer and Worker Protection (DCWP) provided information about your complaint. You can find it in the Notes to Customer section of your NYC311 Service Request.  If you didn't get the information, call DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-09-22T15:10:34.000,07 BRONX,2031990091,BRONX,1011561,253622,PHONE,Unspecified,BRONX,40.862766248093955,-73.90126310370982,"{'latitude': '40.862766248093955', 'longitude': '-73.90126310370982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58883135,2023-09-21T20:04:22.000,2023-09-21T20:40:31.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10457,EAST  176 STREET,EAST  176 STREET,EAST  176 STREET,EAST TREMONT AVENUE,EAST  176 STREET,EAST TREMONT AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:40:36.000,05 BRONX,,BRONX,1011404,248230,ONLINE,Unspecified,BRONX,40.84796731098152,-73.90185254349115,"{'latitude': '40.84796731098152', 'longitude': '-73.90185254349115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58886720,2023-09-21T20:03:56.000,2023-09-21T22:33:45.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10307,BETHEL AVENUE,BETHEL AVENUE,BETHEL AVENUE,FERGUSON COURT,BETHEL AVENUE,FERGUSON COURT,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T22:33:50.000,03 STATEN ISLAND,,STATEN ISLAND,918787,127279,MOBILE,Unspecified,STATEN ISLAND,40.51578507279852,-74.23543889871787,"{'latitude': '40.51578507279852', 'longitude': '-74.23543889871787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58891402,2023-09-21T20:03:47.000,2023-09-22T11:08:37.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10470,4273 MARTHA AVENUE,MARTHA AVENUE,EAST  235 STREET,EAST  236 STREET,EAST  235 STREET,EAST  236 STREET,ADDRESS,BRONX,MARTHA AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T11:08:40.000,12 BRONX,2033840043,BRONX,1021602,266492,ONLINE,Unspecified,BRONX,40.89805358131851,-73.86489036729425,"{'latitude': '40.89805358131851', 'longitude': '-73.86489036729425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58889598,2023-09-21T20:03:42.000,2023-09-21T20:17:56.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11105,42-18 21 AVENUE,21 AVENUE,42 STREET,43 STREET,42 STREET,43 STREET,ADDRESS,ASTORIA,21 AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:18:02.000,01 QUEENS,4007850136,QUEENS,1011341,221106,ONLINE,Unspecified,QUEENS,40.773519710739095,-73.90218972467231,"{'latitude': '40.773519710739095', 'longitude': '-73.90218972467231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58886960,2023-09-21T20:03:36.000,2023-09-21T20:15:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,123-20 ROOSEVELT AVENUE,ROOSEVELT AVENUE,FMCP NYCTA-LIRR PEDESTRIAN BRDG,126 STREET,FMCP NYCTA-LIRR PEDESTRIAN BRDG,126 STREET,ADDRESS,CORONA,ROOSEVELT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:15:10.000,81 QUEENS,,QUEENS,1027283,214345,ONLINE,Unspecified,QUEENS,40.75489930546839,-73.84467556275781,"{'latitude': '40.75489930546839', 'longitude': '-73.84467556275781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58889690,2023-09-21T20:03:35.000,2023-09-21T20:19:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,165 SHERMAN AVENUE,SHERMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,ADDRESS,NEW YORK,SHERMAN AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:19:52.000,12 MANHATTAN,1022210011,MANHATTAN,1005613,254344,ONLINE,Unspecified,MANHATTAN,40.86476431663921,-73.92276447154296,"{'latitude': '40.86476431663921', 'longitude': '-73.92276447154296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887772,2023-09-21T20:03:21.000,2023-09-28T16:31:54.000,DSNY,Department of Sanitation,Dirty Condition,Dirt or Gravel,Street,10459,1045 BRYANT AVENUE,BRYANT AVENUE,ALDUS STREET,EAST  165 STREET,ALDUS STREET,EAST  165 STREET,ADDRESS,BRONX,BRYANT AVENUE,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-23T10:42:26.000,02 BRONX,2027480144,BRONX,1015052,239858,PHONE,Unspecified,BRONX,40.82497664112076,-73.88870539832904,"{'latitude': '40.82497664112076', 'longitude': '-73.88870539832904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58888561,2023-09-21T20:03:05.000,2023-10-05T21:29:24.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10462,801 NEILL AVENUE,NEILL AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-05T00:00:00.000,11 BRONX,2042900008,BRONX,1021742,249105,PHONE,Unspecified,BRONX,40.85033108044979,-73.86448125859312,"{'latitude': '40.85033108044979', 'longitude': '-73.86448125859312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58893204,2023-09-21T20:03:01.000,2023-09-21T20:03:01.000,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,11203,610 EAST   53 STREET,EAST   53 STREET,,,,,ADDRESS,BROOKLYN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-21T00:00:00.000,17 BROOKLYN,3047730008,BROOKLYN,1004602,174009,UNKNOWN,Unspecified,BROOKLYN,40.64426775744439,-73.92666278762132,"{'latitude': '40.64426775744439', 'longitude': '-73.92666278762132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58882289,2023-09-21T20:03:01.000,2023-10-18T15:54:33.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Hours of Operation,Park,10011,317 WEST   16 STREET,WEST   16 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   16 STREET,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-18T15:54:39.000,04 MANHATTAN,1007400024,MANHATTAN,983611,209391,PHONE,Unspecified,MANHATTAN,40.741406517380675,-74.00230595504043,"{'latitude': '40.741406517380675', 'longitude': '-74.00230595504043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58888527,2023-09-21T20:02:54.000,2023-09-25T20:16:36.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10034,98 COOPER STREET,COOPER STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,12 MANHATTAN,1022420026,MANHATTAN,1006040,255774,ONLINE,Unspecified,MANHATTAN,40.868688186686455,-73.92121605195722,"{'latitude': '40.868688186686455', 'longitude': '-73.92121605195722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58884484,2023-09-21T20:02:54.000,2023-09-25T08:35:27.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10034,98 COOPER STREET,COOPER STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,12 MANHATTAN,1022420026,MANHATTAN,1006040,255774,ONLINE,Unspecified,MANHATTAN,40.868688186686455,-73.92121605195722,"{'latitude': '40.868688186686455', 'longitude': '-73.92121605195722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58901689,2023-09-21T20:02:54.000,2023-09-25T00:00:00.000,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,11377,69-16 ROOSEVELT AVENUE,ROOSEVELT AVENUE,,,,,ADDRESS,WOODSIDE,,Closed,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2023-09-25T00:00:00.000,02 QUEENS,4013010032,QUEENS,1013044,211209,UNKNOWN,Unspecified,QUEENS,40.746349618131774,-73.89608355002642,"{'latitude': '40.746349618131774', 'longitude': '-73.89608355002642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58881968,2023-09-21T20:02:54.000,2023-09-25T20:16:35.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10034,98 COOPER STREET,COOPER STREET,,,,,ADDRESS,NEW YORK,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-25T00:00:00.000,12 MANHATTAN,1022420026,MANHATTAN,1006040,255774,ONLINE,Unspecified,MANHATTAN,40.868688186686455,-73.92121605195722,"{'latitude': '40.868688186686455', 'longitude': '-73.92121605195722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58884371,2023-09-21T20:02:41.000,2023-09-21T20:35:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10009,76 AVENUE B,AVENUE B,EAST    5 STREET,EAST    6 STREET,EAST    5 STREET,EAST    6 STREET,ADDRESS,NEW YORK,AVENUE B,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:35:46.000,03 MANHATTAN,1004010041,MANHATTAN,989232,203042,PHONE,Unspecified,MANHATTAN,40.72397869213127,-73.98202619121835,"{'latitude': '40.72397869213127', 'longitude': '-73.98202619121835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58888709,2023-09-21T20:02:27.000,2023-09-22T07:33:40.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10462,1521 PURDY STREET,PURDY STREET,STARLING AVENUE,ST RAYMOND AVENUE,STARLING AVENUE,ST RAYMOND AVENUE,ADDRESS,BRONX,PURDY STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T07:33:43.000,09 BRONX,2039470033,BRONX,1024829,244210,PHONE,Unspecified,BRONX,40.83688210996835,-73.85335261624009,"{'latitude': '40.83688210996835', 'longitude': '-73.85335261624009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58883129,2023-09-21T20:02:13.000,2023-09-21T20:12:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10031,620 WEST  141 STREET,WEST  141 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  141 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:12:10.000,09 MANHATTAN,1020880043,MANHATTAN,997264,239545,MOBILE,Unspecified,MANHATTAN,40.82416166479311,-73.95297805704422,"{'latitude': '40.82416166479311', 'longitude': '-73.95297805704422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58883960,2023-09-21T20:02:00.000,2023-09-23T09:10:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10458,2805 DECATUR AVENUE,DECATUR AVENUE,E 198 ST,OLIVER PL,,,ADDRESS,BRONX,,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-23T09:10:00.000,07 BRONX,2032840017,BRONX,1015701,255080,ONLINE,Unspecified,BRONX,40.866754234091395,-73.88628902016707,"{'latitude': '40.866754234091395', 'longitude': '-73.88628902016707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58886751,2023-09-21T20:01:54.000,2023-09-21T20:13:17.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11220,350 65 STREET,65 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,65 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-21T20:13:22.000,10 BROOKLYN,3058260001,BROOKLYN,978018,171952,PHONE,Unspecified,BROOKLYN,40.63864292526227,-74.02245474322461,"{'latitude': '40.63864292526227', 'longitude': '-74.02245474322461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887301,2023-09-21T20:01:52.000,2023-09-21T20:25:15.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11222,150 MILTON STREET,MILTON STREET,FRANKLIN STREET,MANHATTAN AVENUE,FRANKLIN STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,MILTON STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:25:18.000,01 BROOKLYN,3025660039,BROOKLYN,996780,205025,ONLINE,Unspecified,BROOKLYN,40.729414072652915,-73.95479120794634,"{'latitude': '40.729414072652915', 'longitude': '-73.95479120794634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58883104,2023-09-21T20:01:39.000,2023-09-21T20:51:56.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472,1484 WATSON AVENUE,WATSON AVENUE,EVERGREEN AVENUE,WHEELER AVENUE,EVERGREEN AVENUE,WHEELER AVENUE,ADDRESS,BRONX,WATSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:52:01.000,09 BRONX,2037120037,BRONX,1017422,240165,ONLINE,Unspecified,BRONX,40.825810685327426,-73.88014054410381,"{'latitude': '40.825810685327426', 'longitude': '-73.88014054410381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58890713,2023-09-21T20:01:34.000,2023-09-21T20:44:35.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,145-10 LIBERTY AVENUE,LIBERTY AVENUE,LLOYD ROAD,BRISBIN STREET,LLOYD ROAD,BRISBIN STREET,ADDRESS,JAMAICA,LIBERTY AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:44:37.000,12 QUEENS,4100460004,QUEENS,1037597,192032,PHONE,Unspecified,QUEENS,40.69359946829407,-73.80762491913626,"{'latitude': '40.69359946829407', 'longitude': '-73.80762491913626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58887346,2023-09-21T20:01:29.000,2023-09-22T13:17:19.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11379,65-49 77 PLACE,77 PLACE,FURMANVILLE AVENUE,JUNIPER VALLEY ROAD,FURMANVILLE AVENUE,JUNIPER VALLEY ROAD,ADDRESS,MIDDLE VILLAGE,77 PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T13:17:22.000,05 QUEENS,4030390036,QUEENS,1018553,200348,PHONE,Unspecified,QUEENS,40.716519212013154,-73.87625717394725,"{'latitude': '40.716519212013154', 'longitude': '-73.87625717394725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58886987,2023-09-21T20:01:25.000,2023-09-21T20:43:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11375,102-30 QUEENS BOULEVARD,QUEENS BOULEVARD,68 AVENUE,68 ROAD,68 AVENUE,68 ROAD,ADDRESS,FOREST HILLS,QUEENS BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-21T20:43:41.000,06 QUEENS,4031737501,QUEENS,1025568,203636,PHONE,Unspecified,QUEENS,40.725513985000454,-73.85093149470026,"{'latitude': '40.725513985000454', 'longitude': '-73.85093149470026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
