unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,due_date
58804096,2023-09-13T22:13:33.000,2023-09-13T22:36:12.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10457,1819 WEEKS AVENUE,WEEKS AVENUE,EAST  175 STREET,EAST  176 STREET,EAST  175 STREET,EAST  176 STREET,ADDRESS,BRONX,WEEKS AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:36:15.000,05 BRONX,2028260097,BRONX,1009877,247922,MOBILE,Unspecified,BRONX,40.84712650613467,-73.90737301989206,"{'latitude': '40.84712650613467', 'longitude': '-73.90737301989206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809414,2023-09-13T22:13:17.000,2023-09-13T22:30:13.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,736 EAST   84 STREET,EAST   84 STREET,GLENWOOD ROAD,FLATLANDS AVENUE,GLENWOOD ROAD,FLATLANDS AVENUE,ADDRESS,BROOKLYN,EAST   84 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T22:30:16.000,18 BROOKLYN,3080040051,BROOKLYN,1008837,171845,PHONE,Unspecified,BROOKLYN,40.638317300123724,-73.91141011462686,"{'latitude': '40.638317300123724', 'longitude': '-73.91141011462686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800304,2023-09-13T22:13:16.000,2023-09-14T00:09:50.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,107-02 NORTHERN BOULEVARD,NORTHERN BOULEVARD,107 STREET,108 STREET,107 STREET,108 STREET,ADDRESS,CORONA,NORTHERN BOULEVARD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T00:09:54.000,03 QUEENS,4017220001,QUEENS,1022549,215391,MOBILE,Unspecified,QUEENS,40.75779207788827,-73.86175659790251,"{'latitude': '40.75779207788827', 'longitude': '-73.86175659790251', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800495,2023-09-13T22:13:07.000,2023-09-13T22:26:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,995 HART STREET,HART STREET,WYCKOFF AVENUE,ST NICHOLAS AVENUE,WYCKOFF AVENUE,ST NICHOLAS AVENUE,ADDRESS,BROOKLYN,HART STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T22:26:30.000,04 BROOKLYN,3032220042,BROOKLYN,1006596,196254,MOBILE,Unspecified,BROOKLYN,40.705320440693605,-73.91940377996994,"{'latitude': '40.705320440693605', 'longitude': '-73.91940377996994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805987,2023-09-13T22:12:53.000,2023-09-14T00:00:14.000,DOHMH,Department of Health and Mental Hygiene,Mosquitoes,Large Number of Mosquitoes,Residential Property,10463,3425 KINGSBRIDGE AVENUE,KINGSBRIDGE AVENUE,WEST  234 STREET,WEST  236 STREET,WEST  234 STREET,WEST  236 STREET,ADDRESS,BRONX,KINGSBRIDGE AVENUE,Closed,Thank you for your report. The Department of Health and Mental Hygiene will use the information that you provided to help track and control mosquito populations throughout the City. No further information will be available from 311 on your report.,2023-09-14T00:00:18.000,08 BRONX,2057610444,BRONX,1010871,260895,ONLINE,Unspecified,BRONX,40.882730496214215,-73.90372874689294,"{'latitude': '40.882730496214215', 'longitude': '-73.90372874689294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58808218,2023-09-13T22:12:40.000,2023-09-13T22:22:01.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201,190 YORK STREET,YORK STREET,BRIDGE STREET,GOLD STREET,BRIDGE STREET,GOLD STREET,ADDRESS,BROOKLYN,YORK STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:22:05.000,02 BROOKLYN,3000680001,BROOKLYN,988838,194807,ONLINE,Unspecified,BROOKLYN,40.70137579240106,-73.98345325660519,"{'latitude': '40.70137579240106', 'longitude': '-73.98345325660519', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58804373,2023-09-13T22:12:37.000,2023-09-13T22:39:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10460,932 EAST  173 STREET,EAST  173 STREET,SOUTHERN BOULEVARD,HOE AVENUE,SOUTHERN BOULEVARD,HOE AVENUE,ADDRESS,BRONX,EAST  173 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:39:35.000,03 BRONX,2029820027,BRONX,1015192,243694,MOBILE,Unspecified,BRONX,40.835504863783285,-73.88818185441696,"{'latitude': '40.835504863783285', 'longitude': '-73.88818185441696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800496,2023-09-13T22:12:19.000,2023-09-13T22:13:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,1226 FLUSHING AVENUE,FLUSHING AVENUE,WYCKOFF AVENUE,GARDNER AVENUE,WYCKOFF AVENUE,GARDNER AVENUE,ADDRESS,BROOKLYN,FLUSHING AVENUE,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-13T22:13:06.000,04 BROOKLYN,3031680001,BROOKLYN,1005289,197021,MOBILE,Unspecified,BROOKLYN,40.70742887810631,-73.92411539070756,"{'latitude': '40.70742887810631', 'longitude': '-73.92411539070756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809219,2023-09-13T22:12:12.000,2023-09-13T22:29:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11238,212 GREENE AVENUE,GREENE AVENUE,CAMBRIDGE PLACE,GRAND AVENUE,CAMBRIDGE PLACE,GRAND AVENUE,ADDRESS,BROOKLYN,GREENE AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:29:26.000,02 BROOKLYN,3019650037,BROOKLYN,994544,189587,MOBILE,Unspecified,BROOKLYN,40.687043304839314,-73.96288239558575,"{'latitude': '40.687043304839314', 'longitude': '-73.96288239558575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800748,2023-09-13T22:12:01.000,,HPD,Department of Housing Preservation and Development,GENERAL,SIGNAGE MISSING,RESIDENTIAL BUILDING,11214,1863 76 STREET,76 STREET,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-13T00:00:00.000,11 BROOKLYN,3062270046,BROOKLYN,985526,162270,PHONE,Unspecified,BROOKLYN,40.61206996644438,-73.9954042286987,"{'latitude': '40.61206996644438', 'longitude': '-73.9954042286987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805024,2023-09-13T22:11:59.000,2023-09-14T00:26:33.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11222,538 GRAHAM AVENUE,GRAHAM AVENUE,NEWTON STREET,ENGERT AVENUE,NEWTON STREET,ENGERT AVENUE,ADDRESS,BROOKLYN,GRAHAM AVENUE,Closed,The Police Department visited the location and no Encampment was found.,2023-09-14T00:26:42.000,01 BROOKLYN,3027150009,BROOKLYN,998969,202097,ONLINE,Unspecified,BROOKLYN,40.72137405357431,-73.94689960527715,"{'latitude': '40.72137405357431', 'longitude': '-73.94689960527715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58801769,2023-09-13T22:11:45.000,2023-09-13T22:59:29.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10461,2116 COLONIAL AVENUE,COLONIAL AVENUE,EAST  196 STREET,PELHAM PARKWAY SOUTH,EAST  196 STREET,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,COLONIAL AVENUE,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T22:59:33.000,10 BRONX,2042520007,BRONX,1031541,250732,ONLINE,Unspecified,BRONX,40.85474965723019,-73.82905035552574,"{'latitude': '40.85474965723019', 'longitude': '-73.82905035552574', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809604,2023-09-13T22:11:25.000,2023-09-13T22:50:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10026,265 WEST  114 STREET,WEST  114 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  114 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:50:20.000,10 MANHATTAN,1018300011,MANHATTAN,996586,231745,MOBILE,Unspecified,MANHATTAN,40.80275381673463,-73.95544212929333,"{'latitude': '40.80275381673463', 'longitude': '-73.95544212929333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809417,2023-09-13T22:11:10.000,2023-09-13T22:51:29.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11428,93-15 222 STREET,222 STREET,93 AVENUE,93 ROAD,93 AVENUE,93 ROAD,ADDRESS,QUEENS VILLAGE,222 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:51:35.000,13 QUEENS,,QUEENS,1058142,202732,PHONE,Unspecified,QUEENS,40.72282061125832,-73.7334203852887,"{'latitude': '40.72282061125832', 'longitude': '-73.7334203852887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806959,2023-09-13T22:11:04.000,2023-09-13T22:30:22.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10016,10 EAST   28 STREET,EAST   28 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST   28 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-13T22:30:25.000,05 MANHATTAN,1008570066,MANHATTAN,987959,210476,ONLINE,Unspecified,MANHATTAN,40.74438381691545,-73.98661475823005,"{'latitude': '40.74438381691545', 'longitude': '-73.98661475823005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805402,2023-09-13T22:11:01.000,2023-09-14T01:46:37.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11214,253 BAY   41 STREET,BAY   41 STREET,BATH AVENUE,HARWAY AVENUE,BATH AVENUE,HARWAY AVENUE,ADDRESS,BROOKLYN,BAY   41 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T01:46:41.000,11 BROOKLYN,3068960007,BROOKLYN,986807,155020,ONLINE,Unspecified,BROOKLYN,40.59216991275634,-73.9907931934219,"{'latitude': '40.59216991275634', 'longitude': '-73.9907931934219', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809617,2023-09-13T22:11:01.000,2023-09-13T22:23:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10459,1001 BRYANT AVENUE,BRYANT AVENUE,ALDUS STREET,EAST  165 STREET,ALDUS STREET,EAST  165 STREET,ADDRESS,BRONX,BRYANT AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:23:47.000,02 BRONX,2027480060,BRONX,1015091,239262,ONLINE,Unspecified,BRONX,40.82334065551284,-73.88856722210133,"{'latitude': '40.82334065551284', 'longitude': '-73.88856722210133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803983,2023-09-13T22:11:00.000,2023-09-15T00:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11213,762 EMPIRE BOULEVARD,EMPIRE BOULEVARD,TROY AVE,SCHENECTADY AVE,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-15T00:00:00.000,09 BROOKLYN,3014277501,BROOKLYN,1001803,181094,ONLINE,Unspecified,BROOKLYN,40.6637205199336,-73.93673037255562,"{'latitude': '40.6637205199336', 'longitude': '-73.93673037255562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,
58806345,2023-09-13T22:10:55.000,2023-09-14T14:36:18.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11432,89-59 161 STREET,161 STREET,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,ADDRESS,JAMAICA,161 STREET,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-14T14:36:22.000,12 QUEENS,,QUEENS,1039802,196497,ONLINE,Unspecified,QUEENS,40.70584125218518,-73.7996366478408,"{'latitude': '40.70584125218518', 'longitude': '-73.7996366478408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58809612,2023-09-13T22:10:42.000,2023-09-13T22:26:53.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11215,515 5 STREET,5 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,5 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:27:00.000,06 BROOKLYN,3010827501,BROOKLYN,990288,182894,ONLINE,Unspecified,BROOKLYN,40.66867646029251,-73.97823446895156,"{'latitude': '40.66867646029251', 'longitude': '-73.97823446895156', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58802775,2023-09-13T22:10:37.000,2023-09-13T22:30:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11217,26 FT GREENE PLACE,FT GREENE PLACE,DEKALB AVENUE,FULTON STREET,DEKALB AVENUE,FULTON STREET,ADDRESS,BROOKLYN,FORT GREENE PLACE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T22:30:52.000,02 BROOKLYN,3020970051,BROOKLYN,990647,190254,MOBILE,Unspecified,BROOKLYN,40.68887774117007,-73.97693337444741,"{'latitude': '40.68887774117007', 'longitude': '-73.97693337444741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806126,2023-09-13T22:10:35.000,2023-09-13T22:10:35.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Mixed Use Building,10459,1207 VYSE AVENUE,VYSE AVENUE,HOME STREET,FREEMAN STREET,HOME STREET,FREEMAN STREET,ADDRESS,BRONX,VYSE AVENUE,Closed,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,2023-09-13T22:10:35.000,03 BRONX,2029860136,BRONX,1014708,241305,ONLINE,Unspecified,BRONX,40.82894943335328,-73.88994177797403,"{'latitude': '40.82894943335328', 'longitude': '-73.88994177797403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58800499,2023-09-13T22:10:26.000,2023-09-13T22:38:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458,2600 DECATUR AVENUE,DECATUR AVENUE,EAST  193 STREET,EAST  194 STREET,EAST  193 STREET,EAST  194 STREET,ADDRESS,BRONX,DECATUR AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T22:38:55.000,07 BRONX,2032760004,BRONX,1014518,253721,ONLINE,Unspecified,BRONX,40.863028329547674,-73.89057228592851,"{'latitude': '40.863028329547674', 'longitude': '-73.89057228592851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58805707,2023-09-13T22:10:25.000,2023-09-13T22:15:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1465 WASHINGTON AVENUE,WASHINGTON AVENUE,ST PAULS PLACE,EAST  171 STREET,ST PAULS PLACE,EAST  171 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-13T22:15:39.000,03 BRONX,2029020036,BRONX,1010885,244212,ONLINE,Unspecified,BRONX,40.83694066292417,-73.90374441298103,"{'latitude': '40.83694066292417', 'longitude': '-73.90374441298103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58803751,2023-09-13T22:10:15.000,2023-09-15T10:05:35.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Sidewalk,11426,93 AVENUE,93 AVENUE,93 AVENUE,243 STREET,93 AVENUE,243 STREET,INTERSECTION,,,Closed,The Department of Sanitation cleaned the location.,2023-09-14T15:44:01.000,13 QUEENS,,QUEENS,1060443,203561,ONLINE,Unspecified,QUEENS,40.725076484758176,-73.7251097531314,"{'latitude': '40.725076484758176', 'longitude': '-73.7251097531314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
58806955,2023-09-13T22:10:08.000,2023-09-13T22:59:14.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11412,113-15 199 STREET,199 STREET,113 AVENUE,MURDOCK AVENUE,113 AVENUE,MURDOCK AVENUE,ADDRESS,SAINT ALBANS,199 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T22:59:17.000,12 QUEENS,4109940043,QUEENS,1051898,194686,ONLINE,Unspecified,QUEENS,40.70078629340139,-73.75602754144889,"{'latitude': '40.70078629340139', 'longitude': '-73.75602754144889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
