unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,due_date,taxi_company_borough,bridge_highway_name,bridge_highway_segment
58810855,2023-09-14T11:04:53.000,2023-09-14T13:17:33.000,DPR,Department of Parks and Recreation,Animal in a Park,Dog Off Leash,Park,11215,DETECTIVE JOSEPH MAYROSE PARK,DETECTIVE JOSEPH MAYROSE PARK,UNRECOGNIZED,BROOKLYN,Closed,NYC Parks has reviewed the reported condition and corrected the problem.,2023-09-14T13:17:35.000,07 BROOKLYN,3008740046,BROOKLYN,987700,180194,PHONE,Unspecified,BROOKLYN,40.661266946124734,-73.98756496509048,"{'latitude': '40.661266946124734', 'longitude': '-73.98756496509048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CALDER PLACE,7 AVENUE,CALDER PLACE,7 AVENUE,DETECTIVE JOSEPH MAYROSE PARK,,,,,,
58814019,2023-09-14T11:04:48.000,2023-09-14T11:36:18.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10029,EAST  109 STREET,EAST  109 STREET,BLOCKFACE,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-14T11:36:21.000,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,METRO NORTH RAILROAD,PURA BELPRE WAY,METRO NORTH RAILROAD,PURA BELPRE WAY,,,,,,,
58820227,2023-09-14T11:04:45.000,2023-09-18T11:20:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10024,541 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T11:20:00.000,07 MANHATTAN,1012170064,MANHATTAN,991202,226306,UNKNOWN,Unspecified,MANHATTAN,40.787831112966195,-73.97489487042375,"{'latitude': '40.787831112966195', 'longitude': '-73.97489487042375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   86 STREET,WEST   87 STREET,,,,N/A,,,,,
58816727,2023-09-14T11:04:41.000,2023-09-15T12:00:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10014,WASHINGTON STREET,WASHINGTON STREET,BLOCKFACE,MANHATTAN,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-15T12:00:00.000,02 MANHATTAN,,MANHATTAN,,,UNKNOWN,Unspecified,MANHATTAN,,,,CHARLES STREET,WEST   10 STREET,,,,N/A,,,,,
58818933,2023-09-14T11:04:39.000,2023-10-10T12:21:56.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10473,825 MORRISON AVENUE,MORRISON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,09 BRONX,2036270030,BRONX,1019498,238357,PHONE,Unspecified,BRONX,40.820840202441815,-73.87264889941089,"{'latitude': '40.820840202441815', 'longitude': '-73.87264889941089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58818951,2023-09-14T11:04:39.000,2023-09-22T10:10:28.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10301,1135 VICTORY BOULEVARD,VICTORY BOULEVARD,ADDRESS,STATEN ISLAND,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-22T00:00:00.000,01 STATEN ISLAND,5002470018,STATEN ISLAND,955992,164295,PHONE,Unspecified,STATEN ISLAND,40.617583202186346,-74.10178531418501,"{'latitude': '40.617583202186346', 'longitude': '-74.10178531418501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58812044,2023-09-14T11:04:39.000,2023-10-10T12:21:56.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,10473,825 MORRISON AVENUE,MORRISON AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-10T00:00:00.000,09 BRONX,2036270030,BRONX,1019498,238357,PHONE,Unspecified,BRONX,40.820840202441815,-73.87264889941089,"{'latitude': '40.820840202441815', 'longitude': '-73.87264889941089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58812355,2023-09-14T11:04:36.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,Park,11377,SOHNCKE SQUARE,SOHNCKE SQUARE,UNRECOGNIZED,WOODSIDE,In Progress,An inspection is currently in progress to determine whether the reported condition requires further action.,2023-11-17T09:44:47.000,02 QUEENS,4200769999,QUEENS,1010198,210903,PHONE,Unspecified,QUEENS,40.74551853420168,-73.90635582801646,"{'latitude': '40.74551853420168', 'longitude': '-73.90635582801646', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",58 STREET,59 STREET,58 STREET,59 STREET,SOHNCKE SQUARE,,,,,,
58813729,2023-09-14T11:04:33.000,2023-09-23T13:35:28.000,DSNY,Department of Sanitation,Street Sweeping Complaint,Inadequate Sweeping,Street,11233,MACON STREET,MACON STREET,BLOCKFACE,,Closed,The Department of Sanitation cleaned the location.,2023-09-19T11:37:44.000,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,MALCOM X BOULEVARD,PATCHEN AVENUE,MALCOM X BOULEVARD,PATCHEN AVENUE,,,,,,,
58819512,2023-09-14T11:04:33.000,2023-09-15T05:08:05.000,DSNY,Department of Sanitation,Residential Disposal Complaint,Waste Set Out Too Early or Too Late,Sidewalk,11210,2773 BEDFORD AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T05:07:26.000,14 BROOKLYN,3052460133,BROOKLYN,997227,170600,ONLINE,Unspecified,BROOKLYN,40.6349246598597,-73.95324470837198,"{'latitude': '40.6349246598597', 'longitude': '-73.95324470837198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,BEDFORD AVENUE,,,,,,
58815813,2023-09-14T11:04:31.000,2023-09-15T07:34:57.000,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10003,230 EAST   14 STREET,EAST   14 STREET,ADDRESS,NEW YORK,Closed,The Department of Transportation inspected the condition you reported and determined that it requires general maintenance. The details have been processed into another system and it is expected to be repaired in a future project.,2023-09-15T07:35:02.000,03 MANHATTAN,1004690023,MANHATTAN,988027,206307,ONLINE,Unspecified,MANHATTAN,40.7329409168234,-73.98637169685747,"{'latitude': '40.7329409168234', 'longitude': '-73.98637169685747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,EAST   14 STREET,,,,,,
58824493,2023-09-14T11:04:23.000,2023-09-18T10:30:00.000,DOT,Department of Transportation,Street Condition,Pothole,,10025,991 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-18T10:30:00.000,07 MANHATTAN,1018630063,MANHATTAN,994078,231498,UNKNOWN,Unspecified,MANHATTAN,40.802079015101334,-73.96450143425501,"{'latitude': '40.802079015101334', 'longitude': '-73.96450143425501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  108 STREET,WEST  109 STREET,,,,N/A,,,,,
58815416,2023-09-14T11:04:19.000,2023-10-05T05:03:08.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW PANE,RESIDENTIAL BUILDING,11218,307 DITMAS AVENUE,DITMAS AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-05T00:00:00.000,12 BROOKLYN,3053870050,BROOKLYN,990971,170919,PHONE,Unspecified,BROOKLYN,40.635807203055805,-73.97578435231559,"{'latitude': '40.635807203055805', 'longitude': '-73.97578435231559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58816744,2023-09-14T11:04:17.000,2023-09-14T11:05:12.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:05:16.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,
58811995,2023-09-14T11:04:10.000,2023-09-16T10:05:54.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11211,185 SOUTH    4 STREET,SOUTH    4 STREET,ADDRESS,BROOKLYN,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-16T00:00:00.000,01 BROOKLYN,3024320030,BROOKLYN,995112,198365,ONLINE,Unspecified,BROOKLYN,40.71113618506265,-73.96082017233695,"{'latitude': '40.71113618506265', 'longitude': '-73.96082017233695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58810910,2023-09-14T11:04:08.000,2023-10-15T17:25:12.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,11209,415 OVINGTON AVENUE,OVINGTON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-15T00:00:00.000,10 BROOKLYN,3058730084,BROOKLYN,977797,170058,PHONE,Unspecified,BROOKLYN,40.633444140341034,-74.0232492249809,"{'latitude': '40.633444140341034', 'longitude': '-74.0232492249809', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58815564,2023-09-14T11:04:07.000,2023-09-21T02:06:46.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11218,1630 41 STREET,41 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,12 BROOKLYN,3053810018,BROOKLYN,989788,170633,PHONE,Unspecified,BROOKLYN,40.63502301253397,-73.9800469155739,"{'latitude': '40.63502301253397', 'longitude': '-73.9800469155739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58818888,2023-09-14T11:04:07.000,2023-09-21T02:06:46.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11218,1630 41 STREET,41 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-21T00:00:00.000,12 BROOKLYN,3053810018,BROOKLYN,989788,170633,PHONE,Unspecified,BROOKLYN,40.63502301253397,-73.9800469155739,"{'latitude': '40.63502301253397', 'longitude': '-73.9800469155739', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
58815993,2023-09-14T11:04:05.000,2023-09-14T11:08:06.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,10032,568 WEST  161 STREET,WEST  161 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:08:10.000,12 MANHATTAN,1021190016,MANHATTAN,1000311,243891,MOBILE,Unspecified,MANHATTAN,40.83608517193779,-73.94195829149169,"{'latitude': '40.83608517193779', 'longitude': '-73.94195829149169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,WEST  161 STREET,,,,,,
58810785,2023-09-14T11:04:03.000,2023-09-14T11:34:49.000,NYPD,New York City Police Department,Panhandling,N/A,Street/Sidewalk,11354,39-11 MAIN STREET,MAIN STREET,ADDRESS,FLUSHING,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-14T11:34:53.000,07 QUEENS,4049800004,QUEENS,1031235,216254,MOBILE,Unspecified,QUEENS,40.76011889615922,-73.8303978037159,"{'latitude': '40.76011889615922', 'longitude': '-73.8303978037159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",39 AVENUE,ROOSEVELT AVENUE,39 AVENUE,ROOSEVELT AVENUE,MAIN STREET,,,,,,
58811095,2023-09-14T11:04:01.000,2023-09-14T11:05:02.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:05:06.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,
58815656,2023-09-14T11:03:56.000,2023-09-15T03:05:04.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10465,3122 WATERBURY AVENUE,WATERBURY AVENUE,ADDRESS,BRONX,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-15T03:05:09.000,10 BRONX,2053420034,BRONX,1032860,244904,MOBILE,Unspecified,BRONX,40.83874638117286,-73.82432463755461,"{'latitude': '40.83874638117286', 'longitude': '-73.82432463755461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",KEARNEY AVENUE,FAIRFAX AVENUE,KEARNEY AVENUE,FAIRFAX AVENUE,WATERBURY AVENUE,,,,,,
58819033,2023-09-14T11:03:51.000,2023-09-14T11:04:51.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:04:55.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,
58820228,2023-09-14T11:03:48.000,,DOT,Department of Transportation,Street Condition,Pothole,,10025,,,INTERSECTION,MANHATTAN,Pending,The Department of Transportation referred this complaint to the Inspections Unit for further action.,2023-09-18T10:20:00.000,07 MANHATTAN,,MANHATTAN,993099,229738,UNKNOWN,Unspecified,MANHATTAN,40.79724933044181,-73.96803988436746,"{'latitude': '40.79724933044181', 'longitude': '-73.96803988436746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,AMSTERDAM AVENUE,WEST 101 STREET,,N/A,,,,,
58815598,2023-09-14T11:03:47.000,2023-09-14T11:04:41.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,ADDRESS,FRESH MEADOWS,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-14T11:04:45.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,PARSONS BOULEVARD,,,,,,
58812494,2023-09-14T11:03:43.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036,555 WEST   46 STREET,WEST   46 STREET,ADDRESS,NEW YORK,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-14T13:43:57.000,04 MANHATTAN,,MANHATTAN,985516,217241,ONLINE,Unspecified,MANHATTAN,40.76295271222767,-73.9954299163138,"{'latitude': '40.76295271222767', 'longitude': '-73.9954299163138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,WEST   46 STREET,,,,,,
58815890,2023-09-14T11:03:43.000,2023-09-14T12:34:28.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10036,555 WEST   46 STREET,WEST   46 STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-14T12:34:32.000,04 MANHATTAN,,MANHATTAN,985516,217241,ONLINE,Unspecified,MANHATTAN,40.76295271222767,-73.9954299163138,"{'latitude': '40.76295271222767', 'longitude': '-73.9954299163138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,WEST   46 STREET,,,,,,
58812529,2023-09-14T11:03:42.000,2023-09-15T11:23:46.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10030,322 WEST  138 STREET,WEST  138 STREET,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-15T11:23:10.000,10 MANHATTAN,1020410128,MANHATTAN,999165,237602,MOBILE,Unspecified,MANHATTAN,40.81882567449682,-73.94611371946704,"{'latitude': '40.81882567449682', 'longitude': '-73.94611371946704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FREDERICK DOUGLASS BOULEVARD,EDGECOMBE AVENUE,FREDERICK DOUGLASS BOULEVARD,EDGECOMBE AVENUE,WEST  138 STREET,,,,,,
58812288,2023-09-14T11:03:36.000,2023-09-14T11:03:36.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10466,4524 BARNES AVENUE,BARNES AVENUE,ADDRESS,BRONX,Closed,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,2023-09-14T11:03:36.000,12 BRONX,2050900019,BRONX,1025596,266881,PHONE,Unspecified,BRONX,40.89910344815624,-73.85044089714012,"{'latitude': '40.89910344815624', 'longitude': '-73.85044089714012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST 239 STREET,BRUNER AVENUE,EAST  239 STREET,BRUNER AVENUE,BARNES AVENUE,,,,,,
