unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,due_date,vehicle_type,taxi_company_borough
58828914,2023-09-15T14:57:25.000,2023-10-02T09:51:09.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,10465,272 REYNOLDS AVENUE,REYNOLDS AVENUE,ADDRESS,BRONX,Closed,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,2023-09-16T04:02:20.000,10 BRONX,2055180205,BRONX,1037151,238230,ONLINE,Unspecified,BRONX,40.820403543359376,-73.80886974188411,"{'latitude': '40.820403543359376', 'longitude': '-73.80886974188411', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,THROGS NECK EXPRESSWAY,WISSMAN AVENUE,THROGS NECK EXPRESSWAY,WISSMAN AVENUE,REYNOLDS AVENUE,,,,,,,,,
58868038,2023-09-15T14:57:07.000,2023-09-15T15:17:38.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T15:17:40.000,0 Unspecified,,Unspecified,989478,186595,PHONE,Unspecified,Unspecified,40.678835388733745,-73.98115145246898,"{'latitude': '40.678835388733745', 'longitude': '-73.98115145246898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58864329,2023-09-15T14:57:05.000,2023-09-15T14:57:05.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11237,422 HIMROD STREET,HIMROD STREET,ADDRESS,BROOKLYN,Closed,An inspection of the property was conducted and it passed with minor violations found.,2023-09-15T14:57:05.000,04 BROOKLYN,3032820015,BROOKLYN,1007710,195982,PHONE,Unspecified,BROOKLYN,40.70457098166238,-73.91538682126512,"{'latitude': '40.70457098166238', 'longitude': '-73.91538682126512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apt. Building,ST NICHOLAS AVENUE,CYPRESS AVENUE,ST NICHOLAS AVENUE,CYPRESS AVENUE,HIMROD STREET,,,,,,,,,
58860530,2023-09-15T14:57:04.000,2023-10-23T10:51:47.000,DPR,Department of Parks and Recreation,Maintenance or Facility,Grass/Weeds,11224,ASSER LEVY PARK,ASSER LEVY PARK,UNRECOGNIZED,BROOKLYN,Closed,NYC Parks has completed the requested work order and corrected the problem.,2023-10-23T10:51:53.000,13 BROOKLYN,3086570001,BROOKLYN,992078,148780,PHONE,Unspecified,BROOKLYN,40.57503926333756,-73.97182151002542,"{'latitude': '40.57503926333756', 'longitude': '-73.97182151002542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park,OCEAN PARKWAY,WEST    5 STREET,OCEAN PARKWAY,WEST    5 STREET,ASSER LEVY PARK,,,,,,,,,
58821084,2023-09-15T14:56:33.000,2023-09-15T20:00:06.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T20:00:10.000,0 Unspecified,,Unspecified,1030541,249335,ONLINE,Unspecified,Unspecified,40.85092061422504,-73.83267483804421,"{'latitude': '40.85092061422504', 'longitude': '-73.83267483804421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58820504,2023-09-15T14:56:28.000,2023-09-17T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,10128,300 EAST   95 STREET,EAST   95 STREET,ADDRESS,NEW YORK,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-17T00:00:00.000,08 MANHATTAN,1015577501,MANHATTAN,998864,224699,UNKNOWN,Unspecified,MANHATTAN,40.783410979092196,-73.94722928292445,"{'latitude': '40.783410979092196', 'longitude': '-73.94722928292445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,,,,,,,,
58855604,2023-09-15T14:56:19.000,2023-09-15T16:08:05.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T16:08:08.000,0 Unspecified,,Unspecified,,177018,ONLINE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58863701,2023-09-15T14:56:18.000,2023-09-15T15:53:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T15:53:13.000,0 Unspecified,,Unspecified,1016457,211776,ONLINE,Unspecified,Unspecified,40.74789411767871,-73.8837634613352,"{'latitude': '40.74789411767871', 'longitude': '-73.8837634613352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58869557,2023-09-15T14:56:16.000,2023-09-15T15:10:45.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T15:10:48.000,0 Unspecified,,Unspecified,994983,179806,MOBILE,Unspecified,Unspecified,40.660196138758224,-73.96131504603946,"{'latitude': '40.660196138758224', 'longitude': '-73.96131504603946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58856907,2023-09-15T14:56:08.000,2023-09-15T15:01:35.000,DHS,Department of Homeless Services,Homeless Person Assistance,,,,,ADDRESS,,Closed,The Department of Homeless Services did not have enough information to act on your request.,2023-09-15T15:01:35.000,Unspecified MANHATTAN,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,Bridge,,,,,,,,Washington Br/181 Street Br.,Roadway,Bronx Bound,Roadway,,,
58859152,2023-09-15T14:56:02.000,2023-09-19T07:27:31.000,DOT,Department of Transportation,Street Sign - Damaged,Bus Stop,,,,,,Closed,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",2023-09-19T07:27:37.000,0 Unspecified,,Unspecified,994900,233896,ONLINE,Unspecified,Unspecified,40.80865991150197,-73.96152858084324,"{'latitude': '40.80865991150197', 'longitude': '-73.96152858084324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,,,,,,
58863416,2023-09-15T14:56:01.000,2023-09-15T15:52:52.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T15:52:56.000,0 Unspecified,,Unspecified,1017208,212187,MOBILE,Unspecified,Unspecified,40.749019441059644,-73.8810510570123,"{'latitude': '40.749019441059644', 'longitude': '-73.8810510570123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58860495,2023-09-15T14:56:01.000,2023-11-02T13:33:03.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10128,EAST   94 STREET,EAST   94 STREET,INTERSECTION,,Closed,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,2023-11-02T13:33:06.000,08 MANHATTAN,,MANHATTAN,998640,224528,MOBILE,Unspecified,MANHATTAN,40.78294199717857,-73.94803850631448,"{'latitude': '40.78294199717857', 'longitude': '-73.94803850631448', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2 AVENUE,EAST   94 STREET,2 AVENUE,EAST   94 STREET,,,"2 AVENUE AND EAST   94 STREET, MANHATTAN, NY, 10128",,,,,,,
58824738,2023-09-15T14:56:00.000,2023-09-15T18:00:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),10314,73 PLYMOUTH ROAD,PLYMOUTH ROAD,ADDRESS,STATEN ISLAND,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-15T18:00:00.000,02 STATEN ISLAND,5021150134,STATEN ISLAND,938029,156531,ONLINE,Unspecified,STATEN ISLAND,40.59619714871567,-74.16643477832045,"{'latitude': '40.59619714871567', 'longitude': '-74.16643477832045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,ROCKVILLE AVE,MULBERRY AVE,,,,,,,,,,
58820465,2023-09-15T14:56:00.000,2023-09-16T08:40:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),10019,,,INTERSECTION,MANHATTAN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2023-09-16T08:40:00.000,04 MANHATTAN,,MANHATTAN,986777,218327,PHONE,Unspecified,MANHATTAN,40.76593323141842,-73.99087747368824,"{'latitude': '40.76593323141842', 'longitude': '-73.99087747368824', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,10 AVENUE,WEST 52 STREET,,,,,,,,,,,,
58820229,2023-09-15T14:55:24.000,2023-09-15T21:45:00.000,DOT,Department of Transportation,Street Condition,Pothole,11220,49 STREET,49 STREET,BLOCKFACE,BROOKLYN,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-15T21:45:00.000,07 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,4 AVENUE,5 AVENUE,,N/A,,,,,,,,
58864135,2023-09-15T14:55:24.000,2023-09-15T14:59:56.000,NYPD,New York City Police Department,Drug Activity,Use Outside,,,,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-15T15:00:00.000,0 Unspecified,,Unspecified,1038223,200841,ONLINE,Unspecified,Unspecified,40.71777424165934,-73.805296895568,"{'latitude': '40.71777424165934', 'longitude': '-73.805296895568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58865000,2023-09-15T14:55:18.000,2023-09-15T15:45:33.000,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,,,,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-15T15:45:36.000,0 Unspecified,,Unspecified,992839,193498,ONLINE,Unspecified,Unspecified,40.69777991438505,-73.96902521451186,"{'latitude': '40.69777991438505', 'longitude': '-73.96902521451186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58858279,2023-09-15T14:55:18.000,2023-09-15T17:06:33.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T17:06:37.000,0 Unspecified,,Unspecified,,215052,MOBILE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
58865687,2023-09-15T14:55:16.000,2023-09-15T15:17:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,,,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-15T15:17:48.000,0 Unspecified,,Unspecified,987468,203024,ONLINE,Unspecified,Unspecified,40.723930104078065,-73.98839027012176,"{'latitude': '40.723930104078065', 'longitude': '-73.98839027012176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58855116,2023-09-15T14:55:11.000,2023-10-10T09:28:46.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,10003,20 ASTOR PLACE,ASTOR PLACE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-18T13:55:35.000,02 MANHATTAN,1005450026,MANHATTAN,986564,205194,ONLINE,Unspecified,MANHATTAN,40.729886508428756,-73.99165092721509,"{'latitude': '40.729886508428756', 'longitude': '-73.99165092721509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,BROADWAY,LAFAYETTE STREET,BROADWAY,LAFAYETTE STREET,ASTOR PLACE,,,,,,,,,
58823059,2023-09-15T14:55:05.000,2023-09-19T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,11211,662 METROPOLITAN AVENUE,METROPOLITAN AVENUE,ADDRESS,BROOKLYN,Closed,The City has removed the graffiti from this property.,2023-09-19T15:51:01.000,01 BROOKLYN,3027630016,BROOKLYN,998959,199513,UNKNOWN,Unspecified,BROOKLYN,40.71428161188394,-73.94694132783829,"{'latitude': '40.71428161188394', 'longitude': '-73.94694132783829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Mixed Use,,,,,,N/A,,,,,,2023-10-15T14:55:05.000,,
58868913,2023-09-15T14:55:05.000,2023-09-15T15:50:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,,,,,Closed,The Police Department issued a summons in response to the complaint.,2023-09-15T15:50:36.000,0 Unspecified,,Unspecified,985323,171844,PHONE,Unspecified,Unspecified,40.63834861575689,-73.99613385222104,"{'latitude': '40.63834861575689', 'longitude': '-73.99613385222104', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58826340,2023-09-15T14:55:04.000,2023-10-14T13:05:58.000,DSNY,Department of Sanitation,Dead Animal,Bird,10022,995 1 AVENUE,1 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation cleaned the location.,2023-09-15T22:22:11.000,06 MANHATTAN,1013470030,MANHATTAN,994199,214974,PHONE,Unspecified,MANHATTAN,40.75672487131103,-73.96408885247072,"{'latitude': '40.75672487131103', 'longitude': '-73.96408885247072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,EAST   54 STREET,EAST   55 STREET,EAST   54 STREET,EAST   55 STREET,1 AVENUE,,,,,,,,,
58858350,2023-09-15T14:55:02.000,2023-09-15T16:27:31.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,,,,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-15T16:27:36.000,0 Unspecified,,Unspecified,1017134,235957,MOBILE,Unspecified,Unspecified,40.8142619993269,-73.88120178546475,"{'latitude': '40.8142619993269', 'longitude': '-73.88120178546475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,,,,,,,,,,,,,,
58827414,2023-09-15T14:54:57.000,2023-10-10T13:22:57.000,DOT,Department of Transportation,Street Sign - Dangling,Street Cleaning - ASP,11214,151 BAY   46 STREET,BAY   46 STREET,ADDRESS,BROOKLYN,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-10-10T13:23:01.000,13 BROOKLYN,3069140060,BROOKLYN,987640,153967,PHONE,Unspecified,BROOKLYN,40.589279359105035,-73.98779439837091,"{'latitude': '40.589279359105035', 'longitude': '-73.98779439837091', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,HARWAY AVENUE,CROPSEY AVENUE,HARWAY AVENUE,CROPSEY AVENUE,BAY   46 STREET,,,,,,,,,
58862602,2023-09-15T14:54:55.000,,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,,,,,,In Progress,,,0 Unspecified,,Unspecified,996452,203912,PHONE,Unspecified,Unspecified,40.7263596179574,-73.95597666437388,"{'latitude': '40.7263596179574', 'longitude': '-73.95597666437388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3+ Family Apartment Building,,,,,,,,,,,,,,
58827601,2023-09-15T14:54:54.000,2023-09-16T11:30:24.000,DSNY,Department of Sanitation,Missed Collection,Bulky Trash,,,,,,Closed,The Department of Sanitation collected the requested items.,2023-09-16T05:14:10.000,0 Unspecified,,Unspecified,993404,170901,ONLINE,Unspecified,Unspecified,40.63575561663907,-73.96701832019657,"{'latitude': '40.63575561663907', 'longitude': '-73.96701832019657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,,,,,,,,,,,,,,
58827499,2023-09-15T14:54:43.000,2023-09-16T04:36:18.000,DSNY,Department of Sanitation,Dirty Condition,Trash,,,,,,Closed,The Department of Sanitation cleaned the location.,2023-09-16T04:36:24.000,0 Unspecified,,Unspecified,,205441,MOBILE,Unspecified,Unspecified,,,,Sidewalk,,,,,,,,,,,,,,
58821905,2023-09-15T14:54:39.000,2023-09-23T18:32:20.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,11434,114-05 170 STREET,170 STREET,ADDRESS,JAMAICA,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-23T00:00:00.000,12 QUEENS,4123340273,QUEENS,1045326,191122,PHONE,Unspecified,QUEENS,40.691051772028466,-73.77976166554551,"{'latitude': '40.691051772028466', 'longitude': '-73.77976166554551', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,,
58820385,2023-09-15T14:54:32.000,2023-09-15T19:59:44.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-15T19:59:49.000,0 Unspecified,,Unspecified,,205374,PHONE,Unspecified,Unspecified,,,,Street/Sidewalk,,,,,,,,,,,,,,
