unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,taxi_pick_up_location,facility_type,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction,due_date
58901234,2023-09-22T14:40:08.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10002,107 SUFFOLK STREET,SUFFOLK STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,ADDRESS,NEW YORK,SUFFOLK STREET,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-22T14:56:38.000,03 MANHATTAN,1003530054,MANHATTAN,988097,201207,MOBILE,Unspecified,MANHATTAN,40.71894262660822,-73.9861220358349,"{'latitude': '40.71894262660822', 'longitude': '-73.9861220358349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:56:38.000,,,,,,,
58893777,2023-09-22T14:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,LED Lense,,11234,,,,,FLATLANDS AVENUE,EAST 58 STREET,INTERSECTION,BROOKLYN,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-24T14:20:00.000,18 BROOKLYN,,BROOKLYN,1006339,169142,UNKNOWN,Unspecified,BROOKLYN,40.63090472430799,-73.92041954841255,"{'latitude': '40.63090472430799', 'longitude': '-73.92041954841255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-24T14:20:00.000,,N/A,,,,,
58893292,2023-09-22T14:39:56.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11201,168 CADMAN PLAZA WEST,CADMAN PLAZA WEST,MIDDAGH STREET,PINEAPPLE WALK,MIDDAGH STREET,PINEAPPLE WALK,ADDRESS,BROOKLYN,CADMAN PLAZA WEST,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T15:28:32.000,02 BROOKLYN,,BROOKLYN,986696,194136,MOBILE,Unspecified,BROOKLYN,40.69953490563778,-73.99117867990532,"{'latitude': '40.69953490563778', 'longitude': '-73.99117867990532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T15:28:29.000,,,,,,,
58900227,2023-09-22T14:39:56.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11215,239 16 STREET,16 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,16 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-22T16:45:00.000,07 BROOKLYN,3010480054,BROOKLYN,987403,181337,PHONE,Unspecified,BROOKLYN,40.66440433905379,-73.9886349248772,"{'latitude': '40.66440433905379', 'longitude': '-73.9886349248772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T16:44:56.000,,,,,,,
58895802,2023-09-22T14:39:42.000,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,10028,2 AVENUE,2 AVENUE,2 AVENUE,EAST   83 STREET,2 AVENUE,EAST   83 STREET,INTERSECTION,,,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-22T20:31:44.000,08 MANHATTAN,,MANHATTAN,997221,221970,PHONE,Unspecified,MANHATTAN,40.77592316061583,-73.95316737408258,"{'latitude': '40.77592316061583', 'longitude': '-73.95316737408258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T14:47:50.000,,,,,,,
58898414,2023-09-22T14:39:40.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,11205,270 NOSTRAND AVENUE,NOSTRAND AVENUE,DEKALB AVENUE,KOSCIUSZKO STREET,DEKALB AVENUE,KOSCIUSZKO STREET,ADDRESS,BROOKLYN,NOSTRAND AVENUE,Closed,The Department of Sanitation found an open service request already exists for the same location.,2023-09-23T12:19:26.000,03 BROOKLYN,3017780055,BROOKLYN,997652,190976,MOBILE,Unspecified,BROOKLYN,40.69085162960162,-73.95167295928725,"{'latitude': '40.69085162960162', 'longitude': '-73.95167295928725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T12:19:22.000,,,,,,,
58897834,2023-09-22T14:39:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,1365 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,CROSS BRONX EXPRESSWAY,WEST  179 STREET,CROSS BRONX EXPRESSWAY,WEST  179 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-22T14:57:34.000,12 MANHATTAN,1021620001,MANHATTAN,1002269,248153,MOBILE,Unspecified,MANHATTAN,40.84777933601725,-73.9348709650853,"{'latitude': '40.84777933601725', 'longitude': '-73.9348709650853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:57:31.000,,,,,,,
58892756,2023-09-22T14:39:23.000,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,Restaurant/Bar/Deli/Bakery,10458,4697 3 AVENUE,3 AVENUE,EAST  188 STREET,EAST  188 STREET,EAST  188 STREET,EAST  188 STREET,ADDRESS,BRONX,3 AVENUE,In Progress,The Department of Health and Mental Hygiene has received and processed your complaint. All restaurants and mobile food vendors are inspected annually. Restaurant inspection results can be found on WWW.NYC.GOV or a copy of the inspection can be requested from 311.,2023-09-25T09:53:19.000,06 BRONX,2030410038,BRONX,1014366,252140,PHONE,Unspecified,BRONX,40.85868948380672,-73.89112891393509,"{'latitude': '40.85868948380672', 'longitude': '-73.89112891393509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58901232,2023-09-22T14:39:17.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Human Feces,3+ Family Apt. Building,10021,429 EAST   73 STREET,EAST   73 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   73 STREET,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-25T10:00:51.000,08 MANHATTAN,1014680017,MANHATTAN,996796,219142,ONLINE,Unspecified,MANHATTAN,40.76816165378631,-73.95470714302509,"{'latitude': '40.76816165378631', 'longitude': '-73.95470714302509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T10:00:51.000,,,,,,,
58894441,2023-09-22T14:39:05.000,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Mobile Food Vendor,Business,11201,30 WASHINGTON STREET,WASHINGTON STREET,PLYMOUTH STREET,WATER STREET,PLYMOUTH STREET,WATER STREET,ADDRESS,BROOKLYN,WASHINGTON STREET,Closed,The Department of Consumer and Worker Protection (DCWP) finished reviewing your complaint. DCWP will contact you directly to report its status.,2023-11-05T23:04:06.000,02 BROOKLYN,3000270040,BROOKLYN,987142,195592,ONLINE,Unspecified,BROOKLYN,40.70353115007899,-73.9895695882966,"{'latitude': '40.70353115007899', 'longitude': '-73.9895695882966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-11-05T23:04:01.000,,,,,,,
58893287,2023-09-22T14:38:58.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10468,2533 GRAND AVENUE,GRAND AVENUE,WEST  190 STREET,WEST  192 STREET,WEST  190 STREET,WEST  192 STREET,ADDRESS,BRONX,GRAND AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T14:44:27.000,07 BRONX,2032140046,BRONX,1011521,254538,MOBILE,Unspecified,BRONX,40.86528051293258,-73.9014039873633,"{'latitude': '40.86528051293258', 'longitude': '-73.9014039873633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:44:28.000,,,,,,,
58895723,2023-09-22T14:38:57.000,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Noise,Street,10023,15 WEST   72 STREET,WEST   72 STREET,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   72 STREET,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-23T05:50:19.000,07 MANHATTAN,1011250024,MANHATTAN,990592,222254,ONLINE,Unspecified,MANHATTAN,40.77670990781583,-73.97710153327209,"{'latitude': '40.77670990781583', 'longitude': '-73.97710153327209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-26T14:03:11.000,,,,,,,
58892559,2023-09-22T14:38:53.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T14:52:00.000,08 QUEENS,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,40.71724956934783,-73.80343340538089,"{'latitude': '40.71724956934783', 'longitude': '-73.80343340538089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:51:58.000,,,,,,,
58898898,2023-09-22T14:38:46.000,DOB,Department of Buildings,General Construction/Plumbing,Fence - None/Inadequate,,10040,45 FAIRVIEW AVENUE,FAIRVIEW AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Buildings investigated this complaint and issued a violation.,2023-09-28T00:00:00.000,12 MANHATTAN,1021700520,MANHATTAN,1003771,251664,UNKNOWN,Unspecified,MANHATTAN,40.85741279181908,-73.92943181839,"{'latitude': '40.85741279181908', 'longitude': '-73.92943181839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-28T00:00:00.000,,,,,,,
58896165,2023-09-22T14:38:44.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11375,76-33 AUSTIN STREET,AUSTIN STREET,76 ROAD,76 DRIVE,76 ROAD,76 DRIVE,ADDRESS,FOREST HILLS,AUSTIN STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T14:48:09.000,06 QUEENS,4033410060,QUEENS,1029579,200008,PHONE,Unspecified,QUEENS,40.715536372692426,-73.83648493593336,"{'latitude': '40.715536372692426', 'longitude': '-73.83648493593336', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:48:04.000,,,,,,,
58894253,2023-09-22T14:38:42.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Street,11223,2133 EAST    3 STREET,EAST    3 STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,EAST    3 STREET,In Progress,,,15 BROOKLYN,3071060010,BROOKLYN,992904,157236,PHONE,Unspecified,BROOKLYN,40.59824853025836,-73.96883732531788,"{'latitude': '40.59824853025836', 'longitude': '-73.96883732531788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58892251,2023-09-22T14:38:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10001,366 WEST   31 STREET,WEST   31 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   31 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T14:49:24.000,04 MANHATTAN,1007540078,MANHATTAN,985189,212897,ONLINE,Unspecified,MANHATTAN,40.75102958116396,-73.99661094746352,"{'latitude': '40.75102958116396', 'longitude': '-73.99661094746352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:49:20.000,,,,,,,
58902306,2023-09-22T14:38:35.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11223,2008 EAST    3 STREET,EAST    3 STREET,AVENUE S,AVENUE T,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,EAST    3 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-23T00:22:59.000,15 BROOKLYN,3071050160,BROOKLYN,992745,158296,UNKNOWN,Unspecified,BROOKLYN,40.601158169214564,-73.96940854429154,"{'latitude': '40.601158169214564', 'longitude': '-73.96940854429154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T00:22:53.000,,,,,,,
58897853,2023-09-22T14:38:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10025,315 WEST   94 STREET,WEST   94 STREET,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST   94 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-22T15:53:20.000,07 MANHATTAN,1012530013,MANHATTAN,991140,228687,MOBILE,Unspecified,MANHATTAN,40.79436636526294,-73.9751163229012,"{'latitude': '40.79436636526294', 'longitude': '-73.9751163229012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T15:53:14.000,,,,,,,
58897579,2023-09-22T14:38:06.000,DOT,Department of Transportation,Street Condition,Pothole,,10455,WESTCHESTER AVENUE,WESTCHESTER AVENUE,EAST  156 STREET,TINTON AVENUE,,,BLOCKFACE,BRONX,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-22T14:38:06.000,01 BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,2023-09-22T14:38:06.000,,N/A,,,,,
58893135,2023-09-22T14:38:00.000,DEP,Department of Environmental Protection,Asbestos,Asbestos Complaint (B1),,11209,652 74 STREET,74 STREET,STEWART AVE,7 AVE,,,ADDRESS,BROOKLYN,,Closed,The Department of Environmental Protection (DEP) found asbestos during the inspection. DEP issued a violation.,2023-09-25T08:10:00.000,10 BROOKLYN,3059320029,BROOKLYN,979062,168101,ONLINE,Unspecified,BROOKLYN,40.62807342017424,-74.01869010884919,"{'latitude': '40.62807342017424', 'longitude': '-74.01869010884919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-25T08:10:00.000,,N/A,,,,,
58897305,2023-09-22T14:38:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10303,48 HOLLAND AVENUE,HOLLAND AVENUE,RICHMOND TER,BENJAMIN PL,,,ADDRESS,STATEN ISLAND,,Closed,The Department of Environmental Protection investigated this complaint and shut the running hydrant.,2023-09-23T09:40:00.000,01 STATEN ISLAND,5013180115,STATEN ISLAND,936719,172109,ONLINE,Unspecified,STATEN ISLAND,40.63894851538678,-74.17126154624623,"{'latitude': '40.63894851538678', 'longitude': '-74.17126154624623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T09:40:00.000,,,,,,,
58900002,2023-09-22T14:37:42.000,DSNY,Department of Sanitation,Missed Collection,Trash and Bulky Trash,Street,11420,119-36 130 STREET,130 STREET,GOTHAM ROAD,CEDRIC ROAD,GOTHAM ROAD,CEDRIC ROAD,ADDRESS,SOUTH OZONE PARK,130 STREET,Closed,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,2023-09-23T09:21:04.000,10 QUEENS,4117510025,QUEENS,1037400,184846,ONLINE,Unspecified,QUEENS,40.67387676969598,-73.80839200272655,"{'latitude': '40.67387676969598', 'longitude': '-73.80839200272655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-23T09:21:07.000,,,,,,,
58899488,2023-09-22T14:37:37.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,159-06 UNION TURNPIKE,UNION TURNPIKE,159 STREET,160 STREET,159 STREET,160 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T14:52:29.000,08 QUEENS,4068540028,QUEENS,1037538,201770,ONLINE,Unspecified,QUEENS,40.720328269590894,-73.80776061338688,"{'latitude': '40.720328269590894', 'longitude': '-73.80776061338688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:52:24.000,,,,,,,
58900887,2023-09-22T14:37:33.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10470,4831 WHITE PLAINS ROAD,WHITE PLAINS ROAD,,,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-22T00:00:00.000,12 BRONX,2051100001,BRONX,1026045,269624,PHONE,Unspecified,BRONX,40.906629972442616,-73.84879962556552,"{'latitude': '40.906629972442616', 'longitude': '-73.84879962556552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58895292,2023-09-22T14:37:25.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11366,159-06 UNION TURNPIKE,UNION TURNPIKE,159 STREET,160 STREET,159 STREET,160 STREET,ADDRESS,FRESH MEADOWS,UNION TURNPIKE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-22T14:52:59.000,08 QUEENS,4068540028,QUEENS,1037538,201770,ONLINE,Unspecified,QUEENS,40.720328269590894,-73.80776061338688,"{'latitude': '40.720328269590894', 'longitude': '-73.80776061338688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-22T14:52:55.000,,,,,,,
58895109,2023-09-22T14:37:18.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11216,1432 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-22T00:00:00.000,08 BROOKLYN,3012310047,BROOKLYN,997064,184912,PHONE,Unspecified,BROOKLYN,40.67420820328992,-73.95380479333302,"{'latitude': '40.67420820328992', 'longitude': '-73.95380479333302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
