unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,due_date,taxi_pick_up_location,taxi_company_borough,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
58975818,2023-09-30T07:11:20.000,2023-09-30T08:31:49.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466,4379 DEREIMER AVENUE,DEREIMER AVENUE,PITMAN AVENUE,NEREID AVENUE,PITMAN AVENUE,NEREID AVENUE,ADDRESS,BRONX,DE REIMER AVENUE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T08:31:56.000,12 BRONX,2050570042,BRONX,1027137,266738,PHONE,Unspecified,BRONX,40.89870360367062,-73.84486763180398,"{'latitude': '40.89870360367062', 'longitude': '-73.84486763180398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975709,2023-09-30T07:11:17.000,2023-09-30T08:32:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11209,128 MARINE AVENUE,MARINE AVENUE,95 STREET,96 STREET,95 STREET,96 STREET,ADDRESS,BROOKLYN,MARINE AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T08:32:11.000,10 BROOKLYN,3061200029,BROOKLYN,974267,164101,ONLINE,Unspecified,BROOKLYN,40.61709015088989,-74.0359584926713,"{'latitude': '40.61709015088989', 'longitude': '-74.0359584926713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58973164,2023-09-30T07:11:00.000,2023-10-05T12:20:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11216,395 NOSTRAND AVENUE,NOSTRAND AVENUE,MADISON ST,PUTNAM AVE,,,ADDRESS,BROOKLYN,,Closed,,2023-10-05T12:20:00.000,03 BROOKLYN,3018230003,BROOKLYN,998024,188568,ONLINE,Unspecified,BROOKLYN,40.68424165181499,-73.95033646636497,"{'latitude': '40.68424165181499', 'longitude': '-73.95033646636497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58971640,2023-09-30T07:10:27.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11379,75-35 FURMANVILLE AVENUE,FURMANVILLE AVENUE,75 PLACE,77 STREET,75 PLACE,77 STREET,ADDRESS,MIDDLE VILLAGE,FURMANVILLE AVENUE,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-30T10:50:55.000,05 QUEENS,4030010034,QUEENS,1017835,200532,MOBILE,Unspecified,QUEENS,40.71702700222132,-73.87884632777593,"{'latitude': '40.71702700222132', 'longitude': '-73.87884632777593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976926,2023-09-30T07:10:11.000,2023-09-30T07:49:23.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10456,1005 BOSTON ROAD,BOSTON ROAD,EAST  164 STREET,EAST  165 STREET,EAST  164 STREET,EAST  165 STREET,ADDRESS,BRONX,BOSTON ROAD,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-30T07:49:26.000,03 BRONX,2026070095,BRONX,1009904,240080,ONLINE,Unspecified,BRONX,40.82560241973484,-73.9073054240952,"{'latitude': '40.82560241973484', 'longitude': '-73.9073054240952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976999,2023-09-30T07:10:11.000,2023-09-30T08:50:36.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10305,75 HYLAN BOULEVARD,HYLAN BOULEVARD,EDGEWATER STREET,BAY STREET,EDGEWATER STREET,BAY STREET,ADDRESS,STATEN ISLAND,HYLAN BOULEVARD,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T08:50:38.000,01 STATEN ISLAND,5028290104,STATEN ISLAND,966113,163165,ONLINE,Unspecified,STATEN ISLAND,40.61450808588966,-74.06532645469015,"{'latitude': '40.61450808588966', 'longitude': '-74.06532645469015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58976699,2023-09-30T07:09:51.000,2023-09-30T08:38:53.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11373,52-02 92 STREET,92 STREET,52 AVENUE,53 AVENUE,52 AVENUE,53 AVENUE,ADDRESS,ELMHURST,92 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T08:38:57.000,04 QUEENS,4018540031,QUEENS,1019952,208640,ONLINE,Unspecified,QUEENS,40.7392731705058,-73.87116650937384,"{'latitude': '40.7392731705058', 'longitude': '-73.87116650937384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972221,2023-09-30T07:09:48.000,2023-09-30T07:32:14.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11210,665 EAST   31 STREET,EAST   31 STREET,FARRAGUT ROAD,GLENWOOD ROAD,FARRAGUT ROAD,GLENWOOD ROAD,ADDRESS,BROOKLYN,EAST   31 STREET,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-30T07:32:20.000,17 BROOKLYN,3050060015,BROOKLYN,998991,170611,PHONE,Unspecified,BROOKLYN,40.634952092540665,-73.94688910790516,"{'latitude': '40.634952092540665', 'longitude': '-73.94688910790516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58974968,2023-09-30T07:09:11.000,2023-09-30T07:52:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11204,370 AVENUE P,AVENUE P,DAHILL ROAD,65 STREET,DAHILL ROAD,65 STREET,ADDRESS,BROOKLYN,AVENUE P,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T07:52:05.000,11 BROOKLYN,3066320001,BROOKLYN,991497,161046,ONLINE,Unspecified,BROOKLYN,40.60870746639459,-73.97389978245296,"{'latitude': '40.60870746639459', 'longitude': '-73.97389978245296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972261,2023-09-30T07:09:00.000,2023-09-30T09:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10031,,,,,RIVERSIDE DRIVE,WEST 135 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T09:05:00.000,09 MANHATTAN,,MANHATTAN,996007,238445,UNKNOWN,Unspecified,MANHATTAN,40.821144239164035,-73.95752175267613,"{'latitude': '40.821144239164035', 'longitude': '-73.95752175267613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58971525,2023-09-30T07:08:45.000,2023-10-05T08:56:41.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11364,64-65 223 PLACE,223 PLACE,,,,,ADDRESS,OAKLAND GARDENS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,11 QUEENS,4076580002,QUEENS,1052371,211555,ONLINE,Unspecified,QUEENS,40.74708379837727,-73.75415092957569,"{'latitude': '40.74708379837727', 'longitude': '-73.75415092957569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975133,2023-09-30T07:08:45.000,2023-10-05T08:56:41.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11364,64-65 223 PLACE,223 PLACE,,,,,ADDRESS,OAKLAND GARDENS,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,11 QUEENS,4076580002,QUEENS,1052371,211555,ONLINE,Unspecified,QUEENS,40.74708379837727,-73.75415092957569,"{'latitude': '40.74708379837727', 'longitude': '-73.75415092957569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58971131,2023-09-30T07:08:15.000,2023-09-30T07:15:43.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10456,1385 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,WASHINGTON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T07:15:48.000,03 BRONX,2029010001,BRONX,1010561,243449,ONLINE,Unspecified,BRONX,40.8348474210791,-73.90491830085918,"{'latitude': '40.8348474210791', 'longitude': '-73.90491830085918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975808,2023-09-30T07:08:02.000,2023-09-30T10:31:46.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,121 DOSCHER STREET,DOSCHER STREET,BELMONT AVENUE,SUTTER AVENUE,BELMONT AVENUE,SUTTER AVENUE,ADDRESS,BROOKLYN,DOSCHER STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-30T10:31:48.000,05 BROOKLYN,3042490073,BROOKLYN,1019673,184799,MOBILE,Unspecified,BROOKLYN,40.67383644695621,-73.87229872106256,"{'latitude': '40.67383644695621', 'longitude': '-73.87229872106256', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58977035,2023-09-30T07:08:00.000,2023-09-30T09:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10011,,,,,GREENWICH AVENUE,WEST 11 STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T09:10:00.000,02 MANHATTAN,,MANHATTAN,983947,207625,UNKNOWN,Unspecified,MANHATTAN,40.73655930330174,-74.0010933545357,"{'latitude': '40.73655930330174', 'longitude': '-74.0010933545357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58972077,2023-09-30T07:08:00.000,2023-09-30T08:39:32.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11373,51-19 92 STREET,92 STREET,51 AVENUE,52 AVENUE,51 AVENUE,52 AVENUE,ADDRESS,ELMHURST,92 STREET,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T08:39:37.000,04 QUEENS,4018670065,QUEENS,1019892,208863,ONLINE,Unspecified,QUEENS,40.739885491490455,-73.87138184225613,"{'latitude': '40.739885491490455', 'longitude': '-73.87138184225613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975585,2023-09-30T07:08:00.000,2023-10-03T06:03:00.000,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10035,213 EAST  120 STREET,EAST  120 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,Closed,The Department of Environmental Protection researched this complaint and determined that it could be closed.,2023-10-03T06:03:00.000,11 MANHATTAN,1017850007,MANHATTAN,1001523,230853,ONLINE,Unspecified,MANHATTAN,40.80029724941771,-73.93761188963119,"{'latitude': '40.80029724941771', 'longitude': '-73.93761188963119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58974568,2023-09-30T07:07:51.000,2023-09-30T07:07:51.000,DOB,Department of Buildings,Plumbing,Failure To Retain Water/Improper Drainage- (LL103/89),,11229,2 IVAN COURT,IVAN COURT,,,,,ADDRESS,BROOKLYN,,Open,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2023-09-30T00:00:00.000,15 BROOKLYN,3088561528,BROOKLYN,1005460,152983,UNKNOWN,Unspecified,BROOKLYN,40.5865537481691,-73.92363708653201,"{'latitude': '40.5865537481691', 'longitude': '-73.92363708653201', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58969691,2023-09-30T07:07:29.000,2023-09-30T07:33:39.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11232,705 41 STREET,41 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,41 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-30T07:33:44.000,07 BROOKLYN,3009190001,BROOKLYN,984177,175089,MOBILE,Unspecified,BROOKLYN,40.64725550811075,-74.00026306287403,"{'latitude': '40.64725550811075', 'longitude': '-74.00026306287403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58977195,2023-09-30T07:07:15.000,2023-09-30T07:32:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10037,2155 MADISON AVENUE,MADISON AVENUE,EAST  132 STREET,EAST  135 STREET,EAST  132 STREET,EAST  135 STREET,ADDRESS,NEW YORK,MADISON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-30T07:32:06.000,11 MANHATTAN,1017570020,MANHATTAN,1001931,235089,ONLINE,Unspecified,MANHATTAN,40.81192309131884,-73.93612708437672,"{'latitude': '40.81192309131884', 'longitude': '-73.93612708437672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58975868,2023-09-30T07:07:00.000,2023-09-30T08:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10038,,,,,GOLD STREET,FRANKFORT STREET,INTERSECTION,MANHATTAN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-30T08:25:00.000,01 MANHATTAN,,MANHATTAN,983248,198316,UNKNOWN,Unspecified,MANHATTAN,40.71100830237145,-74.0036142617108,"{'latitude': '40.71100830237145', 'longitude': '-74.0036142617108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",N/A,,,,,,,
58972473,2023-09-30T07:06:40.000,2023-09-30T07:48:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2550 MARION AVENUE,MARION AVENUE,EAST FORDHAM ROAD,DOROTHEA PLACE,EAST FORDHAM ROAD,DOROTHEA PLACE,ADDRESS,BRONX,MARION AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-30T07:48:40.000,07 BRONX,2032750011,BRONX,1013985,253495,ONLINE,Unspecified,BRONX,40.86240983968432,-73.89250023829055,"{'latitude': '40.86240983968432', 'longitude': '-73.89250023829055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58977496,2023-09-30T07:06:24.000,2023-10-05T19:42:35.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11223,1628 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,15 BROOKLYN,3066370019,BROOKLYN,993247,161116,ONLINE,Unspecified,BROOKLYN,40.60889799802224,-73.96759702920683,"{'latitude': '40.60889799802224', 'longitude': '-73.96759702920683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58971389,2023-09-30T07:06:24.000,2023-10-05T19:42:35.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11223,1628 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,15 BROOKLYN,3066370019,BROOKLYN,993247,161116,ONLINE,Unspecified,BROOKLYN,40.60889799802224,-73.96759702920683,"{'latitude': '40.60889799802224', 'longitude': '-73.96759702920683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58977497,2023-09-30T07:06:24.000,2023-10-08T16:26:41.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,11223,1628 OCEAN PARKWAY,OCEAN PARKWAY,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,15 BROOKLYN,3066370019,BROOKLYN,993247,161116,ONLINE,Unspecified,BROOKLYN,40.60889799802224,-73.96759702920683,"{'latitude': '40.60889799802224', 'longitude': '-73.96759702920683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59445896,2023-09-30T07:06:20.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11364,64-65 223 PLACE,223 PLACE,64 AVENUE,65 AVENUE,64 AVENUE,65 AVENUE,ADDRESS,OAKLAND GARDENS,223 PLACE,Closed,,2023-10-05T00:00:00.000,11 QUEENS,4076580002,QUEENS,1052371,211555,ONLINE,Unspecified,QUEENS,40.74708379837727,-73.75415092957569,"{'latitude': '40.74708379837727', 'longitude': '-73.75415092957569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
59442477,2023-09-30T07:06:19.000,2023-10-05T00:00:00.000,HPD,Department of Housing Preservation and Development,Water Leak,Damp Spot,Apartment,11364,64-65 223 PLACE,223 PLACE,64 AVENUE,65 AVENUE,64 AVENUE,65 AVENUE,ADDRESS,OAKLAND GARDENS,223 PLACE,Closed,,2023-10-05T00:00:00.000,11 QUEENS,4076580002,QUEENS,1052371,211555,ONLINE,Unspecified,QUEENS,40.74708379837727,-73.75415092957569,"{'latitude': '40.74708379837727', 'longitude': '-73.75415092957569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58972156,2023-09-30T07:06:03.000,2023-09-30T08:39:07.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11373,52-20 92 STREET,92 STREET,52 AVENUE,53 AVENUE,52 AVENUE,53 AVENUE,ADDRESS,ELMHURST,92 STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-30T08:39:12.000,04 QUEENS,4018540041,QUEENS,1019961,208608,ONLINE,Unspecified,QUEENS,40.73918530220479,-73.87113420208536,"{'latitude': '40.73918530220479', 'longitude': '-73.87113420208536', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
