unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location
58801109,2023-09-13T06:53:02.000,2023-09-13T07:20:07.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10011,400 6 AVENUE,6 AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,GREENWICH AVENUE,CHRISTOPHER STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-13T07:20:11.000,02 MANHATTAN,1005720001,MANHATTAN,984391,206578,MOBILE,Unspecified,MANHATTAN,40.733685550509804,-73.99949123319853,"{'latitude': '40.733685550509804', 'longitude': '-73.99949123319853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58806309,2023-09-13T06:53:02.000,2023-09-17T13:57:28.000,DHS,Department of Homeless Services,Encampment,N/A,Store/Commercial,10011,400 6 AVENUE,6 AVENUE,GREENWICH AVENUE,CHRISTOPHER STREET,GREENWICH AVENUE,CHRISTOPHER STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,Closed,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,2023-09-17T13:57:32.000,02 MANHATTAN,1005720001,MANHATTAN,984391,206578,MOBILE,Unspecified,MANHATTAN,40.733685550509804,-73.99949123319853,"{'latitude': '40.733685550509804', 'longitude': '-73.99949123319853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58801382,2023-09-13T06:53:00.000,2023-09-13T09:29:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10453,,,,,SEDGEWICK AVENUE,WEST TREMONT AVENUE,INTERSECTION,BRONX,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-13T09:29:00.000,05 BRONX,,BRONX,1006864,250069,PHONE,Unspecified,BRONX,40.85302761382117,-73.91825604704165,"{'latitude': '40.85302761382117', 'longitude': '-73.91825604704165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58810325,2023-09-13T06:52:57.000,2023-09-13T12:05:06.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10018,221 WEST   37 STREET,WEST   37 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   37 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T12:05:11.000,05 MANHATTAN,1007870031,MANHATTAN,987002,213707,ONLINE,Unspecified,MANHATTAN,40.753252447698415,-73.99006710987952,"{'latitude': '40.753252447698415', 'longitude': '-73.99006710987952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58803679,2023-09-13T06:52:41.000,2023-09-13T06:57:12.000,NYPD,New York City Police Department,Encampment,N/A,Store/Commercial,10011,35 WEST    8 STREET,WEST    8 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST    8 STREET,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-13T06:57:15.000,02 MANHATTAN,1005720061,MANHATTAN,984735,206353,MOBILE,Unspecified,MANHATTAN,40.73306796866139,-73.99825000275332,"{'latitude': '40.73306796866139', 'longitude': '-73.99825000275332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58808888,2023-09-13T06:52:41.000,2023-09-13T13:50:57.000,DHS,Department of Homeless Services,Encampment,N/A,Store/Commercial,10011,35 WEST    8 STREET,WEST    8 STREET,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST    8 STREET,Closed,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",2023-09-13T13:51:00.000,02 MANHATTAN,1005720061,MANHATTAN,984735,206353,MOBILE,Unspecified,MANHATTAN,40.73306796866139,-73.99825000275332,"{'latitude': '40.73306796866139', 'longitude': '-73.99825000275332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58801442,2023-09-13T06:52:35.000,2023-09-13T07:21:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10034,77 COOPER STREET,COOPER STREET,WEST  204 STREET,WEST  207 STREET,WEST  204 STREET,WEST  207 STREET,ADDRESS,NEW YORK,COOPER STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T07:21:28.000,12 MANHATTAN,1022410014,MANHATTAN,1005738,255624,MOBILE,Unspecified,MANHATTAN,40.86827722290935,-73.9223084439249,"{'latitude': '40.86827722290935', 'longitude': '-73.9223084439249', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58803622,2023-09-13T06:52:25.000,2023-09-15T16:04:50.000,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",Street,10030,224 WEST  141 STREET,WEST  141 STREET,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,WEST  141 STREET,Closed,The Department of Transportation has completed the request or corrected the condition.,2023-09-15T16:04:53.000,10 MANHATTAN,1020260051,MANHATTAN,1000331,237847,MOBILE,Unspecified,MANHATTAN,40.81949608469388,-73.94190050178308,"{'latitude': '40.81949608469388', 'longitude': '-73.94190050178308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58801478,2023-09-13T06:52:24.000,2023-09-13T07:32:49.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11217,339 PACIFIC STREET,PACIFIC STREET,HOYT STREET,BOND STREET,HOYT STREET,BOND STREET,ADDRESS,BROOKLYN,PACIFIC STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T07:32:53.000,02 BROOKLYN,3001830001,BROOKLYN,987873,189553,MOBILE,Unspecified,BROOKLYN,40.68695522730072,-73.98693638045087,"{'latitude': '40.68695522730072', 'longitude': '-73.98693638045087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58808034,2023-09-13T06:52:18.000,2023-09-13T07:43:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11203,4019 CLARENDON ROAD,CLARENDON ROAD,EAST   40 STREET,ALBANY AVENUE,EAST   40 STREET,ALBANY AVENUE,ADDRESS,BROOKLYN,CLARENDON ROAD,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T07:43:46.000,17 BROOKLYN,3049400016,BROOKLYN,1001190,173858,ONLINE,Unspecified,BROOKLYN,40.643860478449476,-73.93895809993961,"{'latitude': '40.643860478449476', 'longitude': '-73.93895809993961', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58802372,2023-09-13T06:51:49.000,,DPR,Department of Parks and Recreation,Uprooted Stump,Remove Stump,Street,11432,84-02 MIDLAND PARKWAY,MIDLAND PARKWAY,CROYDON ROAD,HENLEY ROAD,CROYDON ROAD,HENLEY ROAD,ADDRESS,JAMAICA,MIDLAND PARKWAY,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.    Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.    For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.     To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-25T13:44:14.000,08 QUEENS,4099420073,QUEENS,1043823,201203,ONLINE,Unspecified,QUEENS,40.71873190488023,-73.78509223519691,"{'latitude': '40.71873190488023', 'longitude': '-73.78509223519691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58802311,2023-09-13T06:51:33.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Park,11694,GWIRTZMAN TRIANGLE,GWIRTZMAN TRIANGLE,BEACH  144 STREET,BEACH  145 STREET,BEACH  144 STREET,BEACH  145 STREET,UNRECOGNIZED,FAR ROCKAWAY,GWIRTZMAN TRIANGLE,In Progress,,,14 QUEENS,4201519999,QUEENS,1022366,148992,MOBILE,Gwirtzman Triangle,QUEENS,40.575542681388065,-73.8627925600871,"{'latitude': '40.575542681388065', 'longitude': '-73.8627925600871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58806045,2023-09-13T06:51:25.000,2023-09-13T08:40:00.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11105,45 STREET,45 STREET,45 STREET,BERRIAN BOULEVARD,45 STREET,BERRIAN BOULEVARD,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T08:40:04.000,01 QUEENS,,QUEENS,1013543,222797,PHONE,Unspecified,QUEENS,40.77815403516182,-73.89423218413165,"{'latitude': '40.77815403516182', 'longitude': '-73.89423218413165', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58801208,2023-09-13T06:50:47.000,2023-09-13T12:04:25.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10018,148 WEST   37 STREET,WEST   37 STREET,BROADWAY,7 AVENUE,BROADWAY,7 AVENUE,ADDRESS,NEW YORK,WEST   37 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-13T12:04:31.000,05 MANHATTAN,1008120069,MANHATTAN,987509,213420,ONLINE,Unspecified,MANHATTAN,40.75246453311435,-73.98823731611724,"{'latitude': '40.75246453311435', 'longitude': '-73.98823731611724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58807809,2023-09-13T06:50:40.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Pet/Animal,Senior Center,10023,305 WEST END AVENUE,WEST END AVENUE,WEST   74 STREET,WEST   75 STREET,WEST   74 STREET,WEST   75 STREET,ADDRESS,NEW YORK,WEST END AVENUE,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-13T09:44:46.000,07 MANHATTAN,1011840077,MANHATTAN,988855,223944,ONLINE,Unspecified,MANHATTAN,40.78134958700598,-73.98337199837907,"{'latitude': '40.78134958700598', 'longitude': '-73.98337199837907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58805630,2023-09-13T06:50:23.000,2023-09-13T07:19:34.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10463,3036 JOHNSON AVENUE,JOHNSON AVENUE,WEST  230 STREET,WEST  231 STREET,WEST  230 STREET,WEST  231 STREET,ADDRESS,BRONX,JOHNSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T07:19:38.000,08 BRONX,2057380374,BRONX,1008796,260492,ONLINE,Ewen Park,BRONX,40.88163040262322,-73.9112341757852,"{'latitude': '40.88163040262322', 'longitude': '-73.9112341757852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58801631,2023-09-13T06:50:03.000,2023-09-13T10:34:31.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11421,89-46 92 STREET,92 STREET,89 AVENUE,91 AVENUE,89 AVENUE,91 AVENUE,ADDRESS,WOODHAVEN,92 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T10:34:37.000,09 QUEENS,4089730029,QUEENS,1025281,190934,PHONE,Unspecified,QUEENS,40.69065138577879,-73.85204434452415,"{'latitude': '40.69065138577879', 'longitude': '-73.85204434452415', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58805276,2023-09-13T06:50:00.000,2023-09-20T18:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11211,687 DRIGGS AVENUE,DRIGGS AVENUE,N 1 ST,GRAND ST,,,ADDRESS,BROOKLYN,,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-20T18:00:00.000,01 BROOKLYN,3023827502,BROOKLYN,995440,199421,ONLINE,Unspecified,BROOKLYN,40.714034244496986,-73.95963530336977,"{'latitude': '40.714034244496986', 'longitude': '-73.95963530336977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,N/A,,
58806052,2023-09-13T06:50:00.000,2023-09-13T08:39:19.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11105,18-01 45 STREET,45 STREET,BERRIAN BOULEVARD,19 AVENUE,BERRIAN BOULEVARD,19 AVENUE,ADDRESS,ASTORIA,45 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-13T08:39:24.000,80 QUEENS,4007770001,QUEENS,1013448,222691,MOBILE,Unspecified,QUEENS,40.77786340764995,-73.89457565956351,"{'latitude': '40.77786340764995', 'longitude': '-73.89457565956351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58800142,2023-09-13T06:49:09.000,2023-09-13T08:05:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10466,4329 MATILDA AVENUE,MATILDA AVENUE,EAST  236 STREET,EAST  237 STREET,EAST  236 STREET,EAST  237 STREET,ADDRESS,BRONX,MATILDA AVENUE,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T08:05:30.000,12 BRONX,2050370011,BRONX,1023617,266160,PHONE,Unspecified,BRONX,40.897133588254775,-73.85760367515051,"{'latitude': '40.897133588254775', 'longitude': '-73.85760367515051', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58803793,2023-09-13T06:48:45.000,2023-09-14T04:37:29.000,DSNY,Department of Sanitation,Obstruction,Trash or Recycling,Sidewalk,10003,81 ST MARKS PLACE,ST MARKS PLACE,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,ST MARKS PLACE,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-14T04:37:36.000,03 MANHATTAN,1004500033,MANHATTAN,988208,204428,ONLINE,Unspecified,MANHATTAN,40.7277834426299,-73.98571971162497,"{'latitude': '40.7277834426299', 'longitude': '-73.98571971162497', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58801461,2023-09-13T06:48:28.000,2023-09-13T07:09:25.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11235,2935 OCEAN PARKWAY,OCEAN PARKWAY,NEPTUNE AVENUE,OCEAN VIEW AVENUE,NEPTUNE AVENUE,OCEAN VIEW AVENUE,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T07:09:29.000,13 BROOKLYN,3086610078,BROOKLYN,993193,150380,ONLINE,Unspecified,BROOKLYN,40.57942989367945,-73.96780572262102,"{'latitude': '40.57942989367945', 'longitude': '-73.96780572262102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58800296,2023-09-13T06:47:13.000,2023-09-13T08:15:56.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11223,2477 WEST    3 STREET,WEST    3 STREET,BOUCK COURT,AVENUE Y,BOUCK COURT,AVENUE Y,ADDRESS,BROOKLYN,WEST    3 STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-13T08:16:04.000,15 BROOKLYN,3071930045,BROOKLYN,991842,153686,ONLINE,Unspecified,BROOKLYN,40.588505467176226,-73.97266552952546,"{'latitude': '40.588505467176226', 'longitude': '-73.97266552952546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58807593,2023-09-13T06:47:12.000,2023-09-13T08:29:20.000,NYPD,New York City Police Department,Panhandling,N/A,Subway,,,,,,,,,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T08:29:24.000,Unspecified BRONX,,BRONX,1012689,255442,MOBILE,Unspecified,BRONX,40.867758030922644,-73.89717734874077,"{'latitude': '40.867758030922644', 'longitude': '-73.89717734874077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,,Mezzanine,,,
58802902,2023-09-13T06:46:55.000,2023-09-13T08:14:30.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11101,48-40 34 STREET,34 STREET,48 AVENUE,HUNTERS POINT AVENUE,48 AVENUE,HUNTERS POINT AVENUE,ADDRESS,LONG ISLAND CITY,34 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-13T08:14:35.000,02 QUEENS,4002550016,QUEENS,1003201,209001,PHONE,Unspecified,QUEENS,40.74031578309676,-73.93161276525672,"{'latitude': '40.74031578309676', 'longitude': '-73.93161276525672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
58806440,2023-09-13T06:46:19.000,2023-09-13T08:03:49.000,DSNY,Department of Sanitation,Vendor Enforcement,Non-Food Vendor,Street,10458,EAST FORDHAM ROAD,EAST FORDHAM ROAD,EAST FORDHAM ROAD,GRAND CONCOURSE,EAST FORDHAM ROAD,GRAND CONCOURSE,INTERSECTION,,,Closed,N/A,2023-09-13T08:03:54.000,05 BRONX,,BRONX,1012701,253506,PHONE,Unspecified,BRONX,40.862444262870824,-73.89714218131373,"{'latitude': '40.862444262870824', 'longitude': '-73.89714218131373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,
