unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,intersection_street_1,intersection_street_2,cross_street_1,cross_street_2,landmark,bridge_highway_name,bridge_highway_direction,bridge_highway_segment,road_ramp,taxi_pick_up_location,taxi_company_borough,due_date,vehicle_type
58793260,2023-09-12T10:41:52.000,2023-09-13T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,11234,1117 EAST   72 STREET,EAST   72 STREET,ADDRESS,BROOKLYN,N/A,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-13T00:00:00.000,18 BROOKLYN,3083507501,BROOKLYN,1007550,167750,UNKNOWN,Unspecified,BROOKLYN,40.627080876939,-73.91606146428651,"{'latitude': '40.627080876939', 'longitude': '-73.91606146428651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58796950,2023-09-12T10:41:45.000,2023-09-12T11:00:33.000,DHS,Department of Homeless Services,Homeless Person Assistance,,11201,105 COURT STREET,COURT STREET,ADDRESS,BROOKLYN,,Closed,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",2023-09-12T11:00:33.000,02 BROOKLYN,3002710023,BROOKLYN,986517,190951,MOBILE,Unspecified,BROOKLYN,40.690792867201694,-73.99182530224263,"{'latitude': '40.690792867201694', 'longitude': '-73.99182530224263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,SCHERMERHORN STREET,STATE STREET,SCHERMERHORN STREET,STATE STREET,COURT STREET,,,,,,,,
58796927,2023-09-12T10:41:40.000,2023-09-12T11:18:26.000,NYPD,New York City Police Department,Encampment,N/A,10009,424 EAST   14 STREET,EAST   14 STREET,ADDRESS,NEW YORK,,Closed,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2023-09-12T11:18:31.000,03 MANHATTAN,1004410019,MANHATTAN,989410,205553,ONLINE,Unspecified,MANHATTAN,40.730870673147855,-73.98138208638649,"{'latitude': '40.730870673147855', 'longitude': '-73.98138208638649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,EAST   14 STREET,,,,,,,,
58791232,2023-09-12T10:41:40.000,,DHS,Department of Homeless Services,Homeless Person Assistance,,10009,424 EAST   14 STREET,EAST   14 STREET,ADDRESS,NEW YORK,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-12T18:30:10.000,03 MANHATTAN,1004410019,MANHATTAN,989410,205553,ONLINE,Unspecified,MANHATTAN,40.730870673147855,-73.98138208638649,"{'latitude': '40.730870673147855', 'longitude': '-73.98138208638649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,EAST   14 STREET,,,,,,,,
58789885,2023-09-12T10:41:26.000,2023-09-12T12:52:13.000,DSNY,Department of Sanitation,Obstruction,Merchandise,11354,40-33 MAIN STREET,MAIN STREET,ADDRESS,FLUSHING,,Closed,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-09-12T12:52:17.000,07 QUEENS,4050190001,QUEENS,1031435,215723,ONLINE,Unspecified,QUEENS,40.75866037476562,-73.82967959050642,"{'latitude': '40.75866037476562', 'longitude': '-73.82967959050642', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,LIRR PORT WASHINGTON LINE,41 AVENUE,LIRR PORT WASHINGTON LINE,41 AVENUE,MAIN STREET,,,,,,,,
58792649,2023-09-12T10:41:26.000,2023-09-12T11:13:20.000,NYPD,New York City Police Department,Encampment,N/A,11216,15 HERKIMER PLACE,HERKIMER PLACE,ADDRESS,BROOKLYN,,Closed,The Police Department visited the location and no Encampment was found.,2023-09-12T11:13:23.000,03 BROOKLYN,3018650084,BROOKLYN,997757,186676,ONLINE,Unspecified,BROOKLYN,40.67904895422998,-73.9513029537213,"{'latitude': '40.67904895422998', 'longitude': '-73.9513029537213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,PERRY PLACE,NOSTRAND AVENUE,PERRY PLACE,NOSTRAND AVENUE,HERKIMER PLACE,,,,,,,,
58797817,2023-09-12T10:41:18.000,2023-10-02T08:18:01.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,11225,1180 PRESIDENT STREET,PRESIDENT STREET,ADDRESS,BROOKLYN,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-02T00:00:00.000,09 BROOKLYN,3012820034,BROOKLYN,997694,182691,ONLINE,Unspecified,BROOKLYN,40.668111122093144,-73.95153803723703,"{'latitude': '40.668111122093144', 'longitude': '-73.95153803723703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58798217,2023-09-12T10:41:18.000,2023-10-25T07:43:02.000,DOT,Department of Transportation,Curb Condition,Defacement,11106,33-44 9 STREET,9 STREET,ADDRESS,ASTORIA,,Closed,The Department of Transportation inspected the condition you reported and issued a notice to the responsible party to correct the condition.,2023-10-25T07:43:08.000,01 QUEENS,4003210036,QUEENS,1001171,218376,ONLINE,Unspecified,QUEENS,40.766051891287646,-73.93891469925892,"{'latitude': '40.766051891287646', 'longitude': '-73.93891469925892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Curb,33 ROAD,34 AVENUE,33 ROAD,34 AVENUE,9 STREET,,,,,,,,
58797810,2023-09-12T10:41:18.000,2023-10-02T08:18:02.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,11225,1180 PRESIDENT STREET,PRESIDENT STREET,ADDRESS,BROOKLYN,,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,09 BROOKLYN,3012820034,BROOKLYN,997694,182691,ONLINE,Unspecified,BROOKLYN,40.668111122093144,-73.95153803723703,"{'latitude': '40.668111122093144', 'longitude': '-73.95153803723703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58795261,2023-09-12T10:41:13.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,10011,336 WEST   22 STREET,WEST   22 STREET,ADDRESS,NEW YORK,,In Progress,,,04 MANHATTAN,1007450056,MANHATTAN,984213,210740,ONLINE,Unspecified,MANHATTAN,40.74510920856421,-74.00013352907413,"{'latitude': '40.74510920856421', 'longitude': '-74.00013352907413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,WEST   22 STREET,,,,,,,,
58799215,2023-09-12T10:41:05.000,2023-09-22T07:45:47.000,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,10003,73 2 AVENUE,2 AVENUE,ADDRESS,NEW YORK,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-09-22T00:00:00.000,03 MANHATTAN,1004600040,MANHATTAN,987217,203918,PHONE,Unspecified,MANHATTAN,40.726384004749,-73.98929542046977,"{'latitude': '40.726384004749', 'longitude': '-73.98929542046977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,,,,,
58797192,2023-09-12T10:41:00.000,2023-09-13T10:51:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),10025,392 CENTRAL PARK WEST,CENTRAL PARK WEST,ADDRESS,NEW YORK,N/A,Closed,The Department of Environmental Protection (DEP) mailed you the free lead test kit you requested. The kit includes instructions for collecting a water sample and contact information for DEP's Lead Program Unit if you have any questions. Please use the included pre-paid label to mail the sample to the lab for analysis. It may take the lab up to 30 days to complete their analysis and mail you the test results. This Service Request is closed and no further status will be available from 311.,2023-09-13T10:51:00.000,07 MANHATTAN,1018337503,MANHATTAN,994451,228474,ONLINE,Unspecified,MANHATTAN,40.79377853607711,-73.96315875866436,"{'latitude': '40.79377853607711', 'longitude': '-73.96315875866436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,W 97 ST,W 100 ST,,,,,,,,,
58792297,2023-09-12T10:40:46.000,2023-09-12T10:51:23.000,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,10025,207 WEST  106 STREET,WEST  106 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T10:51:28.000,07 MANHATTAN,1018780025,MANHATTAN,993572,230998,MOBILE,Unspecified,MANHATTAN,40.80070720036568,-73.96632979148279,"{'latitude': '40.80070720036568', 'longitude': '-73.96632979148279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,DUKE ELLINGTON BOULEVARD,,,,,,,,
58796848,2023-09-12T10:40:41.000,2023-09-21T10:57:30.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,10003,142 EAST   14 STREET,EAST   14 STREET,ADDRESS,NEW YORK,,Closed,"The Department of Transportation inspected the location more than six months ago and has notified the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",2023-09-21T10:57:37.000,03 MANHATTAN,1005590022,MANHATTAN,987599,206544,ONLINE,Unspecified,MANHATTAN,40.733591595963496,-73.98791590339661,"{'latitude': '40.733591595963496', 'longitude': '-73.98791590339661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,IRVING PLACE,3 AVENUE,IRVING PLACE,3 AVENUE,EAST   14 STREET,,,,,,,,
58793181,2023-09-12T10:40:41.000,2023-09-12T10:46:09.000,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,11238,EASTERN PARKWAY,EASTERN PARKWAY,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-12T10:46:13.000,08 BROOKLYN,,BROOKLYN,995908,183618,PHONE,Unspecified,BROOKLYN,40.67065806173199,-73.95797447716627,"{'latitude': '40.67065806173199', 'longitude': '-73.95797447716627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EASTERN PARKWAY,FRANKLIN AVENUE,EASTERN PARKWAY,FRANKLIN AVENUE,,,,,,,,,
58796711,2023-09-12T10:40:40.000,2023-09-12T10:40:40.000,DOHMH,Department of Health and Mental Hygiene,Standing Water,Puddle in Ground,10463,306 WEST  232 STREET,WEST  232 STREET,ADDRESS,BRONX,,Closed,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",2023-09-12T10:40:40.000,08 BRONX,2057140159,BRONX,1009853,260645,ONLINE,Unspecified,BRONX,40.882047336594425,-73.90741115929264,"{'latitude': '40.882047336594425', 'longitude': '-73.90741115929264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Construction Site,TIBBETT AVENUE,IRWIN AVENUE,TIBBETT AVENUE,IRWIN AVENUE,WEST  232 STREET,,,,,,,,
58790489,2023-09-12T10:40:30.000,2023-09-12T10:49:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11101,11-25 46 ROAD,46 ROAD,ADDRESS,LONG ISLAND CITY,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T10:49:56.000,02 QUEENS,4000550013,QUEENS,998168,210916,MOBILE,Unspecified,QUEENS,40.74558133205491,-73.94977105605933,"{'latitude': '40.74558133205491', 'longitude': '-73.94977105605933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,11 STREET,21 STREET,11 STREET,21 STREET,46 ROAD,,,,,,,,
58796658,2023-09-12T10:40:16.000,2023-09-13T07:02:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11419,124-20 LIBERTY AVENUE,LIBERTY AVENUE,ADDRESS,SOUTH RICHMOND HILL,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-13T07:02:24.000,10 QUEENS,4095780010,QUEENS,1034193,189940,PHONE,Unspecified,QUEENS,40.687877286760994,-73.81991558645119,"{'latitude': '40.687877286760994', 'longitude': '-73.81991558645119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,124 STREET,125 STREET,124 STREET,125 STREET,LIBERTY AVENUE,,,,,,,,
58793038,2023-09-12T10:40:11.000,2023-09-12T14:25:13.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11229,2214 AVENUE P,AVENUE P,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T14:25:17.000,15 BROOKLYN,3067850006,BROOKLYN,997744,161938,MOBILE,Unspecified,BROOKLYN,40.611148511863945,-73.95139930635476,"{'latitude': '40.611148511863945', 'longitude': '-73.95139930635476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,EAST   22 STREET,EAST   23 STREET,EAST   22 STREET,EAST   23 STREET,AVENUE P,,,,,,,,
58793826,2023-09-12T10:40:09.000,2023-09-21T13:58:53.000,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted Less Than 2 Years Ago,11205,162 WASHINGTON PARK,WASHINGTON PARK,ADDRESS,BROOKLYN,,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-21T13:59:01.000,02 BROOKLYN,3020727501,BROOKLYN,991549,191560,ONLINE,Unspecified,BROOKLYN,40.692461712175636,-73.9736794824985,"{'latitude': '40.692461712175636', 'longitude': '-73.9736794824985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,MYRTLE AVENUE,WILLOUGHBY AVENUE,MYRTLE AVENUE,WILLOUGHBY AVENUE,WASHINGTON PARK,,,,,,,,
58798172,2023-09-12T10:40:01.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,11217,116 6 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-14T15:30:54.000,06 BROOKLYN,3009410030,BROOKLYN,990955,186513,ONLINE,Unspecified,BROOKLYN,40.678609321764746,-73.97582649513845,"{'latitude': '40.678609321764746', 'longitude': '-73.97582649513845', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,PARK PLACE,STERLING PLACE,PARK PLACE,STERLING PLACE,6 AVENUE,,,,,,,,
58789106,2023-09-12T10:39:46.000,2023-09-12T10:41:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11226,1230 FLATBUSH AVENUE,FLATBUSH AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-12T10:41:23.000,14 BROOKLYN,3052090008,BROOKLYN,996649,172511,ONLINE,Unspecified,BROOKLYN,40.64017077448355,-73.95532369302488,"{'latitude': '40.64017077448355', 'longitude': '-73.95532369302488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,AVENUE D,NEWKIRK AVENUE,AVENUE D,NEWKIRK AVENUE,FLATBUSH AVENUE,,,,,,,,
58796205,2023-09-12T10:39:42.000,2023-09-12T10:52:01.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10455,815 EAST  152 STREET,EAST  152 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-12T10:52:05.000,01 BRONX,2026650001,BRONX,1010493,236382,ONLINE,Unspecified,BRONX,40.81545072880893,-73.90519167730031,"{'latitude': '40.81545072880893', 'longitude': '-73.90519167730031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,TINTON AVENUE,UNION AVENUE,TINTON AVENUE,UNION AVENUE,EAST  152 STREET,,,,,,,,
