unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,bridge_highway_name,bridge_highway_segment,due_date,bridge_highway_direction,road_ramp,taxi_pick_up_location
58787367,2023-09-11T19:13:25.000,2023-09-11T19:45:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11101,5-21 49 AVENUE,49 AVENUE,ADDRESS,LONG ISLAND CITY,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-11T19:45:49.000,02 QUEENS,4000310019,QUEENS,996485,210270,ONLINE,Unspecified,QUEENS,40.74381071259526,-73.95584604189942,"{'latitude': '40.74381071259526', 'longitude': '-73.95584604189942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 STREET,VERNON BOULEVARD,5 STREET,VERNON BOULEVARD,49 AVENUE,,,,,,,
58783852,2023-09-11T19:13:11.000,2023-09-12T09:03:06.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,11226,130 ST PAULS PLACE,ST PAULS PLACE,ADDRESS,BROOKLYN,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-12T09:03:06.000,14 BROOKLYN,3050790011,BROOKLYN,994639,176272,ONLINE,Unspecified,BROOKLYN,40.65049649311897,-73.96256036928409,"{'latitude': '40.65049649311897', 'longitude': '-73.96256036928409', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ST PAULS COURT,CHURCH AVENUE,ST PAULS COURT,CHURCH AVENUE,ST PAULS PLACE,,,,,,,
58788055,2023-09-11T19:12:38.000,2023-09-11T19:35:54.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10461,2055 BURR AVENUE,BURR AVENUE,ADDRESS,BRONX,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-11T19:35:59.000,10 BRONX,2042490027,BRONX,1031927,250489,ONLINE,Unspecified,BRONX,40.85408061992554,-73.82765675708487,"{'latitude': '40.85408061992554', 'longitude': '-73.82765675708487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WESTCHESTER AVENUE,EAST  196 STREET,WESTCHESTER AVENUE,EAST  196 STREET,BURR AVENUE,,,,,,,
58783515,2023-09-11T19:12:37.000,2023-09-21T14:28:20.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10031,521 WEST  150 STREET,WEST  150 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,09 MANHATTAN,1020820120,MANHATTAN,999130,241237,PHONE,Unspecified,MANHATTAN,40.828802775516316,-73.94623210959077,"{'latitude': '40.828802775516316', 'longitude': '-73.94623210959077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58782291,2023-09-11T19:12:37.000,2023-09-21T14:28:20.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10031,521 WEST  150 STREET,WEST  150 STREET,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-21T00:00:00.000,09 MANHATTAN,1020820120,MANHATTAN,999130,241237,PHONE,Unspecified,MANHATTAN,40.828802775516316,-73.94623210959077,"{'latitude': '40.828802775516316', 'longitude': '-73.94623210959077', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58785089,2023-09-11T19:12:31.000,2023-09-24T10:27:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10467,277 EAST  207 STREET,EAST  207 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,07 BRONX,2033430042,BRONX,1018146,258298,PHONE,Unspecified,BRONX,40.875577600258325,-73.87743286302903,"{'latitude': '40.875577600258325', 'longitude': '-73.87743286302903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58782174,2023-09-11T19:12:31.000,2023-09-24T10:27:52.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10467,277 EAST  207 STREET,EAST  207 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,07 BRONX,2033430042,BRONX,1018146,258298,PHONE,Unspecified,BRONX,40.875577600258325,-73.87743286302903,"{'latitude': '40.875577600258325', 'longitude': '-73.87743286302903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58778002,2023-09-11T19:12:31.000,2023-09-24T10:27:53.000,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,10467,277 EAST  207 STREET,EAST  207 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,07 BRONX,2033430042,BRONX,1018146,258298,PHONE,Unspecified,BRONX,40.875577600258325,-73.87743286302903,"{'latitude': '40.875577600258325', 'longitude': '-73.87743286302903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58779347,2023-09-11T19:12:31.000,2023-09-24T10:27:53.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,10467,277 EAST  207 STREET,EAST  207 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,07 BRONX,2033430042,BRONX,1018146,258298,PHONE,Unspecified,BRONX,40.875577600258325,-73.87743286302903,"{'latitude': '40.875577600258325', 'longitude': '-73.87743286302903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58780646,2023-09-11T19:12:31.000,2023-09-24T10:27:52.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10467,277 EAST  207 STREET,EAST  207 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,07 BRONX,2033430042,BRONX,1018146,258298,PHONE,Unspecified,BRONX,40.875577600258325,-73.87743286302903,"{'latitude': '40.875577600258325', 'longitude': '-73.87743286302903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58782293,2023-09-11T19:12:31.000,2023-09-24T10:27:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10467,277 EAST  207 STREET,EAST  207 STREET,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-24T00:00:00.000,07 BRONX,2033430042,BRONX,1018146,258298,PHONE,Unspecified,BRONX,40.875577600258325,-73.87743286302903,"{'latitude': '40.875577600258325', 'longitude': '-73.87743286302903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58783543,2023-09-11T19:12:19.000,2023-09-14T08:36:28.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11225,290 EMPIRE BOULEVARD,EMPIRE BOULEVARD,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-14T00:00:00.000,09 BROOKLYN,3013150018,BROOKLYN,997420,181121,PHONE,Unspecified,BROOKLYN,40.663802233360684,-73.95252879949112,"{'latitude': '40.663802233360684', 'longitude': '-73.95252879949112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58778309,2023-09-11T19:12:19.000,2023-09-12T15:08:23.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11215,433 CARROLL STREET,CARROLL STREET,ADDRESS,BROOKLYN,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-11T19:12:19.000,06 BROOKLYN,3004470059,BROOKLYN,987648,186162,MOBILE,Unspecified,BROOKLYN,40.67764779333199,-73.9877493833793,"{'latitude': '40.67764779333199', 'longitude': '-73.9877493833793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEVINS STREET,3 AVENUE,NEVINS STREET,3 AVENUE,CARROLL STREET,,,,,,,
58782214,2023-09-11T19:12:04.000,2023-09-14T14:43:39.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10452,989 OGDEN AVENUE,OGDEN AVENUE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-14T00:00:00.000,04 BRONX,2025240056,BRONX,1003730,242605,PHONE,Unspecified,BRONX,40.83254859432943,-73.92960634945808,"{'latitude': '40.83254859432943', 'longitude': '-73.92960634945808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58786569,2023-09-11T19:12:04.000,2023-09-27T19:10:40.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,10472,1337 BEACH AVENUE,BEACH AVENUE,ADDRESS,BRONX,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-27T00:00:00.000,09 BRONX,2038760058,BRONX,1021123,243214,PHONE,Unspecified,BRONX,40.834164632291376,-73.86675108600352,"{'latitude': '40.834164632291376', 'longitude': '-73.86675108600352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,
58781617,2023-09-11T19:11:47.000,2023-09-14T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,10027,1320 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-14T00:00:00.000,09 MANHATTAN,1019800001,MANHATTAN,996206,235352,UNKNOWN,Unspecified,MANHATTAN,40.81265455578647,-73.95680827240803,"{'latitude': '40.81265455578647', 'longitude': '-73.95680827240803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,N/A,,,,,,
58781034,2023-09-11T19:11:31.000,2023-09-13T07:01:30.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,10309,47 VAN WYCK AVENUE,VAN WYCK AVENUE,ADDRESS,STATEN ISLAND,Closed,NYC Parks performed the work necessary to correct the condition.,2023-09-13T07:01:34.000,03 STATEN ISLAND,5066650075,STATEN ISLAND,930072,126644,PHONE,Unspecified,STATEN ISLAND,40.5141181957502,-74.19484725391403,"{'latitude': '40.5141181957502', 'longitude': '-74.19484725391403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PURDY PLACE,MARSCHER PLACE,PURDY PLACE,MARSCHER PLACE,VAN WYCK AVENUE,,,,,,,
58787270,2023-09-11T19:11:00.000,2023-09-11T20:20:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11357,150-43 12 ROAD,12 ROAD,ADDRESS,WHITESTONE,Closed,"The Department of Environmental Protection has investigated this complaint. Upon investigation, there was no indication of a city sewer issue and there is a suspected sewer backup due to an internal plumbing issue.",2023-09-11T20:20:00.000,07 QUEENS,4045170045,QUEENS,1035988,227162,PHONE,Unspecified,QUEENS,40.790031888670256,-73.81315691923527,"{'latitude': '40.790031888670256', 'longitude': '-73.81315691923527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",150 ST,CLINTONVILLE ST,,,,,,,,,,
58780156,2023-09-11T19:11:00.000,2023-09-12T14:40:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,10465,3651 EAST TREMONT AVENUE,EAST TREMONT AVENUE,ADDRESS,BRONX,Closed,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,2023-09-12T14:40:00.000,10 BRONX,2054270003,BRONX,1033024,241014,PHONE,Unspecified,BRONX,40.828068569135816,-73.82376023157794,"{'latitude': '40.828068569135816', 'longitude': '-73.82376023157794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",SCOTT PL,PHILIP AVE,,,,,,,,,,
58785860,2023-09-11T19:11:00.000,2023-09-12T09:40:00.000,DEP,Department of Environmental Protection,Sewer,Culvert Blocked/Needs Cleaning (SE),,11204,1694 54 STREET,54 STREET,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2023-09-12T09:40:00.000,12 BROOKLYN,3054850045,BROOKLYN,988021,167714,PHONE,Unspecified,BROOKLYN,40.62701190311296,-73.98641494232261,"{'latitude': '40.62701190311296', 'longitude': '-73.98641494232261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16 AVE,17 AVE,,,,,,,,,,
58780544,2023-09-11T19:10:26.000,2023-09-11T19:33:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10469,955 WARING AVENUE,WARING AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T19:33:29.000,11 BRONX,2044440001,BRONX,1022988,253073,ONLINE,Unspecified,BRONX,40.86121666277179,-73.85995453893374,"{'latitude': '40.86121666277179', 'longitude': '-73.85995453893374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BRONXWOOD AVENUE,COLDEN AVENUE,BRONXWOOD AVENUE,COLDEN AVENUE,WARING AVENUE,,,,,,,
58778759,2023-09-11T19:10:12.000,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contaminated,Restaurant/Bar/Deli/Bakery,11432,168-25 HILLSIDE AVENUE,HILLSIDE AVENUE,ADDRESS,JAMAICA,In Progress,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2023-09-13T09:44:28.000,08 QUEENS,4098400052,QUEENS,1041341,198121,PHONE,Unspecified,QUEENS,40.71028893980158,-73.79407207734761,"{'latitude': '40.71028893980158', 'longitude': '-73.79407207734761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",168 STREET,168 PLACE,168 STREET,168 PLACE,HILLSIDE AVENUE,,,,,,,
58780499,2023-09-11T19:09:46.000,2023-09-11T19:31:39.000,NYPD,New York City Police Department,Panhandling,N/A,Residential Building/House,10014,12 GAY STREET,GAY STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-11T19:31:44.000,02 MANHATTAN,1005930049,MANHATTAN,984111,206521,MOBILE,Unspecified,MANHATTAN,40.73352909956211,-74.0005015490735,"{'latitude': '40.73352909956211', 'longitude': '-74.0005015490735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WAVERLY PLACE,CHRISTOPHER STREET,WAVERLY PLACE,CHRISTOPHER STREET,GAY STREET,,,,,,,
58778316,2023-09-11T19:09:44.000,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11215,433 CARROLL STREET,CARROLL STREET,ADDRESS,BROOKLYN,In Progress,,,06 BROOKLYN,3004470059,BROOKLYN,987648,186162,MOBILE,Unspecified,BROOKLYN,40.67764779333199,-73.9877493833793,"{'latitude': '40.67764779333199', 'longitude': '-73.9877493833793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NEVINS STREET,3 AVENUE,NEVINS STREET,3 AVENUE,CARROLL STREET,,,,,,,
58780429,2023-09-11T19:09:42.000,2023-09-11T19:32:40.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11203,846 TROY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-11T19:32:44.000,17 BROOKLYN,3048800021,BROOKLYN,1001927,176996,PHONE,Unspecified,BROOKLYN,40.6524721663446,-73.93629415833371,"{'latitude': '40.6524721663446', 'longitude': '-73.93629415833371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LINDEN BOULEVARD,CHURCH AVENUE,LINDEN BOULEVARD,CHURCH AVENUE,TROY AVENUE,,,,,,,
58781819,2023-09-11T19:09:19.000,2023-09-12T00:50:36.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11360,15-16 215 STREET,215 STREET,ADDRESS,BAYSIDE,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-12T00:50:42.000,07 QUEENS,4059440058,QUEENS,1045496,226133,ONLINE,Unspecified,QUEENS,40.78714678973098,-73.77882989428949,"{'latitude': '40.78714678973098', 'longitude': '-73.77882989428949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15 AVENUE,15 ROAD,15 AVENUE,15 ROAD,215 STREET,,,,,,,
