unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,facility_type,due_date,bridge_highway_direction,road_ramp,taxi_company_borough
58848747,2023-09-18T12:18:25.000,2023-10-04T08:58:03.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11420,114-40 VAN WYCK EXPRESSWAY SR WEST,VAN WYCK EXPRESSWAY SR WEST,ADDRESS,SOUTH OZONE PARK,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,2023-10-04T08:58:08.000,10 QUEENS,4116610017,QUEENS,1038161,187657,ONLINE,Unspecified,QUEENS,40.68158770867273,-73.8056260881859,"{'latitude': '40.68158770867273', 'longitude': '-73.8056260881859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",VAN WYCK EXPWY SB EN LINDEN BLVD,115 AVENUE,VAN WYCK EXPWY SB EN LINDEN BLVD,115 AVENUE,VAN WYCK EXPRESSWAY SR WEST,,,,,,,,
58853722,2023-09-18T12:18:17.000,2023-09-25T10:18:38.000,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,11422,154-68 BROOKVILLE BOULEVARD,BROOKVILLE BOULEVARD,ADDRESS,ROSEDALE,Closed,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",2023-09-25T10:18:43.000,13 QUEENS,4142600001,QUEENS,1055433,172690,ONLINE,Unspecified,QUEENS,40.6403847253126,-73.7435109151948,"{'latitude': '40.6403847253126', 'longitude': '-73.7435109151948', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ROCKAWAY BOULEVARD,BROAD STREET,ROCKAWAY BOULEVARD,BROAD STREET,BROOKVILLE BOULEVARD,,,"154-68 BROOKVILLE BOULEVARD, QUEENS (ROSEDALE), NY, 11422",,,,,
58852439,2023-09-18T12:18:11.000,2023-09-19T08:49:11.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Affecting Sewer or Foundation,Street,11420,135-56 121 STREET,121 STREET,ADDRESS,SOUTH OZONE PARK,Closed,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",2023-09-19T08:49:15.000,10 QUEENS,4118070001,QUEENS,1034428,183402,PHONE,Unspecified,QUEENS,40.66993066632307,-73.81911690643517,"{'latitude': '40.66993066632307', 'longitude': '-73.81911690643517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",135 AVENUE,149 AVENUE,135 AVENUE,149 AVENUE,121 STREET,,,,,,,,
58848655,2023-09-18T12:17:47.000,,TLC,Taxi and Limousine Commission,For Hire Vehicle Report,Driver Report - Passenger,,10039,211 WEST  147 STREET,WEST  147 STREET,ADDRESS,NEW YORK,In Progress,,,10 MANHATTAN,1020330021,MANHATTAN,1001135,239236,PHONE,Unspecified,MANHATTAN,40.82330699605015,-73.93899221336137,"{'latitude': '40.82330699605015', 'longitude': '-73.93899221336137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  147 STREET,,,"211 WEST  147 STREET, MANHATTAN (NEW YORK), NY, 10039",,,,,
58849896,2023-09-18T12:17:21.000,2023-11-13T19:32:30.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11419,104-32 112 STREET,112 STREET,ADDRESS,SOUTH RICHMOND HILL,Closed,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,2023-11-13T19:32:34.000,10 QUEENS,4095340019,QUEENS,1031370,188774,ONLINE,Unspecified,QUEENS,40.68469236901222,-73.83010288485923,"{'latitude': '40.68469236901222', 'longitude': '-73.83010288485923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,112 STREET,,,,,,,,
58848881,2023-09-18T12:17:18.000,2023-10-11T12:49:04.000,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,Street,10014,276 6 AVENUE,6 AVENUE,ADDRESS,NEW YORK,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-19T13:26:12.000,02 MANHATTAN,1005260018,MANHATTAN,983629,205073,MOBILE,Unspecified,MANHATTAN,40.729554673895585,-74.00224059998864,"{'latitude': '40.729554673895585', 'longitude': '-74.00224059998864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEDFORD STREET,BLEECKER STREET,BEDFORD STREET,BLEECKER STREET,AVENUE OF THE AMERICAS,,,,,,,,
58851785,2023-09-18T12:17:15.000,2023-09-20T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,10009,225 AVENUE B,AVENUE B,ADDRESS,NEW YORK,Closed,The City has removed the graffiti from this property.,2023-09-21T07:15:27.000,03 MANHATTAN,1003960006,MANHATTAN,990268,204894,UNKNOWN,Unspecified,MANHATTAN,40.72906133724778,-73.9782869065312,"{'latitude': '40.72906133724778', 'longitude': '-73.9782869065312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,2023-10-18T12:17:15.000,,,
58848650,2023-09-18T12:17:14.000,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10312,669 SHELDON AVENUE,SHELDON AVENUE,ADDRESS,STATEN ISLAND,In Progress,,,03 STATEN ISLAND,5068500076,STATEN ISLAND,929359,136395,PHONE,Unspecified,STATEN ISLAND,40.54087843364222,-74.19749056159668,"{'latitude': '40.54087843364222', 'longitude': '-74.19749056159668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HUGUENOT AVENUE,ELLSWORTH AVENUE,HUGUENOT AVENUE,ELLSWORTH AVENUE,SHELDON AVENUE,,,,,,,,
58849092,2023-09-18T12:17:00.000,2023-09-18T13:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11229,2901 FILLMORE AVENUE,FILLMORE AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2023-09-18T13:00:00.000,18 BROOKLYN,3084730010,BROOKLYN,1001413,160845,ONLINE,Unspecified,BROOKLYN,40.6081421049545,-73.93818762649914,"{'latitude': '40.6081421049545', 'longitude': '-73.93818762649914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",MADISON PL,MARINE PKWY,,,,,,,,,,,
58854343,2023-09-18T12:16:56.000,2023-09-18T13:05:28.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10474,628 MANIDA STREET,MANIDA STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T13:05:33.000,02 BRONX,2027650294,BRONX,1015275,235391,MOBILE,Unspecified,BRONX,40.812715212773995,-73.88792030100706,"{'latitude': '40.812715212773995', 'longitude': '-73.88792030100706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RANDALL AVENUE,SPOFFORD AVENUE,RANDALL AVENUE,SPOFFORD AVENUE,MANIDA STREET,,,,,,,,
58854618,2023-09-18T12:16:46.000,2023-10-02T08:17:54.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10452,41 ELLIOT PLACE,ELLIOT PLACE,ADDRESS,BRONX,Closed,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-02T00:00:00.000,04 BRONX,2028420023,BRONX,1007202,245030,PHONE,Unspecified,BRONX,40.839196174460284,-73.91705151039285,"{'latitude': '40.839196174460284', 'longitude': '-73.91705151039285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58851624,2023-09-18T12:16:41.000,2023-10-10T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,Mixed Use,10009,219 AVENUE B,AVENUE B,ADDRESS,NEW YORK,Closed,The City has removed the graffiti from this property.,2023-10-11T06:21:06.000,03 MANHATTAN,1003960003,MANHATTAN,990245,204853,UNKNOWN,Unspecified,MANHATTAN,40.72894881788312,-73.97836992762664,"{'latitude': '40.72894881788312', 'longitude': '-73.97836992762664', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,2023-10-18T12:16:41.000,,,
58853171,2023-09-18T12:16:34.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,11212,109 EAST   96 STREET,EAST   96 STREET,ADDRESS,BROOKLYN,Closed,The Department of Buildings has made a second attempt to conduct an inspection of this premises and was denied access. No further attempts will be made.,2023-09-19T00:00:00.000,17 BROOKLYN,3046150067,BROOKLYN,1005355,180950,UNKNOWN,Unspecified,BROOKLYN,40.663317517651485,-73.92392767779931,"{'latitude': '40.663317517651485', 'longitude': '-73.92392767779931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,N/A,,,,
58851077,2023-09-18T12:16:33.000,2023-09-18T12:43:33.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,10312,257 HAMPTON GREEN,HAMPTON GREEN,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-18T12:43:38.000,03 STATEN ISLAND,5060180111,STATEN ISLAND,929846,141189,PHONE,Unspecified,STATEN ISLAND,40.55404002189428,-74.1957769548883,"{'latitude': '40.55404002189428', 'longitude': '-74.1957769548883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",PRINCETON LANE,BEEKMAN CIRCLE,PRINCETON LANE,BEEKMAN CIRCLE,HAMPTON GREEN,,,,,,,,
58854786,2023-09-18T12:16:31.000,2023-09-19T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11209,364 OVINGTON AVENUE,OVINGTON AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-19T00:00:00.000,10 BROOKLYN,3058910043,BROOKLYN,977397,170291,UNKNOWN,Unspecified,BROOKLYN,40.63408337544912,-74.02469060362604,"{'latitude': '40.63408337544912', 'longitude': '-74.02469060362604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58847986,2023-09-18T12:16:30.000,2023-09-21T00:00:00.000,DOB,Department of Buildings,General Construction/Plumbing,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,10009,207 AVENUE B,AVENUE B,ADDRESS,NEW YORK,Closed,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2023-09-21T00:00:00.000,03 MANHATTAN,1003950007,MANHATTAN,990160,204702,UNKNOWN,Unspecified,MANHATTAN,40.728534416960606,-73.9786767418277,"{'latitude': '40.728534416960606', 'longitude': '-73.9786767418277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58846663,2023-09-18T12:16:28.000,2023-09-18T12:30:36.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10025,795 COLUMBUS AVENUE,COLUMBUS AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-18T12:30:39.000,07 MANHATTAN,1018337506,MANHATTAN,993589,228758,ONLINE,Unspecified,MANHATTAN,40.79455899221026,-73.96627150428745,"{'latitude': '40.79455899221026', 'longitude': '-73.96627150428745', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST   97 STREET,WEST  100 STREET,WEST   97 STREET,WEST  100 STREET,COLUMBUS AVENUE,,,,,,,,
58854841,2023-09-18T12:16:19.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11230,760 EAST   10 STREET,EAST   10 STREET,ADDRESS,BROOKLYN,In Progress,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2023-09-28T10:05:54.000,14 BROOKLYN,3064970030,BROOKLYN,993329,168992,ONLINE,Unspecified,BROOKLYN,40.630515893885175,-73.96729111196335,"{'latitude': '40.630515893885175', 'longitude': '-73.96729111196335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",FOSTER AVENUE,AVENUE H,FOSTER AVENUE,AVENUE H,EAST   10 STREET,,,,,,,,
58854313,2023-09-18T12:16:15.000,2023-09-18T13:19:27.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11235,156 BRIGHTON   11 STREET,BRIGHTON   11 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-18T13:19:30.000,13 BROOKLYN,3087070438,BROOKLYN,995827,150266,PHONE,Unspecified,BROOKLYN,40.57911393774733,-73.95832367307155,"{'latitude': '40.57911393774733', 'longitude': '-73.95832367307155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,BRIGHTON   11 STREET,,,,,,,,
58849584,2023-09-18T12:16:03.000,2023-10-06T12:56:34.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,11238,243 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,08 BROOKLYN,3011450068,BROOKLYN,993278,186410,ONLINE,Unspecified,BROOKLYN,40.678324545720294,-73.96745153285218,"{'latitude': '40.678324545720294', 'longitude': '-73.96745153285218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58849562,2023-09-18T12:16:03.000,2023-10-06T12:56:34.000,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11238,243 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,08 BROOKLYN,3011450068,BROOKLYN,993278,186410,ONLINE,Unspecified,BROOKLYN,40.678324545720294,-73.96745153285218,"{'latitude': '40.678324545720294', 'longitude': '-73.96745153285218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58846980,2023-09-18T12:16:03.000,2023-10-06T12:56:33.000,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11238,243 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,08 BROOKLYN,3011450068,BROOKLYN,993278,186410,ONLINE,Unspecified,BROOKLYN,40.678324545720294,-73.96745153285218,"{'latitude': '40.678324545720294', 'longitude': '-73.96745153285218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58846997,2023-09-18T12:16:03.000,2023-10-06T12:56:34.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11238,243 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,08 BROOKLYN,3011450068,BROOKLYN,993278,186410,ONLINE,Unspecified,BROOKLYN,40.678324545720294,-73.96745153285218,"{'latitude': '40.678324545720294', 'longitude': '-73.96745153285218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58852096,2023-09-18T12:16:03.000,2023-10-06T12:56:35.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11238,243 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-06T00:00:00.000,08 BROOKLYN,3011450068,BROOKLYN,993278,186410,ONLINE,Unspecified,BROOKLYN,40.678324545720294,-73.96745153285218,"{'latitude': '40.678324545720294', 'longitude': '-73.96745153285218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
58847035,2023-09-18T12:16:03.000,2023-10-06T12:56:35.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11238,243 ST MARKS AVENUE,ST MARKS AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,08 BROOKLYN,3011450068,BROOKLYN,993278,186410,ONLINE,Unspecified,BROOKLYN,40.678324545720294,-73.96745153285218,"{'latitude': '40.678324545720294', 'longitude': '-73.96745153285218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,
