unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,facility_type,bridge_highway_name,bridge_highway_segment,due_date,taxi_pick_up_location,road_ramp,bridge_highway_direction,taxi_company_borough
58931536,2023-09-26T09:13:46.000,2023-09-26T12:53:26.000,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,10128,1672 YORK AVENUE,YORK AVENUE,EAST 87 STREET,EAST 88 STREET,EAST   87 STREET,EAST   88 STREET,ADDRESS,NEW YORK,YORK AVENUE,Closed,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,2023-09-26T09:13:46.000,08 MANHATTAN,1015840049,MANHATTAN,999142,222412,MOBILE,Unspecified,MANHATTAN,40.77713330642974,-73.94623050264123,"{'latitude': '40.77713330642974', 'longitude': '-73.94623050264123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930336,2023-09-26T09:13:43.000,2023-09-26T09:22:54.000,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11365,71-01 PARSONS BOULEVARD,PARSONS BOULEVARD,71 AVENUE,72 AVENUE,71 AVENUE,72 AVENUE,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-26T09:22:58.000,08 QUEENS,4067970040,QUEENS,1036658,205328,ONLINE,Unspecified,QUEENS,40.73009934988612,-73.81090754397326,"{'latitude': '40.73009934988612', 'longitude': '-73.81090754397326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58928316,2023-09-26T09:13:36.000,2023-09-26T09:44:52.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11101,26-09 JACKSON AVENUE,JACKSON AVENUE,44 DRIVE,PURVES STREET,44 DRIVE,PURVES STREET,ADDRESS,LONG ISLAND CITY,JACKSON AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T09:44:56.000,02 QUEENS,4004330006,QUEENS,1000339,211541,ONLINE,Unspecified,QUEENS,40.747293116511074,-73.94193459845192,"{'latitude': '40.747293116511074', 'longitude': '-73.94193459845192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933408,2023-09-26T09:13:16.000,2023-11-01T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11417,107-23 91 STREET,91 STREET,,,,,ADDRESS,OZONE PARK,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-01T00:00:00.000,10 QUEENS,4091560064,QUEENS,1026724,186369,UNKNOWN,Unspecified,QUEENS,40.678114714581554,-73.8468697478746,"{'latitude': '40.678114714581554', 'longitude': '-73.8468697478746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927558,2023-09-26T09:13:12.000,2023-09-26T13:12:25.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11360,15 DRIVE,15 DRIVE,15 DRIVE,209 STREET,15 DRIVE,209 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T13:12:30.000,07 QUEENS,,QUEENS,1044362,224740,PHONE,Unspecified,QUEENS,40.78333117391846,-73.78293741636452,"{'latitude': '40.78333117391846', 'longitude': '-73.78293741636452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930202,2023-09-26T09:13:12.000,2023-09-28T08:36:02.000,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11377,47-03 67 STREET,67 STREET,47 AVENUE,48 AVENUE,47 AVENUE,48 AVENUE,ADDRESS,WOODSIDE,67 STREET,Closed,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-28T08:36:06.000,02 QUEENS,4024300025,QUEENS,1012608,208528,PHONE,Unspecified,QUEENS,40.73899235585887,-73.89766835911134,"{'latitude': '40.73899235585887', 'longitude': '-73.89766835911134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931257,2023-09-26T09:13:09.000,2023-10-06T17:29:56.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10027,3285 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,09 MANHATTAN,1019990031,MANHATTAN,996338,237447,PHONE,Unspecified,MANHATTAN,40.81840456401251,-73.95632764176132,"{'latitude': '40.81840456401251', 'longitude': '-73.95632764176132', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931827,2023-09-26T09:13:05.000,2023-09-28T14:46:16.000,DSNY,Department of Sanitation,Dead Animal,Cat,Street,11229,1977 EAST   13 STREET,EAST   13 STREET,AVENUE S,AVENUE T,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,EAST   13 STREET,Closed,The Department of Sanitation investigated this complaint and found no condition at the location.,2023-09-28T04:57:30.000,15 BROOKLYN,3072920056,BROOKLYN,995688,158465,PHONE,Unspecified,BROOKLYN,40.601618730149745,-73.95881018365655,"{'latitude': '40.601618730149745', 'longitude': '-73.95881018365655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932391,2023-09-26T09:12:58.000,2023-10-04T20:30:29.000,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,RESIDENTIAL BUILDING,11219,902 47 STREET,47 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-04T00:00:00.000,12 BROOKLYN,3056250005,BROOKLYN,984416,172898,PHONE,Unspecified,BROOKLYN,40.64124168365724,-73.99940185614477,"{'latitude': '40.64124168365724', 'longitude': '-73.99940185614477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926244,2023-09-26T09:12:58.000,2023-10-04T16:29:15.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11219,902 47 STREET,47 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,12 BROOKLYN,3056250005,BROOKLYN,984416,172898,PHONE,Unspecified,BROOKLYN,40.64124168365724,-73.99940185614477,"{'latitude': '40.64124168365724', 'longitude': '-73.99940185614477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926033,2023-09-26T09:12:58.000,2023-10-04T16:29:15.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11219,902 47 STREET,47 STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,12 BROOKLYN,3056250005,BROOKLYN,984416,172898,PHONE,Unspecified,BROOKLYN,40.64124168365724,-73.99940185614477,"{'latitude': '40.64124168365724', 'longitude': '-73.99940185614477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929631,2023-09-26T09:12:55.000,2023-09-26T12:47:15.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11367,147-24 79 AVENUE,79 AVENUE,147 STREET,149 STREET,147 STREET,149 STREET,ADDRESS,FLUSHING,79 AVENUE,Closed,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",2023-09-26T12:47:18.000,08 QUEENS,4066910011,QUEENS,1035407,201405,PHONE,Unspecified,QUEENS,40.719339014336406,-73.81545106382752,"{'latitude': '40.719339014336406', 'longitude': '-73.81545106382752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932144,2023-09-26T09:12:54.000,2023-11-21T00:00:00.000,DOB,Department of Buildings,Building/Use,SRO - Illegal Work/No Permit/Change In Occupancy/Use,,11235,3013 BRIGHTON    5 STREET,BRIGHTON    5 STREET,,,,,ADDRESS,BROOKLYN,,Assigned,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/about/contact-us.page.,2023-11-21T00:00:00.000,13 BROOKLYN,3086750066,BROOKLYN,994555,150177,UNKNOWN,Unspecified,BROOKLYN,40.578871220167,-73.96290291224854,"{'latitude': '40.578871220167', 'longitude': '-73.96290291224854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925782,2023-09-26T09:12:54.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal. Commercial Use In Resident Zone,,11212,939 SARATOGA AVENUE,SARATOGA AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T00:00:00.000,16 BROOKLYN,3036080014,BROOKLYN,1007979,178897,UNKNOWN,Unspecified,BROOKLYN,40.65767584430259,-73.91447678109614,"{'latitude': '40.65767584430259', 'longitude': '-73.91447678109614', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927593,2023-09-26T09:12:53.000,2023-09-28T14:02:16.000,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10306,158 PETER AVENUE,PETER AVENUE,10 STREET,CLAWSON STREET,10 STREET,CLAWSON STREET,ADDRESS,STATEN ISLAND,PETER AVENUE,Closed,NYC Parks visited the location but could not find the tree condition you reported.,2023-09-28T14:02:19.000,03 STATEN ISLAND,5042740127,STATEN ISLAND,950949,144834,PHONE,Unspecified,STATEN ISLAND,40.56414918610568,-74.11985426716357,"{'latitude': '40.56414918610568', 'longitude': '-74.11985426716357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934196,2023-09-26T09:12:51.000,2023-11-08T13:18:05.000,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Sidewalk,10011,119 7 AVENUE,7 AVENUE,WEST   17 STREET,WEST   18 STREET,WEST   17 STREET,WEST   18 STREET,ADDRESS,NEW YORK,7 AVENUE,Closed,"The Department of Transportation's inspectors could not find the condition you reported. If you would like to pursue the complaint, please check the address and submit a new Service Request.",2023-11-08T13:18:09.000,04 MANHATTAN,1007930001,MANHATTAN,984756,209099,ONLINE,Unspecified,MANHATTAN,40.74060505864365,-73.99817402313818,"{'latitude': '40.74060505864365', 'longitude': '-73.99817402313818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931820,2023-09-26T09:12:48.000,2023-09-26T11:01:33.000,DSNY,Department of Sanitation,Vendor Enforcement,Food Vendor,Street,10034,449 WEST  206 STREET,WEST  206 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST  206 STREET,Closed,N/A,2023-09-26T11:01:37.000,12 MANHATTAN,1022030001,MANHATTAN,1006802,253851,PHONE,Unspecified,MANHATTAN,40.86340822395463,-73.91846743691285,"{'latitude': '40.86340822395463', 'longitude': '-73.91846743691285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930038,2023-09-26T09:12:47.000,2023-09-28T09:04:21.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11102,27-40 HOYT AVENUE SOUTH,HOYT AVENUE SOUTH,,,,,ADDRESS,ASTORIA,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-09-28T00:00:00.000,01 QUEENS,4008390001,QUEENS,1006464,220495,PHONE,Unspecified,QUEENS,40.77185627760377,-73.91979982147384,"{'latitude': '40.77185627760377', 'longitude': '-73.91979982147384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929915,2023-09-26T09:12:44.000,2023-10-07T17:33:25.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10029,293 PLEASANT AVENUE,PLEASANT AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,11 MANHATTAN,1017090025,MANHATTAN,1002704,228851,PHONE,Unspecified,MANHATTAN,40.794799917944225,-73.93335175531365,"{'latitude': '40.794799917944225', 'longitude': '-73.93335175531365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931364,2023-09-26T09:12:41.000,2023-10-03T16:48:42.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,11213,427 HERKIMER STREET,HERKIMER STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,03 BROOKLYN,3018640046,BROOKLYN,1001060,186693,PHONE,Unspecified,BROOKLYN,40.679089959170355,-73.93939454546393,"{'latitude': '40.679089959170355', 'longitude': '-73.93939454546393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926072,2023-09-26T09:12:41.000,2023-10-03T16:48:42.000,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11213,427 HERKIMER STREET,HERKIMER STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,03 BROOKLYN,3018640046,BROOKLYN,1001060,186693,PHONE,Unspecified,BROOKLYN,40.679089959170355,-73.93939454546393,"{'latitude': '40.679089959170355', 'longitude': '-73.93939454546393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932599,2023-09-26T09:12:41.000,2023-10-03T16:48:41.000,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,RESIDENTIAL BUILDING,11213,427 HERKIMER STREET,HERKIMER STREET,,,,,ADDRESS,BROOKLYN,,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-03T00:00:00.000,03 BROOKLYN,3018640046,BROOKLYN,1001060,186693,PHONE,Unspecified,BROOKLYN,40.679089959170355,-73.93939454546393,"{'latitude': '40.679089959170355', 'longitude': '-73.93939454546393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929698,2023-09-26T09:12:36.000,2023-09-26T09:59:57.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11102,27-25 1 STREET,1 STREET,27 AVENUE,ASTORIA BOULEVARD,27 AVENUE,ASTORIA BOULEVARD,ADDRESS,ASTORIA,1 STREET,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T10:00:00.000,01 QUEENS,4004900101,QUEENS,1001852,221634,ONLINE,Unspecified,QUEENS,40.77499292028254,-73.93644773734287,"{'latitude': '40.77499292028254', 'longitude': '-73.93644773734287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934031,2023-09-26T09:12:30.000,2023-09-29T08:55:45.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11224,3811 SURF AVENUE,SURF AVENUE,MERMAID AVENUE,BEACH   40 STREET,MERMAID AVENUE,BEACH   40 STREET,ADDRESS,BROOKLYN,SURF AVENUE,Closed,No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.,2023-09-29T08:55:50.000,13 BROOKLYN,3070290001,BROOKLYN,982701,148636,PHONE,Unspecified,BROOKLYN,40.57464733214727,-74.00557591008283,"{'latitude': '40.57464733214727', 'longitude': '-74.00557591008283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
