unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,closed_date,resolution_description,resolution_action_updated_date,bbl,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location
58965390,2023-09-29T08:41:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11219,,,,,13 AVENUE,47 STREET,INTERSECTION,BROOKLYN,,Closed,12 BROOKLYN,BROOKLYN,986760,171042,PHONE,Unspecified,BROOKLYN,40.63614700611716,-73.99095646711457,"{'latitude': '40.63614700611716', 'longitude': '-73.99095646711457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-30T11:05:00.000,NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.,2023-09-30T11:05:00.000,,,,,,,,
58964737,2023-09-29T08:40:56.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,,772 BANNER AVENUE,BANNER AVENUE,,,,,ADDRESS,,,Closed,Unspecified BROOKLYN,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,2023-10-13T06:38:35.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-13T00:00:00.000,,,,,,,,
58956976,2023-09-29T08:40:56.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,,772 BANNER AVENUE,BANNER AVENUE,,,,,ADDRESS,,,Closed,Unspecified BROOKLYN,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,2023-10-13T06:38:35.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-13T00:00:00.000,,,,,,,,
58966093,2023-09-29T08:40:52.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,11237,268 JEFFERSON STREET,JEFFERSON STREET,,,,,ADDRESS,BROOKLYN,,Open,04 BROOKLYN,BROOKLYN,1004595,195745,PHONE,Unspecified,BROOKLYN,40.70392818301934,-73.92662240170381,"{'latitude': '40.70392818301934', 'longitude': '-73.92662240170381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-09-29T00:00:00.000,3031750011,,,,,,,
59452622,2023-09-29T08:40:51.000,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,Sewer,11433,160-02 111 AVENUE,111 AVENUE,160 STREET,UNION HALL STREET,160 STREET,UNION HALL STREET,ADDRESS,JAMAICA,111 AVENUE,Closed,12 QUEENS,QUEENS,1042603,191113,PHONE,Unspecified,QUEENS,40.69104544153138,-73.78958076609702,"{'latitude': '40.69104544153138', 'longitude': '-73.78958076609702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-05T13:10:00.000,,2023-10-05T13:10:00.000,4121810010,,,,,,,
59439331,2023-09-29T08:40:50.000,HPD,Department of Housing Preservation and Development,Water Leak,Slow Leak,Apartment,11233,779 MAC DONOUGH STREET,MAC DONOUGH STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,MAC DONOUGH STREET,In Progress,16 BROOKLYN,BROOKLYN,1007718,188588,PHONE,Unspecified,BROOKLYN,40.6842761533697,-73.9153837280975,"{'latitude': '40.6842761533697', 'longitude': '-73.9153837280975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,3014980049,,,,,,,
58962880,2023-09-29T08:40:48.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,11385,581 FAIRVIEW AVENUE,FAIRVIEW AVENUE,,,,,ADDRESS,RIDGEWOOD,,Closed,05 QUEENS,QUEENS,1009970,197066,ONLINE,Unspecified,QUEENS,40.70754002390437,-73.9072315449417,"{'latitude': '40.70754002390437', 'longitude': '-73.9072315449417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T17:50:33.000,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,4033840008,,,,,,,
58967730,2023-09-29T08:40:48.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11385,581 FAIRVIEW AVENUE,FAIRVIEW AVENUE,,,,,ADDRESS,RIDGEWOOD,,Closed,05 QUEENS,QUEENS,1009970,197066,ONLINE,Unspecified,QUEENS,40.70754002390437,-73.9072315449417,"{'latitude': '40.70754002390437', 'longitude': '-73.9072315449417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T17:50:33.000,The Department of Housing Preservation and Development was unable to access the rooms where the following  conditions were reported. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,4033840008,,,,,,,
59460435,2023-09-29T08:40:47.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,11204,2101 BAY RIDGE PARKWAY,BAY RIDGE PARKWAY,21 AVENUE,BAY PARKWAY,21 AVENUE,BAY PARKWAY,ADDRESS,BROOKLYN,BAY RIDGE PARKWAY,Closed,11 BROOKLYN,BROOKLYN,987242,161268,ONLINE,Unspecified,BROOKLYN,40.609319269148564,-73.98922415266975,"{'latitude': '40.609319269148564', 'longitude': '-73.98922415266975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-20T00:00:00.000,,2023-10-20T00:00:00.000,,,,,,,,
59438766,2023-09-29T08:40:45.000,DEP,Department of Environmental Protection,Sewer Maintenance,Backup,Sewer,11218,10 STRATFORD ROAD,STRATFORD ROAD,CATON AVENUE,CHURCH AVENUE,CATON AVENUE,CHURCH AVENUE,ADDRESS,BROOKLYN,STRATFORD ROAD,Closed,14 BROOKLYN,BROOKLYN,992686,175530,PHONE,Unspecified,BROOKLYN,40.648461940001475,-73.96959947153924,"{'latitude': '40.648461940001475', 'longitude': '-73.96959947153924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T12:50:00.000,,2023-09-29T12:50:00.000,3050710006,,,,,,,
59435600,2023-09-29T08:40:44.000,DEP,Department of Environmental Protection,Sewer Maintenance,Flooding on Street,Street,11215,7 STREET,7 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,BLOCKFACE,,,Closed,Unspecified BROOKLYN,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,2023-09-29T10:30:00.000,,2023-09-29T10:30:00.000,,,,,,,,
58962989,2023-09-29T08:40:44.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11372,82-16 34 AVENUE,34 AVENUE,,,,,ADDRESS,JACKSON HEIGHTS,,Closed,03 QUEENS,QUEENS,1016170,213909,PHONE,Unspecified,QUEENS,40.75374969935472,-73.884789131494,"{'latitude': '40.75374969935472', 'longitude': '-73.884789131494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-12T06:57:46.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-10-12T00:00:00.000,4014430006,,,,,,,
58960084,2023-09-29T08:40:43.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10014,2 CHARLTON STREET,CHARLTON STREET,,,,,ADDRESS,NEW YORK,,Closed,02 MANHATTAN,MANHATTAN,983207,204135,ONLINE,Unspecified,MANHATTAN,40.7269800530374,-74.00376305233803,"{'latitude': '40.7269800530374', 'longitude': '-74.00376305233803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-20T22:34:04.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-20T00:00:00.000,1005060027,,,,,,,
59461202,2023-09-29T08:40:37.000,DOB,Department of Buildings,Water Drainage,Drain/Pipe Clogged,Street,11356,119-14 22 AVENUE,22 AVENUE,119 STREET,120 STREET,119 STREET,120 STREET,ADDRESS,COLLEGE POINT,22 AVENUE,In Progress,07 QUEENS,QUEENS,1026200,223538,ONLINE,Unspecified,QUEENS,40.78013687288119,-73.84852718623713,"{'latitude': '40.78013687288119', 'longitude': '-73.84852718623713', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
59002309,2023-09-29T08:40:36.000,NYPD,New York City Police Department,Encampment,N/A,Highway,,,,,,,,,,,Closed,Unspecified MANHATTAN,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,2023-09-29T09:04:04.000,The Police Department visited the location and no Encampment was found.,2023-09-29T08:55:39.000,,Henry Hudson Pkwy/Rt 9A,North/Bronx Bound,Ramp,W 72 St (Exit 9),,,
59446066,2023-09-29T08:40:36.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11235,3364 GUIDER AVENUE,GUIDER AVENUE,BANNER AVENUE,CONEY ISLAND AVENUE,BANNER AVENUE,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,GUIDER AVENUE,Closed,13 BROOKLYN,BROOKLYN,995245,151827,PHONE,Unspecified,BROOKLYN,40.5833993145802,-73.9604162895386,"{'latitude': '40.5833993145802', 'longitude': '-73.9604162895386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-13T00:00:00.000,,2023-10-13T00:00:00.000,,,,,,,,
58967897,2023-09-29T08:40:35.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,RESIDENTIAL BUILDING,11226,60 EAST   17 STREET,EAST   17 STREET,,,,,ADDRESS,BROOKLYN,,Closed,14 BROOKLYN,BROOKLYN,994212,175957,PHONE,Unspecified,BROOKLYN,40.649632377222076,-73.96409964677582,"{'latitude': '40.649632377222076', 'longitude': '-73.96409964677582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-09-29T17:12:27.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-29T00:00:00.000,3050770021,,,,,,,
58956710,2023-09-29T08:40:33.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11206,257 HART STREET,HART STREET,,,,,ADDRESS,BROOKLYN,,Closed,03 BROOKLYN,BROOKLYN,1000623,192153,ONLINE,Unspecified,BROOKLYN,40.69407722434395,-73.94095680215494,"{'latitude': '40.69407722434395', 'longitude': '-73.94095680215494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-06T20:46:48.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-06T00:00:00.000,3017690052,,,,,,,
59439756,2023-09-29T08:40:32.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,11235,3364 GUIDER AVENUE,GUIDER AVENUE,BANNER AVENUE,CONEY ISLAND AVENUE,BANNER AVENUE,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,GUIDER AVENUE,In Progress,13 BROOKLYN,BROOKLYN,995245,151827,PHONE,Unspecified,BROOKLYN,40.5833993145802,-73.9604162895386,"{'latitude': '40.5833993145802', 'longitude': '-73.9604162895386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
59446211,2023-09-29T08:40:31.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11226,743 ROGERS AVENUE,ROGERS AVENUE,LENOX ROAD,LINDEN BOULEVARD,LENOX ROAD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,ROGERS AVENUE,In Progress,17 BROOKLYN,BROOKLYN,997371,177211,PHONE,Unspecified,BROOKLYN,40.65307021693439,-73.95271302774806,"{'latitude': '40.65307021693439', 'longitude': '-73.95271302774806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,
59435769,2023-09-29T08:40:30.000,HPD,Department of Housing Preservation and Development,Unsanitary Condition,Mold,Apartment,11385,581 FAIRVIEW AVENUE,FAIRVIEW AVENUE,MENAHAN STREET,GROVE STREET,MENAHAN STREET,GROVE STREET,ADDRESS,RIDGEWOOD,FAIRVIEW AVENUE,In Progress,05 QUEENS,QUEENS,1009970,197066,ONLINE,Unspecified,QUEENS,40.70754002390437,-73.9072315449417,"{'latitude': '40.70754002390437', 'longitude': '-73.9072315449417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,4033840008,,,,,,,
58961352,2023-09-29T08:40:29.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,11207,37 GRANITE STREET,GRANITE STREET,,,,,ADDRESS,BROOKLYN,,Closed,04 BROOKLYN,BROOKLYN,1009866,188021,ONLINE,Unspecified,BROOKLYN,40.68271391272645,-73.90764105562572,"{'latitude': '40.68271391272645', 'longitude': '-73.90764105562572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-10T16:20:43.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-10T00:00:00.000,3034560040,,,,,,,
59453235,2023-09-29T08:40:29.000,HPD,Department of Housing Preservation and Development,Water Leak,Damp Spot,Apartment,11237,268 JEFFERSON STREET,JEFFERSON STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,JEFFERSON STREET,In Progress,04 BROOKLYN,BROOKLYN,1004595,195745,PHONE,Unspecified,BROOKLYN,40.70392818301934,-73.92662240170381,"{'latitude': '40.70392818301934', 'longitude': '-73.92662240170381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,3031750011,,,,,,,
59456536,2023-09-29T08:40:29.000,HPD,Department of Housing Preservation and Development,Water Leak,Heavy Flow,Apartment,11385,581 FAIRVIEW AVENUE,FAIRVIEW AVENUE,MENAHAN STREET,GROVE STREET,MENAHAN STREET,GROVE STREET,ADDRESS,RIDGEWOOD,FAIRVIEW AVENUE,In Progress,05 QUEENS,QUEENS,1009970,197066,ONLINE,Unspecified,QUEENS,40.70754002390437,-73.9072315449417,"{'latitude': '40.70754002390437', 'longitude': '-73.9072315449417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,4033840008,,,,,,,
58965005,2023-09-29T08:40:29.000,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,Street,11220,5108 4 AVENUE,4 AVENUE,51 STREET,52 STREET,51 STREET,52 STREET,ADDRESS,BROOKLYN,4 AVENUE,Closed,07 BROOKLYN,BROOKLYN,980562,174559,ONLINE,Unspecified,BROOKLYN,40.64580000502331,-74.01328979067686,"{'latitude': '40.64580000502331', 'longitude': '-74.01328979067686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T15:43:52.000,The Department of Sanitation collected the requested items.,2023-09-30T10:24:34.000,,,,,,,,
59011555,2023-09-29T08:40:28.000,DSNY,Department of Sanitation,Commercial Disposal Complaint,No Private Carter,Street,10016,303 5 AVENUE,5 AVENUE,EAST   31 STREET,EAST   32 STREET,EAST   31 STREET,EAST   32 STREET,ADDRESS,NEW YORK,5 AVENUE,Closed,05 MANHATTAN,MANHATTAN,988175,211312,ONLINE,Unspecified,MANHATTAN,40.74667833417957,-73.98583475777043,"{'latitude': '40.74667833417957', 'longitude': '-73.98583475777043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T06:44:09.000,The Department of Sanitation investigated this complaint and found no violation at the location.,2023-10-04T06:44:13.000,1008610001,,,,,,,
58961449,2023-09-29T08:40:28.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10031,408 WEST  150 STREET,WEST  150 STREET,,,,,ADDRESS,NEW YORK,,Closed,09 MANHATTAN,MANHATTAN,1000037,240729,ONLINE,Unspecified,MANHATTAN,40.827406886290625,-73.94295592168484,"{'latitude': '40.827406886290625', 'longitude': '-73.94295592168484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-02T16:21:22.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-02T00:00:00.000,1020640039,,,,,,,
58962956,2023-09-29T08:40:27.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11216,283 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,03 BROOKLYN,BROOKLYN,997764,190284,PHONE,Unspecified,BROOKLYN,40.688952078857184,-73.95127048026887,"{'latitude': '40.688952078857184', 'longitude': '-73.95127048026887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-04T19:56:48.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-04T00:00:00.000,3017940005,,,,,,,
58958456,2023-09-29T08:40:26.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11223,2097 EAST    7 STREET,EAST    7 STREET,,,,,ADDRESS,BROOKLYN,,Closed,15 BROOKLYN,BROOKLYN,994153,157618,PHONE,Unspecified,BROOKLYN,40.59929573528564,-73.96433917153648,"{'latitude': '40.59929573528564', 'longitude': '-73.96433917153648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T18:08:23.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,3071100073,,,,,,,
58961294,2023-09-29T08:40:26.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11223,2097 EAST    7 STREET,EAST    7 STREET,,,,,ADDRESS,BROOKLYN,,Closed,15 BROOKLYN,BROOKLYN,994153,157618,PHONE,Unspecified,BROOKLYN,40.59929573528564,-73.96433917153648,"{'latitude': '40.59929573528564', 'longitude': '-73.96433917153648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T18:08:24.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,3071100073,,,,,,,
58956691,2023-09-29T08:40:26.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11223,2097 EAST    7 STREET,EAST    7 STREET,,,,,ADDRESS,BROOKLYN,,Closed,15 BROOKLYN,BROOKLYN,994153,157618,PHONE,Unspecified,BROOKLYN,40.59929573528564,-73.96433917153648,"{'latitude': '40.59929573528564', 'longitude': '-73.96433917153648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2023-10-01T18:08:23.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,3071100073,,,,,,,
