unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,location_type,landmark,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,facility_type,due_date,taxi_pick_up_location,taxi_company_borough
58872834,2023-09-20T17:42:11.000,2023-10-06T09:54:01.000,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,10309,314 WOODVALE AVENUE,WOODVALE AVENUE,VAIL AVENUE,PALMIERI LANE,VAIL AVENUE,PALMIERI LANE,ADDRESS,STATEN ISLAND,Closed,NYC Parks performed the work necessary to correct the condition.,2023-10-06T09:54:08.000,03 STATEN ISLAND,5067870108,STATEN ISLAND,926564,127584,ONLINE,Unspecified,STATEN ISLAND,40.51667620534847,-74.20747148308733,"{'latitude': '40.51667620534847', 'longitude': '-74.20747148308733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,WOODVALE AVENUE,,,,,,,,
58871107,2023-09-20T17:42:10.000,2023-09-20T18:45:18.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10467,3162 DECATUR AVENUE,DECATUR AVENUE,EAST  204 STREET,EAST  205 STREET,EAST  204 STREET,EAST  205 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T18:45:24.000,07 BRONX,2033530078,BRONX,1018404,257283,ONLINE,Unspecified,BRONX,40.87279074570841,-73.87650511662248,"{'latitude': '40.87279074570841', 'longitude': '-73.87650511662248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,DECATUR AVENUE,,,,,,,,
58871788,2023-09-20T17:42:08.000,2023-09-20T18:18:52.000,NYPD,New York City Police Department,Encampment,N/A,10014,13 DOWNING STREET,DOWNING STREET,AVENUE OF THE AMERICAS,BEDFORD STREET,AVENUE OF THE AMERICAS,BEDFORD STREET,ADDRESS,NEW YORK,Closed,The Police Department visited the location and no Encampment was found.,2023-09-20T18:18:55.000,02 MANHATTAN,1005270084,MANHATTAN,983438,205083,ONLINE,Unspecified,MANHATTAN,40.72958210597947,-74.00292973903362,"{'latitude': '40.72958210597947', 'longitude': '-74.00292973903362', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,DOWNING STREET,,,,,,,,
58875979,2023-09-20T17:42:05.000,2023-09-20T18:40:27.000,DPR,Department of Parks and Recreation,Violation of Park Rules,Smoking,11374,65-71 ELLWELL CRESCENT,ELLWELL CRESCENT,65 DRIVE,ALDERTON STREET,65 DRIVE,ALDERTON STREET,ADDRESS,REGO PARK,Closed,This request has been referred to Parks Enforcement Patrol and will be monitored in upcoming patrols.,2023-09-20T18:40:30.000,06 QUEENS,4031340001,QUEENS,1022975,201680,ONLINE,Unspecified,QUEENS,40.72015697661206,-73.8602978476692,"{'latitude': '40.72015697661206', 'longitude': '-73.8602978476692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park,ELLWELL CRESCENT,,,,,,,,
58879995,2023-09-20T17:41:58.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,11222,714 MANHATTAN AVENUE,MANHATTAN AVENUE,,,,,ADDRESS,BROOKLYN,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:42:06.000,01 BROOKLYN,3026200042,BROOKLYN,997554,203753,UNKNOWN,Unspecified,BROOKLYN,40.72592161292169,-73.95200109716683,"{'latitude': '40.72592161292169', 'longitude': '-73.95200109716683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Mixed Use,,,,,,N/A,2023-11-14T07:42:06.000,,
58878496,2023-09-20T17:41:54.000,2023-09-23T13:22:18.000,DSNY,Department of Sanitation,Obstruction,Weeds or Grass,11207,12205 FLATLANDS AVENUE,FLATLANDS AVENUE,VERMONT STREET,VAN SICLEN AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,Closed,The Department of Sanitation will address the situation at the location by providing educational outreach about proper sanitation procedures.,2023-09-23T10:49:16.000,05 BROOKLYN,3044157501,BROOKLYN,1016536,177532,PHONE,Unspecified,BROOKLYN,40.65390215583172,-73.88364251205846,"{'latitude': '40.65390215583172', 'longitude': '-73.88364251205846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street,FLATLANDS AVENUE,,,,,,,,
58870789,2023-09-20T17:41:51.000,,DSNY,Department of Sanitation,Graffiti,Graffiti,11222,712 MANHATTAN AVENUE,MANHATTAN AVENUE,,,,,ADDRESS,BROOKLYN,Open,"The City will notify the property owner within 5 days that the City will clean the graffiti unless the property owner responds within 35 days; the property owner may choose to keep the graffiti, clean the property him/herself or request a 15 day extension.",2023-11-09T07:42:06.000,01 BROOKLYN,3026200040,BROOKLYN,997559,203741,UNKNOWN,Unspecified,BROOKLYN,40.72588866832212,-73.95198308162747,"{'latitude': '40.72588866832212', 'longitude': '-73.95198308162747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Mixed Use,,,,,,N/A,2023-11-14T07:42:06.000,,
58873410,2023-09-20T17:41:20.000,2023-09-22T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,11222,708 MANHATTAN AVENUE,MANHATTAN AVENUE,,,,,ADDRESS,BROOKLYN,Closed,The City has removed the graffiti from this property.,2023-09-25T08:32:34.000,01 BROOKLYN,3026200039,BROOKLYN,997569,203716,UNKNOWN,Unspecified,BROOKLYN,40.72582003435763,-73.95194705258133,"{'latitude': '40.72582003435763', 'longitude': '-73.95194705258133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Mixed Use,,,,,,N/A,2023-10-20T17:41:20.000,,
58873392,2023-09-20T17:41:00.000,2023-09-20T17:41:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),10460,942 EAST  181 STREET,EAST  181 STREET,DALY AVE,VYSE AVE,,,ADDRESS,BRONX,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-20T17:41:00.000,06 BRONX,2031280120,BRONX,1017355,247153,PHONE,Unspecified,BRONX,40.844990959218535,-73.88034814388286,"{'latitude': '40.844990959218535', 'longitude': '-73.88034814388286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58876494,2023-09-20T17:40:57.000,2023-10-05T19:50:24.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,10032,552 WEST  160 STREET,WEST  160 STREET,,,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-05T00:00:00.000,12 MANHATTAN,1021180017,MANHATTAN,1000271,243616,PHONE,Unspecified,MANHATTAN,40.83533044927071,-73.94210350145578,"{'latitude': '40.83533044927071', 'longitude': '-73.94210350145578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58875248,2023-09-20T17:40:57.000,2023-09-22T08:50:31.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10032,552 WEST  160 STREET,WEST  160 STREET,,,,,ADDRESS,NEW YORK,Closed,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",2023-09-22T00:00:00.000,12 MANHATTAN,1021180017,MANHATTAN,1000271,243616,PHONE,Unspecified,MANHATTAN,40.83533044927071,-73.94210350145578,"{'latitude': '40.83533044927071', 'longitude': '-73.94210350145578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58875268,2023-09-20T17:40:57.000,2023-09-22T08:50:31.000,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,10032,552 WEST  160 STREET,WEST  160 STREET,,,,,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-09-22T00:00:00.000,12 MANHATTAN,1021180017,MANHATTAN,1000271,243616,PHONE,Unspecified,MANHATTAN,40.83533044927071,-73.94210350145578,"{'latitude': '40.83533044927071', 'longitude': '-73.94210350145578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58878880,2023-09-20T17:40:56.000,2023-09-20T17:40:56.000,DOT,Department of Transportation,Street Condition,Pothole,10456,PARK AVENUE,PARK AVENUE,BROOK AVENUE,EAST  166 STREET,,,BLOCKFACE,BRONX,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-20T17:40:56.000,03 BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,N/A,,,
58880688,2023-09-20T17:40:55.000,2023-09-22T10:30:00.000,DOT,Department of Transportation,Street Condition,Pothole,10456,PARK AVENUE,PARK AVENUE,BROOK AVENUE,EAST  166 STREET,,,BLOCKFACE,BRONX,Closed,The Department of Transportation inspected this complaint and repaired the problem.,2023-09-22T10:30:00.000,03 BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,N/A,,,
58875147,2023-09-20T17:40:53.000,2023-09-20T18:21:18.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,10034,7 HENSHAW STREET,HENSHAW STREET,RIVERSIDE DRIVE,DYCKMAN STREET,RIVERSIDE DRIVE,DYCKMAN STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T18:21:20.000,12 MANHATTAN,1022460125,MANHATTAN,1003600,255067,ONLINE,Unspecified,MANHATTAN,40.86675337358152,-73.93004015620328,"{'latitude': '40.86675337358152', 'longitude': '-73.93004015620328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,HENSHAW STREET,,,,,,,,
58881094,2023-09-20T17:40:49.000,2023-09-26T13:57:54.000,DSNY,Department of Sanitation,Litter Basket Request,New Basket,10001,269 9 AVENUE,9 AVENUE,WEST   25 STREET,WEST   26 STREET,WEST   25 STREET,WEST   26 STREET,ADDRESS,NEW YORK,Closed,A Litter Basket was placed at the location.,2023-09-22T06:14:20.000,04 MANHATTAN,1007237501,MANHATTAN,984245,211906,PHONE,Unspecified,MANHATTAN,40.74830958594018,-74.00001804533633,"{'latitude': '40.74830958594018', 'longitude': '-74.00001804533633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,9 AVENUE,,,,,,,,
58877444,2023-09-20T17:40:35.000,2023-09-20T18:09:58.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,10314,1631 RICHMOND AVENUE,RICHMOND AVENUE,GREENTREE LANE,VICTORY BOULEVARD,GREENTREE LANE,VICTORY BOULEVARD,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T18:10:03.000,02 STATEN ISLAND,,STATEN ISLAND,939384,161047,ONLINE,Unspecified,STATEN ISLAND,40.608599592531235,-74.16158563751348,"{'latitude': '40.608599592531235', 'longitude': '-74.16158563751348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,RICHMOND AVENUE,,,,,,,,
58872630,2023-09-20T17:40:28.000,2023-10-01T16:49:51.000,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,11413,219-30 143 AVENUE,143 AVENUE,,,,,ADDRESS,SPRINGFIELD GARDENS,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-01T00:00:00.000,13 QUEENS,4130830054,QUEENS,1051986,182827,PHONE,Unspecified,QUEENS,40.66823549980318,-73.75582938750726,"{'latitude': '40.66823549980318', 'longitude': '-73.75582938750726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RESIDENTIAL BUILDING,,,,,,,,,
58876198,2023-09-20T17:40:17.000,2023-10-03T00:00:00.000,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,11414,97-08 156 AVENUE,156 AVENUE,,,,,ADDRESS,HOWARD BEACH,Closed,The Department of Buildings has made a second attempt to conduct an inspection of this premises and was denied access. No further attempts will be made.,2023-10-03T00:00:00.000,10 QUEENS,4141560003,QUEENS,1029620,181142,UNKNOWN,Unspecified,QUEENS,40.66375342509602,-73.83646408983803,"{'latitude': '40.66375342509602', 'longitude': '-73.83646408983803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58878037,2023-09-20T17:40:16.000,2023-09-28T00:00:00.000,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,10453,1738 DR MARTIN LUTHER KING JR BLVD,DR MARTIN LUTHER KING JR BLVD,,,,,ADDRESS,BRONX,Closed,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-28T00:00:00.000,05 BRONX,2028760112,BRONX,1007077,248609,UNKNOWN,Unspecified,BRONX,40.84901980016448,-73.91749107675265,"{'latitude': '40.84901980016448', 'longitude': '-73.91749107675265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,
58874320,2023-09-20T17:40:06.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,11414,HAROLD SCHNEIDERMAN PLAYGROUND,HAROLD SCHNEIDERMAN PLAYGROUND,153 AVENUE,155 AVENUE,153 AVENUE,155 AVENUE,UNRECOGNIZED,HOWARD BEACH,In Progress,,,10 QUEENS,4114450001,QUEENS,1025753,181610,PHONE,Unspecified,QUEENS,40.66505695047618,-73.85039976032957,"{'latitude': '40.66505695047618', 'longitude': '-73.85039976032957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Park,HAROLD SCHNEIDERMAN PLAYGROUND,,,,,,,,
58879591,2023-09-20T17:40:00.000,2023-09-27T10:10:01.000,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,11222,830 LORIMER STREET,LORIMER STREET,BAYARD STREET,DRIGGS AVENUE,BAYARD STREET,DRIGGS AVENUE,ADDRESS,BROOKLYN,Closed,"The Department of Transportation's inspectors could not find the address you reported. If you would like to pursue the complaint, please check the address and call 311 or (212) 639-9675 with updated location information.",2023-09-27T10:10:05.000,01 BROOKLYN,,BROOKLYN,997939,202170,ONLINE,Unspecified,BROOKLYN,40.72157607471115,-73.95061529310793,"{'latitude': '40.72157607471115', 'longitude': '-73.95061529310793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Sidewalk,LORIMER STREET,,,,,,,,
58871098,2023-09-20T17:39:52.000,2023-09-20T18:08:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11226,2610 NEWKIRK AVENUE,NEWKIRK AVENUE,EAST   26 STREET,ROGERS AVENUE,EAST   26 STREET,ROGERS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T18:08:58.000,17 BROOKLYN,3052130040,BROOKLYN,997554,172360,ONLINE,Unspecified,BROOKLYN,40.63975499872432,-73.95206307860028,"{'latitude': '40.63975499872432', 'longitude': '-73.95206307860028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,NEWKIRK AVENUE,,,,,,,,
58880170,2023-09-20T17:39:46.000,2023-09-22T00:00:00.000,DSNY,Department of Sanitation,Graffiti,Graffiti,11249,468 WYTHE AVENUE,WYTHE AVENUE,,,,,ADDRESS,BROOKLYN,Closed,The cleaning crew could not locate the property requiring graffiti removal.,2023-09-25T08:32:34.000,01 BROOKLYN,3021357508,BROOKLYN,993398,197820,UNKNOWN,Unspecified,BROOKLYN,40.70964222772227,-73.967003403881,"{'latitude': '40.70964222772227', 'longitude': '-73.967003403881', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,N/A,2023-10-20T17:39:46.000,,
58877401,2023-09-20T17:39:36.000,2023-09-20T18:09:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10314,1631 RICHMOND AVENUE,RICHMOND AVENUE,GREENTREE LANE,VICTORY BOULEVARD,GREENTREE LANE,VICTORY BOULEVARD,ADDRESS,STATEN ISLAND,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T18:09:50.000,02 STATEN ISLAND,,STATEN ISLAND,939384,161047,ONLINE,Unspecified,STATEN ISLAND,40.608599592531235,-74.16158563751348,"{'latitude': '40.608599592531235', 'longitude': '-74.16158563751348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,RICHMOND AVENUE,,,,,,,,
58881128,2023-09-20T17:39:26.000,2023-09-20T20:57:12.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,11223,2308 MCDONALD AVENUE,MCDONALD AVENUE,VILLAGE ROAD NORTH,GRAVESEND NECK ROAD,VILLAGE ROAD NORTH,GRAVESEND NECK ROAD,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T20:57:16.000,15 BROOKLYN,3071230043,BROOKLYN,991639,156403,MOBILE,Unspecified,BROOKLYN,40.595963258447924,-73.97339344565644,"{'latitude': '40.595963258447924', 'longitude': '-73.97339344565644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Street/Sidewalk,MCDONALD AVENUE,,,,,,,,
58872293,2023-09-20T17:39:05.000,2023-09-20T20:08:40.000,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,11421,87-34 85 STREET,85 STREET,87 ROAD,88 AVENUE,87 ROAD,88 AVENUE,ADDRESS,WOODHAVEN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-20T20:08:45.000,09 QUEENS,4089170028,QUEENS,1023475,191086,ONLINE,Unspecified,QUEENS,40.691076778619546,-73.85855579013887,"{'latitude': '40.691076778619546', 'longitude': '-73.85855579013887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,85 STREET,,,,,,,,
58875396,2023-09-20T17:38:49.000,,DOT,Department of Transportation,Street Condition,Pothole,11201,WILLOW PLACE,WILLOW PLACE,JORALEMON STREET,STATE STREET,,,BLOCKFACE,BROOKLYN,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,2023-09-20T17:38:49.000,02 BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,N/A,,,
58872426,2023-09-20T17:38:38.000,2023-09-20T18:00:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10468,2353 DAVIDSON AVENUE,DAVIDSON AVENUE,NORTH STREET,WEST  184 STREET,NORTH STREET,WEST  184 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-20T18:00:50.000,07 BRONX,2031980034,BRONX,1010849,252759,ONLINE,Unspecified,BRONX,40.86039974871,-73.90384060550936,"{'latitude': '40.86039974871', 'longitude': '-73.90384060550936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Residential Building/House,DAVIDSON AVENUE,,,,,,,,
