unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,taxi_pick_up_location,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,taxi_company_borough
58935197,2023-09-26T20:46:59.000,2023-09-26T23:31:00.000,NYPD,New York City Police Department,Drug Activity,Use Outside,Street/Sidewalk,11237,410 HARMAN STREET,HARMAN STREET,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,HARMAN STREET,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-26T23:31:03.000,04 BROOKLYN,3032900025,BROOKLYN,1007336,195068,ONLINE,Unspecified,BROOKLYN,40.70206325111185,-73.9167388595378,"{'latitude': '40.70206325111185', 'longitude': '-73.9167388595378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931502,2023-09-26T20:46:54.000,2023-09-27T09:52:20.000,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,Other (Explain Below),11209,219 78 STREET,78 STREET,RIDGE BOULEVARD,3 AVENUE,RIDGE BOULEVARD,3 AVENUE,ADDRESS,BROOKLYN,78 STREET,Closed,"The owner or manager of the property was sent an advisory to correct the condition. If the condition persists, please call 311 or go online to www.nyc.gov/311 and submit another complaint.",2023-09-27T09:52:20.000,10 BROOKLYN,3059590073,BROOKLYN,975753,168717,PHONE,Unspecified,BROOKLYN,40.629761654361864,-74.03061177220759,"{'latitude': '40.629761654361864', 'longitude': '-74.03061177220759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926264,2023-09-26T20:46:45.000,2023-10-07T17:37:56.000,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,RESIDENTIAL BUILDING,10453,2020 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,05 BRONX,2028290035,BRONX,1009944,249960,PHONE,Unspecified,BRONX,40.852720015361946,-73.90712304312343,"{'latitude': '40.852720015361946', 'longitude': '-73.90712304312343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58935077,2023-09-26T20:46:45.000,2023-10-07T11:20:48.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10453,2020 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-10-07T00:00:00.000,05 BRONX,2028290035,BRONX,1009944,249960,PHONE,Unspecified,BRONX,40.852720015361946,-73.90712304312343,"{'latitude': '40.852720015361946', 'longitude': '-73.90712304312343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927417,2023-09-26T20:46:45.000,2023-10-07T17:37:56.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10453,2020 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-07T00:00:00.000,05 BRONX,2028290035,BRONX,1009944,249960,PHONE,Unspecified,BRONX,40.852720015361946,-73.90712304312343,"{'latitude': '40.852720015361946', 'longitude': '-73.90712304312343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930159,2023-09-26T20:46:12.000,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11231,111 BUTLER STREET,BUTLER STREET,SMITH STREET,HOYT STREET,SMITH STREET,HOYT STREET,ADDRESS,BROOKLYN,BUTLER STREET,In Progress,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2023-09-28T11:59:31.000,06 BROOKLYN,3004030054,BROOKLYN,986789,188353,MOBILE,Unspecified,BROOKLYN,40.6836618789642,-73.99084546180785,"{'latitude': '40.6836618789642', 'longitude': '-73.99084546180785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930342,2023-09-26T20:45:49.000,2023-11-08T14:06:35.000,DOT,Department of Transportation,Outdoor Dining,Sidewalk Zone Blocked,Sidewalk,10024,476 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST   82 STREET,WEST   83 STREET,WEST   82 STREET,WEST   83 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,"The Department of Transportation's inspectors could not find the condition you reported. If you would like to pursue the complaint, please check the address and submit a new Service Request.",2023-11-08T14:06:39.000,07 MANHATTAN,1012300133,MANHATTAN,990743,225492,PHONE,Unspecified,MANHATTAN,40.78559724980724,-73.97655320238773,"{'latitude': '40.78559724980724', 'longitude': '-73.97655320238773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930752,2023-09-26T20:45:49.000,2023-09-26T22:11:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10470,4273 MARTHA AVENUE,MARTHA AVENUE,EAST  235 STREET,EAST  236 STREET,EAST  235 STREET,EAST  236 STREET,ADDRESS,BRONX,MARTHA AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T22:11:04.000,12 BRONX,2033840043,BRONX,1021602,266492,MOBILE,Unspecified,BRONX,40.89805358131851,-73.86489036729425,"{'latitude': '40.89805358131851', 'longitude': '-73.86489036729425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58925996,2023-09-26T20:45:48.000,2023-09-26T21:14:49.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10003,25 ST MARKS PLACE,ST MARKS PLACE,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,ST MARKS PLACE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T21:14:52.000,03 MANHATTAN,1004640047,MANHATTAN,987429,204861,MOBILE,Unspecified,MANHATTAN,40.72897223623396,-73.98853010446419,"{'latitude': '40.72897223623396', 'longitude': '-73.98853010446419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933557,2023-09-26T20:45:42.000,2023-09-26T23:28:20.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11237,157 WILSON AVENUE,WILSON AVENUE,SUYDAM STREET,HART STREET,SUYDAM STREET,HART STREET,ADDRESS,BROOKLYN,WILSON AVENUE,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T23:28:24.000,04 BROOKLYN,3032190003,BROOKLYN,1005092,194390,ONLINE,Unspecified,BROOKLYN,40.700207870339426,-73.92483408358545,"{'latitude': '40.700207870339426', 'longitude': '-73.92483408358545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58933654,2023-09-26T20:45:40.000,2023-09-26T21:52:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10460,932 EAST  173 STREET,EAST  173 STREET,SOUTHERN BOULEVARD,HOE AVENUE,SOUTHERN BOULEVARD,HOE AVENUE,ADDRESS,BRONX,EAST  173 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-26T21:52:36.000,03 BRONX,2029820027,BRONX,1015192,243694,MOBILE,Unspecified,BRONX,40.835504863783285,-73.88818185441696,"{'latitude': '40.835504863783285', 'longitude': '-73.88818185441696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58941103,2023-09-26T20:45:20.000,2023-10-06T00:00:00.000,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11215,145 PROSPECT PARK WEST,PROSPECT PARK WEST,,,,,ADDRESS,BROOKLYN,,Closed,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-10-06T00:00:00.000,06 BROOKLYN,3010937501,BROOKLYN,990635,181356,UNKNOWN,Unspecified,BROOKLYN,40.664454748979935,-73.97698507449073,"{'latitude': '40.664454748979935', 'longitude': '-73.97698507449073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934252,2023-09-26T20:45:19.000,2023-09-27T08:00:22.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10458,BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,MOSHOLU PARKWAY,BAINBRIDGE AVENUE,MOSHOLU PARKWAY,INTERSECTION,BRONX,,Closed,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",2023-09-26T22:27:33.000,07 BRONX,,BRONX,1017033,257173,PHONE,Unspecified,BRONX,40.872494028319224,-73.8814629445964,"{'latitude': '40.872494028319224', 'longitude': '-73.8814629445964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927570,2023-09-26T20:44:28.000,,DOT,Department of Transportation,Broken Parking Meter,Out of Order,Street,11218,DITMAS AVENUE,DITMAS AVENUE,MCDONALD AVENUE,EAST    2 STREET,MCDONALD AVENUE,EAST    2 STREET,BLOCKFACE,,,In Progress,The Department of Transportation will research this service request and will determine the next action.,2023-09-27T05:35:54.000,Unspecified BROOKLYN,,BROOKLYN,990456,170822,ONLINE,Unspecified,BROOKLYN,40.635541334499585,-73.97763997760599,"{'latitude': '40.635541334499585', 'longitude': '-73.97763997760599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58930380,2023-09-26T20:44:15.000,2023-09-27T08:00:30.000,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,11203,5105 CHURCH AVENUE,CHURCH AVENUE,EAST 51 STREET,EAST 52 STREET,EAST   51 STREET,EAST   52 STREET,ADDRESS,BROOKLYN,CHURCH AVENUE,Closed,The mobile outreach response team went to the location provided but could not find the individual that you reported.,2023-09-27T02:31:17.000,17 BROOKLYN,3046770042,BROOKLYN,1003886,176821,PHONE,Unspecified,BROOKLYN,40.65198770244264,-73.92923466374108,"{'latitude': '40.65198770244264', 'longitude': '-73.92923466374108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926326,2023-09-26T20:44:13.000,2023-09-27T05:00:53.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11421,88-19 75 STREET,75 STREET,88 AVENUE,88 ROAD,88 AVENUE,88 ROAD,ADDRESS,WOODHAVEN,75 STREET,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-27T05:00:57.000,09 QUEENS,4089000164,QUEENS,1021434,190295,MOBILE,Unspecified,QUEENS,40.688914478633805,-73.86591993088692,"{'latitude': '40.688914478633805', 'longitude': '-73.86591993088692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934135,2023-09-26T20:44:13.000,2023-09-27T05:35:27.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10465,1245 BALCOM AVENUE,BALCOM AVENUE,GIFFORD AVENUE,WHITTEMORE AVENUE,GIFFORD AVENUE,WHITTEMORE AVENUE,ADDRESS,BRONX,BALCOM AVENUE,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-27T05:35:31.000,10 BRONX,2053040001,BRONX,1029855,242980,ONLINE,Unspecified,BRONX,40.83348159690002,-73.835197689943,"{'latitude': '40.83348159690002', 'longitude': '-73.835197689943', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58929299,2023-09-26T20:44:00.000,2023-09-28T12:44:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11374,62-09 WOODHAVEN BOULEVARD,WOODHAVEN BOULEVARD,62 AVE,62 RD,,,ADDRESS,REGO PARK,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2023-09-28T12:44:00.000,06 QUEENS,4031060020,QUEENS,1020153,204075,ONLINE,Unspecified,QUEENS,40.72674256738651,-73.87046554571387,"{'latitude': '40.72674256738651', 'longitude': '-73.87046554571387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58927112,2023-09-26T20:44:00.000,2023-09-27T01:25:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11216,,,,,BEDFORD AVENUE,MONROE STREET,INTERSECTION,BROOKLYN,,Closed,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-09-27T01:25:00.000,03 BROOKLYN,,BROOKLYN,996939,188861,UNKNOWN,Unspecified,BROOKLYN,40.68504749172531,-73.95424798978414,"{'latitude': '40.68504749172531', 'longitude': '-73.95424798978414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,N/A,,,,,,
58929378,2023-09-26T20:43:51.000,2023-09-27T00:16:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11207,233 HIGHLAND BOULEVARD,HIGHLAND BOULEVARD,BULWER PLACE,HEATH PLACE,BULWER PLACE,HEATH PLACE,ADDRESS,BROOKLYN,HIGHLAND BOULEVARD,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-27T00:16:34.000,05 BROOKLYN,3038900403,BROOKLYN,1013929,187844,ONLINE,Unspecified,BROOKLYN,40.68221539766116,-73.89299262990157,"{'latitude': '40.68221539766116', 'longitude': '-73.89299262990157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58931775,2023-09-26T20:43:42.000,2023-09-29T11:44:09.000,DSNY,Department of Sanitation,Missed Collection,Trash,Street,11223,1642 EAST   10 STREET,EAST   10 STREET,AVENUE P,QUENTIN ROAD,AVENUE P,QUENTIN ROAD,ADDRESS,BROOKLYN,EAST   10 STREET,Closed,The Department of Sanitation collected the requested items.,2023-09-28T13:12:52.000,15 BROOKLYN,3066410021,BROOKLYN,994466,161128,ONLINE,Unspecified,BROOKLYN,40.60892961403327,-73.96320674574011,"{'latitude': '40.60892961403327', 'longitude': '-73.96320674574011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932560,2023-09-26T20:43:41.000,2023-10-08T09:42:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10019,717 9 AVENUE,9 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,04 MANHATTAN,1010580035,MANHATTAN,987157,217165,ONLINE,Unspecified,MANHATTAN,40.76274372451211,-73.98950616775998,"{'latitude': '40.76274372451211', 'longitude': '-73.98950616775998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58926057,2023-09-26T20:43:41.000,2023-10-08T09:42:02.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10019,717 9 AVENUE,9 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,04 MANHATTAN,1010580035,MANHATTAN,987157,217165,ONLINE,Unspecified,MANHATTAN,40.76274372451211,-73.98950616775998,"{'latitude': '40.76274372451211', 'longitude': '-73.98950616775998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58927441,2023-09-26T20:43:41.000,2023-10-08T09:42:02.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10019,717 9 AVENUE,9 AVENUE,,,,,ADDRESS,NEW YORK,,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-08T00:00:00.000,04 MANHATTAN,1010580035,MANHATTAN,987157,217165,ONLINE,Unspecified,MANHATTAN,40.76274372451211,-73.98950616775998,"{'latitude': '40.76274372451211', 'longitude': '-73.98950616775998', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58932218,2023-09-26T20:43:00.000,2023-09-27T01:25:33.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11207,982 DECATUR STREET,DECATUR STREET,BROADWAY,BUSHWICK AVENUE,BROADWAY,BUSHWICK AVENUE,ADDRESS,BROOKLYN,DECATUR STREET,Closed,The Police Department issued a summons in response to the complaint.,2023-09-27T01:25:36.000,04 BROOKLYN,3034320016,BROOKLYN,1008742,188679,ONLINE,Unspecified,BROOKLYN,40.68452315323767,-73.91169126314222,"{'latitude': '40.68452315323767', 'longitude': '-73.91169126314222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934807,2023-09-26T20:42:47.000,2023-09-26T20:56:48.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036,647 9 AVENUE,9 AVENUE,WEST   45 STREET,WEST   46 STREET,WEST   45 STREET,WEST   46 STREET,ADDRESS,NEW YORK,9 AVENUE,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-26T20:56:51.000,04 MANHATTAN,1010550130,MANHATTAN,986721,216375,ONLINE,Unspecified,MANHATTAN,40.76057551013919,-73.99108035247622,"{'latitude': '40.76057551013919', 'longitude': '-73.99108035247622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
58934461,2023-09-26T20:42:44.000,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tobacco Sales,Business,10011,225 7 AVENUE,7 AVENUE,WEST   23 STREET,WEST   24 STREET,WEST   23 STREET,WEST   24 STREET,ADDRESS,NEW YORK,7 AVENUE,In Progress,"The Department of Consumer and Worker Protection (DCWP) Enforcement Division is reviewing your NYC311 Service Request.   If the Enforcement Division needs to conduct an inspection, it may take 35 days to complete.  Please wait 35 days from the date of this update before calling DCWP for status.  You can get status by calling DCWP Consumer Services at (212) 487-4110. You must provide your NYC311 Service Request number.",2023-10-13T12:29:11.000,04 MANHATTAN,1007990001,MANHATTAN,985480,210407,ONLINE,Unspecified,MANHATTAN,40.744195121428554,-73.99556112141015,"{'latitude': '40.744195121428554', 'longitude': '-73.99556112141015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,
