unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,facility_type,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,vehicle_type,taxi_company_borough,due_date
58951121,2023-09-28T22:20:04.000,2023-09-28T23:06:58.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,565 56 STREET,56 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T23:07:01.000,07 BROOKLYN,,BROOKLYN,980789,172790,PHONE,Unspecified,BROOKLYN,40.640944572147,-74.01247088356753,"{'latitude': '40.640944572147', 'longitude': '-74.01247088356753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,56 STREET,,,,,,,,,
58954600,2023-09-28T22:20:00.000,2023-09-30T00:00:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11206,10 BELVIDERE STREET,BELVIDERE STREET,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",2023-09-30T00:00:00.000,04 BROOKLYN,,BROOKLYN,1001702,193770,ONLINE,Unspecified,BROOKLYN,40.69851345046313,-73.93706159747443,"{'latitude': '40.69851345046313', 'longitude': '-73.93706159747443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,BEAVER ST,,,,N/A,,,,,,,,
58949970,2023-09-28T22:19:55.000,2023-09-28T22:51:25.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10033,725 WEST  184 STREET,WEST  184 STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T22:51:29.000,12 MANHATTAN,,MANHATTAN,1001985,249838,MOBILE,Unspecified,MANHATTAN,40.85240473614685,-73.935893015454,"{'latitude': '40.85240473614685', 'longitude': '-73.935893015454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BENNETT AVENUE,OVERLOOK TERRACE,BENNETT AVENUE,OVERLOOK TERRACE,WEST  184 STREET,,,,,,,,,
58951280,2023-09-28T22:18:47.000,2023-09-28T22:32:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10033,1370 SAINT NICHOLAS AVENUE,SAINT NICHOLAS AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-28T22:32:31.000,12 MANHATTAN,1021530001,MANHATTAN,1002274,248150,MOBILE,Unspecified,MANHATTAN,40.84777109169902,-73.93485290083406,"{'latitude': '40.84777109169902', 'longitude': '-73.93485290083406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",CROSS BRONX EXPRESSWAY,WEST  179 STREET,CROSS BRONX EXPRESSWAY,WEST  179 STREET,ST NICHOLAS AVENUE,,,,,,,,,
58951227,2023-09-28T22:18:15.000,2023-09-28T23:46:23.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11237,1329 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-09-28T23:46:25.000,04 BROOKLYN,,BROOKLYN,1006136,196510,ONLINE,Unspecified,BROOKLYN,40.706024249798475,-73.92106204757528,"{'latitude': '40.706024249798475', 'longitude': '-73.92106204757528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WYCKOFF AVENUE,ST NICHOLAS AVENUE,WYCKOFF AVENUE,ST NICHOLAS AVENUE,WILLOUGHBY AVENUE,,,,,,,,,
58947574,2023-09-28T22:17:59.000,2023-09-28T23:34:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,547 WILLIAMS AVENUE,WILLIAMS AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T23:35:04.000,05 BROOKLYN,3038360018,BROOKLYN,1012759,180558,ONLINE,Unspecified,BROOKLYN,40.66222082077573,-73.8972418667379,"{'latitude': '40.66222082077573', 'longitude': '-73.8972418667379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",RIVERDALE AVENUE,NEWPORT STREET,RIVERDALE AVENUE,NEWPORT STREET,WILLIAMS AVENUE,,,,,,,,,
58953578,2023-09-28T22:17:56.000,2023-09-28T23:46:00.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11225,1244 PRESIDENT STREET,PRESIDENT STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T23:46:04.000,09 BROOKLYN,,BROOKLYN,998490,182635,PHONE,Unspecified,BROOKLYN,40.667956170080856,-73.94866879270627,"{'latitude': '40.667956170080856', 'longitude': '-73.94866879270627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,PRESIDENT STREET,,,,,,,,,
58950998,2023-09-28T22:17:36.000,2023-09-28T23:13:33.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11230,1205 AVENUE I,AVENUE I,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T23:13:37.000,14 BROOKLYN,,BROOKLYN,994115,167818,PHONE,Unspecified,BROOKLYN,40.627292671114766,-73.96446110821749,"{'latitude': '40.627292671114766', 'longitude': '-73.96446110821749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",EAST   12 STREET,EAST   13 STREET,EAST   12 STREET,EAST   13 STREET,AVENUE I,,,,,,,,,
58954978,2023-09-28T22:17:35.000,2023-09-28T22:23:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,106-53 159 STREET,159 STREET,ADDRESS,JAMAICA,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T22:23:36.000,12 QUEENS,,QUEENS,1040992,193350,ONLINE,Unspecified,QUEENS,40.697195946777235,-73.7953711205658,"{'latitude': '40.697195946777235', 'longitude': '-73.7953711205658', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TUSKEGEE AIRMEN WAY,107 AVENUE,TUSKEGEE AIRMEN WAY,107 AVENUE,159 STREET,,,,,,,,,
58946849,2023-09-28T22:17:11.000,2023-09-29T02:42:55.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,162 WEST  162 STREET,WEST  162 STREET,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T02:43:02.000,04 BRONX,,BRONX,1003472,242323,MOBILE,Unspecified,BRONX,40.83177515093963,-73.93053947548982,"{'latitude': '40.83177515093963', 'longitude': '-73.93053947548982', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OGDEN AVENUE,SUMMIT AVENUE,OGDEN AVENUE,SUMMIT AVENUE,WEST  162 STREET,,,,,,,,,
58953337,2023-09-28T22:17:00.000,2023-10-03T07:12:00.000,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,10023,185 WEST END AVENUE,WEST END AVENUE,ADDRESS,NEW YORK,Closed,The Department of Environmental protection referred this complaint to the Department of Health and Mental Hygiene for further action.,2023-10-03T07:12:00.000,07 MANHATTAN,1011797502,MANHATTAN,988102,222582,PHONE,Unspecified,MANHATTAN,40.77761161726883,-73.98609175534307,"{'latitude': '40.77761161726883', 'longitude': '-73.98609175534307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",W 66 ST,W 70 ST,,,,N/A,,,,,,,,
58953929,2023-09-28T22:16:57.000,2023-10-16T20:14:13.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10030,2657 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,ADDRESS,NEW YORK,Closed,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,2023-10-16T00:00:00.000,10 MANHATTAN,1020430018,MANHATTAN,999898,238300,PHONE,Unspecified,MANHATTAN,40.82074021933976,-73.94346384293392,"{'latitude': '40.82074021933976', 'longitude': '-73.94346384293392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58951577,2023-09-28T22:16:53.000,2023-10-31T14:25:37.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11226,125 EAST   18 STREET,EAST   18 STREET,ADDRESS,BROOKLYN,Closed,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,2023-10-31T00:00:00.000,14 BROOKLYN,3050990074,BROOKLYN,994570,175406,PHONE,Unspecified,BROOKLYN,40.64811959183956,-73.96281035478435,"{'latitude': '40.64811959183956', 'longitude': '-73.96281035478435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,,,,
58954070,2023-09-28T22:16:50.000,2023-09-28T22:55:12.000,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11220,446 SENATOR STREET,SENATOR STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-09-28T22:55:09.000,10 BROOKLYN,,BROOKLYN,978224,170826,PHONE,Unspecified,BROOKLYN,40.63555243793343,-74.02171149166644,"{'latitude': '40.63555243793343', 'longitude': '-74.02171149166644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,SENATOR STREET,,,,,,,,,
59453483,2023-09-28T22:16:27.000,2023-10-31T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Window Frame,Apartment,11226,125 EAST   18 STREET,EAST   18 STREET,ADDRESS,BROOKLYN,Closed,,2023-10-31T00:00:00.000,14 BROOKLYN,3050990074,BROOKLYN,994570,175406,PHONE,Unspecified,BROOKLYN,40.64811959183956,-73.96281035478435,"{'latitude': '40.64811959183956', 'longitude': '-73.96281035478435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",TENNIS COURT,ALBEMARLE ROAD,TENNIS COURT,ALBEMARLE ROAD,EAST   18 STREET,,,,,,,,,
59456871,2023-09-28T22:16:01.000,2023-10-01T00:00:00.000,HPD,Department of Housing Preservation and Development,Door/Window,Door,Public Area,10452,957 WOODYCREST AVENUE,WOODYCREST AVENUE,ADDRESS,BRONX,Closed,,2023-10-01T00:00:00.000,04 BRONX,,BRONX,1003936,242233,PHONE,Unspecified,BRONX,40.8315271048226,-73.92886303221528,"{'latitude': '40.8315271048226', 'longitude': '-73.92886303221528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  162 STREET,WEST  163 STREET,WEST  162 STREET,WEST  163 STREET,WOODYCREST AVENUE,,,,,,,,,
58952473,2023-09-28T22:15:58.000,2023-09-28T23:11:49.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,89 WEST TREMONT AVENUE,WEST TREMONT AVENUE,ADDRESS,BRONX,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T23:11:54.000,05 BRONX,2028690047,BRONX,1008490,249150,MOBILE,Unspecified,BRONX,40.850500918367125,-73.91238179033485,"{'latitude': '40.850500918367125', 'longitude': '-73.91238179033485', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  177 STREET,GRAND AVENUE,WEST  177 STREET,GRAND AVENUE,WEST TREMONT AVENUE,,,,,,,,,
58949977,2023-09-28T22:15:57.000,2023-09-29T00:11:36.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11206,10 BELVIDERE STREET,BELVIDERE STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-29T00:11:44.000,04 BROOKLYN,,BROOKLYN,1001702,193770,ONLINE,Unspecified,BROOKLYN,40.69851345046313,-73.93706159747443,"{'latitude': '40.69851345046313', 'longitude': '-73.93706159747443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BROADWAY,BEAVER STREET,BROADWAY,BEAVER STREET,BELVIDERE STREET,,,,,,,,,
58949956,2023-09-28T22:15:42.000,2023-09-28T22:40:24.000,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11211,252 SOUTH    4 STREET,SOUTH    4 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T22:40:28.000,01 BROOKLYN,3024470008,BROOKLYN,995940,197966,MOBILE,Unspecified,BROOKLYN,40.71003996968766,-73.95783422430752,"{'latitude': '40.71003996968766', 'longitude': '-73.95783422430752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BQE EB EN WILLIAMSBURG BRDG,MARCY AVENUE,BQE EB EN WILLIAMSBURG BRDG,MARCY AVENUE,SOUTH    4 STREET,,,,,,,,,
58948805,2023-09-28T22:15:40.000,2023-09-28T22:18:33.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11209,8701 SHORE ROAD,SHORE ROAD,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2023-09-28T22:18:38.000,10 BROOKLYN,,BROOKLYN,972961,166912,ONLINE,Unspecified,BROOKLYN,40.62480419136853,-74.04066736891629,"{'latitude': '40.62480419136853', 'longitude': '-74.04066736891629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",87 STREET,88 STREET,87 STREET,88 STREET,SHORE ROAD,,,,,,,,,
58949814,2023-09-28T22:15:34.000,2023-09-28T23:10:01.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11218,18 AVENUE,18 AVENUE,INTERSECTION,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-09-28T23:10:04.000,12 BROOKLYN,,BROOKLYN,992334,170159,PHONE,Unspecified,BROOKLYN,40.633720025569076,-73.97087439749154,"{'latitude': '40.633720025569076', 'longitude': '-73.97087439749154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18 AVENUE,EAST    7 STREET,18 AVENUE,EAST    7 STREET,,,,,,,,,,
58946786,2023-09-28T22:15:28.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,11430,JFK,JFK,UNRECOGNIZED,JAMAICA,In Progress,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",2023-10-19T14:35:57.000,83 QUEENS,,QUEENS,1043001,175548,PHONE,Unspecified,QUEENS,40.64832048620134,-73.78828125130184,"{'latitude': '40.64832048620134', 'longitude': '-73.78828125130184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,JOHN F KENNEDY AIRPORT,,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,,,,,,
58953760,2023-09-28T22:15:23.000,2023-09-28T22:41:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10040,89 ELLWOOD STREET,ELLWOOD STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-09-28T22:41:36.000,12 MANHATTAN,,MANHATTAN,1003847,253114,MOBILE,Unspecified,MANHATTAN,40.86139243656481,-73.92915283999432,"{'latitude': '40.86139243656481', 'longitude': '-73.92915283999432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",WEST  196 STREET,SHERMAN AVENUE,WEST  196 STREET,SHERMAN AVENUE,ELLWOOD STREET,,,,,,,,,
58947247,2023-09-28T22:15:20.000,2023-09-28T22:35:08.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11217,700 PACIFIC STREET,PACIFIC STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T22:35:12.000,08 BROOKLYN,,BROOKLYN,991906,187725,MOBILE,Unspecified,BROOKLYN,40.68193521518996,-73.97239648259087,"{'latitude': '40.68193521518996', 'longitude': '-73.97239648259087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",6 AVENUE,CARLTON AVENUE,6 AVENUE,CARLTON AVENUE,PACIFIC STREET,,,,,,,,,
58953691,2023-09-28T22:15:15.000,2023-09-28T22:35:57.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,2017 CATON AVENUE,CATON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-09-28T22:36:01.000,14 BROOKLYN,,BROOKLYN,995030,176922,ONLINE,Unspecified,BROOKLYN,40.652280134214735,-73.9611502540913,"{'latitude': '40.652280134214735', 'longitude': '-73.9611502540913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",OCEAN AVENUE,EAST   21 STREET,OCEAN AVENUE,EAST   21 STREET,CATON AVENUE,,,,,,,,,
58953731,2023-09-28T22:15:12.000,2023-09-28T23:10:33.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,884 PACIFIC STREET,PACIFIC STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-09-28T23:10:36.000,08 BROOKLYN,,BROOKLYN,994039,187140,ONLINE,Unspecified,BROOKLYN,40.6803274213263,-73.96470685473518,"{'latitude': '40.6803274213263', 'longitude': '-73.96470685473518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,PACIFIC STREET,,,,,,,,,
58954653,2023-09-28T22:15:07.000,2023-09-28T22:47:51.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11216,22 ST ANDREW PLACE,ST ANDREW PLACE,ADDRESS,BROOKLYN,Closed,The Police Department issued a summons in response to the complaint.,2023-09-28T22:47:56.000,03 BROOKLYN,,BROOKLYN,1000016,186526,MOBILE,Unspecified,BROOKLYN,40.67863350308256,-73.94315889071613,"{'latitude': '40.67863350308256', 'longitude': '-73.94315889071613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",HERKIMER STREET,ATLANTIC AVENUE,HERKIMER STREET,ATLANTIC AVENUE,ST ANDREWS PLACE,,,,,,,,,
